actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
266,PT06M09.00S,2025-02-01T22:54:41.0Z,2,REGULAR,freethrow,2 of 2,[],1630700,,,1610612737,56,45,2025-02-01T22:54:41Z,2630000,False,,,0,,D. Daniels Free Throw 2 of 2 (10 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
267,PT05M46.00S,2025-02-01T22:55:09.3Z,2,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612754,56,45,2025-02-01T22:55:13Z,2640000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1629631, 1630169]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627534.0,,,,1.0,0.0,Haliburton,1630169.0
269,PT05M46.00S,2025-02-01T22:55:28.3Z,2,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,56,45,2025-02-01T22:55:28Z,2660000,False,,,0,,MISS T. Haliburton Free Throw 1 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
270,PT05M46.00S,2025-02-01T22:55:28.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,56,45,2025-02-01T22:55:28Z,2670000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,269.0,,,,,,,,,,,,,,,,,
271,PT05M46.00S,2025-02-01T22:55:43.5Z,2,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,57,45,2025-02-01T22:55:43Z,2680000,False,,,0,,T. Haliburton Free Throw 2 of 2 (9 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
274,PT05M36.00S,2025-02-01T22:56:10.0Z,2,REGULAR,violation,kicked ball,[],1641767,,,1610612737,57,45,2025-02-01T22:56:14Z,2710000,False,,,0,,B. Sheppard kicked ball VIOLATION,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
276,PT05M32.00S,2025-02-01T22:57:06.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,9.937582128777924,51.225490196078425,1610612737,57,47,2025-02-01T22:57:10Z,2730000,False,-6.0,41.0,1,left,D. Daniels driving floating Jump Shot (12 PTS) (K. Wallace 2 AST),"[1630700, 1630811]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,4.14,Made,,,,,12.0,K. Wallace,1630811.0,2.0,,,,,,,,,,
277,PT05M16.00S,2025-02-01T22:57:24.5Z,2,REGULAR,foul,personal,[],1630700,,,1610612754,57,47,2025-02-01T22:57:41Z,2740000,False,,,0,,D. Daniels personal FOUL (2 PF),"[1630700, 1627783]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2005.0,,,,2.0,0.0,Siakam,1627783.0
279,PT05M16.00S,2025-02-01T22:57:42.6Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,57,47,2025-02-01T22:57:50Z,2760000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M16.00S,2025-02-01T22:57:42.6Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,57,47,2025-02-01T22:57:50Z,2770000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M10.00S,2025-02-01T22:57:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.80354796320631,54.65686274509803,1610612754,59,47,2025-02-01T22:58:01Z,2780000,False,23.0,25.0,1,right,P. Siakam driving finger roll Layup (2 PTS) (M. Turner 2 AST),"[1627783, 1626167]",1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,2.0,M. Turner,1626167.0,2.0,,,,,,,,,,
284,PT04M57.00S,2025-02-01T22:58:11.6Z,2,REGULAR,2pt,Jump Shot,[],1629631,20.18725361366623,66.17647058823529,1610612737,59,47,2025-02-01T22:58:15Z,2800000,False,-81.0,137.0,1,left,MISS D. Hunter 15' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,15.94,Missed,,,,,,,,,,,,,,,,,,
285,PT04M55.00S,2025-02-01T22:58:14.6Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,59,47,2025-02-01T22:58:14Z,2810000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,284.0,3.0,2.0,1.0,,,,,,,,,,,,,,
286,PT04M54.00S,2025-02-01T22:58:16.4Z,2,REGULAR,foul,personal,[],1627783,,,1610612737,59,47,2025-02-01T22:58:28Z,2820000,False,,,0,,P. Siakam personal FOUL (1 PF),"[1627783, 1630168]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,,,,1.0,0.0,Okongwu,1630168.0
288,PT04M48.00S,2025-02-01T22:58:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,8.360709592641262,52.450980392156865,1610612737,59,47,2025-02-01T22:58:56Z,2840000,False,-12.0,26.0,1,left,MISS D. Daniels driving finger roll Layup,[1630700],1610612737.0,ATL,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
289,PT04M44.00S,2025-02-01T22:58:56.0Z,2,REGULAR,rebound,offensive,[],1629631,,,1610612737,59,47,2025-02-01T23:03:27Z,2850000,False,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,288.0,3.0,2.0,1.0,,,,,,,,,,,,,,
290,PT04M44.00S,2025-02-01T22:58:55.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,22.815374507227332,88.97058823529412,1610612737,59,47,2025-02-01T22:58:59Z,2860000,False,-195.0,162.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
291,PT04M41.00S,2025-02-01T22:58:58.5Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,59,47,2025-02-01T22:58:59Z,2870000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,290.0,2.0,2.0,0.0,,,,,,,,,,,,,,
292,PT04M36.00S,2025-02-01T22:59:03.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630174,89.96386333771353,41.17647058823529,1610612754,59,47,2025-02-01T23:01:17Z,2880000,False,-44.0,42.0,1,right,MISS A. Nesmith 6' running Layup,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,,,,
293,PT04M34.00S,2025-02-01T22:59:05.6Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,59,47,2025-02-01T22:59:11Z,2890000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,292.0,4.0,3.0,1.0,,,,,,,,,,,,,,
294,PT04M27.00S,2025-02-01T22:59:13.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,8.492115637319317,46.81372549019608,1610612737,59,49,2025-02-01T22:59:18Z,2900000,False,16.0,27.0,1,left,D. Daniels driving finger roll Layup (14 PTS),[1630700],1610612737.0,ATL,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,3.16,Made,,,,,14.0,,,,,,,,,,,,,
295,PT04M17.00S,2025-02-01T22:59:22.1Z,2,REGULAR,3pt,Jump Shot,[],1626167,66.5735873850197,33.33333333333333,1610612754,59,49,2025-02-01T22:59:27Z,2910000,False,-83.0,262.0,1,right,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,27.46,Missed,,,,,,,,,,,,,,,,,,
296,PT04M14.00S,2025-02-01T22:59:26.3Z,2,REGULAR,rebound,offensive,[],1641767,,,1610612754,59,49,2025-02-01T22:59:26Z,2920000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:3),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Center,,,295.0,4.0,3.0,1.0,,,,,,,,,,,,,,
297,PT04M12.00S,2025-02-01T22:59:27.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,73.14388961892247,92.40196078431373,1610612754,59,49,2025-02-01T22:59:32Z,2930000,False,212.0,200.0,1,right,MISS P. Siakam 29' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,29.14,Missed,,,,,,,,,,,,,,,,,,
298,PT04M08.00S,2025-02-01T22:59:31.4Z,2,REGULAR,rebound,defensive,[],1630811,,,1610612737,59,49,2025-02-01T22:59:32Z,2940000,False,,,0,,K. Wallace REBOUND (Off:0 Def:1),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,,,297.0,1.0,1.0,0.0,,,,,,,,,,,,,,
299,PT04M01.00S,2025-02-01T22:59:37.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630811,18.084756898817346,48.03921568627451,1610612737,59,51,2025-02-01T22:59:41Z,2950000,False,10.0,117.0,1,left,K. Wallace 11' driving floating Jump Shot (4 PTS),[1630811],1610612737.0,ATL,driving floating,,,Wallace,K. Wallace,,,,,In The Paint (Non-RA),8-16 Center,11.79,Made,,,,,4.0,,,,,,,,,,,,,
300,PT03M45.00S,2025-02-01T22:59:55.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612754,59,51,2025-02-01T23:00:07Z,2960000,False,,,0,,D. Hunter personal FOUL (2 PF) (Siakam 2 FT),"[1629631, 1627783]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1830.0,,,,2.0,0.0,Siakam,1627783.0
302,PT03M45.00S,2025-02-01T23:00:24.8Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,60,51,2025-02-01T23:00:24Z,2980000,False,,,0,,P. Siakam Free Throw 1 of 2 (3 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
303,PT03M45.00S,2025-02-01T23:00:26.7Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,60,51,2025-02-01T23:00:31Z,2990000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M45.00S,2025-02-01T23:00:26.7Z,2,REGULAR,substitution,out,[],1630811,,,1610612754,60,51,2025-02-01T23:00:31Z,3000000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M45.00S,2025-02-01T23:00:26.7Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,60,51,2025-02-01T23:00:31Z,3010000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M45.00S,2025-02-01T23:00:26.7Z,2,REGULAR,substitution,in,[],1629027,,,1610612754,60,51,2025-02-01T23:00:31Z,3020000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M45.00S,2025-02-01T23:00:49.5Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,61,51,2025-02-01T23:00:49Z,3030000,False,,,0,,P. Siakam Free Throw 2 of 2 (4 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
308,PT03M38.00S,2025-02-01T23:00:59.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612737,61,51,2025-02-01T23:01:05Z,3040000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Daniels 2 FT),"[1630174, 1630700]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1830.0,,,,2.0,0.0,Daniels,1630700.0
310,PT03M38.00S,2025-02-01T23:01:29.3Z,2,REGULAR,freethrow,1 of 2,[],1630700,,,1610612737,61,51,2025-02-01T23:01:29Z,3060000,False,,,0,,MISS D. Daniels Free Throw 1 of 2,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
311,PT03M38.00S,2025-02-01T23:01:29.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,61,51,2025-02-01T23:01:29Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,310.0,,,,,,,,,,,,,,,,,
312,PT03M38.00S,2025-02-01T23:01:44.1Z,2,REGULAR,freethrow,2 of 2,[],1630700,,,1610612737,61,52,2025-02-01T23:01:44Z,3080000,False,,,0,,D. Daniels Free Throw 2 of 2 (15 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
313,PT03M24.00S,2025-02-01T23:02:00.2Z,2,REGULAR,2pt,Jump Shot,[],1627783,91.93495400788436,80.3921568627451,1610612754,63,52,2025-02-01T23:02:05Z,3090000,False,152.0,23.0,1,right,P. Siakam 15' Jump Shot (6 PTS) (A. Nesmith 1 AST),"[1627783, 1630174]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,15.38,Made,,,,,6.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,
315,PT03M07.00S,2025-02-01T23:02:16.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,32.802233902759525,40.68627450980392,1610612737,63,52,2025-02-01T23:02:20Z,3110000,False,47.0,256.0,1,left,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
316,PT03M05.00S,2025-02-01T23:02:18.3Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,63,52,2025-02-01T23:02:20Z,3120000,False,,,0,,P. Siakam REBOUND (Off:2 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,315.0,4.0,2.0,2.0,,,,,,,,,,,,,,
317,PT02M58.00S,2025-02-01T23:02:26.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.27792378449409,44.11764705882353,1610612754,63,52,2025-02-01T23:02:30Z,3130000,False,-29.0,29.0,1,right,MISS P. Siakam Layup - blocked,"[1627783, 1629631]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,Hunter,1629631.0,,,,,,,,
318,PT02M58.00S,2025-02-01T23:02:26.3Z,2,REGULAR,block,,[],1629631,,,1610612754,63,52,2025-02-01T23:02:28Z,3140000,False,,,0,,D. Hunter BLOCK (1 BLK),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT02M54.00S,2025-02-01T23:02:30.3Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612737,63,52,2025-02-01T23:02:30Z,3150000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,317.0,1.0,1.0,0.0,,,,,,,,,,,,,,
320,PT02M45.00S,2025-02-01T23:02:44.5Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1627783,,,1610612737,63,52,2025-02-01T23:04:09Z,3160000,False,,,0,,P. Siakam flagrant-type-1 personal FOUL (2 PF) (Mathews 3 FT),"[1627783, 1629726]",1610612754.0,IND,flagrant-type-1,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Mathews,1629726.0
322,PT02M45.00S,2025-02-01T23:03:05.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,63,52,2025-02-01T23:03:05Z,3180000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M45.00S,2025-02-01T23:05:33.0Z,2,REGULAR,substitution,out,[],1630174,,,1610612737,63,52,2025-02-01T23:05:49Z,3200000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M45.00S,2025-02-01T23:05:33.0Z,2,REGULAR,substitution,in,[],1631097,,,1610612737,63,52,2025-02-01T23:05:49Z,3210000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M45.00S,2025-02-01T23:06:05.3Z,2,REGULAR,freethrow,1 of 3,[],1629726,,,1610612737,63,53,2025-02-01T23:06:37Z,3220000,False,,,0,,G. Mathews flagrant Free Throw 1 of 3 (9 PTS),[1629726],1610612737.0,ATL,flagrant,,,Mathews,G. Mathews,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
327,PT02M45.00S,2025-02-01T23:06:05.3Z,2,REGULAR,freethrow,2 of 3,[],1629726,,,1610612737,63,54,2025-02-01T23:06:37Z,3230000,False,,,0,,G. Mathews flagrant Free Throw 2 of 3 (10 PTS),[1629726],1610612737.0,ATL,flagrant,,,Mathews,G. Mathews,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
328,PT02M45.00S,2025-02-01T23:06:05.3Z,2,REGULAR,freethrow,3 of 3,[],1629726,,,1610612737,63,55,2025-02-01T23:06:37Z,3240000,False,,,0,,G. Mathews flagrant Free Throw 3 of 3 (11 PTS),[1629726],1610612737.0,ATL,flagrant,,,Mathews,G. Mathews,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
330,PT02M29.00S,2025-02-01T23:07:29.6Z,2,REGULAR,3pt,Jump Shot,[],1630700,32.276609724047304,74.50980392156863,1610612737,63,55,2025-02-01T23:07:36Z,3260000,False,-123.0,251.0,1,left,MISS D. Daniels 27' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,27.92,Missed,,,,,,,,,,,,,,,,,,
331,PT02M24.00S,2025-02-01T23:07:34.6Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,63,55,2025-02-01T23:10:03Z,3270000,False,,,0,,P. Siakam REBOUND (Off:2 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,330.0,5.0,3.0,2.0,,,,,,,,,,,,,,
332,PT02M23.00S,2025-02-01T23:07:35.7Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612754,63,55,2025-02-01T23:07:38Z,3280000,False,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1629027]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,Young,1629027.0,,,,
333,PT02M23.00S,2025-02-01T23:07:35.7Z,2,REGULAR,steal,,[],1629027,,,1610612737,63,55,2025-02-01T23:07:37Z,3290000,False,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
334,PT02M16.00S,2025-02-01T23:07:42.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,15.062417871222076,49.754901960784316,1610612737,63,57,2025-02-01T23:07:45Z,3300000,False,1.0,89.0,1,left,D. Hunter 8' pullup Jump Shot (3 PTS) (T. Young 9 AST),"[1629631, 1629027]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,8.91,Made,,,,,3.0,T. Young,1629027.0,9.0,,,,,,,,,,
336,PT01M56.00S,2025-02-01T23:08:02.5Z,2,REGULAR,2pt,Jump Shot,[],1630169,82.86793692509855,77.45098039215686,1610612754,63,57,2025-02-01T23:08:06Z,3320000,False,137.0,109.0,1,right,MISS T. Haliburton 17' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,17.5,Missed,,,,,,,,,,,,,,,,,,
337,PT01M52.00S,2025-02-01T23:08:06.5Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,63,57,2025-02-01T23:08:06Z,3330000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,,,336.0,1.0,1.0,0.0,,,,,,,,,,,,,,
338,PT01M40.00S,2025-02-01T23:08:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,9.411957950065702,58.57843137254902,1610612737,63,57,2025-02-01T23:08:21Z,3340000,False,-43.0,36.0,1,left,MISS T. Young driving finger roll Layup - blocked,"[1629027, 1627783]",1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,Siakam,1627783.0,,,,,,,,
339,PT01M40.00S,2025-02-01T23:08:17.7Z,2,REGULAR,block,,[],1627783,,,1610612737,63,57,2025-02-01T23:08:19Z,3350000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
340,PT01M37.00S,2025-02-01T23:08:20.7Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,63,57,2025-02-01T23:08:21Z,3360000,False,,,0,,P. Siakam REBOUND (Off:2 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,338.0,6.0,4.0,2.0,,,,,,,,,,,,,,
341,PT01M30.00S,2025-02-01T23:08:28.2Z,2,REGULAR,3pt,Jump Shot,[],1627783,68.28186596583443,71.32352941176471,1610612754,63,57,2025-02-01T23:08:32Z,3370000,False,107.0,246.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
342,PT01M26.00S,2025-02-01T23:08:32.2Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612737,63,57,2025-02-01T23:08:32Z,3380000,False,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,341.0,2.0,2.0,0.0,,,,,,,,,,,,,,
343,PT01M19.00S,2025-02-01T23:08:38.9Z,2,REGULAR,3pt,Jump Shot,[],1629726,8.360709592641262,1.715686274509804,1610612737,63,60,2025-02-01T23:08:43Z,3390000,False,241.0,26.0,1,left,G. Mathews 24' 3PT  (14 PTS) (D. Daniels 3 AST),"[1629726, 1630700]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,24.28,Made,,,,,14.0,D. Daniels,1630700.0,3.0,,,,,,,,,,
345,PT01M16.00S,2025-02-01T23:08:43.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,63,60,2025-02-01T23:08:43Z,3410000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M01.00S,2025-02-01T23:10:36.1Z,2,REGULAR,2pt,Jump Shot,[],1626167,77.7431011826544,70.58823529411765,1610612754,63,60,2025-02-01T23:10:42Z,3420000,False,103.0,157.0,1,right,MISS M. Turner 18' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,18.75,Missed,,,,,,,,,,,,,,,,,,
347,PT00M57.10S,2025-02-01T23:10:40.0Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612737,63,60,2025-02-01T23:10:42Z,3430000,False,,,0,,G. Mathews REBOUND (Off:0 Def:3),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Right Center,,,346.0,3.0,3.0,0.0,,,,,,,,,,,,,,
348,PT00M48.90S,2025-02-01T23:10:48.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,5.601182654402102,47.05882352941176,1610612737,63,62,2025-02-01T23:10:52Z,3440000,False,15.0,0.0,1,left,O. Okongwu cutting DUNK (4 PTS) (T. Young 10 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,4.0,T. Young,1629027.0,10.0,,,,,,,,,,
350,PT00M34.40S,2025-02-01T23:11:06.7Z,2,REGULAR,3pt,Jump Shot,[],1626167,63.55124835742444,67.64705882352942,1610612754,63,62,2025-02-01T23:11:09Z,3460000,False,88.0,290.0,1,right,MISS M. Turner 30' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,30.32,Missed,,,,,,,,,,,,,,,,,,
351,PT00M32.10S,2025-02-01T23:11:09.0Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,63,62,2025-02-01T23:11:09Z,3470000,False,,,0,,P. Siakam REBOUND (Off:3 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,350.0,7.0,4.0,3.0,,,,,,,,,,,,,,
