actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
264,PT04M28.00S,2024-12-08T22:58:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203995,6.783837056504599,48.28431372549019,1610612766,50,55,2024-12-08T22:58:48Z,2620000,False,9.0,11.0,1,left,V. Micić driving finger roll Layup (13 PTS),[203995],1610612766.0,CHA,driving finger roll,,,,,,Restricted Area,0-8 Center,1.42,Made,Micić,V. Micić,,,,,13.0,,,,,,,,,,,,,
265,PT04M11.00S,2024-12-08T22:59:02.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,89.56964520367937,48.529411764705884,1610612754,52,55,2024-12-08T22:59:12Z,2630000,False,-7.0,46.0,1,right,J. Walker driving floating Jump Shot (10 PTS) (A. Nembhard 2 AST),"[1641716, 1629614]",1610612754.0,IND,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,Walker,J. Walker,,,,,10.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,
267,PT03M50.00S,2024-12-08T22:59:21.7Z,2,REGULAR,3pt,Jump Shot,[],1641706,18.873193166885677,93.62745098039215,1610612766,52,55,2024-12-08T22:59:24Z,2650000,False,-218.0,125.0,1,left,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,25.13,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,,
268,PT03M49.00S,2024-12-08T22:59:22.7Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,52,55,2024-12-08T22:59:24Z,2660000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1641716],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,Walker,J. Walker,267.0,2.0,2.0,0.0,,,,,,,,,,,,,,
269,PT03M43.00S,2024-12-08T22:59:29.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629614,90.3580814717477,43.627450980392155,1610612754,52,55,2024-12-08T22:59:34Z,2670000,False,-32.0,38.0,1,right,MISS A. Nembhard running Layup,[1629614],1610612754.0,IND,running,,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
270,PT03M41.00S,2024-12-08T22:59:31.1Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,52,55,2024-12-08T22:59:34Z,2680000,False,,,0,,B. Miller REBOUND (Off:0 Def:2),[1641706],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Miller,B. Miller,269.0,2.0,2.0,0.0,,,,,,,,,,,,,,
271,PT03M21.00S,2024-12-08T22:59:51.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,14.14257555847569,58.57843137254902,1610612766,52,55,2024-12-08T22:59:56Z,2690000,False,-43.0,80.0,1,left,MISS N. Smith Jr. 9' driving floating Shot,[1641733],1610612766.0,CHA,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.11,Missed,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,
272,PT03M19.00S,2024-12-08T22:59:53.2Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,52,55,2024-12-08T22:59:56Z,2700000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1641716],1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Center,,,Walker,J. Walker,271.0,3.0,3.0,0.0,,,,,,,,,,,,,,
273,PT03M11.00S,2024-12-08T23:00:01.2Z,2,REGULAR,3pt,Jump Shot,[],1641716,66.17936925098554,55.392156862745104,1610612754,52,55,2024-12-08T23:00:06Z,2710000,False,27.0,265.0,1,right,MISS J. Walker 26' 3PT,[1641716],1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,26.68,Missed,Walker,J. Walker,,,,,,,,,,,,,,,,,,
274,PT03M08.00S,2024-12-08T23:00:04.2Z,2,REGULAR,rebound,defensive,[],1641733,,,1610612766,52,55,2024-12-08T23:00:22Z,2720000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:2),[1641733],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Smith Jr.,N. Smith Jr.,273.0,2.0,2.0,0.0,,,,,,,,,,,,,,
275,PT03M00.00S,2024-12-08T23:00:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203995,7.966491458607096,48.03921568627451,1610612766,52,55,2024-12-08T23:00:19Z,2730000,False,10.0,22.0,1,left,MISS V. Micić driving finger roll Layup - blocked,"[203995, 1630169]",1610612766.0,CHA,driving finger roll,,,,,,Restricted Area,0-8 Center,2.44,Missed,Micić,V. Micić,,,,,,,,,,,,,,,,,Haliburton,1630169.0
276,PT03M00.00S,2024-12-08T23:00:11.8Z,2,REGULAR,block,,[],1630169,,,1610612766,52,55,2024-12-08T23:00:13Z,2740000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
277,PT02M58.00S,2024-12-08T23:00:13.8Z,2,REGULAR,rebound,defensive,[],1642402,,,1610612754,52,55,2024-12-08T23:00:19Z,2750000,False,,,0,,E. Freeman REBOUND (Off:0 Def:1),[1642402],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Freeman,E. Freeman,275.0,1.0,1.0,0.0,,,,,,,,,,,,,,
279,PT02M45.00S,2024-12-08T23:00:29.5Z,2,REGULAR,substitution,out,[],1641716,,,1610612754,52,55,2024-12-08T23:00:47Z,2770000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
280,PT02M45.00S,2024-12-08T23:00:29.5Z,2,REGULAR,substitution,out,[],1642402,,,1610612754,52,55,2024-12-08T23:00:47Z,2780000,False,,,0,,SUB out: E. Freeman,[1642402],1610612754.0,IND,,,,,,,,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,
281,PT02M45.00S,2024-12-08T23:00:29.5Z,2,REGULAR,substitution,out,[],1629610,,,1610612754,52,55,2024-12-08T23:00:47Z,2790000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,,,,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
282,PT02M45.00S,2024-12-08T23:00:29.5Z,2,REGULAR,substitution,out,[],1628998,,,1610612754,52,55,2024-12-08T23:00:47Z,2800000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
283,PT02M45.00S,2024-12-08T23:00:29.5Z,2,REGULAR,substitution,out,[],203995,,,1610612754,52,55,2024-12-08T23:00:47Z,2810000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,,,,,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,
284,PT02M45.00S,2024-12-08T23:00:29.5Z,2,REGULAR,substitution,in,[],1627783,,,1610612754,52,55,2024-12-08T23:00:47Z,2820000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
285,PT02M45.00S,2024-12-08T23:00:29.5Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,52,55,2024-12-08T23:00:47Z,2830000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
286,PT02M45.00S,2024-12-08T23:00:29.5Z,2,REGULAR,substitution,in,[],1630208,,,1610612754,52,55,2024-12-08T23:00:47Z,2840000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
287,PT02M45.00S,2024-12-08T23:00:29.5Z,2,REGULAR,substitution,in,[],1630182,,,1610612754,52,55,2024-12-08T23:00:47Z,2850000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
288,PT02M45.00S,2024-12-08T23:00:29.5Z,2,REGULAR,substitution,in,[],1631209,,,1610612754,52,55,2024-12-08T23:00:47Z,2860000,False,,,0,,SUB in: I. Wong,[1631209],1610612766.0,CHA,,,,,,,,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,
289,PT02M42.00S,2024-12-08T23:00:59.4Z,2,REGULAR,3pt,Jump Shot,[],1630167,70.51576872536137,20.833333333333336,1610612754,52,55,2024-12-08T23:01:03Z,2870000,False,-146.0,225.0,1,right,MISS O. Toppin 26' 3PT,[1630167],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,26.79,Missed,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
290,PT02M39.00S,2024-12-08T23:01:02.4Z,2,REGULAR,rebound,defensive,[],1631209,,,1610612766,52,55,2024-12-08T23:01:03Z,2880000,False,,,0,,I. Wong REBOUND (Off:0 Def:2),[1631209],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Wong,I. Wong,289.0,2.0,2.0,0.0,,,,,,,,,,,,,,
295,PT02M28.00S,2024-12-08T23:01:37.7Z,2,REGULAR,turnover,out-of-bounds,[],1641733,,,1610612766,52,55,2024-12-08T23:02:49Z,2905000,False,,,0,,N. Smith Jr. bad pass out-of-bounds TURNOVER (1 TO),[1641733],1610612766.0,CHA,bad pass,,,,,,Mid-Range,8-16 Left,,,Smith Jr.,N. Smith Jr.,,,,,,,,,1628480.0,,,,,1.0,,,,
293,PT02M28.00S,2024-12-08T23:01:42.9Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612754,52,55,2024-12-08T23:03:00Z,2910000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M28.00S,2024-12-08T23:03:01.8Z,2,REGULAR,substitution,out,[],1641733,,,1610612754,52,55,2024-12-08T23:03:09Z,2930000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,,,,,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,
297,PT02M28.00S,2024-12-08T23:03:01.8Z,2,REGULAR,substitution,in,[],1642354,,,1610612754,52,55,2024-12-08T23:03:09Z,2940000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,,,,,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,
298,PT02M19.00S,2024-12-08T23:03:19.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,94.82588699080158,95.58823529411765,1610612754,55,55,2024-12-08T23:03:23Z,2950000,False,228.0,-4.0,1,right,O. Toppin 3PT  (11 PTS) (T. Haliburton 5 AST),"[1630167, 1630169]",1610612754.0,IND,,,,,,,Right Corner 3,24+ Right,22.79,Made,Toppin,O. Toppin,,,,,11.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,
300,PT02M00.00S,2024-12-08T23:03:36.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,5.206964520367937,47.794117647058826,1610612766,55,57,2024-12-08T23:03:40Z,2970000,False,11.0,-4.0,1,left,J. Green driving finger roll Layup (7 PTS),[1630182],1610612766.0,CHA,driving finger roll,,,,,,Restricted Area,0-8 Center,1.16,Made,Green,J. Green,,,,,7.0,,,,,,,,,,,,,
301,PT01M48.00S,2024-12-08T23:03:51.0Z,2,REGULAR,foul,personal,['2freethrow'],1631209,,,1610612754,55,57,2024-12-08T23:03:56Z,2980000,False,,,0,,I. Wong shooting personal FOUL (2 PF) (Siakam 2 FT),"[1631209, 1627783]",1610612766.0,CHA,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,Wong,I. Wong,,,,,,,,,204059.0,2.0,0.0,Siakam,1627783.0,,,,,
303,PT01M48.00S,2024-12-08T23:04:21.1Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,56,57,2024-12-08T23:04:21Z,3000000,False,,,0,,P. Siakam Free Throw 1 of 2 (6 PTS),[1627783],1610612754.0,IND,,,,,,,,,,Made,Siakam,P. Siakam,,,,,6.0,,,,,,,,,,,,,
304,PT01M48.00S,2024-12-08T23:04:41.4Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,57,57,2024-12-08T23:04:41Z,3010000,False,,,0,,P. Siakam Free Throw 2 of 2 (7 PTS),[1627783],1610612754.0,IND,,,,,,,,,,Made,Siakam,P. Siakam,,,,,7.0,,,,,,,,,,,,,
305,PT01M37.00S,2024-12-08T23:04:58.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,19.267411300919843,47.30392156862745,1610612766,57,59,2024-12-08T23:05:02Z,3020000,False,13.0,129.0,1,left,B. Miller 12' pullup Jump Shot (9 PTS),[1641706],1610612766.0,CHA,pullup,,,,,,In The Paint (Non-RA),8-16 Center,12.93,Made,Miller,B. Miller,,,,,9.0,,,,,,,,,,,,,
306,PT01M26.00S,2024-12-08T23:05:09.8Z,2,REGULAR,3pt,Jump Shot,[],1629614,65.65374507227332,54.65686274509803,1610612754,60,59,2024-12-08T23:05:13Z,3030000,False,23.0,270.0,1,right,A. Nembhard 27' 3PT  (8 PTS) (P. Siakam 1 AST),"[1629614, 1627783]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,27.14,Made,Nembhard,A. Nembhard,,,,,8.0,P. Siakam,1627783.0,1.0,,,,,,,,,,
308,PT01M05.00S,2024-12-08T23:05:30.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,5.995400788436268,48.529411764705884,1610612766,60,61,2024-12-08T23:05:33Z,3050000,False,7.0,4.0,1,left,N. Richards DUNK (4 PTS) (B. Miller 3 AST),"[1630208, 1641706]",1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,0.84,Made,Richards,N. Richards,,,,,4.0,B. Miller,1641706.0,3.0,,,,,,,,,,
310,PT00M46.20S,2024-12-08T23:05:48.6Z,2,REGULAR,3pt,Jump Shot,[],1630167,78.66294349540078,5.392156862745098,1610612754,60,61,2024-12-08T23:05:53Z,3070000,False,-223.0,148.0,1,right,MISS O. Toppin 26' 3PT,[1630167],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,26.77,Missed,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
311,PT00M44.30S,2024-12-08T23:05:50.5Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612766,60,61,2024-12-08T23:05:53Z,3080000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Green,J. Green,310.0,2.0,2.0,0.0,,,,,,,,,,,,,,
312,PT00M39.30S,2024-12-08T23:05:56.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631209,9.017739816031538,43.13725490196079,1610612766,60,63,2024-12-08T23:06:10Z,3090000,False,34.0,32.0,1,left,I. Wong running finger roll Layup (2 PTS),[1631209],1610612766.0,CHA,running finger roll,,,,,,In The Paint (Non-RA),0-8 Center,4.71,Made,Wong,I. Wong,,,,,2.0,,,,,,,,,,,,,
313,PT00M39.30S,2024-12-08T23:05:59.4Z,2,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612766,60,63,2024-12-08T23:06:10Z,3100000,False,,,0,,O. Toppin shooting personal FOUL (2 PF) (Wong 1 FT),"[1630167, 1631209]",1610612754.0,IND,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Toppin,O. Toppin,,,,,,,,,202053.0,2.0,0.0,Wong,1631209.0,,,,,
315,PT00M39.30S,2024-12-08T23:06:11.9Z,2,REGULAR,substitution,out,[],1629614,,,1610612766,60,63,2024-12-08T23:06:32Z,3120000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
316,PT00M39.30S,2024-12-08T23:06:11.9Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,60,63,2024-12-08T23:06:32Z,3130000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
317,PT00M39.30S,2024-12-08T23:06:11.9Z,2,REGULAR,substitution,out,[],1642354,,,1610612766,60,63,2024-12-08T23:06:32Z,3140000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,,,,,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,
318,PT00M39.30S,2024-12-08T23:06:11.9Z,2,REGULAR,substitution,in,[],204456,,,1610612766,60,63,2024-12-08T23:06:32Z,3150000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,,,,,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
319,PT00M39.30S,2024-12-08T23:06:11.9Z,2,REGULAR,substitution,in,[],1629610,,,1610612766,60,63,2024-12-08T23:06:32Z,3160000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,,,,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
320,PT00M39.30S,2024-12-08T23:06:11.9Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,60,63,2024-12-08T23:06:32Z,3170000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
321,PT00M39.30S,2024-12-08T23:06:49.6Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1631209,,,1610612766,60,63,2024-12-08T23:06:49Z,3180000,False,,,0,,MISS I. Wong Free Throw 1 of 1,[1631209],1610612766.0,CHA,,,,,,,,,,Missed,Wong,I. Wong,,,,,,,,,,,,,,,,,,
322,PT00M38.60S,2024-12-08T23:06:50.3Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,60,63,2024-12-08T23:06:50Z,3190000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,,,,,,,,Toppin,O. Toppin,321.0,2.0,2.0,0.0,,,,,,,,,,,,,,
323,PT00M31.20S,2024-12-08T23:06:57.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,92.19776609724047,51.470588235294116,1610612754,62,63,2024-12-08T23:07:02Z,3200000,False,7.0,21.0,1,right,T. McConnell driving reverse Layup (14 PTS),[204456],1610612754.0,IND,driving reverse,,,,,,Restricted Area,0-8 Center,2.21,Made,McConnell,T. McConnell,,,,,14.0,,,,,,,,,,,,,
324,PT00M10.70S,2024-12-08T23:07:20.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631209,16.376478318002626,46.81372549019608,1610612766,62,63,2024-12-09T01:24:36Z,3210000,False,16.0,101.0,1,left,MISS I. Wong 10' pullup Shot,[1631209],1610612766.0,CHA,pullup,,,,,,In The Paint (Non-RA),8-16 Center,10.26,Missed,Wong,I. Wong,,,,,,,,,,,,,,,,,,
325,PT00M08.10S,2024-12-08T23:07:23.2Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,62,63,2024-12-08T23:07:23Z,3220000,False,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Center,,,Siakam,P. Siakam,324.0,5.0,5.0,0.0,,,,,,,,,,,,,,
326,PT00M00.10S,2024-12-08T23:07:31.2Z,2,REGULAR,3pt,Jump Shot,[],1630167,91.5407358738502,3.9215686274509802,1610612754,62,63,2024-12-08T23:07:35Z,3230000,False,-230.0,27.0,1,right,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,,,,Left Corner 3,24+ Left,23.2,Missed,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
327,PT00M00.10S,2024-12-08T23:07:31.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,62,63,2024-12-08T23:07:35Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,Left Corner 3,24+ Left,,,,,326.0,,,,,,,,,,,,,,,,,
328,PT00M00.00S,2024-12-08T23:07:34.7Z,2,REGULAR,period,end,[],0,,,1610612754,62,63,2024-12-08T23:07:34Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-12-08T23:21:59.5Z,3,REGULAR,substitution,out,['startperiod'],1630167,,,1610612754,62,63,2024-12-08T23:22:39Z,3260000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-12-08T23:21:59.5Z,3,REGULAR,substitution,out,['startperiod'],204456,,,1610612754,62,63,2024-12-08T23:22:39Z,3270000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,,,,,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-12-08T23:21:59.5Z,3,REGULAR,substitution,out,['startperiod'],1631209,,,1610612754,62,63,2024-12-08T23:22:39Z,3280000,False,,,0,,SUB out: I. Wong,[1631209],1610612766.0,CHA,,,,,,,,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-12-08T23:21:59.5Z,3,REGULAR,substitution,out,['startperiod'],1629610,,,1610612754,62,63,2024-12-08T23:22:39Z,3290000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,,,,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2024-12-08T23:21:59.5Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,62,63,2024-12-08T23:22:39Z,3300000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-12-08T23:21:59.5Z,3,REGULAR,substitution,in,['startperiod'],1629614,,,1610612754,62,63,2024-12-08T23:22:39Z,3310000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-12-08T23:21:59.5Z,3,REGULAR,substitution,in,['startperiod'],203995,,,1610612754,62,63,2024-12-08T23:22:39Z,3320000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,,,,,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-12-08T23:21:59.5Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612754,62,63,2024-12-08T23:22:39Z,3330000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-12-08T23:22:51.1Z,3,REGULAR,period,start,[],0,,,1610612754,62,63,2024-12-08T23:22:51Z,3340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M43.00S,2024-12-08T23:23:07.3Z,3,REGULAR,2pt,Jump Shot,[],1627783,23.47240473061761,64.4607843137255,1610612754,64,63,2024-12-08T23:23:11Z,3350000,False,-72.0,168.0,1,left,P. Siakam 18' Jump Shot (9 PTS) (A. Nembhard 3 AST),"[1627783, 1629614]",1610612754.0,IND,,,,,,,Mid-Range,16-24 Left Center,18.3,Made,Siakam,P. Siakam,,,,,9.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,
340,PT11M20.00S,2024-12-08T23:23:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203995,90.88370565045992,53.67647058823529,1610612766,64,65,2024-12-08T23:23:33Z,3370000,False,18.0,33.0,1,right,V. Micić driving finger roll Layup (15 PTS) (N. Richards 1 AST),"[203995, 1630208]",1610612766.0,CHA,driving finger roll,,,,,,Restricted Area,0-8 Center,3.8,Made,Micić,V. Micić,,,,,15.0,N. Richards,1630208.0,1.0,,,,,,,,,,
342,PT11M00.00S,2024-12-08T23:23:49.2Z,3,REGULAR,3pt,Jump Shot,[],1627783,30.962549277266753,26.225490196078432,1610612754,64,65,2024-12-08T23:23:53Z,3390000,False,119.0,239.0,1,left,MISS P. Siakam 26' 3PT,[1627783],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,26.65,Missed,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
343,PT10M58.00S,2024-12-08T23:23:52.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,64,65,2024-12-08T23:23:52Z,3400000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,,,342.0,,,,,,,,,,,,,,,,,
345,PT10M46.00S,2024-12-08T23:24:12.8Z,3,REGULAR,turnover,bad pass,[],1630208,,,1610612766,64,65,2024-12-08T23:24:16Z,3420000,False,,,0,,N. Richards bad pass TURNOVER (3 TO),"[1630208, 1626167]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Richards,N. Richards,,,,,,,,,,,,,,3.0,Turner,1626167.0,,
346,PT10M46.00S,2024-12-08T23:24:12.8Z,3,REGULAR,steal,,[],1626167,,,1610612754,64,65,2024-12-08T23:24:14Z,3430000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
347,PT10M41.00S,2024-12-08T23:24:18.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631097,6.389618922470433,1.9607843137254901,1610612754,64,65,2024-12-08T23:24:23Z,3440000,False,240.0,8.0,1,left,MISS B. Mathurin 24' running 3PT,[1631097],1610612754.0,IND,running,,,,,,Right Corner 3,24+ Right,24.03,Missed,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
348,PT10M37.00S,2024-12-08T23:24:22.0Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,64,65,2024-12-08T23:24:23Z,3450000,False,,,0,,N. Richards REBOUND (Off:0 Def:6),[1630208],1610612766.0,CHA,,,,,,,Right Corner 3,24+ Right,,,Richards,N. Richards,347.0,6.0,6.0,0.0,,,,,,,,,,,,,,
349,PT10M33.00S,2024-12-08T23:24:26.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,64.86530880420499,59.80392156862745,1610612766,64,68,2024-12-08T23:24:31Z,3460000,False,49.0,278.0,1,right,B. Miller 28' 3PT running pullup (12 PTS) (V. Micić 5 AST),"[1641706, 203995]",1610612766.0,CHA,running pullup,,,,,,Above the Break 3,24+ Center,28.21,Made,Miller,B. Miller,,,,,12.0,V. Micić,203995.0,5.0,,,,,,,,,,
