actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
434,PT03M59.00S,2024-11-26T01:33:44.1Z,3,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,80,76,2024-11-26T01:33:44Z,4290000,False,,,0,,B. Mathurin Free Throw 1 of 2 (9 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,9.0,,,,,,,,,,,,,,,
435,PT03M59.00S,2024-11-26T01:33:44.7Z,3,REGULAR,substitution,out,[],1631245,,,1610612754,80,76,2024-11-26T01:33:48Z,4300000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M59.00S,2024-11-26T01:33:44.7Z,3,REGULAR,substitution,in,[],204456,,,1610612754,80,76,2024-11-26T01:33:48Z,4310000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M59.00S,2024-11-26T01:34:05.0Z,3,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,81,76,2024-11-26T01:34:05Z,4320000,False,,,0,,B. Mathurin Free Throw 2 of 2 (10 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,10.0,,,,,,,,,,,,,,,
438,PT03M47.00S,2024-11-26T01:34:20.8Z,3,REGULAR,3pt,Jump Shot,[],203468,35.29894875164258,27.941176470588236,1610612740,81,76,2024-11-26T01:41:41Z,4330000,False,110.0,279.0,1,left,MISS C. McCollum 30' step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,30.03,Missed,,,,,,,,,,,,,,,,,,
439,PT03M43.00S,2024-11-26T01:34:24.8Z,3,REGULAR,rebound,offensive,[],1630526,,,1610612740,81,76,2024-11-26T01:34:25Z,4340000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,438.0,,,,,,,,,,,,,4.0,1.0,3.0,,
440,PT03M41.00S,2024-11-26T01:34:26.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,6.783837056504599,49.50980392156863,1610612740,81,78,2024-11-26T01:34:29Z,4350000,False,2.0,11.0,1,left,J. Robinson-Earl putback Layup (4 PTS),[1630526],1610612740.0,NOP,putback,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,1.16,Made,,,4.0,,,,,,,,,,,,,,,
441,PT03M25.00S,2024-11-26T01:34:41.5Z,3,REGULAR,3pt,Jump Shot,[],1630169,64.33968462549278,50.49019607843137,1610612754,84,78,2024-11-26T01:34:45Z,4360000,False,2.0,283.0,1,right,T. Haliburton 28' 3PT pullup (23 PTS) (O. Toppin 1 AST),"[1630169, 1630167]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,28.27,Made,,,23.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,,
443,PT03M15.00S,2024-11-26T01:34:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,6.652431011826544,49.01960784313725,1610612740,84,80,2024-11-26T01:34:54Z,4380000,False,5.0,10.0,1,left,D. Theis driving Layup (8 PTS) (B. Boston Jr. 3 AST),"[1628464, 1630527]",1610612740.0,NOP,driving,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,1.11,Made,,,8.0,B. Boston Jr.,1630527.0,3.0,,,,,,,,,,,,
445,PT02M59.00S,2024-11-26T01:35:07.3Z,3,REGULAR,turnover,bad pass,[],1626167,,,1610612754,84,80,2024-11-26T01:35:10Z,4400000,False,,,0,,M. Turner bad pass TURNOVER (3 TO),"[1626167, 1641722]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Center,,,,,,,,,3.0,Hawkins,1641722.0,,,,,,,,,
446,PT02M59.00S,2024-11-26T01:35:07.3Z,3,REGULAR,steal,,[],1641722,,,1610612740,84,80,2024-11-26T01:35:08Z,4410000,False,,,0,,J. Hawkins STEAL (1 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
447,PT02M55.00S,2024-11-26T01:35:12.0Z,3,REGULAR,turnover,bad pass,[],1641722,,,1610612740,84,80,2024-11-26T01:35:15Z,4420000,False,,,0,,J. Hawkins bad pass TURNOVER (1 TO),"[1641722, 1630169]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,Haliburton,1630169.0,,,,,,,,,
448,PT02M55.00S,2024-11-26T01:35:12.0Z,3,REGULAR,steal,,[],1630169,,,1610612754,84,80,2024-11-26T01:35:13Z,4430000,False,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
449,PT02M54.00S,2024-11-26T01:35:21.9Z,3,REGULAR,foul,personal,['1freethrow'],1628464,,,1610612754,84,80,2024-11-26T01:35:57Z,4440000,False,,,0,,D. Theis transition take personal FOUL (2 PF) (Haliburton 1 FT),"[1628464, 1630169]",1610612740.0,NOP,transition take,,,Theis,D. Theis,,,,,Above the Break 3,24+ Right Center,,,,202901.0,,,,,,,,2.0,0.0,Haliburton,1630169.0,,,,,
451,PT02M54.00S,2024-11-26T01:35:55.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,84,80,2024-11-26T01:35:55Z,4460000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M54.00S,2024-11-26T01:37:40.0Z,3,REGULAR,substitution,out,[],1631097,,,1610612754,84,80,2024-11-26T01:38:11Z,4470000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M54.00S,2024-11-26T01:37:40.0Z,3,REGULAR,substitution,out,[],203468,,,1610612754,84,80,2024-11-26T01:38:11Z,4480000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M54.00S,2024-11-26T01:37:40.0Z,3,REGULAR,substitution,in,[],1641716,,,1610612754,84,80,2024-11-26T01:38:11Z,4490000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M54.00S,2024-11-26T01:37:40.0Z,3,REGULAR,substitution,in,[],1630530,,,1610612754,84,80,2024-11-26T01:38:11Z,4500000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M54.00S,2024-11-26T01:38:31.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630169,,,1610612754,85,80,2024-11-26T01:38:31Z,4510000,False,,,0,,T. Haliburton transition take Free Throw 1 of 1 (24 PTS),[1630169],1610612754.0,IND,transition take,,,Haliburton,T. Haliburton,,,,,,,,Made,,,24.0,,,,,,,,,,,,,,,
457,PT02M42.00S,2024-11-26T01:38:53.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,73.40670170827858,12.254901960784313,1610612754,85,80,2024-11-26T01:38:57Z,4520000,False,-189.0,197.0,1,right,MISS O. Toppin 27' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,27.32,Missed,,,,,,,,,,,,,,,,,,
458,PT02M39.00S,2024-11-26T01:38:56.4Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612740,85,80,2024-11-26T01:38:57Z,4530000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,457.0,,,,,,,,,,,,,5.0,2.0,3.0,,
459,PT02M25.00S,2024-11-26T01:39:10.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,16.63929040735874,47.549019607843135,1610612740,85,80,2024-11-26T01:39:14Z,4540000,False,12.0,104.0,1,left,MISS J. Hawkins 10' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,10.46,Missed,,,,,,,,,,,,,,,,,,
460,PT02M22.00S,2024-11-26T01:39:13.2Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,85,80,2024-11-26T01:39:14Z,4550000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,459.0,,,,,,,,,,,,,1.0,1.0,0.0,,
461,PT02M12.00S,2024-11-26T01:39:22.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,94.82588699080158,49.754901960784316,1610612754,87,80,2024-11-26T01:39:25Z,4560000,False,-1.0,-4.0,1,right,M. Turner Layup (10 PTS) (O. Toppin 2 AST),"[1626167, 1630167]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.41,Made,,,10.0,O. Toppin,1630167.0,2.0,,,,,,,,,,,,
463,PT01M58.00S,2024-11-26T01:39:35.8Z,3,REGULAR,2pt,Jump Shot,[],1628464,12.434296977660972,70.83333333333334,1610612740,87,80,2024-11-26T01:47:06Z,4580000,False,-104.0,64.0,1,left,MISS D. Theis 12' Jump Shot,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Mid-Range,8-16 Left,12.25,Missed,,,,,,,,,,,,,,,,,,
464,PT01M57.00S,2024-11-26T01:39:36.8Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,87,80,2024-11-26T01:39:40Z,4590000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,,,463.0,,,,,,,,,,,,,2.0,2.0,0.0,,
465,PT01M48.00S,2024-11-26T01:39:47.3Z,3,REGULAR,3pt,Jump Shot,[],1630169,64.73390275952694,25.49019607843137,1610612754,87,80,2024-11-26T01:39:52Z,4600000,False,-123.0,279.0,1,right,MISS T. Haliburton 30' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,30.47,Missed,,,,,,,,,,,,,,,,,,
466,PT01M48.00S,2024-11-26T01:39:47.3Z,3,REGULAR,rebound,defensive,[],1641722,,,1610612740,87,80,2024-11-26T01:39:56Z,4610000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,465.0,,,,,,,,,,,,,1.0,1.0,0.0,,
467,PT01M30.00S,2024-11-26T01:40:04.1Z,3,REGULAR,turnover,bad pass,[],1630527,,,1610612740,87,80,2024-11-26T01:40:09Z,4620000,False,,,0,,B. Boston Jr. bad pass TURNOVER (1 TO),"[1630527, 204456]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,McConnell,204456.0,,,,,,,,,
468,PT01M30.00S,2024-11-26T01:40:04.1Z,3,REGULAR,steal,,[],204456,,,1610612754,87,80,2024-11-26T01:40:05Z,4630000,False,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
469,PT01M26.00S,2024-11-26T01:40:08.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,94.03745072273325,48.529411764705884,1610612754,87,80,2024-11-26T01:40:17Z,4640000,False,-7.0,4.0,1,right,MISS O. Toppin running alley-oop Layup,[1630167],1610612754.0,IND,running alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.82,Missed,,,,,,,,,,,,,,,,,,
470,PT01M24.00S,2024-11-26T01:40:10.8Z,3,REGULAR,rebound,defensive,[],1641722,,,1610612740,87,80,2024-11-26T01:40:17Z,4650000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,469.0,,,,,,,,,,,,,2.0,2.0,0.0,,
471,PT01M24.00S,2024-11-26T01:40:16.4Z,3,REGULAR,foul,personal,[],1630169,,,1610612740,87,80,2024-11-26T01:40:31Z,4660000,False,,,0,,T. Haliburton personal FOUL (1 PF),"[1630169, 1641722]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,1162.0,,,,,,,,1.0,0.0,Hawkins,1641722.0,,,,,
473,PT01M24.00S,2024-11-26T01:40:20.4Z,3,REGULAR,substitution,out,[],1630169,,,1610612740,87,80,2024-11-26T01:40:26Z,4680000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M24.00S,2024-11-26T01:40:20.4Z,3,REGULAR,substitution,in,[],1631097,,,1610612740,87,80,2024-11-26T01:40:26Z,4690000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M24.00S,2024-11-26T01:40:30.3Z,3,REGULAR,substitution,out,[],1626167,,,1610612740,87,80,2024-11-26T01:40:33Z,4700000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M24.00S,2024-11-26T01:40:30.3Z,3,REGULAR,substitution,in,[],1629650,,,1610612740,87,80,2024-11-26T01:40:33Z,4710000,False,,,0,,SUB in: M. Brown,[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M10.00S,2024-11-26T01:41:11.1Z,3,REGULAR,3pt,Jump Shot,[],1630527,34.90473061760841,45.09803921568628,1610612740,87,83,2024-11-26T01:41:15Z,4720000,False,25.0,276.0,1,left,B. Boston Jr. 27' 3PT  (9 PTS) (J. Robinson-Earl 2 AST),"[1630527, 1630526]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,27.67,Made,,,9.0,J. Robinson-Earl,1630526.0,2.0,,,,,,,,,,,,
479,PT00M45.80S,2024-11-26T01:41:35.7Z,3,REGULAR,3pt,Jump Shot,[],1641716,67.23061760840999,25.98039215686275,1610612754,87,83,2024-11-26T01:41:40Z,4740000,False,-120.0,256.0,1,right,MISS J. Walker 28' pullup 3PT,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,28.23,Missed,,,,,,,,,,,,,,,,,,
480,PT00M43.30S,2024-11-26T01:41:38.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,87,83,2024-11-26T01:41:40Z,4750000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,479.0,,,,,,,,,,,,,,,,,
482,PT00M43.30S,2024-11-26T01:41:48.3Z,3,REGULAR,substitution,out,[],1630167,,,1610612740,87,83,2024-11-26T01:41:51Z,4770000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M43.30S,2024-11-26T01:41:48.3Z,3,REGULAR,substitution,in,[],1627783,,,1610612740,87,83,2024-11-26T01:41:51Z,4780000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M31.80S,2024-11-26T01:42:14.0Z,3,REGULAR,turnover,out-of-bounds,[],1630527,,,1610612740,87,83,2024-11-26T01:42:22Z,4790000,False,,,0,,B. Boston Jr. bad pass out-of-bounds TURNOVER (2 TO),[1630527],1610612740.0,NOP,bad pass,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Right,,,,202007.0,,,,,2.0,,,,,,,,,,,
485,PT00M13.50S,2024-11-26T01:42:39.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,86.81011826544021,44.6078431372549,1610612754,87,83,2024-11-26T01:42:48Z,4800000,False,-27.0,71.0,1,right,MISS T. McConnell 7' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,,,,,,,,,,,,,,,,,
486,PT00M10.80S,2024-11-26T01:42:42.0Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612740,87,83,2024-11-26T01:42:42Z,4810000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:3),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,485.0,,,,,,,,,,,,,6.0,3.0,3.0,,
487,PT00M09.60S,2024-11-26T01:42:45.1Z,3,REGULAR,turnover,out-of-bounds,[],1630526,,,1610612740,87,83,2024-11-26T01:42:52Z,4820000,False,,,0,,J. Robinson-Earl lost ball out-of-bounds TURNOVER (2 TO),[1630526],1610612740.0,NOP,lost ball,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Left Center,,,,202007.0,,,,,2.0,,,,,,,,,,,
488,PT00M09.60S,2024-11-26T01:42:48.1Z,3,REGULAR,substitution,out,[],1629650,,,1610612754,87,83,2024-11-26T01:42:54Z,4830000,False,,,0,,SUB out: M. Brown,[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M09.60S,2024-11-26T01:42:48.1Z,3,REGULAR,substitution,in,[],1630169,,,1610612754,87,83,2024-11-26T01:42:54Z,4840000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M09.60S,2024-11-26T01:42:55.9Z,3,REGULAR,substitution,out,[],1641716,,,1610612754,87,83,2024-11-26T01:43:13Z,4850000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M09.60S,2024-11-26T01:42:55.9Z,3,REGULAR,substitution,out,[],1628464,,,1610612754,87,83,2024-11-26T01:43:13Z,4860000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M09.60S,2024-11-26T01:42:55.9Z,3,REGULAR,substitution,out,[],1630530,,,1610612754,87,83,2024-11-26T01:43:13Z,4870000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M09.60S,2024-11-26T01:42:55.9Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,87,83,2024-11-26T01:43:13Z,4880000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M09.60S,2024-11-26T01:42:55.9Z,3,REGULAR,substitution,in,[],1629750,,,1610612754,87,83,2024-11-26T01:43:13Z,4890000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M09.60S,2024-11-26T01:42:55.9Z,3,REGULAR,substitution,in,[],1642274,,,1610612754,87,83,2024-11-26T01:43:13Z,4900000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M00.50S,2024-11-26T01:43:38.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,92.46057818659659,53.18627450980392,1610612754,87,83,2024-11-26T01:43:42Z,4920000,False,16.0,18.0,1,right,MISS B. Mathurin driving finger roll Layup,[1631097],1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
498,PT00M00.50S,2024-11-26T01:43:38.8Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,87,83,2024-11-26T01:43:42Z,4930000,False,,,0,,Y. Missi REBOUND (Off:2 Def:6),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,497.0,,,,,,,,,,,,,8.0,6.0,2.0,,
499,PT00M00.00S,2024-11-26T01:43:42.1Z,3,REGULAR,period,end,[],0,,,1610612740,87,83,2024-11-26T01:43:42Z,4940000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-11-26T01:45:45.9Z,4,REGULAR,substitution,out,['startperiod'],1630169,,,1610612740,87,83,2024-11-26T01:46:15Z,4950000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-11-26T01:45:45.9Z,4,REGULAR,substitution,out,['startperiod'],1630167,,,1610612740,87,83,2024-11-26T01:46:15Z,4960000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2024-11-26T01:45:45.9Z,4,REGULAR,substitution,out,['startperiod'],1641722,,,1610612740,87,83,2024-11-26T01:46:15Z,4970000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2024-11-26T01:45:45.9Z,4,REGULAR,substitution,out,['startperiod'],1629750,,,1610612740,87,83,2024-11-26T01:46:15Z,4980000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-11-26T01:45:45.9Z,4,REGULAR,substitution,in,['startperiod'],1629650,,,1610612740,87,83,2024-11-26T01:46:15Z,4990000,False,,,0,,SUB in: M. Brown,[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2024-11-26T01:45:45.9Z,4,REGULAR,substitution,in,['startperiod'],1641716,,,1610612740,87,83,2024-11-26T01:46:15Z,5000000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2024-11-26T01:45:45.9Z,4,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,87,83,2024-11-26T01:46:15Z,5010000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-11-26T01:45:45.9Z,4,REGULAR,substitution,in,['startperiod'],203901,,,1610612740,87,83,2024-11-26T01:46:15Z,5020000,False,,,0,,SUB in: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-11-26T01:46:25.0Z,4,REGULAR,period,start,[],0,,,1610612754,87,83,2024-11-26T01:46:25Z,5030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M49.00S,2024-11-26T01:46:35.6Z,4,REGULAR,3pt,Jump Shot,[],1641716,68.28186596583443,70.83333333333334,1610612754,87,83,2024-11-26T01:46:40Z,5040000,False,104.0,246.0,1,right,MISS J. Walker 26' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
510,PT11M46.00S,2024-11-26T01:46:38.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,87,83,2024-11-26T01:46:40Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,509.0,,,,,,,,,,,,,,,,,
512,PT11M36.00S,2024-11-26T01:47:07.8Z,4,REGULAR,turnover,bad pass,[],1641716,,,1610612754,87,83,2024-11-26T01:47:10Z,5070000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1641716, 1630527]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,Boston Jr.,1630527.0,,,,,,,,,
513,PT11M36.00S,2024-11-26T01:47:07.8Z,4,REGULAR,steal,,[],1630527,,,1610612740,87,83,2024-11-26T01:47:09Z,5080000,False,,,0,,B. Boston Jr. STEAL (1 STL),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
514,PT11M30.00S,2024-11-26T01:47:14.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630526,3.3672798948751645,95.58823529411765,1610612740,87,86,2024-11-26T01:53:53Z,5090000,False,-228.0,-21.0,1,left,J. Robinson-Earl 3PT  (7 PTS) (E. Payton 15 AST),"[1630526, 203901]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,22.88,Made,,,7.0,E. Payton,203901.0,15.0,,,,,,,,,,,,
516,PT11M11.00S,2024-11-26T01:47:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,94.95729303547962,49.754901960784316,1610612754,87,86,2024-11-26T01:47:35Z,5110000,False,-1.0,-5.0,1,right,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.52,Missed,,,,,,,,,,,,,,,,,,
517,PT11M09.00S,2024-11-26T01:47:34.3Z,4,REGULAR,rebound,offensive,[],204456,,,1610612754,87,86,2024-11-26T01:47:35Z,5120000,False,,,0,,T. McConnell REBOUND (Off:1 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,516.0,,,,,,,,,,,,,3.0,2.0,1.0,,
