actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
674,PT11M03.00S,2026-01-28T01:53:49.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642259,4.681340341655716,50.0,1610612764,86,89,2026-01-28T02:09:35Z,5705000,False,0.0,-8.0,1,left,MISS A. Sarr tip Layup,[1642259],1610612764.0,WAS,tip,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,0.85,Missed,,,,,,,,,,,,,,,,,,
675,PT11M02.00S,2026-01-28T01:53:50.6Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,86,89,2026-01-28T02:08:01Z,5707500,False,,,0,,D. Avdija REBOUND (Off:4 Def:7),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,674.0,11.0,7.0,4.0,,,,,,,,,,,
586,PT10M58.00S,2026-01-28T01:53:52.4Z,4,REGULAR,violation,kicked ball,[],1642273,,,1610612757,86,89,2026-01-28T02:08:01Z,5710000,False,,,0,,K. George kicked ball VIOLATION,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,2534.0,,,,,,,,,,,,,,,,
587,PT10M40.00S,2026-01-28T01:54:22.9Z,4,REGULAR,3pt,Jump Shot,[],1641712,66.04796320630749,42.8921568627451,1610612757,86,92,2026-01-28T01:54:26Z,5720000,False,-36.0,267.0,1,right,R. Rupert 26' 3PT  (10 PTS) (T. Camara 4 AST),"[1641712, 1641739]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Center,26.9,Made,10.0,,,,,,,,,,,,,,,T. Camara,1641739.0,4.0
589,PT10M22.00S,2026-01-28T01:54:41.8Z,4,REGULAR,2pt,Jump Shot,[],1642273,6.1268068331143235,23.774509803921568,1610612764,86,92,2026-01-28T01:54:45Z,5740000,False,131.0,5.0,1,left,MISS K. George 13' pullup Shot,[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,Mid-Range,8-16 Right,13.12,Missed,,,,,,,,,,,,,,,,,,
590,PT10M20.00S,2026-01-28T01:54:43.8Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,86,92,2026-01-28T01:54:45Z,5750000,False,,,0,,D. Avdija REBOUND (Off:4 Def:8),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,589.0,12.0,8.0,4.0,,,,,,,,,,,
591,PT10M12.00S,2026-01-28T01:54:51.7Z,4,REGULAR,3pt,Jump Shot,[],1631321,92.59198423127464,95.83333333333334,1610612757,86,92,2026-01-28T01:56:21Z,5760000,False,229.0,17.0,1,right,MISS S. Cissoko 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,22.98,Missed,,,,,,,,,,,,,,,,,,
592,PT10M08.00S,2026-01-28T01:54:55.7Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,86,92,2026-01-28T01:56:21Z,5770000,False,,,0,,D. Clingan REBOUND (Off:10 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Right Corner 3,24+ Right,,,,,,591.0,15.0,5.0,10.0,,,,,,,,,,,
593,PT10M08.00S,2026-01-28T01:54:55.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,94.82588699080158,52.69607843137255,1610612757,86,92,2026-01-28T01:55:04Z,5780000,False,13.0,-4.0,1,right,MISS D. Clingan Layup - blocked,"[1642270, 1642273]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.41,Missed,,,,,,,,,,,,,,George,1642273.0,,,
594,PT10M08.00S,2026-01-28T01:54:55.8Z,4,REGULAR,block,,[],1642273,,,1610612757,86,92,2026-01-28T01:54:58Z,5790000,False,,,0,,K. George BLOCK (1 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
595,PT10M08.00S,2026-01-28T01:54:55.8Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,86,92,2026-01-28T01:55:04Z,5800000,False,,,0,,D. Clingan REBOUND (Off:11 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,593.0,16.0,5.0,11.0,,,,,,,,,,,
597,PT10M08.00S,2026-01-28T01:55:16.6Z,4,REGULAR,substitution,out,[],1642364,,,1610612757,86,92,2026-01-28T01:55:18Z,5820000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT10M08.00S,2026-01-28T01:55:16.6Z,4,REGULAR,substitution,in,[],1641731,,,1610612757,86,92,2026-01-28T01:55:18Z,5830000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT10M06.00S,2026-01-28T01:55:43.9Z,4,REGULAR,jumpball,recovered,[],0,,,1610612757,86,92,2026-01-28T01:55:43Z,5840000,False,,,0,,Jump Ball K. George vs. D. Clingan: Tip to Team (WAS),"[1642273, 1642270]",1610612764.0,WAS,heldball,Team (WAS),,,,George,1642273.0,Clingan,1642270.0,,,,,,,,,,,,,,,,,,,,,,
603,PT10M06.00S,2026-01-28T01:55:43.9Z,4,REGULAR,turnover,lost ball,[],1642270,,,1610612757,86,92,2026-01-28T01:55:43Z,5870000,False,,,0,,D. Clingan lost ball TURNOVER (1 TO),"[1642270, 1642273]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,1.0,,,,,George,1642273.0,,,,,,,,,
604,PT10M06.00S,2026-01-28T01:55:43.9Z,4,REGULAR,steal,,[],1642273,,,1610612764,86,92,2026-01-28T01:55:43Z,5880000,False,,,0,,K. George STEAL (2 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT10M06.00S,2026-01-28T01:55:46.0Z,4,REGULAR,foul,personal,[],1631321,,,1610612764,86,92,2026-01-28T01:59:20Z,5890000,False,,,0,,S. Cissoko loose ball personal FOUL (1 PF),"[1631321, 1642848]",1610612757.0,POR,loose ball,,,Cissoko,S. Cissoko,,,,,Mid-Range,16-24 Right Center,,,,1628172.0,,,,,,,,1.0,0.0,Johnson,1642848.0,,,,,
607,PT09M45.00S,2026-01-28T01:56:14.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642267,19.530223390275953,5.637254901960785,1610612764,89,92,2026-01-28T02:06:30Z,5910000,False,222.0,131.0,1,left,B. Carrington 25' 3PT pullup (6 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,25.76,Made,6.0,,,,,,,,,,,,,,,,,
608,PT09M26.00S,2026-01-28T01:56:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.72339027595268,55.14705882352941,1610612757,89,94,2026-01-28T02:07:03Z,5920000,False,26.0,16.0,1,right,D. Avdija driving finger roll Layup (14 PTS),[1630166],1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.02,Made,14.0,,,,,,,,,,,,,,,,,
609,PT09M15.00S,2026-01-28T01:56:44.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,8.360709592641262,48.28431372549019,1610612764,89,94,2026-01-28T02:07:43Z,5930000,False,9.0,26.0,1,left,MISS A. Sarr turnaround Shot,[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
610,PT09M13.00S,2026-01-28T01:56:46.0Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,89,94,2026-01-28T01:56:49Z,5940000,False,,,0,,T. Camara REBOUND (Off:0 Def:6),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,609.0,6.0,6.0,0.0,,,,,,,,,,,
611,PT09M06.00S,2026-01-28T01:56:53.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,93.9060446780552,52.450980392156865,1610612757,89,94,2026-01-28T02:08:31Z,5950000,False,12.0,5.0,1,right,MISS D. Clingan driving Layup - blocked,"[1642270, 1642259]",1610612757.0,POR,driving,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,Sarr,1642259.0,,,
612,PT09M06.00S,2026-01-28T01:56:53.3Z,4,REGULAR,block,,[],1642259,,,1610612757,89,94,2026-01-28T01:56:55Z,5960000,False,,,0,,A. Sarr BLOCK (5 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
613,PT09M03.00S,2026-01-28T01:56:56.3Z,4,REGULAR,rebound,defensive,[],1642267,,,1610612764,89,94,2026-01-28T01:56:56Z,5970000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,611.0,1.0,1.0,0.0,,,,,,,,,,,
615,PT08M51.00S,2026-01-28T01:57:32.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,8.229303547963205,54.90196078431373,1610612764,91,94,2026-01-28T02:09:24Z,5990000,False,-25.0,25.0,1,left,A. Sarr turnaround fadeaway Jump Shot (25 PTS) (T. Johnson 2 AST),"[1642259, 1642848]",1610612764.0,WAS,turnaround fadeaway,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,3.49,Made,25.0,,,,,,,,,,,,,,,T. Johnson,1642848.0,2.0
617,PT08M51.00S,2026-01-28T01:57:33.9Z,4,REGULAR,foul,personal,['1freethrow'],1642270,,,1610612764,91,94,2026-01-28T01:58:07Z,6010000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Sarr 1 FT),"[1642270, 1642259]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,1627964.0,,,,,,,,2.0,1.0,Sarr,1642259.0,,,,,
619,PT08M51.00S,2026-01-28T01:57:46.0Z,4,REGULAR,substitution,out,[],1642848,,,1610612764,91,94,2026-01-28T01:58:04Z,6030000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT08M51.00S,2026-01-28T01:57:46.0Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,91,94,2026-01-28T01:58:04Z,6040000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT08M51.00S,2026-01-28T01:57:46.0Z,4,REGULAR,substitution,out,[],1631321,,,1610612764,91,94,2026-01-28T01:58:04Z,6050000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT08M51.00S,2026-01-28T01:57:46.0Z,4,REGULAR,substitution,in,[],203114,,,1610612764,91,94,2026-01-28T01:58:04Z,6060000,False,,,0,,SUB in: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT08M51.00S,2026-01-28T01:57:46.0Z,4,REGULAR,substitution,in,[],1631101,,,1610612764,91,94,2026-01-28T01:58:04Z,6070000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT08M51.00S,2026-01-28T01:57:46.0Z,4,REGULAR,substitution,in,[],203924,,,1610612764,91,94,2026-01-28T01:58:04Z,6080000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT08M51.00S,2026-01-28T01:58:19.1Z,4,REGULAR,freethrow,1 of 1,[],1642259,,,1610612764,91,94,2026-01-28T01:58:25Z,6090000,False,,,0,,MISS A. Sarr Free Throw 1 of 1,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
626,PT08M49.00S,2026-01-28T01:58:21.1Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,91,94,2026-01-28T01:58:25Z,6100000,False,,,0,,D. Clingan REBOUND (Off:11 Def:6),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,625.0,17.0,6.0,11.0,,,,,,,,,,,
627,PT08M46.00S,2026-01-28T01:58:23.5Z,4,REGULAR,turnover,bad pass,[],1642270,,,1610612757,91,94,2026-01-28T01:58:27Z,6110000,False,,,0,,D. Clingan bad pass TURNOVER (2 TO),"[1642270, 1641731]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Right,,,,,2.0,,,,,Coulibaly,1641731.0,,,,,,,,,
628,PT08M46.00S,2026-01-28T01:58:23.5Z,4,REGULAR,steal,,[],1641731,,,1610612764,91,94,2026-01-28T01:58:25Z,6120000,False,,,0,,B. Coulibaly STEAL (2 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
629,PT08M42.00S,2026-01-28T01:58:27.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642273,31.225361366622867,70.58823529411765,1610612764,94,94,2026-01-28T01:58:30Z,6130000,False,-103.0,241.0,1,left,K. George 26' 3PT  (11 PTS) (B. Coulibaly 5 AST),"[1642273, 1641731]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.2,Made,11.0,,,,,,,,,,,,,,,B. Coulibaly,1641731.0,5.0
631,PT08M20.00S,2026-01-28T01:58:48.6Z,4,REGULAR,2pt,Jump Shot,[],203924,89.83245729303549,19.607843137254903,1610612757,94,94,2026-01-28T01:58:53Z,6150000,False,-152.0,43.0,1,right,MISS J. Grant 15' fadeaway Shot,[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,15.8,Missed,,,,,,,,,,,,,,,,,,
632,PT08M18.00S,2026-01-28T01:58:50.6Z,4,REGULAR,rebound,defensive,[],203114,,,1610612764,94,94,2026-01-28T01:58:53Z,6160000,False,,,0,,K. Middleton REBOUND (Off:1 Def:3),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,631.0,4.0,3.0,1.0,,,,,,,,,,,
633,PT08M11.00S,2026-01-28T01:58:58.6Z,4,REGULAR,turnover,bad pass,[],1642259,,,1610612764,94,94,2026-01-28T01:59:05Z,6170000,False,,,0,,A. Sarr bad pass TURNOVER (2 TO),"[1642259, 1631101]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,2.0,,,,,Sharpe,1631101.0,,,,,,,,,
634,PT08M11.00S,2026-01-28T01:58:58.6Z,4,REGULAR,steal,,[],1631101,,,1610612757,94,94,2026-01-28T01:59:52Z,6180000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
635,PT08M03.00S,2026-01-28T01:59:06.6Z,4,REGULAR,turnover,lost ball,[],1631101,,,1610612757,94,94,2026-01-28T01:59:11Z,6190000,False,,,0,,S. Sharpe lost ball TURNOVER (3 TO),"[1631101, 1642259]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,3.0,,,,,Sarr,1642259.0,,,,,,,,,
636,PT08M03.00S,2026-01-28T01:59:06.6Z,4,REGULAR,steal,,[],1642259,,,1610612764,94,94,2026-01-28T01:59:08Z,6200000,False,,,0,,A. Sarr STEAL (2 STL),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
637,PT08M00.00S,2026-01-28T01:59:11.3Z,4,REGULAR,foul,personal,['2freethrow'],1641712,,,1610612764,94,94,2026-01-28T01:59:16Z,6210000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Sarr 2 FT),"[1641712, 1642259]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,2534.0,,,,,,,,1.0,0.0,Sarr,1642259.0,,,,,
639,PT08M00.00S,2026-01-28T01:59:58.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642259,,,1610612764,95,94,2026-01-28T02:11:34Z,6230000,False,,,0,,A. Sarr Free Throw 1 of 2 (26 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
640,PT08M00.00S,2026-01-28T01:59:59.3Z,4,REGULAR,substitution,out,[],1642270,,,1610612764,95,94,2026-01-28T02:00:02Z,6240000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT08M00.00S,2026-01-28T01:59:59.3Z,4,REGULAR,substitution,in,[],201950,,,1610612764,95,94,2026-01-28T02:00:02Z,6250000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT08M00.00S,2026-01-28T01:59:58.3Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1642259,,,1610612764,96,94,2026-01-28T02:11:34Z,6260000,False,,,0,,A. Sarr Free Throw 2 of 2 (27 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
643,PT07M45.00S,2026-01-28T02:00:35.6Z,4,REGULAR,3pt,Jump Shot,[],201950,69.59592641261499,24.019607843137255,1610612757,96,94,2026-01-28T02:12:17Z,6270000,False,-130.0,233.0,1,right,MISS J. Holiday 26' pullup 3PT,[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
644,PT07M42.00S,2026-01-28T02:00:38.6Z,4,REGULAR,rebound,defensive,[],1642259,,,1610612764,96,94,2026-01-28T02:00:41Z,6280000,False,,,0,,A. Sarr REBOUND (Off:4 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,643.0,9.0,5.0,4.0,,,,,,,,,,,
646,PT07M21.00S,2026-01-28T02:01:11.2Z,4,REGULAR,foul,technical,['1freethrow'],1642273,,,1610612764,96,94,2026-01-28T02:01:18Z,6300000,False,,,0,,K. George technical FOUL (1 Tech),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,1628172.0,,,,,,,,1.0,1.0,,,,,,,
647,PT07M21.00S,2026-01-28T02:01:37.4Z,4,REGULAR,freethrow,1 of 1,[],201950,,,1610612764,96,94,2026-01-28T02:01:37Z,6310000,False,,,0,,MISS J. Holiday technical Free Throw 1 of 1,[201950],1610612757.0,POR,technical,,,Holiday,J. Holiday,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
648,PT07M21.00S,2026-01-28T02:01:37.4Z,4,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612764,96,94,2026-01-28T02:01:37Z,6320000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,647.0,,,,,,,,,,,,,,
649,PT07M21.00S,2026-01-28T02:01:38.6Z,4,REGULAR,substitution,out,[],1642273,,,1610612764,96,94,2026-01-28T02:01:42Z,6330000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT07M21.00S,2026-01-28T02:01:38.6Z,4,REGULAR,substitution,in,[],1642848,,,1610612764,96,94,2026-01-28T02:01:42Z,6340000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT07M17.00S,2026-01-28T02:02:43.9Z,4,REGULAR,turnover,bad pass,[],1642267,,,1610612764,96,94,2026-01-28T02:02:47Z,6350000,False,,,0,,B. Carrington bad pass TURNOVER (3 TO),"[1642267, 1631101]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Left,,,,,3.0,,,,,Sharpe,1631101.0,,,,,,,,,
652,PT07M17.00S,2026-01-28T02:02:43.9Z,4,REGULAR,steal,,[],1631101,,,1610612757,96,94,2026-01-28T02:02:45Z,6360000,False,,,0,,S. Sharpe STEAL (2 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
653,PT07M15.00S,2026-01-28T02:02:46.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,94.30026281208936,55.14705882352941,1610612757,96,96,2026-01-28T02:02:50Z,6370000,False,26.0,1.0,1,right,S. Sharpe running Layup (21 PTS),[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.57,Made,21.0,,,,,,,,,,,,,,,,,
654,PT07M03.00S,2026-01-28T02:02:57.9Z,4,REGULAR,2pt,Jump Shot,[],203114,7.5722733245729295,76.22549019607843,1610612764,96,96,2026-01-28T02:14:26Z,6380000,False,-131.0,19.0,1,left,MISS K. Middleton 13' step back Shot,[203114],1610612764.0,WAS,step back,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,13.24,Missed,,,,,,,,,,,,,,,,,,
655,PT07M01.00S,2026-01-28T02:02:59.9Z,4,REGULAR,rebound,offensive,[],1642259,,,1610612764,96,96,2026-01-28T02:02:59Z,6390000,False,,,0,,A. Sarr REBOUND (Off:5 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,,,,,,654.0,10.0,5.0,5.0,,,,,,,,,,,
656,PT06M55.00S,2026-01-28T02:03:05.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642267,5.075558475689881,2.2058823529411766,1610612764,96,96,2026-01-28T02:03:10Z,6400000,False,239.0,-5.0,1,left,MISS B. Carrington 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,23.9,Missed,,,,,,,,,,,,,,,,,,
657,PT06M52.00S,2026-01-28T02:03:08.4Z,4,REGULAR,rebound,defensive,[],1641712,,,1610612757,96,96,2026-01-28T02:03:10Z,6410000,False,,,0,,R. Rupert REBOUND (Off:1 Def:5),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Right Corner 3,24+ Right,,,,,,656.0,6.0,5.0,1.0,,,,,,,,,,,
658,PT06M40.00S,2026-01-28T02:03:21.0Z,4,REGULAR,3pt,Jump Shot,[],1631101,65.52233902759527,55.14705882352941,1610612757,96,99,2026-01-28T02:03:24Z,6420000,False,26.0,272.0,1,right,S. Sharpe 27' 3PT pullup (24 PTS),[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,27.28,Made,24.0,,,,,,,,,,,,,,,,,
659,PT06M22.00S,2026-01-28T02:03:39.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203114,6.389618922470433,47.794117647058826,1610612764,98,99,2026-01-28T02:03:44Z,6430000,False,11.0,8.0,1,left,K. Middleton driving finger roll Layup (17 PTS),[203114],1610612764.0,WAS,driving finger roll,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,1.34,Made,17.0,,,,,,,,,,,,,,,,,
660,PT05M57.00S,2026-01-28T02:04:03.3Z,4,REGULAR,3pt,Jump Shot,[],1631101,65.52233902759527,36.51960784313725,1610612757,98,99,2026-01-28T02:04:09Z,6440000,False,-67.0,272.0,1,right,MISS S. Sharpe 27' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,27.98,Missed,,,,,,,,,,,,,,,,,,
661,PT05M54.00S,2026-01-28T02:04:06.3Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,98,99,2026-01-28T02:04:09Z,6450000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:4),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,660.0,5.0,4.0,1.0,,,,,,,,,,,
662,PT05M50.00S,2026-01-28T02:04:11.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203114,26.757555847568987,11.519607843137255,1610612764,98,99,2026-01-28T02:16:03Z,6460000,False,192.0,199.0,1,left,MISS K. Middleton 27' running pullup 3PT,[203114],1610612764.0,WAS,running pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,27.68,Missed,,,,,,,,,,,,,,,,,,
663,PT05M47.00S,2026-01-28T02:04:14.4Z,4,REGULAR,rebound,defensive,[],1641739,,,1610612757,98,99,2026-01-28T02:04:19Z,6470000,False,,,0,,T. Camara REBOUND (Off:0 Def:7),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,662.0,7.0,7.0,0.0,,,,,,,,,,,
664,PT05M36.00S,2026-01-28T02:04:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201950,93.38042049934296,45.34313725490196,1610612757,98,99,2026-01-28T02:04:30Z,6480000,False,-23.0,10.0,1,right,MISS J. Holiday driving finger roll Layup,[201950],1610612757.0,POR,driving finger roll,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
665,PT05M35.00S,2026-01-28T02:04:25.5Z,4,REGULAR,rebound,offensive,[],201950,,,1610612757,98,99,2026-01-28T02:18:52Z,6490000,False,,,0,,J. Holiday REBOUND (Off:4 Def:2),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,664.0,6.0,2.0,4.0,,,,,,,,,,,
742,PT05M35.00S,2026-01-28T02:04:27.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,93.24901445466492,50.245098039215684,1610612757,98,99,2026-01-28T02:19:30Z,6495000,False,1.0,11.0,1,right,MISS J. Holiday tip Layup,[201950],1610612757.0,POR,tip,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
