actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
271,PT05M27.00S,2026-03-01T00:59:11.1Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612761,49,42,2026-03-01T00:59:12Z,2600000,False,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,270.0,2.0,2.0,0.0,,,,,,,,,,,,
272,PT05M20.00S,2026-03-01T00:59:18.8Z,2,REGULAR,3pt,Jump Shot,[],1642266,67.36202365308804,22.30392156862745,1610612761,49,45,2026-03-01T00:59:23Z,2610000,False,-138.0,254.0,1,right,J. Walter 28' 3PT  (6 PTS) (S. Barnes 3 AST),"[1642266, 1630567]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,28.96,Made,,,,,,,6.0,S. Barnes,1630567.0,3.0,,,,,,
274,PT05M12.00S,2026-03-01T00:59:28.9Z,2,REGULAR,foul,personal,['3freethrow'],1627742,,,1610612764,49,45,2026-03-01T00:59:36Z,2630000,False,,,0,,B. Ingram shooting personal FOUL (2 PF) (Riley 3 FT),"[1627742, 1642860]",1610612761.0,TOR,shooting,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,202027.0,,,,,,,,,,,,,,2.0,0.0,Riley,1642860.0,,
277,PT05M12.00S,2026-03-01T01:01:34.6Z,2,REGULAR,freethrow,1 of 3,[],1642860,,,1610612764,50,45,2026-03-01T01:01:34Z,2660000,False,,,0,,W. Riley Free Throw 1 of 3 (1 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,,
278,PT05M12.00S,2026-03-01T01:01:47.6Z,2,REGULAR,freethrow,2 of 3,[],1642860,,,1610612764,51,45,2026-03-01T01:01:47Z,2670000,False,,,0,,W. Riley Free Throw 2 of 3 (2 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,,
279,PT05M12.00S,2026-03-01T01:02:00.0Z,2,REGULAR,freethrow,3 of 3,[],1642860,,,1610612764,52,45,2026-03-01T01:02:00Z,2680000,False,,,0,,W. Riley Free Throw 3 of 3 (3 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,,
280,PT05M01.00S,2026-03-01T01:02:13.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.9862023653088,57.59803921568627,1610612761,52,47,2026-03-01T01:02:21Z,2690000,False,38.0,13.0,1,right,S. Barnes driving Layup (2 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,4.03,Made,,,,,,,2.0,,,,,,,,,
282,PT04M37.00S,2026-03-01T01:02:44.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612764,52,47,2026-03-01T01:03:00Z,2710000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,101284.0,,,,,,,,,,,,,,,,,,,
283,PT04M37.00S,2026-03-01T01:02:48.2Z,2,REGULAR,substitution,out,[],1642860,,,1610612761,52,47,2026-03-01T01:02:54Z,2720000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M37.00S,2026-03-01T01:02:48.2Z,2,REGULAR,substitution,in,[],1642273,,,1610612761,52,47,2026-03-01T01:02:54Z,2730000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M26.00S,2026-03-01T01:03:04.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642347,92.59198423127464,61.274509803921575,1610612761,52,47,2026-03-01T01:03:08Z,2740000,False,56.0,17.0,1,right,MISS J. Shead Layup,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,5.89,Missed,,,,,,,,,,,,,,,,
286,PT04M24.00S,2026-03-01T01:03:06.0Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,52,47,2026-03-01T01:03:08Z,2750000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,285.0,4.0,3.0,1.0,,,,,,,,,,,,
287,PT04M19.00S,2026-03-01T01:03:10.9Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642267,12.434296977660972,61.029411764705884,1610612764,54,47,2026-03-01T01:04:55Z,2760000,False,-55.0,64.0,1,left,B. Carrington 8' running Jump Shot (8 PTS) (B. Coulibaly 3 AST),"[1642267, 1641731]",1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Left,,,8.48,Made,,,,,,,8.0,B. Coulibaly,1641731.0,3.0,,,,,,
289,PT04M09.00S,2026-03-01T01:03:24.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,91.5407358738502,48.28431372549019,1610612761,54,49,2026-03-01T01:03:34Z,2780000,False,-9.0,27.0,1,right,S. Mamukelashvili Layup (6 PTS) (J. Shead 1 AST),"[1630572, 1642347]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,2.83,Made,,,,,,,6.0,J. Shead,1642347.0,1.0,,,,,,
291,PT04M09.00S,2026-03-01T01:03:29.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642267,,,1610612761,54,49,2026-03-01T01:03:34Z,2800000,False,,,0,,B. Carrington shooting personal FOUL (2 PF) (Mamukelashvili 1 FT),"[1642267, 1630572]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,,,2.0,0.0,Mamukelashvili,1630572.0,,
293,PT04M09.00S,2026-03-01T01:03:41.1Z,2,REGULAR,substitution,out,[],1642266,,,1610612761,54,49,2026-03-01T01:04:46Z,2820000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M09.00S,2026-03-01T01:03:41.1Z,2,REGULAR,substitution,out,[],1642347,,,1610612761,54,49,2026-03-01T01:04:46Z,2830000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M09.00S,2026-03-01T01:03:41.1Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,54,49,2026-03-01T01:04:46Z,2840000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M09.00S,2026-03-01T01:03:41.1Z,2,REGULAR,substitution,in,[],1630193,,,1610612761,54,49,2026-03-01T01:04:46Z,2850000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M09.00S,2026-03-01T01:04:01.2Z,2,REGULAR,freethrow,1 of 1,[],1630572,,,1610612761,54,50,2026-03-01T01:04:01Z,2860000,False,,,0,,S. Mamukelashvili Free Throw 1 of 1 (7 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,
298,PT03M47.00S,2026-03-01T01:04:26.5Z,2,REGULAR,3pt,Jump Shot,[],1642273,32.013797634691194,73.2843137254902,1610612764,57,50,2026-03-01T01:04:57Z,2870000,False,-116.0,248.0,1,left,K. George 27' 3PT  (8 PTS) (S. Cooper 1 AST),"[1642273, 1630536]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,27.43,Made,,,,,,,8.0,S. Cooper,1630536.0,1.0,,,,,,
300,PT03M29.00S,2026-03-01T01:04:43.8Z,2,REGULAR,3pt,Jump Shot,[],1630572,67.09921156373193,24.019607843137255,1610612761,57,50,2026-03-01T01:04:59Z,2890000,False,-130.0,257.0,1,right,MISS S. Mamukelashvili 28' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,28.78,Missed,,,,,,,,,,,,,,,,
301,PT03M29.00S,2026-03-01T01:04:43.8Z,2,REGULAR,rebound,offensive,[],1630572,,,1610612761,57,50,2026-03-01T01:04:59Z,2900000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,300.0,3.0,2.0,1.0,,,,,,,,,,,,
302,PT03M23.00S,2026-03-01T01:04:50.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,84.57621550591328,86.27450980392157,1610612761,57,50,2026-03-01T01:05:02Z,2910000,False,181.0,92.0,1,right,MISS B. Ingram 20' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,,,20.36,Missed,,,,,,,,,,,,,,,,
303,PT03M20.00S,2026-03-01T01:04:53.6Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,57,50,2026-03-01T01:05:02Z,2920000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right,,,,,302.0,2.0,2.0,0.0,,,,,,,,,,,,
305,PT03M09.00S,2026-03-01T01:05:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,6.389618922470433,49.754901960784316,1610612764,59,50,2026-03-01T01:05:08Z,2930000,False,1.0,8.0,1,left,A. Gill Layup (6 PTS) (B. Coulibaly 4 AST),"[1630264, 1641731]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,0.77,Made,,,,,,,6.0,B. Coulibaly,1641731.0,4.0,,,,,,
307,PT03M09.00S,2026-03-01T01:05:08.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,59,50,2026-03-01T01:05:08Z,2950000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M09.00S,2026-03-01T01:05:08.6Z,2,REGULAR,substitution,out,[],1630536,,,1610612761,59,50,2026-03-01T01:07:57Z,2960000,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M09.00S,2026-03-01T01:05:08.6Z,2,REGULAR,substitution,out,[],1630264,,,1610612761,59,50,2026-03-01T01:07:57Z,2970000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M09.00S,2026-03-01T01:05:08.6Z,2,REGULAR,substitution,out,[],1630572,,,1610612761,59,50,2026-03-01T01:07:57Z,2980000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M09.00S,2026-03-01T01:05:08.6Z,2,REGULAR,substitution,in,[],1642860,,,1610612761,59,50,2026-03-01T01:07:57Z,2990000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M09.00S,2026-03-01T01:05:08.6Z,2,REGULAR,substitution,in,[],1642848,,,1610612761,59,50,2026-03-01T01:07:57Z,3000000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M09.00S,2026-03-01T01:05:08.6Z,2,REGULAR,substitution,in,[],1627751,,,1610612761,59,50,2026-03-01T01:07:57Z,3010000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M56.00S,2026-03-01T01:08:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,90.09526938239159,53.67647058823529,1610612761,59,50,2026-03-01T01:08:28Z,3020000,False,18.0,41.0,1,right,MISS B. Ingram Layup - blocked,"[1627742, 1642273]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,4.46,Missed,,,,,,,,,,,,,,,George,1642273.0
315,PT02M56.00S,2026-03-01T01:08:21.7Z,2,REGULAR,block,,[],1642273,,,1610612761,59,50,2026-03-01T01:08:23Z,3030000,False,,,0,,K. George BLOCK (2 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
316,PT02M53.00S,2026-03-01T01:08:24.7Z,2,REGULAR,rebound,defensive,[],1642848,,,1610612764,59,50,2026-03-01T01:08:28Z,3040000,False,,,0,,T. Johnson REBOUND (Off:0 Def:2),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,314.0,2.0,2.0,0.0,,,,,,,,,,,,
317,PT02M48.00S,2026-03-01T01:08:29.3Z,2,REGULAR,turnover,lost ball,[],1641731,,,1610612764,59,50,2026-03-01T01:08:36Z,3050000,False,,,0,,B. Coulibaly lost ball TURNOVER (2 TO),"[1641731, 1627751]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,Poeltl,1627751.0,,,,,,,,,,
318,PT02M48.00S,2026-03-01T01:08:29.3Z,2,REGULAR,steal,,[],1627751,,,1610612761,59,50,2026-03-01T01:10:48Z,3060000,False,,,0,,J. Poeltl STEAL (3 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT02M41.00S,2026-03-01T01:08:35.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,92.85479632063075,42.8921568627451,1610612761,59,50,2026-03-01T01:10:37Z,3070000,False,-36.0,15.0,1,right,MISS R. Barrett running Layup,[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,3.84,Missed,,,,,,,,,,,,,,,,
320,PT02M39.00S,2026-03-01T01:08:37.7Z,2,REGULAR,rebound,offensive,[],1629628,,,1610612761,59,50,2026-03-01T01:08:39Z,3080000,False,,,0,,R. Barrett REBOUND (Off:1 Def:0),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,319.0,1.0,0.0,1.0,,,,,,,,,,,,
321,PT02M39.00S,2026-03-01T01:08:38.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,94.40999984741211,50.0,1610612761,59,52,2026-03-01T01:10:53Z,3090000,False,0.0,0.0,1,right,R. Barrett putback Layup (4 PTS),[1629628],1610612761.0,TOR,putback,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,4.0,,,,,,,,,
322,PT02M25.00S,2026-03-01T01:08:52.0Z,2,REGULAR,3pt,Jump Shot,[],1642267,31.61957950065703,64.70588235294117,1610612764,59,52,2026-03-01T01:09:00Z,3100000,False,-74.0,245.0,1,left,MISS B. Carrington 25' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,25.55,Missed,,,,,,,,,,,,,,,,
323,PT02M25.00S,2026-03-01T01:08:52.0Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,59,52,2026-03-01T01:09:00Z,3110000,False,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,322.0,2.0,1.0,1.0,,,,,,,,,,,,
324,PT02M18.00S,2026-03-01T01:08:58.7Z,2,REGULAR,turnover,lost ball,[],1629628,,,1610612761,59,52,2026-03-01T01:09:02Z,3120000,False,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1641731]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,Coulibaly,1641731.0,,,,,,,,,,
325,PT02M18.00S,2026-03-01T01:08:58.7Z,2,REGULAR,steal,,[],1641731,,,1610612764,59,52,2026-03-01T01:09:00Z,3130000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
326,PT02M12.00S,2026-03-01T01:09:08.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612764,59,52,2026-03-01T01:09:16Z,3140000,False,,,0,,R. Barrett personal FOUL (2 PF) (George 2 FT),"[1629628, 1642273]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left,1201.0,,,,,,,,,,,,,,2.0,0.0,George,1642273.0,,
328,PT02M12.00S,2026-03-01T01:09:33.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1642273,,,1610612764,59,52,2026-03-01T01:09:33Z,3160000,False,,,0,,MISS K. George Free Throw 1 of 2,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
329,PT02M12.00S,2026-03-01T01:09:33.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,59,52,2026-03-01T01:09:33Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,328.0,,,,,,,,,,,,,,,
330,PT02M12.00S,2026-03-01T01:09:44.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1642273,,,1610612764,60,52,2026-03-01T01:09:44Z,3180000,False,,,0,,K. George Free Throw 2 of 2 (9 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,
331,PT01M57.00S,2026-03-01T01:09:59.9Z,2,REGULAR,2pt,Jump Shot,[],1630193,86.07095926412615,10.56219362745098,1610612761,60,54,2026-03-01T01:10:11Z,3190000,False,-197.0,78.0,1,right,I. Quickley 21' Jump Shot (9 PTS) (B. Ingram 2 AST),"[1630193, 1627742]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left,,,21.22,Made,,,,,,,9.0,B. Ingram,1627742.0,2.0,,,,,,
333,PT01M44.00S,2026-03-01T01:10:13.4Z,2,REGULAR,turnover,bad pass,[],1642273,,,1610612764,60,54,2026-03-01T01:10:17Z,3210000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1642273, 1630567]",1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,,1.0,,,,,,,Barnes,1630567.0,,,,,,,,,,
334,PT01M44.00S,2026-03-01T01:10:13.4Z,2,REGULAR,steal,,[],1630567,,,1610612761,60,54,2026-03-01T01:10:15Z,3220000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
335,PT01M38.00S,2026-03-01T01:10:18.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627742,93.64323258869908,48.77450980392157,1610612761,60,56,2026-03-01T01:10:25Z,3230000,False,-6.0,7.0,1,right,B. Ingram running DUNK (13 PTS),[1627742],1610612761.0,TOR,running,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,0.95,Made,,,,,,,13.0,,,,,,,,,
336,PT01M17.00S,2026-03-01T01:10:39.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,5.732588699080158,53.92156862745098,1610612764,62,56,2026-03-01T01:14:19Z,3240000,False,-20.0,1.0,1,left,B. Coulibaly driving Layup (9 PTS) (B. Carrington 1 AST),"[1641731, 1642267]",1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,1.96,Made,,,,,,,9.0,B. Carrington,1642267.0,1.0,,,,,,
339,PT00M55.80S,2026-03-01T01:11:20.8Z,2,REGULAR,3pt,Jump Shot,[],1630193,93.77463863337714,2.696078431372549,1610612761,62,59,2026-03-01T01:11:53Z,3270000,False,-237.0,6.0,1,right,I. Quickley 3PT  (12 PTS) (J. Poeltl 2 AST),"[1630193, 1627751]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,23.66,Made,,,,,,,12.0,J. Poeltl,1627751.0,2.0,,,,,,
341,PT00M42.10S,2026-03-01T01:11:35.3Z,2,REGULAR,turnover,out-of-bounds,[],1642860,,,1610612764,62,59,2026-03-01T01:11:43Z,3290000,False,,,0,,W. Riley lost ball out-of-bounds TURNOVER (2 TO),[1642860],1610612764.0,WAS,lost ball,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,202027.0,2.0,,,,,,,,,,,,,,,,,,
342,PT00M34.10S,2026-03-01T01:11:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,93.24901445466492,57.84313725490197,1610612761,62,61,2026-03-01T01:12:05Z,3300000,False,39.0,11.0,1,right,J. Poeltl alley-oop Layup (12 PTS) (I. Quickley 6 AST),"[1627751, 1630193]",1610612761.0,TOR,alley-oop,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,4.07,Made,,,,,,,12.0,I. Quickley,1630193.0,6.0,,,,,,
344,PT00M16.80S,2026-03-01T01:12:20.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,19.267411300919843,41.42156862745098,1610612764,64,61,2026-03-01T01:12:24Z,3320000,False,43.0,129.0,1,left,B. Coulibaly 13' pullup Jump Shot (11 PTS),[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,13.56,Made,,,,,,,11.0,,,,,,,,,
345,PT00M00.20S,2026-03-01T01:12:41.0Z,2,REGULAR,2pt,Jump Shot,[],1629628,90.75229960578186,68.13725490196079,1610612761,64,61,2026-03-01T01:12:55Z,3330000,False,91.0,34.0,1,right,MISS R. Barrett 9' driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,9.7,Missed,,,,,,,,,,,,,,,,
346,PT00M00.10S,2026-03-01T01:12:41.1Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612761,64,61,2026-03-01T01:12:55Z,3340000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,,345.0,3.0,2.0,1.0,,,,,,,,,,,,
349,PT00M00.00S,2026-03-01T01:13:27.8Z,2,REGULAR,period,end,[],0,,,1610612761,64,61,2026-03-01T01:13:27Z,3370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2026-03-01T01:26:36.5Z,3,REGULAR,substitution,out,['startperiod'],1642860,,,1610612761,64,61,2026-03-01T01:28:40Z,3380000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2026-03-01T01:26:36.5Z,3,REGULAR,substitution,in,['startperiod'],1641774,,,1610612761,64,61,2026-03-01T01:28:40Z,3390000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2026-03-01T01:28:51.6Z,3,REGULAR,period,start,[],0,,,1610612761,64,61,2026-03-01T01:28:51Z,3400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT11M46.00S,2026-03-01T01:29:05.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,17.16491458607096,50.0,1610612761,64,63,2026-03-01T01:29:28Z,3410000,False,0.0,109.0,1,left,S. Barnes 10' pullup Jump Shot (4 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,10.89,Made,,,,,,,4.0,,,,,,,,,
354,PT11M20.00S,2026-03-01T01:29:29.9Z,3,REGULAR,2pt,Jump Shot,[],1642267,79.188567674113,55.14705882352941,1610612764,64,63,2026-03-01T01:29:36Z,3420000,False,26.0,143.0,1,right,MISS B. Carrington 14' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Center,,,14.54,Missed,,,,,,,,,,,,,,,,
355,PT11M20.00S,2026-03-01T01:29:29.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,64,63,2026-03-01T01:29:36Z,3430000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Center,,,,,354.0,,,,,,,,,,,,,,,
356,PT11M20.00S,2026-03-01T01:29:34.3Z,3,REGULAR,foul,personal,[],1630567,,,1610612764,64,63,2026-03-01T01:29:49Z,3440000,False,,,0,,S. Barnes loose ball personal FOUL (2 PF),"[1630567, 1642273]",1610612761.0,TOR,loose ball,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,1201.0,,,,,,,,,,,,,,2.0,0.0,George,1642273.0,,
360,PT11M06.00S,2026-03-01T01:30:25.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641731,67.36202365308804,59.80392156862745,1610612764,64,63,2026-03-01T01:30:37Z,3480000,False,49.0,254.0,1,right,MISS B. Coulibaly 25' pullup 3PT,[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,25.9,Missed,,,,,,,,,,,,,,,,
361,PT11M04.00S,2026-03-01T01:30:32.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,64,63,2026-03-01T01:30:32Z,3490000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,360.0,,,,,,,,,,,,,,,
