actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
352,PT00M06.00S,2026-03-18T00:08:41.6Z,2,REGULAR,3pt,Jump Shot,[],202699,5.338370565045992,2.2058823529411766,1610612765,57,63,2026-03-18T00:08:49Z,3380000,False,239.0,-2.0,1,left,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,23.9,Missed,,,,,,,,,,,,,,,,
353,PT00M01.30S,2026-03-18T00:08:46.3Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,57,63,2026-03-18T00:08:49Z,3390000,False,,,0,,B. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,,,,352.0,3.0,3.0,0.0,,,,,,,,,,,
354,PT00M00.20S,2026-03-18T00:08:47.4Z,2,REGULAR,heave,,[],0,,,1610612764,57,63,2026-03-18T00:14:22Z,3400000,False,,,0,,WAS Heave,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,42.26,,,,,,,,,,,,,,,,,
355,PT00M00.20S,2026-03-18T00:08:47.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,57,63,2026-03-18T00:09:09Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,354.0,,,,,,,,,,,,,,
356,PT00M00.00S,2026-03-18T00:08:50.3Z,2,REGULAR,period,end,[],0,,,1610612764,57,63,2026-03-18T00:08:50Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2026-03-18T00:23:44.6Z,3,REGULAR,substitution,out,['startperiod'],1642364,,,1610612764,57,63,2026-03-18T00:24:01Z,3430000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2026-03-18T00:23:44.6Z,3,REGULAR,substitution,out,['startperiod'],1630702,,,1610612764,57,63,2026-03-18T00:24:01Z,3440000,False,,,0,,SUB out: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2026-03-18T00:23:44.6Z,3,REGULAR,substitution,out,['startperiod'],1631204,,,1610612764,57,63,2026-03-18T00:24:01Z,3450000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2026-03-18T00:23:44.6Z,3,REGULAR,substitution,out,['startperiod'],1628989,,,1610612764,57,63,2026-03-18T00:24:01Z,3460000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2026-03-18T00:23:44.6Z,3,REGULAR,substitution,in,['startperiod'],1630551,,,1610612764,57,63,2026-03-18T00:24:01Z,3470000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2026-03-18T00:23:44.6Z,3,REGULAR,substitution,in,['startperiod'],1630264,,,1610612764,57,63,2026-03-18T00:24:01Z,3480000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2026-03-18T00:23:44.6Z,3,REGULAR,substitution,in,['startperiod'],1641709,,,1610612764,57,63,2026-03-18T00:24:01Z,3490000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2026-03-18T00:23:44.6Z,3,REGULAR,substitution,in,['startperiod'],1642450,,,1610612764,57,63,2026-03-18T00:24:01Z,3500000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2026-03-18T00:24:15.0Z,3,REGULAR,period,start,[],0,,,1610612764,57,63,2026-03-18T00:24:15Z,3510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT11M44.00S,2026-03-18T00:24:32.6Z,3,REGULAR,turnover,lost ball,[],1630264,,,1610612764,57,63,2026-03-18T00:24:45Z,3520000,False,,,0,,A. Gill lost ball TURNOVER (2 TO),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,,
368,PT11M44.00S,2026-03-18T00:24:35.4Z,3,REGULAR,foul,personal,[],1630264,,,1610612765,57,63,2026-03-18T00:24:46Z,3540000,False,,,0,,A. Gill loose ball personal FOUL (4 PF),"[1630264, 1642450]",1610612764.0,WAS,loose ball,,,Gill,A. Gill,,,,,Mid-Range,16-24 Center,1627961.0,,,,,,,,,,,,4.0,0.0,Jenkins,1642450.0,,,,
370,PT11M44.00S,2026-03-18T00:24:52.3Z,3,REGULAR,substitution,out,[],1630264,,,1610612765,57,63,2026-03-18T00:24:55Z,3560000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT11M44.00S,2026-03-18T00:24:52.3Z,3,REGULAR,substitution,in,[],1630702,,,1610612765,57,63,2026-03-18T00:24:55Z,3570000,False,,,0,,SUB in: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT11M30.00S,2026-03-18T00:25:14.8Z,3,REGULAR,turnover,double dribble,[],1641709,,,1610612765,57,63,2026-03-18T00:25:22Z,3580000,False,,,0,,A. Thompson double dribble TURNOVER (1 TO),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,1.0,,,,,,,,,,,,,,,,,,
373,PT11M14.00S,2026-03-18T00:25:40.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642860,7.5722733245729295,52.69607843137255,1610612764,59,63,2026-03-18T00:25:45Z,3590000,False,-13.0,19.0,1,left,W. Riley driving Layup (16 PTS),[1642860],1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,2.31,Made,16.0,,,,,,,,,,,,,,,
375,PT10M50.00S,2026-03-18T00:26:18.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.85479632063075,55.63725490196079,1610612765,59,65,2026-03-18T00:26:24Z,3610000,False,28.0,15.0,1,right,J. Duren driving Layup (17 PTS) (D. Jenkins 2 AST),"[1631105, 1642450]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,3.18,Made,17.0,,,,,D. Jenkins,1642450.0,2.0,,,,,,,,
378,PT10M43.00S,2026-03-18T00:26:37.8Z,3,REGULAR,foul,personal,[],1641709,,,1610612764,59,65,2026-03-18T00:26:51Z,3640000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641709, 1630702]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,1627534.0,,,,,,,,,,,,2.0,0.0,Hardy,1630702.0,,,,
380,PT10M27.00S,2026-03-18T00:27:17.3Z,3,REGULAR,2pt,Jump Shot,[],1642848,5.206964520367937,25.735294117647058,1610612764,59,65,2026-03-18T00:27:20Z,3660000,False,121.0,-4.0,1,left,MISS T. Johnson 12' pullup Shot,[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Right,,,12.14,Missed,,,,,,,,,,,,,,,,
381,PT10M25.00S,2026-03-18T00:27:19.3Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,59,65,2026-03-18T00:27:20Z,3670000,False,,,0,,J. Duren REBOUND (Off:4 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,,,,380.0,9.0,5.0,4.0,,,,,,,,,,,
383,PT10M13.00S,2026-03-18T00:27:44.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,93.38042049934296,52.20588235294118,1610612765,59,67,2026-03-18T00:27:48Z,3690000,False,11.0,10.0,1,right,D. Robinson driving Layup (8 PTS) (D. Jenkins 3 AST),"[1629130, 1642450]",1610612765.0,DET,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,1.47,Made,8.0,,,,,D. Jenkins,1642450.0,3.0,,,,,,,,
385,PT09M57.00S,2026-03-18T00:27:59.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630551,5.075558475689881,51.470588235294116,1610612764,61,67,2026-03-18T00:28:03Z,3710000,False,-7.0,-5.0,1,left,J. Champagnie cutting DUNK (12 PTS) (B. Carrington 1 AST),"[1630551, 1642267]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,0.88,Made,12.0,,,,,B. Carrington,1642267.0,1.0,,,,,,,,
387,PT09M46.00S,2026-03-18T00:28:10.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,91.80354796320631,60.5392156862745,1610612765,61,67,2026-03-18T00:28:16Z,3730000,False,53.0,25.0,1,right,MISS A. Thompson driving floating Shot,[1641709],1610612765.0,DET,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,5.81,Missed,,,,,,,,,,,,,,,,
388,PT09M44.00S,2026-03-18T00:28:12.4Z,3,REGULAR,rebound,defensive,[],1642860,,,1610612764,61,67,2026-03-18T00:28:16Z,3740000,False,,,0,,W. Riley REBOUND (Off:1 Def:2),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,387.0,3.0,2.0,1.0,,,,,,,,,,,
389,PT09M44.00S,2026-03-18T00:28:16.3Z,3,REGULAR,foul,personal,[],1641709,,,1610612764,61,67,2026-03-18T00:28:35Z,3750000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641709, 1642860]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,1627534.0,,,,,,,,,,,,3.0,0.0,Riley,1642860.0,,,,
391,PT09M36.00S,2026-03-18T00:28:44.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,4.944152431011826,52.450980392156865,1610612764,63,67,2026-03-18T00:28:47Z,3770000,False,-12.0,-6.0,1,left,J. Hardy driving Layup (10 PTS),[1630702],1610612764.0,WAS,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,1.37,Made,10.0,,,,,,,,,,,,,,,
392,PT09M23.00S,2026-03-18T00:28:57.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,93.24901445466492,53.18627450980392,1610612765,63,69,2026-03-18T00:29:01Z,3780000,False,16.0,11.0,1,right,J. Duren alley-oop DUNK (19 PTS) (D. Jenkins 4 AST),"[1631105, 1642450]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,1.93,Made,19.0,,,,,D. Jenkins,1642450.0,4.0,,,,,,,,
394,PT09M11.00S,2026-03-18T00:29:10.0Z,3,REGULAR,3pt,Jump Shot,[],1642848,36.08738501971091,61.51960784313726,1610612764,63,69,2026-03-18T00:30:59Z,3800000,False,-58.0,287.0,1,left,MISS T. Johnson 29' pullup 3PT,[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,,,29.24,Missed,,,,,,,,,,,,,,,,
395,PT09M08.00S,2026-03-18T00:29:13.0Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,63,69,2026-03-18T00:29:13Z,3810000,False,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,,,394.0,2.0,1.0,1.0,,,,,,,,,,,
396,PT09M04.00S,2026-03-18T00:29:16.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642450,92.32917214191852,52.69607843137255,1610612765,63,71,2026-03-18T00:31:33Z,3820000,False,13.0,20.0,1,right,D. Jenkins running Layup (7 PTS) (T. Harris 5 AST),"[1642450, 202699]",1610612765.0,DET,running,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,,,2.38,Made,7.0,,,,,T. Harris,202699.0,5.0,,,,,,,,
397,PT08M45.00S,2026-03-18T00:29:35.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630551,5.338370565045992,50.98039215686274,1610612764,65,71,2026-03-18T00:31:58Z,3830000,False,-5.0,-2.0,1,left,J. Champagnie cutting DUNK (14 PTS) (B. Carrington 2 AST),"[1630551, 1642267]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,0.54,Made,14.0,,,,,B. Carrington,1642267.0,2.0,,,,,,,,
400,PT08M41.00S,2026-03-18T00:29:39.5Z,3,REGULAR,turnover,bad pass,[],1631105,,,1610612765,65,71,2026-03-18T00:29:44Z,3860000,False,,,0,,J. Duren bad pass TURNOVER (1 TO),"[1631105, 1642860]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,,,,,Riley,1642860.0,,
401,PT08M41.00S,2026-03-18T00:29:39.5Z,3,REGULAR,steal,,[],1642860,,,1610612764,65,71,2026-03-18T00:29:42Z,3870000,False,,,0,,W. Riley STEAL (2 STL),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
402,PT08M37.00S,2026-03-18T00:29:44.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642860,3.7614980289093296,3.9215686274509802,1610612764,65,71,2026-03-18T00:32:31Z,3880000,False,230.0,-17.0,1,left,MISS W. Riley pullup 3PT,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Right Corner 3,24+ Right,,,23.1,Missed,,,,,,,,,,,,,,,,
403,PT08M35.00S,2026-03-18T00:29:46.0Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,65,71,2026-03-18T00:29:46Z,3890000,False,,,0,,J. Duren REBOUND (Off:4 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,,,,402.0,10.0,6.0,4.0,,,,,,,,,,,
404,PT08M24.00S,2026-03-18T00:29:59.0Z,3,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612765,65,71,2026-03-18T00:30:03Z,3900000,False,,,0,,J. Hardy shooting personal FOUL (2 PF) (Harris 2 FT),"[1630702, 202699]",1610612764.0,WAS,shooting,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,2.0,0.0,Harris,202699.0,,,,
407,PT08M24.00S,2026-03-18T00:30:29.7Z,3,REGULAR,freethrow,1 of 2,[],202699,,,1610612765,65,72,2026-03-18T00:30:29Z,3920000,False,,,0,,T. Harris Free Throw 1 of 2 (5 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
408,PT08M24.00S,2026-03-18T00:30:48.4Z,3,REGULAR,freethrow,2 of 2,[],202699,,,1610612765,65,73,2026-03-18T00:30:48Z,3930000,False,,,0,,T. Harris Free Throw 2 of 2 (6 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
409,PT08M00.00S,2026-03-18T00:31:16.4Z,3,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612764,65,73,2026-03-18T00:31:29Z,3940000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Riley 2 FT),"[1631105, 1642860]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,,,,,,,,,,,,2.0,0.0,Riley,1642860.0,,,,
411,PT08M00.00S,2026-03-18T00:31:53.0Z,3,REGULAR,freethrow,1 of 2,[],1642860,,,1610612764,66,73,2026-03-18T00:31:53Z,3960000,False,,,0,,W. Riley Free Throw 1 of 2 (17 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
412,PT08M00.00S,2026-03-18T00:32:07.1Z,3,REGULAR,freethrow,2 of 2,[],1642860,,,1610612764,67,73,2026-03-18T00:32:07Z,3970000,False,,,0,,W. Riley Free Throw 2 of 2 (18 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
413,PT07M46.00S,2026-03-18T00:32:22.6Z,3,REGULAR,turnover,bad pass,[],1642450,,,1610612765,67,73,2026-03-18T00:32:26Z,3980000,False,,,0,,D. Jenkins bad pass TURNOVER (1 TO),"[1642450, 1630702]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Mid-Range,8-16 Center,,1.0,,,,,,,,,,,,,,,Hardy,1630702.0,,
414,PT07M46.00S,2026-03-18T00:32:22.6Z,3,REGULAR,steal,,[],1630702,,,1610612764,67,73,2026-03-18T00:32:24Z,3990000,False,,,0,,J. Hardy STEAL (1 STL),[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
415,PT07M41.00S,2026-03-18T00:32:27.1Z,3,REGULAR,turnover,bad pass,[],1642848,,,1610612764,67,73,2026-03-18T00:32:33Z,4000000,False,,,0,,T. Johnson bad pass TURNOVER (1 TO),"[1642848, 1642450]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,,,Jenkins,1642450.0,,
416,PT07M41.00S,2026-03-18T00:32:27.1Z,3,REGULAR,steal,,[],1642450,,,1610612765,67,73,2026-03-18T00:32:29Z,4010000,False,,,0,,D. Jenkins STEAL (1 STL),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
417,PT07M35.00S,2026-03-18T00:32:33.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631105,93.38042049934296,44.85294117647059,1610612765,67,75,2026-03-18T00:34:30Z,4020000,False,-26.0,10.0,1,right,J. Duren running DUNK (21 PTS) (A. Thompson 2 AST),"[1631105, 1641709]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,2.75,Made,21.0,,,,,A. Thompson,1641709.0,2.0,,,,,,,,
419,PT07M14.00S,2026-03-18T00:32:54.6Z,3,REGULAR,turnover,lost ball,[],1642848,,,1610612764,67,75,2026-03-18T00:32:59Z,4040000,False,,,0,,T. Johnson lost ball TURNOVER (2 TO),"[1642848, 1642450]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,2.0,,,,,,,,,,,,,,,Jenkins,1642450.0,,
420,PT07M14.00S,2026-03-18T00:32:54.6Z,3,REGULAR,steal,,[],1642450,,,1610612765,67,75,2026-03-18T00:40:15Z,4050000,False,,,0,,D. Jenkins STEAL (2 STL),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
421,PT07M13.00S,2026-03-18T00:33:01.5Z,3,REGULAR,foul,personal,['1freethrow'],1642848,,,1610612765,67,75,2026-03-18T00:38:40Z,4060000,False,,,0,,T. Johnson transition take personal FOUL (3 PF) (Jenkins 1 FT),"[1642848, 1642450]",1610612764.0,WAS,transition take,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,200832.0,,,,,,,,,,,,3.0,0.0,Jenkins,1642450.0,,,,
423,PT07M13.00S,2026-03-18T00:33:48.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],202699,,,1610612765,67,76,2026-03-18T00:33:48Z,4080000,False,,,0,,T. Harris transition take Free Throw 1 of 1 (7 PTS),[202699],1610612765.0,DET,transition take,,,Harris,T. Harris,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
424,PT07M02.00S,2026-03-18T00:34:02.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642450,89.96386333771353,40.68627450980392,1610612765,67,76,2026-03-18T00:34:13Z,4090000,False,-47.0,42.0,1,right,MISS D. Jenkins 6' driving Layup,[1642450],1610612765.0,DET,driving,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,,,6.26,Missed,,,,,,,,,,,,,,,,
425,PT07M02.00S,2026-03-18T00:34:04.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,67,76,2026-03-18T00:34:04Z,4100000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,424.0,,,,,,,,,,,,,,
426,PT07M02.00S,2026-03-18T00:34:04.6Z,3,REGULAR,foul,personal,[],1642848,,,1610612765,67,76,2026-03-18T00:34:49Z,4110000,False,,,0,,T. Johnson loose ball personal FOUL (4 PF),"[1642848, 1642450]",1610612764.0,WAS,loose ball,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,4.0,0.0,Jenkins,1642450.0,,,,
428,PT06M55.00S,2026-03-18T00:34:34.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631105,94.03745072273325,52.94117647058824,1610612765,67,78,2026-03-18T00:34:38Z,4130000,False,15.0,4.0,1,right,J. Duren cutting Layup (23 PTS) (D. Robinson 3 AST),"[1631105, 1629130]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,1.51,Made,23.0,,,,,D. Robinson,1629130.0,3.0,,,,,,,,
430,PT06M46.00S,2026-03-18T00:34:45.1Z,3,REGULAR,foul,personal,[],1641709,,,1610612764,67,78,2026-03-18T00:34:53Z,4150000,False,,,0,,A. Thompson personal FOUL (4 PF),"[1641709, 1630702]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,1627961.0,,,,,,,,,,,,4.0,0.0,Hardy,1630702.0,,,,
432,PT06M46.00S,2026-03-18T00:35:00.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,67,78,2026-03-18T00:35:00Z,4170000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M46.00S,2026-03-18T00:35:00.8Z,3,REGULAR,substitution,out,[],1642860,,,1610612764,67,78,2026-03-18T00:37:31Z,4180000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M46.00S,2026-03-18T00:35:00.8Z,3,REGULAR,substitution,out,[],1641709,,,1610612764,67,78,2026-03-18T00:37:31Z,4190000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M46.00S,2026-03-18T00:35:00.8Z,3,REGULAR,substitution,in,[],1630536,,,1610612764,67,78,2026-03-18T00:37:31Z,4200000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M46.00S,2026-03-18T00:35:00.8Z,3,REGULAR,substitution,in,[],1628989,,,1610612764,67,78,2026-03-18T00:37:31Z,4210000,False,,,0,,SUB in: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M35.00S,2026-03-18T00:37:57.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,13.61695137976347,54.90196078431373,1610612764,69,78,2026-03-18T00:38:00Z,4220000,False,-25.0,75.0,1,left,T. Johnson 7' pullup Jump Shot (9 PTS),[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,7.94,Made,9.0,,,,,,,,,,,,,,,
438,PT06M21.00S,2026-03-18T00:38:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.59198423127464,43.38235294117647,1610612765,69,80,2026-03-18T00:38:18Z,4230000,False,-33.0,17.0,1,right,J. Duren driving Layup (25 PTS) (D. Jenkins 5 AST),"[1631105, 1642450]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,3.73,Made,25.0,,,,,D. Jenkins,1642450.0,5.0,,,,,,,,
440,PT06M14.00S,2026-03-18T00:38:19.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630702,6.783837056504599,43.627450980392155,1610612764,69,80,2026-03-18T00:41:18Z,4250000,False,32.0,11.0,1,left,MISS J. Hardy running Layup,[1630702],1610612764.0,WAS,running,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,3.38,Missed,,,,,,,,,,,,,,,,
441,PT06M12.00S,2026-03-18T00:38:21.2Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612765,69,80,2026-03-18T00:38:26Z,4260000,False,,,0,,K. Huerter REBOUND (Off:1 Def:3),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,440.0,4.0,3.0,1.0,,,,,,,,,,,
442,PT06M09.00S,2026-03-18T00:38:27.9Z,3,REGULAR,foul,technical,['1freethrow'],201449,,,1610612765,69,80,2026-03-18T00:39:19Z,4270000,False,,,0,,TEAM foul technical,[201449],1610612764.0,WAS,,,,,,,,,,,,200832.0,,,,,,,,,,,,,,,,,,,
443,PT06M09.00S,2026-03-18T00:38:52.0Z,3,REGULAR,freethrow,1 of 1,[],202699,,,1610612765,69,81,2026-03-18T00:39:10Z,4280000,False,,,0,,T. Harris technical Free Throw 1 of 1 (8 PTS),[202699],1610612765.0,DET,technical,,,Harris,T. Harris,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
444,PT06M00.00S,2026-03-18T00:39:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642450,85.49605781865965,49.50980392156863,1610612765,69,81,2026-03-18T00:39:29Z,4290000,False,-2.0,84.0,1,right,MISS D. Jenkins 8' driving floating Shot,[1642450],1610612765.0,DET,driving floating,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),8-16 Center,,,8.38,Missed,,,,,,,,,,,,,,,,
