actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
425,PT07M34.00S,2025-11-02T00:32:12.5Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,61,82,2025-11-02T00:32:18Z,4230000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,424.0,,,,,,,,,,11.0,10.0,1.0,,,,,
426,PT07M27.00S,2025-11-02T00:32:19.0Z,3,REGULAR,3pt,Jump Shot,[],1630217,73.14388961892247,82.59803921568627,1610612753,61,85,2025-11-02T00:32:23Z,4240000,False,163.0,200.0,1,right,D. Bane 25' 3PT  (3 PTS) (P. Banchero 4 AST),"[1630217, 1631094]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.79,Made,,3.0,P. Banchero,1631094.0,4.0,,,,,,,,,,,,,
428,PT07M14.00S,2025-11-02T00:32:32.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,11.645860709592641,48.529411764705884,1610612764,61,85,2025-11-02T00:32:36Z,4260000,False,7.0,57.0,1,left,MISS C. McCollum floating Shot,[203468],1610612764.0,WAS,floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
429,PT07M12.00S,2025-11-02T00:32:34.9Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,61,85,2025-11-02T00:32:36Z,4270000,False,,,0,,P. Banchero REBOUND (Off:1 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,428.0,,,,,,,,,,9.0,8.0,1.0,,,,,
430,PT07M09.00S,2025-11-02T00:32:39.5Z,3,REGULAR,foul,personal,[],203114,,,1610612753,61,85,2025-11-02T00:32:46Z,4280000,False,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 1631094]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,,,,,,1630888.0,2.0,0.0,Banchero,1631094.0,,,,,,,,
432,PT07M09.00S,2025-11-02T00:32:48.0Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,61,85,2025-11-02T00:32:55Z,4300000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT07M09.00S,2025-11-02T00:32:48.0Z,3,REGULAR,substitution,in,[],1641710,,,1610612753,61,85,2025-11-02T00:32:55Z,4310000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M54.00S,2025-11-02T00:33:21.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.32917214191852,50.245098039215684,1610612753,61,85,2025-11-02T00:33:25Z,4320000,False,1.0,20.0,1,right,MISS F. Wagner cutting Layup,[1630532],1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
435,PT06M51.00S,2025-11-02T00:33:24.8Z,3,REGULAR,rebound,defensive,[],203114,,,1610612764,61,85,2025-11-02T00:33:25Z,4330000,False,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,434.0,,,,,,,,,,3.0,2.0,1.0,,,,,
436,PT06M46.00S,2025-11-02T00:33:28.5Z,3,REGULAR,turnover,lost ball,[],1642273,,,1610612764,61,85,2025-11-02T00:33:50Z,4340000,False,,,0,,K. George lost ball TURNOVER (3 TO),"[1642273, 1630217]",1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,Bane,1630217.0,,
437,PT06M46.00S,2025-11-02T00:33:28.5Z,3,REGULAR,steal,,[],1630217,,,1610612753,61,85,2025-11-02T00:33:32Z,4350000,False,,,0,,D. Bane STEAL (2 STL),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
438,PT06M42.00S,2025-11-02T00:33:33.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,94.1688567674113,50.49019607843137,1610612753,61,87,2025-11-02T00:33:52Z,4360000,False,2.0,2.0,1,right,F. Wagner running Layup (22 PTS) (D. Bane 4 AST),"[1630532, 1630217]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.34,Made,,22.0,D. Bane,1630217.0,4.0,,,,,,,,,,,,,
440,PT06M42.00S,2025-11-02T00:33:56.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,61,87,2025-11-02T00:33:56Z,4380000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M42.00S,2025-11-02T00:35:22.2Z,3,REGULAR,substitution,out,[],1630532,,,1610612764,61,87,2025-11-02T00:36:12Z,4390000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M42.00S,2025-11-02T00:35:22.2Z,3,REGULAR,substitution,out,[],1628976,,,1610612764,61,87,2025-11-02T00:36:12Z,4400000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M42.00S,2025-11-02T00:35:22.2Z,3,REGULAR,substitution,in,[],1641783,,,1610612764,61,87,2025-11-02T00:36:12Z,4410000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M42.00S,2025-11-02T00:35:22.2Z,3,REGULAR,substitution,in,[],1629048,,,1610612764,61,87,2025-11-02T00:36:12Z,4420000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M24.00S,2025-11-02T00:36:54.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,5.206964520367937,56.127450980392155,1610612764,61,87,2025-11-02T00:37:02Z,4430000,False,-31.0,-4.0,1,left,MISS A. Sarr Hook,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,3.08,Missed,,,,,,,,,,,,,,,,,,
446,PT06M22.00S,2025-11-02T00:36:56.5Z,3,REGULAR,rebound,offensive,[],1642259,,,1610612764,61,87,2025-11-02T00:36:56Z,4440000,False,,,0,,A. Sarr REBOUND (Off:1 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,445.0,,,,,,,,,,5.0,4.0,1.0,,,,,
447,PT06M20.00S,2025-11-02T00:36:57.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642259,16.245072273324574,39.705882352941174,1610612764,61,87,2025-11-02T00:37:08Z,4450000,False,51.0,100.0,1,left,MISS A. Sarr 11' turnaround fadeaway Shot,[1642259],1610612764.0,WAS,turnaround fadeaway,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,11.27,Missed,,,,,,,,,,,,,,,,,,
448,PT06M18.00S,2025-11-02T00:36:59.9Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,61,87,2025-11-02T00:37:08Z,4460000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,447.0,,,,,,,,,,1.0,1.0,0.0,,,,,
449,PT06M12.00S,2025-11-02T00:37:06.3Z,3,REGULAR,turnover,bad pass,[],1641710,,,1610612753,61,87,2025-11-02T00:37:12Z,4470000,False,,,0,,A. Black bad pass TURNOVER (3 TO),"[1641710, 203468]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,3.0,McCollum,203468.0,,
450,PT06M12.00S,2025-11-02T00:37:06.3Z,3,REGULAR,steal,,[],203468,,,1610612764,61,87,2025-11-02T00:37:08Z,4480000,False,,,0,,C. McCollum STEAL (2 STL),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
451,PT06M07.00S,2025-11-02T00:37:10.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642273,6.783837056504599,48.529411764705884,1610612764,63,87,2025-11-02T00:37:28Z,4490000,False,7.0,11.0,1,left,K. George running DUNK (15 PTS) (C. McCollum 1 AST),"[1642273, 203468]",1610612764.0,WAS,running,,,George,K. George,,,,,Restricted Area,0-8 Center,1.35,Made,,15.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,
453,PT05M52.00S,2025-11-02T00:37:25.6Z,3,REGULAR,3pt,Jump Shot,[],1630217,63.41984231274639,63.23529411764706,1610612753,63,87,2025-11-02T00:37:30Z,4510000,False,66.0,291.0,1,right,MISS D. Bane 29' 3PT,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,29.88,Missed,,,,,,,,,,,,,,,,,,
454,PT05M52.00S,2025-11-02T00:37:25.6Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,63,87,2025-11-02T00:37:30Z,4520000,False,,,0,,A. Sarr REBOUND (Off:1 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,453.0,,,,,,,,,,6.0,5.0,1.0,,,,,
455,PT05M44.00S,2025-11-02T00:37:34.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203468,6.915243101182654,49.50980392156863,1610612764,65,87,2025-11-02T00:37:40Z,4530000,False,2.0,13.0,1,left,C. McCollum Layup (10 PTS) (B. Coulibaly 4 AST),"[203468, 1641731]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.27,Made,,10.0,B. Coulibaly,1641731.0,4.0,,,,,,,,,,,,,
457,PT05M31.00S,2025-11-02T00:37:47.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,93.9060446780552,50.73529411764706,1610612753,65,89,2025-11-02T00:37:50Z,4550000,False,4.0,5.0,1,right,G. Bitadze DUNK (4 PTS) (D. Bane 5 AST),"[1629048, 1630217]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.61,Made,,4.0,D. Bane,1630217.0,5.0,,,,,,,,,,,,,
459,PT05M20.00S,2025-11-02T00:37:57.1Z,3,REGULAR,3pt,Jump Shot,[],203114,21.76412614980289,92.15686274509804,1610612764,68,89,2025-11-02T00:38:02Z,4570000,False,-211.0,152.0,1,left,K. Middleton 25' 3PT  (6 PTS) (A. Sarr 2 AST),"[203114, 1642259]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,25.99,Made,,6.0,A. Sarr,1642259.0,2.0,,,,,,,,,,,,,
461,PT05M03.00S,2025-11-02T00:38:16.3Z,3,REGULAR,foul,personal,[],203468,,,1610612753,68,89,2025-11-02T00:38:25Z,4590000,False,,,0,,C. McCollum personal FOUL (2 PF),"[203468, 1641710]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,,,,,,,,200833.0,2.0,0.0,Black,1641710.0,,,,,,,,
463,PT05M03.00S,2025-11-02T00:38:26.3Z,3,REGULAR,substitution,out,[],1641731,,,1610612753,68,89,2025-11-02T00:38:37Z,4610000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M03.00S,2025-11-02T00:38:26.3Z,3,REGULAR,substitution,out,[],1642259,,,1610612753,68,89,2025-11-02T00:38:37Z,4620000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M03.00S,2025-11-02T00:38:26.3Z,3,REGULAR,substitution,out,[],203114,,,1610612753,68,89,2025-11-02T00:38:37Z,4630000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M03.00S,2025-11-02T00:38:26.3Z,3,REGULAR,substitution,in,[],1628963,,,1610612753,68,89,2025-11-02T00:38:37Z,4640000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M03.00S,2025-11-02T00:38:26.3Z,3,REGULAR,substitution,in,[],1641715,,,1610612753,68,89,2025-11-02T00:38:37Z,4650000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M03.00S,2025-11-02T00:38:26.3Z,3,REGULAR,substitution,in,[],1642267,,,1610612753,68,89,2025-11-02T00:38:37Z,4660000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M56.00S,2025-11-02T00:39:01.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,91.80354796320631,56.127450980392155,1610612753,68,89,2025-11-02T00:39:14Z,4680000,False,31.0,25.0,1,right,MISS D. Bane driving Layup - blocked,"[1630217, 1642273]",1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,,,,,,,,,George,1642273.0
471,PT04M56.00S,2025-11-02T00:39:01.9Z,3,REGULAR,block,,[],1642273,,,1610612753,68,89,2025-11-02T00:39:07Z,4690000,False,,,0,,K. George BLOCK (1 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
472,PT04M56.00S,2025-11-02T00:39:01.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,68,89,2025-11-02T00:39:14Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,470.0,,,,,,,,,,,,,,,,,
474,PT04M54.00S,2025-11-02T00:39:11.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630217,92.59198423127464,77.45098039215686,1610612753,68,91,2025-11-02T00:39:17Z,4720000,False,137.0,17.0,1,right,D. Bane 13' Jump Shot (5 PTS) (A. Black 3 AST),"[1630217, 1641710]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,13.84,Made,,5.0,A. Black,1641710.0,3.0,,,,,,,,,,,,,
476,PT04M44.00S,2025-11-02T00:39:20.4Z,3,REGULAR,3pt,Jump Shot,[],203468,32.53942181340342,33.088235294117645,1610612764,71,91,2025-11-02T00:39:24Z,4740000,False,85.0,253.0,1,left,C. McCollum 26' 3PT  (13 PTS) (B. Carrington 3 AST),"[203468, 1642267]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.71,Made,,13.0,B. Carrington,1642267.0,3.0,,,,,,,,,,,,,
478,PT04M33.00S,2025-11-02T00:39:34.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641715,,,1610612753,71,91,2025-11-02T00:39:39Z,4760000,False,,,0,,C. Whitmore shooting personal FOUL (1 PF) (Banchero 2 FT),"[1641715, 1631094]",1610612764.0,WAS,shooting,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Center,,,,,,,,200833.0,1.0,0.0,Banchero,1631094.0,,,,,,,,
480,PT04M33.00S,2025-11-02T00:40:02.3Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,71,92,2025-11-02T00:40:02Z,4780000,False,,,0,,P. Banchero Free Throw 1 of 2 (27 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,27.0,,,,,,,,,,,,,,,,
481,PT04M33.00S,2025-11-02T00:40:03.0Z,3,REGULAR,substitution,out,[],203468,,,1610612753,71,92,2025-11-02T00:40:06Z,4790000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M33.00S,2025-11-02T00:40:03.0Z,3,REGULAR,substitution,in,[],1642848,,,1610612753,71,92,2025-11-02T00:40:06Z,4800000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M33.00S,2025-11-02T00:40:24.0Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,71,93,2025-11-02T00:40:24Z,4810000,False,,,0,,P. Banchero Free Throw 2 of 2 (28 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,28.0,,,,,,,,,,,,,,,,
484,PT04M16.00S,2025-11-02T00:40:42.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,6.389618922470433,51.470588235294116,1610612764,73,93,2025-11-02T00:40:47Z,4820000,False,-7.0,8.0,1,left,K. George driving Layup (17 PTS),[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,1.06,Made,,17.0,,,,,,,,,,,,,,,,
485,PT04M00.00S,2025-11-02T00:40:58.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,93.11760840998686,48.529411764705884,1610612753,73,95,2025-11-02T00:41:02Z,4830000,False,-7.0,12.0,1,right,A. Black driving reverse Layup (6 PTS),[1641710],1610612753.0,ORL,driving reverse,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.43,Made,,6.0,,,,,,,,,,,,,,,,
486,PT03M47.00S,2025-11-02T00:41:11.2Z,3,REGULAR,3pt,Jump Shot,[],1641715,25.312089356110377,88.48039215686273,1610612764,73,95,2025-11-02T00:41:17Z,4840000,False,-192.0,185.0,1,left,MISS C. Whitmore 26' pullup 3PT,[1641715],1610612764.0,WAS,pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
487,PT03M43.00S,2025-11-02T00:41:15.2Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,73,95,2025-11-02T00:41:17Z,4850000,False,,,0,,P. Banchero REBOUND (Off:1 Def:9),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,486.0,,,,,,,,,,10.0,9.0,1.0,,,,,
488,PT03M37.00S,2025-11-02T00:41:21.5Z,3,REGULAR,3pt,Jump Shot,[],1631094,72.35545335085413,12.5,1610612753,73,95,2025-11-02T00:41:26Z,4860000,False,-188.0,207.0,1,right,MISS P. Banchero 27' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,27.96,Missed,,,,,,,,,,,,,,,,,,
489,PT03M34.00S,2025-11-02T00:41:24.5Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,73,95,2025-11-02T00:41:26Z,4870000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,488.0,,,,,,,,,,2.0,2.0,0.0,,,,,
490,PT03M30.00S,2025-11-02T00:41:29.0Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1642267,23.99802890932983,51.225490196078425,1610612764,73,95,2025-11-02T00:41:35Z,4880000,False,-6.0,173.0,1,left,MISS B. Carrington 17' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Center,17.32,Missed,,,,,,,,,,,,,,,,,,
491,PT03M27.00S,2025-11-02T00:41:32.0Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,73,95,2025-11-02T00:41:35Z,4890000,False,,,0,,A. Black REBOUND (Off:0 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Center,,,490.0,,,,,,,,,,2.0,2.0,0.0,,,,,
492,PT03M22.00S,2025-11-02T00:41:36.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641710,95.48291721419186,48.77450980392157,1610612753,73,97,2025-11-02T00:41:41Z,4900000,False,-6.0,-10.0,1,right,A. Black running Layup (8 PTS),[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.17,Made,,8.0,,,,,,,,,,,,,,,,
493,PT03M15.00S,2025-11-02T00:41:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,5.995400788436268,47.05882352941176,1610612764,73,97,2025-11-02T00:42:03Z,4910000,False,15.0,4.0,1,left,MISS B. Carrington driving Layup,[1642267],1610612764.0,WAS,driving,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
494,PT03M11.00S,2025-11-02T00:41:48.0Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,73,97,2025-11-02T00:41:51Z,4920000,False,,,0,,P. Banchero REBOUND (Off:1 Def:10),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,493.0,,,,,,,,,,11.0,10.0,1.0,,,,,
495,PT03M09.00S,2025-11-02T00:41:51.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,94.43166885676742,54.166666666666664,1610612753,73,97,2025-11-02T00:42:01Z,4930000,False,21.0,0.0,1,right,MISS P. Banchero driving Layup - blocked,"[1631094, 1628963]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,Bagley III,1628963.0
496,PT03M09.00S,2025-11-02T00:41:51.6Z,3,REGULAR,block,,[],1628963,,,1610612753,73,97,2025-11-02T00:41:56Z,4940000,False,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
497,PT03M09.00S,2025-11-02T00:41:51.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,73,97,2025-11-02T00:42:01Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,495.0,,,,,,,,,,,,,,,,,
499,PT03M09.00S,2025-11-02T00:41:59.3Z,3,REGULAR,substitution,out,[],1642273,,,1610612753,73,97,2025-11-02T00:42:22Z,4970000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M09.00S,2025-11-02T00:41:59.3Z,3,REGULAR,substitution,out,[],1630217,,,1610612753,73,97,2025-11-02T00:42:22Z,4980000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M09.00S,2025-11-02T00:41:59.3Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,73,97,2025-11-02T00:42:22Z,4990000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M09.00S,2025-11-02T00:41:59.3Z,3,REGULAR,substitution,out,[],1641783,,,1610612753,73,97,2025-11-02T00:42:22Z,5000000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT03M09.00S,2025-11-02T00:41:59.3Z,3,REGULAR,substitution,out,[],1629048,,,1610612753,73,97,2025-11-02T00:42:22Z,5010000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT03M09.00S,2025-11-02T00:41:59.3Z,3,REGULAR,substitution,in,[],1630557,,,1610612753,73,97,2025-11-02T00:42:22Z,5020000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT03M09.00S,2025-11-02T00:41:59.3Z,3,REGULAR,substitution,in,[],1630532,,,1610612753,73,97,2025-11-02T00:42:22Z,5030000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT03M09.00S,2025-11-02T00:41:59.3Z,3,REGULAR,substitution,in,[],1626145,,,1610612753,73,97,2025-11-02T00:42:22Z,5040000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT03M09.00S,2025-11-02T00:41:59.3Z,3,REGULAR,substitution,in,[],1628976,,,1610612753,73,97,2025-11-02T00:42:22Z,5050000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT03M09.00S,2025-11-02T00:41:59.3Z,3,REGULAR,substitution,in,[],1628371,,,1610612753,73,97,2025-11-02T00:42:22Z,5060000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT03M05.00S,2025-11-02T00:42:33.3Z,3,REGULAR,turnover,lost ball,[],1628371,,,1610612753,73,97,2025-11-02T00:42:39Z,5070000,False,,,0,,J. Isaac lost ball TURNOVER (1 TO),"[1628371, 1642267]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Carrington,1642267.0,,
511,PT03M05.00S,2025-11-02T00:42:33.3Z,3,REGULAR,steal,,[],1642267,,,1610612764,73,97,2025-11-02T00:42:39Z,5075000,False,,,0,,B. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
