actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
528,PT03M17.00S,2026-04-08T00:53:18.4Z,3,REGULAR,rebound,defensive,[],1642860,,,1610612764,55,88,2026-04-08T00:53:22Z,5160000,False,,,0,,W. Riley REBOUND (Off:0 Def:5),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Left Corner 3,24+ Left,,,,527.0,5.0,5.0,0.0,,,,,,,,,,,,,
529,PT03M14.00S,2026-04-08T00:53:22.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630536,93.77463863337714,43.38235294117647,1610612764,57,88,2026-04-08T00:53:26Z,5170000,False,-33.0,6.0,1,right,S. Cooper running Layup (7 PTS) (B. Carrington 5 AST),"[1630536, 1642267]",1610612764.0,WAS,running,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,3.36,Made,7.0,,,,,,,,,,,B. Carrington,1642267.0,5.0,,,,
531,PT02M58.00S,2026-04-08T00:53:36.6Z,3,REGULAR,3pt,Jump Shot,[],1630200,4.812746386333772,97.30392156862744,1610612741,57,88,2026-04-08T00:53:40Z,5190000,False,-237.0,-7.0,1,left,MISS T. Jones 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
532,PT02M55.00S,2026-04-08T00:53:39.6Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,57,88,2026-04-08T00:53:40Z,5200000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:6),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,531.0,7.0,6.0,1.0,,,,,,,,,,,,,
533,PT02M43.00S,2026-04-08T00:53:55.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642265,,,1610612764,57,88,2026-04-08T00:54:09Z,5210000,False,,,0,,R. Dillingham shooting personal FOUL (3 PF) (Coulibaly 2 FT),"[1642265, 1641731]",1610612741.0,CHI,shooting,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,3.0,0.0,Coulibaly,1641731.0,,,,,,,,
535,PT02M43.00S,2026-04-08T00:54:24.3Z,3,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,58,88,2026-04-08T00:54:48Z,5230000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (14 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
536,PT02M43.00S,2026-04-08T00:54:25.0Z,3,REGULAR,substitution,out,[],1642267,,,1610612764,58,88,2026-04-08T00:54:33Z,5240000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT02M43.00S,2026-04-08T00:54:25.0Z,3,REGULAR,substitution,out,[],1642265,,,1610612764,58,88,2026-04-08T00:54:33Z,5250000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT02M43.00S,2026-04-08T00:54:25.0Z,3,REGULAR,substitution,out,[],1630172,,,1610612764,58,88,2026-04-08T00:54:33Z,5260000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT02M43.00S,2026-04-08T00:54:25.0Z,3,REGULAR,substitution,in,[],1642364,,,1610612764,58,88,2026-04-08T00:54:33Z,5270000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT02M43.00S,2026-04-08T00:54:25.0Z,3,REGULAR,substitution,in,[],1642530,,,1610612764,58,88,2026-04-08T00:54:33Z,5280000,False,,,0,,SUB in: Y. Kawamura,[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT02M43.00S,2026-04-08T00:54:25.0Z,3,REGULAR,substitution,in,[],1631159,,,1610612764,58,88,2026-04-08T00:54:33Z,5290000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT02M43.00S,2026-04-08T00:54:24.3Z,3,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,58,88,2026-04-08T00:54:48Z,5300000,False,,,0,,MISS B. Coulibaly Free Throw 2 of 2,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
543,PT02M41.00S,2026-04-08T00:54:26.3Z,3,REGULAR,rebound,defensive,[],1631159,,,1610612741,58,88,2026-04-08T00:54:48Z,5310000,False,,,0,,L. Miller REBOUND (Off:0 Def:5),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,542.0,5.0,5.0,0.0,,,,,,,,,,,,,
545,PT02M27.00S,2026-04-08T00:54:59.8Z,3,REGULAR,3pt,Jump Shot,[],1630644,33.459264126149804,61.274509803921575,1610612741,58,88,2026-04-08T00:55:04Z,5320000,False,-56.0,262.0,1,left,MISS M. McClung 26' 3PT,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,Above the Break 3,24+ Center,26.8,Missed,,,,,,,,,,,,,,,,,,
546,PT02M23.00S,2026-04-08T00:55:03.8Z,3,REGULAR,rebound,defensive,[],1642364,,,1610612764,58,88,2026-04-08T00:55:04Z,5330000,False,,,0,,J. Watkins REBOUND (Off:0 Def:3),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Center,,,,545.0,3.0,3.0,0.0,,,,,,,,,,,,,
548,PT02M16.00S,2026-04-08T00:55:25.3Z,3,REGULAR,turnover,bad pass,[],1630536,,,1610612764,58,88,2026-04-08T00:55:31Z,5350000,False,,,0,,S. Cooper bad pass TURNOVER (3 TO),"[1630536, 1642530]",1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,3.0,,,,Kawamura,1642530.0,,
549,PT02M16.00S,2026-04-08T00:55:25.3Z,3,REGULAR,steal,,[],1642530,,,1610612741,58,88,2026-04-08T00:55:27Z,5360000,False,,,0,,Y. Kawamura STEAL (1 STL),[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
550,PT02M12.00S,2026-04-08T00:55:30.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630644,5.206964520367937,51.71568627450981,1610612741,58,90,2026-04-08T00:55:36Z,5370000,False,-9.0,-4.0,1,left,M. McClung running reverse Layup (2 PTS) (T. Jones 6 AST),"[1630644, 1630200]",1610612741.0,CHI,running reverse,,,McClung,M. McClung,,,,,Restricted Area,0-8 Center,0.93,Made,2.0,,,,,,,,,,,T. Jones,1630200.0,6.0,,,,
552,PT01M59.00S,2026-04-08T00:55:41.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,93.38042049934296,40.931372549019606,1610612764,58,90,2026-04-08T00:55:48Z,5390000,False,-45.0,10.0,1,right,MISS W. Riley driving Layup - blocked,"[1642860, 1631159]",1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,4.63,Missed,,,,,,,,,,,,,,,,,Miller,1631159.0
553,PT01M59.00S,2026-04-08T00:55:41.7Z,3,REGULAR,block,,[],1631159,,,1610612764,58,90,2026-04-08T00:55:43Z,5400000,False,,,0,,L. Miller BLOCK (2 BLK),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
554,PT01M57.00S,2026-04-08T00:55:43.7Z,3,REGULAR,rebound,defensive,[],1642950,,,1610612741,58,90,2026-04-08T00:55:48Z,5410000,False,,,0,,L. Olbrich REBOUND (Off:1 Def:3),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,In The Paint (Non-RA),0-8 Center,,,,552.0,4.0,3.0,1.0,,,,,,,,,,,,,
555,PT01M55.00S,2026-04-08T00:55:46.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630644,15.456636005256241,3.9215686274509802,1610612741,58,93,2026-04-08T00:55:54Z,5420000,False,230.0,93.0,1,left,M. McClung 24' 3PT running (5 PTS) (T. Jones 7 AST),"[1630644, 1630200]",1610612741.0,CHI,running,,,McClung,M. McClung,,,,,Above the Break 3,24+ Right,24.84,Made,5.0,,,,,,,,,,,T. Jones,1630200.0,7.0,,,,
557,PT01M41.00S,2026-04-08T00:56:00.3Z,3,REGULAR,3pt,Jump Shot,[],1641731,86.28449408672799,1.4705882352941175,1610612764,61,93,2026-04-08T00:56:03Z,5440000,False,-243.0,76.0,1,right,B. Coulibaly 25' 3PT  (17 PTS) (S. Cooper 1 AST),"[1641731, 1630536]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,25.43,Made,17.0,,,,,,,,,,,S. Cooper,1630536.0,1.0,,,,
559,PT01M30.00S,2026-04-08T00:56:11.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,9.806176084099869,44.6078431372549,1610612741,61,93,2026-04-08T00:59:42Z,5460000,False,27.0,40.0,1,left,MISS T. Jones driving floating Shot,[1630200],1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,,,,
560,PT01M24.00S,2026-04-08T00:56:17.4Z,3,REGULAR,rebound,defensive,[],1642364,,,1610612764,61,93,2026-04-08T01:03:13Z,5470000,False,,,0,,J. Watkins REBOUND (Off:0 Def:4),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,559.0,4.0,4.0,0.0,,,,,,,,,,,,,
563,PT01M12.00S,2026-04-08T00:56:29.4Z,3,REGULAR,3pt,Jump Shot,[],1642364,64.47109067017082,19.11764705882353,1610612764,61,93,2026-04-08T00:56:33Z,5500000,False,-154.0,281.0,1,right,MISS J. Watkins 32' 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Left Center,32.11,Missed,,,,,,,,,,,,,,,,,,
564,PT01M09.00S,2026-04-08T00:56:32.4Z,3,REGULAR,rebound,defensive,[],1631159,,,1610612741,61,93,2026-04-08T00:56:33Z,5510000,False,,,0,,L. Miller REBOUND (Off:0 Def:6),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Left Center,,,,563.0,6.0,6.0,0.0,,,,,,,,,,,,,
566,PT00M53.60S,2026-04-08T00:57:11.9Z,3,REGULAR,3pt,Jump Shot,[],1642950,5.338370565045992,97.05882352941177,1610612741,61,93,2026-04-08T00:57:18Z,5530000,False,-235.0,-2.0,1,left,MISS L. Olbrich 3PT,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
567,PT00M50.00S,2026-04-08T00:57:15.5Z,3,REGULAR,rebound,offensive,[],1630200,,,1610612741,61,93,2026-04-08T00:57:18Z,5540000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,566.0,2.0,1.0,1.0,,,,,,,,,,,,,
568,PT00M50.00S,2026-04-08T00:57:16.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630200,5.338370565045992,51.71568627450981,1610612741,61,95,2026-04-08T01:02:34Z,5550000,False,-9.0,-2.0,1,left,T. Jones putback Layup (18 PTS),[1630200],1610612741.0,CHI,putback,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.89,Made,18.0,,,,,,,,,,,,,,,,,
570,PT00M36.30S,2026-04-08T00:57:34.7Z,3,REGULAR,turnover,bad pass,[],1642364,,,1610612764,61,95,2026-04-08T00:57:39Z,5570000,False,,,0,,J. Watkins bad pass TURNOVER (2 TO),"[1642364, 1630644]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,McClung,1630644.0,,
571,PT00M36.30S,2026-04-08T00:57:34.7Z,3,REGULAR,steal,,[],1630644,,,1610612741,61,95,2026-04-08T00:57:38Z,5580000,False,,,0,,M. McClung STEAL (1 STL),[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
572,PT00M33.90S,2026-04-08T00:57:38.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631159,6.652431011826544,47.05882352941176,1610612741,61,97,2026-04-08T01:04:04Z,5590000,False,15.0,10.0,1,left,L. Miller running DUNK (6 PTS) (M. McClung 1 AST),"[1631159, 1630644]",1610612741.0,CHI,running,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,1.78,Made,6.0,,,,,,,,,,,M. McClung,1630644.0,1.0,,,,
574,PT00M33.90S,2026-04-08T00:57:45.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612764,61,97,2026-04-08T00:57:45Z,5610000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT00M15.90S,2026-04-08T00:58:40.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630536,93.9060446780552,48.77450980392157,1610612764,61,97,2026-04-08T01:00:19Z,5615000,False,-6.0,5.0,1,right,MISS S. Cooper driving Layup - blocked,"[1630536, 1642950]",1610612764.0,WAS,driving,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,,,,,,Olbrich,1642950.0
582,PT00M15.90S,2026-04-08T00:58:40.5Z,3,REGULAR,block,,[],1642950,,,1610612764,61,97,2026-04-08T01:00:19Z,5617500,False,,,0,,L. Olbrich BLOCK (2 BLK),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT00M15.90S,2026-04-08T00:58:40.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,61,97,2026-04-08T01:00:19Z,5618750,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,581.0,,,,,,,,,,,,,,,,
576,PT00M12.20S,2026-04-08T00:59:49.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641731,92.85479632063075,45.09803921568628,1610612764,63,97,2026-04-08T01:00:19Z,5630000,False,-25.0,15.0,1,right,B. Coulibaly Layup (19 PTS) (S. Cooper 2 AST),"[1641731, 1630536]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.86,Made,19.0,,,,,,,,,,,S. Cooper,1630536.0,2.0,,,,
578,PT00M01.00S,2026-04-08T01:00:02.1Z,3,REGULAR,3pt,Jump Shot,[],1631159,5.863994743758213,3.1862745098039214,1610612741,63,100,2026-04-08T01:00:35Z,5650000,False,234.0,3.0,1,left,L. Miller 3PT  (9 PTS) (T. Jones 8 AST),"[1631159, 1630200]",1610612741.0,CHI,,,,Miller,L. Miller,,,,,Right Corner 3,24+ Right,23.41,Made,9.0,,,,,,,,,,,T. Jones,1630200.0,8.0,,,,
580,PT00M00.00S,2026-04-08T01:00:16.6Z,3,REGULAR,heave,,[],0,,,1610612764,63,100,2026-04-08T01:03:07Z,5670000,False,,,0,,WAS Heave,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Left,77.97,,,,,,,,,,,,,,,,,,,
584,PT00M00.00S,2026-04-08T01:00:16.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,63,100,2026-04-08T01:00:43Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,,580.0,,,,,,,,,,,,,,,,
585,PT00M00.00S,2026-04-08T01:00:20.5Z,3,REGULAR,period,end,[],0,,,1610612764,63,100,2026-04-08T01:00:20Z,5690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT12M00.00S,2026-04-08T01:00:24.5Z,4,REGULAR,substitution,out,['startperiod'],1641731,,,1610612764,63,100,2026-04-08T01:02:15Z,5700000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT12M00.00S,2026-04-08T01:00:24.5Z,4,REGULAR,substitution,out,['startperiod'],1642860,,,1610612764,63,100,2026-04-08T01:02:15Z,5710000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT12M00.00S,2026-04-08T01:00:24.5Z,4,REGULAR,substitution,out,['startperiod'],1642950,,,1610612764,63,100,2026-04-08T01:02:15Z,5720000,False,,,0,,SUB out: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT12M00.00S,2026-04-08T01:00:24.5Z,4,REGULAR,substitution,in,['startperiod'],1642267,,,1610612764,63,100,2026-04-08T01:02:15Z,5730000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT12M00.00S,2026-04-08T01:00:24.5Z,4,REGULAR,substitution,in,['startperiod'],1642882,,,1610612764,63,100,2026-04-08T01:02:15Z,5740000,False,,,0,,SUB in: J. Reese,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT12M00.00S,2026-04-08T01:00:24.5Z,4,REGULAR,substitution,in,['startperiod'],1627824,,,1610612764,63,100,2026-04-08T01:02:15Z,5750000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT12M00.00S,2026-04-08T01:02:46.4Z,4,REGULAR,period,start,[],0,,,1610612764,63,100,2026-04-08T01:02:46Z,5760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT11M42.00S,2026-04-08T01:03:04.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642364,93.38042049934296,52.450980392156865,1610612764,65,100,2026-04-08T01:03:27Z,5770000,False,12.0,10.0,1,right,J. Watkins driving DUNK (7 PTS) (B. Carrington 6 AST),"[1642364, 1642267]",1610612764.0,WAS,driving,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,1.57,Made,7.0,,,,,,,,,,,B. Carrington,1642267.0,6.0,,,,
595,PT11M15.00S,2026-04-08T01:03:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,5.206964520367937,45.09803921568628,1610612741,65,102,2026-04-08T01:03:34Z,5790000,False,25.0,-4.0,1,left,T. Jones driving Layup (20 PTS) (M. McClung 2 AST),"[1630200, 1630644]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.48,Made,20.0,,,,,,,,,,,M. McClung,1630644.0,2.0,,,,
597,PT10M49.00S,2026-04-08T01:03:56.4Z,4,REGULAR,2pt,Jump Shot,[],1642267,86.02168199737189,86.02941176470588,1610612764,65,102,2026-04-08T01:04:00Z,5810000,False,180.0,79.0,1,right,MISS B. Carrington 19' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right,19.66,Missed,,,,,,,,,,,,,,,,,,
598,PT10M47.00S,2026-04-08T01:03:58.1Z,4,REGULAR,rebound,defensive,[],1631159,,,1610612741,65,102,2026-04-08T01:03:58Z,5820000,False,,,0,,L. Miller REBOUND (Off:0 Def:7),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Mid-Range,16-24 Right,,,,597.0,7.0,7.0,0.0,,,,,,,,,,,,,
599,PT10M38.00S,2026-04-08T01:04:07.2Z,4,REGULAR,3pt,Jump Shot,[],1630644,28.991458607095925,16.42156862745098,1610612741,65,102,2026-04-08T01:04:10Z,5830000,False,168.0,220.0,1,left,MISS M. McClung 27' 3PT,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,Above the Break 3,24+ Right Center,27.67,Missed,,,,,,,,,,,,,,,,,,
600,PT10M35.00S,2026-04-08T01:04:10.2Z,4,REGULAR,rebound,defensive,[],1642882,,,1610612764,65,102,2026-04-08T01:04:10Z,5840000,False,,,0,,J. Reese REBOUND (Off:3 Def:4),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Above the Break 3,24+ Right Center,,,,599.0,7.0,4.0,3.0,,,,,,,,,,,,,
601,PT10M28.00S,2026-04-08T01:04:17.9Z,4,REGULAR,3pt,Jump Shot,[],1642267,76.16622864651774,91.17647058823529,1610612764,68,102,2026-04-08T01:06:33Z,5850000,False,206.0,172.0,1,right,B. Carrington 26' 3PT step back (12 PTS),[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,26.8,Made,12.0,,,,,,,,,,,,,,,,,
602,PT10M18.00S,2026-04-08T01:04:27.3Z,4,REGULAR,3pt,Jump Shot,[],1631159,28.465834428383708,19.607843137254903,1610612741,68,102,2026-04-08T01:04:30Z,5860000,False,152.0,215.0,1,left,MISS L. Miller 26' 3PT,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
603,PT10M15.00S,2026-04-08T01:04:30.3Z,4,REGULAR,rebound,defensive,[],1642364,,,1610612764,68,102,2026-04-08T01:04:30Z,5870000,False,,,0,,J. Watkins REBOUND (Off:0 Def:5),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,,,,602.0,5.0,5.0,0.0,,,,,,,,,,,,,
604,PT10M06.00S,2026-04-08T01:04:41.6Z,4,REGULAR,foul,personal,['2freethrow'],1630644,,,1610612764,68,102,2026-04-08T01:04:52Z,5880000,False,,,0,,M. McClung shooting personal FOUL (2 PF) (Watkins 2 FT),"[1630644, 1642364]",1610612741.0,CHI,shooting,,,McClung,M. McClung,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,2.0,0.0,Watkins,1642364.0,,,,,,,,
606,PT10M06.00S,2026-04-08T01:05:16.4Z,4,REGULAR,freethrow,1 of 2,[],1642364,,,1610612764,69,102,2026-04-08T01:05:16Z,5900000,False,,,0,,J. Watkins Free Throw 1 of 2 (8 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
607,PT10M06.00S,2026-04-08T01:05:17.5Z,4,REGULAR,substitution,out,[],1630644,,,1610612764,69,102,2026-04-08T01:05:22Z,5910000,False,,,0,,SUB out: M. McClung,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT10M06.00S,2026-04-08T01:05:17.5Z,4,REGULAR,substitution,out,[],1631159,,,1610612764,69,102,2026-04-08T01:05:22Z,5920000,False,,,0,,SUB out: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT10M06.00S,2026-04-08T01:05:17.5Z,4,REGULAR,substitution,in,[],1630172,,,1610612764,69,102,2026-04-08T01:05:22Z,5930000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT10M06.00S,2026-04-08T01:05:17.5Z,4,REGULAR,substitution,in,[],1629012,,,1610612764,69,102,2026-04-08T01:05:22Z,5940000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT10M06.00S,2026-04-08T01:05:38.0Z,4,REGULAR,freethrow,2 of 2,[],1642364,,,1610612764,70,102,2026-04-08T01:05:38Z,5950000,False,,,0,,J. Watkins Free Throw 2 of 2 (9 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
612,PT09M52.00S,2026-04-08T01:05:52.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,6.521024967148489,50.49019607843137,1610612741,70,104,2026-04-08T01:06:00Z,5960000,False,-2.0,9.0,1,left,P. Williams reverse Layup (20 PTS) (T. Jones 9 AST),"[1630172, 1630200]",1610612741.0,CHI,reverse,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,0.91,Made,20.0,,,,,,,,,,,T. Jones,1630200.0,9.0,,,,
614,PT09M38.00S,2026-04-08T01:06:06.5Z,4,REGULAR,turnover,lost ball,[],1630536,,,1610612764,70,104,2026-04-08T01:06:10Z,5980000,False,,,0,,S. Cooper lost ball TURNOVER (4 TO),"[1630536, 1629012]",1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,4.0,,,,Sexton,1629012.0,,
615,PT09M38.00S,2026-04-08T01:06:06.5Z,4,REGULAR,steal,,[],1629012,,,1610612741,70,104,2026-04-08T01:09:01Z,5990000,False,,,0,,C. Sexton STEAL (4 STL),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
616,PT09M22.00S,2026-04-08T01:06:22.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627824,21.632720105124836,9.313725490196079,1610612741,70,104,2026-04-08T01:06:25Z,6000000,False,203.0,151.0,1,left,MISS G. Yabusele 25' 3PT,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
617,PT09M20.00S,2026-04-08T01:06:24.4Z,4,REGULAR,rebound,defensive,[],1642267,,,1610612764,70,104,2026-04-08T01:06:25Z,6010000,False,,,0,,B. Carrington REBOUND (Off:0 Def:4),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,616.0,4.0,4.0,0.0,,,,,,,,,,,,,
