actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
256,PT06M12.00S,2025-12-07T00:52:49.7Z,2,REGULAR,substitution,in,[],1629638,,,1610612737,35,49,2025-12-07T00:51:58Z,2560000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M12.00S,2025-12-07T00:52:50.5Z,2,REGULAR,substitution,out,[],1630249,,,1610612737,35,49,2025-12-07T00:52:54Z,2610000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M12.00S,2025-12-07T00:52:50.5Z,2,REGULAR,substitution,in,[],1642258,,,1610612737,35,49,2025-12-07T00:52:54Z,2620000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M04.00S,2025-12-07T00:53:04.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642854,30.831143232588698,26.96078431372549,1610612737,35,52,2025-12-07T00:53:09Z,2630000,False,115.0,237.0,1,left,A. Newell 26' 3PT  (7 PTS) (N. Alexander-Walker 1 AST),"[1642854, 1629638]",1610612737.0,ATL,,,,Newell,A. Newell,,,,,Above the Break 3,24+ Right Center,26.38,Made,7.0,,,,,,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,
265,PT05M55.00S,2025-12-07T00:53:13.3Z,2,REGULAR,3pt,Jump Shot,[],1642267,74.58935611038108,12.254901960784313,1610612764,38,52,2025-12-07T00:53:16Z,2650000,False,-189.0,186.0,1,right,B. Carrington 26' 3PT pullup (6 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,26.52,Made,6.0,,,,,,,,,,,,,,,,,
266,PT05M44.00S,2025-12-07T00:53:23.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630700,11.251642575558476,51.470588235294116,1610612737,38,52,2025-12-07T00:53:26Z,2660000,False,-7.0,53.0,1,left,MISS D. Daniels turnaround Hook,[1630700],1610612737.0,ATL,turnaround,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,,,,,,,,,,,
267,PT05M43.00S,2025-12-07T00:53:24.1Z,2,REGULAR,rebound,offensive,[],1642854,,,1610612737,38,52,2025-12-07T00:53:26Z,2670000,False,,,0,,A. Newell REBOUND (Off:3 Def:0),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,266.0,3.0,0.0,3.0,,,,,
268,PT05M42.00S,2025-12-07T00:53:25.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642854,6.521024967148489,42.15686274509804,1610612737,38,54,2025-12-07T03:57:12Z,2680000,False,39.0,9.0,1,left,A. Newell tip Layup (9 PTS),[1642854],1610612737.0,ATL,tip,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,4.02,Made,9.0,,,,,,,,,,,,,,,,,
269,PT05M37.00S,2025-12-07T00:53:31.1Z,2,REGULAR,3pt,Jump Shot,[],1642267,67.62483574244416,32.59803921568628,1610612764,41,54,2025-12-07T00:53:36Z,2690000,False,-87.0,252.0,1,right,B. Carrington 26' 3PT pullup (9 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,26.64,Made,9.0,,,,,,,,,,,,,,,,,
270,PT05M27.00S,2025-12-07T00:53:40.8Z,2,REGULAR,3pt,Jump Shot,[],1630700,4.28712220762155,96.32352941176471,1610612737,41,54,2025-12-07T00:53:44Z,2700000,False,-232.0,-12.0,1,left,MISS D. Daniels 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
271,PT05M24.00S,2025-12-07T00:53:43.8Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,41,54,2025-12-07T00:53:44Z,2710000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,270.0,2.0,2.0,0.0,,,,,
272,PT05M18.00S,2025-12-07T00:53:51.5Z,2,REGULAR,turnover,out-of-bounds,[],1642273,,,1610612764,41,54,2025-12-07T00:53:55Z,2720000,False,,,0,,K. George lost ball out-of-bounds TURNOVER (3 TO),[1642273],1610612764.0,WAS,lost ball,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,1830.0,,,,,,,,,,,,3.0,,,,
273,PT05M18.00S,2025-12-07T00:53:55.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,41,54,2025-12-07T00:53:55Z,2730000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M18.00S,2025-12-07T00:53:55.8Z,2,REGULAR,substitution,out,[],1642273,,,1610612737,41,54,2025-12-07T00:56:47Z,2740000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M18.00S,2025-12-07T00:53:55.8Z,2,REGULAR,substitution,out,[],1642854,,,1610612737,41,54,2025-12-07T00:56:47Z,2750000,False,,,0,,SUB out: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M18.00S,2025-12-07T00:53:55.8Z,2,REGULAR,substitution,in,[],1642860,,,1610612737,41,54,2025-12-07T00:56:47Z,2760000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M18.00S,2025-12-07T00:53:55.8Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,41,54,2025-12-07T00:56:47Z,2770000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M08.00S,2025-12-07T00:57:03.8Z,2,REGULAR,foul,technical,['1freethrow'],1642860,,,1610612737,41,54,2025-12-07T00:57:12Z,2780000,False,,,0,,W. Riley defensive-3-second technical FOUL (1 Tech),[1642860],1610612764.0,WAS,defensive-3-second,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,,,,202037.0,1.0,1.0,,,,,,,,,,,,,,
279,PT05M08.00S,2025-12-07T00:57:19.8Z,2,REGULAR,freethrow,1 of 1,[],1630552,,,1610612737,41,55,2025-12-07T00:57:19Z,2790000,False,,,0,,J. Johnson technical Free Throw 1 of 1 (12 PTS),[1630552],1610612737.0,ATL,technical,,,Johnson,J. Johnson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
280,PT04M56.00S,2025-12-07T00:57:46.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630168,5.995400788436268,2.941176470588235,1610612737,41,55,2025-12-07T00:57:50Z,2800000,False,235.0,4.0,1,left,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
281,PT04M53.00S,2025-12-07T00:57:48.9Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,41,55,2025-12-07T00:57:48Z,2810000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,280.0,6.0,2.0,4.0,,,,,
282,PT04M52.00S,2025-12-07T00:57:50.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630168,4.944152431011826,48.03921568627451,1610612737,41,57,2025-12-07T00:57:54Z,2820000,False,10.0,-6.0,1,left,O. Okongwu driving DUNK (13 PTS),[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.15,Made,13.0,,,,,,,,,,,,,,,,,
283,PT04M28.00S,2025-12-07T00:58:15.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,92.06636005256242,62.254901960784316,1610612764,41,57,2025-12-07T00:58:19Z,2830000,False,61.0,22.0,1,right,MISS C. McCollum 6' driving floating Shot,[203468],1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,6.52,Missed,,,,,,,,,,,,,,,,,,
284,PT04M26.00S,2025-12-07T00:58:17.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,41,57,2025-12-07T00:58:19Z,2840000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,283.0,,,,,,,,
286,PT04M15.00S,2025-12-07T00:58:38.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,6.915243101182654,51.9607843137255,1610612737,41,59,2025-12-07T00:58:41Z,2860000,False,-10.0,13.0,1,left,O. Okongwu alley-oop DUNK (15 PTS) (J. Johnson 4 AST),"[1630168, 1630552]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.59,Made,15.0,,,,,,J. Johnson,1630552.0,4.0,,,,,,,,,
288,PT04M06.00S,2025-12-07T00:58:46.9Z,2,REGULAR,2pt,Jump Shot,[],203468,78.40013140604468,48.03921568627451,1610612764,41,59,2025-12-07T00:58:52Z,2880000,False,-10.0,151.0,1,right,MISS C. McCollum 15' driving floating Shot,[203468],1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,15.08,Missed,,,,,,,,,,,,,,,,,,
289,PT04M04.00S,2025-12-07T00:58:48.9Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,41,59,2025-12-07T00:58:52Z,2890000,False,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,288.0,4.0,4.0,0.0,,,,,
290,PT03M55.00S,2025-12-07T00:58:59.9Z,2,REGULAR,foul,personal,[],203468,,,1610612737,41,59,2025-12-07T00:59:07Z,2900000,False,,,0,,C. McCollum personal FOUL (2 PF),"[203468, 1642258]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,202037.0,2.0,0.0,Risacher,1642258.0,,,,,,,,,,,,
292,PT03M55.00S,2025-12-07T00:59:07.9Z,2,REGULAR,substitution,out,[],203468,,,1610612737,41,59,2025-12-07T00:59:12Z,2920000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M55.00S,2025-12-07T00:59:07.9Z,2,REGULAR,substitution,in,[],1642273,,,1610612737,41,59,2025-12-07T00:59:12Z,2930000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M55.00S,2025-12-07T00:59:15.4Z,2,REGULAR,substitution,out,[],1641774,,,1610612737,41,59,2025-12-07T00:59:19Z,2940000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M55.00S,2025-12-07T00:59:15.4Z,2,REGULAR,substitution,in,[],1628963,,,1610612737,41,59,2025-12-07T00:59:19Z,2950000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M44.00S,2025-12-07T00:59:39.2Z,2,REGULAR,2pt,Jump Shot,[],1629638,23.866622864651774,55.63725490196079,1610612737,41,61,2025-12-07T00:59:42Z,2960000,False,-28.0,172.0,1,left,N. Alexander-Walker 17' pullup Jump Shot (6 PTS) (J. Johnson 5 AST),"[1629638, 1630552]",1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Center,17.41,Made,6.0,,,,,,J. Johnson,1630552.0,5.0,,,,,,,,,
298,PT03M20.00S,2025-12-07T01:00:03.9Z,2,REGULAR,2pt,Jump Shot,[],1642273,78.0059132720105,41.42156862745098,1610612764,41,61,2025-12-07T01:00:07Z,2980000,False,-43.0,154.0,1,right,MISS K. George 16' pullup Shot,[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,Mid-Range,8-16 Center,16.01,Missed,,,,,,,,,,,,,,,,,,
299,PT03M18.00S,2025-12-07T01:00:05.5Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612764,41,61,2025-12-07T01:00:05Z,2990000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,298.0,1.0,0.0,1.0,,,,,
300,PT03M17.00S,2025-12-07T01:00:06.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,93.9060446780552,55.14705882352941,1610612764,43,61,2025-12-07T01:18:17Z,3000000,False,26.0,5.0,1,right,J. Champagnie putback Layup (6 PTS),[1630551],1610612764.0,WAS,putback,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.61,Made,6.0,,,,,,,,,,,,,,,,,
301,PT03M08.00S,2025-12-07T01:00:16.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,16.376478318002626,55.88235294117647,1610612737,43,63,2025-12-07T01:20:42Z,3010000,False,-29.0,101.0,1,left,J. Johnson 10' driving floating Jump Shot (14 PTS) (O. Okongwu 4 AST),"[1630552, 1630168]",1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.56,Made,14.0,,,,,,O. Okongwu,1630168.0,4.0,,,,,,,,,
303,PT03M02.00S,2025-12-07T01:00:23.3Z,2,REGULAR,foul,personal,['3freethrow'],1629638,,,1610612764,43,63,2025-12-07T01:00:44Z,3030000,False,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Carrington 3 FT),"[1629638, 1642267]",1610612737.0,ATL,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,1830.0,2.0,0.0,Carrington,1642267.0,,,,,,,,,,,,
306,PT03M02.00S,2025-12-07T01:02:31.7Z,2,REGULAR,freethrow,1 of 3,[],1642267,,,1610612764,44,63,2025-12-07T01:02:31Z,3060000,False,,,0,,B. Carrington Free Throw 1 of 3 (10 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
307,PT03M02.00S,2025-12-07T01:02:46.4Z,2,REGULAR,freethrow,2 of 3,[],1642267,,,1610612764,45,63,2025-12-07T01:02:46Z,3070000,False,,,0,,B. Carrington Free Throw 2 of 3 (11 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
308,PT03M02.00S,2025-12-07T01:03:00.3Z,2,REGULAR,freethrow,3 of 3,[],1642267,,,1610612764,46,63,2025-12-07T01:03:00Z,3080000,False,,,0,,B. Carrington Free Throw 3 of 3 (12 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
309,PT02M48.00S,2025-12-07T01:03:15.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,11.777266754270697,34.55882352941176,1610612737,46,63,2025-12-07T01:21:39Z,3090000,False,77.0,58.0,1,left,MISS O. Okongwu 9' driving Hook,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Right,9.67,Missed,,,,,,,,,,,,,,,,,,
310,PT02M47.00S,2025-12-07T01:03:16.2Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,46,63,2025-12-07T01:03:19Z,3100000,False,,,0,,K. George REBOUND (Off:0 Def:5),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,309.0,5.0,5.0,0.0,,,,,
311,PT02M41.00S,2025-12-07T01:03:22.4Z,2,REGULAR,3pt,Jump Shot,[],1642860,95.22010512483574,97.05882352941177,1610612764,46,63,2025-12-07T01:03:27Z,3110000,False,235.0,-8.0,1,right,MISS W. Riley 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
312,PT02M38.00S,2025-12-07T01:03:25.4Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,46,63,2025-12-07T01:03:27Z,3120000,False,,,0,,J. Johnson REBOUND (Off:0 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,311.0,5.0,5.0,0.0,,,,,
336,PT02M33.00S,2025-12-07T01:03:40.5Z,2,REGULAR,2pt,Layup,[],1642258,14.668199737187912,31.862745098039213,1610612737,46,63,2025-12-07T01:24:38Z,3140000,False,91.0,85.0,1,left,MISS Z. Risacher 12' driving Layup - blocked,"[1642258, 1628963]",1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Right,12.46,Missed,,,,,,,,,,,,,,,,,Bagley III,1628963.0
356,PT02M33.00S,2025-12-07T01:03:40.5Z,2,REGULAR,block,,[],1628963,,,1610612737,46,63,2025-12-07T01:26:42Z,3145000,False,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
337,PT02M33.00S,2025-12-07T01:03:40.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,46,63,2025-12-07T01:09:40Z,3150000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,336.0,,,,,,,,
317,PT02M21.00S,2025-12-07T01:07:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,92.32917214191852,46.32352941176471,1610612764,46,63,2025-12-07T01:27:11Z,3170000,False,-18.0,20.0,1,right,MISS M. Bagley III driving finger roll Layup - blocked,"[1628963, 1630168]",1610612764.0,WAS,driving finger roll,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,Okongwu,1630168.0
318,PT02M21.00S,2025-12-07T01:07:17.7Z,2,REGULAR,block,,[],1630168,,,1610612764,46,63,2025-12-07T01:07:19Z,3180000,False,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT02M21.00S,2025-12-07T01:07:17.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,46,63,2025-12-07T01:07:23Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,317.0,,,,,,,,
320,PT02M19.00S,2025-12-07T01:07:39.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642860,91.27792378449409,56.61764705882353,1610612764,48,63,2025-12-07T01:07:44Z,3200000,False,33.0,29.0,1,right,W. Riley cutting Layup (6 PTS) (K. George 2 AST),"[1642860, 1642273]",1610612764.0,WAS,cutting,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,6.0,,,,,,K. George,1642273.0,2.0,,,,,,,,,
322,PT02M05.00S,2025-12-07T01:07:55.1Z,2,REGULAR,turnover,traveling,[],1630700,,,1610612737,48,63,2025-12-07T01:07:59Z,3220000,False,,,0,,D. Daniels traveling TURNOVER (1 TO),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,202037.0,,,,,,,,,,,,1.0,,,,
323,PT01M53.00S,2025-12-07T01:08:18.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642860,69.20170827858082,18.38235294117647,1610612764,48,63,2025-12-07T01:28:02Z,3230000,False,-158.0,237.0,1,right,MISS W. Riley 28' pullup 3PT,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,28.49,Missed,,,,,,,,,,,,,,,,,,
324,PT01M49.00S,2025-12-07T01:08:22.5Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,48,63,2025-12-07T01:08:23Z,3240000,False,,,0,,J. Johnson REBOUND (Off:0 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,323.0,6.0,6.0,0.0,,,,,
325,PT01M44.00S,2025-12-07T01:08:27.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,13.87976346911958,58.82352941176471,1610612737,48,65,2025-12-07T01:08:32Z,3250000,False,-44.0,78.0,1,left,J. Johnson 8' pullup Jump Shot (16 PTS) (D. Daniels 3 AST),"[1630552, 1630700]",1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,8.96,Made,16.0,,,,,,D. Daniels,1630700.0,3.0,,,,,,,,,
327,PT01M32.00S,2025-12-07T01:08:40.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630551,89.96386333771353,38.970588235294116,1610612764,48,65,2025-12-07T01:28:45Z,3270000,False,-55.0,42.0,1,right,MISS J. Champagnie 6' driving Hook,[1630551],1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
328,PT01M29.00S,2025-12-07T01:08:43.0Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,48,65,2025-12-07T01:08:43Z,3280000,False,,,0,,J. Johnson REBOUND (Off:0 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,327.0,7.0,7.0,0.0,,,,,
329,PT01M18.00S,2025-12-07T01:08:56.8Z,2,REGULAR,foul,personal,[],1628963,,,1610612737,48,65,2025-12-07T01:09:08Z,3290000,False,,,0,,M. Bagley III personal FOUL (2 PF),"[1628963, 1630700]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,,1830.0,2.0,0.0,Daniels,1630700.0,,,,,,,,,,,,
331,PT01M18.00S,2025-12-07T01:09:08.6Z,2,REGULAR,substitution,out,[],1642860,,,1610612737,48,65,2025-12-07T01:09:16Z,3310000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M18.00S,2025-12-07T01:09:08.6Z,2,REGULAR,substitution,out,[],1628963,,,1610612737,48,65,2025-12-07T01:09:16Z,3320000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M18.00S,2025-12-07T01:09:08.6Z,2,REGULAR,substitution,in,[],203468,,,1610612737,48,65,2025-12-07T01:09:16Z,3330000,False,,,0,,SUB in: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M18.00S,2025-12-07T01:09:08.6Z,2,REGULAR,substitution,in,[],1641774,,,1610612737,48,65,2025-12-07T01:09:16Z,3340000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M09.00S,2025-12-07T01:09:37.8Z,2,REGULAR,3pt,Jump Shot,[],1630700,30.436925098554536,22.54901960784314,1610612737,48,65,2025-12-07T01:09:47Z,3350000,False,137.0,234.0,1,left,MISS D. Daniels 27' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,27.1,Missed,,,,,,,,,,,,,,,,,,
338,PT01M04.00S,2025-12-07T01:09:42.8Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,48,65,2025-12-07T01:09:52Z,3360000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,335.0,2.0,1.0,1.0,,,,,
339,PT00M56.50S,2025-12-07T01:09:51.2Z,2,REGULAR,2pt,Layup,[],1641774,85.10183968462549,31.127450980392158,1610612764,50,65,2025-12-07T01:30:22Z,3370000,False,-94.0,88.0,1,right,T. Vukcevic 12' driving Layup (9 PTS) (B. Carrington 4 AST),"[1641774, 1642267]",1610612764.0,WAS,driving,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Left,12.87,Made,9.0,,,,,,B. Carrington,1642267.0,4.0,,,,,,,,,
340,PT00M47.30S,2025-12-07T01:10:04.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642258,5.863994743758213,52.20588235294118,1610612737,50,67,2025-12-07T01:10:15Z,3380000,False,-11.0,3.0,1,left,Z. Risacher cutting DUNK (7 PTS) (J. Johnson 6 AST),"[1642258, 1630552]",1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.13,Made,7.0,,,,,,J. Johnson,1630552.0,6.0,,,,,,,,,
342,PT00M30.90S,2025-12-07T01:10:22.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,93.9060446780552,54.65686274509803,1610612764,52,67,2025-12-07T01:10:25Z,3400000,False,23.0,5.0,1,right,J. Champagnie cutting Layup (8 PTS) (K. George 3 AST),"[1630551, 1642273]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.38,Made,8.0,,,,,,K. George,1642273.0,3.0,,,,,,,,,
344,PT00M22.10S,2025-12-07T01:10:32.4Z,2,REGULAR,3pt,Jump Shot,[],1629638,35.167542706964525,62.5,1610612737,52,67,2025-12-07T01:10:40Z,3420000,False,-62.0,278.0,1,left,MISS N. Alexander-Walker 28' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,28.5,Missed,,,,,,,,,,,,,,,,,,
