actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
85,PT06M08.00S,2025-10-28T23:20:27.4Z,1,REGULAR,substitution,out,[],1642273,,,1610612755,16,20,2025-10-28T23:23:34Z,850000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M08.00S,2025-10-28T23:20:27.4Z,1,REGULAR,substitution,out,[],203114,,,1610612755,16,20,2025-10-28T23:23:34Z,860000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M08.00S,2025-10-28T23:20:27.4Z,1,REGULAR,substitution,out,[],1642845,,,1610612755,16,20,2025-10-28T23:23:34Z,870000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M08.00S,2025-10-28T23:20:27.4Z,1,REGULAR,substitution,out,[],203954,,,1610612755,16,20,2025-10-28T23:23:34Z,880000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M08.00S,2025-10-28T23:20:27.4Z,1,REGULAR,substitution,in,[],1642848,,,1610612755,16,20,2025-10-28T23:23:34Z,890000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT06M08.00S,2025-10-28T23:20:27.4Z,1,REGULAR,substitution,in,[],1630557,,,1610612755,16,20,2025-10-28T23:23:34Z,900000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT06M08.00S,2025-10-28T23:20:27.4Z,1,REGULAR,substitution,in,[],1641737,,,1610612755,16,20,2025-10-28T23:23:34Z,910000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT06M08.00S,2025-10-28T23:20:27.4Z,1,REGULAR,substitution,in,[],1629656,,,1610612755,16,20,2025-10-28T23:23:34Z,920000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT06M08.00S,2025-10-28T23:23:27.9Z,1,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,16,21,2025-10-28T23:23:27Z,930000,False,,,0,,T. Maxey Free Throw 1 of 1 (12 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
94,PT05M51.00S,2025-10-28T23:23:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,93.51182654402102,54.90196078431373,1610612764,18,21,2025-10-28T23:23:56Z,940000,False,25.0,8.0,1,right,C. McCollum driving reverse Layup (4 PTS) (A. Sarr 1 AST),"[203468, 1642259]",1610612764.0,WAS,driving reverse,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,2.59,A. Sarr,1642259.0,1.0,,,,,
95,PT05M33.00S,2025-10-28T23:24:08.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,8.492115637319317,50.98039215686274,1610612755,18,21,2025-10-28T23:24:12Z,950000,False,-5.0,27.0,1,left,MISS A. Bona alley-oop Layup,[1641737],1610612755.0,PHI,alley-oop,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.77,,,,,,,,
96,PT05M31.00S,2025-10-28T23:24:10.3Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,18,21,2025-10-28T23:24:12Z,960000,False,,,0,,A. Sarr REBOUND (Off:1 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,95.0,3.0,2.0,1.0,,,,,,,,,
97,PT05M19.00S,2025-10-28T23:24:22.4Z,1,REGULAR,turnover,bad pass,[],1642267,,,1610612764,18,21,2025-10-28T23:24:26Z,970000,False,,,0,,B. Carrington bad pass TURNOVER (1 TO),"[1642267, 1626162]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Oubre Jr.,1626162.0
98,PT05M19.00S,2025-10-28T23:24:22.4Z,1,REGULAR,steal,,[],1626162,,,1610612755,18,21,2025-10-28T23:24:24Z,980000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
99,PT05M14.00S,2025-10-28T23:24:27.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626162,22.158344283837057,8.57843137254902,1610612755,18,24,2025-10-28T23:24:33Z,990000,False,207.0,156.0,1,left,K. Oubre Jr. 25' 3PT running (4 PTS) (T. Maxey 1 AST),"[1626162, 1630178]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Made,4.0,,,,,25.92,T. Maxey,1630178.0,1.0,,,,,
101,PT04M59.00S,2025-10-28T23:24:41.7Z,1,REGULAR,3pt,Jump Shot,[],203468,70.51576872536137,19.11764705882353,1610612764,21,24,2025-10-28T23:24:47Z,1010000,False,-154.0,225.0,1,right,C. McCollum 27' 3PT  (7 PTS) (A. Sarr 2 AST),"[203468, 1642259]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,,,,,27.26,A. Sarr,1642259.0,2.0,,,,,
103,PT04M42.00S,2025-10-28T23:24:58.9Z,1,REGULAR,3pt,Jump Shot,[],1629656,30.831143232588698,68.38235294117648,1610612755,21,24,2025-10-29T00:21:48Z,1030000,False,-92.0,237.0,1,left,MISS Q. Grimes 25' step back 3PT,[1629656],1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.45,,,,,,,,
104,PT04M39.00S,2025-10-28T23:25:01.9Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,21,24,2025-10-28T23:25:02Z,1040000,False,,,0,,A. Sarr REBOUND (Off:1 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,103.0,4.0,3.0,1.0,,,,,,,,,
105,PT04M27.00S,2025-10-28T23:25:14.4Z,1,REGULAR,3pt,Jump Shot,[],203468,64.73390275952694,51.225490196078425,1610612764,21,24,2025-10-28T23:25:19Z,1050000,False,6.0,279.0,1,right,MISS C. McCollum 27' pullup 3PT,[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,27.91,,,,,,,,
106,PT04M24.00S,2025-10-28T23:25:17.4Z,1,REGULAR,rebound,offensive,[],1642848,,,1610612764,21,24,2025-10-28T23:25:19Z,1060000,False,,,0,,T. Johnson REBOUND (Off:1 Def:0),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,105.0,1.0,0.0,1.0,,,,,,,,,
107,PT04M22.00S,2025-10-28T23:25:19.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1642848,77.21747700394218,59.80392156862745,1610612764,23,24,2025-10-28T23:25:22Z,1070000,False,49.0,162.0,1,right,T. Johnson 16' pullup Jump Shot (2 PTS),[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Center,,,,,,Made,2.0,,,,,16.9,,,,,,,,
108,PT04M02.00S,2025-10-28T23:25:39.4Z,1,REGULAR,2pt,Jump Shot,[],1630178,12.171484888304862,16.911764705882355,1610612755,23,24,2025-10-29T00:22:05Z,1080000,False,165.0,62.0,1,left,MISS T. Maxey 17' fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,,,,17.66,,,,,,,,
109,PT03M59.00S,2025-10-28T23:25:42.4Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,23,24,2025-10-28T23:25:43Z,1090000,False,,,0,,A. Sarr REBOUND (Off:1 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Right,,,,,,,,108.0,5.0,4.0,1.0,,,,,,,,,
110,PT03M55.00S,2025-10-28T23:25:46.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642267,67.09921156373193,47.05882352941176,1610612764,26,24,2025-10-28T23:25:51Z,1100000,False,-15.0,257.0,1,right,B. Carrington 25' 3PT running pullup (3 PTS),[1642267],1610612764.0,WAS,running pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,,,,,25.72,,,,,,,,
111,PT03M35.00S,2025-10-28T23:26:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,7.703679369250986,59.31372549019608,1610612755,26,26,2025-10-28T23:26:11Z,1110000,False,-47.0,20.0,1,left,Q. Grimes driving Layup (2 PTS) (T. Maxey 2 AST),"[1629656, 1630178]",1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,,5.07,T. Maxey,1630178.0,2.0,,,,,
113,PT03M22.00S,2025-10-28T23:26:19.5Z,1,REGULAR,3pt,Jump Shot,[],1642259,67.49342969776609,60.049019607843135,1610612764,29,26,2025-10-28T23:26:24Z,1130000,False,50.0,253.0,1,right,A. Sarr 25' 3PT  (13 PTS) (C. McCollum 2 AST),"[1642259, 203468]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,,,Made,13.0,,,,,25.8,C. McCollum,203468.0,2.0,,,,,
115,PT03M14.00S,2025-10-28T23:26:31.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,29,26,2025-10-28T23:26:31Z,1150000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M14.00S,2025-10-28T23:26:32.1Z,1,REGULAR,substitution,out,[],203468,,,1610612755,29,26,2025-10-28T23:29:05Z,1160000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M14.00S,2025-10-28T23:26:32.1Z,1,REGULAR,substitution,out,[],1642267,,,1610612755,29,26,2025-10-28T23:29:05Z,1170000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M14.00S,2025-10-28T23:26:32.1Z,1,REGULAR,substitution,out,[],1642259,,,1610612755,29,26,2025-10-28T23:29:05Z,1180000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M14.00S,2025-10-28T23:26:32.1Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,29,26,2025-10-28T23:29:05Z,1190000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M14.00S,2025-10-28T23:26:32.1Z,1,REGULAR,substitution,out,[],1642348,,,1610612755,29,26,2025-10-28T23:29:05Z,1200000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M14.00S,2025-10-28T23:26:32.1Z,1,REGULAR,substitution,in,[],1642273,,,1610612755,29,26,2025-10-28T23:29:05Z,1210000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M14.00S,2025-10-28T23:26:32.1Z,1,REGULAR,substitution,in,[],1628963,,,1610612755,29,26,2025-10-28T23:29:05Z,1220000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M14.00S,2025-10-28T23:26:32.1Z,1,REGULAR,substitution,in,[],1641715,,,1610612755,29,26,2025-10-28T23:29:05Z,1230000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M14.00S,2025-10-28T23:26:32.1Z,1,REGULAR,substitution,in,[],1630570,,,1610612755,29,26,2025-10-28T23:29:05Z,1240000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M14.00S,2025-10-28T23:26:32.1Z,1,REGULAR,substitution,in,[],1642845,,,1610612755,29,26,2025-10-28T23:29:05Z,1250000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M55.00S,2025-10-28T23:29:44.1Z,1,REGULAR,turnover,bad pass,[],1630570,,,1610612755,29,26,2025-10-28T23:29:47Z,1260000,False,,,0,,T. Watford bad pass TURNOVER (1 TO),"[1630570, 1641715]",1610612755.0,PHI,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,Whitmore,1641715.0
127,PT02M55.00S,2025-10-28T23:29:44.1Z,1,REGULAR,steal,,[],1641715,,,1610612764,29,26,2025-10-28T23:29:46Z,1270000,False,,,0,,C. Whitmore STEAL (1 STL),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
128,PT02M52.00S,2025-10-28T23:29:46.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641715,92.06636005256242,46.81372549019608,1610612764,31,26,2025-10-28T23:29:51Z,1280000,False,-16.0,22.0,1,right,C. Whitmore running DUNK (2 PTS),[1641715],1610612764.0,WAS,running,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,2.72,,,,,,,,
129,PT02M42.00S,2025-10-28T23:29:58.4Z,1,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612755,31,26,2025-10-28T23:30:09Z,1290000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1628963, 1626162]",1610612764.0,WAS,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,202007.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
131,PT02M42.00S,2025-10-28T23:30:24.6Z,1,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,31,27,2025-10-28T23:30:24Z,1310000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (5 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
132,PT02M42.00S,2025-10-28T23:30:40.5Z,1,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,31,28,2025-10-28T23:30:40Z,1320000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (6 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
133,PT02M32.00S,2025-10-28T23:30:56.0Z,1,REGULAR,foul,personal,[],1642845,,,1610612764,31,28,2025-10-28T23:31:05Z,1330000,False,,,0,,V. Edgecombe personal FOUL (2 PF),"[1642845, 1642848]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,203054.0,2.0,0.0,Johnson,1642848.0,,,,,,,,,,,,,,,
135,PT02M23.00S,2025-10-28T23:31:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,89.43823915900131,65.19607843137256,1610612764,31,28,2025-10-28T23:31:23Z,1350000,False,76.0,47.0,1,right,MISS T. Johnson 8' pullup Shot,[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,,,,8.93,,,,,,,,
136,PT02M21.00S,2025-10-28T23:31:22.1Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,31,28,2025-10-28T23:31:23Z,1360000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,135.0,2.0,2.0,0.0,,,,,,,,,
137,PT02M07.00S,2025-10-28T23:31:35.4Z,1,REGULAR,2pt,Layup,[],1630570,16.376478318002626,81.61764705882352,1610612755,31,30,2025-10-29T00:22:24Z,1370000,False,-158.0,101.0,1,left,T. Watford 18' driving Layup (2 PTS),[1630570],1610612755.0,PHI,driving,,,Watford,T. Watford,,,,,Mid-Range,16-24 Left,,,,,,Made,2.0,,,,,18.78,,,,,,,,
139,PT01M56.00S,2025-10-28T23:31:50.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,93.38042049934296,55.63725490196079,1610612764,33,30,2025-10-28T23:32:00Z,1390000,False,28.0,10.0,1,right,C. Kispert driving floating Jump Shot (2 PTS) (M. Bagley III 1 AST),"[1630557, 1628963]",1610612764.0,WAS,driving floating,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,2.98,M. Bagley III,1628963.0,1.0,,,,,
141,PT01M56.00S,2025-10-28T23:31:54.0Z,1,REGULAR,foul,personal,['1freethrow'],1630570,,,1610612764,33,30,2025-10-28T23:31:58Z,1410000,False,,,0,,T. Watford shooting personal FOUL (1 PF) (Kispert 1 FT),"[1630570, 1630557]",1610612755.0,PHI,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,202007.0,1.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,
143,PT01M56.00S,2025-10-28T23:32:17.1Z,1,REGULAR,freethrow,1 of 1,[],1630557,,,1610612764,33,30,2025-10-28T23:32:19Z,1430000,False,,,0,,MISS C. Kispert Free Throw 1 of 1,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
144,PT01M53.00S,2025-10-28T23:32:20.1Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,33,30,2025-10-28T23:32:19Z,1440000,False,,,0,,A. Bona REBOUND (Off:0 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,
145,PT01M37.00S,2025-10-28T23:32:34.7Z,1,REGULAR,3pt,Jump Shot,[],1629656,23.73521681997372,84.80392156862744,1610612755,33,30,2025-10-28T23:32:40Z,1450000,False,-174.0,171.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.37,,,,,,,,
146,PT01M33.00S,2025-10-28T23:32:38.7Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612764,33,30,2025-10-28T23:32:40Z,1460000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,
147,PT01M29.00S,2025-10-28T23:32:47.2Z,1,REGULAR,turnover,traveling,[],1642848,,,1610612764,33,30,2025-10-28T23:33:07Z,1470000,False,,,0,,T. Johnson traveling TURNOVER (1 TO),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Left Corner 3,24+ Left,1155.0,,,,,,,,,,,,,,,1.0,,,,
148,PT01M29.00S,2025-10-28T23:32:50.3Z,1,REGULAR,substitution,out,[],1642845,,,1610612755,33,30,2025-10-28T23:32:55Z,1480000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M29.00S,2025-10-28T23:32:50.3Z,1,REGULAR,substitution,in,[],1630178,,,1610612755,33,30,2025-10-28T23:32:55Z,1490000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M12.00S,2025-10-28T23:33:19.4Z,1,REGULAR,turnover,lost ball,[],1641737,,,1610612755,33,30,2025-10-28T23:33:24Z,1500000,False,,,0,,A. Bona lost ball TURNOVER (1 TO),"[1641737, 1628963]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Bagley III,1628963.0
152,PT01M12.00S,2025-10-28T23:33:19.4Z,1,REGULAR,steal,,[],1628963,,,1610612764,33,30,2025-10-28T23:34:28Z,1510000,False,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT01M08.00S,2025-10-28T23:33:23.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630557,93.77463863337714,96.56862745098039,1610612764,36,30,2025-10-28T23:33:29Z,1520000,False,233.0,6.0,1,right,C. Kispert 3PT running (5 PTS) (M. Bagley III 2 AST),"[1630557, 1628963]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,,,,,23.29,M. Bagley III,1628963.0,2.0,,,,,
155,PT00M55.40S,2025-10-28T23:33:40.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642848,,,1610612755,36,30,2025-10-28T23:33:47Z,1540000,False,,,0,,T. Johnson shooting personal FOUL (1 PF) (Grimes 2 FT),"[1642848, 1629656]",1610612764.0,WAS,shooting,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),8-16 Right,1155.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,,,,,,,
157,PT00M55.40S,2025-10-28T23:34:06.9Z,1,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,36,31,2025-10-28T23:34:06Z,1560000,False,,,0,,Q. Grimes Free Throw 1 of 2 (3 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
158,PT00M55.40S,2025-10-28T23:34:13.2Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,36,31,2025-10-28T23:34:20Z,1570000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M55.40S,2025-10-28T23:34:13.2Z,1,REGULAR,substitution,out,[],1641737,,,1610612755,36,31,2025-10-28T23:34:20Z,1580000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M55.40S,2025-10-28T23:34:13.2Z,1,REGULAR,substitution,in,[],1642348,,,1610612755,36,31,2025-10-28T23:34:20Z,1590000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M55.40S,2025-10-28T23:34:13.2Z,1,REGULAR,substitution,in,[],1631133,,,1610612755,36,31,2025-10-28T23:34:20Z,1600000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M55.40S,2025-10-28T23:34:30.7Z,1,REGULAR,freethrow,2 of 2,[],1629656,,,1610612755,36,32,2025-10-28T23:34:30Z,1610000,False,,,0,,Q. Grimes Free Throw 2 of 2 (4 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
163,PT00M35.10S,2025-10-28T23:34:52.1Z,1,REGULAR,2pt,Jump Shot,[],1642273,80.23981603153744,67.64705882352942,1610612764,36,32,2025-10-28T23:34:57Z,1620000,False,88.0,133.0,1,right,MISS K. George 15' pullup Shot,[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,15.98,,,,,,,,
164,PT00M34.10S,2025-10-28T23:34:53.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,36,32,2025-10-28T23:34:57Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,163.0,,,,,,,,,,,,
165,PT00M34.10S,2025-10-28T23:34:56.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631133,,,1610612764,36,32,2025-10-28T23:35:03Z,1640000,False,,,0,,J. Walker loose ball personal FOUL (1 PF) (Bagley III 2 FT),"[1631133, 1628963]",1610612755.0,PHI,loose ball,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,1155.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,
167,PT00M34.10S,2025-10-28T23:35:23.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628963,,,1610612764,37,32,2025-10-28T23:35:23Z,1660000,False,,,0,,M. Bagley III Free Throw 1 of 2 (1 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
168,PT00M34.10S,2025-10-28T23:35:45.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628963,,,1610612764,38,32,2025-10-28T23:35:45Z,1670000,False,,,0,,M. Bagley III Free Throw 2 of 2 (2 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
169,PT00M27.70S,2025-10-28T23:35:53.9Z,1,REGULAR,turnover,lost ball,[],1630178,,,1610612755,38,32,2025-10-28T23:35:59Z,1680000,False,,,0,,T. Maxey lost ball TURNOVER (2 TO),"[1630178, 1642273]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,,,George,1642273.0
