actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
263,PT07M12.00S,2026-03-16T23:54:35.5Z,2,REGULAR,substitution,in,[],204001,,,1610612744,31,44,2026-03-16T23:54:42Z,2580000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612744.0,GSW,,,,,,,,,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
264,PT07M10.00S,2026-03-16T23:55:00.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,93.24901445466492,50.98039215686274,1610612744,31,46,2026-03-16T23:59:22Z,2590000,False,5.0,11.0,1,right,K. Porziņģis cutting DUNK (10 PTS) (G. Payton II 1 AST),"[204001, 1627780]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,1.2,Made,10.0,Porziņģis,K. Porziņģis,G. Payton II,1627780.0,1.0,,,,,,,,,,,,,,,
266,PT07M00.00S,2026-03-16T23:55:09.8Z,2,REGULAR,3pt,Jump Shot,[],1642860,34.641918528252305,66.91176470588235,1610612764,34,46,2026-03-16T23:59:37Z,2610000,False,-85.0,273.0,1,left,W. Riley 28' 3PT pullup (7 PTS) (T. Young 2 AST),"[1642860, 1629027]",1610612764.0,WAS,pullup,,,,,,Above the Break 3,24+ Center,28.59,Made,7.0,Riley,W. Riley,T. Young,1629027.0,2.0,,,,,,,,,,,,,,,
268,PT06M42.00S,2026-03-16T23:55:28.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627780,86.28449408672799,49.754901960784316,1610612744,34,46,2026-03-16T23:55:33Z,2630000,False,-1.0,76.0,1,right,MISS G. Payton II 7' driving floating Shot,[1627780],1610612744.0,GSW,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
269,PT06M40.00S,2026-03-16T23:55:30.7Z,2,REGULAR,rebound,defensive,[],1642860,,,1610612764,34,46,2026-03-16T23:55:33Z,2640000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Riley,W. Riley,,,,,,,,,268.0,1.0,1.0,0.0,,,,,,
270,PT06M34.00S,2026-03-16T23:55:36.4Z,2,REGULAR,3pt,Jump Shot,[],1642860,29.517082785808146,13.23529411764706,1610612764,34,46,2026-03-16T23:55:41Z,2650000,False,184.0,225.0,1,left,MISS W. Riley 29' 3PT,[1642860],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,29.05,Missed,,Riley,W. Riley,,,,,,,,,,,,,,,,,,
271,PT06M31.00S,2026-03-16T23:55:39.7Z,2,REGULAR,rebound,offensive,[],1630264,,,1610612764,34,46,2026-03-16T23:55:39Z,2660000,False,,,0,,A. Gill REBOUND (Off:1 Def:0),[1630264],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,,,,Gill,A. Gill,,,,,,,,,270.0,1.0,0.0,1.0,,,,,,
272,PT06M20.00S,2026-03-16T23:55:50.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,33.196452036793694,61.274509803921575,1610612764,37,46,2026-03-16T23:55:55Z,2670000,False,-56.0,260.0,1,left,T. Young 26' 3PT step back (10 PTS) (W. Riley 2 AST),"[1629027, 1642860]",1610612764.0,WAS,step back,,,,,,Above the Break 3,24+ Center,26.56,Made,10.0,Young,T. Young,W. Riley,1642860.0,2.0,,,,,,,,,,,,,,,
274,PT06M19.00S,2026-03-16T23:55:57.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,37,46,2026-03-16T23:55:57Z,2690000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M07.00S,2026-03-16T23:57:33.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642954,93.11760840998686,51.9607843137255,1610612744,37,46,2026-03-17T00:36:53Z,2710000,False,10.0,12.0,1,right,MISS W. Richard cutting Layup - blocked,"[1642954, 1629027]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,1.56,Missed,,Richard,W. Richard,,,,,,,,,,,,,,,,Young,1629027.0,
435,PT06M07.00S,2026-03-16T23:57:33.6Z,2,REGULAR,block,,[],1629027,,,1610612744,37,46,2026-03-17T00:38:03Z,2715000,False,,,0,,T. Young BLOCK (1 BLK),[1629027],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,,Young,T. Young,,,,,,,,,,,,,,,,,,
428,PT06M07.00S,2026-03-16T23:57:33.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,37,46,2026-03-17T00:38:03Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,427.0,,,,,,,,,
279,PT06M01.00S,2026-03-16T23:59:42.4Z,2,REGULAR,foul,personal,[],1630264,,,1610612744,37,46,2026-03-17T00:38:03Z,2740000,False,,,0,,A. Gill personal FOUL (1 PF),"[1630264, 1641764]",1610612764.0,WAS,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Gill,A. Gill,,,,202901.0,1.0,0.0,Podziemski,1641764.0,,,,,,,,,,
281,PT05M55.00S,2026-03-17T00:00:11.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,93.64323258869908,45.588235294117645,1610612744,37,48,2026-03-17T00:38:03Z,2760000,False,-22.0,7.0,1,right,G. Payton II cutting Layup (8 PTS) (D. Green 5 AST),"[1627780, 203110]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,2.33,Made,8.0,Payton II,G. Payton II,D. Green,203110.0,5.0,,,,,,,,,,,,,,,
283,PT05M42.00S,2026-03-17T00:00:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,9.280551905387648,51.9607843137255,1610612764,39,48,2026-03-17T00:00:29Z,2780000,False,-10.0,35.0,1,left,T. Young driving finger roll Layup (12 PTS),[1629027],1610612764.0,WAS,driving finger roll,,,,,,Restricted Area,0-8 Center,3.61,Made,12.0,Young,T. Young,,,,,,,,,,,,,,,,,,
284,PT05M35.00S,2026-03-17T00:00:35.3Z,2,REGULAR,foul,offensive,[],1627780,,,1610612744,39,48,2026-03-17T00:00:43Z,2790000,False,,,0,,G. Payton II offensive FOUL (1 PF),"[1627780, 1629027]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Payton II,G. Payton II,,,,202901.0,1.0,0.0,Young,1629027.0,,,,,,,,,,
286,PT05M35.00S,2026-03-17T00:00:35.3Z,2,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,39,48,2026-03-17T00:00:35Z,2810000,False,,,0,,G. Payton II offensive foul TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Payton II,G. Payton II,,,,202901.0,,,,,,,,,1.0,,,,,
287,PT05M20.00S,2026-03-17T00:01:04.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642848,35.43035479632063,53.92156862745098,1610612764,39,48,2026-03-17T00:03:01Z,2820000,False,-20.0,281.0,1,left,MISS T. Johnson 28' pullup 3PT,[1642848],1610612764.0,WAS,pullup,,,,,,Above the Break 3,24+ Center,28.12,Missed,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,
288,PT05M18.00S,2026-03-17T00:01:06.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,39,48,2026-03-17T00:01:09Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,287.0,,,,,,,,,
289,PT05M18.00S,2026-03-17T00:01:09.5Z,2,REGULAR,foul,personal,[],203110,,,1610612764,39,48,2026-03-17T00:01:31Z,2840000,False,,,0,,D. Green loose ball personal FOUL (1 PF),"[203110, 1630264]",1610612744.0,GSW,loose ball,,,,,,Restricted Area,0-8 Center,,,,Green,D. Green,,,,202901.0,1.0,0.0,Gill,1630264.0,,,,,,,,,,
291,PT05M16.00S,2026-03-17T00:01:40.2Z,2,REGULAR,turnover,out-of-bounds,[],1642848,,,1610612764,39,48,2026-03-17T00:01:46Z,2860000,False,,,0,,T. Johnson lost ball out-of-bounds TURNOVER (1 TO),[1642848],1610612764.0,WAS,lost ball,,,,,,Restricted Area,0-8 Center,,,,Johnson,T. Johnson,,,,202027.0,,,,,,,,,1.0,,,,,
292,PT05M02.00S,2026-03-17T00:01:59.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204001,91.67214191852825,56.127450980392155,1610612744,39,50,2026-03-17T00:02:05Z,2870000,False,31.0,26.0,1,right,K. Porziņģis Layup (12 PTS) (B. Podziemski 3 AST),"[204001, 1641764]",1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,4.0,Made,12.0,Porziņģis,K. Porziņģis,B. Podziemski,1641764.0,3.0,,,,,,,,,,,,,,,
294,PT04M51.00S,2026-03-17T00:02:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,7.703679369250986,51.470588235294116,1610612764,41,50,2026-03-17T00:02:13Z,2890000,False,-7.0,20.0,1,left,B. Coulibaly driving Layup (8 PTS),[1641731],1610612764.0,WAS,driving,,,,,,Restricted Area,0-8 Center,2.12,Made,8.0,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,
295,PT04M31.00S,2026-03-17T00:02:30.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,92.72339027595268,47.794117647058826,1610612744,41,52,2026-03-17T00:02:33Z,2900000,False,-11.0,16.0,1,right,G. Payton II cutting DUNK (10 PTS) (K. Porziņģis 3 AST),"[1627780, 204001]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,1.93,Made,10.0,Payton II,G. Payton II,K. Porziņģis,204001.0,3.0,,,,,,,,,,,,,,,
297,PT04M20.00S,2026-03-17T00:02:43.2Z,2,REGULAR,foul,personal,[],1641764,,,1610612764,41,52,2026-03-17T00:02:49Z,2920000,False,,,0,,B. Podziemski personal FOUL (1 PF),"[1641764, 1642848]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Podziemski,B. Podziemski,,,,1162.0,1.0,0.0,Johnson,1642848.0,,,,,,,,,,
299,PT04M17.00S,2026-03-17T00:03:11.6Z,2,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612764,41,52,2026-03-17T00:03:23Z,2940000,False,,,0,,G. Payton II shooting personal FOUL (2 PF) (Young 2 FT),"[1627780, 1629027]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Payton II,G. Payton II,,,,202901.0,2.0,0.0,Young,1629027.0,,,,,,,,,,
301,PT04M17.00S,2026-03-17T00:03:26.8Z,2,REGULAR,foul,technical,['1freethrow'],1627780,,,1610612764,41,52,2026-03-17T00:03:31Z,2960000,False,,,0,,G. Payton II technical FOUL (1 Tech),[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,202901.0,2.0,1.0,,,,,,,,,,,,
302,PT04M17.00S,2026-03-17T00:03:45.5Z,2,REGULAR,freethrow,1 of 1,[],1629027,,,1610612764,41,52,2026-03-17T00:03:45Z,2970000,False,,,0,,MISS T. Young technical Free Throw 1 of 1,[1629027],1610612764.0,WAS,technical,,,,,,,,,Missed,,Young,T. Young,,,,,,,,,,,,,,,,,,
303,PT04M17.00S,2026-03-17T00:03:45.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,41,52,2026-03-17T00:03:45Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,302.0,,,,,,,,,
304,PT04M17.00S,2026-03-17T00:04:06.3Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612764,42,52,2026-03-17T00:04:06Z,2990000,False,,,0,,T. Young Free Throw 1 of 2 (13 PTS),[1629027],1610612764.0,WAS,,,,,,,,,,Made,13.0,Young,T. Young,,,,,,,,,,,,,,,,,,
305,PT04M17.00S,2026-03-17T00:04:21.1Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612764,43,52,2026-03-17T00:04:21Z,3000000,False,,,0,,T. Young Free Throw 2 of 2 (14 PTS),[1629027],1610612764.0,WAS,,,,,,,,,,Made,14.0,Young,T. Young,,,,,,,,,,,,,,,,,,
307,PT03M58.00S,2026-03-17T00:04:49.6Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,43,52,2026-03-17T00:04:56Z,3020000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
308,PT03M58.00S,2026-03-17T00:04:49.6Z,2,REGULAR,substitution,in,[],1630311,,,1610612744,43,52,2026-03-17T00:04:56Z,3030000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,,,,,,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,
309,PT03M54.00S,2026-03-17T00:05:15.3Z,2,REGULAR,3pt,Jump Shot,[],1630311,69.46452036793693,12.990196078431374,1610612744,43,52,2026-03-17T00:36:05Z,3040000,False,-185.0,235.0,1,right,MISS P. Spencer 29' 3PT,[1630311],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,29.87,Missed,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,
310,PT03M53.00S,2026-03-17T00:05:16.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,43,52,2026-03-17T00:36:05Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,309.0,,,,,,,,,
311,PT03M53.00S,2026-03-17T00:05:23.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612744,43,52,2026-03-17T00:36:38Z,3052500,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Left,,,,,,,,,1162.0,,,,,,,,,,,,,,
314,PT03M53.00S,2026-03-17T00:06:00.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,43,52,2026-03-17T00:36:38Z,3055000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,,,,,
312,PT03M42.00S,2026-03-17T00:06:02.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642860,3.892904073587385,97.05882352941177,1610612764,46,52,2026-03-17T00:40:21Z,3070000,False,-235.0,-16.0,1,left,W. Riley 3PT  (10 PTS) (B. Coulibaly 1 AST),"[1642860, 1641731]",1610612764.0,WAS,,,,,,,Left Corner 3,24+ Left,23.58,Made,10.0,Riley,W. Riley,B. Coulibaly,1641731.0,1.0,,,,,,,,,,,,,,,
315,PT03M24.00S,2026-03-17T00:06:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,90.62089356110381,50.0,1610612744,46,54,2026-03-17T00:07:59Z,3100000,False,0.0,36.0,1,right,P. Spencer driving Layup (2 PTS),[1630311],1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,3.57,Made,2.0,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,
316,PT03M15.00S,2026-03-17T00:06:11.0Z,2,REGULAR,3pt,Jump Shot,[],1642848,25.837713534822605,87.99019607843137,1610612764,49,54,2026-03-17T00:08:49Z,3110000,False,-190.0,190.0,1,left,T. Johnson 26' 3PT step back (7 PTS) (T. Young 3 AST),"[1642848, 1629027]",1610612764.0,WAS,step back,,,,,,Above the Break 3,24+ Left Center,26.9,Made,7.0,Johnson,T. Johnson,T. Young,1629027.0,3.0,,,,,,,,,,,,,,,
318,PT02M59.00S,2026-03-17T00:06:26.5Z,2,REGULAR,3pt,Jump Shot,[],204001,68.15045992115637,71.07843137254902,1610612744,49,54,2026-03-17T00:06:30Z,3130000,False,105.0,247.0,1,right,MISS K. Porziņģis 26' 3PT,[204001],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,26.85,Missed,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
319,PT02M57.00S,2026-03-17T00:06:28.5Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,49,54,2026-03-17T00:06:30Z,3140000,False,,,0,,A. Gill REBOUND (Off:1 Def:1),[1630264],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,,,,Gill,A. Gill,,,,,,,,,318.0,2.0,1.0,1.0,,,,,,
320,PT02M51.00S,2026-03-17T00:06:38.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,31.488173455978973,19.11764705882353,1610612764,52,54,2026-03-17T00:10:02Z,3150000,False,154.0,243.0,1,left,T. Young 28' 3PT running pullup (17 PTS),[1629027],1610612764.0,WAS,running pullup,,,,,,Above the Break 3,24+ Right Center,28.83,Made,17.0,Young,T. Young,,,,,,,,,,,,,,,,,,
321,PT02M36.00S,2026-03-17T00:06:49.3Z,2,REGULAR,3pt,Jump Shot,[],1630311,93.64323258869908,3.431372549019608,1610612744,52,54,2026-03-17T00:06:56Z,3160000,False,-233.0,7.0,1,right,MISS P. Spencer 3PT,[1630311],1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,23.29,Missed,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,
322,PT02M33.00S,2026-03-17T00:06:52.6Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,52,54,2026-03-17T00:06:52Z,3170000,False,,,0,,A. Gill REBOUND (Off:1 Def:2),[1630264],1610612764.0,WAS,,,,,,,Left Corner 3,24+ Left,,,,Gill,A. Gill,,,,,,,,,321.0,3.0,2.0,1.0,,,,,,
323,PT02M25.00S,2026-03-17T00:07:00.7Z,2,REGULAR,3pt,Jump Shot,[],1642848,35.43035479632063,65.19607843137256,1610612764,52,54,2026-03-17T00:07:04Z,3180000,False,-76.0,281.0,1,left,MISS T. Johnson 29' 3PT,[1642848],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,29.06,Missed,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,
324,PT02M23.00S,2026-03-17T00:07:02.7Z,2,REGULAR,rebound,defensive,[],204001,,,1610612744,52,54,2026-03-17T00:07:04Z,3190000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:3),[204001],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Porziņģis,K. Porziņģis,,,,,,,,,323.0,3.0,3.0,0.0,,,,,,
325,PT02M11.00S,2026-03-17T00:07:17.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.9862023653088,47.30392156862745,1610612744,52,56,2026-03-17T00:07:25Z,3200000,False,-13.0,13.0,1,right,G. Payton II driving Layup (12 PTS) (K. Porziņģis 4 AST),"[1627780, 204001]",1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,1.9,Made,12.0,Payton II,G. Payton II,K. Porziņģis,204001.0,4.0,,,,,,,,,,,,,,,
327,PT02M11.00S,2026-03-17T00:07:19.7Z,2,REGULAR,foul,personal,['1freethrow'],1629027,,,1610612744,52,56,2026-03-17T00:11:30Z,3220000,False,,,0,,T. Young shooting personal FOUL (2 PF) (Payton II 1 FT),"[1629027, 1627780]",1610612764.0,WAS,shooting,,,,,,Restricted Area,0-8 Center,,,,Young,T. Young,,,,202027.0,2.0,0.0,Payton II,1627780.0,,,,,,,,,,
329,PT02M11.00S,2026-03-17T00:07:29.2Z,2,REGULAR,substitution,out,[],1642954,,,1610612744,52,56,2026-03-17T00:08:12Z,3240000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,,,,,,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,
330,PT02M11.00S,2026-03-17T00:07:29.2Z,2,REGULAR,substitution,out,[],203110,,,1610612744,52,56,2026-03-17T00:08:12Z,3250000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
331,PT02M11.00S,2026-03-17T00:07:29.2Z,2,REGULAR,substitution,in,[],1630611,,,1610612744,52,56,2026-03-17T00:08:12Z,3260000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,,,,,,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,
332,PT02M11.00S,2026-03-17T00:07:29.2Z,2,REGULAR,substitution,in,[],1629001,,,1610612744,52,56,2026-03-17T00:08:12Z,3270000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,
333,PT02M11.00S,2026-03-17T00:07:50.6Z,2,REGULAR,freethrow,1 of 1,[],1627780,,,1610612744,52,57,2026-03-17T00:07:50Z,3280000,False,,,0,,G. Payton II Free Throw 1 of 1 (13 PTS),[1627780],1610612744.0,GSW,,,,,,,,,,Made,13.0,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
334,PT01M58.00S,2026-03-17T00:08:09.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,12.171484888304862,39.21568627450981,1610612764,52,57,2026-03-17T00:12:41Z,3290000,False,54.0,62.0,1,left,MISS T. Young 8' driving floating Shot,[1629027],1610612764.0,WAS,driving floating,,,,,,In The Paint (Non-RA),8-16 Right,8.21,Missed,,Young,T. Young,,,,,,,,,,,,,,,,,,
335,PT01M56.00S,2026-03-17T00:08:11.4Z,2,REGULAR,rebound,offensive,[],1629027,,,1610612764,52,57,2026-03-17T00:12:41Z,3300000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Young,T. Young,,,,,,,,,334.0,2.0,1.0,1.0,,,,,,
336,PT01M56.00S,2026-03-17T00:08:12.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629027,5.590000152587891,50.0,1610612764,54,57,2026-03-17T00:12:53Z,3310000,False,0.0,0.0,1,left,T. Young tip Layup (19 PTS),[1629027],1610612764.0,WAS,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,19.0,Young,T. Young,,,,,,,,,,,,,,,,,,
337,PT01M43.00S,2026-03-17T00:08:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204001,92.72339027595268,48.529411764705884,1610612744,54,59,2026-03-17T00:13:13Z,3320000,False,-7.0,16.0,1,right,K. Porziņģis cutting finger roll Layup (14 PTS) (G. Payton II 2 AST),"[204001, 1627780]",1610612744.0,GSW,cutting finger roll,,,,,,Restricted Area,0-8 Center,1.75,Made,14.0,Porziņģis,K. Porziņģis,G. Payton II,1627780.0,2.0,,,,,,,,,,,,,,,
339,PT01M33.00S,2026-03-17T00:08:30.4Z,2,REGULAR,3pt,Jump Shot,[],1629027,34.247700394218136,21.813725490196077,1610612764,54,59,2026-03-17T00:13:37Z,3340000,False,141.0,269.0,1,left,MISS T. Young 30' pullup 3PT,[1629027],1610612764.0,WAS,pullup,,,,,,Above the Break 3,24+ Right Center,30.4,Missed,,Young,T. Young,,,,,,,,,,,,,,,,,,
340,PT01M31.00S,2026-03-17T00:08:32.4Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,54,59,2026-03-17T00:26:42Z,3350000,False,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Payton II,G. Payton II,,,,,,,,,339.0,3.0,2.0,1.0,,,,,,
341,PT01M28.00S,2026-03-17T00:08:35.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629001,92.85479632063075,50.98039215686274,1610612744,54,61,2026-03-17T00:08:41Z,3360000,False,5.0,15.0,1,right,D. Melton running reverse Layup (13 PTS) (P. Spencer 3 AST),"[1629001, 1630311]",1610612744.0,GSW,running reverse,,,,,,Restricted Area,0-8 Center,1.55,Made,13.0,Melton,D. Melton,P. Spencer,1630311.0,3.0,,,,,,,,,,,,,,,
343,PT01M18.00S,2026-03-17T00:08:46.7Z,2,REGULAR,turnover,bad pass,[],1642848,,,1610612764,54,61,2026-03-17T00:08:50Z,3380000,False,,,0,,T. Johnson bad pass TURNOVER (2 TO),"[1642848, 204001]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,,Johnson,T. Johnson,,,,,,,,,,,,,2.0,Porziņģis,204001.0,,,
344,PT01M18.00S,2026-03-17T00:08:46.7Z,2,REGULAR,steal,,[],204001,,,1610612744,54,61,2026-03-17T00:10:13Z,3390000,False,,,0,,K. Porziņģis STEAL (2 STL),[204001],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
345,PT01M14.00S,2026-03-17T00:08:51.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630264,,,1610612744,54,61,2026-03-17T00:11:35Z,3400000,False,,,0,,A. Gill personal FOUL (2 PF) (Porziņģis 2 FT),"[1630264, 204001]",1610612764.0,WAS,,,,,,,Mid-Range,8-16 Right,,,,Gill,A. Gill,,,,202901.0,2.0,0.0,Porziņģis,204001.0,,,,,,,,,,
347,PT01M14.00S,2026-03-17T00:09:18.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",204001,,,1610612744,54,62,2026-03-17T00:10:11Z,3420000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (15 PTS),[204001],1610612744.0,GSW,,,,,,,,,,Made,15.0,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
353,PT01M14.00S,2026-03-17T00:09:18.1Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",204001,,,1610612744,54,62,2026-03-17T00:10:11Z,3425000,False,,,0,,MISS K. Porziņģis Free Throw 2 of 2,[204001],1610612744.0,GSW,,,,,,,,,,Missed,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
354,PT01M14.00S,2026-03-17T00:09:18.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,54,62,2026-03-17T00:35:41Z,3427500,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,353.0,,,,,,,,,
348,PT01M14.00S,2026-03-17T00:09:19.0Z,2,REGULAR,substitution,out,[],1627780,,,1610612764,54,62,2026-03-17T00:35:41Z,3430000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
349,PT01M14.00S,2026-03-17T00:09:19.0Z,2,REGULAR,substitution,in,[],1642502,,,1610612764,54,62,2026-03-17T00:35:41Z,3440000,False,,,0,,SUB in: M. Leons,[1642502],1610612744.0,GSW,,,,,,,,,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,
