actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
438,PT04M51.00S,2022-10-27T01:39:38.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629162,93.11760840998686,45.83333333333333,1610612750,84,75,2022-10-27T01:39:43Z,4320000,-21.0,12.0,1,right,J. McLaughlin Layup (4 PTS),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,2.41,Made,4.0,,,,,,,,,,,,,,,,,
440,PT04M37.00S,2022-10-27T01:39:56.7Z,3,REGULAR,substitution,out,[],1630162,,,1610612759,84,75,2022-10-27T01:40:06Z,4340000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M37.00S,2022-10-27T01:39:56.7Z,3,REGULAR,substitution,out,[],1627751,,,1610612759,84,75,2022-10-27T01:40:06Z,4350000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M37.00S,2022-10-27T01:39:56.7Z,3,REGULAR,substitution,in,[],1629669,,,1610612759,84,75,2022-10-27T01:40:06Z,4360000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M37.00S,2022-10-27T01:39:56.7Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,84,75,2022-10-27T01:40:06Z,4370000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M31.00S,2022-10-27T01:40:18.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,11.383048620236531,48.28431372549019,1610612759,84,75,2022-10-27T01:52:25Z,4380000,9.0,55.0,1,left,MISS K. Johnson Hook,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,,
445,PT04M29.00S,2022-10-27T01:40:20.3Z,3,REGULAR,rebound,defensive,[],1629669,,,1610612750,84,75,2022-10-27T01:40:27Z,4390000,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,444.0,2.0,2.0,0.0,,,,,,,,,,,,,
446,PT04M20.00S,2022-10-27T01:40:33.0Z,3,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,84,75,2022-10-27T01:40:45Z,4400000,,,0,,K. Towns bad pass out-of-bounds TURNOVER (3 TO),[1626157],1610612750.0,MIN,bad pass,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1628953.0,,,,,3.0,,,,
447,PT04M20.00S,2022-10-27T01:40:36.3Z,3,REGULAR,substitution,out,[],1626196,,,1610612759,84,75,2022-10-27T01:40:42Z,4410000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M20.00S,2022-10-27T01:40:36.3Z,3,REGULAR,substitution,in,[],1630200,,,1610612759,84,75,2022-10-27T01:40:42Z,4420000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M09.00S,2022-10-27T01:41:01.0Z,3,REGULAR,foul,personal,[],1630183,,,1610612759,84,75,2022-10-27T01:41:08Z,4430000,,,0,,J. McDaniels personal FOUL (3 PF),"[1630183, 203926]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628953.0,3.0,0.0,McDermott,203926.0,,,,,
451,PT04M06.00S,2022-10-27T01:41:21.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612759,84,75,2022-10-27T01:41:35Z,4450000,,,0,,T. Prince shooting personal FOUL (2 PF) (Bates-Diop 2 FT),"[1627752, 1628966]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,2.0,0.0,Bates-Diop,1628966.0,,,,,
453,PT04M06.00S,2022-10-27T01:41:40.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628966,,,1610612759,84,76,2022-10-27T01:41:40Z,4470000,,,0,,K. Bates-Diop Free Throw 1 of 2 (8 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
454,PT04M06.00S,2022-10-27T01:41:51.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628966,,,1610612759,84,77,2022-10-27T01:41:51Z,4480000,,,0,,K. Bates-Diop Free Throw 2 of 2 (9 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
455,PT03M54.00S,2022-10-27T01:42:04.8Z,3,REGULAR,2pt,Jump Shot,[],1626157,84.70762155059133,12.745098039215685,1610612750,86,77,2022-10-27T01:42:10Z,4490000,-186.0,91.0,1,right,K. Towns 20' Jump Shot (15 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left,20.74,Made,15.0,,,,,,,,,,,,,,,,,
456,PT03M43.00S,2022-10-27T01:42:14.3Z,3,REGULAR,3pt,Jump Shot,[],203926,7.30946123521682,95.09803921568627,1610612759,86,80,2022-10-27T01:42:19Z,4500000,-225.0,16.0,1,left,D. McDermott 3PT  (9 PTS) (K. Johnson 3 AST),"[203926, 1629640]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,22.61,Made,9.0,,,,,K. Johnson,1629640.0,3.0,,,,,,,,,,
458,PT03M28.00S,2022-10-27T01:42:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,90.62089356110381,62.99019607843137,1610612750,88,80,2022-10-27T01:42:36Z,4520000,65.0,36.0,1,right,J. Nowell 7' driving Layup (10 PTS) (J. McLaughlin 5 AST),"[1629669, 1629162]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,7.42,Made,10.0,,,,,J. McLaughlin,1629162.0,5.0,,,,,,,,,,
460,PT03M21.00S,2022-10-27T01:42:37.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,7.835085413929041,46.568627450980394,1610612759,88,80,2022-10-27T01:42:43Z,4540000,17.0,21.0,1,left,MISS K. Bates-Diop finger roll Layup,[1628966],1610612759.0,SAS,finger roll,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
461,PT03M19.00S,2022-10-27T01:42:39.1Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,88,80,2022-10-27T01:42:43Z,4550000,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,460.0,1.0,1.0,0.0,,,,,,,,,,,,,
462,PT03M12.00S,2022-10-27T01:42:46.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,82.21090670170827,63.23529411764706,1610612750,90,80,2022-10-27T01:42:52Z,4560000,66.0,115.0,1,right,J. Nowell 13' step back Jump Shot (12 PTS),[1629669],1610612750.0,MIN,step back,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,13.24,Made,12.0,,,,,,,,,,,,,,,,,
463,PT02M57.00S,2022-10-27T01:43:00.8Z,3,REGULAR,3pt,Jump Shot,[],1629640,22.158344283837057,88.23529411764706,1610612759,90,83,2022-10-27T01:43:06Z,4570000,-191.0,156.0,1,left,K. Johnson 24' 3PT  (19 PTS) (Z. Collins 5 AST),"[1629640, 1628380]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,24.66,Made,19.0,,,,,Z. Collins,1628380.0,5.0,,,,,,,,,,
465,PT02M46.00S,2022-10-27T01:43:12.7Z,3,REGULAR,3pt,Jump Shot,[],1626157,69.46452036793693,24.754901960784316,1610612750,93,83,2022-10-27T01:43:17Z,4590000,-126.0,235.0,1,right,K. Towns 26' 3PT  (18 PTS) (J. Nowell 1 AST),"[1626157, 1629669]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.63,Made,18.0,,,,,J. Nowell,1629669.0,1.0,,,,,,,,,,
467,PT02M31.00S,2022-10-27T01:43:27.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612759,93,83,2022-10-27T01:45:46Z,4610000,,,0,,T. Prince shooting personal FOUL (3 PF) (McDermott 2 FT),"[1627752, 203926]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,204059.0,3.0,0.0,McDermott,203926.0,,,,,
469,PT02M31.00S,2022-10-27T01:44:09.9Z,3,REGULAR,freethrow,1 of 2,[],203926,,,1610612759,93,84,2022-10-27T01:45:54Z,4630000,,,0,,D. McDermott Free Throw 1 of 2 (10 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
476,PT02M31.00S,2022-10-27T01:44:09.9Z,3,REGULAR,freethrow,2 of 2,[],203926,,,1610612759,93,85,2022-10-27T01:45:54Z,4700000,,,0,,D. McDermott Free Throw 2 of 2 (11 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
470,PT02M31.00S,2022-10-27T01:44:10.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,93,85,2022-10-27T01:46:06Z,4705000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M31.00S,2022-10-27T01:44:10.7Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,93,85,2022-10-27T01:46:06Z,4707500,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M31.00S,2022-10-27T01:44:10.7Z,3,REGULAR,substitution,out,[],1629640,,,1610612750,93,85,2022-10-27T01:46:06Z,4708750,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M31.00S,2022-10-27T01:44:10.7Z,3,REGULAR,substitution,in,[],203497,,,1610612750,93,85,2022-10-27T01:46:06Z,4709375,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M31.00S,2022-10-27T01:44:10.7Z,3,REGULAR,substitution,in,[],1630162,,,1610612750,93,85,2022-10-27T01:46:06Z,4709687,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M31.00S,2022-10-27T01:44:10.7Z,3,REGULAR,substitution,in,[],1629641,,,1610612750,93,85,2022-10-27T01:46:06Z,4709843,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M18.00S,2022-10-27T01:44:47.1Z,3,REGULAR,turnover,bad pass,[],1627752,,,1610612750,93,85,2022-10-27T01:44:52Z,4710000,,,0,,T. Prince bad pass TURNOVER (1 TO),"[1627752, 1630200]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Jones,1630200.0
478,PT02M18.00S,2022-10-27T01:44:47.1Z,3,REGULAR,steal,,[],1630200,,,1610612759,93,85,2022-10-27T01:44:48Z,4720000,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
479,PT02M15.00S,2022-10-27T01:44:50.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628966,7.046649145860711,54.90196078431373,1610612759,93,87,2022-10-27T01:44:56Z,4730000,-25.0,14.0,1,left,K. Bates-Diop Layup (11 PTS) (D. McDermott 1 AST),"[1628966, 203926]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,2.81,Made,11.0,,,,,D. McDermott,203926.0,1.0,,,,,,,,,,
481,PT02M03.00S,2022-10-27T01:45:02.1Z,3,REGULAR,3pt,Jump Shot,[],1629669,67.23061760840999,39.21568627450981,1610612750,96,87,2022-10-27T01:58:34Z,4750000,-54.0,256.0,1,right,J. Nowell 26' 3PT pullup (15 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,26.11,Made,15.0,,,,,,,,,,,,,,,,,
482,PT01M48.00S,2022-10-27T01:45:17.1Z,3,REGULAR,3pt,Jump Shot,[],1628380,32.14520367936925,57.84313725490197,1610612759,96,90,2022-10-27T01:45:21Z,4760000,-39.0,250.0,1,left,Z. Collins 25' 3PT  (5 PTS) (D. McDermott 2 AST),"[1628380, 203926]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.28,Made,5.0,,,,,D. McDermott,203926.0,2.0,,,,,,,,,,
484,PT01M28.00S,2022-10-27T01:45:37.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,67.62483574244416,59.80392156862745,1610612750,96,90,2022-10-27T01:45:41Z,4780000,49.0,252.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
485,PT01M25.00S,2022-10-27T01:45:40.1Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,96,90,2022-10-27T01:45:41Z,4790000,,,0,,T. Jones REBOUND (Off:2 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,484.0,5.0,3.0,2.0,,,,,,,,,,,,,
486,PT01M22.00S,2022-10-27T01:45:45.2Z,3,REGULAR,turnover,traveling,[],1629641,,,1610612759,96,90,2022-10-27T01:45:51Z,4800000,,,0,,R. Langford traveling TURNOVER (1 TO),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Mid-Range,16-24 Left,,,,,,,,,,,204059.0,,,,,1.0,,,,
487,PT01M08.00S,2022-10-27T01:46:19.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,92.06636005256242,5.392156862745098,1610612750,99,90,2022-10-27T01:46:24Z,4810000,-223.0,22.0,1,right,A. Edwards 3PT  (21 PTS) (T. Prince 2 AST),"[1630162, 1627752]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,22.41,Made,21.0,,,,,T. Prince,1627752.0,2.0,,,,,,,,,,
489,PT00M56.40S,2022-10-27T01:46:32.7Z,3,REGULAR,3pt,Jump Shot,[],203926,31.225361366622867,34.80392156862745,1610612759,99,90,2022-10-27T01:46:37Z,4830000,76.0,241.0,1,left,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,25.27,Missed,,,,,,,,,,,,,,,,,,
490,PT00M54.00S,2022-10-27T01:46:35.1Z,3,REGULAR,rebound,defensive,[],1629162,,,1610612750,99,90,2022-10-27T01:46:37Z,4840000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Center,,,,489.0,1.0,1.0,0.0,,,,,,,,,,,,,
492,PT00M50.30S,2022-10-27T01:46:38.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,93.11760840998686,53.18627450980392,1610612750,99,90,2022-10-27T01:46:44Z,4860000,16.0,12.0,1,right,MISS J. Nowell Layup,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,,
493,PT00M47.60S,2022-10-27T01:46:41.5Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,99,90,2022-10-27T01:46:41Z,4870000,,,0,,T. Jones REBOUND (Off:2 Def:4),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,492.0,6.0,4.0,2.0,,,,,,,,,,,,,
494,PT00M31.10S,2022-10-27T01:46:58.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,16.245072273324574,47.794117647058826,1610612759,99,92,2022-10-27T01:47:07Z,4880000,11.0,100.0,1,left,K. Bates-Diop 10' pullup Jump Shot (13 PTS),[1628966],1610612759.0,SAS,pullup,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Center,10.08,Made,13.0,,,,,,,,,,,,,,,,,
495,PT00M14.20S,2022-10-27T01:47:18.0Z,3,REGULAR,3pt,Jump Shot,[],1630162,76.16622864651774,13.970588235294118,1610612750,102,92,2022-10-27T01:47:25Z,4890000,-180.0,172.0,1,right,A. Edwards 24' 3PT step back (24 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.87,Made,24.0,,,,,,,,,,,,,,,,,
496,PT00M01.10S,2022-10-27T01:47:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,7.178055190538765,51.71568627450981,1610612759,102,94,2022-10-27T01:47:40Z,4900000,-9.0,15.0,1,left,Z. Collins cutting Layup (7 PTS) (T. Jones 3 AST),"[1628380, 1630200]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.73,Made,7.0,,,,,T. Jones,1630200.0,3.0,,,,,,,,,,
498,PT00M00.20S,2022-10-27T01:47:44.5Z,3,REGULAR,3pt,Jump Shot,[],1629162,43.314717477003946,84.55882352941177,1610612750,102,94,2022-10-27T01:49:30Z,4920000,173.0,480.0,1,right,MISS J. McLaughlin 51' 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,51.04,Missed,,,,,,,,,,,,,,,,,,
499,PT00M00.10S,2022-10-27T01:47:44.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,102,94,2022-10-27T01:49:30Z,4930000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,498.0,,,,,,,,,,,,,,,,
500,PT00M00.00S,2022-10-27T01:47:50.6Z,3,REGULAR,period,end,[],0,,,1610612750,102,94,2022-10-27T01:47:50Z,4940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-10-27T01:49:53.7Z,4,REGULAR,substitution,out,['startperiod'],203926,,,1610612750,102,94,2022-10-27T01:50:19Z,4950000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-10-27T01:49:53.7Z,4,REGULAR,substitution,out,['startperiod'],1628966,,,1610612750,102,94,2022-10-27T01:50:19Z,4960000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-10-27T01:49:53.7Z,4,REGULAR,substitution,in,['startperiod'],1631110,,,1610612750,102,94,2022-10-27T01:50:19Z,4970000,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-10-27T01:49:53.7Z,4,REGULAR,substitution,in,['startperiod'],1626196,,,1610612750,102,94,2022-10-27T01:50:19Z,4980000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-10-27T01:50:25.8Z,4,REGULAR,period,start,[],0,,,1610612750,102,94,2022-10-27T01:50:25Z,4990000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M48.00S,2022-10-27T01:50:39.4Z,4,REGULAR,foul,personal,[],1631110,,,1610612750,102,94,2022-10-27T01:50:46Z,5000000,,,0,,J. Sochan personal FOUL (2 PF),"[1631110, 1629669]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,,,,,,,,,204059.0,2.0,0.0,Nowell,1629669.0,,,,,
508,PT11M43.00S,2022-10-27T01:51:00.7Z,4,REGULAR,3pt,Jump Shot,[],1630162,66.96780551905388,40.19607843137255,1610612750,102,94,2022-10-27T01:51:06Z,5020000,-49.0,258.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
509,PT11M40.00S,2022-10-27T01:51:03.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,102,94,2022-10-27T01:51:06Z,5030000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,508.0,,,,,,,,,,,,,,,,
511,PT11M19.00S,2022-10-27T01:51:33.7Z,4,REGULAR,2pt,Jump Shot,[],1629641,10.5946123521682,19.852941176470587,1610612759,102,94,2022-10-27T02:02:52Z,5050000,151.0,47.0,1,left,MISS R. Langford 15' pullup Shot,[1629641],1610612759.0,SAS,pullup,,,Langford,R. Langford,,,,,Mid-Range,8-16 Right,15.79,Missed,,,,,,,,,,,,,,,,,,
512,PT11M16.00S,2022-10-27T01:51:36.7Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,102,94,2022-10-27T01:51:39Z,5060000,,,0,,J. Nowell REBOUND (Off:0 Def:3),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Right,,,,511.0,3.0,3.0,0.0,,,,,,,,,,,,,
513,PT11M10.00S,2022-10-27T01:51:46.2Z,4,REGULAR,foul,personal,[],1628380,,,1610612750,102,94,2022-10-27T01:51:54Z,5070000,,,0,,Z. Collins personal FOUL (2 PF),"[1628380, 203497]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203054.0,2.0,0.0,Gobert,203497.0,,,,,
515,PT10M55.00S,2022-10-27T01:52:23.3Z,4,REGULAR,2pt,Jump Shot,[],1629669,85.62746386333771,20.588235294117645,1610612750,104,94,2022-10-27T01:52:28Z,5090000,-147.0,83.0,1,right,J. Nowell 16' pullup Jump Shot (17 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Mid-Range,16-24 Left,16.87,Made,17.0,,,,,,,,,,,,,,,,,
516,PT10M35.00S,2022-10-27T01:52:42.1Z,4,REGULAR,3pt,Jump Shot,[],1631110,22.28975032851511,12.745098039215685,1610612759,104,94,2022-10-27T01:52:48Z,5100000,186.0,157.0,1,left,MISS J. Sochan 24' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,24.36,Missed,,,,,,,,,,,,,,,,,,
517,PT10M32.00S,2022-10-27T01:52:45.1Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,104,94,2022-10-27T01:52:48Z,5110000,,,0,,R. Gobert REBOUND (Off:0 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,516.0,7.0,7.0,0.0,,,,,,,,,,,,,
518,PT10M23.00S,2022-10-27T01:52:54.5Z,4,REGULAR,2pt,Jump Shot,[],1630162,78.26872536136662,64.70588235294117,1610612750,106,94,2022-10-27T01:52:59Z,5120000,74.0,152.0,1,right,A. Edwards 16' pullup Jump Shot (26 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,16.87,Made,26.0,,,,,,,,,,,,,,,,,
519,PT10M06.00S,2022-10-27T01:53:11.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,17.0335085413929,55.14705882352941,1610612759,106,94,2022-10-27T02:04:02Z,5130000,-26.0,108.0,1,left,MISS T. Jones 11' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.06,Missed,,,,,,,,,,,,,,,,,,
520,PT10M03.00S,2022-10-27T01:53:14.6Z,4,REGULAR,rebound,offensive,[],1631110,,,1610612759,106,94,2022-10-27T01:53:18Z,5140000,,,0,,J. Sochan REBOUND (Off:1 Def:0),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,519.0,1.0,0.0,1.0,,,,,,,,,,,,,
521,PT10M00.00S,2022-10-27T01:53:18.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631110,20.581471747700395,26.225490196078432,1610612759,106,96,2022-10-27T01:53:23Z,5150000,119.0,141.0,1,left,J. Sochan 18' pullup Jump Shot (12 PTS),[1631110],1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right Center,18.44,Made,12.0,,,,,,,,,,,,,,,,,
522,PT09M39.00S,2022-10-27T01:53:38.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,81.2910643889619,48.77450980392157,1610612750,108,96,2022-10-27T02:04:48Z,5160000,-6.0,123.0,1,right,J. Nowell 12' fadeaway Jump Shot (19 PTS),[1629669],1610612750.0,MIN,fadeaway,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,12.36,Made,19.0,,,,,,,,,,,,,,,,,
523,PT09M27.00S,2022-10-27T01:53:56.3Z,4,REGULAR,foul,offensive,[],1628380,,,1610612759,108,96,2022-10-27T01:54:22Z,5170000,,,0,,Z. Collins offensive FOUL (3 PF),"[1628380, 1629669]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Left,,,,,,,,,,,204059.0,3.0,0.0,Nowell,1629669.0,,,,,
