actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
249,PT06M35.00S,2022-12-01T01:53:43.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630583,7.440867279894875,49.754901960784316,1610612763,36,34,2022-12-01T01:56:51Z,2480000,False,1.0,17.0,1,left,S. Aldama putback DUNK (4 PTS),[1630583],1610612763.0,MEM,putback,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,4.0,,,,,,,,,,,,,
250,PT06M15.00S,2022-12-01T01:54:04.2Z,2,REGULAR,turnover,bad pass,[],1627854,,,1610612750,36,34,2022-12-01T01:54:10Z,2490000,False,,,0,,B. Forbes bad pass TURNOVER (1 TO),"[1627854, 1628415]",1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Brooks,1628415.0,,,,,,,,,,
251,PT06M15.00S,2022-12-01T01:54:04.2Z,2,REGULAR,steal,,[],1628415,,,1610612763,36,34,2022-12-01T01:54:06Z,2500000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT06M09.00S,2022-12-01T01:54:10.3Z,2,REGULAR,turnover,lost ball,[],1631223,,,1610612763,36,34,2022-12-01T01:56:19Z,2510000,False,,,0,,D. Roddy lost ball TURNOVER (2 TO),"[1631223, 1630162]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,Edwards,1630162.0,,,,,,,,,,
253,PT06M09.00S,2022-12-01T01:54:10.3Z,2,REGULAR,steal,,[],1630162,,,1610612750,36,34,2022-12-01T01:56:19Z,2520000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
254,PT05M59.00S,2022-12-01T01:54:19.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,69.72733245729303,65.44117647058823,1610612750,36,34,2022-12-01T01:54:24Z,2530000,False,77.0,232.0,1,right,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,24.46,Missed,,,,,,,,,,,,,,,,,,
255,PT05M57.00S,2022-12-01T01:54:21.6Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,36,34,2022-12-01T01:54:24Z,2540000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,254.0,3.0,2.0,1.0,,,,,,,,,,,,,,
256,PT05M53.00S,2022-12-01T01:54:27.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628415,9.280551905387648,44.85294117647059,1610612763,36,34,2022-12-01T01:54:49Z,2550000,False,26.0,35.0,1,left,MISS D. Brooks running Layup - blocked,"[1628415, 1629675]",1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,4.32,Missed,,,,,,,,,Reid,1629675.0,,,,,,,,
257,PT05M53.00S,2022-12-01T01:54:27.1Z,2,REGULAR,block,,[],1629675,,,1610612763,36,34,2022-12-01T01:54:29Z,2560000,False,,,0,,N. Reid BLOCK (4 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
258,PT05M52.00S,2022-12-01T01:54:28.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,36,34,2022-12-01T01:54:49Z,2570000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,256.0,,,,,,,,,,,,,,,,,
260,PT05M52.00S,2022-12-01T01:54:36.5Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,36,34,2022-12-01T01:54:44Z,2590000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M52.00S,2022-12-01T01:54:36.5Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,36,34,2022-12-01T01:54:44Z,2600000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M52.00S,2022-12-01T01:54:36.5Z,2,REGULAR,substitution,out,[],1628415,,,1610612763,36,34,2022-12-01T01:54:44Z,2610000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M52.00S,2022-12-01T01:54:36.5Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,36,34,2022-12-01T01:54:44Z,2620000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M52.00S,2022-12-01T01:54:36.5Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,36,34,2022-12-01T01:54:44Z,2630000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M52.00S,2022-12-01T01:54:36.5Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,36,34,2022-12-01T01:54:44Z,2640000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M46.00S,2022-12-01T01:55:13.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,33.065045992115635,44.11764705882353,1610612763,36,34,2022-12-01T01:59:05Z,2650000,False,29.0,258.0,1,left,MISS J. Morant 26' step back 3PT,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
267,PT05M43.00S,2022-12-01T01:55:18.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,36,34,2022-12-01T01:55:18Z,2660000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,266.0,,,,,,,,,,,,,,,,,
269,PT05M43.00S,2022-12-01T01:55:23.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,36,34,2022-12-01T01:55:23Z,2680000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M31.00S,2022-12-01T01:58:39.3Z,2,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,36,34,2022-12-01T02:00:03Z,2690000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (1 TO),[203937],1610612750.0,MIN,bad pass,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,,,,1626300.0,,,,
271,PT05M14.00S,2022-12-01T01:59:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629723,6.521024967148489,49.26470588235294,1610612763,36,36,2022-12-01T01:59:12Z,2700000,False,4.0,9.0,1,left,J. Konchar cutting Layup (2 PTS) (S. Adams 1 AST),"[1629723, 203500]",1610612763.0,MEM,cutting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,2.0,,,,,,S. Adams,203500.0,1.0,,,,,
273,PT04M53.00S,2022-12-01T01:59:27.7Z,2,REGULAR,3pt,Jump Shot,[],1627854,67.7562417871222,55.63725490196079,1610612750,36,36,2022-12-01T01:59:34Z,2720000,False,28.0,251.0,1,right,MISS B. Forbes 25' 3PT,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
274,PT04M50.00S,2022-12-01T01:59:30.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,36,36,2022-12-01T01:59:34Z,2730000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,273.0,6.0,5.0,1.0,,,,,,,,,,,,,,
275,PT04M46.00S,2022-12-01T01:59:37.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631111,,,1610612763,36,36,2022-12-01T02:06:23Z,2740000,False,,,0,,W. Moore Jr. personal FOUL (3 PF) (Morant 2 FT),"[1631111, 1629630]",1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1626300.0,3.0,0.0,Morant,1629630.0
277,PT04M46.00S,2022-12-01T02:00:05.6Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,36,37,2022-12-01T02:06:23Z,2760000,False,,,0,,J. Morant Free Throw 1 of 2 (9 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
328,PT04M46.00S,2022-12-01T02:00:24.7Z,2,REGULAR,substitution,out,[],1627854,,,1610612763,36,37,2022-12-01T02:06:45Z,2762500,False,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT04M46.00S,2022-12-01T02:00:24.7Z,2,REGULAR,substitution,in,[],1629669,,,1610612763,36,37,2022-12-01T02:06:45Z,2763750,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M46.00S,2022-12-01T02:00:05.6Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,36,38,2022-12-01T02:06:23Z,2765000,False,,,0,,J. Morant Free Throw 2 of 2 (10 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
281,PT04M29.00S,2022-12-01T02:00:43.8Z,2,REGULAR,3pt,Jump Shot,[],1631111,96.40275952693824,95.09803921568627,1610612750,36,38,2022-12-01T02:02:41Z,2785000,False,225.0,-19.0,1,right,MISS W. Moore Jr. 3PT - blocked,"[1631111, 1628991]",1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,Right Corner 3,24+ Right,22.63,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,
282,PT04M29.00S,2022-12-01T02:00:43.8Z,2,REGULAR,block,,[],1628991,,,1610612750,36,38,2022-12-01T02:00:46Z,2787500,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
283,PT04M28.00S,2022-12-01T02:00:44.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,36,38,2022-12-01T02:02:41Z,2788750,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Right Corner 3,24+ Right,,,281.0,,,,,,,,,,,,,,,,,
285,PT04M23.00S,2022-12-01T02:01:03.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629669,93.11760840998686,48.77450980392157,1610612750,36,38,2022-12-01T02:01:59Z,2840000,False,-6.0,12.0,1,right,MISS J. Nowell driving Layup - blocked,"[1629669, 203500]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,Adams,203500.0,,,,,,,,
286,PT04M23.00S,2022-12-01T02:01:03.6Z,2,REGULAR,block,,[],203500,,,1610612750,36,38,2022-12-01T02:01:06Z,2850000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT04M22.00S,2022-12-01T02:01:04.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,36,38,2022-12-01T02:02:12Z,2860000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,285.0,,,,,,,,,,,,,,,,,
289,PT04M22.00S,2022-12-01T02:01:32.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612750,36,38,2022-12-01T02:01:47Z,2880000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202026.0,,,,
290,PT04M08.00S,2022-12-01T02:02:23.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629723,23.47240473061761,86.51960784313727,1610612763,36,41,2022-12-01T02:02:27Z,2890000,False,-183.0,168.0,1,left,J. Konchar 24' 3PT  (5 PTS) (J. Morant 2 AST),"[1629723, 1629630]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,24.82,Made,,,,,5.0,,,,,,J. Morant,1629630.0,2.0,,,,,
292,PT03M53.00S,2022-12-01T02:02:38.0Z,2,REGULAR,3pt,Jump Shot,[],1629675,72.7496714848883,18.137254901960784,1610612750,36,41,2022-12-01T02:02:46Z,2910000,False,-159.0,204.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
293,PT03M50.00S,2022-12-01T02:02:41.0Z,2,REGULAR,rebound,offensive,[],1629669,,,1610612750,36,41,2022-12-01T02:02:46Z,2920000,False,,,0,,J. Nowell REBOUND (Off:1 Def:0),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,292.0,1.0,0.0,1.0,,,,,,,,,,,,,,
294,PT03M48.00S,2022-12-01T02:02:43.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629669,93.11760840998686,48.28431372549019,1610612750,36,41,2022-12-01T02:02:49Z,2930000,False,-9.0,12.0,1,right,MISS J. Nowell driving Layup - blocked,"[1629669, 1628991]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,
295,PT03M48.00S,2022-12-01T02:02:43.3Z,2,REGULAR,block,,[],1628991,,,1610612750,36,41,2022-12-01T02:02:45Z,2940000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
296,PT03M48.00S,2022-12-01T02:02:43.3Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,36,41,2022-12-01T02:02:49Z,2950000,False,,,0,,J. Konchar REBOUND (Off:0 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,294.0,4.0,4.0,0.0,,,,,,,,,,,,,,
297,PT03M42.00S,2022-12-01T02:02:49.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,8.623521681997373,50.245098039215684,1610612763,36,41,2022-12-01T02:03:11Z,2960000,False,-1.0,29.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
298,PT03M38.00S,2022-12-01T02:02:53.3Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,36,41,2022-12-01T02:02:53Z,2970000,False,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,297.0,5.0,2.0,3.0,,,,,,,,,,,,,,
299,PT03M38.00S,2022-12-01T02:02:53.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,36,43,2022-12-01T02:02:53Z,2980000,False,0.0,0.0,1,left,S. Adams putback DUNK (6 PTS),[203500],1610612763.0,MEM,putback,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,6.0,,,,,,,,,,,,,
300,PT03M37.00S,2022-12-01T02:02:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,93.9060446780552,50.245098039215684,1610612750,38,43,2022-12-01T02:09:40Z,2990000,False,1.0,5.0,1,right,J. Nowell Layup (10 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,10.0,,,,,,,,,,,,,
301,PT03M35.00S,2022-12-01T02:03:06.0Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629669,,,1610612763,38,43,2022-12-01T02:03:14Z,3000000,False,,,0,,J. Nowell technical FOUL (1 Tech),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,1626300.0,1.0,1.0,,
302,PT03M35.00S,2022-12-01T02:03:24.5Z,2,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,38,43,2022-12-01T02:03:24Z,3010000,False,,,0,,MISS J. Morant technical Free Throw 1 of 1,[1629630],1610612763.0,MEM,technical,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
303,PT03M35.00S,2022-12-01T02:03:24.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,38,43,2022-12-01T02:03:24Z,3020000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,302.0,,,,,,,,,,,,,,,,,
305,PT03M35.00S,2022-12-01T02:03:25.7Z,2,REGULAR,substitution,out,[],1631111,,,1610612763,38,43,2022-12-01T02:03:38Z,3030000,False,,,0,,SUB out: W. Moore Jr.,[1631111],1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M35.00S,2022-12-01T02:03:25.7Z,2,REGULAR,substitution,in,[],1626156,,,1610612763,38,43,2022-12-01T02:03:38Z,3040000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M24.00S,2022-12-01T02:04:04.9Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,38,43,2022-12-01T02:04:50Z,3050000,False,,,0,,J. Jackson Jr. offensive FOUL (2 PF),"[1628991, 203937]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Anderson,203937.0
309,PT03M24.00S,2022-12-01T02:04:04.9Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,38,43,2022-12-01T02:04:04Z,3070000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,,,202058.0,,,,
310,PT03M24.00S,2022-12-01T02:04:14.8Z,2,REGULAR,foul,technical,['1freethrow'],1628991,,,1610612750,38,43,2022-12-01T02:04:21Z,3080000,False,,,0,,J. Jackson Jr. technical FOUL (1 Tech),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,202058.0,2.0,1.0,,
311,PT03M24.00S,2022-12-01T02:04:27.1Z,2,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,39,43,2022-12-01T02:04:27Z,3090000,False,,,0,,A. Edwards technical Free Throw 1 of 1 (12 PTS),[1630162],1610612750.0,MIN,technical,,,Edwards,A. Edwards,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
312,PT03M08.00S,2022-12-01T02:05:03.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630162,74.32654402102497,30.88235294117647,1610612750,39,43,2022-12-01T02:05:08Z,3100000,False,-96.0,189.0,1,right,MISS A. Edwards 21' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,21.16,Missed,,,,,,,,,,,,,,,,,,
313,PT03M04.00S,2022-12-01T02:05:07.8Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,39,43,2022-12-01T02:05:08Z,3110000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Left Center,,,312.0,2.0,2.0,0.0,,,,,,,,,,,,,,
314,PT02M57.00S,2022-12-01T02:05:14.2Z,2,REGULAR,turnover,lost ball,[],1629630,,,1610612763,39,43,2022-12-01T02:05:21Z,3120000,False,,,0,,J. Morant lost ball TURNOVER (5 TO),"[1629630, 1626156]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,5.0,Russell,1626156.0,,,,,,,,,,
315,PT02M57.00S,2022-12-01T02:05:14.2Z,2,REGULAR,steal,,[],1626156,,,1610612750,39,43,2022-12-01T02:05:16Z,3130000,False,,,0,,D. Russell STEAL (2 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
316,PT02M53.00S,2022-12-01T02:05:18.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629669,77.08607095926413,11.519607843137255,1610612750,42,43,2022-12-01T02:05:24Z,3140000,False,-192.0,163.0,1,right,J. Nowell 25' 3PT pullup (13 PTS) (D. Russell 3 AST),"[1629669, 1626156]",1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,25.21,Made,,,,,13.0,,,,,,D. Russell,1626156.0,3.0,,,,,
318,PT02M34.00S,2022-12-01T02:05:40.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612763,42,43,2022-12-01T02:05:48Z,3160000,False,,,0,,A. Edwards personal FOUL (1 PF) (Morant 2 FT),"[1630162, 1629630]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Morant,1629630.0
320,PT02M34.00S,2022-12-01T02:06:02.0Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,42,43,2022-12-01T02:06:02Z,3180000,False,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
321,PT02M34.00S,2022-12-01T02:06:02.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,42,43,2022-12-01T02:06:02Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,
322,PT02M34.00S,2022-12-01T02:06:04.2Z,2,REGULAR,substitution,out,[],203937,,,1610612763,42,43,2022-12-01T02:06:10Z,3200000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M34.00S,2022-12-01T02:06:04.2Z,2,REGULAR,substitution,out,[],1631223,,,1610612763,42,43,2022-12-01T02:06:10Z,3210000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M34.00S,2022-12-01T02:06:04.2Z,2,REGULAR,substitution,in,[],203085,,,1610612763,42,43,2022-12-01T02:06:10Z,3220000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M34.00S,2022-12-01T02:06:04.2Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,42,43,2022-12-01T02:06:10Z,3230000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M34.00S,2022-12-01T02:06:24.7Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,42,44,2022-12-01T02:06:24Z,3240000,False,,,0,,J. Morant Free Throw 2 of 2 (11 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
327,PT02M16.00S,2022-12-01T02:06:43.1Z,2,REGULAR,3pt,Jump Shot,[],203085,94.95729303547962,3.6764705882352944,1610612750,42,44,2022-12-01T02:06:48Z,3250000,False,-232.0,-5.0,1,right,MISS A. Rivers 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
330,PT02M13.00S,2022-12-01T02:06:46.1Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,42,44,2022-12-01T02:06:48Z,3260000,False,,,0,,J. Konchar REBOUND (Off:0 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,,,327.0,5.0,5.0,0.0,,,,,,,,,,,,,,
331,PT02M06.00S,2022-12-01T02:06:54.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,9.280551905387648,47.30392156862745,1610612763,42,46,2022-12-01T02:06:58Z,3270000,False,13.0,35.0,1,left,J. Morant driving finger roll Layup (13 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.72,Made,,,,,13.0,,,,,,,,,,,,,
332,PT01M58.00S,2022-12-01T02:07:02.4Z,2,REGULAR,3pt,Jump Shot,[],1629669,97.32260183968464,94.85294117647058,1610612750,42,46,2022-12-01T02:07:07Z,3280000,False,224.0,-27.0,1,right,MISS J. Nowell 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Right Corner 3,24+ Right,22.6,Missed,,,,,,,,,,,,,,,,,,
333,PT01M55.00S,2022-12-01T02:07:05.4Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,42,46,2022-12-01T02:07:07Z,3290000,False,,,0,,J. Konchar REBOUND (Off:0 Def:6),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,,,332.0,6.0,6.0,0.0,,,,,,,,,,,,,,
