actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
175,PT10M28.00S,2022-11-27T21:10:38.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,33,47,2022-11-27T21:10:38Z,1740000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,
176,PT10M28.00S,2022-11-27T21:10:51.9Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,33,48,2022-11-27T21:10:51Z,1750000,False,,,0,,J. Poole Free Throw 2 of 2 (6 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
177,PT10M20.00S,2022-11-27T21:11:07.2Z,2,REGULAR,foul,offensive,[],203937,,,1610612750,33,48,2022-11-27T21:11:16Z,1760000,False,,,0,,K. Anderson offensive FOUL (2 PF),"[203937, 1630237]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2882.0,,,,2.0,0.0,Lamb,1630237.0,,
179,PT10M20.00S,2022-11-27T21:11:07.2Z,2,REGULAR,turnover,offensive foul,[],203937,,,1610612750,33,48,2022-11-27T21:11:07Z,1780000,False,,,0,,K. Anderson offensive foul TURNOVER (1 TO),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2882.0,1.0,,,,,,,,
180,PT10M05.00S,2022-11-27T21:11:33.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,77.61169513797634,12.009803921568627,1610612744,33,51,2022-11-27T21:11:39Z,1790000,False,-190.0,158.0,1,right,D. DiVincenzo 24' 3PT  (6 PTS) (J. Poole 2 AST),"[1628978, 1629673]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.71,Made,6.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,
182,PT09M50.00S,2022-11-27T21:11:56.6Z,2,REGULAR,foul,personal,[],1630237,,,1610612750,33,51,2022-11-27T21:12:06Z,1810000,False,,,0,,A. Lamb personal FOUL (1 PF),"[1630237, 203497]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202037.0,,,,1.0,0.0,Gobert,203497.0,,
184,PT09M46.00S,2022-11-27T21:12:16.2Z,2,REGULAR,3pt,Jump Shot,[],1629669,28.991458607095925,74.50980392156863,1610612750,36,51,2022-11-27T21:12:20Z,1830000,False,-123.0,220.0,1,left,J. Nowell 25' 3PT pullup (14 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,25.18,Made,14.0,,,,,,,,,,,,,,,,,
185,PT09M33.00S,2022-11-27T21:12:29.4Z,2,REGULAR,3pt,Jump Shot,[],1628978,62.5,43.627450980392155,1610612744,36,51,2022-11-27T21:12:33Z,1840000,False,-32.0,300.0,1,right,MISS D. DiVincenzo 30' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,30.17,Missed,,,,,,,,,,,,,,,,,,
186,PT09M29.00S,2022-11-27T21:12:33.4Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,36,51,2022-11-27T21:12:33Z,1850000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,
187,PT09M25.00S,2022-11-27T21:12:36.2Z,2,REGULAR,turnover,lost ball,[],203937,,,1610612750,36,51,2022-11-27T21:12:40Z,1860000,False,,,0,,K. Anderson lost ball TURNOVER (2 TO),"[203937, 1628978]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,,,,,,,DiVincenzo,1628978.0
188,PT09M25.00S,2022-11-27T21:12:36.2Z,2,REGULAR,steal,,[],1628978,,,1610612744,36,51,2022-11-27T21:15:49Z,1870000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
189,PT09M21.00S,2022-11-27T21:12:40.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,94.95729303547962,95.58823529411765,1610612744,36,51,2022-11-27T21:12:45Z,1880000,False,228.0,-5.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
190,PT09M19.00S,2022-11-27T21:12:42.4Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,36,51,2022-11-27T21:12:45Z,1890000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,,,,,189.0,2.0,2.0,0.0,,,,,,,,,,
191,PT09M11.00S,2022-11-27T21:12:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,9.806176084099869,40.68627450980392,1610612750,38,51,2022-11-27T21:14:10Z,1900000,False,47.0,40.0,1,left,K. Anderson 6' driving floating bank Jump Shot (2 PTS),[203937],1610612750.0,MIN,driving floating bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,6.12,Made,2.0,,,,,,,,,,,,,,,,,
192,PT08M53.00S,2022-11-27T21:13:07.8Z,2,REGULAR,3pt,Jump Shot,[],1628978,69.07030223390277,23.52941176470588,1610612744,38,51,2022-11-27T21:13:13Z,1910000,False,-132.0,238.0,1,right,MISS D. DiVincenzo 27' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,27.25,Missed,,,,,,,,,,,,,,,,,,
193,PT08M50.00S,2022-11-27T21:13:10.8Z,2,REGULAR,rebound,offensive,[],1629673,,,1610612744,38,51,2022-11-27T21:13:13Z,1920000,False,,,0,,J. Poole REBOUND (Off:1 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,192.0,3.0,2.0,1.0,,,,,,,,,,
194,PT08M50.00S,2022-11-27T21:13:12.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629673,88.64980289093299,40.68627450980392,1610612744,38,51,2022-11-27T21:13:17Z,1930000,False,-47.0,54.0,1,right,MISS J. Poole 7' turnaround Shot,[1629673],1610612744.0,GSW,turnaround,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,,,,,
195,PT08M50.00S,2022-11-27T21:13:12.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,38,51,2022-11-27T21:13:17Z,1940000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,194.0,,,,,,,,,,,,,
196,PT08M50.00S,2022-11-27T21:13:19.1Z,2,REGULAR,foul,personal,[],1630237,,,1610612750,38,51,2022-11-27T21:13:28Z,1950000,False,,,0,,A. Lamb loose ball personal FOUL (2 PF),"[1630237, 203497]",1610612744.0,GSW,loose ball,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202037.0,,,,2.0,0.0,Gobert,203497.0,,
198,PT08M50.00S,2022-11-27T21:13:24.6Z,2,REGULAR,substitution,out,[],203937,,,1610612750,38,51,2022-11-27T21:13:34Z,1970000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M50.00S,2022-11-27T21:13:24.6Z,2,REGULAR,substitution,out,[],1627854,,,1610612750,38,51,2022-11-27T21:13:34Z,1980000,False,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M50.00S,2022-11-27T21:13:24.6Z,2,REGULAR,substitution,in,[],1626156,,,1610612750,38,51,2022-11-27T21:13:34Z,1990000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M50.00S,2022-11-27T21:13:24.6Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,38,51,2022-11-27T21:13:34Z,2000000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M39.00S,2022-11-27T21:14:01.3Z,2,REGULAR,foul,personal,[],1629673,,,1610612750,38,51,2022-11-27T21:14:09Z,2010000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1629675]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,,,1.0,0.0,Reid,1629675.0,,
204,PT08M39.00S,2022-11-27T21:14:07.5Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,38,51,2022-11-27T21:14:11Z,2030000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M39.00S,2022-11-27T21:14:07.5Z,2,REGULAR,substitution,in,[],202691,,,1610612750,38,51,2022-11-27T21:14:11Z,2040000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M36.00S,2022-11-27T21:14:21.3Z,2,REGULAR,3pt,Jump Shot,[],1629669,36.87582128777924,25.245098039215684,1610612750,38,51,2022-11-27T21:14:27Z,2050000,False,124.0,294.0,1,left,MISS J. Nowell 31' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,31.91,Missed,,,,,,,,,,,,,,,,,,
207,PT08M34.00S,2022-11-27T21:14:23.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,38,51,2022-11-27T21:14:33Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,206.0,,,,,,,,,,,,,
208,PT08M34.00S,2022-11-27T21:14:34.2Z,2,REGULAR,foul,personal,[],1630237,,,1610612750,38,51,2022-11-27T21:14:49Z,2070000,False,,,0,,A. Lamb loose ball personal FOUL (3 PF),"[1630237, 1629675]",1610612744.0,GSW,loose ball,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202037.0,,,,3.0,0.0,Reid,1629675.0,,
210,PT08M34.00S,2022-11-27T21:14:44.1Z,2,REGULAR,substitution,out,[],1630237,,,1610612750,38,51,2022-11-27T21:14:47Z,2090000,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M34.00S,2022-11-27T21:14:44.1Z,2,REGULAR,substitution,in,[],1630228,,,1610612750,38,51,2022-11-27T21:14:47Z,2100000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M26.00S,2022-11-27T21:15:10.8Z,2,REGULAR,violation,kicked ball,[],203110,,,1610612750,38,51,2022-11-27T21:15:27Z,2110000,False,,,0,,D. Green kicked ball VIOLATION,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,1626302.0,,,,,,,,,
213,PT08M16.00S,2022-11-27T21:15:29.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629669,9.411957950065702,24.509803921568626,1610612750,38,51,2022-11-27T21:15:37Z,2120000,False,127.0,36.0,1,left,MISS J. Nowell 13' turnaround Shot,[1629669],1610612750.0,MIN,turnaround,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Right,13.25,Missed,,,,,,,,,,,,,,,,,,
214,PT08M16.00S,2022-11-27T21:15:29.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,38,51,2022-11-27T21:15:37Z,2130000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,213.0,,,,,,,,,,,,,
215,PT08M16.00S,2022-11-27T21:15:33.8Z,2,REGULAR,foul,personal,[],203497,,,1610612744,38,51,2022-11-27T21:15:44Z,2140000,False,,,0,,R. Gobert loose ball personal FOUL (2 PF),"[203497, 203110]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,,,2.0,0.0,Green,203110.0,,
217,PT07M57.00S,2022-11-27T21:16:07.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612744,38,51,2022-11-27T21:16:15Z,2160000,False,,,0,,N. Reid personal FOUL (1 PF) (Green 2 FT),"[1629675, 203110]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1626302.0,,,,1.0,0.0,Green,203110.0,,
219,PT07M57.00S,2022-11-27T21:16:32.4Z,2,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,38,52,2022-11-27T21:16:32Z,2180000,False,,,0,,D. Green Free Throw 1 of 2 (7 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
220,PT07M57.00S,2022-11-27T21:16:49.6Z,2,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,38,53,2022-11-27T21:16:49Z,2190000,False,,,0,,D. Green Free Throw 2 of 2 (8 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
221,PT07M44.00S,2022-11-27T21:17:03.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,10.726018396846255,55.88235294117647,1610612750,38,53,2022-11-27T21:19:29Z,2200000,False,-29.0,48.0,1,left,MISS D. Russell floating Shot,[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,,,,,,,,,,,,,,,,,
222,PT07M44.00S,2022-11-27T21:17:03.9Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,38,53,2022-11-27T21:17:40Z,2210000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,221.0,1.0,1.0,0.0,,,,,,,,,,
223,PT07M31.00S,2022-11-27T21:17:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.64323258869908,49.754901960784316,1610612744,38,55,2022-11-27T21:17:21Z,2220000,False,-1.0,7.0,1,right,J. Poole driving Layup (8 PTS) (K. Thompson 1 AST),"[1629673, 202691]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,0.74,Made,8.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
224,PT07M17.00S,2022-11-27T21:17:30.2Z,2,REGULAR,3pt,Jump Shot,[],1629669,32.40801576872536,39.950980392156865,1610612750,38,55,2022-11-27T21:17:34Z,2230000,False,50.0,252.0,1,left,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,25.7,Missed,,,,,,,,,,,,,,,,,,
225,PT07M15.00S,2022-11-27T21:17:32.2Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,38,55,2022-11-27T21:17:34Z,2240000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,224.0,1.0,1.0,0.0,,,,,,,,,,
226,PT07M13.00S,2022-11-27T21:17:36.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629673,93.38042049934296,49.01960784313725,1610612744,38,57,2022-11-27T21:17:47Z,2250000,False,-5.0,10.0,1,right,J. Poole running DUNK (10 PTS) (A. Wiggins 1 AST),"[1629673, 203952]",1610612744.0,GSW,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.09,Made,10.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
228,PT07M13.00S,2022-11-27T21:17:40.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,38,57,2022-11-27T21:17:40Z,2270000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M13.00S,2022-11-27T21:19:30.0Z,2,REGULAR,substitution,out,[],1629669,,,1610612750,38,57,2022-11-27T21:20:27Z,2280000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M13.00S,2022-11-27T21:19:30.0Z,2,REGULAR,substitution,out,[],203497,,,1610612750,38,57,2022-11-27T21:20:27Z,2290000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M13.00S,2022-11-27T21:19:30.0Z,2,REGULAR,substitution,out,[],203110,,,1610612750,38,57,2022-11-27T21:20:27Z,2300000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M13.00S,2022-11-27T21:19:30.0Z,2,REGULAR,substitution,in,[],203085,,,1610612750,38,57,2022-11-27T21:20:27Z,2310000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M13.00S,2022-11-27T21:19:30.0Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,38,57,2022-11-27T21:20:27Z,2320000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M13.00S,2022-11-27T21:19:30.0Z,2,REGULAR,substitution,in,[],1626172,,,1610612750,38,57,2022-11-27T21:20:27Z,2330000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M02.00S,2022-11-27T21:20:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,11.12023653088042,54.65686274509803,1610612750,38,57,2022-11-27T21:20:50Z,2340000,False,-23.0,52.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
236,PT06M57.00S,2022-11-27T21:20:49.4Z,2,REGULAR,rebound,offensive,[],1630162,,,1610612750,38,57,2022-11-27T21:20:49Z,2350000,False,,,0,,A. Edwards REBOUND (Off:1 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,235.0,2.0,1.0,1.0,,,,,,,,,,
237,PT06M57.00S,2022-11-27T21:20:49.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,5.590000152587891,50.0,1610612750,38,57,2022-11-27T21:20:49Z,2360000,False,0.0,0.0,1,left,MISS A. Edwards tip Layup,[1630162],1610612750.0,MIN,tip,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
238,PT06M57.00S,2022-11-27T21:20:50.0Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,38,57,2022-11-27T21:20:50Z,2370000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,,237.0,2.0,2.0,0.0,,,,,,,,,,
239,PT06M49.00S,2022-11-27T21:20:58.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,93.11760840998686,49.754901960784316,1610612744,38,59,2022-11-27T21:21:01Z,2380000,False,-1.0,12.0,1,right,J. Kuminga driving DUNK (2 PTS) (J. Poole 3 AST),"[1630228, 1629673]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,,
241,PT06M30.00S,2022-11-27T21:21:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.835085413929041,49.754901960784316,1610612750,40,59,2022-11-27T21:21:22Z,2400000,False,1.0,21.0,1,left,N. Reid Layup (5 PTS) (A. Rivers 1 AST),"[1629675, 203085]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.11,Made,5.0,A. Rivers,203085.0,1.0,,,,,,,,,,,,,,
242,PT06M30.00S,2022-11-27T21:21:23.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630228,,,1610612750,40,59,2022-11-27T21:21:28Z,2410000,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Reid 1 FT),"[1630228, 1629675]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626302.0,,,,1.0,0.0,Reid,1629675.0,,
244,PT06M30.00S,2022-11-27T21:21:49.9Z,2,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,40,59,2022-11-27T21:21:49Z,2430000,False,,,0,,MISS N. Reid Free Throw 1 of 1,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
245,PT06M28.00S,2022-11-27T21:21:51.9Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,40,59,2022-11-27T21:21:53Z,2440000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,244.0,3.0,3.0,0.0,,,,,,,,,,
247,PT06M20.00S,2022-11-27T21:21:59.5Z,2,REGULAR,3pt,Jump Shot,[],1629673,69.59592641261499,29.65686274509804,1610612744,40,59,2022-11-27T21:24:43Z,2450000,False,-102.0,233.0,1,right,MISS J. Poole 25' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
248,PT06M16.00S,2022-11-27T21:22:03.2Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,40,59,2022-11-27T21:22:03Z,2460000,False,,,0,,K. Looney REBOUND (Off:2 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,247.0,4.0,2.0,2.0,,,,,,,,,,
249,PT06M14.00S,2022-11-27T21:22:04.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202691,79.31997371879106,91.17647058823529,1610612744,40,62,2022-11-27T21:22:08Z,2470000,False,206.0,142.0,1,right,K. Thompson 25' 3PT  (7 PTS) (K. Looney 1 AST),"[202691, 1626172]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.01,Made,7.0,K. Looney,1626172.0,1.0,,,,,,,,,,,,,,
252,PT05M56.00S,2022-11-27T21:22:23.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,7.703679369250986,49.26470588235294,1610612750,40,62,2022-11-27T21:22:27Z,2490000,False,4.0,20.0,1,left,MISS D. Russell driving Layup,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
253,PT05M54.00S,2022-11-27T21:22:25.4Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,40,62,2022-11-27T21:22:27Z,2500000,False,,,0,,K. Looney REBOUND (Off:2 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,252.0,5.0,3.0,2.0,,,,,,,,,,
254,PT05M51.00S,2022-11-27T21:22:29.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1629673,93.11760840998686,51.71568627450981,1610612744,40,64,2022-11-27T21:25:31Z,2510000,False,9.0,12.0,1,right,J. Poole running Layup (12 PTS),[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.49,Made,12.0,,,,,,,,,,,,,,,,,
255,PT05M51.00S,2022-11-27T21:22:34.5Z,2,REGULAR,violation,defensive goaltending,[],1629675,,,1610612744,40,64,2022-11-27T21:22:45Z,2520000,False,,,0,,N. Reid defensive goaltending VIOLATION,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,202037.0,,,,,,,,,
256,PT05M37.00S,2022-11-27T21:22:57.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,12.434296977660972,50.245098039215684,1610612750,40,64,2022-11-27T21:23:02Z,2530000,False,-1.0,64.0,1,left,MISS K. Towns 6' Hook,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
257,PT05M35.00S,2022-11-27T21:22:59.5Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,40,64,2022-11-27T21:23:02Z,2540000,False,,,0,,K. Looney REBOUND (Off:2 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,256.0,6.0,4.0,2.0,,,,,,,,,,
258,PT05M20.00S,2022-11-27T21:23:17.5Z,2,REGULAR,foul,offensive,['inpenalty'],203952,,,1610612744,40,64,2022-11-27T21:23:24Z,2550000,False,,,0,,A. Wiggins offensive FOUL (1 PF),"[203952, 203085]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202037.0,,,,1.0,0.0,Rivers,203085.0,,
260,PT05M20.00S,2022-11-27T21:23:17.5Z,2,REGULAR,turnover,offensive foul,[],203952,,,1610612744,40,64,2022-11-27T21:23:17Z,2570000,False,,,0,,A. Wiggins offensive foul TURNOVER (1 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202037.0,1.0,,,,,,,,
