actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
264,PT05M23.00S,2022-11-22T01:51:06.9Z,2,REGULAR,block,,[],1628389,,,1610612750,38,48,2022-11-22T01:51:09Z,2610000,False,,,0,,B. Adebayo BLOCK (2 BLK),[1628389],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
265,PT05M21.00S,2022-11-22T01:51:08.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,38,48,2022-11-22T01:51:11Z,2620000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Adebayo,B. Adebayo,,,,263.0,4.0,3.0,1.0,,,,,,,,,,
266,PT05M11.00S,2022-11-22T01:51:20.7Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612748,38,48,2022-11-22T01:51:30Z,2630000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1629675, 1628389]",1610612750.0,MIN,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Reid,N. Reid,,,,,,,,,,,202007.0,2.0,0.0,Adebayo,1628389.0,,
268,PT05M11.00S,2022-11-22T01:52:05.1Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,38,48,2022-11-22T01:52:05Z,2650000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,,,,,,,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
269,PT05M11.00S,2022-11-22T01:52:05.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,38,48,2022-11-22T01:52:05Z,2660000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,268.0,,,,,,,,,,,,,
270,PT05M11.00S,2022-11-22T01:52:06.9Z,2,REGULAR,substitution,out,[],1631107,,,1610612748,38,48,2022-11-22T01:52:13Z,2670000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,,,,,,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,
271,PT05M11.00S,2022-11-22T01:52:06.9Z,2,REGULAR,substitution,in,[],200768,,,1610612748,38,48,2022-11-22T01:52:13Z,2680000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,
272,PT05M11.00S,2022-11-22T01:52:29.7Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,38,49,2022-11-22T01:52:29Z,2690000,False,,,0,,B. Adebayo Free Throw 2 of 2 (11 PTS),[1628389],1610612748.0,MIA,,,,,,,,,,Made,11.0,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
274,PT05M03.00S,2022-11-22T01:52:43.0Z,2,REGULAR,foul,technical,['1freethrow'],1628389,,,1610612750,38,49,2022-11-22T01:52:57Z,2710000,False,,,0,,B. Adebayo defensive-3-second technical FOUL (1 Tech),[1628389],1610612748.0,MIA,defensive-3-second,,,,,,In The Paint (Non-RA),0-8 Center,,,,Adebayo,B. Adebayo,,,,,,,,,,,202007.0,0.0,1.0,,,,
275,PT05M03.00S,2022-11-22T01:53:04.5Z,2,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,39,49,2022-11-22T01:53:04Z,2720000,False,,,0,,D. Russell technical Free Throw 1 of 1 (1 PTS),[1626156],1610612750.0,MIN,technical,,,,,,,,,Made,1.0,Russell,D. Russell,,,,,,,,,,,,,,,,,
276,PT04M59.00S,2022-11-22T01:53:19.3Z,2,REGULAR,3pt,Jump Shot,[],1630183,27.151773981603156,22.058823529411764,1610612750,39,49,2022-11-22T01:53:24Z,2730000,False,140.0,203.0,1,left,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Right Center,24.62,Missed,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,
277,PT04M57.00S,2022-11-22T01:53:21.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,39,49,2022-11-22T01:53:24Z,2740000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,276.0,,,,,,,,,,,,,
279,PT04M39.00S,2022-11-22T01:53:46.4Z,2,REGULAR,3pt,Jump Shot,[],1629622,70.77858081471747,26.225490196078432,1610612748,39,52,2022-11-22T01:53:52Z,2760000,False,-119.0,222.0,1,right,M. Strus 25' 3PT pullup (13 PTS) (B. Adebayo 4 AST),"[1629622, 1628389]",1610612748.0,MIA,pullup,,,,,,Above the Break 3,24+ Left Center,25.2,Made,13.0,Strus,M. Strus,B. Adebayo,1628389.0,4.0,,,,,,,,,,,,,,
281,PT04M23.00S,2022-11-22T01:54:01.1Z,2,REGULAR,3pt,Jump Shot,[],1626157,32.670827858081466,61.76470588235294,1610612750,39,52,2022-11-22T01:54:05Z,2780000,False,-59.0,255.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Center,26.13,Missed,,Towns,K. Towns,,,,,,,,,,,,,,,,,
282,PT04M20.00S,2022-11-22T01:54:04.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,39,52,2022-11-22T01:54:05Z,2790000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Adebayo,B. Adebayo,,,,281.0,5.0,4.0,1.0,,,,,,,,,,
283,PT04M18.00S,2022-11-22T01:54:08.5Z,2,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612748,39,52,2022-11-22T01:54:15Z,2800000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Highsmith 2 FT),"[1626156, 1629312]",1610612750.0,MIN,shooting,,,,,,Restricted Area,0-8 Center,,,,Russell,D. Russell,,,,,,,,,,,202007.0,1.0,0.0,Highsmith,1629312.0,,
285,PT04M18.00S,2022-11-22T01:54:33.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629312,,,1610612748,39,53,2022-11-22T01:54:33Z,2820000,False,,,0,,H. Highsmith Free Throw 1 of 2 (9 PTS),[1629312],1610612748.0,MIA,,,,,,,,,,Made,9.0,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,
286,PT04M18.00S,2022-11-22T01:54:35.0Z,2,REGULAR,substitution,out,[],1630183,,,1610612748,39,53,2022-11-22T01:54:45Z,2830000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,
287,PT04M18.00S,2022-11-22T01:54:35.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612748,39,53,2022-11-22T01:54:45Z,2840000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,
288,PT04M18.00S,2022-11-22T01:54:35.0Z,2,REGULAR,substitution,in,[],203497,,,1610612748,39,53,2022-11-22T01:54:45Z,2850000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,,,,,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,
289,PT04M18.00S,2022-11-22T01:54:35.0Z,2,REGULAR,substitution,in,[],1627752,,,1610612748,39,53,2022-11-22T01:54:45Z,2860000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,,,,,,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,
290,PT04M18.00S,2022-11-22T01:54:59.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629312,,,1610612748,39,54,2022-11-22T01:54:59Z,2870000,False,,,0,,H. Highsmith Free Throw 2 of 2 (10 PTS),[1629312],1610612748.0,MIA,,,,,,,,,,Made,10.0,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,
291,PT04M11.00S,2022-11-22T01:55:10.6Z,2,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612750,39,54,2022-11-22T01:55:18Z,2880000,False,,,0,,H. Highsmith shooting personal FOUL (3 PF) (Towns 2 FT),"[1629312, 1626157]",1610612748.0,MIA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Highsmith,H. Highsmith,,,,,,,,,,,202007.0,3.0,0.0,Towns,1626157.0,,
293,PT04M11.00S,2022-11-22T01:55:41.8Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,40,54,2022-11-22T01:55:41Z,2900000,False,,,0,,K. Towns Free Throw 1 of 2 (13 PTS),[1626157],1610612750.0,MIN,,,,,,,,,,Made,13.0,Towns,K. Towns,,,,,,,,,,,,,,,,,
294,PT04M11.00S,2022-11-22T01:55:42.7Z,2,REGULAR,substitution,out,[],1626156,,,1610612750,40,54,2022-11-22T01:55:55Z,2910000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,,,,,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,
295,PT04M11.00S,2022-11-22T01:55:42.7Z,2,REGULAR,substitution,out,[],1629312,,,1610612750,40,54,2022-11-22T01:55:55Z,2920000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,,,,,,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,
296,PT04M11.00S,2022-11-22T01:55:42.7Z,2,REGULAR,substitution,in,[],1627854,,,1610612750,40,54,2022-11-22T01:55:55Z,2930000,False,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,,,,,,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,
297,PT04M11.00S,2022-11-22T01:55:42.7Z,2,REGULAR,substitution,in,[],1631288,,,1610612750,40,54,2022-11-22T01:55:55Z,2940000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,,,,,,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,
298,PT04M11.00S,2022-11-22T01:56:09.8Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,41,54,2022-11-22T01:56:09Z,2950000,False,,,0,,K. Towns Free Throw 2 of 2 (14 PTS),[1626157],1610612750.0,MIN,,,,,,,,,,Made,14.0,Towns,K. Towns,,,,,,,,,,,,,,,,,
299,PT03M56.00S,2022-11-22T01:56:28.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,82.9993429697766,40.19607843137255,1610612748,41,54,2022-11-22T01:58:33Z,2960000,False,-49.0,107.0,1,right,MISS B. Adebayo 11' Jump Shot,[1628389],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),8-16 Center,11.8,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
300,PT03M53.00S,2022-11-22T01:56:31.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,41,54,2022-11-22T01:56:33Z,2970000,False,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Towns,K. Towns,,,,299.0,5.0,4.0,1.0,,,,,,,,,,
301,PT03M48.00S,2022-11-22T01:56:35.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,28.991458607095925,24.264705882352942,1610612750,41,54,2022-11-22T01:58:55Z,2980000,False,129.0,220.0,1,left,MISS A. Edwards 25' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,
302,PT03M46.00S,2022-11-22T01:56:37.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,41,54,2022-11-22T01:56:46Z,2990000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,301.0,,,,,,,,,,,,,
303,PT03M46.00S,2022-11-22T01:56:47.1Z,2,REGULAR,foul,personal,[],203497,,,1610612748,41,54,2022-11-22T01:57:00Z,3000000,False,,,0,,R. Gobert loose ball personal FOUL (2 PF),"[203497, 1628389]",1610612750.0,MIN,loose ball,,,,,,In The Paint (Non-RA),8-16 Center,,,,Gobert,R. Gobert,,,,,,,,,,,1627519.0,2.0,0.0,Adebayo,1628389.0,,
305,PT03M31.00S,2022-11-22T01:57:20.3Z,2,REGULAR,3pt,Jump Shot,[],1629622,72.09264126149803,75.73529411764706,1610612748,41,54,2022-11-22T01:57:25Z,3020000,False,129.0,210.0,1,right,MISS M. Strus 24' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,,,,Above the Break 3,24+ Right Center,24.61,Missed,,Strus,M. Strus,,,,,,,,,,,,,,,,,
306,PT03M28.00S,2022-11-22T01:57:23.3Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,41,54,2022-11-22T01:57:25Z,3030000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Right Center,,,,Edwards,A. Edwards,,,,305.0,2.0,2.0,0.0,,,,,,,,,,
307,PT03M20.00S,2022-11-22T01:57:31.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,12.959921156373195,48.28431372549019,1610612750,41,54,2022-11-22T01:57:36Z,3040000,False,9.0,69.0,1,left,MISS A. Edwards 6' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.98,Missed,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,
308,PT03M18.00S,2022-11-22T01:57:32.8Z,2,REGULAR,rebound,defensive,[],1631288,,,1610612748,41,54,2022-11-22T01:57:32Z,3050000,False,,,0,,J. Cain REBOUND (Off:0 Def:2),[1631288],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Cain,J. Cain,,,,307.0,2.0,2.0,0.0,,,,,,,,,,
309,PT03M11.00S,2022-11-22T01:57:40.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,94.56307490144546,48.03921568627451,1610612748,41,56,2022-11-22T01:57:47Z,3060000,False,-10.0,-1.0,1,right,B. Adebayo cutting DUNK (13 PTS) (C. Martin 3 AST),"[1628389, 1628997]",1610612748.0,MIA,cutting,,,,,,Restricted Area,0-8 Center,0.99,Made,13.0,Adebayo,B. Adebayo,C. Martin,1628997.0,3.0,,,,,,,,,,,,,,
311,PT02M55.00S,2022-11-22T01:57:56.4Z,2,REGULAR,turnover,bad pass,[],1627752,,,1610612750,41,56,2022-11-22T01:58:01Z,3080000,False,,,0,,T. Prince bad pass TURNOVER (3 TO),"[1627752, 1628997]",1610612750.0,MIN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Prince,T. Prince,,,,,,,,3.0,Martin,1628997.0,,,,,,,
312,PT02M55.00S,2022-11-22T01:57:56.4Z,2,REGULAR,steal,,[],1628997,,,1610612748,41,56,2022-11-22T04:19:42Z,3090000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,
313,PT02M50.00S,2022-11-22T01:58:01.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",200768,74.19513797634691,14.460784313725492,1610612748,41,56,2022-11-22T02:01:11Z,3100000,False,-178.0,190.0,1,right,MISS K. Lowry 26' running 3PT,[200768],1610612748.0,MIA,running,,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,
314,PT02M45.00S,2022-11-22T01:58:06.4Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,41,56,2022-11-22T01:58:10Z,3110000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,,,,Prince,T. Prince,,,,313.0,2.0,2.0,0.0,,,,,,,,,,
315,PT02M34.00S,2022-11-22T01:58:17.8Z,2,REGULAR,3pt,Jump Shot,[],1626157,32.670827858081466,49.754901960784316,1610612750,41,56,2022-11-22T01:58:23Z,3120000,False,1.0,255.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Center,25.46,Missed,,Towns,K. Towns,,,,,,,,,,,,,,,,,
316,PT02M30.00S,2022-11-22T01:58:21.0Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,41,56,2022-11-22T01:58:20Z,3130000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Martin,C. Martin,,,,315.0,2.0,2.0,0.0,,,,,,,,,,
317,PT02M17.00S,2022-11-22T01:58:38.2Z,2,REGULAR,turnover,palming,[],1628389,,,1610612748,41,56,2022-11-22T02:02:37Z,3140000,False,,,0,,B. Adebayo palming TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,,,,Mid-Range,8-16 Right,,,,Adebayo,B. Adebayo,,,,,,,,1.0,,,1627519.0,,,,,,
318,PT02M17.00S,2022-11-22T01:58:46.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,41,56,2022-11-22T01:58:46Z,3150000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M06.00S,2022-11-22T02:01:49.9Z,2,REGULAR,foul,personal,[],200768,,,1610612750,41,56,2022-11-22T02:04:18Z,3160000,False,,,0,,K. Lowry loose ball personal FOUL (1 PF),"[200768, 203497]",1610612748.0,MIA,loose ball,,,,,,Restricted Area,0-8 Center,,,,Lowry,K. Lowry,,,,,,,,,,,200832.0,1.0,0.0,Gobert,203497.0,,
321,PT01M51.00S,2022-11-22T02:02:18.0Z,2,REGULAR,turnover,lost ball,[],1630162,,,1610612750,41,56,2022-11-22T02:02:22Z,3180000,False,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1631288]",1610612750.0,MIN,,,,,,,Mid-Range,16-24 Center,,,,Edwards,A. Edwards,,,,,,,,1.0,Cain,1631288.0,,,,,,,
322,PT01M51.00S,2022-11-22T02:02:18.0Z,2,REGULAR,steal,,[],1631288,,,1610612748,41,56,2022-11-22T02:02:20Z,3190000,False,,,0,,J. Cain STEAL (1 STL),[1631288],1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,
323,PT01M45.00S,2022-11-22T02:02:24.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,69.72733245729303,65.93137254901961,1610612748,41,56,2022-11-22T02:02:35Z,3200000,False,80.0,232.0,1,right,MISS M. Strus 24' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,,,,Above the Break 3,24+ Right Center,24.54,Missed,,Strus,M. Strus,,,,,,,,,,,,,,,,,
324,PT01M44.00S,2022-11-22T02:02:25.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,41,56,2022-11-22T02:02:35Z,3210000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,323.0,,,,,,,,,,,,,
326,PT01M31.00S,2022-11-22T02:02:53.7Z,2,REGULAR,violation,kicked ball,[],1631288,,,1610612750,41,56,2022-11-22T02:02:59Z,3230000,False,,,0,,J. Cain kicked ball VIOLATION,[1631288],1610612748.0,MIA,,,,,,,,,,,,Cain,J. Cain,,,,,,,,,,,200832.0,,,,,,
327,PT01M28.00S,2022-11-22T02:03:10.8Z,2,REGULAR,foul,personal,[],1628389,,,1610612750,41,56,2022-11-22T02:03:27Z,3240000,False,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 1627752]",1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Adebayo,B. Adebayo,,,,,,,,,,,202007.0,1.0,1.0,Prince,1627752.0,,
329,PT01M26.00S,2022-11-22T02:03:29.4Z,2,REGULAR,3pt,Jump Shot,[],1627854,26.49474375821288,85.29411764705883,1610612750,41,56,2022-11-22T02:03:34Z,3260000,False,-176.0,197.0,1,left,MISS B. Forbes 26' 3PT - blocked,"[1627854, 1628997]",1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,Forbes,B. Forbes,,,,,,,,,,,,,,,,Martin,1628997.0
330,PT01M26.00S,2022-11-22T02:03:29.4Z,2,REGULAR,block,,[],1628997,,,1610612750,41,56,2022-11-22T02:03:32Z,3270000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,
331,PT01M22.00S,2022-11-22T02:03:33.4Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,41,56,2022-11-22T02:03:34Z,3280000,False,,,0,,M. Strus REBOUND (Off:1 Def:4),[1629622],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Strus,M. Strus,,,,329.0,5.0,4.0,1.0,,,,,,,,,,
332,PT01M06.00S,2022-11-22T02:03:48.9Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612748,41,56,2022-11-22T02:03:55Z,3290000,False,,,0,,K. Lowry bad pass TURNOVER (2 TO),"[200768, 203497]",1610612748.0,MIA,,,,,,,Mid-Range,16-24 Center,,,,Lowry,K. Lowry,,,,,,,,2.0,Gobert,203497.0,,,,,,,
333,PT01M06.00S,2022-11-22T02:03:48.9Z,2,REGULAR,steal,,[],203497,,,1610612750,41,56,2022-11-22T02:03:53Z,3300000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,,,,Mid-Range,16-24 Center,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,
334,PT00M59.70S,2022-11-22T02:03:55.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,6.652431011826544,51.71568627450981,1610612750,43,56,2022-11-22T02:04:03Z,3310000,False,-9.0,10.0,1,left,K. Towns cutting finger roll Layup (16 PTS) (T. Prince 1 AST),"[1626157, 1627752]",1610612750.0,MIN,cutting finger roll,,,,,,Restricted Area,0-8 Center,1.32,Made,16.0,Towns,K. Towns,T. Prince,1627752.0,1.0,,,,,,,,,,,,,,
336,PT00M46.50S,2022-11-22T02:04:13.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,93.24901445466492,47.794117647058826,1610612748,43,56,2022-11-22T02:06:09Z,3330000,False,-11.0,11.0,1,right,MISS M. Strus driving Layup,[1629622],1610612748.0,MIA,driving,,,,,,Restricted Area,0-8 Center,1.56,Missed,,Strus,M. Strus,,,,,,,,,,,,,,,,,
337,PT00M44.30S,2022-11-22T02:04:16.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,43,56,2022-11-22T02:04:16Z,3340000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,,,,Gobert,R. Gobert,,,,336.0,4.0,3.0,1.0,,,,,,,,,,
338,PT00M36.90S,2022-11-22T02:04:25.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612750,43,56,2022-11-22T02:04:34Z,3350000,False,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Towns 2 FT),"[1628389, 1626157]",1610612748.0,MIA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Adebayo,B. Adebayo,,,,,,,,,,,200832.0,2.0,1.0,Towns,1626157.0,,
340,PT00M36.90S,2022-11-22T02:05:00.4Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,44,56,2022-11-22T02:05:00Z,3370000,False,,,0,,K. Towns Free Throw 1 of 2 (17 PTS),[1626157],1610612750.0,MIN,,,,,,,,,,Made,17.0,Towns,K. Towns,,,,,,,,,,,,,,,,,
341,PT00M36.90S,2022-11-22T02:05:02.4Z,2,REGULAR,substitution,out,[],1628389,,,1610612750,44,56,2022-11-22T02:05:07Z,3380000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
342,PT00M36.90S,2022-11-22T02:05:02.4Z,2,REGULAR,substitution,in,[],1631107,,,1610612750,44,56,2022-11-22T02:05:07Z,3390000,False,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,,,,,,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,
343,PT00M36.90S,2022-11-22T02:05:32.9Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,45,56,2022-11-22T02:05:32Z,3400000,False,,,0,,K. Towns Free Throw 2 of 2 (18 PTS),[1626157],1610612750.0,MIN,,,,,,,,,,Made,18.0,Towns,K. Towns,,,,,,,,,,,,,,,,,
344,PT00M29.10S,2022-11-22T02:05:45.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,93.64323258869908,50.0,1610612748,45,58,2022-11-22T02:06:51Z,3410000,False,0.0,7.0,1,right,N. Jovic cutting Layup (4 PTS) (M. Strus 2 AST),"[1631107, 1629622]",1610612748.0,MIA,cutting,,,,,,Restricted Area,0-8 Center,0.73,Made,4.0,Jovic,N. Jovic,M. Strus,1629622.0,2.0,,,,,,,,,,,,,,
346,PT00M16.60S,2022-11-22T02:06:02.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,13.222733245729303,50.0,1610612750,47,58,2022-11-22T02:06:07Z,3430000,False,0.0,72.0,1,left,K. Towns 7' floating Jump Shot (20 PTS) (T. Prince 2 AST),"[1626157, 1627752]",1610612750.0,MIN,floating,,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,20.0,Towns,K. Towns,T. Prince,1627752.0,2.0,,,,,,,,,,,,,,
348,PT00M02.40S,2022-11-22T02:06:19.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627854,,,1610612748,47,58,2022-11-22T02:06:25Z,3450000,False,,,0,,B. Forbes shooting personal FOUL (1 PF) (Lowry 2 FT),"[1627854, 200768]",1610612750.0,MIN,shooting,,,,,,In The Paint (Non-RA),8-16 Right,,,,Forbes,B. Forbes,,,,,,,,,,,200832.0,1.0,0.0,Lowry,200768.0,,
350,PT00M02.40S,2022-11-22T02:06:47.1Z,2,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,47,59,2022-11-22T02:06:47Z,3470000,False,,,0,,K. Lowry Free Throw 1 of 2 (8 PTS),[200768],1610612748.0,MIA,,,,,,,,,,Made,8.0,Lowry,K. Lowry,,,,,,,,,,,,,,,,,
351,PT00M02.40S,2022-11-22T02:07:03.1Z,2,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,47,60,2022-11-22T02:07:03Z,3480000,False,,,0,,K. Lowry Free Throw 2 of 2 (9 PTS),[200768],1610612748.0,MIA,,,,,,,,,,Made,9.0,Lowry,K. Lowry,,,,,,,,,,,,,,,,,
