actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
421,PT06M39.00S,2023-02-04T02:33:41.1Z,3,REGULAR,2pt,Jump Shot,[],1628371,8.623521681997373,26.225490196078432,1610612753,62,74,2023-02-04T02:33:53Z,4200000,False,119.0,29.0,1,left,J. Isaac 12' turnaround fadeaway Jump Shot (4 PTS) (M. Bamba 2 AST),"[1628371, 1628964]",1610612753.0,ORL,turnaround fadeaway,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Right,12.23,Made,,,,,4.0,,,M. Bamba,1628964.0,2.0,,,,,,,,
425,PT06M22.00S,2023-02-04T02:34:01.1Z,3,REGULAR,foul,personal,[],203914,,,1610612750,62,74,2023-02-04T02:34:14Z,4240000,False,,,0,,G. Harris personal FOUL (4 PF),"[203914, 1627752]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,203591.0,,,,,,,,,4.0,0.0,Prince,1627752.0
427,PT06M22.00S,2023-02-04T02:34:11.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,62,74,2023-02-04T02:34:11Z,4260000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M22.00S,2023-02-04T02:36:30.4Z,3,REGULAR,substitution,out,[],1630233,,,1610612750,62,74,2023-02-04T02:36:57Z,4270000,False,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M22.00S,2023-02-04T02:36:30.4Z,3,REGULAR,substitution,out,[],1628964,,,1610612750,62,74,2023-02-04T02:36:57Z,4280000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M22.00S,2023-02-04T02:36:30.4Z,3,REGULAR,substitution,in,[],1630346,,,1610612750,62,74,2023-02-04T02:36:57Z,4290000,False,,,0,,SUB in: M. Ryan,[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M22.00S,2023-02-04T02:36:30.4Z,3,REGULAR,substitution,in,[],1629021,,,1610612750,62,74,2023-02-04T02:36:57Z,4300000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M16.00S,2023-02-04T02:37:12.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628371,,,1610612750,62,74,2023-02-04T02:37:40Z,4310000,False,,,0,,J. Isaac personal FOUL (1 PF) (Edwards 2 FT),"[1628371, 1630162]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,202058.0,,,,,,,,,1.0,0.0,Edwards,1630162.0
434,PT06M16.00S,2023-02-04T02:37:50.6Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,62,74,2023-02-04T02:37:50Z,4330000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
435,PT06M16.00S,2023-02-04T02:37:50.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,62,74,2023-02-04T02:37:50Z,4340000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,434.0,,,,,,,,,,,,,,,,,
436,PT06M16.00S,2023-02-04T02:37:51.5Z,3,REGULAR,substitution,out,[],1629021,,,1610612750,62,74,2023-02-04T02:37:58Z,4350000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M16.00S,2023-02-04T02:37:51.5Z,3,REGULAR,substitution,in,[],1628964,,,1610612750,62,74,2023-02-04T02:37:58Z,4360000,False,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M16.00S,2023-02-04T02:38:06.9Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,63,74,2023-02-04T02:38:06Z,4370000,False,,,0,,A. Edwards Free Throw 2 of 2 (13 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
439,PT06M07.00S,2023-02-04T02:38:20.3Z,3,REGULAR,foul,personal,[],1630346,,,1610612753,63,74,2023-02-04T02:38:31Z,4380000,False,,,0,,M. Ryan personal FOUL (1 PF),"[1630346, 203914]",1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Mid-Range,16-24 Center,,,,,,,,203591.0,,,,,,,,,1.0,0.0,Harris,203914.0
441,PT05M59.00S,2023-02-04T02:38:48.5Z,3,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612753,63,74,2023-02-04T02:38:54Z,4400000,False,,,0,,A. Edwards shooting personal FOUL (2 PF) (Fultz 2 FT),"[1630162, 1628365]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,202037.0,,,,,,,,,2.0,0.0,Fultz,1628365.0
443,PT05M59.00S,2023-02-04T02:39:08.9Z,3,REGULAR,freethrow,1 of 2,[],1628365,,,1610612753,63,75,2023-02-04T02:39:08Z,4420000,False,,,0,,M. Fultz Free Throw 1 of 2 (9 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
444,PT05M59.00S,2023-02-04T02:39:25.8Z,3,REGULAR,freethrow,2 of 2,[],1628365,,,1610612753,63,76,2023-02-04T02:39:25Z,4430000,False,,,0,,M. Fultz Free Throw 2 of 2 (10 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
445,PT05M48.00S,2023-02-04T02:39:38.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,82.60512483574244,37.00980392156863,1610612750,65,76,2023-02-04T02:39:48Z,4440000,False,-65.0,111.0,1,right,D. Russell 12' pullup Jump Shot (9 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,12.86,Made,,,,,9.0,,,,,,,,,,,,,
446,PT05M32.00S,2023-02-04T02:39:54.3Z,3,REGULAR,2pt,Jump Shot,[],1628964,28.991458607095925,47.794117647058826,1610612753,65,76,2023-02-04T02:40:02Z,4450000,False,11.0,220.0,1,left,MISS M. Bamba 22' Jump Shot,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Center,22.03,Missed,,,,,,,,,,,,,,,,,,
447,PT05M29.00S,2023-02-04T02:39:57.3Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,65,76,2023-02-04T02:40:02Z,4460000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,446.0,4.0,4.0,0.0,,,,,,,,,,,,,,
448,PT05M24.00S,2023-02-04T02:40:02.3Z,3,REGULAR,3pt,Jump Shot,[],1630346,95.22010512483574,94.6078431372549,1610612750,65,76,2023-02-04T02:40:09Z,4470000,False,223.0,-8.0,1,right,MISS M. Ryan 3PT,[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Right Corner 3,24+ Right,22.31,Missed,,,,,,,,,,,,,,,,,,
449,PT05M20.00S,2023-02-04T02:40:06.3Z,3,REGULAR,rebound,defensive,[],1628365,,,1610612753,65,76,2023-02-04T02:40:09Z,4480000,False,,,0,,M. Fultz REBOUND (Off:2 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Right Corner 3,24+ Right,,,448.0,3.0,1.0,2.0,,,,,,,,,,,,,,
450,PT05M16.00S,2023-02-04T02:40:10.4Z,3,REGULAR,3pt,Jump Shot,[],1631094,28.991458607095925,22.30392156862745,1610612753,65,76,2023-02-04T02:40:16Z,4490000,False,138.0,220.0,1,left,MISS P. Banchero 26' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
451,PT05M12.00S,2023-02-04T02:40:14.4Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,65,76,2023-02-04T02:40:16Z,4500000,False,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,450.0,5.0,5.0,0.0,,,,,,,,,,,,,,
452,PT05M07.00S,2023-02-04T02:40:19.5Z,3,REGULAR,3pt,Jump Shot,[],1626156,68.9388961892247,26.225490196078432,1610612750,68,76,2023-02-04T02:40:26Z,4510000,False,-119.0,239.0,1,right,D. Russell 26' 3PT  (12 PTS) (A. Edwards 2 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,26.74,Made,,,,,12.0,,,A. Edwards,1630162.0,2.0,,,,,,,,
454,PT04M46.00S,2023-02-04T02:40:39.5Z,3,REGULAR,3pt,Jump Shot,[],203914,29.911300919842315,26.47058823529412,1610612753,68,76,2023-02-04T02:40:45Z,4530000,False,118.0,229.0,1,left,MISS G. Harris 25' step back 3PT,[203914],1610612753.0,ORL,step back,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
455,PT04M43.00S,2023-02-04T02:40:42.5Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,68,76,2023-02-04T02:40:45Z,4540000,False,,,0,,D. Russell REBOUND (Off:1 Def:7),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,454.0,8.0,7.0,1.0,,,,,,,,,,,,,,
457,PT04M41.00S,2023-02-04T02:40:54.2Z,3,REGULAR,substitution,out,[],203497,,,1610612750,68,76,2023-02-04T02:41:06Z,4560000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M41.00S,2023-02-04T02:40:54.2Z,3,REGULAR,substitution,out,[],1628964,,,1610612750,68,76,2023-02-04T02:41:06Z,4570000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M41.00S,2023-02-04T02:40:54.2Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,68,76,2023-02-04T02:41:06Z,4580000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M41.00S,2023-02-04T02:40:54.2Z,3,REGULAR,substitution,in,[],1629021,,,1610612750,68,76,2023-02-04T02:41:06Z,4590000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M34.00S,2023-02-04T02:41:25.1Z,3,REGULAR,foul,offensive,[],1629675,,,1610612750,68,76,2023-02-04T02:41:43Z,4600000,False,,,0,,N. Reid charge offensive FOUL (3 PF),"[1629675, 1629021]",1610612750.0,MIN,charge,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202037.0,,,,,,,,,3.0,0.0,Wagner,1629021.0
463,PT04M34.00S,2023-02-04T02:41:25.1Z,3,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,68,76,2023-02-04T02:41:25Z,4620000,False,,,0,,N. Reid offensive foul TURNOVER (2 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202037.0,2.0,,,,,,,,,,,
464,PT04M34.00S,2023-02-04T02:41:46.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,68,76,2023-02-04T03:22:59Z,4630000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M15.00S,2023-02-04T02:45:15.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,33.85348226018397,48.529411764705884,1610612753,68,76,2023-02-04T02:45:23Z,4650000,False,7.0,266.0,1,left,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
467,PT04M13.00S,2023-02-04T02:45:17.8Z,3,REGULAR,rebound,offensive,[],1628371,,,1610612753,68,76,2023-02-04T02:45:23Z,4660000,False,,,0,,J. Isaac REBOUND (Off:1 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,466.0,2.0,1.0,1.0,,,,,,,,,,,,,,
468,PT04M13.00S,2023-02-04T02:45:19.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628371,7.178055190538765,49.26470588235294,1610612753,68,78,2023-02-04T02:45:29Z,4670000,False,4.0,15.0,1,left,J. Isaac putback Layup (6 PTS),[1628371],1610612753.0,ORL,putback,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1.54,Made,,,,,6.0,,,,,,,,,,,,,
469,PT04M13.00S,2023-02-04T02:45:23.7Z,3,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612753,68,78,2023-02-04T02:45:31Z,4680000,False,,,0,,N. Reid shooting personal FOUL (4 PF) (Isaac 1 FT),"[1629675, 1628371]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,,,,,,,,,4.0,0.0,Isaac,1628371.0
471,PT04M13.00S,2023-02-04T02:45:50.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1628371,,,1610612753,68,79,2023-02-04T02:45:50Z,4700000,False,,,0,,J. Isaac Free Throw 1 of 1 (7 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
472,PT04M00.00S,2023-02-04T02:46:05.1Z,3,REGULAR,3pt,Jump Shot,[],1626156,66.5735873850197,34.55882352941176,1610612750,68,79,2023-02-04T02:46:11Z,4710000,False,-77.0,262.0,1,right,MISS D. Russell 27' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
473,PT03M57.00S,2023-02-04T02:46:08.1Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,68,79,2023-02-04T02:46:11Z,4720000,False,,,0,,J. Isaac REBOUND (Off:1 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,472.0,3.0,2.0,1.0,,,,,,,,,,,,,,
474,PT03M39.00S,2023-02-04T02:46:27.7Z,3,REGULAR,2pt,Jump Shot,[],1628371,15.325229960578188,12.990196078431374,1610612753,68,81,2023-02-04T02:47:22Z,4730000,False,185.0,92.0,1,left,J. Isaac 20' Jump Shot (9 PTS) (P. Banchero 3 AST),"[1628371, 1631094]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right,20.64,Made,,,,,9.0,,,P. Banchero,1631094.0,3.0,,,,,,,,
476,PT03M20.00S,2023-02-04T02:46:44.5Z,3,REGULAR,turnover,bad pass,[],1627752,,,1610612750,68,81,2023-02-04T02:46:51Z,4750000,False,,,0,,T. Prince bad pass TURNOVER (3 TO),"[1627752, 1628371]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,,,,3.0,,,,Isaac,1628371.0,,,,,,
477,PT03M20.00S,2023-02-04T02:46:44.5Z,3,REGULAR,steal,,[],1628371,,,1610612753,68,81,2023-02-04T02:46:46Z,4760000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
478,PT03M15.00S,2023-02-04T02:46:49.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628371,9.149145860709593,50.245098039215684,1610612753,68,81,2023-02-04T02:46:59Z,4770000,False,-1.0,34.0,1,left,MISS J. Isaac driving finger roll Layup,[1628371],1610612753.0,ORL,driving finger roll,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
479,PT03M15.00S,2023-02-04T02:46:49.0Z,3,REGULAR,rebound,offensive,[],1628365,,,1610612753,68,81,2023-02-04T02:46:59Z,4780000,False,,,0,,M. Fultz REBOUND (Off:3 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,478.0,4.0,1.0,3.0,,,,,,,,,,,,,,
480,PT03M15.00S,2023-02-04T02:46:54.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628365,5.590000152587891,50.0,1610612753,68,83,2023-02-04T02:47:04Z,4790000,False,0.0,0.0,1,left,M. Fultz tip DUNK (12 PTS),[1628365],1610612753.0,ORL,tip,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,12.0,,,,,,,,,,,,,
481,PT03M15.00S,2023-02-04T02:47:00.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,68,83,2023-02-04T02:47:00Z,4800000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M15.00S,2023-02-04T02:48:19.3Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,68,83,2023-02-04T02:48:42Z,4810000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT03M15.00S,2023-02-04T02:48:19.3Z,3,REGULAR,substitution,out,[],1630346,,,1610612750,68,83,2023-02-04T02:48:42Z,4820000,False,,,0,,SUB out: M. Ryan,[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M15.00S,2023-02-04T02:48:19.3Z,3,REGULAR,substitution,out,[],1629675,,,1610612750,68,83,2023-02-04T02:48:42Z,4830000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M15.00S,2023-02-04T02:48:19.3Z,3,REGULAR,substitution,out,[],203914,,,1610612750,68,83,2023-02-04T02:48:42Z,4840000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M15.00S,2023-02-04T02:48:19.3Z,3,REGULAR,substitution,in,[],1630183,,,1610612750,68,83,2023-02-04T02:48:42Z,4850000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M15.00S,2023-02-04T02:48:19.3Z,3,REGULAR,substitution,in,[],203085,,,1610612750,68,83,2023-02-04T02:48:42Z,4860000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M15.00S,2023-02-04T02:48:19.3Z,3,REGULAR,substitution,in,[],203497,,,1610612750,68,83,2023-02-04T02:48:42Z,4870000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT03M15.00S,2023-02-04T02:48:19.3Z,3,REGULAR,substitution,in,[],1630591,,,1610612750,68,83,2023-02-04T02:48:42Z,4880000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT03M00.00S,2023-02-04T02:48:57.2Z,3,REGULAR,3pt,Jump Shot,[],1630162,71.56701708278581,17.401960784313726,1610612750,71,83,2023-02-04T02:49:02Z,4890000,False,-163.0,215.0,1,right,A. Edwards 26' 3PT  (16 PTS) (T. Prince 2 AST),"[1630162, 1627752]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.96,Made,,,,,16.0,,,T. Prince,1627752.0,2.0,,,,,,,,
493,PT02M42.00S,2023-02-04T02:49:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,7.966491458607096,49.26470588235294,1610612753,71,83,2023-02-04T02:49:20Z,4910000,False,4.0,22.0,1,left,MISS M. Wagner driving finger roll Layup,[1629021],1610612753.0,ORL,driving finger roll,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,,
494,PT02M39.00S,2023-02-04T02:49:18.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,71,83,2023-02-04T02:49:20Z,4920000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,493.0,4.0,2.0,2.0,,,,,,,,,,,,,,
495,PT02M21.00S,2023-02-04T02:49:36.0Z,3,REGULAR,2pt,Jump Shot,[],1627752,76.5604467805519,52.20588235294118,1610612750,73,83,2023-02-04T02:49:40Z,4930000,False,11.0,168.0,1,right,T. Prince 16' pullup Jump Shot (8 PTS) (A. Edwards 3 AST),"[1627752, 1630162]",1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,Mid-Range,16-24 Center,16.82,Made,,,,,8.0,,,A. Edwards,1630162.0,3.0,,,,,,,,
496,PT02M19.00S,2023-02-04T02:49:42.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,73,83,2023-02-04T02:49:42Z,4940000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M19.00S,2023-02-04T02:51:01.8Z,3,REGULAR,substitution,out,[],1628365,,,1610612753,73,83,2023-02-04T02:51:11Z,4950000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M19.00S,2023-02-04T02:51:01.8Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,73,83,2023-02-04T02:51:11Z,4960000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M08.00S,2023-02-04T02:51:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,8.360709592641262,50.245098039215684,1610612753,73,83,2023-02-04T02:51:33Z,4970000,False,-1.0,26.0,1,left,MISS C. Anthony finger roll Layup,[1630175],1610612753.0,ORL,finger roll,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,,
500,PT02M06.00S,2023-02-04T02:51:29.2Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,73,83,2023-02-04T02:51:33Z,4980000,False,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,499.0,5.0,3.0,2.0,,,,,,,,,,,,,,
501,PT01M58.00S,2023-02-04T02:51:37.1Z,3,REGULAR,3pt,Jump Shot,[],203085,92.85479632063075,96.07843137254902,1610612750,73,83,2023-02-04T02:51:41Z,4990000,False,230.0,15.0,1,right,MISS A. Rivers 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
502,PT01M55.00S,2023-02-04T02:51:40.1Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,73,83,2023-02-04T02:51:41Z,5000000,False,,,0,,C. Anthony REBOUND (Off:3 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Right Corner 3,24+ Right,,,501.0,5.0,2.0,3.0,,,,,,,,,,,,,,
503,PT01M36.00S,2023-02-04T02:51:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,6.521024967148489,48.03921568627451,1610612753,73,83,2023-02-04T02:52:03Z,5010000,False,10.0,9.0,1,left,MISS M. Wagner Layup,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
504,PT01M34.00S,2023-02-04T02:52:01.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,73,83,2023-02-04T02:52:03Z,5020000,False,,,0,,R. Gobert REBOUND (Off:2 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,503.0,6.0,4.0,2.0,,,,,,,,,,,,,,
505,PT01M32.00S,2023-02-04T02:52:05.6Z,3,REGULAR,turnover,out-of-bounds,[],203497,,,1610612750,73,83,2023-02-04T03:28:57Z,5030000,False,,,0,,R. Gobert bad pass out-of-bounds TURNOVER (1 TO),[203497],1610612750.0,MIN,bad pass,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,,202037.0,1.0,,,,,,,,,,,
507,PT01M32.00S,2023-02-04T03:00:03.6Z,3,REGULAR,foul,technical,['1freethrow'],203085,,,1610612753,73,83,2023-02-04T03:29:01Z,5050000,False,,,0,,A. Rivers technical FOUL (1 Tech),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,202058.0,,,,,,,,,1.0,1.0,,
508,PT01M32.00S,2023-02-04T03:01:07.2Z,3,REGULAR,ejection,other,[],203085,,,1610612753,73,83,2023-02-04T03:29:05Z,5060000,False,,,0,,Ejection A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,
509,PT01M32.00S,2023-02-04T03:01:12.4Z,3,REGULAR,foul,technical,['1freethrow'],1630183,,,1610612753,73,83,2023-02-04T03:29:09Z,5070000,False,,,0,,J. McDaniels technical FOUL (1 Tech),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,202058.0,,,,,,,,,1.0,1.0,,
