actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
277,PT05M14.00S,2022-10-29T00:53:50.0Z,2,REGULAR,substitution,out,[],2544,,,1610612747,42,37,2022-10-29T00:53:55Z,2720000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M14.00S,2022-10-29T00:53:50.0Z,2,REGULAR,substitution,in,[],201976,,,1610612747,42,37,2022-10-29T00:53:55Z,2730000,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M14.00S,2022-10-29T00:54:04.7Z,2,REGULAR,substitution,out,[],1629669,,,1610612747,42,37,2022-10-29T00:54:10Z,2740000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M14.00S,2022-10-29T00:54:04.7Z,2,REGULAR,substitution,in,[],1626156,,,1610612747,42,37,2022-10-29T00:54:10Z,2750000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M09.00S,2022-10-29T00:54:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,9.149145860709593,47.794117647058826,1610612747,42,37,2022-10-29T00:54:36Z,2760000,11.0,34.0,1,left,MISS R. Westbrook driving Layup - blocked,"[201566, 1630183]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,McDaniels,1630183.0,,,,,,,,,,,,
282,PT05M09.00S,2022-10-29T00:54:23.5Z,2,REGULAR,block,,[],1630183,,,1610612747,42,37,2022-10-29T00:54:25Z,2770000,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT05M08.00S,2022-10-29T00:54:24.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,42,37,2022-10-29T00:54:36Z,2780000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,281.0,,,,,,,,,,,
285,PT05M04.00S,2022-10-29T00:54:38.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628972,5.206964520367937,9.313725490196079,1610612747,42,37,2022-10-29T00:54:49Z,2800000,203.0,-4.0,1,left,MISS T. Brown Jr. 20' Jump Shot,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Right,20.34,Missed,,,,,,,,,,,,,,,,,,
286,PT05M03.00S,2022-10-29T00:54:40.3Z,2,REGULAR,rebound,offensive,[],201566,,,1610612747,42,37,2022-10-29T00:54:40Z,2810000,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right,,,,,,,,,285.0,3.0,2.0,1.0,,,,,,,,
287,PT05M01.00S,2022-10-29T00:54:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,8.623521681997373,49.01960784313725,1610612747,42,37,2022-10-29T00:55:00Z,2820000,5.0,29.0,1,left,MISS R. Westbrook Layup - blocked,"[201566, 1630183]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,McDaniels,1630183.0,,,,,,,,,,,,
288,PT05M01.00S,2022-10-29T00:54:41.6Z,2,REGULAR,block,,[],1630183,,,1610612747,42,37,2022-10-29T00:54:44Z,2830000,,,0,,J. McDaniels BLOCK (3 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT04M57.00S,2022-10-29T00:54:45.6Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,42,37,2022-10-29T00:55:00Z,2840000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,287.0,1.0,1.0,0.0,,,,,,,,
290,PT04M50.00S,2022-10-29T00:54:52.5Z,2,REGULAR,3pt,Jump Shot,[],1630183,92.59198423127464,4.411764705882353,1610612750,42,37,2022-10-29T00:55:04Z,2850000,-228.0,17.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
291,PT04M47.00S,2022-10-29T00:54:55.5Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,42,37,2022-10-29T00:55:04Z,2860000,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,,,,290.0,4.0,3.0,1.0,,,,,,,,
292,PT04M40.00S,2022-10-29T00:55:02.5Z,2,REGULAR,3pt,Jump Shot,[],1629117,10.726018396846255,4.6568627450980395,1610612747,42,37,2022-10-29T00:55:08Z,2870000,227.0,48.0,1,left,MISS W. Gabriel 3PT,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
293,PT04M40.00S,2022-10-29T00:55:02.5Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,42,37,2022-10-29T00:55:08Z,2880000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,,,,,,,292.0,4.0,4.0,0.0,,,,,,,,
294,PT04M31.00S,2022-10-29T00:55:11.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,75.50919842312747,12.745098039215685,1610612750,45,37,2022-10-29T00:55:16Z,2890000,-186.0,178.0,1,right,D. Russell 25' 3PT  (9 PTS) (K. Towns 4 AST),"[1626156, 1626157]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.75,Made,9.0,K. Towns,1626157.0,4.0,,,,,,,,,,,,,,
296,PT04M07.00S,2022-10-29T00:55:36.2Z,2,REGULAR,3pt,Jump Shot,[],201566,33.065045992115635,44.85294117647059,1610612747,45,40,2022-10-29T00:55:41Z,2910000,26.0,258.0,1,left,R. Westbrook 25' 3PT pullup (3 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,25.96,Made,3.0,,,,,,,,,,,,,,,,,
297,PT03M51.00S,2022-10-29T00:55:52.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,92.59198423127464,36.029411764705884,1610612750,47,40,2022-10-29T01:12:07Z,2920000,-70.0,17.0,1,right,D. Russell 7' floating Jump Shot (11 PTS) (K. Towns 5 AST),"[1626156, 1626157]",1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,7.2,Made,11.0,K. Towns,1626157.0,5.0,,,,,,,,,,,,,,
299,PT03M38.00S,2022-10-29T00:56:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,8.09789750328515,48.77450980392157,1610612747,47,40,2022-10-29T01:30:12Z,2940000,6.0,24.0,1,left,MISS T. Brown Jr. reverse Layup,[1628972],1610612747.0,LAL,reverse,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,,,,,,,
300,PT03M37.00S,2022-10-29T00:56:07.6Z,2,REGULAR,rebound,offensive,[],1628972,,,1610612747,47,40,2022-10-29T01:30:12Z,2950000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:3),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,299.0,4.0,3.0,1.0,,,,,,,,
403,PT03M36.00S,2022-10-29T00:56:10.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628972,7.276609724047319,48.0392156862745,1610612747,47,40,2022-10-29T01:28:54Z,2965000,10.0,16.0,1,left,MISS T. Brown Jr. putback Layup,[1628972],1610612747.0,LAL,putback,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
404,PT03M35.00S,2022-10-29T00:56:11.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,47,40,2022-10-29T01:30:20Z,2972500,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,403.0,4.0,4.0,0.0,,,,,,,,
303,PT03M29.00S,2022-10-29T00:56:14.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,68.80749014454665,59.80392156862745,1610612750,47,40,2022-10-29T01:16:08Z,2980000,49.0,241.0,1,right,MISS D. Russell 24' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,24.56,Missed,,,,,,,,,,,,,,,,,,
304,PT03M27.00S,2022-10-29T00:56:16.2Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612747,47,40,2022-10-29T00:56:27Z,2990000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,,,,,,,,,303.0,1.0,1.0,0.0,,,,,,,,
305,PT03M18.00S,2022-10-29T00:56:25.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.178055190538765,49.754901960784316,1610612747,47,42,2022-10-29T00:56:31Z,3000000,1.0,15.0,1,left,R. Westbrook driving Layup (5 PTS) (L. Walker IV 2 AST),"[201566, 1629022]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.5,Made,5.0,L. Walker IV,1629022.0,2.0,,,,,,,,,,,,,,
307,PT03M18.00S,2022-10-29T00:56:30.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,47,42,2022-10-29T00:56:30Z,3020000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M18.00S,2022-10-29T00:59:02.8Z,2,REGULAR,substitution,out,[],1627854,,,1610612750,47,42,2022-10-29T00:59:23Z,3030000,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M18.00S,2022-10-29T00:59:02.8Z,2,REGULAR,substitution,out,[],201976,,,1610612750,47,42,2022-10-29T00:59:23Z,3040000,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M18.00S,2022-10-29T00:59:02.8Z,2,REGULAR,substitution,in,[],203497,,,1610612750,47,42,2022-10-29T00:59:23Z,3050000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M18.00S,2022-10-29T00:59:02.8Z,2,REGULAR,substitution,in,[],1630559,,,1610612750,47,42,2022-10-29T00:59:23Z,3060000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M08.00S,2022-10-29T00:59:45.3Z,2,REGULAR,foul,personal,[],201566,,,1610612750,47,42,2022-10-29T01:00:17Z,3070000,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 203497]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,1.0,0.0,Gobert,203497.0,,,
314,PT03M08.00S,2022-10-29T01:00:15.4Z,2,REGULAR,substitution,out,[],1628972,,,1610612750,47,42,2022-10-29T01:00:17Z,3090000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M08.00S,2022-10-29T01:00:15.4Z,2,REGULAR,substitution,in,[],2544,,,1610612750,47,42,2022-10-29T01:00:17Z,3100000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M01.00S,2022-10-29T01:00:26.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,88.38699080157687,50.0,1610612750,49,42,2022-10-29T01:00:30Z,3110000,0.0,57.0,1,right,R. Gobert floating Jump Shot (8 PTS) (J. McDaniels 2 AST),"[203497, 1630183]",1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,8.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,,,
318,PT02M54.00S,2022-10-29T01:00:34.6Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612747,49,42,2022-10-29T01:00:42Z,3130000,,,0,,R. Gobert shooting personal FOUL (1 PF) (Westbrook 2 FT),"[203497, 201566]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202026.0,1.0,0.0,Westbrook,201566.0,,,
320,PT02M54.00S,2022-10-29T01:01:05.9Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,49,42,2022-10-29T01:01:05Z,3150000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
321,PT02M54.00S,2022-10-29T01:01:05.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,49,42,2022-10-29T01:01:05Z,3160000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,
322,PT02M54.00S,2022-10-29T01:01:20.8Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,49,43,2022-10-29T01:01:20Z,3170000,,,0,,R. Westbrook Free Throw 2 of 2 (6 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
323,PT02M39.00S,2022-10-29T01:01:36.3Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612750,49,43,2022-10-29T01:01:40Z,3180000,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1629117]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Gabriel,1629117.0
324,PT02M39.00S,2022-10-29T01:01:36.3Z,2,REGULAR,steal,,[],1629117,,,1610612747,49,43,2022-10-29T01:01:37Z,3190000,,,0,,W. Gabriel STEAL (2 STL),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
325,PT02M34.00S,2022-10-29T01:01:40.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201566,7.30946123521682,48.03921568627451,1610612747,49,45,2022-10-29T01:01:46Z,3200000,10.0,16.0,1,left,R. Westbrook running finger roll Layup (8 PTS),[201566],1610612747.0,LAL,running finger roll,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.89,Made,8.0,,,,,,,,,,,,,,,,,
326,PT02M09.00S,2022-10-29T01:02:07.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,92.9862023653088,53.92156862745098,1610612750,49,45,2022-10-29T01:02:36Z,3210000,20.0,13.0,1,right,MISS D. Russell bank Shot,[1626156],1610612750.0,MIN,bank,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
327,PT02M09.00S,2022-10-29T01:02:07.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,49,45,2022-10-29T01:02:36Z,3220000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,326.0,,,,,,,,,,,
329,PT02M09.00S,2022-10-29T01:02:24.7Z,2,REGULAR,foul,personal,[],203497,,,1610612747,49,45,2022-10-29T01:02:41Z,3240000,,,0,,R. Gobert loose ball personal FOUL (2 PF),"[203497, 1629117]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202026.0,2.0,0.0,Gabriel,1629117.0,,,
331,PT01M55.00S,2022-10-29T01:02:39.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,8.623521681997373,47.794117647058826,1610612747,49,45,2022-10-29T01:02:47Z,3260000,11.0,29.0,1,left,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
332,PT01M52.00S,2022-10-29T01:02:42.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,49,45,2022-10-29T01:02:47Z,3270000,,,0,,R. Gobert REBOUND (Off:3 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,331.0,8.0,5.0,3.0,,,,,,,,
333,PT01M47.00S,2022-10-29T01:02:47.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630183,75.50919842312747,14.950980392156863,1610612750,52,45,2022-10-29T01:02:54Z,3280000,-175.0,178.0,1,right,J. McDaniels 24' 3PT  (6 PTS) (K. Towns 6 AST),"[1630183, 1626157]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,24.95,Made,6.0,K. Towns,1626157.0,6.0,,,,,,,,,,,,,,
336,PT01M26.00S,2022-10-29T01:03:18.7Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,52,45,2022-10-29T01:03:23Z,3310000,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1626156]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Russell,1626156.0
337,PT01M26.00S,2022-10-29T01:03:18.7Z,2,REGULAR,steal,,[],1626156,,,1610612750,52,45,2022-10-29T01:23:33Z,3320000,,,0,,D. Russell STEAL (2 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
338,PT01M19.00S,2022-10-29T01:03:25.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626157,84.57621550591328,49.50980392156863,1610612750,52,45,2022-10-29T01:03:36Z,3330000,-2.0,92.0,1,right,MISS K. Towns 9' driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,9.25,Missed,,,,,,,,,,,,,,,,,,
339,PT01M18.00S,2022-10-29T01:03:26.4Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,52,45,2022-10-29T01:29:57Z,3340000,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,338.0,5.0,4.0,1.0,,,,,,,,
405,PT01M17.00S,2022-10-29T01:03:29.4Z,2,REGULAR,turnover,lost ball,[],1626157,,,1610612750,52,45,2022-10-29T01:30:29Z,3345000,,,0,,K. Towns lost ball TURNOVER (1 TO),"[1626157, 2544]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,James,2544.0
406,PT01M17.00S,2022-10-29T01:03:29.4Z,2,REGULAR,steal,,[],2544,,,1610612747,52,45,2022-10-29T01:30:21Z,3347500,,,0,,L. James STEAL (3 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
340,PT01M15.00S,2022-10-29T01:03:33.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203497,,,1610612747,52,45,2022-10-29T01:30:21Z,3350000,,,0,,R. Gobert transition take personal FOUL (3 PF) (James 1 FT),"[203497, 2544]",1610612750.0,MIN,transition take,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627524.0,3.0,0.0,James,2544.0,,,
342,PT01M15.00S,2022-10-29T01:05:18.3Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],2544,,,1610612747,52,46,2022-10-29T01:30:21Z,3370000,,,0,,L. James transition take Free Throw 1 of 1 (12 PTS),[2544],1610612747.0,LAL,transition take,,,James,L. James,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
343,PT00M59.40S,2022-10-29T01:05:53.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,6.521024967148489,50.245098039215684,1610612747,52,48,2022-10-29T01:30:21Z,3380000,-1.0,9.0,1,left,R. Westbrook driving Layup (10 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,0.89,Made,10.0,,,,,,,,,,,,,,,,,
344,PT00M50.10S,2022-10-29T01:06:03.4Z,2,REGULAR,3pt,Jump Shot,[],1626157,72.7496714848883,76.22549019607843,1610612750,52,48,2022-10-29T01:06:10Z,3390000,131.0,204.0,1,right,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,24.22,Missed,,,,,,,,,,,,,,,,,,
345,PT00M47.30S,2022-10-29T01:06:06.1Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,52,48,2022-10-29T01:06:06Z,3400000,,,0,,A. Reaves REBOUND (Off:1 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,344.0,3.0,2.0,1.0,,,,,,,,
346,PT00M35.10S,2022-10-29T01:06:19.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,6.389618922470433,49.754901960784316,1610612747,52,50,2022-10-29T01:06:24Z,3410000,1.0,8.0,1,left,L. James cutting DUNK (14 PTS) (R. Westbrook 1 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,0.77,Made,14.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,
348,PT00M23.60S,2022-10-29T01:06:36.8Z,2,REGULAR,3pt,Jump Shot,[],1630183,77.34888304862024,12.745098039215685,1610612750,52,50,2022-10-29T01:06:42Z,3430000,-186.0,160.0,1,right,MISS J. McDaniels 24' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,24.58,Missed,,,,,,,,,,,,,,,,,,
349,PT00M20.40S,2022-10-29T01:06:40.0Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,52,50,2022-10-29T01:06:40Z,3440000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,348.0,5.0,4.0,1.0,,,,,,,,
350,PT00M06.90S,2022-10-29T01:06:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.652431011826544,49.01960784313725,1610612747,52,52,2022-10-29T01:06:59Z,3450000,5.0,10.0,1,left,L. James cutting Layup (16 PTS) (A. Reaves 2 AST),"[2544, 1630559]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,1.11,Made,16.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,,,
352,PT00M01.20S,2022-10-29T01:07:05.2Z,2,REGULAR,3pt,Jump Shot,[],1626156,67.36202365308804,48.77450980392157,1610612750,52,52,2022-10-29T01:07:17Z,3470000,-6.0,254.0,1,right,MISS D. Russell 25' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
353,PT00M00.20S,2022-10-29T01:07:06.2Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,52,52,2022-10-29T01:07:17Z,3480000,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,352.0,6.0,4.0,2.0,,,,,,,,
354,PT00M00.00S,2022-10-29T01:07:13.7Z,2,REGULAR,period,end,[],0,,,1610612750,52,52,2022-10-29T01:07:13Z,3490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-10-29T01:21:44.7Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612750,52,52,2022-10-29T01:22:24Z,3500000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-10-29T01:21:44.7Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612750,52,52,2022-10-29T01:22:24Z,3510000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-10-29T01:21:44.7Z,3,REGULAR,substitution,out,['startperiod'],1629117,,,1610612750,52,52,2022-10-29T01:22:24Z,3520000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-10-29T01:21:44.7Z,3,REGULAR,substitution,in,['startperiod'],1628972,,,1610612750,52,52,2022-10-29T01:22:24Z,3530000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-10-29T01:21:44.7Z,3,REGULAR,substitution,in,['startperiod'],201976,,,1610612750,52,52,2022-10-29T01:22:24Z,3540000,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-10-29T01:21:44.7Z,3,REGULAR,substitution,in,['startperiod'],1627745,,,1610612750,52,52,2022-10-29T01:22:24Z,3550000,,,0,,SUB in: D. Jones,[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
