actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
252,PT04M02.00S,2022-11-05T03:00:23.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630162,,,1610612750,42,51,2022-11-05T03:00:27Z,2470000,,,0,,MISS A. Edwards Free Throw 1 of 1,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
253,PT03M57.00S,2022-11-05T03:00:28.0Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,42,51,2022-11-05T03:00:27Z,2480000,,,0,,B. Lopez REBOUND (Off:2 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,252.0,5.0,3.0,2.0,,,,,,,,,,,,
254,PT03M45.00S,2022-11-05T03:00:37.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,14.536793692509855,51.225490196078425,1610612749,42,51,2022-11-05T03:04:55Z,2490000,-6.0,84.0,1,left,MISS J. Holiday 8' driving floating Shot,[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,8.43,Missed,,,,,,,,,,,,,,,,,,
255,PT03M41.00S,2022-11-05T03:00:41.5Z,2,REGULAR,rebound,defensive,[],1629162,,,1610612750,42,51,2022-11-05T03:04:55Z,2500000,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Center,,,,,254.0,2.0,2.0,0.0,,,,,,,,,,,,
256,PT03M36.00S,2022-11-05T03:00:49.0Z,2,REGULAR,foul,personal,[],1628975,,,1610612750,42,51,2022-11-05T03:01:01Z,2510000,,,0,,J. Carter personal FOUL (2 PF),"[1628975, 1629162]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202007.0,,2.0,0.0,McLaughlin,1629162.0,,
259,PT03M26.00S,2022-11-05T03:01:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,90.88370565045992,53.18627450980392,1610612750,44,51,2022-11-05T03:01:24Z,2530000,16.0,33.0,1,right,K. Towns driving Layup (11 PTS) (J. McDaniels 1 AST),"[1626157, 1630183]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,,,11.0,J. McDaniels,1630183.0,1.0,,,,,,,,
260,PT03M26.00S,2022-11-05T03:01:23.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628975,,,1610612750,44,51,2022-11-05T03:02:09Z,2540000,,,0,,J. Carter shooting personal FOUL (3 PF) (Towns 1 FT),"[1628975, 1626157]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,,3.0,0.0,Towns,1626157.0,,
262,PT03M26.00S,2022-11-05T03:01:31.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,44,51,2022-11-05T03:02:43Z,2560000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M26.00S,2022-11-05T03:01:31.0Z,2,REGULAR,substitution,out,[],201572,,,1610612750,44,51,2022-11-05T03:02:43Z,2570000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M26.00S,2022-11-05T03:01:31.0Z,2,REGULAR,substitution,out,[],1629670,,,1610612750,44,51,2022-11-05T03:02:43Z,2580000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M26.00S,2022-11-05T03:01:31.0Z,2,REGULAR,substitution,in,[],203497,,,1610612750,44,51,2022-11-05T03:02:43Z,2590000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M26.00S,2022-11-05T03:01:31.0Z,2,REGULAR,substitution,in,[],203507,,,1610612750,44,51,2022-11-05T03:02:43Z,2600000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M26.00S,2022-11-05T03:01:31.0Z,2,REGULAR,substitution,in,[],202083,,,1610612750,44,51,2022-11-05T03:02:43Z,2610000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M26.00S,2022-11-05T03:01:51.0Z,2,REGULAR,substitution,out,[],1628975,,,1610612750,44,51,2022-11-05T03:02:43Z,2620000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M26.00S,2022-11-05T03:01:51.0Z,2,REGULAR,substitution,in,[],201588,,,1610612750,44,51,2022-11-05T03:02:43Z,2630000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M26.00S,2022-11-05T03:02:10.2Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,45,51,2022-11-05T03:02:10Z,2640000,,,0,,K. Towns Free Throw 1 of 1 (12 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
272,PT03M05.00S,2022-11-05T03:02:35.8Z,2,REGULAR,foul,personal,[],1630162,,,1610612749,45,51,2022-11-05T03:02:44Z,2650000,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 202083]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,202007.0,,1.0,0.0,Matthews,202083.0,,
274,PT03M05.00S,2022-11-05T03:02:43.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,45,51,2022-11-05T03:02:43Z,2670000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M05.00S,2022-11-05T03:06:00.3Z,2,REGULAR,substitution,out,[],201950,,,1610612749,45,51,2022-11-05T03:06:18Z,2680000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M05.00S,2022-11-05T03:06:00.3Z,2,REGULAR,substitution,in,[],1630699,,,1610612749,45,51,2022-11-05T03:06:18Z,2690000,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M50.00S,2022-11-05T03:07:01.7Z,2,REGULAR,3pt,Jump Shot,[],1630699,5.863994743758213,96.07843137254902,1610612749,45,54,2022-11-05T03:07:05Z,2710000,-230.0,3.0,1,left,M. Beauchamp 3PT  (6 PTS) (W. Matthews 1 AST),"[1630699, 202083]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Left Corner 3,24+ Left,23.04,Made,,,,,,,6.0,W. Matthews,202083.0,1.0,,,,,,,,
280,PT02M33.00S,2022-11-05T03:07:18.2Z,2,REGULAR,3pt,Jump Shot,[],1626157,73.80091984231275,16.42156862745098,1610612750,45,54,2022-11-05T03:07:22Z,2730000,-168.0,194.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
281,PT02M31.00S,2022-11-05T03:07:20.2Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,45,54,2022-11-05T03:07:22Z,2740000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,280.0,7.0,7.0,0.0,,,,,,,,,,,,
282,PT02M26.00S,2022-11-05T03:07:28.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612749,45,54,2022-11-05T03:07:35Z,2750000,,,0,,R. Gobert shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[203497, 203507]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,,2.0,0.0,Antetokounmpo,203507.0,,
284,PT02M26.00S,2022-11-05T03:08:05.6Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,45,55,2022-11-05T03:08:05Z,2770000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
285,PT02M26.00S,2022-11-05T03:08:29.1Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,45,56,2022-11-05T03:08:29Z,2780000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (10 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
286,PT02M17.00S,2022-11-05T03:08:41.2Z,2,REGULAR,3pt,Jump Shot,[],1630162,70.38436268068331,29.901960784313726,1610612750,48,56,2022-11-05T03:08:45Z,2790000,-100.0,226.0,1,right,A. Edwards 24' 3PT pullup (11 PTS) (J. McLaughlin 3 AST),"[1630162, 1629162]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.72,Made,,,,,,,11.0,J. McLaughlin,1629162.0,3.0,,,,,,,,
287,PT01M59.00S,2022-11-05T03:08:58.9Z,2,REGULAR,3pt,Jump Shot,[],1630699,5.601182654402102,96.32352941176471,1610612749,48,56,2022-11-05T03:09:02Z,2800000,-232.0,0.0,1,left,MISS M. Beauchamp 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
288,PT01M57.00S,2022-11-05T03:09:00.9Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,48,56,2022-11-05T03:09:02Z,2810000,,,0,,A. Edwards REBOUND (Off:1 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,287.0,2.0,1.0,1.0,,,,,,,,,,,,
289,PT01M51.00S,2022-11-05T03:09:13.6Z,2,REGULAR,foul,offensive,['inpenalty'],1630162,,,1610612750,48,56,2022-11-05T03:09:23Z,2820000,,,0,,A. Edwards offensive FOUL (2 PF),"[1630162, 202083]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2004.0,,2.0,0.0,Matthews,202083.0,,
291,PT01M51.00S,2022-11-05T03:09:13.6Z,2,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,48,56,2022-11-05T03:09:13Z,2840000,,,0,,A. Edwards offensive foul TURNOVER (3 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2004.0,3.0,,,,,,
293,PT01M28.00S,2022-11-05T03:09:50.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202083,35.8245729303548,48.03921568627451,1610612749,48,59,2022-11-05T03:09:55Z,2850000,10.0,284.0,1,left,W. Matthews 28' 3PT  (3 PTS) (G. Hill 1 AST),"[202083, 201588]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Center,28.45,Made,,,,,,,3.0,G. Hill,201588.0,1.0,,,,,,,,
295,PT01M15.00S,2022-11-05T03:10:02.8Z,2,REGULAR,3pt,Jump Shot,[],1630162,74.45795006570303,13.725490196078432,1610612750,51,59,2022-11-05T03:10:53Z,2870000,-181.0,188.0,1,right,A. Edwards 26' 3PT pullup (14 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.1,Made,,,,,,,14.0,,,,,,,,,,,
296,PT01M03.00S,2022-11-05T03:10:14.6Z,2,REGULAR,3pt,Jump Shot,[],1626171,34.773324572930356,57.59803921568627,1610612749,51,59,2022-11-05T03:10:20Z,2880000,-38.0,274.0,1,left,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,27.7,Missed,,,,,,,,,,,,,,,,,,
297,PT01M01.00S,2022-11-05T03:10:16.6Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,51,59,2022-11-05T03:10:20Z,2890000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,296.0,3.0,3.0,0.0,,,,,,,,,,,,
298,PT00M49.50S,2022-11-05T03:10:29.6Z,2,REGULAR,2pt,Jump Shot,[],1630162,72.09264126149803,41.17647058823529,1610612750,51,59,2022-11-05T03:10:34Z,2900000,-44.0,210.0,1,right,MISS A. Edwards 21' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,21.44,Missed,,,,,,,,,,,,,,,,,,
299,PT00M47.10S,2022-11-05T03:10:32.0Z,2,REGULAR,rebound,defensive,[],1630699,,,1610612749,51,59,2022-11-05T03:10:34Z,2910000,,,0,,M. Beauchamp REBOUND (Off:0 Def:2),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Center,,,,,298.0,2.0,2.0,0.0,,,,,,,,,,,,
300,PT00M36.70S,2022-11-05T03:10:42.8Z,2,REGULAR,3pt,Jump Shot,[],1626171,29.6484888304862,73.52941176470588,1610612749,51,59,2022-11-05T03:10:46Z,2920000,-118.0,226.0,1,left,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
301,PT00M34.50S,2022-11-05T03:10:45.0Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,51,59,2022-11-05T03:10:46Z,2930000,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,300.0,3.0,2.0,1.0,,,,,,,,,,,,
302,PT00M24.50S,2022-11-05T03:10:54.9Z,2,REGULAR,turnover,bad pass,[],1630183,,,1610612750,51,59,2022-11-05T03:10:58Z,2940000,,,0,,J. McDaniels bad pass TURNOVER (3 TO),"[1630183, 202083]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,3.0,,,,,Matthews,202083.0
303,PT00M24.50S,2022-11-05T03:10:54.9Z,2,REGULAR,steal,,[],202083,,,1610612749,51,59,2022-11-05T03:10:56Z,2950000,,,0,,W. Matthews STEAL (1 STL),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
304,PT00M05.10S,2022-11-05T03:11:16.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612749,51,59,2022-11-05T03:11:23Z,2960000,,,0,,R. Gobert personal FOUL (3 PF) (Antetokounmpo 2 FT),"[203497, 203507]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,202007.0,,3.0,0.0,Antetokounmpo,203507.0,,
306,PT00M05.10S,2022-11-05T03:11:56.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,51,60,2022-11-05T03:11:56Z,2980000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (11 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
307,PT00M05.10S,2022-11-05T03:11:57.0Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,51,60,2022-11-05T03:12:03Z,2990000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M05.10S,2022-11-05T03:11:57.0Z,2,REGULAR,substitution,in,[],201950,,,1610612749,51,60,2022-11-05T03:12:03Z,3000000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M05.10S,2022-11-05T03:11:56.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,51,61,2022-11-05T03:15:16Z,3010000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (12 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
315,PT00M01.50S,2022-11-05T03:11:56.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630183,94.82588699080158,3.9215686274509802,1610612750,54,61,2022-11-05T03:15:54Z,3025000,-230.0,-4.0,1,right,J. McDaniels 3PT  (9 PTS) (A. Edwards 2 AST),"[1630183, 1630162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.04,Made,,,,,,,9.0,A. Edwards,1630162.0,2.0,,,,,,,,
312,PT00M00.20S,2022-11-05T03:12:44.9Z,2,REGULAR,3pt,Jump Shot,[],201950,69.72733245729303,46.81372549019608,1610612749,54,61,2022-11-05T03:15:54Z,3040000,16.0,603.0,1,left,MISS J. Holiday 60' running 3PT,[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,60.31,Missed,,,,,,,,,,,,,,,,,,
313,PT00M00.10S,2022-11-05T03:12:45.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,54,61,2022-11-05T03:13:24Z,3050000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Center,,,,,312.0,,,,,,,,,,,,,,,
314,PT00M00.00S,2022-11-05T03:12:57.7Z,2,REGULAR,period,end,[],0,,,1610612749,54,61,2022-11-05T03:12:57Z,3060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-11-05T03:27:44.5Z,3,REGULAR,substitution,out,['startperiod'],1629162,,,1610612749,54,61,2022-11-05T03:28:04Z,3070000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-11-05T03:27:44.5Z,3,REGULAR,substitution,out,['startperiod'],1630699,,,1610612749,54,61,2022-11-05T03:28:04Z,3080000,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-11-05T03:27:44.5Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612749,54,61,2022-11-05T03:28:04Z,3090000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-11-05T03:27:44.5Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612749,54,61,2022-11-05T03:28:04Z,3100000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-11-05T03:27:44.5Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612749,54,61,2022-11-05T03:28:04Z,3110000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-11-05T03:27:44.5Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,54,61,2022-11-05T03:28:04Z,3120000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-11-05T03:27:44.5Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,54,61,2022-11-05T03:28:04Z,3130000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-11-05T03:27:44.5Z,3,REGULAR,substitution,in,['startperiod'],1628975,,,1610612749,54,61,2022-11-05T03:28:04Z,3140000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-11-05T03:28:12.0Z,3,REGULAR,period,start,[],0,,,1610612749,54,61,2022-11-05T03:28:12Z,3150000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M46.00S,2022-11-05T03:28:24.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,91.27792378449409,55.14705882352941,1610612749,54,63,2022-11-05T03:28:29Z,3160000,26.0,29.0,1,right,J. Holiday driving floating Jump Shot (18 PTS),[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.91,Made,,,,,,,18.0,,,,,,,,,,,
327,PT11M30.00S,2022-11-05T03:28:41.1Z,3,REGULAR,2pt,Jump Shot,[],1626156,25.312089356110377,37.00980392156863,1610612750,54,63,2022-11-05T03:28:51Z,3170000,65.0,185.0,1,left,MISS D. Russell 19' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,19.65,Missed,,,,,,,,,,,,,,,,,,
328,PT11M30.00S,2022-11-05T03:28:41.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,54,63,2022-11-05T03:28:51Z,3180000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,327.0,,,,,,,,,,,,,,,
329,PT11M30.00S,2022-11-05T03:28:48.4Z,3,REGULAR,foul,personal,[],1630183,,,1610612749,54,63,2022-11-05T03:29:15Z,3190000,,,0,,J. McDaniels loose ball personal FOUL (2 PF),"[1630183, 1628960]",1610612750.0,MIN,loose ball,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,,2.0,0.0,Allen,1628960.0,,
331,PT11M11.00S,2022-11-05T03:29:19.2Z,3,REGULAR,3pt,Jump Shot,[],201950,69.99014454664915,26.96078431372549,1610612749,54,66,2022-11-05T03:29:25Z,3210000,-115.0,230.0,1,right,J. Holiday 25' 3PT  (21 PTS) (G. Antetokounmpo 5 AST),"[201950, 203507]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.69,Made,,,,,,,21.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,
333,PT10M53.00S,2022-11-05T03:29:40.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,11.12023653088042,50.49019607843137,1610612750,56,66,2022-11-05T03:29:44Z,3230000,-2.0,52.0,1,left,R. Gobert turnaround Jump Shot (2 PTS) (K. Towns 3 AST),"[203497, 1626157]",1610612750.0,MIN,turnaround,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,,,2.0,K. Towns,1626157.0,3.0,,,,,,,,
335,PT10M53.00S,2022-11-05T03:29:43.7Z,3,REGULAR,foul,personal,['1freethrow'],201572,,,1610612750,56,66,2022-11-05T03:29:59Z,3250000,,,0,,B. Lopez shooting personal FOUL (1 PF) (Gobert 1 FT),"[201572, 203497]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,,1.0,0.0,Gobert,203497.0,,
337,PT10M53.00S,2022-11-05T03:30:07.7Z,3,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,56,66,2022-11-05T03:30:11Z,3270000,,,0,,MISS R. Gobert Free Throw 1 of 1,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
338,PT10M51.00S,2022-11-05T03:30:09.7Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,56,66,2022-11-05T03:30:11Z,3280000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,337.0,4.0,3.0,1.0,,,,,,,,,,,,
339,PT10M34.00S,2022-11-05T03:30:25.1Z,3,REGULAR,2pt,Jump Shot,[],201950,70.25295663600527,39.950980392156865,1610612749,56,66,2022-11-05T03:30:31Z,3290000,-50.0,227.0,1,right,MISS J. Holiday 23' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,23.26,Missed,,,,,,,,,,,,,,,,,,
340,PT10M34.00S,2022-11-05T03:30:25.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,56,66,2022-11-05T03:30:31Z,3300000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Center,,,,,339.0,,,,,,,,,,,,,,,
342,PT10M27.00S,2022-11-05T03:30:37.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,32.276609724047304,27.205882352941174,1610612750,56,66,2022-11-05T03:30:47Z,3320000,114.0,251.0,1,left,MISS A. Edwards 27' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,27.56,Missed,,,,,,,,,,,,,,,,,,
343,PT10M19.00S,2022-11-05T03:30:45.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,56,66,2022-11-05T03:30:45Z,3330000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,342.0,8.0,8.0,0.0,,,,,,,,,,,,
344,PT10M17.00S,2022-11-05T03:30:47.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.85479632063075,52.94117647058824,1610612749,56,66,2022-11-05T03:30:55Z,3340000,15.0,15.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
