actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
350,PT10M30.00S,2023-01-28T01:50:46.9Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,64,53,2023-01-28T01:53:53Z,3405000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1629634]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Clarke,1629634.0
351,PT10M30.00S,2023-01-28T01:50:46.9Z,3,REGULAR,steal,,[],1629634,,,1610612763,64,53,2023-01-28T01:57:09Z,3407500,False,,,0,,B. Clarke STEAL (2 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
344,PT10M23.00S,2023-01-28T01:50:49.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1628991,91.01511169513797,44.85294117647059,1610612763,64,53,2023-01-28T01:53:35Z,3410000,False,-26.0,32.0,1,right,MISS J. Jackson Jr. Layup - blocked,"[1628991, 203937]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,Anderson,203937.0,,
345,PT10M23.00S,2023-01-28T01:50:49.0Z,3,REGULAR,block,,[],203937,,,1610612763,64,53,2023-01-28T01:50:51Z,3420000,False,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
346,PT10M23.00S,2023-01-28T01:50:49.0Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,64,53,2023-01-28T01:50:57Z,3430000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,344.0,,,,,,4.0,4.0,0.0,,,,,,,,,
347,PT10M10.00S,2023-01-28T01:51:02.1Z,3,REGULAR,3pt,Jump Shot,[],203937,21.632720105124836,89.95098039215686,1610612750,67,53,2023-01-28T01:51:08Z,3440000,False,-200.0,151.0,1,left,K. Anderson 25' 3PT  (14 PTS) (A. Edwards 3 AST),"[203937, 1630162]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,25.03,Made,,14.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,
349,PT10M08.00S,2023-01-28T01:51:07.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,67,53,2023-01-28T01:51:07Z,3460000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT09M41.00S,2023-01-28T01:54:24.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,90.09526938239159,43.38235294117647,1610612763,67,53,2023-01-28T01:54:28Z,3470000,False,-33.0,41.0,1,right,MISS B. Clarke Layup,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
353,PT09M40.00S,2023-01-28T01:54:25.7Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,67,53,2023-01-28T01:54:25Z,3480000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,352.0,,,,,,4.0,3.0,1.0,,,,,,,,,
354,PT09M40.00S,2023-01-28T01:54:26.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,91.93495400788436,52.450980392156865,1610612763,67,55,2023-01-28T01:54:30Z,3490000,False,12.0,23.0,1,right,J. Jackson Jr. putback Layup (8 PTS),[1628991],1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.63,Made,,8.0,,,,,,,,,,,,,,,,
355,PT09M26.00S,2023-01-28T01:54:40.5Z,3,REGULAR,turnover,bad pass,[],203937,,,1610612750,67,55,2023-01-28T01:54:44Z,3500000,False,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 1629634]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,,,Clarke,1629634.0
356,PT09M26.00S,2023-01-28T01:54:40.5Z,3,REGULAR,steal,,[],1629634,,,1610612763,67,55,2023-01-28T01:54:42Z,3510000,False,,,0,,B. Clarke STEAL (3 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
357,PT09M11.00S,2023-01-28T01:54:55.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629634,87.72996057818659,44.6078431372549,1610612763,67,55,2023-01-28T01:54:59Z,3520000,False,-27.0,63.0,1,right,MISS B. Clarke 6' turnaround Hook,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,,
358,PT09M08.00S,2023-01-28T01:54:58.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,67,55,2023-01-28T01:54:59Z,3530000,False,,,0,,R. Gobert REBOUND (Off:0 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,357.0,,,,,,6.0,6.0,0.0,,,,,,,,,
359,PT09M03.00S,2023-01-28T01:55:03.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,9.017739816031538,47.30392156862745,1610612750,69,55,2023-01-28T01:55:08Z,3540000,False,13.0,32.0,1,left,A. Edwards driving Layup (12 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.5,Made,,12.0,,,,,,,,,,,,,,,,
360,PT08M54.00S,2023-01-28T01:55:12.6Z,3,REGULAR,foul,personal,['2freethrow'],203937,,,1610612763,69,55,2023-01-28T01:55:23Z,3550000,False,,,0,,K. Anderson shooting personal FOUL (4 PF) (Clarke 2 FT),"[203937, 1629634]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,1627534.0,,,,,4.0,0.0,Clarke,1629634.0,,,,
362,PT08M54.00S,2023-01-28T01:55:42.0Z,3,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,69,56,2023-01-28T01:55:42Z,3570000,False,,,0,,B. Clarke Free Throw 1 of 2 (5 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
363,PT08M54.00S,2023-01-28T01:55:45.7Z,3,REGULAR,substitution,out,[],203937,,,1610612763,69,56,2023-01-28T01:55:48Z,3580000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT08M54.00S,2023-01-28T01:55:45.7Z,3,REGULAR,substitution,in,[],1630233,,,1610612763,69,56,2023-01-28T01:55:48Z,3590000,False,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M54.00S,2023-01-28T01:56:04.2Z,3,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,69,57,2023-01-28T01:56:04Z,3600000,False,,,0,,B. Clarke Free Throw 2 of 2 (6 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
366,PT08M43.00S,2023-01-28T01:56:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,17.427726675427067,51.470588235294116,1610612750,69,57,2023-01-28T01:56:21Z,3610000,False,-7.0,111.0,1,left,MISS D. Russell 11' floating Shot,[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,11.15,Missed,,,,,,,,,,,,,,,,,,
367,PT08M40.00S,2023-01-28T01:56:19.4Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,69,57,2023-01-28T01:56:19Z,3620000,False,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,366.0,,,,,,7.0,6.0,1.0,,,,,,,,,
368,PT08M32.00S,2023-01-28T01:56:27.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630233,31.61957950065703,38.72549019607843,1610612750,72,57,2023-01-28T01:56:31Z,3630000,False,56.0,245.0,1,left,N. Knight 25' 3PT  (10 PTS) (A. Edwards 4 AST),"[1630233, 1630162]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,Above the Break 3,24+ Center,25.11,Made,,10.0,A. Edwards,1630162.0,4.0,,,,,,,,,,,,,
370,PT08M17.00S,2023-01-28T01:56:42.6Z,3,REGULAR,3pt,Jump Shot,[],1630533,94.1688567674113,96.07843137254902,1610612763,72,60,2023-01-28T01:56:49Z,3650000,False,230.0,2.0,1,right,Z. Williams 3PT  (3 PTS) (J. Morant 5 AST),"[1630533, 1629630]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,23.04,Made,,3.0,J. Morant,1629630.0,5.0,,,,,,,,,,,,,
372,PT07M52.00S,2023-01-28T01:57:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,7.703679369250986,48.529411764705884,1610612750,72,60,2023-01-28T01:57:10Z,3670000,False,7.0,20.0,1,left,MISS R. Gobert Layup - blocked,"[203497, 1628991]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,
384,PT07M52.00S,2023-01-28T01:57:07.4Z,3,REGULAR,block,,[],1628991,,,1610612750,72,60,2023-01-28T01:57:59Z,3675000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
373,PT07M50.00S,2023-01-28T01:57:09.4Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,72,60,2023-01-28T01:57:10Z,3680000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,372.0,,,,,,3.0,3.0,0.0,,,,,,,,,
374,PT07M46.00S,2023-01-28T01:57:14.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628415,88.78120893561103,44.85294117647059,1610612763,72,60,2023-01-28T01:57:20Z,3690000,False,-26.0,53.0,1,right,MISS D. Brooks floating Shot,[1628415],1610612763.0,MEM,floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,5.89,Missed,,,,,,,,,,,,,,,,,,
375,PT07M44.00S,2023-01-28T01:57:15.7Z,3,REGULAR,rebound,offensive,[],1629634,,,1610612763,72,60,2023-01-28T01:57:15Z,3700000,False,,,0,,B. Clarke REBOUND (Off:2 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,374.0,,,,,,3.0,1.0,2.0,,,,,,,,,
376,PT07M43.00S,2023-01-28T01:57:16.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,93.9060446780552,49.50980392156863,1610612763,72,62,2023-01-28T01:57:22Z,3710000,False,-2.0,5.0,1,right,B. Clarke putback Layup (8 PTS),[1629634],1610612763.0,MEM,putback,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,0.54,Made,,8.0,,,,,,,,,,,,,,,,
377,PT07M30.00S,2023-01-28T01:57:29.3Z,3,REGULAR,3pt,Jump Shot,[],1630162,28.991458607095925,24.264705882352942,1610612750,75,62,2023-01-28T02:02:58Z,3720000,False,129.0,220.0,1,left,A. Edwards 25' 3PT pullup (15 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.49,Made,,15.0,,,,,,,,,,,,,,,,
378,PT07M11.00S,2023-01-28T01:57:49.3Z,3,REGULAR,turnover,bad pass,[],1629634,,,1610612763,75,62,2023-01-28T01:58:11Z,3730000,False,,,0,,B. Clarke bad pass TURNOVER (1 TO),"[1629634, 1626156]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,,Russell,1626156.0
379,PT07M11.00S,2023-01-28T01:57:49.3Z,3,REGULAR,steal,,[],1626156,,,1610612750,75,62,2023-01-28T01:57:51Z,3740000,False,,,0,,D. Russell STEAL (2 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
380,PT07M08.00S,2023-01-28T01:57:52.1Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612750,75,62,2023-01-28T01:58:22Z,3750000,False,,,0,,D. Russell bad pass TURNOVER (4 TO),"[1626156, 1628991]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,4.0,,,,,,,Jackson Jr.,1628991.0
381,PT07M08.00S,2023-01-28T01:57:52.1Z,3,REGULAR,steal,,[],1628991,,,1610612763,75,62,2023-01-28T01:57:54Z,3760000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
382,PT07M07.00S,2023-01-28T01:57:54.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,93.77463863337714,50.98039215686274,1610612763,75,62,2023-01-28T01:58:34Z,3770000,False,5.0,6.0,1,right,MISS J. Jackson Jr. Layup - blocked,"[1628991, 203497]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,Gobert,203497.0,,
383,PT07M07.00S,2023-01-28T01:57:54.7Z,3,REGULAR,block,,[],203497,,,1610612763,75,62,2023-01-28T01:57:59Z,3780000,False,,,0,,R. Gobert BLOCK (3 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT07M07.00S,2023-01-28T01:57:54.7Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,75,62,2023-01-28T01:58:34Z,3790000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,382.0,,,,,,5.0,3.0,2.0,,,,,,,,,
386,PT07M07.00S,2023-01-28T01:58:02.3Z,3,REGULAR,foul,personal,['2freethrow'],1630233,,,1610612763,75,62,2023-01-28T01:58:08Z,3800000,False,,,0,,N. Knight shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1630233, 1628991]",1610612750.0,MIN,shooting,,,Knight,N. Knight,,,,,Restricted Area,0-8 Center,,,,,,,,1626300.0,,,,,3.0,0.0,Jackson Jr.,1628991.0,,,,
388,PT07M07.00S,2023-01-28T01:58:29.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628991,,,1610612763,75,63,2023-01-28T01:58:29Z,3820000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (9 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
389,PT07M07.00S,2023-01-28T01:58:46.2Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628991,,,1610612763,75,64,2023-01-28T01:58:46Z,3830000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (10 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
390,PT06M54.00S,2023-01-28T01:59:01.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,11.514454664914586,61.76470588235294,1610612750,75,64,2023-01-28T01:59:05Z,3840000,False,-59.0,56.0,1,left,MISS D. Russell 8' floating Shot,[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,8.1,Missed,,,,,,,,,,,,,,,,,,
391,PT06M51.00S,2023-01-28T01:59:04.2Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,75,64,2023-01-28T01:59:05Z,3850000,False,,,0,,B. Clarke REBOUND (Off:2 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Left,,,390.0,,,,,,4.0,2.0,2.0,,,,,,,,,
392,PT06M36.00S,2023-01-28T01:59:19.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629634,86.81011826544021,40.68627450980392,1610612763,75,66,2023-01-28T01:59:23Z,3860000,False,-47.0,71.0,1,right,B. Clarke 8' Hook (10 PTS) (J. Morant 6 AST),"[1629634, 1629630]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Left,8.53,Made,,10.0,J. Morant,1629630.0,6.0,,,,,,,,,,,,,
394,PT06M17.00S,2023-01-28T01:59:37.5Z,3,REGULAR,3pt,Jump Shot,[],1630183,31.09395532194481,36.029411764705884,1610612750,75,66,2023-01-28T01:59:41Z,3880000,False,70.0,240.0,1,left,MISS J. McDaniels 24' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,24.98,Missed,,,,,,,,,,,,,,,,,,
395,PT06M15.00S,2023-01-28T01:59:39.5Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,75,66,2023-01-28T01:59:41Z,3890000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,394.0,,,,,,6.0,4.0,2.0,,,,,,,,,
397,PT06M09.00S,2023-01-28T01:59:54.9Z,3,REGULAR,substitution,out,[],203497,,,1610612763,75,66,2023-01-28T02:00:03Z,3910000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M09.00S,2023-01-28T01:59:54.9Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,75,66,2023-01-28T02:00:03Z,3920000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M09.00S,2023-01-28T01:59:54.9Z,3,REGULAR,substitution,in,[],1629675,,,1610612763,75,66,2023-01-28T02:00:03Z,3930000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M09.00S,2023-01-28T01:59:54.9Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,75,66,2023-01-28T02:00:03Z,3940000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M07.00S,2023-01-28T02:00:19.9Z,3,REGULAR,3pt,Jump Shot,[],1628415,92.85479632063075,96.07843137254902,1610612763,75,66,2023-01-28T02:00:24Z,3950000,False,230.0,15.0,1,right,MISS D. Brooks 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
402,PT06M04.00S,2023-01-28T02:00:22.9Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,75,66,2023-01-28T02:00:24Z,3960000,False,,,0,,N. Reid REBOUND (Off:1 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,,,401.0,,,,,,2.0,1.0,1.0,,,,,,,,,
403,PT05M50.00S,2023-01-28T02:00:36.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.915243101182654,48.529411764705884,1610612750,75,66,2023-01-28T02:00:51Z,3970000,False,7.0,13.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
405,PT05M49.00S,2023-01-28T02:00:37.9Z,3,REGULAR,rebound,offensive,[],1629675,,,1610612750,75,66,2023-01-28T02:00:51Z,3990000,False,,,0,,N. Reid REBOUND (Off:2 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,403.0,,,,,,3.0,1.0,2.0,,,,,,,,,
406,PT05M49.00S,2023-01-28T02:00:42.2Z,3,REGULAR,foul,personal,[],1629634,,,1610612750,75,66,2023-01-28T02:00:48Z,4000000,False,,,0,,B. Clarke personal FOUL (1 PF),"[1629634, 1629675]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1162.0,,,,,1.0,0.0,Reid,1629675.0,,,,
408,PT05M34.00S,2023-01-28T02:01:15.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630233,31.61957950065703,53.18627450980392,1610612750,75,66,2023-01-28T02:01:22Z,4020000,False,-16.0,245.0,1,left,MISS N. Knight 24' step back 3PT,[1630233],1610612750.0,MIN,step back,,,Knight,N. Knight,,,,,Above the Break 3,24+ Center,24.52,Missed,,,,,,,,,,,,,,,,,,
409,PT05M31.00S,2023-01-28T02:01:18.3Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,75,66,2023-01-28T02:01:18Z,4030000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,408.0,,,,,,2.0,2.0,0.0,,,,,,,,,
410,PT05M27.00S,2023-01-28T02:01:22.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,92.32917214191852,47.549019607843135,1610612763,75,66,2023-01-28T02:01:27Z,4040000,False,-12.0,20.0,1,right,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
411,PT05M25.00S,2023-01-28T02:01:24.5Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,75,66,2023-01-28T02:01:27Z,4050000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,410.0,,,,,,4.0,3.0,1.0,,,,,,,,,
412,PT05M20.00S,2023-01-28T02:01:29.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,9.149145860709593,94.36274509803921,1610612750,78,66,2023-01-28T02:01:37Z,4060000,False,-222.0,34.0,1,left,A. Edwards 3PT  (18 PTS) (D. Russell 7 AST),"[1630162, 1626156]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,22.43,Made,,18.0,D. Russell,1626156.0,7.0,,,,,,,,,,,,,
414,PT05M18.00S,2023-01-28T02:01:46.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,78,66,2023-01-28T02:01:46Z,4080000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M18.00S,2023-01-28T02:04:09.1Z,3,REGULAR,substitution,out,[],1626156,,,1610612763,78,66,2023-01-28T02:04:28Z,4090000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M18.00S,2023-01-28T02:04:09.1Z,3,REGULAR,substitution,in,[],1629669,,,1610612763,78,66,2023-01-28T02:04:28Z,4100000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M08.00S,2023-01-28T02:04:49.2Z,3,REGULAR,turnover,traveling,[],1629630,,,1610612763,78,66,2023-01-28T02:04:55Z,4110000,False,,,0,,J. Morant traveling TURNOVER (3 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,1626300.0,,,,3.0,,,,,,,,
418,PT04M56.00S,2023-01-28T02:05:13.7Z,3,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612750,78,66,2023-01-28T02:05:20Z,4120000,False,,,0,,B. Clarke shooting personal FOUL (2 PF) (Reid 2 FT),"[1629634, 1629675]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,2.0,0.0,Reid,1629675.0,,,,
420,PT04M56.00S,2023-01-28T02:05:37.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629675,,,1610612750,78,66,2023-01-28T02:05:55Z,4140000,False,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
421,PT04M56.00S,2023-01-28T02:05:37.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,78,66,2023-01-28T02:05:55Z,4150000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,,,,
422,PT04M56.00S,2023-01-28T02:05:37.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629675,,,1610612750,78,66,2023-01-28T02:05:55Z,4160000,False,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
423,PT04M54.00S,2023-01-28T02:05:39.2Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,78,66,2023-01-28T02:05:55Z,4170000,False,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,422.0,,,,,,3.0,3.0,0.0,,,,,,,,,
