actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
333,PT08M36.00S,2022-12-22T02:24:25.1Z,3,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,58,53,2022-12-22T02:24:30Z,3300000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (4 TO),[1630162],1610612750.0,MIN,bad pass,,,,,,In The Paint (Non-RA),8-16 Left,,,,Edwards,A. Edwards,,,,,,,,1148.0,,,,,4.0,,,,,
334,PT08M25.00S,2022-12-22T02:24:55.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203501,31.35676741130092,68.62745098039215,1610612742,58,56,2022-12-22T02:25:00Z,3310000,False,-93.0,242.0,1,left,T. Hardaway Jr. 25' 3PT  (9 PTS) (C. Wood 1 AST),"[203501, 1626174]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,25.96,Made,9.0,Hardaway Jr.,T. Hardaway Jr.,C. Wood,1626174.0,1.0,,,,,,,,,,,,,,,
336,PT08M11.00S,2022-12-22T02:25:08.9Z,3,REGULAR,2pt,Jump Shot,[],1626156,78.13731931668858,50.73529411764706,1610612750,60,56,2022-12-22T02:25:16Z,3330000,False,4.0,153.0,1,right,D. Russell 15' step back Jump Shot (8 PTS),[1626156],1610612750.0,MIN,step back,,,,,,Mid-Range,8-16 Center,15.3,Made,8.0,Russell,D. Russell,,,,,,,,,,,,,,,,,,
337,PT07M51.00S,2022-12-22T02:25:29.3Z,3,REGULAR,2pt,Jump Shot,[],1629029,8.229303547963205,75.0,1610612742,60,58,2022-12-22T02:25:34Z,3340000,False,-125.0,25.0,1,left,L. Doncic 12' fadeaway Jump Shot (19 PTS),[1629029],1610612742.0,DAL,fadeaway,,,,,,Mid-Range,8-16 Left,12.75,Made,19.0,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
338,PT07M37.00S,2022-12-22T02:25:46.9Z,3,REGULAR,2pt,Jump Shot,[],1630162,77.34888304862024,80.3921568627451,1610612750,62,58,2022-12-22T02:28:37Z,3350000,False,152.0,160.0,1,right,A. Edwards 22' pullup Jump Shot (14 PTS),[1630162],1610612750.0,MIN,pullup,,,,,,Mid-Range,16-24 Right Center,22.1,Made,14.0,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
339,PT07M14.00S,2022-12-22T02:26:12.6Z,3,REGULAR,foul,personal,[],203085,,,1610612742,62,58,2022-12-22T02:26:23Z,3360000,False,,,0,,A. Rivers personal FOUL (3 PF),"[203085, 1629029]",1610612750.0,MIN,,,,,,,Mid-Range,8-16 Right,,,,Rivers,A. Rivers,,,,,,,,1148.0,3.0,0.0,Doncic,1629029.0,,,,,,
342,PT07M05.00S,2022-12-22T02:26:45.1Z,3,REGULAR,foul,personal,['3freethrow'],203085,,,1610612742,62,58,2022-12-22T02:27:05Z,3390000,False,,,0,,A. Rivers shooting personal FOUL (4 PF) (Hardaway Jr. 3 FT),"[203085, 203501]",1610612750.0,MIN,shooting,,,,,,Above the Break 3,24+ Left Center,,,,Rivers,A. Rivers,,,,,,,,1628951.0,4.0,0.0,Hardaway Jr.,203501.0,,,,,,
344,PT07M05.00S,2022-12-22T02:27:19.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,62,58,2022-12-22T02:27:19Z,3410000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT07M05.00S,2022-12-22T02:29:33.8Z,3,REGULAR,substitution,out,[],203085,,,1610612742,62,58,2022-12-22T02:29:51Z,3450000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,,,,,,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,
349,PT07M05.00S,2022-12-22T02:29:33.8Z,3,REGULAR,substitution,in,[],1629669,,,1610612742,62,58,2022-12-22T02:29:51Z,3460000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,,,,,,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,
350,PT07M05.00S,2022-12-22T02:30:19.1Z,3,REGULAR,freethrow,1 of 3,[],203501,,,1610612742,62,59,2022-12-22T02:30:19Z,3470000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 3 (10 PTS),[203501],1610612742.0,DAL,,,,,,,,,,Made,10.0,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
351,PT07M05.00S,2022-12-22T02:30:30.2Z,3,REGULAR,freethrow,2 of 3,[],203501,,,1610612742,62,60,2022-12-22T02:30:30Z,3480000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 3 (11 PTS),[203501],1610612742.0,DAL,,,,,,,,,,Made,11.0,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
352,PT07M05.00S,2022-12-22T02:30:42.2Z,3,REGULAR,freethrow,3 of 3,[],203501,,,1610612742,62,61,2022-12-22T02:30:42Z,3490000,False,,,0,,T. Hardaway Jr. Free Throw 3 of 3 (12 PTS),[203501],1610612742.0,DAL,,,,,,,,,,Made,12.0,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
353,PT06M52.00S,2022-12-22T02:30:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.03745072273325,49.50980392156863,1610612750,64,61,2022-12-22T02:31:02Z,3500000,False,-2.0,4.0,1,right,A. Edwards driving finger roll Layup (16 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,,,,Restricted Area,0-8 Center,0.43,Made,16.0,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
354,PT06M27.00S,2022-12-22T02:31:21.4Z,3,REGULAR,3pt,Jump Shot,[],203501,8.754927726675426,3.6764705882352944,1610612742,64,61,2022-12-22T02:32:48Z,3510000,False,232.0,30.0,1,left,MISS T. Hardaway Jr. 3PT - blocked,"[203501, 203497]",1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.35,Missed,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,Gobert,203497.0,
355,PT06M27.00S,2022-12-22T02:31:21.4Z,3,REGULAR,block,,[],203497,,,1610612742,64,61,2022-12-22T02:31:25Z,3520000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,,,,Right Corner 3,24+ Right,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,
356,PT06M27.00S,2022-12-22T02:31:21.4Z,3,REGULAR,rebound,offensive,[],203493,,,1610612742,64,61,2022-12-22T02:33:51Z,3530000,False,,,0,,R. Bullock REBOUND (Off:1 Def:3),[203493],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Bullock,R. Bullock,,,,354.0,4.0,3.0,1.0,,,,,,,,,,,
357,PT06M26.00S,2022-12-22T02:31:33.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', '2ndchance']",203501,8.935611038107753,4.434742647058823,1610612742,64,61,2022-12-22T02:48:10Z,3540000,False,228.0,31.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.0,Missed,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
358,PT06M24.00S,2022-12-22T02:31:35.5Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,64,61,2022-12-22T02:48:10Z,3550000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,,,,Right Corner 3,24+ Right,,,,Edwards,A. Edwards,,,,357.0,1.0,1.0,0.0,,,,,,,,,,,
359,PT06M08.00S,2022-12-22T02:31:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.85479632063075,48.03921568627451,1610612750,64,61,2022-12-22T02:31:47Z,3560000,False,-10.0,15.0,1,right,MISS A. Edwards Layup,[1630162],1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,1.77,Missed,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
360,PT06M08.00S,2022-12-22T02:31:40.6Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,64,61,2022-12-22T02:31:47Z,3570000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Hardaway Jr.,T. Hardaway Jr.,,,,359.0,1.0,1.0,0.0,,,,,,,,,,,
361,PT06M08.00S,2022-12-22T02:31:47.1Z,3,REGULAR,foul,personal,[],1629669,,,1610612742,64,61,2022-12-22T02:32:11Z,3580000,False,,,0,,J. Nowell personal FOUL (1 PF),"[1629669, 1629029]",1610612750.0,MIN,,,,,,,Mid-Range,16-24 Left,,,,Nowell,J. Nowell,,,,,,,,1148.0,1.0,0.0,Doncic,1629029.0,,,,,,
363,PT05M52.00S,2022-12-22T02:32:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,8.492115637319317,43.627450980392155,1610612742,64,63,2022-12-22T02:33:19Z,3600000,False,32.0,27.0,1,left,C. Wood Layup (12 PTS) (S. Dinwiddie 3 AST),"[1626174, 203915]",1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,4.2,Made,12.0,Wood,C. Wood,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,,
365,PT05M43.00S,2022-12-22T02:32:32.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,92.72339027595268,49.01960784313725,1610612750,66,63,2022-12-22T02:36:10Z,3620000,False,-5.0,16.0,1,right,J. McDaniels DUNK (7 PTS) (D. Russell 4 AST),"[1630183, 1626156]",1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,1.66,Made,7.0,McDaniels,J. McDaniels,D. Russell,1626156.0,4.0,,,,,,,,,,,,,,,
367,PT05M17.00S,2022-12-22T02:32:58.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,12.828515111695138,44.11764705882353,1610612742,66,63,2022-12-22T02:33:28Z,3640000,False,29.0,68.0,1,left,MISS L. Doncic 7' pullup Shot,[1629029],1610612742.0,DAL,pullup,,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
368,PT05M17.00S,2022-12-22T02:32:58.4Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,66,63,2022-12-22T02:33:28Z,3650000,False,,,0,,R. Gobert REBOUND (Off:5 Def:7),[203497],1610612750.0,MIN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gobert,R. Gobert,,,,367.0,12.0,7.0,5.0,,,,,,,,,,,
369,PT05M11.00S,2022-12-22T02:33:04.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,67.7562417871222,39.950980392156865,1610612750,66,63,2022-12-22T02:33:35Z,3660000,False,-50.0,251.0,1,right,MISS D. Russell 25' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,,,,Above the Break 3,24+ Center,25.56,Missed,,Russell,D. Russell,,,,,,,,,,,,,,,,,,
370,PT05M08.00S,2022-12-22T02:33:07.7Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,66,63,2022-12-22T02:33:35Z,3670000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Dinwiddie,S. Dinwiddie,,,,369.0,3.0,3.0,0.0,,,,,,,,,,,
371,PT05M06.00S,2022-12-22T02:33:10.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.440867279894875,49.26470588235294,1610612742,66,63,2022-12-22T02:33:45Z,3680000,False,4.0,17.0,1,left,MISS L. Doncic running Layup - blocked,"[1629029, 1630162]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,1.78,Missed,,Doncic,L. Doncic,,,,,,,,,,,,,,,,Edwards,1630162.0,
372,PT05M06.00S,2022-12-22T02:33:10.0Z,3,REGULAR,block,,[],1630162,,,1610612742,66,63,2022-12-22T02:33:12Z,3690000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
373,PT05M05.00S,2022-12-22T02:33:11.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,66,63,2022-12-22T02:33:45Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,371.0,,,,,,,,,,,,,,
376,PT05M05.00S,2022-12-22T02:33:41.6Z,3,REGULAR,substitution,out,[],203493,,,1610612742,66,63,2022-12-22T02:33:49Z,3730000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,,,,,,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,
377,PT05M05.00S,2022-12-22T02:33:41.6Z,3,REGULAR,substitution,out,[],1626174,,,1610612742,66,63,2022-12-22T02:33:49Z,3740000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
378,PT05M05.00S,2022-12-22T02:33:41.6Z,3,REGULAR,substitution,in,[],203939,,,1610612742,66,63,2022-12-22T02:33:49Z,3750000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,
379,PT05M05.00S,2022-12-22T02:33:41.6Z,3,REGULAR,substitution,in,[],202689,,,1610612742,66,63,2022-12-22T02:33:49Z,3760000,False,,,0,,SUB in: K. Walker,[202689],1610612742.0,DAL,,,,,,,,,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,
380,PT04M58.00S,2022-12-22T02:34:02.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203501,16.90210249671485,93.38235294117648,1610612742,66,63,2022-12-22T02:34:08Z,3770000,False,-217.0,106.0,1,left,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,24.16,Missed,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
381,PT04M56.00S,2022-12-22T02:34:04.0Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,66,63,2022-12-22T02:34:08Z,3780000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,,,,Edwards,A. Edwards,,,,380.0,2.0,2.0,0.0,,,,,,,,,,,
382,PT04M42.00S,2022-12-22T02:34:18.3Z,3,REGULAR,3pt,Jump Shot,[],1629669,87.72996057818659,95.34313725490196,1610612750,66,63,2022-12-22T02:34:25Z,3790000,False,227.0,63.0,1,right,MISS J. Nowell step back 3PT,[1629669],1610612750.0,MIN,step back,,,,,,Right Corner 3,24+ Right,23.52,Missed,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,
383,PT04M38.00S,2022-12-22T02:34:22.3Z,3,REGULAR,rebound,defensive,[],203915,,,1610612742,66,63,2022-12-22T02:34:25Z,3800000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Dinwiddie,S. Dinwiddie,,,,382.0,4.0,4.0,0.0,,,,,,,,,,,
384,PT04M32.00S,2022-12-22T02:34:28.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,32.14520367936925,33.82352941176471,1610612742,66,63,2022-12-22T02:34:34Z,3810000,False,81.0,250.0,1,left,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,,,,Above the Break 3,24+ Center,26.25,Missed,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
385,PT04M28.00S,2022-12-22T02:34:32.1Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,66,63,2022-12-22T02:34:34Z,3820000,False,,,0,,D. Russell REBOUND (Off:0 Def:5),[1626156],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Center,,,,Russell,D. Russell,,,,384.0,5.0,5.0,0.0,,,,,,,,,,,
386,PT04M23.00S,2022-12-22T02:34:37.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,93.38042049934296,96.56862745098039,1610612750,66,63,2022-12-22T02:34:43Z,3830000,False,233.0,10.0,1,right,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,,,,Right Corner 3,24+ Right,23.3,Missed,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
387,PT04M20.00S,2022-12-22T02:34:40.6Z,3,REGULAR,rebound,defensive,[],202689,,,1610612742,66,63,2022-12-22T02:34:43Z,3840000,False,,,0,,K. Walker REBOUND (Off:0 Def:3),[202689],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Walker,K. Walker,,,,386.0,3.0,3.0,0.0,,,,,,,,,,,
388,PT04M07.00S,2022-12-22T02:34:53.2Z,3,REGULAR,3pt,Jump Shot,[],203915,32.013797634691194,49.754901960784316,1610612742,66,66,2022-12-22T02:34:58Z,3850000,False,1.0,248.0,1,left,S. Dinwiddie 24' 3PT step back (11 PTS),[203915],1610612742.0,DAL,step back,,,,,,Above the Break 3,24+ Center,24.84,Made,11.0,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
389,PT03M45.00S,2022-12-22T02:35:15.6Z,3,REGULAR,3pt,Jump Shot,[],1629669,94.95729303547962,96.32352941176471,1610612750,66,66,2022-12-22T02:35:20Z,3860000,False,232.0,-5.0,1,right,MISS J. Nowell 3PT,[1629669],1610612750.0,MIN,,,,,,,Right Corner 3,24+ Right,23.17,Missed,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,
390,PT03M42.00S,2022-12-22T02:35:18.6Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,66,66,2022-12-22T02:35:20Z,3870000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Hardaway Jr.,T. Hardaway Jr.,,,,389.0,2.0,2.0,0.0,,,,,,,,,,,
391,PT03M21.00S,2022-12-22T02:35:39.2Z,3,REGULAR,2pt,Jump Shot,[],203915,8.360709592641262,29.411764705882355,1610612742,66,66,2022-12-22T02:35:47Z,3880000,False,103.0,26.0,1,left,MISS S. Dinwiddie 10' pullup Shot,[203915],1610612742.0,DAL,pullup,,,,,,Mid-Range,8-16 Right,10.62,Missed,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
392,PT03M19.00S,2022-12-22T02:35:42.4Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,66,66,2022-12-22T02:35:42Z,3890000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,,,,Mid-Range,8-16 Right,,,,Edwards,A. Edwards,,,,391.0,3.0,3.0,0.0,,,,,,,,,,,
394,PT03M12.00S,2022-12-22T02:35:51.7Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,66,66,2022-12-22T02:35:59Z,3910000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,,,,,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,
395,PT03M12.00S,2022-12-22T02:35:51.7Z,3,REGULAR,substitution,out,[],203497,,,1610612750,66,66,2022-12-22T02:35:59Z,3920000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,,,,,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,
396,PT03M12.00S,2022-12-22T02:35:51.7Z,3,REGULAR,substitution,in,[],1627854,,,1610612750,66,66,2022-12-22T02:35:59Z,3930000,False,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,,,,,,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,
397,PT03M12.00S,2022-12-22T02:35:51.7Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,66,66,2022-12-22T02:35:59Z,3940000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,
398,PT03M07.00S,2022-12-22T02:36:18.3Z,3,REGULAR,3pt,Jump Shot,[],1629675,69.59592641261499,29.65686274509804,1610612750,69,66,2022-12-22T02:36:24Z,3950000,False,-102.0,233.0,1,right,N. Reid 25' 3PT  (6 PTS) (B. Forbes 1 AST),"[1629675, 1627854]",1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,25.45,Made,6.0,Reid,N. Reid,B. Forbes,1627854.0,1.0,,,,,,,,,,,,,,,
400,PT02M38.00S,2022-12-22T02:36:45.7Z,3,REGULAR,2pt,Jump Shot,[],202689,21.632720105124836,76.7156862745098,1610612742,69,66,2022-12-22T02:36:51Z,3970000,False,-134.0,151.0,1,left,MISS K. Walker 20' pullup Shot,[202689],1610612742.0,DAL,pullup,,,,,,Mid-Range,16-24 Left Center,20.15,Missed,,Walker,K. Walker,,,,,,,,,,,,,,,,,,
401,PT02M36.00S,2022-12-22T02:36:48.4Z,3,REGULAR,rebound,defensive,[],1627854,,,1610612750,69,66,2022-12-22T02:36:48Z,3980000,False,,,0,,B. Forbes REBOUND (Off:0 Def:1),[1627854],1610612750.0,MIN,,,,,,,Mid-Range,16-24 Left Center,,,,Forbes,B. Forbes,,,,400.0,1.0,1.0,0.0,,,,,,,,,,,
402,PT02M30.00S,2022-12-22T02:36:59.1Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612750,69,66,2022-12-22T02:37:17Z,3990000,False,,,0,,D. Powell shooting personal FOUL (2 PF) (Edwards 2 FT),"[203939, 1630162]",1610612742.0,DAL,shooting,,,,,,Restricted Area,0-8 Center,,,,Powell,D. Powell,,,,,,,,2005.0,2.0,0.0,Edwards,1630162.0,,,,,,
404,PT02M30.00S,2022-12-22T02:37:19.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,69,66,2022-12-22T02:37:19Z,4010000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT02M30.00S,2022-12-22T02:39:45.1Z,3,REGULAR,substitution,out,[],203915,,,1610612750,69,66,2022-12-22T02:40:01Z,4020000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
406,PT02M30.00S,2022-12-22T02:39:45.1Z,3,REGULAR,substitution,in,[],1628373,,,1610612750,69,66,2022-12-22T02:40:01Z,4030000,False,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,,,,,,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,
407,PT02M30.00S,2022-12-22T02:40:05.0Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,70,66,2022-12-22T02:40:21Z,4040000,False,,,0,,A. Edwards Free Throw 1 of 2 (17 PTS),[1630162],1610612750.0,MIN,,,,,,,,,,Made,17.0,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
408,PT02M30.00S,2022-12-22T02:40:05.0Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,70,66,2022-12-22T02:40:21Z,4050000,False,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,,,,,,,Missed,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
409,PT02M30.00S,2022-12-22T02:40:05.0Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,70,66,2022-12-22T02:42:51Z,4060000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,408.0,3.0,3.0,0.0,,,,,,,,,,,
410,PT02M13.00S,2022-12-22T02:40:38.4Z,3,REGULAR,foul,personal,[],1630183,,,1610612742,70,66,2022-12-22T02:40:48Z,4070000,False,,,0,,J. McDaniels personal FOUL (4 PF),"[1630183, 203939]",1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,,,,McDaniels,J. McDaniels,,,,,,,,2005.0,4.0,0.0,Powell,203939.0,,,,,,
412,PT02M13.00S,2022-12-22T02:40:53.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612742,70,66,2022-12-22T02:40:59Z,4090000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,
413,PT02M13.00S,2022-12-22T02:40:53.7Z,3,REGULAR,substitution,in,[],1631111,,,1610612742,70,66,2022-12-22T02:40:59Z,4100000,False,,,0,,SUB in: W. Moore Jr.,[1631111],1610612750.0,MIN,,,,,,,,,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,
414,PT02M03.00S,2022-12-22T02:41:15.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,6.652431011826544,50.0,1610612742,70,68,2022-12-22T02:41:20Z,4110000,False,0.0,10.0,1,left,D. Powell cutting DUNK (3 PTS) (L. Doncic 7 AST),"[203939, 1629029]",1610612742.0,DAL,cutting,,,,,,Restricted Area,0-8 Center,1.0,Made,3.0,Powell,D. Powell,L. Doncic,1629029.0,7.0,,,,,,,,,,,,,,,
416,PT01M40.00S,2022-12-22T02:41:39.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631111,93.51182654402102,50.245098039215684,1610612750,72,68,2022-12-22T02:41:56Z,4130000,False,1.0,8.0,1,right,W. Moore Jr. driving reverse Layup (2 PTS) (N. Reid 1 AST),"[1631111, 1629675]",1610612750.0,MIN,driving reverse,,,,,,Restricted Area,0-8 Center,0.86,Made,2.0,Moore Jr.,W. Moore Jr.,N. Reid,1629675.0,1.0,,,,,,,,,,,,,,,
418,PT01M23.00S,2022-12-22T02:41:55.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,7.178055190538765,50.245098039215684,1610612742,72,70,2022-12-22T02:42:01Z,4150000,False,-1.0,15.0,1,left,D. Powell Layup (5 PTS) (L. Doncic 8 AST),"[203939, 1629029]",1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,1.5,Made,5.0,Powell,D. Powell,L. Doncic,1629029.0,8.0,,,,,,,,,,,,,,,
420,PT01M10.00S,2022-12-22T02:42:11.0Z,3,REGULAR,turnover,traveling,[],1631111,,,1610612750,72,70,2022-12-22T02:42:16Z,4170000,False,,,0,,W. Moore Jr. traveling TURNOVER (1 TO),[1631111],1610612750.0,MIN,,,,,,,Mid-Range,16-24 Right,,,,Moore Jr.,W. Moore Jr.,,,,,,,,2005.0,,,,,1.0,,,,,
