actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
265,PT04M21.00S,2023-03-11T01:55:46.1Z,2,REGULAR,rebound,offensive,[],1626220,,,1610612751,60,48,2023-03-11T01:55:46Z,2610000,False,,,0,,R. O'Neale REBOUND (Off:3 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,264.0,5.0,2.0,3.0,,,,,,,,,
266,PT04M20.00S,2023-03-11T01:55:47.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626220,92.46057818659659,51.71568627450981,1610612751,60,48,2023-03-11T02:00:33Z,2620000,False,9.0,18.0,1,right,MISS R. O'Neale putback Layup,[1626220],1610612751.0,BKN,putback,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,2.03,Missed,,,,,,,,,,,,,
267,PT04M18.00S,2023-03-11T01:55:49.2Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612751,60,48,2023-03-11T01:56:11Z,2630000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:0),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,266.0,2.0,0.0,2.0,,,,,,,,,
268,PT04M17.00S,2023-03-11T01:55:50.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627827,94.40999984741211,50.0,1610612751,60,48,2023-03-11T01:56:25Z,2640000,False,0.0,0.0,1,right,MISS D. Finney-Smith tip Layup,[1627827],1610612751.0,BKN,tip,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
269,PT04M16.00S,2023-03-11T01:55:51.7Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,60,48,2023-03-11T01:56:25Z,2650000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,268.0,3.0,3.0,0.0,,,,,,,,,
271,PT04M14.00S,2023-03-11T01:55:52.9Z,2,REGULAR,turnover,lost ball,[],1629675,,,1610612750,60,48,2023-03-11T01:56:03Z,2670000,False,,,0,,N. Reid lost ball TURNOVER (2 TO),"[1629675, 1627827]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,Finney-Smith,1627827.0,,,,,,
272,PT04M14.00S,2023-03-11T01:55:52.9Z,2,REGULAR,steal,,[],1627827,,,1610612751,60,48,2023-03-11T01:55:56Z,2680000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
273,PT04M14.00S,2023-03-11T01:55:58.7Z,2,REGULAR,foul,personal,['2freethrow'],1629162,,,1610612751,60,48,2023-03-11T01:56:12Z,2690000,False,,,0,,J. McLaughlin shooting personal FOUL (2 PF) (Finney-Smith 2 FT),"[1629162, 1627827]",1610612750.0,MIN,shooting,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,1627526.0,2.0,0.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,
275,PT04M14.00S,2023-03-11T01:56:26.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627827,,,1610612751,60,49,2023-03-11T01:56:26Z,2710000,False,,,0,,D. Finney-Smith Free Throw 1 of 2 (3 PTS),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,Made,,,,,,,,3.0,,,,,
276,PT04M14.00S,2023-03-11T01:56:45.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627827,,,1610612751,60,50,2023-03-11T01:56:45Z,2720000,False,,,0,,D. Finney-Smith Free Throw 2 of 2 (4 PTS),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,Made,,,,,,,,4.0,,,,,
277,PT04M02.00S,2023-03-11T01:57:01.3Z,2,REGULAR,2pt,Jump Shot,[],1630162,21.632720105124836,68.13725490196079,1610612750,60,50,2023-03-11T01:57:09Z,2730000,False,-91.0,151.0,1,left,MISS A. Edwards 17' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,17.6,Missed,,,,,,,,,,,,,
278,PT03M58.00S,2023-03-11T01:57:05.3Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,60,50,2023-03-11T01:57:05Z,2740000,False,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,,,,,,277.0,4.0,3.0,1.0,,,,,,,,,
279,PT03M56.00S,2023-03-11T01:57:08.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629675,7.703679369250986,59.068627450980394,1610612750,60,50,2023-03-11T02:03:07Z,2750000,False,-45.0,20.0,1,left,MISS N. Reid turnaround bank Hook,[1629675],1610612750.0,MIN,turnaround bank,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.95,Missed,,,,,,,,,,,,,
280,PT03M56.00S,2023-03-11T01:57:08.3Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,60,50,2023-03-11T01:57:13Z,2760000,False,,,0,,R. O'Neale REBOUND (Off:3 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,279.0,6.0,3.0,3.0,,,,,,,,,
281,PT03M53.00S,2023-03-11T01:57:14.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612751,60,50,2023-03-11T01:57:27Z,2770000,False,,,0,,A. Edwards personal FOUL (2 PF) (Bridges 2 FT),"[1630162, 1628969]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,1627526.0,2.0,0.0,Bridges,1628969.0,,,,,,,,,,,,,,,
283,PT03M53.00S,2023-03-11T01:57:43.6Z,2,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,60,50,2023-03-11T01:57:43Z,2790000,False,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
284,PT03M53.00S,2023-03-11T01:57:43.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,60,50,2023-03-11T01:57:43Z,2800000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,283.0,,,,,,,,,,,,
285,PT03M53.00S,2023-03-11T01:57:59.7Z,2,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,60,51,2023-03-11T01:57:59Z,2810000,False,,,0,,M. Bridges Free Throw 2 of 2 (18 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,Made,,,,,,,,18.0,,,,,
286,PT03M35.00S,2023-03-11T01:58:21.9Z,2,REGULAR,foul,personal,[],1626220,,,1610612750,60,51,2023-03-11T01:58:49Z,2820000,False,,,0,,R. O'Neale personal FOUL (1 PF),"[1626220, 1630162]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right Center,1151.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
288,PT03M35.00S,2023-03-11T01:58:33.2Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,60,51,2023-03-11T01:58:44Z,2840000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M35.00S,2023-03-11T01:58:33.2Z,2,REGULAR,substitution,out,[],1629661,,,1610612750,60,51,2023-03-11T01:58:44Z,2850000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M35.00S,2023-03-11T01:58:33.2Z,2,REGULAR,substitution,in,[],203497,,,1610612750,60,51,2023-03-11T01:58:44Z,2860000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M35.00S,2023-03-11T01:58:33.2Z,2,REGULAR,substitution,in,[],1629651,,,1610612750,60,51,2023-03-11T01:58:44Z,2870000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M35.00S,2023-03-11T01:58:48.6Z,2,REGULAR,substitution,out,[],1629162,,,1610612750,60,51,2023-03-11T01:58:51Z,2880000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M35.00S,2023-03-11T01:58:48.6Z,2,REGULAR,substitution,in,[],201144,,,1610612750,60,51,2023-03-11T01:58:51Z,2890000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M26.00S,2023-03-11T01:59:10.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,7.046649145860711,50.98039215686274,1610612750,62,51,2023-03-11T01:59:15Z,2900000,False,-5.0,14.0,1,left,J. McDaniels driving DUNK (7 PTS) (A. Edwards 1 AST),"[1630183, 1630162]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,1.45,Made,,,,,,,,7.0,,,A. Edwards,1630162.0,1.0
296,PT03M10.00S,2023-03-11T01:59:26.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,82.7365308804205,59.80392156862745,1610612751,62,53,2023-03-11T01:59:32Z,2920000,False,49.0,110.0,1,right,M. Bridges 12' pullup Jump Shot (20 PTS),[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.02,Made,,,,,,,,20.0,,,,,
297,PT02M55.00S,2023-03-11T01:59:41.5Z,2,REGULAR,3pt,Jump Shot,[],201144,24.52365308804205,13.725490196078432,1610612750,62,53,2023-03-11T01:59:45Z,2930000,False,181.0,178.0,1,left,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,25.41,Missed,,,,,,,,,,,,,
298,PT02M52.00S,2023-03-11T01:59:44.5Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,62,53,2023-03-11T01:59:45Z,2940000,False,,,0,,R. O'Neale REBOUND (Off:3 Def:4),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,297.0,7.0,4.0,3.0,,,,,,,,,
299,PT02M45.00S,2023-03-11T01:59:51.9Z,2,REGULAR,3pt,Jump Shot,[],1626220,80.1084099868594,8.57843137254902,1610612751,62,56,2023-03-11T01:59:59Z,2950000,False,-207.0,134.0,1,right,R. O'Neale 24' 3PT  (5 PTS) (S. Dinwiddie 6 AST),"[1626220, 203915]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,24.69,Made,,,,,,,,5.0,,,S. Dinwiddie,203915.0,6.0
301,PT02M26.00S,2023-03-11T02:00:11.8Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612750,62,56,2023-03-11T02:00:19Z,2970000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Edwards 2 FT),"[1628969, 1630162]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1627526.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
303,PT02M26.00S,2023-03-11T02:00:21.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,62,56,2023-03-11T02:00:21Z,2990000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M26.00S,2023-03-11T02:03:24.1Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,63,56,2023-03-11T02:03:24Z,3000000,False,,,0,,A. Edwards Free Throw 1 of 2 (14 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,Made,,,,,,,,14.0,,,,,
307,PT02M26.00S,2023-03-11T02:03:38.3Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,64,56,2023-03-11T02:03:38Z,3010000,False,,,0,,A. Edwards Free Throw 2 of 2 (15 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,Made,,,,,,,,15.0,,,,,
308,PT02M17.00S,2023-03-11T02:03:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.9862023653088,51.225490196078425,1610612751,64,58,2023-03-11T02:03:56Z,3020000,False,6.0,13.0,1,right,S. Dinwiddie driving Layup (5 PTS),[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,1.47,Made,,,,,,,,5.0,,,,,
309,PT01M58.00S,2023-03-11T02:04:08.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.915243101182654,49.01960784313725,1610612750,66,58,2023-03-11T02:04:13Z,3030000,False,5.0,13.0,1,left,A. Edwards driving Layup (17 PTS) (M. Conley 2 AST),"[1630162, 201144]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,1.34,Made,,,,,,,,17.0,,,M. Conley,201144.0,2.0
311,PT01M47.00S,2023-03-11T02:04:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.46057818659659,54.65686274509803,1610612751,66,60,2023-03-11T02:04:25Z,3050000,False,23.0,18.0,1,right,S. Dinwiddie driving Layup (7 PTS),[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,2.97,Made,,,,,,,,7.0,,,,,
312,PT01M36.00S,2023-03-11T02:04:33.7Z,2,REGULAR,foul,personal,[],1627827,,,1610612750,66,60,2023-03-11T02:05:22Z,3060000,False,,,0,,D. Finney-Smith personal FOUL (3 PF),"[1627827, 201144]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,1627526.0,3.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
314,PT01M36.00S,2023-03-11T02:04:44.6Z,2,REGULAR,substitution,out,[],1628969,,,1610612750,66,60,2023-03-11T02:04:56Z,3080000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M36.00S,2023-03-11T02:04:44.6Z,2,REGULAR,substitution,in,[],203552,,,1610612750,66,60,2023-03-11T02:04:56Z,3090000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M29.00S,2023-03-11T02:05:08.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,18.74178712220762,50.0,1610612750,66,60,2023-03-11T02:10:32Z,3100000,False,0.0,124.0,1,left,MISS M. Conley 12' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.37,Missed,,,,,,,,,,,,,
317,PT01M27.00S,2023-03-11T02:05:10.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,66,60,2023-03-11T02:05:18Z,3110000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,316.0,,,,,,,,,,,,
319,PT01M22.00S,2023-03-11T02:05:31.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612751,66,60,2023-03-11T02:05:40Z,3130000,False,,,0,,J. McDaniels personal FOUL (3 PF) (Dinwiddie 2 FT),"[1630183, 203915]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,1151.0,3.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
321,PT01M22.00S,2023-03-11T02:05:55.7Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612751,66,60,2023-03-11T02:06:20Z,3150000,False,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
322,PT01M22.00S,2023-03-11T02:05:55.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,66,60,2023-03-11T02:06:20Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,321.0,,,,,,,,,,,,
323,PT01M22.00S,2023-03-11T02:05:56.3Z,2,REGULAR,substitution,out,[],1630183,,,1610612751,66,60,2023-03-11T02:06:04Z,3170000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M22.00S,2023-03-11T02:05:56.3Z,2,REGULAR,substitution,in,[],203937,,,1610612751,66,60,2023-03-11T02:06:04Z,3180000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M22.00S,2023-03-11T02:05:55.7Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612751,66,60,2023-03-11T02:06:20Z,3190000,False,,,0,,MISS S. Dinwiddie Free Throw 2 of 2,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
326,PT01M20.00S,2023-03-11T02:05:57.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,66,60,2023-03-11T02:06:20Z,3200000,False,,,0,,R. Gobert REBOUND (Off:3 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,325.0,7.0,4.0,3.0,,,,,,,,,
327,PT01M01.00S,2023-03-11T02:06:37.8Z,2,REGULAR,2pt,Jump Shot,[],1630162,26.62614980289093,45.34313725490196,1610612750,66,60,2023-03-11T02:06:43Z,3210000,False,23.0,198.0,1,left,MISS A. Edwards 19' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,19.92,Missed,,,,,,,,,,,,,
328,PT00M59.30S,2023-03-11T02:06:39.5Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,66,60,2023-03-11T02:06:43Z,3220000,False,,,0,,R. O'Neale REBOUND (Off:3 Def:5),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Center,,,,,,,,327.0,8.0,5.0,3.0,,,,,,,,,
329,PT00M50.10S,2023-03-11T02:06:50.0Z,2,REGULAR,turnover,bad pass,[],1626220,,,1610612751,66,60,2023-03-11T02:06:55Z,3230000,False,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 201144]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Conley,201144.0,,,,,,
330,PT00M50.10S,2023-03-11T02:06:50.0Z,2,REGULAR,steal,,[],201144,,,1610612750,66,60,2023-03-11T02:06:51Z,3240000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
331,PT00M46.00S,2023-03-11T02:06:54.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,6.915243101182654,50.49019607843137,1610612750,68,60,2023-03-11T02:07:03Z,3250000,False,-2.0,13.0,1,left,A. Edwards running Layup (19 PTS) (M. Conley 3 AST),"[1630162, 201144]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,1.27,Made,,,,,,,,19.0,,,M. Conley,201144.0,3.0
333,PT00M35.30S,2023-03-11T02:07:07.5Z,2,REGULAR,2pt,Jump Shot,[],203915,82.60512483574244,74.01960784313727,1610612751,68,60,2023-03-11T02:07:12Z,3270000,False,120.0,111.0,1,right,MISS S. Dinwiddie 16' pullup Shot,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right Center,,,,,,16.35,Missed,,,,,,,,,,,,,
334,PT00M31.40S,2023-03-11T02:07:11.4Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,68,60,2023-03-11T02:09:39Z,3280000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,,333.0,3.0,2.0,1.0,,,,,,,,,
335,PT00M17.80S,2023-03-11T02:07:24.9Z,2,REGULAR,2pt,Jump Shot,[],203937,10.200394218134035,7.352941176470589,1610612750,68,60,2023-03-11T02:22:32Z,3290000,False,213.0,43.0,1,left,MISS K. Anderson 21' Jump Shot,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right,,,,,,21.76,Missed,,,,,,,,,,,,,
336,PT00M15.40S,2023-03-11T02:07:27.3Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612751,68,60,2023-03-11T02:07:27Z,3300000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,,,335.0,3.0,1.0,2.0,,,,,,,,,
337,PT00M02.50S,2023-03-11T02:07:40.2Z,2,REGULAR,3pt,Jump Shot,[],1627827,94.43166885676742,95.83333333333334,1610612751,68,60,2023-03-11T02:07:59Z,3310000,False,229.0,0.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,22.92,Missed,,,,,,,,,,,,,
338,PT00M00.80S,2023-03-11T02:07:41.9Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,68,60,2023-03-11T02:07:59Z,3320000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:3),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,,,,,337.0,4.0,3.0,1.0,,,,,,,,,
340,PT00M00.50S,2023-03-11T02:07:46.3Z,2,REGULAR,3pt,Jump Shot,[],1629638,64.20827858081472,48.77450980392157,1610612750,68,60,2023-03-11T02:15:29Z,3325000,False,6.0,551.0,1,left,MISS N. Alexander-Walker 55' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,55.11,Missed,,,,,,,,,,,,,
341,PT00M00.10S,2023-03-11T02:07:46.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,68,60,2023-03-11T02:09:03Z,3327500,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,340.0,,,,,,,,,,,,
339,PT00M00.00S,2023-03-11T02:07:52.5Z,2,REGULAR,period,end,[],0,,,1610612750,68,60,2023-03-11T02:07:52Z,3330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-03-11T02:22:43.8Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612750,68,60,2023-03-11T02:23:12Z,3340000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-03-11T02:22:43.8Z,3,REGULAR,substitution,out,['startperiod'],1626220,,,1610612750,68,60,2023-03-11T02:23:12Z,3350000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-03-11T02:22:43.8Z,3,REGULAR,substitution,out,['startperiod'],203552,,,1610612750,68,60,2023-03-11T02:23:12Z,3360000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2023-03-11T02:22:43.8Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,68,60,2023-03-11T02:23:12Z,3370000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2023-03-11T02:22:43.8Z,3,REGULAR,substitution,in,['startperiod'],1629661,,,1610612750,68,60,2023-03-11T02:23:12Z,3380000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2023-03-11T02:22:43.8Z,3,REGULAR,substitution,in,['startperiod'],1628969,,,1610612750,68,60,2023-03-11T02:23:12Z,3390000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-03-11T02:23:11.6Z,3,REGULAR,period,start,[],0,,,1610612751,68,60,2023-03-11T02:23:12Z,3400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M43.00S,2023-03-11T02:23:28.5Z,3,REGULAR,2pt,Jump Shot,[],203915,22.421156373193167,53.431372549019606,1610612751,68,60,2023-03-11T02:23:36Z,3410000,False,-17.0,158.0,1,left,MISS S. Dinwiddie 15' pullup Shot,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Center,,,,,,15.92,Missed,,,,,,,,,,,,,
350,PT11M39.00S,2023-03-11T02:23:32.5Z,3,REGULAR,rebound,offensive,[],203915,,,1610612751,68,60,2023-03-11T02:23:36Z,3420000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:0),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Center,,,,,,,,349.0,1.0,0.0,1.0,,,,,,,,,
