actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
541,PT11M02.00S,2022-11-06T02:00:18.9Z,4,REGULAR,foul,personal,[],1630586,,,1610612750,105,83,2022-11-06T02:00:24Z,5370000,,,0,,U. Garuba personal FOUL (2 PF),"[1630586, 1626157]",1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Mid-Range,8-16 Left,,,,,,,101283.0,2.0,0.0,Towns,1626157.0,,,,,,,,,
543,PT10M52.00S,2022-11-06T02:00:51.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629669,72.48685939553219,21.07843137254902,1610612750,105,83,2022-11-06T02:00:58Z,5390000,-145.0,206.0,1,right,MISS J. Nowell 25' pullup 3PT,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
544,PT10M47.00S,2022-11-06T02:00:56.7Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,105,83,2022-11-06T02:00:58Z,5400000,,,0,,T. Eason REBOUND (Off:2 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,543.0,5.0,3.0,2.0,,,,,
545,PT10M38.00S,2022-11-06T02:01:05.6Z,4,REGULAR,3pt,Jump Shot,[],1629726,34.773324572930356,55.392156862745104,1610612745,105,83,2022-11-06T02:01:14Z,5410000,-27.0,274.0,1,left,MISS G. Mathews 27' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,27.57,Missed,,,,,,,,,,,,,,,,,,
546,PT10M35.00S,2022-11-06T02:01:08.6Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,105,83,2022-11-06T02:01:14Z,5420000,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,545.0,5.0,4.0,1.0,,,,,
547,PT10M32.00S,2022-11-06T02:01:12.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,92.85479632063075,52.20588235294118,1610612750,105,83,2022-11-06T02:01:21Z,5430000,11.0,15.0,1,right,MISS J. McDaniels running Layup,[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
548,PT10M32.00S,2022-11-06T02:01:12.8Z,4,REGULAR,rebound,defensive,[],1629726,,,1610612745,105,83,2022-11-06T02:01:21Z,5440000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,547.0,1.0,1.0,0.0,,,,,
549,PT10M20.00S,2022-11-06T02:01:24.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,17.0335085413929,51.71568627450981,1610612745,105,85,2022-11-06T02:01:33Z,5450000,-9.0,108.0,1,left,E. Gordon 10' driving floating Jump Shot (8 PTS) (D. Nix 1 AST),"[201569, 1630227]",1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Center,10.79,Made,8.0,D. Nix,1630227.0,1.0,,,,,,,,,,,,,,
551,PT09M59.00S,2022-11-06T02:01:45.2Z,4,REGULAR,turnover,lost ball,[],1627752,,,1610612750,105,85,2022-11-06T02:01:49Z,5470000,,,0,,T. Prince lost ball TURNOVER (3 TO),"[1627752, 1630227]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,Nix,1630227.0,,
552,PT09M59.00S,2022-11-06T02:01:45.2Z,4,REGULAR,steal,,[],1630227,,,1610612745,105,85,2022-11-06T02:01:47Z,5480000,,,0,,D. Nix STEAL (1 STL),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
553,PT09M56.00S,2022-11-06T02:01:48.1Z,4,REGULAR,turnover,lost ball,[],1630227,,,1610612745,105,85,2022-11-06T02:01:51Z,5490000,,,0,,D. Nix lost ball TURNOVER (2 TO),"[1630227, 1626157]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Towns,1626157.0,,
554,PT09M56.00S,2022-11-06T02:01:48.1Z,4,REGULAR,steal,,[],1626157,,,1610612750,105,85,2022-11-06T02:01:50Z,5500000,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
555,PT09M53.00S,2022-11-06T02:01:50.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626157,94.1688567674113,26.225490196078432,1610612750,105,85,2022-11-06T02:01:55Z,5510000,-119.0,2.0,1,right,MISS K. Towns 11' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,11.89,Missed,,,,,,,,,,,,,,,,,,
556,PT09M51.00S,2022-11-06T02:01:52.7Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,105,85,2022-11-06T02:01:55Z,5520000,,,0,,U. Garuba REBOUND (Off:0 Def:3),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,555.0,3.0,3.0,0.0,,,,,
557,PT09M47.00S,2022-11-06T02:01:56.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201569,25.18068331143233,84.80392156862744,1610612745,105,88,2022-11-06T02:02:02Z,5530000,-174.0,184.0,1,left,E. Gordon 25' 3PT  (11 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,25.34,Made,11.0,,,,,,,,,,,,,,,,,
558,PT09M22.00S,2022-11-06T02:02:23.1Z,4,REGULAR,3pt,Jump Shot,[],1629669,67.7562417871222,40.68627450980392,1610612750,108,88,2022-11-06T02:02:28Z,5540000,-47.0,251.0,1,right,J. Nowell 25' 3PT  (7 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,25.49,Made,7.0,,,,,,,,,,,,,,,,,
559,PT08M56.00S,2022-11-06T02:02:47.5Z,4,REGULAR,turnover,lost ball,[],1630227,,,1610612745,108,88,2022-11-06T02:02:52Z,5550000,,,0,,D. Nix lost ball TURNOVER (3 TO),"[1630227, 1629669]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,3.0,Nowell,1629669.0,,
560,PT08M56.00S,2022-11-06T02:02:47.5Z,4,REGULAR,steal,,[],1629669,,,1610612750,108,88,2022-11-06T02:02:49Z,5560000,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
561,PT08M54.00S,2022-11-06T02:02:50.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629162,92.46057818659659,51.225490196078425,1610612750,110,88,2022-11-06T02:03:04Z,5570000,6.0,18.0,1,right,J. McLaughlin Layup (6 PTS) (J. Nowell 3 AST),"[1629162, 1629669]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,1.94,Made,6.0,J. Nowell,1629669.0,3.0,,,,,,,,,,,,,,
564,PT08M38.00S,2022-11-06T02:03:05.6Z,4,REGULAR,3pt,Jump Shot,[],1629726,11.514454664914586,96.07843137254902,1610612745,110,91,2022-11-06T02:03:11Z,5600000,-230.0,56.0,1,left,G. Mathews 3PT  (3 PTS) (E. Gordon 4 AST),"[1629726, 201569]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,23.7,Made,3.0,E. Gordon,201569.0,4.0,,,,,,,,,,,,,,
566,PT08M24.00S,2022-11-06T02:03:19.4Z,4,REGULAR,turnover,bad pass,[],1626157,,,1610612750,110,91,2022-11-06T02:03:22Z,5620000,,,0,,K. Towns bad pass TURNOVER (2 TO),"[1626157, 1630586]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,Garuba,1630586.0,,
567,PT08M24.00S,2022-11-06T02:03:19.4Z,4,REGULAR,steal,,[],1630586,,,1610612745,110,91,2022-11-06T02:03:20Z,5630000,,,0,,U. Garuba STEAL (2 STL),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
568,PT08M21.00S,2022-11-06T02:03:27.4Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612745,110,91,2022-11-06T02:03:44Z,5640000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Eason 2 FT),"[1630183, 1631106]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,101283.0,3.0,0.0,Eason,1631106.0,,,,,,,,,
570,PT08M21.00S,2022-11-06T02:03:53.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631106,,,1610612745,110,92,2022-11-06T02:03:53Z,5660000,,,0,,T. Eason Free Throw 1 of 2 (7 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
571,PT08M21.00S,2022-11-06T02:03:54.6Z,4,REGULAR,substitution,out,[],1629669,,,1610612745,110,92,2022-11-06T02:04:02Z,5670000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M21.00S,2022-11-06T02:03:54.6Z,4,REGULAR,substitution,out,[],201569,,,1610612745,110,92,2022-11-06T02:04:02Z,5680000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M21.00S,2022-11-06T02:03:54.6Z,4,REGULAR,substitution,in,[],1626156,,,1610612745,110,92,2022-11-06T02:04:02Z,5690000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M21.00S,2022-11-06T02:03:54.6Z,4,REGULAR,substitution,in,[],1630528,,,1610612745,110,92,2022-11-06T02:04:02Z,5700000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M21.00S,2022-11-06T02:04:20.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631106,,,1610612745,110,93,2022-11-06T02:04:20Z,5710000,,,0,,T. Eason Free Throw 2 of 2 (8 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
576,PT08M11.00S,2022-11-06T02:04:35.4Z,4,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,110,93,2022-11-06T02:04:42Z,5720000,,,0,,D. Russell bad pass out-of-bounds TURNOVER (2 TO),[1626156],1610612750.0,MIN,bad pass,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right,,,,,,,101283.0,,,,,,,,,2.0,,,,
577,PT07M59.00S,2022-11-06T02:04:51.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,8.623521681997373,3.1862745098039214,1610612745,110,93,2022-11-06T02:05:01Z,5730000,234.0,29.0,1,left,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,,
578,PT07M55.00S,2022-11-06T02:04:55.6Z,4,REGULAR,rebound,offensive,[],1630528,,,1610612745,110,93,2022-11-06T02:04:55Z,5740000,,,0,,J. Christopher REBOUND (Off:1 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,577.0,2.0,1.0,1.0,,,,,
579,PT07M53.00S,2022-11-06T02:04:57.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630227,8.229303547963205,95.34313725490196,1610612745,110,93,2022-11-06T02:05:07Z,5750000,-227.0,25.0,1,left,MISS D. Nix 3PT,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
580,PT07M49.00S,2022-11-06T02:05:01.6Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,110,93,2022-11-06T02:05:07Z,5760000,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,579.0,3.0,3.0,0.0,,,,,
581,PT07M44.00S,2022-11-06T02:05:06.6Z,4,REGULAR,turnover,bad pass,[],1630183,,,1610612750,110,93,2022-11-06T02:05:13Z,5770000,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1630227]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Nix,1630227.0,,
582,PT07M44.00S,2022-11-06T02:05:06.6Z,4,REGULAR,steal,,[],1630227,,,1610612745,110,93,2022-11-06T02:05:09Z,5780000,,,0,,D. Nix STEAL (2 STL),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT07M40.00S,2022-11-06T02:05:10.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630227,25.18068331143233,14.950980392156863,1610612745,110,93,2022-11-06T02:05:16Z,5790000,175.0,184.0,1,left,MISS D. Nix 25' pullup 3PT,[1630227],1610612745.0,HOU,pullup,,,Nix,D. Nix,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
584,PT07M38.00S,2022-11-06T02:05:13.3Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,110,93,2022-11-06T02:05:13Z,5800000,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,583.0,8.0,5.0,3.0,,,,,
585,PT07M23.00S,2022-11-06T02:05:28.1Z,4,REGULAR,turnover,bad pass,[],1626156,,,1610612750,110,93,2022-11-06T02:05:35Z,5810000,,,0,,D. Russell bad pass TURNOVER (3 TO),"[1626156, 1631106]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,3.0,Eason,1631106.0,,
586,PT07M23.00S,2022-11-06T02:05:28.1Z,4,REGULAR,steal,,[],1631106,,,1610612745,110,93,2022-11-06T02:05:29Z,5820000,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
587,PT07M19.00S,2022-11-06T02:05:31.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630528,6.915243101182654,50.245098039215684,1610612745,110,95,2022-11-06T02:05:40Z,5830000,-1.0,13.0,1,left,J. Christopher running DUNK (2 PTS) (D. Nix 2 AST),"[1630528, 1630227]",1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,Restricted Area,0-8 Center,1.26,Made,2.0,D. Nix,1630227.0,2.0,,,,,,,,,,,,,,
589,PT07M19.00S,2022-11-06T02:05:35.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,110,95,2022-11-06T02:05:35Z,5850000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M19.00S,2022-11-06T02:07:50.3Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,110,95,2022-11-06T02:08:06Z,5860000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M19.00S,2022-11-06T02:07:50.3Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,110,95,2022-11-06T02:08:06Z,5870000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M19.00S,2022-11-06T02:07:50.3Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,110,95,2022-11-06T02:08:06Z,5880000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M19.00S,2022-11-06T02:07:50.3Z,4,REGULAR,substitution,in,[],203937,,,1610612750,110,95,2022-11-06T02:08:06Z,5890000,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M59.00S,2022-11-06T02:08:45.1Z,4,REGULAR,3pt,Jump Shot,[],203937,91.93495400788436,95.58823529411765,1610612750,113,95,2022-11-06T02:08:49Z,5900000,228.0,23.0,1,right,K. Anderson 3PT  (16 PTS) (T. Prince 1 AST),"[203937, 1627752]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,22.91,Made,16.0,T. Prince,1627752.0,1.0,,,,,,,,,,,,,,
596,PT06M43.00S,2022-11-06T02:09:03.4Z,4,REGULAR,violation,kicked ball,[],1626157,,,1610612745,113,95,2022-11-06T02:09:17Z,5920000,,,0,,K. Towns kicked ball VIOLATION,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,101283.0,,,,,,,,,,,,,
597,PT06M40.00S,2022-11-06T02:09:25.4Z,4,REGULAR,foul,personal,[],1626156,,,1610612745,113,95,2022-11-06T02:09:34Z,5930000,,,0,,D. Russell personal FOUL (4 PF),"[1626156, 1631106]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,4.0,0.0,Eason,1631106.0,,,,,,,,,
599,PT06M31.00S,2022-11-06T02:09:45.9Z,4,REGULAR,turnover,bad pass,[],1629726,,,1610612745,113,95,2022-11-06T02:09:52Z,5950000,,,0,,G. Mathews bad pass TURNOVER (1 TO),"[1629726, 1626156]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,Russell,1626156.0,,
600,PT06M31.00S,2022-11-06T02:09:45.9Z,4,REGULAR,steal,,[],1626156,,,1610612750,113,95,2022-11-06T02:09:47Z,5960000,,,0,,D. Russell STEAL (2 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
601,PT06M26.00S,2022-11-06T02:09:49.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626156,92.85479632063075,50.98039215686274,1610612750,115,95,2022-11-06T02:09:58Z,5970000,5.0,15.0,1,right,D. Russell running Layup (10 PTS) (K. Anderson 6 AST),"[1626156, 203937]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.55,Made,10.0,K. Anderson,203937.0,6.0,,,,,,,,,,,,,,
603,PT06M14.00S,2022-11-06T02:10:01.7Z,4,REGULAR,3pt,Jump Shot,[],1631106,32.40801576872536,50.73529411764706,1610612745,115,98,2022-11-06T02:10:07Z,5990000,-4.0,252.0,1,left,T. Eason 25' 3PT  (11 PTS) (J. Christopher 1 AST),"[1631106, 1630528]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,25.21,Made,11.0,J. Christopher,1630528.0,1.0,,,,,,,,,,,,,,
605,PT05M59.00S,2022-11-06T02:10:19.7Z,4,REGULAR,foul,offensive,[],1626157,,,1610612750,115,98,2022-11-06T02:10:35Z,6010000,,,0,,K. Towns offensive FOUL (5 PF),"[1626157, 1630586]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,5.0,0.0,Garuba,1630586.0,,,,,,,,,
607,PT05M59.00S,2022-11-06T02:10:19.7Z,4,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,115,98,2022-11-06T02:10:19Z,6030000,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,,,,,3.0,,,,
608,PT05M51.00S,2022-11-06T02:10:39.9Z,4,REGULAR,turnover,bad pass,[],1630227,,,1610612745,115,98,2022-11-06T02:10:48Z,6040000,,,0,,D. Nix bad pass TURNOVER (4 TO),"[1630227, 1630162]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,4.0,Edwards,1630162.0,,
609,PT05M51.00S,2022-11-06T02:10:39.9Z,4,REGULAR,steal,,[],1630162,,,1610612750,115,98,2022-11-06T02:10:42Z,6050000,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
610,PT05M41.00S,2022-11-06T02:10:49.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627752,92.9862023653088,53.92156862745098,1610612750,115,98,2022-11-06T02:11:08Z,6060000,20.0,13.0,1,right,MISS T. Prince Layup,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
611,PT05M39.00S,2022-11-06T02:10:51.7Z,4,REGULAR,rebound,defensive,[],1630227,,,1610612745,115,98,2022-11-06T02:11:08Z,6070000,,,0,,D. Nix REBOUND (Off:0 Def:1),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,610.0,1.0,1.0,0.0,,,,,
612,PT05M34.00S,2022-11-06T02:10:57.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,6.389618922470433,49.754901960784316,1610612745,115,100,2022-11-06T02:11:04Z,6080000,1.0,8.0,1,left,T. Eason Layup (13 PTS) (D. Nix 3 AST),"[1631106, 1630227]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.77,Made,13.0,D. Nix,1630227.0,3.0,,,,,,,,,,,,,,
615,PT05M09.00S,2022-11-06T02:11:38.9Z,4,REGULAR,3pt,Jump Shot,[],1626157,82.7365308804205,5.147058823529411,1610612750,115,100,2022-11-06T02:11:43Z,6110000,-224.0,110.0,1,right,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
616,PT05M05.00S,2022-11-06T02:11:42.9Z,4,REGULAR,rebound,offensive,[],1626156,,,1610612750,115,100,2022-11-06T02:11:43Z,6120000,,,0,,D. Russell REBOUND (Off:3 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,615.0,5.0,2.0,3.0,,,,,
617,PT05M02.00S,2022-11-06T02:11:45.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627752,93.77463863337714,51.9607843137255,1610612750,117,100,2022-11-06T02:11:50Z,6130000,10.0,6.0,1,right,T. Prince cutting Layup (13 PTS) (K. Towns 6 AST),"[1627752, 1626157]",1610612750.0,MIN,cutting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,1.15,Made,13.0,K. Towns,1626157.0,6.0,,,,,,,,,,,,,,
619,PT04M49.00S,2022-11-06T02:11:58.4Z,4,REGULAR,3pt,Jump Shot,[],1629726,33.85348226018397,21.323529411764707,1610612745,117,103,2022-11-06T02:12:03Z,6150000,143.0,266.0,1,left,G. Mathews 30' 3PT  (6 PTS) (D. Nix 4 AST),"[1629726, 1630227]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,30.19,Made,6.0,D. Nix,1630227.0,4.0,,,,,,,,,,,,,,
621,PT04M31.00S,2022-11-06T02:12:18.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,91.93495400788436,51.9607843137255,1610612750,119,103,2022-11-06T02:12:25Z,6170000,10.0,23.0,1,right,D. Russell driving Layup (12 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.53,Made,12.0,,,,,,,,,,,,,,,,,
623,PT04M31.00S,2022-11-06T02:12:22.4Z,4,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612750,119,103,2022-11-06T02:12:48Z,6190000,,,0,,T. Eason shooting personal FOUL (3 PF) (Russell 1 FT),"[1631106, 1626156]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,3.0,0.0,Russell,1626156.0,,,,,,,,,
625,PT04M31.00S,2022-11-06T02:12:32.8Z,4,REGULAR,substitution,out,[],1630586,,,1610612750,119,103,2022-11-06T02:12:47Z,6210000,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M31.00S,2022-11-06T02:12:32.8Z,4,REGULAR,substitution,out,[],1631106,,,1610612750,119,103,2022-11-06T02:12:47Z,6220000,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M31.00S,2022-11-06T02:12:32.8Z,4,REGULAR,substitution,in,[],1630578,,,1610612750,119,103,2022-11-06T02:12:47Z,6230000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M31.00S,2022-11-06T02:12:32.8Z,4,REGULAR,substitution,in,[],1630231,,,1610612750,119,103,2022-11-06T02:12:47Z,6240000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
