actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
344,PT01M43.00S,2022-11-12T03:44:27.4Z,2,REGULAR,substitution,in,[],1629723,,,1610612750,69,57,2022-11-12T03:44:31Z,3420000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M43.00S,2022-11-12T03:44:27.4Z,2,REGULAR,substitution,in,[],1627752,,,1610612750,69,57,2022-11-12T03:44:31Z,3430000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M43.00S,2022-11-12T03:44:45.0Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,69,58,2022-11-12T03:44:45Z,3440000,False,,,0,,A. Edwards Free Throw 2 of 2 (16 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,Made,,,,,16.0,,,,,,,,
347,PT01M19.00S,2022-11-12T03:45:10.7Z,2,REGULAR,2pt,Jump Shot,[],1628415,16.113666228646515,75.24509803921569,1610612763,69,58,2022-11-12T03:45:21Z,3450000,False,-126.0,99.0,1,left,MISS D. Brooks 16' floating Shot,[1628415],1610612763.0,MEM,floating,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,,,,,,16.04,Missed,,,,,,,,,,,,,
348,PT01M19.00S,2022-11-12T03:45:10.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,69,58,2022-11-12T03:45:21Z,3460000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,347.0,,,,,,,,,,,,
349,PT01M19.00S,2022-11-12T03:45:18.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612763,69,58,2022-11-12T03:45:27Z,3470000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,,,,,,,,,,,,
350,PT01M10.00S,2022-11-12T03:45:34.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,93.38042049934296,51.71568627450981,1610612750,69,60,2022-11-12T03:45:37Z,3480000,False,9.0,10.0,1,right,A. Edwards alley-oop Layup (18 PTS) (K. Anderson 3 AST),"[1630162, 203937]",1610612750.0,MIN,alley-oop,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,1.3,Made,,,,,18.0,K. Anderson,203937.0,3.0,,,,,
352,PT00M49.60S,2022-11-12T03:45:55.7Z,2,REGULAR,3pt,Jump Shot,[],1629630,6.915243101182654,95.83333333333334,1610612763,69,60,2022-11-12T03:46:00Z,3500000,False,-229.0,13.0,1,left,MISS J. Morant 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,,,,,,22.95,Missed,,,,,,,,,,,,,
353,PT00M48.50S,2022-11-12T03:45:56.9Z,2,REGULAR,rebound,offensive,[],1629630,,,1610612763,69,60,2022-11-12T03:45:57Z,3510000,False,,,0,,J. Morant REBOUND (Off:2 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,,,,,,,,352.0,6.0,4.0,2.0,,,,,,,,,
354,PT00M48.50S,2022-11-12T03:45:58.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629630,6.1268068331143235,51.470588235294116,1610612763,71,60,2022-11-12T03:46:04Z,3520000,False,-7.0,5.0,1,left,J. Morant putback DUNK (18 PTS),[1629630],1610612763.0,MEM,putback,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,0.9,Made,,,,,18.0,,,,,,,,
355,PT00M33.80S,2022-11-12T03:46:17.0Z,2,REGULAR,3pt,Jump Shot,[],1630162,65.39093298291722,54.166666666666664,1610612750,71,63,2022-11-12T03:46:21Z,3530000,False,21.0,273.0,1,right,A. Edwards 27' 3PT pullup (21 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,27.36,Made,,,,,21.0,,,,,,,,
356,PT00M16.60S,2022-11-12T03:46:48.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612763,71,63,2022-11-12T03:46:59Z,3540000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (Morant 2 FT),"[203497, 1629630]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,202035.0,3.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,
358,PT00M16.60S,2022-11-12T03:47:18.4Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,72,63,2022-11-12T03:47:18Z,3560000,False,,,0,,J. Morant Free Throw 1 of 2 (19 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,Made,,,,,19.0,,,,,,,,
359,PT00M16.60S,2022-11-12T03:47:19.1Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,72,63,2022-11-12T03:47:29Z,3570000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M16.60S,2022-11-12T03:47:19.1Z,2,REGULAR,substitution,out,[],203497,,,1610612763,72,63,2022-11-12T03:47:29Z,3580000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M16.60S,2022-11-12T03:47:19.1Z,2,REGULAR,substitution,in,[],1631223,,,1610612763,72,63,2022-11-12T03:47:29Z,3590000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M16.60S,2022-11-12T03:47:19.1Z,2,REGULAR,substitution,in,[],1627854,,,1610612763,72,63,2022-11-12T03:47:29Z,3600000,False,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M16.60S,2022-11-12T03:47:43.1Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,72,63,2022-11-12T03:47:43Z,3610000,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
364,PT00M13.40S,2022-11-12T03:47:44.6Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,72,63,2022-11-12T03:47:44Z,3620000,False,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,363.0,3.0,3.0,0.0,,,,,,,,,
365,PT00M01.40S,2022-11-12T03:47:56.6Z,2,REGULAR,3pt,Jump Shot,[],1630162,68.01905387647832,65.44117647058823,1610612750,72,63,2022-11-12T03:48:00Z,3630000,False,77.0,248.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,25.98,Missed,,,,,,,,,,,,,
366,PT00M01.40S,2022-11-12T03:47:56.6Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,72,63,2022-11-12T03:48:00Z,3640000,False,,,0,,D. Roddy REBOUND (Off:1 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,,,,,,,,365.0,2.0,1.0,1.0,,,,,,,,,
367,PT00M00.00S,2022-11-12T03:48:03.2Z,2,REGULAR,period,end,[],0,,,1610612763,72,63,2022-11-12T03:48:03Z,3650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-11-12T04:02:42.7Z,3,REGULAR,substitution,out,['startperiod'],1629723,,,1610612763,72,63,2022-11-12T04:03:13Z,3660000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-11-12T04:02:42.7Z,3,REGULAR,substitution,out,['startperiod'],1631223,,,1610612763,72,63,2022-11-12T04:03:13Z,3670000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-11-12T04:02:42.7Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612763,72,63,2022-11-12T04:03:13Z,3680000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-11-12T04:02:42.7Z,3,REGULAR,substitution,out,['startperiod'],1627752,,,1610612763,72,63,2022-11-12T04:03:13Z,3690000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-11-12T04:02:42.7Z,3,REGULAR,substitution,out,['startperiod'],1627854,,,1610612763,72,63,2022-11-12T04:03:13Z,3700000,False,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-11-12T04:02:42.7Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612763,72,63,2022-11-12T04:03:13Z,3710000,False,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2022-11-12T04:02:42.7Z,3,REGULAR,substitution,in,['startperiod'],1630217,,,1610612763,72,63,2022-11-12T04:03:13Z,3720000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2022-11-12T04:02:42.7Z,3,REGULAR,substitution,in,['startperiod'],203497,,,1610612763,72,63,2022-11-12T04:03:13Z,3730000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2022-11-12T04:02:42.7Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612763,72,63,2022-11-12T04:03:13Z,3740000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2022-11-12T04:02:42.7Z,3,REGULAR,substitution,in,['startperiod'],1626156,,,1610612763,72,63,2022-11-12T04:03:13Z,3750000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-11-12T04:03:34.0Z,3,REGULAR,period,start,[],0,,,1610612750,72,63,2022-11-12T04:03:34Z,3760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT11M44.00S,2022-11-12T04:03:49.1Z,3,REGULAR,3pt,Jump Shot,[],1626156,30.436925098554536,71.56862745098039,1610612750,72,63,2022-11-12T04:03:52Z,3770000,False,-108.0,234.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,25.73,Missed,,,,,,,,,,,,,
380,PT11M40.00S,2022-11-12T04:03:53.1Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,72,63,2022-11-12T04:03:52Z,3780000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,379.0,2.0,2.0,0.0,,,,,,,,,
382,PT11M29.00S,2022-11-12T04:04:15.8Z,3,REGULAR,3pt,Jump Shot,[],1629630,67.62483574244416,69.36274509803921,1610612763,72,63,2022-11-12T04:04:19Z,3800000,False,97.0,252.0,1,right,MISS J. Morant 26' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,26.98,Missed,,,,,,,,,,,,,
383,PT11M27.00S,2022-11-12T04:04:17.8Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,72,63,2022-11-12T04:04:19Z,3810000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,382.0,3.0,3.0,0.0,,,,,,,,,
384,PT11M19.00S,2022-11-12T04:04:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,7.966491458607096,50.245098039215684,1610612750,72,65,2022-11-12T04:04:34Z,3820000,False,-1.0,22.0,1,left,R. Gobert Layup (10 PTS) (K. Towns 3 AST),"[203497, 1626157]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,2.24,Made,,,,,10.0,K. Towns,1626157.0,3.0,,,,,
386,PT11M19.00S,2022-11-12T04:04:30.9Z,3,REGULAR,foul,personal,['1freethrow'],1629630,,,1610612750,72,65,2022-11-12T04:04:38Z,3840000,False,,,0,,J. Morant shooting personal FOUL (3 PF) (Gobert 1 FT),"[1629630, 203497]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,202035.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
388,PT11M19.00S,2022-11-12T04:04:58.1Z,3,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,72,66,2022-11-12T04:04:58Z,3860000,False,,,0,,R. Gobert Free Throw 1 of 1 (11 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,Made,,,,,11.0,,,,,,,,
389,PT11M01.00S,2022-11-12T04:05:16.8Z,3,REGULAR,turnover,lost ball,[],1629630,,,1610612763,72,66,2022-11-12T04:05:19Z,3870000,False,,,0,,J. Morant lost ball TURNOVER (3 TO),"[1629630, 203497]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Gobert,203497.0
390,PT11M01.00S,2022-11-12T04:05:16.8Z,3,REGULAR,steal,,[],203497,,,1610612750,72,66,2022-11-12T04:05:18Z,3880000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
391,PT10M59.00S,2022-11-12T04:05:19.2Z,3,REGULAR,turnover,bad pass,[],203497,,,1610612750,72,66,2022-11-12T04:05:21Z,3890000,False,,,0,,R. Gobert bad pass TURNOVER (4 TO),"[203497, 1630583]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,4.0,Aldama,1630583.0
392,PT10M59.00S,2022-11-12T04:05:19.2Z,3,REGULAR,steal,,[],1630583,,,1610612763,72,66,2022-11-12T04:05:20Z,3900000,False,,,0,,S. Aldama STEAL (2 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
393,PT10M54.00S,2022-11-12T04:05:23.1Z,3,REGULAR,turnover,bad pass,[],1630217,,,1610612763,72,66,2022-11-12T04:05:26Z,3910000,False,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 1630183]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,McDaniels,1630183.0
394,PT10M54.00S,2022-11-12T04:05:23.1Z,3,REGULAR,steal,,[],1630183,,,1610612750,72,66,2022-11-12T04:05:24Z,3920000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT10M49.00S,2022-11-12T04:05:29.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630183,8.492115637319317,43.872549019607845,1610612750,72,68,2022-11-12T04:06:14Z,3930000,False,31.0,27.0,1,left,J. McDaniels driving finger roll Layup (8 PTS),[1630183],1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,4.1,Made,,,,,8.0,,,,,,,,
396,PT10M49.00S,2022-11-12T04:05:34.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,72,68,2022-11-12T04:05:34Z,3940000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT10M34.00S,2022-11-12T04:09:11.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203500,89.04402102496715,50.245098039215684,1610612763,72,68,2022-11-12T04:09:16Z,3950000,False,1.0,50.0,1,right,MISS S. Adams turnaround Hook,[203500],1610612763.0,MEM,turnaround,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.05,Missed,,,,,,,,,,,,,
398,PT10M33.00S,2022-11-12T04:09:12.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,72,68,2022-11-12T04:09:16Z,3960000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,397.0,,,,,,,,,,,,
400,PT10M31.00S,2022-11-12T04:09:33.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,89.17542706964521,95.58823529411765,1610612763,75,68,2022-11-12T04:09:36Z,3980000,False,228.0,49.0,1,right,D. Bane 3PT  (12 PTS) (J. Morant 5 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,,,,,,23.32,Made,,,,,12.0,J. Morant,1629630.0,5.0,,,,,
402,PT10M02.00S,2022-11-12T04:10:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,6.258212877792378,49.26470588235294,1610612750,75,70,2022-11-12T04:10:05Z,4000000,False,4.0,6.0,1,left,R. Gobert alley-oop Layup (13 PTS) (D. Russell 4 AST),"[203497, 1626156]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,0.73,Made,,,,,13.0,D. Russell,1626156.0,4.0,,,,,
404,PT09M48.00S,2022-11-12T04:10:15.3Z,3,REGULAR,3pt,Jump Shot,[],1628415,87.07293035479631,2.696078431372549,1610612763,75,70,2022-11-12T04:10:19Z,4020000,False,-237.0,69.0,1,right,MISS D. Brooks 24' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,,,24.64,Missed,,,,,,,,,,,,,
405,PT09M45.00S,2022-11-12T04:10:18.3Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,75,70,2022-11-12T04:10:19Z,4030000,False,,,0,,K. Towns REBOUND (Off:3 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,404.0,6.0,3.0,3.0,,,,,,,,,
406,PT09M30.00S,2022-11-12T04:10:34.2Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612750,75,70,2022-11-12T04:10:36Z,4040000,False,,,0,,D. Russell bad pass TURNOVER (3 TO),"[1626156, 203500]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Adams,203500.0
407,PT09M30.00S,2022-11-12T04:10:34.2Z,3,REGULAR,steal,,[],203500,,,1610612763,75,70,2022-11-12T04:10:35Z,4050000,False,,,0,,S. Adams STEAL (1 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
408,PT09M23.00S,2022-11-12T04:10:41.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,67.7562417871222,64.4607843137255,1610612763,75,70,2022-11-12T04:10:44Z,4060000,False,72.0,251.0,1,right,MISS J. Morant 26' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,26.08,Missed,,,,,,,,,,,,,
409,PT09M20.00S,2022-11-12T04:10:44.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,75,70,2022-11-12T04:10:44Z,4070000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,408.0,3.0,3.0,0.0,,,,,,,,,
410,PT09M06.00S,2022-11-12T04:10:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.783837056504599,54.41176470588235,1610612750,75,72,2022-11-12T04:11:02Z,4080000,False,-22.0,11.0,1,left,A. Edwards driving Layup (23 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,2.48,Made,,,,,23.0,,,,,,,,
411,PT09M02.00S,2022-11-12T04:11:04.7Z,3,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,75,72,2022-11-12T04:11:11Z,4090000,False,,,0,,D. Bane lost ball out-of-bounds TURNOVER (2 TO),[1630217],1610612763.0,MEM,lost ball,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,201638.0,,,,,,,,,,,,,,,,,2.0,,
412,PT08M52.00S,2022-11-12T04:11:23.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626157,12.171484888304862,39.46078431372549,1610612750,75,74,2022-11-12T04:11:26Z,4100000,False,53.0,62.0,1,left,K. Towns 8' driving floating bank Jump Shot (11 PTS) (D. Russell 5 AST),"[1626157, 1626156]",1610612750.0,MIN,driving floating bank,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.13,Made,,,,,11.0,D. Russell,1626156.0,5.0,,,,,
414,PT08M32.00S,2022-11-12T04:11:42.6Z,3,REGULAR,3pt,Jump Shot,[],1630217,66.83639947437582,50.98039215686274,1610612763,78,74,2022-11-12T04:11:47Z,4120000,False,5.0,259.0,1,right,D. Bane 25' 3PT  (15 PTS) (S. Adams 2 AST),"[1630217, 203500]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,25.92,Made,,,,,15.0,S. Adams,203500.0,2.0,,,,,
416,PT08M13.00S,2022-11-12T04:12:02.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.389618922470433,50.245098039215684,1610612750,78,76,2022-11-12T04:12:06Z,4140000,False,-1.0,8.0,1,left,R. Gobert alley-oop DUNK (15 PTS) (A. Edwards 3 AST),"[203497, 1630162]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,0.77,Made,,,,,15.0,A. Edwards,1630162.0,3.0,,,,,
418,PT07M54.00S,2022-11-12T04:12:20.2Z,3,REGULAR,3pt,Jump Shot,[],1630217,69.59592641261499,27.696078431372552,1610612763,78,76,2022-11-12T04:12:23Z,4160000,False,-112.0,233.0,1,right,MISS D. Bane 25' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,25.86,Missed,,,,,,,,,,,,,
419,PT07M53.00S,2022-11-12T04:12:21.2Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,78,76,2022-11-12T04:12:23Z,4170000,False,,,0,,K. Towns REBOUND (Off:3 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,418.0,7.0,4.0,3.0,,,,,,,,,
420,PT07M40.00S,2022-11-12T04:12:35.5Z,3,REGULAR,3pt,Jump Shot,[],1626157,25.312089356110377,15.686274509803921,1610612750,78,76,2022-11-12T04:12:42Z,4180000,False,172.0,185.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,25.26,Missed,,,,,,,,,,,,,
421,PT07M37.00S,2022-11-12T04:12:38.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,78,76,2022-11-12T04:12:42Z,4190000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,420.0,,,,,,,,,,,,
423,PT07M22.00S,2022-11-12T04:13:03.9Z,3,REGULAR,3pt,Jump Shot,[],1629630,67.62483574244416,66.42156862745098,1610612763,81,76,2022-11-12T04:13:07Z,4210000,False,82.0,252.0,1,right,J. Morant 26' 3PT pullup (22 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,26.48,Made,,,,,22.0,,,,,,,,
424,PT07M00.00S,2022-11-12T04:13:25.5Z,3,REGULAR,2pt,Jump Shot,[],1630183,23.209592641261498,60.29411764705882,1610612750,81,76,2022-11-12T04:13:29Z,4220000,False,-51.0,166.0,1,left,MISS J. McDaniels 17' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,,,,,,17.35,Missed,,,,,,,,,,,,,
425,PT06M59.00S,2022-11-12T04:13:26.5Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,81,76,2022-11-12T04:13:29Z,4230000,False,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Center,,,,,,,,424.0,6.0,3.0,3.0,,,,,,,,,
426,PT06M50.00S,2022-11-12T04:13:38.5Z,3,REGULAR,foul,personal,[],1630183,,,1610612763,81,76,2022-11-12T04:13:47Z,4240000,False,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 1629630]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,202041.0,2.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,
