actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
170,PT12M00.00S,2022-11-08T02:25:46.6Z,2,REGULAR,substitution,in,['startperiod'],1631223,,,1610612763,34,28,2022-11-08T02:27:39Z,1670000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-11-08T02:25:46.6Z,2,REGULAR,substitution,in,['startperiod'],1629684,,,1610612763,34,28,2022-11-08T02:27:39Z,1680000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-11-08T02:25:47.2Z,2,REGULAR,foul,technical,['1freethrow'],1628369,,,1610612763,34,28,2022-11-08T02:33:43Z,1690000,False,,,0,,J. Tatum technical FOUL (1 Tech),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,200833.0,0.0,1.0,,
173,PT12M00.00S,2022-11-08T02:27:53.3Z,2,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,35,28,2022-11-08T02:27:53Z,1700000,False,,,0,,D. Bane technical Free Throw 1 of 1 (6 PTS),[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
174,PT12M00.00S,2022-11-08T02:28:12.6Z,2,REGULAR,period,start,[],0,,,1610612763,35,28,2022-11-08T02:28:12Z,1710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M49.00S,2022-11-08T02:28:22.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,6.783837056504599,50.0,1610612763,37,28,2022-11-08T02:28:25Z,1720000,False,0.0,11.0,1,left,S. Aldama Layup (5 PTS) (B. Clarke 1 AST),"[1630583, 1629634]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,5.0,,,,B. Clarke,1629634.0,1.0,,,,,
177,PT11M32.00S,2022-11-08T02:28:38.7Z,2,REGULAR,3pt,Jump Shot,[],1627763,72.09264126149803,21.813725490196077,1610612738,37,31,2022-11-08T02:28:42Z,1740000,False,-141.0,210.0,1,right,M. Brogdon 25' 3PT pullup (3 PTS) (G. Williams 1 AST),"[1627763, 1629684]",1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,25.27,Made,,,,,,,3.0,,,,G. Williams,1629684.0,1.0,,,,,
179,PT11M09.00S,2022-11-08T02:29:01.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,13.222733245729303,56.61764705882353,1610612763,37,31,2022-11-08T02:29:05Z,1760000,False,-33.0,72.0,1,left,MISS B. Clarke 7' turnaround Shot,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
180,PT11M08.00S,2022-11-08T02:29:02.7Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,37,31,2022-11-08T02:29:05Z,1770000,False,,,0,,S. Aldama REBOUND (Off:1 Def:0),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,179.0,1.0,0.0,1.0,,,,,,,,,,,,,,
181,PT11M04.00S,2022-11-08T02:29:08.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630583,9.017739816031538,2.941176470588235,1610612763,40,31,2022-11-08T02:29:11Z,1780000,False,235.0,32.0,1,left,S. Aldama 3PT  (8 PTS) (D. Bane 2 AST),"[1630583, 1630217]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,23.75,Made,,,,,,,8.0,,,,D. Bane,1630217.0,2.0,,,,,
183,PT10M46.00S,2022-11-08T02:29:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,87.20433639947439,41.911764705882355,1610612738,40,33,2022-11-08T02:29:27Z,1800000,False,-40.0,68.0,1,right,D. White 7' driving floating Jump Shot (4 PTS) (S. Hauser 1 AST),"[1628401, 1630573]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,7.89,Made,,,,,,,4.0,,,,S. Hauser,1630573.0,1.0,,,,,
185,PT10M28.00S,2022-11-08T02:29:43.1Z,2,REGULAR,3pt,Jump Shot,[],1629634,6.1268068331143235,3.9215686274509802,1610612763,40,33,2022-11-08T02:29:49Z,1820000,False,230.0,5.0,1,left,MISS B. Clarke 3PT,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
186,PT10M25.00S,2022-11-08T02:29:46.1Z,2,REGULAR,rebound,offensive,[],1631223,,,1610612763,40,33,2022-11-08T02:29:49Z,1830000,False,,,0,,D. Roddy REBOUND (Off:1 Def:0),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,,,185.0,1.0,0.0,1.0,,,,,,,,,,,,,,
187,PT10M24.00S,2022-11-08T02:29:48.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631223,5.995400788436268,50.98039215686274,1610612763,40,33,2022-11-08T02:29:52Z,1840000,False,-5.0,4.0,1,left,MISS D. Roddy putback DUNK - blocked,"[1631223, 1629684]",1610612763.0,MEM,putback,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,Williams,1629684.0,,,,,,,,,,,,
188,PT10M24.00S,2022-11-08T02:29:48.1Z,2,REGULAR,block,,[],1629684,,,1610612763,40,33,2022-11-08T02:29:50Z,1850000,False,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT10M24.00S,2022-11-08T02:29:48.1Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,40,33,2022-11-08T02:29:52Z,1860000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,187.0,1.0,1.0,0.0,,,,,,,,,,,,,,
190,PT10M12.00S,2022-11-08T02:29:59.6Z,2,REGULAR,3pt,Jump Shot,[],1627763,70.12155059132719,23.03921568627451,1610612738,40,36,2022-11-08T02:30:02Z,1870000,False,-135.0,228.0,1,right,M. Brogdon 26' 3PT  (6 PTS) (J. Tatum 1 AST),"[1627763, 1628369]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,26.52,Made,,,,,,,6.0,,,,J. Tatum,1628369.0,1.0,,,,,
192,PT09M55.00S,2022-11-08T02:30:15.6Z,2,REGULAR,3pt,Jump Shot,[],1630583,7.440867279894875,4.166666666666666,1610612763,40,36,2022-11-08T02:30:24Z,1890000,False,229.0,17.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,22.99,Missed,,,,,,,,,,,,,,,,,,
193,PT09M55.00S,2022-11-08T02:30:20.9Z,2,REGULAR,rebound,offensive,[],1631223,,,1610612763,40,36,2022-11-08T02:30:20Z,1900000,False,,,0,,D. Roddy REBOUND (Off:2 Def:0),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,,,192.0,2.0,0.0,2.0,,,,,,,,,,,,,,
194,PT09M55.00S,2022-11-08T02:30:21.8Z,2,REGULAR,foul,personal,[],1630573,,,1610612763,40,36,2022-11-08T02:30:25Z,1910000,False,,,0,,S. Hauser personal FOUL (1 PF),"[1630573, 1631223]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Roddy,1631223.0
196,PT09M42.00S,2022-11-08T02:30:48.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630217,12.959921156373195,45.09803921568628,1610612763,40,36,2022-11-08T02:30:52Z,1930000,False,25.0,69.0,1,left,MISS D. Bane 7' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
197,PT09M40.00S,2022-11-08T02:30:50.5Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,40,36,2022-11-08T02:30:52Z,1940000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,
198,PT09M31.00S,2022-11-08T02:30:59.4Z,2,REGULAR,3pt,Jump Shot,[],1628369,70.38436268068331,23.52941176470588,1610612738,40,39,2022-11-08T02:31:03Z,1950000,False,-132.0,226.0,1,right,J. Tatum 26' 3PT  (9 PTS) (M. Brogdon 1 AST),"[1628369, 1627763]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.18,Made,,,,,,,9.0,,,,M. Brogdon,1627763.0,1.0,,,,,
200,PT09M30.00S,2022-11-08T02:31:03.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,40,39,2022-11-08T02:31:03Z,1970000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M18.00S,2022-11-08T02:34:11.8Z,2,REGULAR,3pt,Jump Shot,[],1630583,5.601182654402102,95.58823529411765,1610612763,40,39,2022-11-08T02:34:16Z,1980000,False,-228.0,0.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
202,PT09M14.00S,2022-11-08T02:34:15.8Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,40,39,2022-11-08T02:34:16Z,1990000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,
203,PT09M08.00S,2022-11-08T02:34:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.9862023653088,53.431372549019606,1610612738,40,41,2022-11-08T02:40:21Z,2000000,False,17.0,13.0,1,right,J. Tatum driving Layup (11 PTS) (D. White 1 AST),"[1628369, 1628401]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,,,11.0,,,,D. White,1628401.0,1.0,,,,,
204,PT08M54.00S,2022-11-08T02:34:35.6Z,2,REGULAR,3pt,Jump Shot,[],1626145,29.911300919842315,71.07843137254902,1610612763,40,41,2022-11-08T02:34:42Z,2010000,False,-105.0,229.0,1,left,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
205,PT08M54.00S,2022-11-08T02:34:35.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,40,41,2022-11-08T02:34:42Z,2020000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,204.0,,,,,,,,,,,,,,,,,
206,PT08M54.00S,2022-11-08T02:34:40.4Z,2,REGULAR,foul,personal,[],1629684,,,1610612763,40,41,2022-11-08T02:34:44Z,2030000,False,,,0,,G. Williams loose ball personal FOUL (1 PF),"[1629684, 1629634]",1610612738.0,BOS,loose ball,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Clarke,1629634.0
208,PT08M54.00S,2022-11-08T02:34:46.4Z,2,REGULAR,substitution,out,[],1630573,,,1610612763,40,41,2022-11-08T02:34:50Z,2050000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M54.00S,2022-11-08T02:34:46.4Z,2,REGULAR,substitution,in,[],203935,,,1610612763,40,41,2022-11-08T02:34:50Z,2060000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M46.00S,2022-11-08T02:35:07.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,31.488173455978973,60.049019607843135,1610612763,40,41,2022-11-08T02:35:11Z,2070000,False,-50.0,243.0,1,left,MISS D. Bane 24' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,24.86,Missed,,,,,,,,,,,,,,,,,,
211,PT08M44.00S,2022-11-08T02:35:09.0Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,40,41,2022-11-08T02:35:11Z,2080000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,210.0,1.0,1.0,0.0,,,,,,,,,,,,,,
212,PT08M29.00S,2022-11-08T02:35:23.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,68.28186596583443,68.13725490196079,1610612738,40,41,2022-11-08T02:35:28Z,2090000,False,91.0,246.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,,
213,PT08M25.00S,2022-11-08T02:35:27.9Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,40,41,2022-11-08T02:35:28Z,2100000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,212.0,2.0,1.0,1.0,,,,,,,,,,,,,,
214,PT08M24.00S,2022-11-08T02:35:29.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627763,71.30420499342969,24.264705882352942,1610612738,40,41,2022-11-08T02:35:33Z,2110000,False,-129.0,217.0,1,right,MISS M. Brogdon 25' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
215,PT08M20.00S,2022-11-08T02:35:32.8Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,40,41,2022-11-08T02:35:32Z,2120000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,214.0,2.0,1.0,1.0,,,,,,,,,,,,,,
216,PT08M09.00S,2022-11-08T02:35:43.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,73.14388961892247,16.911764705882355,1610612738,40,44,2022-11-08T02:35:47Z,2130000,False,-165.0,200.0,1,right,J. Tatum 25' 3PT  (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.95,Made,,,,,,,14.0,,,,,,,,,,,
217,PT07M55.00S,2022-11-08T02:36:01.1Z,2,REGULAR,turnover,double dribble,[],1630217,,,1610612763,40,44,2022-11-08T02:36:19Z,2140000,False,,,0,,D. Bane double dribble TURNOVER (1 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1.0,,,,,,1148.0,,,,
218,PT07M55.00S,2022-11-08T02:36:05.4Z,2,REGULAR,substitution,out,[],1628401,,,1610612738,40,44,2022-11-08T02:36:19Z,2150000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M55.00S,2022-11-08T02:36:05.4Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,40,44,2022-11-08T02:36:19Z,2160000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M45.00S,2022-11-08T02:36:26.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,90.09526938239159,95.83333333333334,1610612738,40,47,2022-11-08T02:36:30Z,2170000,False,229.0,41.0,1,right,J. Brown 3PT  (8 PTS) (M. Brogdon 2 AST),"[1627759, 1627763]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,23.28,Made,,,,,,,8.0,,,,M. Brogdon,1627763.0,2.0,,,,,
222,PT07M32.00S,2022-11-08T02:36:43.4Z,2,REGULAR,foul,offensive,[],1629634,,,1610612763,40,47,2022-11-08T02:36:54Z,2190000,False,,,0,,B. Clarke offensive FOUL (1 PF),"[1629634, 1627763]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Brogdon,1627763.0
224,PT07M32.00S,2022-11-08T02:36:43.4Z,2,REGULAR,turnover,offensive foul,[],1629634,,,1610612763,40,47,2022-11-08T02:36:54Z,2210000,False,,,0,,B. Clarke offensive foul TURNOVER (1 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1.0,,,,,,1148.0,,,,
225,PT07M15.00S,2022-11-08T02:37:08.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,94.56307490144546,47.794117647058826,1610612738,40,49,2022-11-08T02:37:12Z,2220000,False,-11.0,-1.0,1,right,J. Tatum driving finger roll Layup (16 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,16.0,,,,,,,,,,,
226,PT07M15.00S,2022-11-08T02:37:12.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,40,49,2022-11-08T02:37:12Z,2230000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M15.00S,2022-11-08T02:39:18.0Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,40,49,2022-11-08T02:40:01Z,2240000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M15.00S,2022-11-08T02:39:18.0Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,40,49,2022-11-08T02:40:01Z,2250000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M15.00S,2022-11-08T02:39:18.0Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,40,49,2022-11-08T02:40:01Z,2260000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M15.00S,2022-11-08T02:39:18.0Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,40,49,2022-11-08T02:40:01Z,2270000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M15.00S,2022-11-08T02:39:18.0Z,2,REGULAR,substitution,out,[],1631223,,,1610612763,40,49,2022-11-08T02:40:01Z,2280000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M15.00S,2022-11-08T02:39:18.0Z,2,REGULAR,substitution,out,[],1629684,,,1610612763,40,49,2022-11-08T02:40:01Z,2290000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M15.00S,2022-11-08T02:39:18.0Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,40,49,2022-11-08T02:40:01Z,2300000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M15.00S,2022-11-08T02:39:18.0Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,40,49,2022-11-08T02:40:01Z,2310000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M15.00S,2022-11-08T02:39:18.0Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,40,49,2022-11-08T02:40:01Z,2320000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M15.00S,2022-11-08T02:39:18.0Z,2,REGULAR,substitution,in,[],1630214,,,1610612763,40,49,2022-11-08T02:40:01Z,2330000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M15.00S,2022-11-08T02:39:18.0Z,2,REGULAR,substitution,in,[],1631222,,,1610612763,40,49,2022-11-08T02:40:01Z,2340000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M15.00S,2022-11-08T02:39:18.0Z,2,REGULAR,substitution,in,[],201143,,,1610612763,40,49,2022-11-08T02:40:01Z,2350000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M58.00S,2022-11-08T02:40:18.0Z,2,REGULAR,3pt,Jump Shot,[],1629630,32.276609724047304,35.53921568627451,1610612763,40,49,2022-11-08T02:40:24Z,2360000,False,72.0,251.0,1,left,MISS J. Morant 26' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
241,PT06M56.00S,2022-11-08T02:40:20.8Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,40,49,2022-11-08T02:40:20Z,2370000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,240.0,2.0,2.0,0.0,,,,,,,,,,,,,,
242,PT06M44.00S,2022-11-08T02:40:33.0Z,2,REGULAR,2pt,Jump Shot,[],1627763,93.24901445466492,88.97058823529412,1610612738,40,51,2022-11-08T02:40:36Z,2380000,False,195.0,11.0,1,right,M. Brogdon 19' pullup Jump Shot (8 PTS) (J. Brown 1 AST),"[1627763, 1627759]",1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right,19.52,Made,,,,,,,8.0,,,,J. Brown,1627759.0,1.0,,,,,
244,PT06M29.00S,2022-11-08T02:40:47.2Z,2,REGULAR,3pt,Jump Shot,[],1629630,30.305519053876477,30.637254901960787,1610612763,43,51,2022-11-08T02:40:51Z,2400000,False,97.0,232.0,1,left,J. Morant 25' 3PT  (7 PTS) (D. Brooks 1 AST),"[1629630, 1628415]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,25.18,Made,,,,,,,7.0,,,,D. Brooks,1628415.0,1.0,,,,,
247,PT06M07.00S,2022-11-08T02:41:17.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,86.94152431011827,43.627450980392155,1610612738,43,51,2022-11-08T02:41:22Z,2430000,False,-32.0,70.0,1,right,MISS J. Tatum 7' floating Shot,[1628369],1610612738.0,BOS,floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,7.71,Missed,,,,,,,,,,,,,,,,,,
248,PT06M04.00S,2022-11-08T02:41:20.7Z,2,REGULAR,rebound,offensive,[],1627763,,,1610612738,43,51,2022-11-08T03:03:19Z,2440000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,247.0,3.0,2.0,1.0,,,,,,,,,,,,,,
249,PT06M02.00S,2022-11-08T02:41:22.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,94.56307490144546,48.28431372549019,1610612738,43,53,2022-11-08T02:41:26Z,2450000,False,-9.0,-1.0,1,right,J. Tatum reverse Layup (18 PTS) (M. Brogdon 3 AST),"[1628369, 1627763]",1610612738.0,BOS,reverse,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,18.0,,,,M. Brogdon,1627763.0,3.0,,,,,
251,PT05M48.00S,2022-11-08T02:41:40.0Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612763,43,53,2022-11-08T02:41:50Z,2470000,False,,,0,,M. Smart shooting personal FOUL (1 PF) (Morant 2 FT),"[203935, 1629630]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Morant,1629630.0
253,PT05M48.00S,2022-11-08T02:42:04.4Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,44,53,2022-11-08T02:42:04Z,2490000,False,,,0,,J. Morant Free Throw 1 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
254,PT05M48.00S,2022-11-08T02:42:17.5Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,44,53,2022-11-08T02:42:17Z,2500000,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
255,PT05M46.00S,2022-11-08T02:42:18.2Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,44,53,2022-11-08T02:42:18Z,2510000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,254.0,3.0,3.0,0.0,,,,,,,,,,,,,,
