actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
501,PT02M38.00S,2022-11-19T02:42:59.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,89.17542706964521,96.56862745098039,1610612763,87,78,2022-11-19T02:43:04Z,4990000,False,233.0,49.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,
502,PT02M35.00S,2022-11-19T02:43:02.7Z,3,REGULAR,rebound,defensive,[],1630322,,,1610612760,87,78,2022-11-19T02:43:04Z,5000000,False,,,0,,L. Waters III REBOUND (Off:0 Def:4),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,Right Corner 3,24+ Right,,,501.0,4.0,4.0,0.0,,,,,,,,,,,,,
503,PT02M27.00S,2022-11-19T02:43:14.3Z,3,REGULAR,foul,personal,[],1629634,,,1610612760,87,78,2022-11-19T02:43:17Z,5010000,False,,,0,,B. Clarke personal FOUL (1 PF),"[1629634, 1628983]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,1193.0,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0
505,PT02M27.00S,2022-11-19T02:43:19.3Z,3,REGULAR,substitution,out,[],1629630,,,1610612760,87,78,2022-11-19T02:43:24Z,5030000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT02M27.00S,2022-11-19T02:43:19.3Z,3,REGULAR,substitution,in,[],1628415,,,1610612760,87,78,2022-11-19T02:43:24Z,5040000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M18.00S,2022-11-19T02:43:40.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,11.383048620236531,50.73529411764706,1610612760,87,78,2022-11-19T02:43:43Z,5050000,False,-4.0,55.0,1,left,MISS J. Williams driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,,,,,,,,,
508,PT02M16.00S,2022-11-19T02:43:42.7Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,87,78,2022-11-19T02:43:43Z,5060000,False,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,In The Paint (Non-RA),0-8 Center,,,507.0,3.0,3.0,0.0,,,,,,,,,,,,,
509,PT02M08.00S,2022-11-19T02:43:50.9Z,3,REGULAR,3pt,Jump Shot,[],1628415,91.27792378449409,95.58823529411765,1610612763,87,78,2022-11-19T02:43:56Z,5070000,False,228.0,29.0,1,right,MISS D. Brooks 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Right Corner 3,24+ Right,22.98,Missed,,,,,,,,,,,,,,,,,
510,PT02M03.00S,2022-11-19T02:43:55.1Z,3,REGULAR,rebound,offensive,[],1626145,,,1610612763,87,78,2022-11-19T02:43:55Z,5080000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Right Corner 3,24+ Right,,,509.0,1.0,0.0,1.0,,,,,,,,,,,,,
511,PT01M57.00S,2022-11-19T02:44:01.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630583,84.97043363994744,44.6078431372549,1610612763,87,78,2022-11-19T02:44:06Z,5090000,False,-27.0,89.0,1,right,MISS S. Aldama 9' floating Shot,[1630583],1610612763.0,MEM,floating,,,Aldama,S. Aldama,,,,,,In The Paint (Non-RA),8-16 Center,9.28,Missed,,,,,,,,,,,,,,,,,
512,PT01M55.00S,2022-11-19T02:44:03.4Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,87,78,2022-11-19T02:44:06Z,5100000,False,,,0,,S. Aldama REBOUND (Off:2 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,In The Paint (Non-RA),8-16 Center,,,511.0,5.0,3.0,2.0,,,,,,,,,,,,,
513,PT01M45.00S,2022-11-19T02:44:16.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612763,87,78,2022-11-19T02:44:26Z,5110000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (4 PF) (Jones 2 FT),"[1628983, 1626145]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1179.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,4.0,0.0,Jones,1626145.0
515,PT01M45.00S,2022-11-19T02:44:46.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626145,,,1610612763,88,78,2022-11-19T02:44:46Z,5130000,False,,,0,,T. Jones Free Throw 1 of 2 (6 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
516,PT01M45.00S,2022-11-19T02:44:46.8Z,3,REGULAR,substitution,out,[],1630322,,,1610612763,88,78,2022-11-19T02:44:56Z,5140000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT01M45.00S,2022-11-19T02:44:46.8Z,3,REGULAR,substitution,out,[],203488,,,1610612763,88,78,2022-11-19T02:44:56Z,5150000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT01M45.00S,2022-11-19T02:44:46.8Z,3,REGULAR,substitution,in,[],1629026,,,1610612763,88,78,2022-11-19T02:44:56Z,5160000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT01M45.00S,2022-11-19T02:44:46.8Z,3,REGULAR,substitution,in,[],1630581,,,1610612763,88,78,2022-11-19T02:44:56Z,5170000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT01M45.00S,2022-11-19T02:45:16.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626145,,,1610612763,89,78,2022-11-19T02:45:16Z,5180000,False,,,0,,T. Jones Free Throw 2 of 2 (7 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
521,PT01M29.00S,2022-11-19T02:45:33.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,12.040078843626807,47.549019607843135,1610612760,89,78,2022-11-19T02:45:37Z,5190000,False,12.0,61.0,1,left,MISS J. Giddey 6' floating Shot,[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,
522,PT01M25.00S,2022-11-19T02:45:37.3Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,89,78,2022-11-19T02:45:37Z,5200000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,In The Paint (Non-RA),0-8 Center,,,521.0,4.0,3.0,1.0,,,,,,,,,,,,,
523,PT01M25.00S,2022-11-19T02:45:36.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,5.590000152587891,50.0,1610612760,89,80,2022-11-19T02:45:36Z,5210000,False,0.0,0.0,1,left,J. Giddey tip Layup (12 PTS),[1630581],1610612760.0,OKC,tip,,,Giddey,J. Giddey,,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,12.0,,,,,,,,,,,,
524,PT01M16.00S,2022-11-19T02:45:45.7Z,3,REGULAR,3pt,Jump Shot,[],1631223,74.19513797634691,82.84313725490196,1610612763,89,80,2022-11-19T02:45:49Z,5220000,False,164.0,190.0,1,right,MISS D. Roddy 25' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,
525,PT01M14.00S,2022-11-19T02:45:47.7Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,89,80,2022-11-19T02:45:49Z,5230000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Above the Break 3,24+ Right Center,,,524.0,1.0,1.0,0.0,,,,,,,,,,,,,
526,PT01M07.00S,2022-11-19T02:46:00.2Z,3,REGULAR,violation,kicked ball,[],1630583,,,1610612760,89,80,2022-11-19T02:50:05Z,5240000,False,,,0,,S. Aldama kicked ball VIOLATION,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,1193.0,,,,,,,,,,,,,,,,,,,,,
527,PT00M50.20S,2022-11-19T02:46:23.0Z,3,REGULAR,3pt,Jump Shot,[],1628983,30.56833114323259,27.696078431372552,1610612760,89,83,2022-11-19T02:46:28Z,5250000,False,112.0,235.0,1,left,S. Gilgeous-Alexander 25' 3PT pullup (15 PTS) (J. Giddey 7 AST),"[1628983, 1630581]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Above the Break 3,24+ Right Center,25.99,Made,,,,,15.0,J. Giddey,1630581.0,7.0,,,,,,,,,
529,PT00M29.80S,2022-11-19T02:46:46.9Z,3,REGULAR,3pt,Jump Shot,[],1630583,89.04402102496715,4.166666666666666,1610612763,92,83,2022-11-19T02:46:50Z,5270000,False,-229.0,50.0,1,right,S. Aldama 3PT pullup (11 PTS) (T. Jones 3 AST),"[1630583, 1626145]",1610612763.0,MEM,pullup,,,Aldama,S. Aldama,,,,,,Left Corner 3,24+ Left,23.47,Made,,,,,11.0,T. Jones,1626145.0,3.0,,,,,,,,,
531,PT00M21.20S,2022-11-19T02:46:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,10.33180026281209,46.81372549019608,1610612760,92,83,2022-11-19T02:47:00Z,5290000,False,16.0,45.0,1,left,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,
532,PT00M19.50S,2022-11-19T02:46:59.0Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,92,83,2022-11-19T02:46:59Z,5300000,False,,,0,,B. Clarke REBOUND (Off:0 Def:4),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,In The Paint (Non-RA),0-8 Center,,,531.0,4.0,4.0,0.0,,,,,,,,,,,,,
533,PT00M01.40S,2022-11-19T02:47:17.1Z,3,REGULAR,3pt,Jump Shot,[],1628415,65.91655716162943,57.59803921568627,1610612763,92,83,2022-11-19T02:47:21Z,5310000,False,38.0,268.0,1,right,MISS D. Brooks 27' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,,Above the Break 3,24+ Center,27.06,Missed,,,,,,,,,,,,,,,,,
534,PT00M01.40S,2022-11-19T02:47:17.1Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,92,83,2022-11-19T02:47:21Z,5320000,False,,,0,,J. Williams REBOUND (Off:0 Def:6),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Above the Break 3,24+ Center,,,533.0,6.0,6.0,0.0,,,,,,,,,,,,,
535,PT00M00.00S,2022-11-19T02:47:26.5Z,3,REGULAR,period,end,[],0,,,1610612760,92,83,2022-11-19T02:47:26Z,5330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-11-19T02:49:15.8Z,4,REGULAR,substitution,out,['startperiod'],1630583,,,1610612760,92,83,2022-11-19T02:49:53Z,5340000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-11-19T02:49:15.8Z,4,REGULAR,substitution,out,['startperiod'],1631223,,,1610612760,92,83,2022-11-19T02:49:53Z,5350000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-11-19T02:49:15.8Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,92,83,2022-11-19T02:49:53Z,5360000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-11-19T02:49:15.8Z,4,REGULAR,substitution,in,['startperiod'],1631222,,,1610612760,92,83,2022-11-19T02:49:53Z,5370000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2022-11-19T02:49:15.8Z,4,REGULAR,substitution,in,['startperiod'],1628991,,,1610612760,92,83,2022-11-19T02:49:53Z,5380000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2022-11-19T02:49:15.8Z,4,REGULAR,substitution,in,['startperiod'],1631119,,,1610612760,92,83,2022-11-19T02:49:53Z,5390000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2022-11-19T02:49:58.8Z,4,REGULAR,period,start,[],0,,,1610612760,92,83,2022-11-19T02:49:58Z,5400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT11M50.00S,2022-11-19T02:50:08.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630598,5.338370565045992,51.9607843137255,1610612760,92,85,2022-11-19T02:50:12Z,5410000,False,-10.0,-2.0,1,left,A. Wiggins cutting DUNK (7 PTS) (J. Williams 7 AST),"[1630598, 1631114]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,7.0,J. Williams,1631114.0,7.0,,,,,,,,,
545,PT11M27.00S,2022-11-19T02:50:30.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,86.94152431011827,48.28431372549019,1610612763,94,85,2022-11-19T02:50:34Z,5430000,False,-9.0,70.0,1,right,J. Jackson Jr. 7' Hook (20 PTS) (D. Brooks 6 AST),"[1628991, 1628415]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,In The Paint (Non-RA),0-8 Center,7.07,Made,,,,,20.0,D. Brooks,1628415.0,6.0,,,,,,,,,
548,PT11M02.00S,2022-11-19T02:51:20.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,94,85,2022-11-19T02:51:26Z,5460000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,1627529.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
549,PT10M42.00S,2022-11-19T02:51:48.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628415,76.42904073587385,60.5392156862745,1610612763,94,85,2022-11-19T02:51:51Z,5470000,False,53.0,169.0,1,right,MISS D. Brooks 17' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,,Mid-Range,16-24 Center,17.71,Missed,,,,,,,,,,,,,,,,,
550,PT10M38.00S,2022-11-19T02:51:52.2Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,94,85,2022-11-19T02:51:51Z,5480000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Mid-Range,16-24 Center,,,549.0,4.0,2.0,2.0,,,,,,,,,,,,,
551,PT10M27.00S,2022-11-19T02:52:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,12.697109067017081,64.70588235294117,1610612760,94,85,2022-11-19T02:52:06Z,5490000,False,-74.0,67.0,1,left,MISS J. Williams 9' driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,,In The Paint (Non-RA),8-16 Left,9.94,Missed,,,,,,,,,,,,,,,,,
552,PT10M25.00S,2022-11-19T02:52:04.4Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,94,85,2022-11-19T02:57:50Z,5500000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,In The Paint (Non-RA),8-16 Left,,,551.0,2.0,1.0,1.0,,,,,,,,,,,,,
553,PT10M20.00S,2022-11-19T02:52:11.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,68.9388961892247,70.34313725490196,1610612763,97,85,2022-11-19T02:52:15Z,5510000,False,102.0,239.0,1,right,J. Jackson Jr. 26' 3PT  (23 PTS) (T. Jones 4 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Above the Break 3,24+ Right Center,26.02,Made,,,,,23.0,T. Jones,1626145.0,4.0,,,,,,,,,
555,PT10M00.00S,2022-11-19T02:52:29.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,6.783837056504599,51.470588235294116,1610612760,97,85,2022-11-19T02:52:33Z,5530000,False,-7.0,11.0,1,left,MISS K. Williams cutting finger roll Layup,[1629026],1610612760.0,OKC,cutting finger roll,,,Williams,K. Williams,,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,
557,PT09M58.00S,2022-11-19T02:52:31.9Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,97,85,2022-11-19T02:52:33Z,5550000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Restricted Area,0-8 Center,,,555.0,9.0,7.0,2.0,,,,,,,,,,,,,
558,PT09M55.00S,2022-11-19T02:52:38.4Z,4,REGULAR,foul,personal,[],1631114,,,1610612763,97,85,2022-11-19T02:52:49Z,5560000,False,,,0,,J. Williams personal FOUL (3 PF),"[1631114, 1626145]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,1179.0,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,3.0,0.0,Jones,1626145.0
560,PT09M55.00S,2022-11-19T02:52:50.9Z,4,REGULAR,substitution,out,[],1629026,,,1610612763,97,85,2022-11-19T02:53:00Z,5580000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M55.00S,2022-11-19T02:52:50.9Z,4,REGULAR,substitution,out,[],1631119,,,1610612763,97,85,2022-11-19T02:53:00Z,5590000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M55.00S,2022-11-19T02:52:50.9Z,4,REGULAR,substitution,in,[],1630322,,,1610612763,97,85,2022-11-19T02:53:00Z,5600000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M55.00S,2022-11-19T02:52:50.9Z,4,REGULAR,substitution,in,[],1630526,,,1610612763,97,85,2022-11-19T02:53:00Z,5610000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M49.00S,2022-11-19T02:53:11.2Z,4,REGULAR,3pt,Jump Shot,[],1628991,73.01248357424441,19.607843137254903,1610612763,97,85,2022-11-19T02:53:15Z,5620000,False,-152.0,201.0,1,right,MISS J. Jackson Jr. 25' step back 3PT,[1628991],1610612763.0,MEM,step back,,,Jackson Jr.,J. Jackson Jr.,,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,
565,PT09M47.00S,2022-11-19T02:53:13.2Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,97,85,2022-11-19T02:53:15Z,5630000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Above the Break 3,24+ Left Center,,,564.0,5.0,4.0,1.0,,,,,,,,,,,,,
566,PT09M39.00S,2022-11-19T02:53:27.1Z,4,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612760,97,85,2022-11-19T02:53:34Z,5640000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Williams 2 FT),"[1628415, 1631114]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,1627529.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Williams,1631114.0
568,PT09M39.00S,2022-11-19T02:53:50.6Z,4,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,97,86,2022-11-19T02:53:50Z,5660000,False,,,0,,J. Williams Free Throw 1 of 2 (9 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,
569,PT09M39.00S,2022-11-19T02:54:03.7Z,4,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,97,87,2022-11-19T02:54:03Z,5670000,False,,,0,,J. Williams Free Throw 2 of 2 (10 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,
570,PT09M21.00S,2022-11-19T02:54:24.3Z,4,REGULAR,3pt,Jump Shot,[],1631222,71.17279894875165,21.813725490196077,1610612763,97,87,2022-11-19T02:54:30Z,5680000,False,-141.0,218.0,1,right,MISS J. LaRavia 26' 3PT,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,
571,PT09M19.00S,2022-11-19T02:54:26.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,97,87,2022-11-19T02:54:30Z,5690000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,Above the Break 3,24+ Left Center,,,570.0,,,,,,,,,,,,,,,,
573,PT09M12.00S,2022-11-19T02:54:41.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630581,5.863994743758213,49.754901960784316,1610612760,97,89,2022-11-19T02:54:45Z,5710000,False,1.0,3.0,1,left,J. Giddey cutting DUNK (14 PTS) (A. Wiggins 5 AST),"[1630581, 1630598]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,14.0,A. Wiggins,1630598.0,5.0,,,,,,,,,
575,PT08M56.00S,2022-11-19T02:54:56.6Z,4,REGULAR,3pt,Jump Shot,[],1626145,73.40670170827858,83.08823529411765,1610612763,97,89,2022-11-19T02:55:00Z,5730000,False,165.0,197.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,
576,PT08M55.00S,2022-11-19T02:54:57.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,97,89,2022-11-19T02:55:00Z,5740000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,Above the Break 3,24+ Right Center,,,575.0,,,,,,,,,,,,,,,,
578,PT08M41.00S,2022-11-19T02:55:19.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631114,5.863994743758213,50.73529411764706,1610612760,97,91,2022-11-19T02:55:22Z,5760000,False,-4.0,3.0,1,left,J. Williams cutting DUNK (12 PTS) (J. Giddey 8 AST),"[1631114, 1630581]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,12.0,J. Giddey,1630581.0,8.0,,,,,,,,,
580,PT08M41.00S,2022-11-19T02:55:23.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,97,91,2022-11-19T02:55:23Z,5780000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M27.00S,2022-11-19T02:58:40.2Z,4,REGULAR,substitution,out,[],1631222,,,1610612763,97,91,2022-11-19T02:58:42Z,5800000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M27.00S,2022-11-19T02:58:40.2Z,4,REGULAR,substitution,in,[],1629723,,,1610612763,97,91,2022-11-19T02:58:42Z,5810000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M16.00S,2022-11-19T02:59:06.6Z,4,REGULAR,turnover,lost ball,[],1628415,,,1610612763,97,91,2022-11-19T02:59:09Z,5820000,False,,,0,,D. Brooks lost ball TURNOVER (1 TO),"[1628415, 1630322]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1.0,Waters III,1630322.0,,,,,,
585,PT08M16.00S,2022-11-19T02:59:06.6Z,4,REGULAR,steal,,[],1630322,,,1610612760,97,91,2022-11-19T02:59:07Z,5830000,False,,,0,,L. Waters III STEAL (1 STL),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,
586,PT08M03.00S,2022-11-19T02:59:18.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631114,23.99802890932983,50.49019607843137,1610612760,97,93,2022-11-19T02:59:22Z,5840000,False,-2.0,173.0,1,left,J. Williams 17' pullup Jump Shot (14 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,,Mid-Range,16-24 Center,17.31,Made,,,,,14.0,,,,,,,,,,,,
