actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
164,PT01M48.00S,2023-01-02T01:35:50.3Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,26,24,2023-01-02T01:35:52Z,1640000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,
165,PT01M42.00S,2023-01-02T01:35:59.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629644,,,1610612763,26,24,2023-01-02T01:36:06Z,1650000,False,,,0,,K. Okpala shooting personal FOUL (1 PF) (Morant 2 FT),"[1629644, 1629630]",1610612758.0,SAC,shooting,,,Okpala,K. Okpala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Morant,1629630.0,,,,,
167,PT01M42.00S,2023-01-02T01:36:27.2Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,26,24,2023-01-02T01:36:27Z,1670000,False,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
168,PT01M42.00S,2023-01-02T01:36:27.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,26,24,2023-01-02T01:36:27Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,167.0,,,,,,,,,,,,,,
169,PT01M42.00S,2023-01-02T01:36:28.9Z,1,REGULAR,substitution,out,[],1631222,,,1610612763,26,24,2023-01-02T01:36:37Z,1690000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT01M42.00S,2023-01-02T01:36:28.9Z,1,REGULAR,substitution,out,[],1631223,,,1610612763,26,24,2023-01-02T01:36:37Z,1700000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT01M42.00S,2023-01-02T01:36:28.9Z,1,REGULAR,substitution,out,[],1630558,,,1610612763,26,24,2023-01-02T01:36:37Z,1710000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT01M42.00S,2023-01-02T01:36:28.9Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,26,24,2023-01-02T01:36:37Z,1720000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT01M42.00S,2023-01-02T01:36:28.9Z,1,REGULAR,substitution,in,[],1628415,,,1610612763,26,24,2023-01-02T01:36:37Z,1730000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT01M42.00S,2023-01-02T01:36:28.9Z,1,REGULAR,substitution,in,[],1628368,,,1610612763,26,24,2023-01-02T01:36:37Z,1740000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT01M42.00S,2023-01-02T01:36:56.7Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,27,24,2023-01-02T01:36:56Z,1750000,False,,,0,,J. Morant Free Throw 2 of 2 (13 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,
176,PT01M25.00S,2023-01-02T01:37:15.0Z,1,REGULAR,2pt,Jump Shot,[],1628368,77.34888304862024,81.37254901960785,1610612758,27,24,2023-01-02T01:37:18Z,1760000,False,157.0,160.0,1,right,MISS D. Fox 22' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,,,22.44,Missed,,,,,,,,,,,,,,,
177,PT01M22.00S,2023-01-02T01:37:18.0Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,27,24,2023-01-02T01:37:18Z,1770000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Right Center,,,,,,176.0,2.0,2.0,0.0,,,,,,,,,,,
178,PT01M14.00S,2023-01-02T01:37:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,6.783837056504599,52.20588235294118,1610612763,27,24,2023-01-02T01:37:29Z,1780000,False,-11.0,11.0,1,left,MISS D. Brooks driving finger roll Layup,[1628415],1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,1.58,Missed,,,,,,,,,,,,,,,
179,PT01M12.00S,2023-01-02T01:37:27.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,27,24,2023-01-02T01:37:29Z,1790000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,178.0,6.0,4.0,2.0,,,,,,,,,,,
180,PT01M09.00S,2023-01-02T01:37:34.8Z,1,REGULAR,foul,personal,[],1629630,,,1610612758,27,24,2023-01-02T01:37:39Z,1800000,False,,,0,,J. Morant personal FOUL (1 PF),"[1629630, 1628368]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Left,,,,,,,,,,,204058.0,1.0,0.0,Fox,1628368.0,,,,,
182,PT01M09.00S,2023-01-02T01:37:41.0Z,1,REGULAR,substitution,out,[],1629630,,,1610612758,27,24,2023-01-02T01:37:44Z,1820000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT01M09.00S,2023-01-02T01:37:41.0Z,1,REGULAR,substitution,in,[],1631222,,,1610612758,27,24,2023-01-02T01:37:44Z,1830000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT00M56.80S,2023-01-02T01:38:11.6Z,1,REGULAR,3pt,Jump Shot,[],1628368,78.53153745072274,8.088235294117647,1610612758,27,24,2023-01-02T01:38:19Z,1840000,False,-210.0,149.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,25.73,Missed,,,,,,,,,,,,,,,
185,PT00M53.10S,2023-01-02T01:38:15.3Z,1,REGULAR,rebound,offensive,[],1626168,,,1610612758,27,24,2023-01-02T01:38:19Z,1850000,False,,,0,,T. Lyles REBOUND (Off:2 Def:0),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,184.0,2.0,0.0,2.0,,,,,,,,,,,
186,PT00M52.60S,2023-01-02T01:38:20.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612758,27,24,2023-01-02T01:38:20Z,1860000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT00M47.30S,2023-01-02T01:40:04.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612758,27,24,2023-01-02T01:40:10Z,1870000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Lyles 2 FT),"[1628991, 1626168]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Lyles,1626168.0,,,,,
189,PT00M47.30S,2023-01-02T01:40:27.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626168,,,1610612758,27,25,2023-01-02T01:40:27Z,1890000,False,,,0,,T. Lyles Free Throw 1 of 2 (1 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
190,PT00M47.30S,2023-01-02T01:40:36.9Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,27,25,2023-01-02T01:40:40Z,1900000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT00M47.30S,2023-01-02T01:40:36.9Z,1,REGULAR,substitution,in,[],1626158,,,1610612758,27,25,2023-01-02T01:40:40Z,1910000,False,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT00M47.30S,2023-01-02T01:40:54.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626168,,,1610612758,27,26,2023-01-02T01:40:54Z,1920000,False,,,0,,T. Lyles Free Throw 2 of 2 (2 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
193,PT00M32.80S,2023-01-02T01:41:12.9Z,1,REGULAR,turnover,traveling,[],1628415,,,1610612763,27,26,2023-01-02T01:41:17Z,1930000,False,,,0,,D. Brooks traveling TURNOVER (3 TO),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,3.0,,,,,,,,,,1626301.0,,,,,,,,,
194,PT00M32.80S,2023-01-02T01:41:19.1Z,1,REGULAR,substitution,out,[],1629644,,,1610612758,27,26,2023-01-02T01:41:29Z,1940000,False,,,0,,SUB out: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT00M32.80S,2023-01-02T01:41:19.1Z,1,REGULAR,substitution,out,[],1626158,,,1610612758,27,26,2023-01-02T01:41:29Z,1950000,False,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT00M32.80S,2023-01-02T01:41:19.1Z,1,REGULAR,substitution,in,[],1627734,,,1610612758,27,26,2023-01-02T01:41:29Z,1960000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT00M32.80S,2023-01-02T01:41:19.1Z,1,REGULAR,substitution,in,[],1628989,,,1610612758,27,26,2023-01-02T01:41:29Z,1970000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT00M22.60S,2023-01-02T01:41:45.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,94.1688567674113,50.98039215686274,1610612758,27,26,2023-01-02T01:41:50Z,1980000,False,5.0,2.0,1,right,MISS M. Monk cutting Layup - blocked,"[1628370, 1628991]",1610612758.0,SAC,cutting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,0.54,Missed,,,,,,,,,,,Jackson Jr.,1628991.0,,,
199,PT00M22.60S,2023-01-02T01:41:45.8Z,1,REGULAR,block,,[],1628991,,,1610612758,27,26,2023-01-02T01:41:47Z,1990000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT00M20.00S,2023-01-02T01:41:48.4Z,1,REGULAR,rebound,offensive,[],1628370,,,1610612758,27,26,2023-01-02T01:41:50Z,2000000,False,,,0,,M. Monk REBOUND (Off:1 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,198.0,2.0,1.0,1.0,,,,,,,,,,,
201,PT00M19.20S,2023-01-02T01:41:49.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628370,93.64323258869908,52.94117647058824,1610612758,27,26,2023-01-02T01:41:53Z,2010000,False,15.0,7.0,1,right,MISS M. Monk putback Layup - blocked,"[1628370, 1628991]",1610612758.0,SAC,putback,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,1.64,Missed,,,,,,,,,,,Jackson Jr.,1628991.0,,,
202,PT00M19.20S,2023-01-02T01:41:49.1Z,1,REGULAR,block,,[],1628991,,,1610612758,27,26,2023-01-02T01:41:52Z,2020000,False,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT00M19.20S,2023-01-02T01:41:49.1Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,27,26,2023-01-02T01:42:37Z,2030000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,201.0,2.0,2.0,0.0,,,,,,,,,,,
204,PT00M03.50S,2023-01-02T01:42:04.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,7.178055190538765,52.69607843137255,1610612763,27,26,2023-01-02T01:42:09Z,2040000,False,-13.0,15.0,1,left,MISS D. Brooks driving finger roll Layup - blocked,"[1628415, 1626168]",1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,2.02,Missed,,,,,,,,,,,Lyles,1626168.0,,,
205,PT00M03.50S,2023-01-02T01:42:04.8Z,1,REGULAR,block,,[],1626168,,,1610612763,27,26,2023-01-02T01:42:06Z,2050000,False,,,0,,T. Lyles BLOCK (1 BLK),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT00M03.50S,2023-01-02T01:42:04.8Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,27,26,2023-01-02T01:42:09Z,2060000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,204.0,1.0,1.0,0.0,,,,,,,,,,,
207,PT00M00.00S,2023-01-02T01:42:10.7Z,1,REGULAR,2pt,Jump Shot,[],1628368,70.64717477003943,41.17647058823529,1610612758,27,26,2023-01-02T01:42:20Z,2070000,False,-44.0,223.0,1,right,MISS D. Fox 22' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,22.77,Missed,,,,,,,,,,,,,,,
208,PT00M00.00S,2023-01-02T01:42:10.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,27,26,2023-01-02T01:42:20Z,2080000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Center,,,,,,207.0,,,,,,,,,,,,,,
209,PT00M00.00S,2023-01-02T01:42:24.4Z,1,REGULAR,period,end,[],0,,,1610612758,27,26,2023-01-02T01:42:24Z,2090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT12M00.00S,2023-01-02T01:44:15.5Z,2,REGULAR,substitution,out,['startperiod'],1630214,,,1610612758,27,26,2023-01-02T01:44:47Z,2100000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT12M00.00S,2023-01-02T01:44:15.5Z,2,REGULAR,substitution,out,['startperiod'],1631222,,,1610612758,27,26,2023-01-02T01:44:47Z,2110000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT12M00.00S,2023-01-02T01:44:15.5Z,2,REGULAR,substitution,out,['startperiod'],1628989,,,1610612758,27,26,2023-01-02T01:44:47Z,2120000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT12M00.00S,2023-01-02T01:44:15.5Z,2,REGULAR,substitution,in,['startperiod'],1631113,,,1610612758,27,26,2023-01-02T01:44:47Z,2130000,False,,,0,,SUB in: K. Chandler,[1631113],1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT12M00.00S,2023-01-02T01:44:15.5Z,2,REGULAR,substitution,in,['startperiod'],203500,,,1610612758,27,26,2023-01-02T01:44:47Z,2140000,False,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT12M00.00S,2023-01-02T01:44:15.5Z,2,REGULAR,substitution,in,['startperiod'],1631099,,,1610612758,27,26,2023-01-02T01:44:47Z,2150000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT12M00.00S,2023-01-02T01:44:55.4Z,2,REGULAR,period,start,[],0,,,1610612758,27,26,2023-01-02T01:44:55Z,2160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT11M43.00S,2023-01-02T01:45:12.2Z,2,REGULAR,turnover,bad pass,[],1626168,,,1610612758,27,26,2023-01-02T01:45:15Z,2170000,False,,,0,,T. Lyles bad pass TURNOVER (1 TO),"[1626168, 1628415]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Center,1.0,Brooks,1628415.0,,,,,,,,,,,,,,,,,
218,PT11M43.00S,2023-01-02T01:45:12.2Z,2,REGULAR,steal,,[],1628415,,,1610612763,27,26,2023-01-02T01:45:14Z,2180000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
219,PT11M37.00S,2023-01-02T01:45:17.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626145,3.630091984231275,3.431372549019608,1610612763,30,26,2023-01-02T01:45:22Z,2190000,False,233.0,-18.0,1,left,T. Jones 3PT running (5 PTS) (K. Chandler 1 AST),"[1626145, 1631113]",1610612763.0,MEM,running,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,23.35,Made,,,,,5.0,,,,,,,,K. Chandler,1631113.0,1.0
221,PT11M16.00S,2023-01-02T01:45:37.4Z,2,REGULAR,3pt,Jump Shot,[],1626168,69.99014454664915,22.794117647058822,1610612758,30,26,2023-01-02T01:45:41Z,2210000,False,-136.0,230.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,26.69,Missed,,,,,,,,,,,,,,,
222,PT11M15.00S,2023-01-02T01:45:38.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,30,26,2023-01-02T01:45:41Z,2220000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,221.0,,,,,,,,,,,,,,
224,PT11M01.00S,2023-01-02T01:46:10.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628370,88.25558475689881,68.62745098039215,1610612758,30,26,2023-01-02T01:46:15Z,2240000,False,93.0,58.0,1,right,MISS M. Monk 10' pullup bank Shot,[1628370],1610612758.0,SAC,pullup bank,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,,,,10.96,Missed,,,,,,,,,,,,,,,
225,PT10M58.00S,2023-01-02T01:46:13.1Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,30,26,2023-01-02T01:50:39Z,2250000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,224.0,7.0,4.0,3.0,,,,,,,,,,,
244,PT10M58.00S,2023-01-02T01:46:21.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,92.46057818659659,47.05882352941176,1610612758,30,26,2023-01-02T01:50:39Z,2255000,False,-15.0,18.0,1,right,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,2.36,Missed,,,,,,,,,,,,,,,
245,PT10M58.00S,2023-01-02T01:46:21.8Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,30,26,2023-01-02T01:50:34Z,2257500,False,,,0,,S. Adams REBOUND (Off:1 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,244.0,9.0,8.0,1.0,,,,,,,,,,,
226,PT10M38.00S,2023-01-02T01:46:33.5Z,2,REGULAR,2pt,Jump Shot,[],1628415,21.632720105124836,21.813725490196077,1610612763,32,26,2023-01-02T01:46:37Z,2260000,False,141.0,151.0,1,left,D. Brooks 20' pullup Jump Shot (2 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right Center,,,,20.64,Made,,,,,2.0,,,,,,,,,,
227,PT10M22.00S,2023-01-02T01:46:49.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,94.1688567674113,45.588235294117645,1610612758,32,26,2023-01-02T01:46:57Z,2270000,False,-22.0,2.0,1,right,MISS K. Murray turnaround Shot - blocked,"[1631099, 1631113]",1610612758.0,SAC,turnaround,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,2.22,Missed,,,,,,,,,,,Chandler,1631113.0,,,
237,PT10M22.00S,2023-01-02T01:46:49.7Z,2,REGULAR,block,,[],1631113,,,1610612758,32,26,2023-01-02T01:47:49Z,2275000,False,,,0,,K. Chandler BLOCK (1 BLK),[1631113],1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT10M20.00S,2023-01-02T01:46:51.7Z,2,REGULAR,rebound,offensive,[],1631099,,,1610612758,32,26,2023-01-02T01:46:57Z,2280000,False,,,0,,K. Murray REBOUND (Off:2 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,227.0,2.0,0.0,2.0,,,,,,,,,,,
230,PT10M14.00S,2023-01-02T01:47:16.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,79.71419185282524,27.696078431372552,1610612758,32,26,2023-01-02T01:47:19Z,2300000,False,-112.0,138.0,1,right,MISS D. Fox 17' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,17.76,Missed,,,,,,,,,,,,,,,
231,PT10M11.00S,2023-01-02T01:47:19.0Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,32,26,2023-01-02T01:47:19Z,2310000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,230.0,2.0,2.0,0.0,,,,,,,,,,,
232,PT10M04.00S,2023-01-02T01:47:25.5Z,2,REGULAR,3pt,Jump Shot,[],1628991,32.013797634691194,58.333333333333336,1610612763,32,26,2023-01-02T01:47:31Z,2320000,False,-42.0,248.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,25.19,Missed,,,,,,,,,,,,,,,
233,PT10M03.00S,2023-01-02T01:47:27.8Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,32,26,2023-01-02T01:47:27Z,2330000,False,,,0,,S. Adams REBOUND (Off:2 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,232.0,10.0,8.0,2.0,,,,,,,,,,,
234,PT10M01.00S,2023-01-02T01:47:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,6.783837056504599,46.568627450980394,1610612763,32,26,2023-01-02T01:47:34Z,2340000,False,17.0,11.0,1,left,MISS S. Adams putback Layup,[203500],1610612763.0,MEM,putback,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,2.06,Missed,,,,,,,,,,,,,,,
235,PT10M01.00S,2023-01-02T01:47:30.9Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,32,26,2023-01-02T01:47:30Z,2350000,False,,,0,,S. Adams REBOUND (Off:3 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,234.0,11.0,8.0,3.0,,,,,,,,,,,
238,PT09M59.00S,2023-01-02T01:47:53.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,6.521024967148489,54.166666666666664,1610612763,34,26,2023-01-02T01:47:56Z,2370000,False,-21.0,9.0,1,left,J. Jackson Jr. Layup (7 PTS) (T. Jones 2 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,2.26,Made,,,,,7.0,,,,,,,,T. Jones,1626145.0,2.0
240,PT09M59.00S,2023-01-02T01:47:55.3Z,2,REGULAR,foul,personal,['1freethrow'],1626168,,,1610612763,34,26,2023-01-02T01:48:09Z,2390000,False,,,0,,T. Lyles shooting personal FOUL (1 PF) (Jackson Jr. 1 FT),"[1626168, 1628991]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,
242,PT09M59.00S,2023-01-02T01:48:08.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,34,26,2023-01-02T01:50:34Z,2410000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT09M59.00S,2023-01-02T01:51:23.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628991,,,1610612763,34,26,2023-01-02T01:51:23Z,2430000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 1,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
