shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
05:44,88,PT05M44.00S,2022-12-10T01:23:53.2Z,1,REGULAR,substitution,in,[],1631223,,,1610612765,20,9,2022-12-10T01:24:15Z,880000,False,,,0,,SUB in: D. Roddy,[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
05:44,89,PT05M44.00S,2022-12-10T01:23:53.2Z,1,REGULAR,substitution,in,[],1626145,,,1610612765,20,9,2022-12-10T01:24:15Z,890000,False,,,0,,SUB in: T. Jones,[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
05:44,90,PT05M44.00S,2022-12-10T01:23:53.2Z,1,REGULAR,substitution,in,[],1630180,,,1610612765,20,9,2022-12-10T01:24:15Z,900000,False,,,0,,SUB in: S. Bey,[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
05:44,91,PT05M44.00S,2022-12-10T01:23:53.2Z,1,REGULAR,substitution,in,[],1628963,,,1610612765,20,9,2022-12-10T01:24:15Z,910000,False,,,0,,SUB in: M. Bagley III,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
05:44,92,PT05M44.00S,2022-12-10T01:24:16.6Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,20,10,2022-12-10T01:24:16Z,920000,False,,,0,,J. Ivey Free Throw 2 of 2 (4 PTS),[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
05:22,93,PT05M22.00S,2022-12-10T01:24:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203500,8.623521681997373,53.431372549019606,1610612763,20,10,2022-12-10T01:24:47Z,930000,False,-17.0,29.0,1,left,MISS S. Adams Layup,[203500],4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
05:19,94,PT05M19.00S,2022-12-10T01:24:44.8Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,20,10,2022-12-10T01:24:47Z,940000,False,,,0,,S. Aldama REBOUND (Off:1 Def:0),[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,93.0,1.0,0.0,1.0,,,,,,,
05:18,95,PT05M18.00S,2022-12-10T01:24:45.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630583,6.652431011826544,50.73529411764706,1610612763,20,10,2022-12-10T01:24:50Z,950000,False,-4.0,10.0,1,left,MISS S. Aldama putback DUNK - blocked,"[1630583, 1628963]",7,1610612763.0,MEM,putback,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,Bagley III,1628963.0
05:18,96,PT05M18.00S,2022-12-10T01:24:45.4Z,1,REGULAR,block,,[],1628963,,,1610612763,20,10,2022-12-10T01:24:58Z,960000,False,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
05:18,97,PT05M18.00S,2022-12-10T01:24:45.4Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,20,10,2022-12-10T01:24:58Z,970000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,95.0,2.0,2.0,0.0,,,,,,,
05:11,98,PT05M11.00S,2022-12-10T01:24:53.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202711,66.83639947437582,51.9607843137255,1610612765,20,13,2022-12-10T01:25:01Z,980000,False,10.0,259.0,1,right,B. Bogdanovic 25' 3PT  (5 PTS) (J. Ivey 2 AST),"[202711, 1631093]",44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,25.94,Made,5.0,J. Ivey,1631093.0,2.0,,,,,,,,,,,,,,
04:56,100,PT04M56.00S,2022-12-10T01:25:09.7Z,1,REGULAR,turnover,traveling,[],1629630,,,1610612763,20,13,2022-12-10T01:25:14Z,1000000,False,,,0,,J. Morant traveling TURNOVER (1 TO),[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,1146.0,,,,,,
04:56,101,PT04M56.00S,2022-12-10T01:25:13.1Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,20,13,2022-12-10T01:25:17Z,1010000,False,,,0,,SUB out: J. Ivey,[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
04:56,102,PT04M56.00S,2022-12-10T01:25:13.1Z,1,REGULAR,substitution,in,[],202709,,,1610612765,20,13,2022-12-10T01:25:17Z,1020000,False,,,0,,SUB in: C. Joseph,[202709],18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
04:56,103,PT04M56.00S,2022-12-10T01:25:24.3Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612765,20,13,2022-12-10T01:25:30Z,1030000,False,,,0,,TEAM delay-of-game VIOLATION,[],,1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,,
04:46,104,PT04M46.00S,2022-12-10T01:25:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202711,92.72339027595268,53.67647058823529,1610612765,20,13,2022-12-10T01:25:43Z,1040000,False,18.0,16.0,1,right,MISS B. Bogdanovic driving finger roll Layup,[202711],44,1610612765.0,DET,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
04:45,105,PT04M45.00S,2022-12-10T01:25:40.5Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,20,13,2022-12-10T01:38:57Z,1050000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,104.0,1.0,0.0,1.0,,,,,,,
04:45,106,PT04M45.00S,2022-12-10T01:25:43.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628963,94.40999984741211,50.0,1610612765,20,15,2022-12-10T01:39:10Z,1060000,False,0.0,0.0,1,right,M. Bagley III tip Layup (2 PTS),[1628963],35,1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
04:45,107,PT04M45.00S,2022-12-10T01:25:46.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,20,15,2022-12-10T01:39:20Z,1070000,False,,,0,,MEM Timeout,[],,1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:44,108,PT04M44.00S,2022-12-10T01:27:58.3Z,1,REGULAR,substitution,out,[],203500,,,1610612763,20,15,2022-12-10T01:28:36Z,1080000,False,,,0,,SUB out: S. Adams,[203500],4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
04:44,109,PT04M44.00S,2022-12-10T01:27:58.3Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,20,15,2022-12-10T01:28:36Z,1090000,False,,,0,,SUB in: B. Clarke,[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
04:31,110,PT04M31.00S,2022-12-10T01:28:55.8Z,1,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,20,15,2022-12-10T01:29:00Z,1100000,False,,,0,,J. Morant bad pass out-of-bounds TURNOVER (2 TO),[1629630],12,1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,,,,,,,203592.0,,,,,,
04:21,111,PT04M21.00S,2022-12-10T01:29:12.3Z,1,REGULAR,turnover,bad pass,[],1628963,,,1610612765,20,15,2022-12-10T01:29:15Z,1110000,False,,,0,,M. Bagley III bad pass TURNOVER (1 TO),"[1628963, 1630583]",35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Aldama,1630583.0,,,,,,,,,,,
04:21,112,PT04M21.00S,2022-12-10T01:29:12.3Z,1,REGULAR,steal,,[],1630583,,,1610612763,20,15,2022-12-10T01:29:14Z,1120000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
04:15,114,PT04M15.00S,2022-12-10T01:29:40.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,22.421156373193167,86.76470588235294,1610612763,23,15,2022-12-10T01:30:17Z,1140000,False,-184.0,158.0,1,left,T. Jones 24' 3PT  (3 PTS) (J. Morant 3 AST),"[1626145, 1629630]",21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,24.26,Made,3.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,,
04:02,116,PT04M02.00S,2022-12-10T01:29:54.0Z,1,REGULAR,foul,personal,['2freethrow'],1631223,,,1610612765,23,15,2022-12-10T01:30:04Z,1160000,False,,,0,,D. Roddy shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1631223, 202711]",27,1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Bogdanovic,202711.0,,
04:02,118,PT04M02.00S,2022-12-10T01:30:23.2Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,23,16,2022-12-10T01:30:23Z,1180000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (6 PTS),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
04:02,119,PT04M02.00S,2022-12-10T01:30:41.0Z,1,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,23,17,2022-12-10T01:30:41Z,1190000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (7 PTS),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
03:51,120,PT03M51.00S,2022-12-10T01:30:54.6Z,1,REGULAR,2pt,Jump Shot,[],1629630,24.129434954007884,59.55882352941176,1610612763,23,17,2022-12-10T01:31:24Z,1200000,False,-48.0,174.0,1,left,MISS J. Morant 18' turnaround fadeaway Shot,[1629630],12,1610612763.0,MEM,turnaround fadeaway,,,Morant,J. Morant,,,,,Mid-Range,16-24 Center,18.07,Missed,,,,,,,,,,,,,,,,,,
03:47,124,PT03M47.00S,2022-12-10T01:30:58.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,23,17,2022-12-10T01:31:24Z,1210000,False,,,0,,TEAM defensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,120.0,,,,,,,,,,
03:47,121,PT03M47.00S,2022-12-10T01:31:24.7Z,1,REGULAR,jumpball,recovered,[],203585,,,1610612765,23,17,2022-12-10T01:31:24Z,1220000,False,,,0,,Jump Ball M. Bagley III vs. S. Aldama: Tip to R. McGruder,"[203585, 1628963, 1630583]",17,1610612765.0,DET,lodgedball,R. McGruder,203585.0,McGruder,R. McGruder,Bagley III,1628963.0,Aldama,1630583.0,,,,,,,,,,,,,,,,,,,,,,
03:37,125,PT03M37.00S,2022-12-10T01:31:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,93.9060446780552,51.470588235294116,1610612765,23,19,2022-12-10T01:31:37Z,1250000,False,7.0,5.0,1,right,B. Bogdanovic driving Layup (9 PTS) (C. Joseph 1 AST),"[202711, 202709]",44,1610612765.0,DET,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,0.88,Made,9.0,C. Joseph,202709.0,1.0,,,,,,,,,,,,,,
03:25,127,PT03M25.00S,2022-12-10T01:31:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,17.69053876478318,47.549019607843135,1610612763,23,19,2022-12-10T01:31:56Z,1270000,False,12.0,114.0,1,left,MISS T. Jones 11' driving floating Shot,[1626145],21,1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.45,Missed,,,,,,,,,,,,,,,,,,
03:22,128,PT03M22.00S,2022-12-10T01:31:50.1Z,1,REGULAR,rebound,offensive,[],1626145,,,1610612763,23,19,2022-12-10T01:31:50Z,1280000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,127.0,1.0,0.0,1.0,,,,,,,
03:21,129,PT03M21.00S,2022-12-10T01:31:52.1Z,1,REGULAR,foul,personal,['2freethrow'],202711,,,1610612763,23,19,2022-12-10T01:32:04Z,1290000,False,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Roddy 2 FT),"[202711, 1631223]",44,1610612765.0,DET,shooting,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628951.0,1.0,0.0,Roddy,1631223.0,,
03:21,131,PT03M21.00S,2022-12-10T01:32:23.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631223,,,1610612763,24,19,2022-12-10T01:32:23Z,1310000,False,,,0,,D. Roddy Free Throw 1 of 2 (1 PTS),[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
03:21,132,PT03M21.00S,2022-12-10T01:32:25.7Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,24,19,2022-12-10T01:32:34Z,1320000,False,,,0,,SUB out: J. Morant,[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
03:21,133,PT03M21.00S,2022-12-10T01:32:25.7Z,1,REGULAR,substitution,in,[],1628415,,,1610612763,24,19,2022-12-10T01:32:34Z,1330000,False,,,0,,SUB in: D. Brooks,[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
03:21,134,PT03M21.00S,2022-12-10T01:32:43.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631223,,,1610612763,25,19,2022-12-10T01:32:43Z,1340000,False,,,0,,D. Roddy Free Throw 2 of 2 (2 PTS),[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
03:09,135,PT03M09.00S,2022-12-10T01:32:56.1Z,1,REGULAR,3pt,Jump Shot,[],1630180,69.46452036793693,27.941176470588236,1610612765,25,19,2022-12-10T01:32:59Z,1350000,False,-110.0,235.0,1,right,MISS S. Bey 25' pullup 3PT,[1630180],41,1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
03:06,136,PT03M06.00S,2022-12-10T01:32:59.1Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,25,19,2022-12-10T01:32:59Z,1360000,False,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,
02:56,137,PT02M56.00S,2022-12-10T01:33:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,11.908672798948752,59.31372549019608,1610612763,27,19,2022-12-10T01:33:12Z,1370000,False,-47.0,59.0,1,left,D. Brooks 7' driving floating bank Jump Shot (9 PTS) (T. Jones 1 AST),"[1628415, 1626145]",24,1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,7.55,Made,9.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
02:43,139,PT02M43.00S,2022-12-10T01:33:21.8Z,1,REGULAR,3pt,Jump Shot,[],202711,93.11760840998686,3.6764705882352944,1610612765,27,19,2022-12-10T01:33:24Z,1390000,False,-232.0,12.0,1,right,MISS B. Bogdanovic 3PT,[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
02:41,140,PT02M41.00S,2022-12-10T01:33:23.8Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,27,19,2022-12-10T01:33:24Z,1400000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,139.0,2.0,1.0,1.0,,,,,,,
02:36,141,PT02M36.00S,2022-12-10T01:33:29.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630583,29.911300919842315,28.431372549019606,1610612763,30,19,2022-12-10T01:33:36Z,1410000,False,108.0,229.0,1,left,S. Aldama 25' 3PT  (3 PTS) (T. Jones 2 AST),"[1630583, 1626145]",7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.28,Made,3.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
02:16,143,PT02M16.00S,2022-12-10T01:33:49.0Z,1,REGULAR,3pt,Jump Shot,[],202709,69.99014454664915,71.81372549019608,1610612765,30,19,2022-12-10T01:33:56Z,1430000,False,109.0,230.0,1,right,MISS C. Joseph 25' 3PT,[202709],18,1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
02:12,144,PT02M12.00S,2022-12-10T01:33:53.0Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,30,19,2022-12-10T01:33:56Z,1440000,False,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,143.0,2.0,1.0,1.0,,,,,,,
02:05,145,PT02M05.00S,2022-12-10T01:33:59.4Z,1,REGULAR,2pt,Jump Shot,[],1628415,21.76412614980289,48.03921568627451,1610612763,30,19,2022-12-10T01:34:03Z,1450000,False,10.0,152.0,1,left,MISS D. Brooks 15' pullup Shot,[1628415],24,1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Center,15.24,Missed,,,,,,,,,,,,,,,,,,
02:03,146,PT02M03.00S,2022-12-10T01:34:01.4Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,30,19,2022-12-10T01:34:03Z,1460000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],41,1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Center,,,,,,,,,,145.0,1.0,1.0,0.0,,,,,,,
01:56,147,PT01M56.00S,2022-12-10T01:34:08.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.24901445466492,47.794117647058826,1610612765,30,21,2022-12-10T01:34:27Z,1470000,False,-11.0,11.0,1,right,S. Bey driving finger roll Layup (2 PTS),[1630180],41,1610612765.0,DET,driving finger roll,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.56,Made,2.0,,,,,,,,,,,,,,,,,
01:35,148,PT01M35.00S,2022-12-10T01:34:33.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612763,30,21,2022-12-10T01:34:58Z,1480000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Clarke 2 FT),"[1628963, 1629634]",35,1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1146.0,1.0,0.0,Clarke,1629634.0,,
01:35,150,PT01M35.00S,2022-12-10T01:34:59.5Z,1,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,30,21,2022-12-10T01:34:59Z,1500000,False,,,0,,MISS B. Clarke Free Throw 1 of 2,[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
01:35,151,PT01M35.00S,2022-12-10T01:34:59.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,30,21,2022-12-10T01:34:59Z,1510000,False,,,0,,TEAM offensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,
01:35,152,PT01M35.00S,2022-12-10T01:35:00.1Z,1,REGULAR,substitution,out,[],203585,,,1610612763,30,21,2022-12-10T01:35:06Z,1520000,False,,,0,,SUB out: R. McGruder,[203585],17,1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
01:35,153,PT01M35.00S,2022-12-10T01:35:00.1Z,1,REGULAR,substitution,out,[],202711,,,1610612763,30,21,2022-12-10T01:35:06Z,1530000,False,,,0,,SUB out: B. Bogdanovic,[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
01:35,154,PT01M35.00S,2022-12-10T01:35:00.1Z,1,REGULAR,substitution,in,[],1628995,,,1610612763,30,21,2022-12-10T01:35:06Z,1540000,False,,,0,,SUB in: K. Knox II,[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
01:35,155,PT01M35.00S,2022-12-10T01:35:00.1Z,1,REGULAR,substitution,in,[],202692,,,1610612763,30,21,2022-12-10T01:35:06Z,1550000,False,,,0,,SUB in: A. Burks,[202692],5,1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
01:35,156,PT01M35.00S,2022-12-10T01:35:17.6Z,1,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,30,21,2022-12-10T01:35:17Z,1560000,False,,,0,,MISS B. Clarke Free Throw 2 of 2,[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
01:30,157,PT01M30.00S,2022-12-10T01:35:21.6Z,1,REGULAR,rebound,defensive,[],1628995,,,1610612765,30,21,2022-12-10T01:35:21Z,1570000,False,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],20,1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,156.0,1.0,1.0,0.0,,,,,,,
01:16,158,PT01M16.00S,2022-12-10T01:35:35.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,94.43166885676742,49.50980392156863,1610612765,30,23,2022-12-10T01:35:40Z,1580000,False,-2.0,0.0,1,right,M. Bagley III driving reverse DUNK (4 PTS) (S. Bey 1 AST),"[1628963, 1630180]",35,1610612765.0,DET,driving reverse,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.25,Made,4.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,
01:07,160,PT01M07.00S,2022-12-10T01:35:44.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628415,5.863994743758213,49.26470588235294,1610612763,32,23,2022-12-10T01:35:49Z,1600000,False,4.0,3.0,1,left,D. Brooks driving DUNK (11 PTS),[1628415],24,1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,0.45,Made,11.0,,,,,,,,,,,,,,,,,
00:50,161,PT00M50.90S,2022-12-10T01:36:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,92.59198423127464,47.30392156862745,1610612765,32,25,2022-12-10T01:36:07Z,1610000,False,-13.0,17.0,1,right,M. Bagley III driving reverse Layup (6 PTS) (S. Bey 2 AST),"[1628963, 1630180]",35,1610612765.0,DET,driving reverse,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.18,Made,6.0,S. Bey,1630180.0,2.0,,,,,,,,,,,,,,
00:50,163,PT00M50.90S,2022-12-10T01:36:05.8Z,1,REGULAR,foul,personal,['1freethrow'],1630583,,,1610612765,32,25,2022-12-10T01:36:29Z,1630000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Bagley III 1 FT),"[1630583, 1628963]",7,1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Bagley III,1628963.0,,
00:50,165,PT00M50.90S,2022-12-10T01:36:20.7Z,1,REGULAR,substitution,out,[],1630583,,,1610612765,32,25,2022-12-10T01:36:37Z,1650000,False,,,0,,SUB out: S. Aldama,[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
00:50,166,PT00M50.90S,2022-12-10T01:36:20.7Z,1,REGULAR,substitution,in,[],1628991,,,1610612765,32,25,2022-12-10T01:36:37Z,1660000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
00:50,167,PT00M50.90S,2022-12-10T01:36:36.7Z,1,REGULAR,freethrow,1 of 1,[],1628963,,,1610612765,32,25,2022-12-10T01:36:36Z,1670000,False,,,0,,MISS M. Bagley III Free Throw 1 of 1,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
00:49,168,PT00M49.70S,2022-12-10T01:36:37.9Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,32,25,2022-12-10T01:36:37Z,1680000,False,,,0,,T. Jones REBOUND (Off:1 Def:2),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,167.0,3.0,2.0,1.0,,,,,,,
00:32,169,PT00M32.00S,2022-12-10T01:36:55.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,7.046649145860711,51.9607843137255,1610612763,32,25,2022-12-10T01:37:01Z,1690000,False,-10.0,14.0,1,left,MISS T. Jones driving floating bank Shot - blocked,"[1626145, 1628963]",21,1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.68,Missed,,,,,,,,,,,,,,,,,Bagley III,1628963.0
