actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
254,PT06M02.00S,2022-11-05T00:50:36.0Z,2,REGULAR,substitution,in,[],203500,,,1610612763,53,39,2022-11-05T00:50:52Z,2510000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M02.00S,2022-11-05T00:50:36.0Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,53,39,2022-11-05T00:50:52Z,2520000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M02.00S,2022-11-05T00:50:36.0Z,2,REGULAR,substitution,in,[],1626162,,,1610612763,53,39,2022-11-05T00:50:52Z,2530000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M02.00S,2022-11-05T00:50:36.0Z,2,REGULAR,substitution,in,[],203486,,,1610612763,53,39,2022-11-05T00:50:52Z,2540000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M51.00S,2022-11-05T00:51:12.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203500,8.754927726675426,47.549019607843135,1610612763,53,39,2022-11-05T00:51:18Z,2560000,12.0,30.0,1,left,MISS S. Adams cutting Layup,[203500],1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,,,,
260,PT05M47.00S,2022-11-05T00:51:15.9Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612766,53,39,2022-11-05T00:51:15Z,2570000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:2),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,259.0,2.0,2.0,0.0,,,,,,,,,,,,,,
261,PT05M44.00S,2022-11-05T00:51:19.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630550,74.06373193166885,16.176470588235293,1610612766,53,39,2022-11-05T00:51:25Z,2580000,-169.0,191.0,1,right,MISS J. Thor 25' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
262,PT05M39.00S,2022-11-05T00:51:24.5Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,53,39,2022-11-05T00:51:25Z,2590000,,,0,,J. LaRavia REBOUND (Off:0 Def:4),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,261.0,4.0,4.0,0.0,,,,,,,,,,,,,,
263,PT05M38.00S,2022-11-05T00:51:26.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203500,6.258212877792378,48.03921568627451,1610612763,55,39,2022-11-05T00:51:38Z,2600000,10.0,6.0,1,left,S. Adams running alley-oop DUNK (8 PTS) (S. Aldama 1 AST),"[203500, 1630583]",1610612763.0,MEM,running alley-oop,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,8.0,S. Aldama,1630583.0,1.0,,,,,,,,,,
265,PT05M15.00S,2022-11-05T00:51:47.9Z,2,REGULAR,3pt,Jump Shot,[],1626162,69.85873850197109,24.264705882352942,1610612766,55,42,2022-11-05T00:51:54Z,2620000,-129.0,231.0,1,right,K. Oubre Jr. 26' 3PT pullup (11 PTS) (D. Smith Jr. 3 AST),"[1626162, 1628372]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.43,Made,,,,,11.0,D. Smith Jr.,1628372.0,3.0,,,,,,,,,,
267,PT04M59.00S,2022-11-05T00:52:04.3Z,2,REGULAR,3pt,Jump Shot,[],1628415,31.61957950065703,37.00980392156863,1610612763,55,42,2022-11-05T01:03:05Z,2640000,65.0,245.0,1,left,MISS D. Brooks 25' step back 3PT,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
268,PT04M56.00S,2022-11-05T00:52:07.3Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,55,42,2022-11-05T00:52:09Z,2650000,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,267.0,4.0,3.0,1.0,,,,,,,,,,,,,,
269,PT04M50.00S,2022-11-05T00:52:15.1Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612766,55,42,2022-11-05T00:52:28Z,2660000,,,0,,D. Brooks shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1628415, 1628372]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627961.0,2.0,0.0,Smith Jr.,1628372.0,,
271,PT04M50.00S,2022-11-05T00:52:52.0Z,2,REGULAR,freethrow,1 of 2,[],1628372,,,1610612766,55,42,2022-11-05T00:52:52Z,2680000,,,0,,MISS D. Smith Jr. Free Throw 1 of 2,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
272,PT04M50.00S,2022-11-05T00:52:52.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,55,42,2022-11-05T00:52:52Z,2690000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,271.0,,,,,,,,,,,,,,,,,
273,PT04M50.00S,2022-11-05T00:52:52.8Z,2,REGULAR,substitution,out,[],1631222,,,1610612766,55,42,2022-11-05T00:53:00Z,2700000,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M50.00S,2022-11-05T00:52:52.8Z,2,REGULAR,substitution,out,[],1630583,,,1610612766,55,42,2022-11-05T00:53:00Z,2710000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M50.00S,2022-11-05T00:52:52.8Z,2,REGULAR,substitution,out,[],1630550,,,1610612766,55,42,2022-11-05T00:53:00Z,2720000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M50.00S,2022-11-05T00:52:52.8Z,2,REGULAR,substitution,in,[],1629723,,,1610612766,55,42,2022-11-05T00:53:00Z,2730000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M50.00S,2022-11-05T00:52:52.8Z,2,REGULAR,substitution,in,[],1631223,,,1610612766,55,42,2022-11-05T00:53:00Z,2740000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M50.00S,2022-11-05T00:52:52.8Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,55,42,2022-11-05T00:53:00Z,2750000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M50.00S,2022-11-05T00:53:14.3Z,2,REGULAR,freethrow,2 of 2,[],1628372,,,1610612766,55,43,2022-11-05T00:53:14Z,2760000,,,0,,D. Smith Jr. Free Throw 2 of 2 (6 PTS),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
280,PT04M42.00S,2022-11-05T00:53:24.3Z,2,REGULAR,3pt,Jump Shot,[],1629630,25.837713534822605,13.23529411764706,1610612763,58,43,2022-11-05T00:53:29Z,2770000,184.0,190.0,1,left,J. Morant 26' 3PT pullup (8 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,26.46,Made,,,,,8.0,,,,,,,,,,,,,
281,PT04M26.00S,2022-11-05T00:53:39.0Z,2,REGULAR,3pt,Jump Shot,[],1626162,71.30420499342969,20.833333333333336,1610612766,58,43,2022-11-05T00:53:44Z,2780000,-146.0,217.0,1,right,MISS K. Oubre Jr. 26' pullup 3PT,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
282,PT04M23.00S,2022-11-05T00:53:42.0Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,58,43,2022-11-05T00:53:44Z,2790000,,,0,,S. Adams REBOUND (Off:6 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,281.0,10.0,4.0,6.0,,,,,,,,,,,,,,
283,PT04M18.00S,2022-11-05T00:53:46.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,31.882391590013142,46.81372549019608,1610612763,58,43,2022-11-05T00:53:55Z,2800000,16.0,247.0,1,left,MISS J. Morant 24' running pullup 3PT,[1629630],1610612763.0,MEM,running pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,24.77,Missed,,,,,,,,,,,,,,,,,,
284,PT04M14.00S,2022-11-05T00:53:51.0Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,58,43,2022-11-05T00:53:51Z,2810000,,,0,,J. Konchar REBOUND (Off:1 Def:0),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Center,,,283.0,1.0,0.0,1.0,,,,,,,,,,,,,,
285,PT04M13.00S,2022-11-05T00:53:55.4Z,2,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,58,43,2022-11-05T00:54:02Z,2820000,,,0,,J. Morant lost ball out-of-bounds TURNOVER (3 TO),[1629630],1610612763.0,MEM,lost ball,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,3.0,,,202058.0,,,,,,
286,PT04M13.00S,2022-11-05T00:53:58.1Z,2,REGULAR,substitution,out,[],1628372,,,1610612766,58,43,2022-11-05T00:54:02Z,2830000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M13.00S,2022-11-05T00:53:58.1Z,2,REGULAR,substitution,in,[],1630177,,,1610612766,58,43,2022-11-05T00:54:02Z,2840000,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M03.00S,2022-11-05T00:54:23.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629667,71.56701708278581,77.94117647058823,1610612766,58,43,2022-11-05T00:54:29Z,2850000,140.0,215.0,1,right,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
289,PT03M58.00S,2022-11-05T00:54:28.3Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,58,43,2022-11-05T00:54:29Z,2860000,,,0,,S. Adams REBOUND (Off:6 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,288.0,11.0,5.0,6.0,,,,,,,,,,,,,,
290,PT03M50.00S,2022-11-05T00:54:38.0Z,2,REGULAR,foul,personal,['2freethrow'],1630177,,,1610612763,58,43,2022-11-05T00:54:45Z,2870000,,,0,,T. Maledon shooting personal FOUL (1 PF) (Morant 2 FT),"[1630177, 1629630]",1610612766.0,CHA,shooting,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1626301.0,1.0,0.0,Morant,1629630.0,,
292,PT03M50.00S,2022-11-05T00:55:27.3Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,59,43,2022-11-05T00:55:27Z,2890000,,,0,,J. Morant Free Throw 1 of 2 (9 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
293,PT03M50.00S,2022-11-05T00:55:39.2Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,60,43,2022-11-05T00:55:39Z,2900000,,,0,,J. Morant Free Throw 2 of 2 (10 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
294,PT03M36.00S,2022-11-05T00:55:55.0Z,2,REGULAR,3pt,Jump Shot,[],1629667,71.82982917214193,22.058823529411764,1610612766,60,43,2022-11-05T00:56:00Z,2910000,-140.0,212.0,1,right,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
295,PT03M32.00S,2022-11-05T00:55:59.0Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,60,43,2022-11-05T00:56:00Z,2920000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,294.0,1.0,1.0,0.0,,,,,,,,,,,,,,
297,PT03M17.00S,2022-11-05T00:56:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,15.588042049934298,37.00980392156863,1610612763,60,43,2022-11-05T00:56:40Z,2940000,65.0,94.0,1,left,MISS D. Brooks 11' step back Shot,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,11.43,Missed,,,,,,,,,,,,,,,,,,
298,PT03M13.00S,2022-11-05T00:56:35.6Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,60,43,2022-11-05T00:56:40Z,2950000,,,0,,S. Adams REBOUND (Off:7 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Right,,,297.0,12.0,5.0,7.0,,,,,,,,,,,,,,
299,PT03M12.00S,2022-11-05T00:56:36.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,7.966491458607096,51.71568627450981,1610612763,60,43,2022-11-05T00:58:21Z,2960000,-9.0,22.0,1,left,MISS S. Adams putback Layup,[203500],1610612763.0,MEM,putback,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,2.4,Missed,,,,,,,,,,,,,,,,,,
300,PT03M11.00S,2022-11-05T00:56:37.2Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,60,43,2022-11-05T00:58:21Z,2970000,,,0,,S. Adams REBOUND (Off:8 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,299.0,13.0,5.0,8.0,,,,,,,,,,,,,,
301,PT03M11.00S,2022-11-05T00:56:39.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630177,,,1610612763,60,43,2022-11-05T00:56:53Z,2980000,,,0,,T. Maledon shooting personal FOUL (2 PF) (Adams 2 FT),"[1630177, 203500]",1610612766.0,CHA,shooting,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627961.0,2.0,0.0,Adams,203500.0,,
303,PT03M11.00S,2022-11-05T00:57:06.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,60,43,2022-11-05T00:57:06Z,3000000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT03M11.00S,2022-11-05T00:57:06.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,60,43,2022-11-05T00:57:06Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,
305,PT03M11.00S,2022-11-05T00:57:25.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,61,43,2022-11-05T00:57:25Z,3020000,,,0,,S. Adams Free Throw 2 of 2 (9 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
306,PT02M59.00S,2022-11-05T00:57:38.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,87.33574244415243,43.872549019607845,1610612766,61,43,2022-11-05T00:57:47Z,3030000,-31.0,67.0,1,right,MISS K. Oubre Jr. 7' driving floating bank Shot,[1626162],1610612766.0,CHA,driving floating bank,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.32,Missed,,,,,,,,,,,,,,,,,,
307,PT02M55.00S,2022-11-05T00:57:41.6Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,61,43,2022-11-05T00:57:41Z,3040000,,,0,,M. Plumlee REBOUND (Off:2 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,306.0,5.0,3.0,2.0,,,,,,,,,,,,,,
308,PT02M51.00S,2022-11-05T00:57:48.2Z,2,REGULAR,turnover,bad pass,[],203486,,,1610612766,61,43,2022-11-05T01:08:19Z,3050000,,,0,,M. Plumlee bad pass TURNOVER (1 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,1627961.0,,,,,,
309,PT02M51.00S,2022-11-05T00:57:52.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,61,43,2022-11-05T00:57:52Z,3060000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M51.00S,2022-11-05T01:00:05.4Z,2,REGULAR,substitution,out,[],1629667,,,1610612763,61,43,2022-11-05T01:00:32Z,3070000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M51.00S,2022-11-05T01:00:05.4Z,2,REGULAR,substitution,in,[],1630547,,,1610612763,61,43,2022-11-05T01:00:32Z,3080000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M40.00S,2022-11-05T01:00:58.7Z,2,REGULAR,turnover,bad pass,[],1628415,,,1610612763,61,43,2022-11-05T01:01:03Z,3090000,,,0,,D. Brooks bad pass TURNOVER (1 TO),"[1628415, 1630177]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Maledon,1630177.0,,,,,,,
313,PT02M40.00S,2022-11-05T01:00:58.7Z,2,REGULAR,steal,,[],1630177,,,1610612766,61,43,2022-11-05T01:01:00Z,3100000,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
314,PT02M37.00S,2022-11-05T01:01:02.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630177,92.46057818659659,54.65686274509803,1610612766,61,43,2022-11-05T01:01:07Z,3110000,23.0,18.0,1,right,MISS T. Maledon Layup,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
315,PT02M33.00S,2022-11-05T01:01:06.1Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,61,43,2022-11-05T01:01:07Z,3120000,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,314.0,2.0,1.0,1.0,,,,,,,,,,,,,,
316,PT02M29.00S,2022-11-05T01:01:10.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,7.046649145860711,45.34313725490196,1610612763,61,43,2022-11-05T01:01:17Z,3130000,23.0,14.0,1,left,MISS D. Brooks running Layup,[1628415],1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
317,PT02M26.00S,2022-11-05T01:01:13.0Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612766,61,43,2022-11-05T01:01:13Z,3140000,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,316.0,1.0,1.0,0.0,,,,,,,,,,,,,,
318,PT02M23.00S,2022-11-05T01:01:15.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626162,93.11760840998686,49.26470588235294,1610612766,61,45,2022-11-05T01:01:22Z,3150000,-4.0,12.0,1,right,K. Oubre Jr. running DUNK (13 PTS) (M. Plumlee 2 AST),"[1626162, 203486]",1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,13.0,M. Plumlee,203486.0,2.0,,,,,,,,,,
320,PT01M59.00S,2022-11-05T01:01:40.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203500,10.200394218134035,53.67647058823529,1610612763,63,45,2022-11-05T01:01:49Z,3170000,-18.0,43.0,1,left,S. Adams Hook (11 PTS) (J. Morant 7 AST),"[203500, 1629630]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,4.71,Made,,,,,11.0,J. Morant,1629630.0,7.0,,,,,,,,,,
322,PT01M48.00S,2022-11-05T01:01:57.0Z,2,REGULAR,turnover,bad pass,[],1630177,,,1610612766,63,45,2022-11-05T01:02:04Z,3190000,,,0,,T. Maledon bad pass TURNOVER (1 TO),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,,,,,
323,PT01M48.00S,2022-11-05T01:01:59.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612763,63,45,2022-11-05T01:02:29Z,3200000,,,0,,K. Oubre Jr. loose ball personal FOUL (2 PF) (Brooks 2 FT),"[1626162, 1628415]",1610612766.0,CHA,loose ball,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,202058.0,2.0,0.0,Brooks,1628415.0,,
325,PT01M48.00S,2022-11-05T01:02:30.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628415,,,1610612763,63,45,2022-11-05T01:02:30Z,3220000,,,0,,MISS D. Brooks Free Throw 1 of 2,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
326,PT01M48.00S,2022-11-05T01:02:30.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,63,45,2022-11-05T01:02:30Z,3230000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,
327,PT01M48.00S,2022-11-05T01:02:30.7Z,2,REGULAR,substitution,out,[],1630177,,,1610612763,63,45,2022-11-05T01:02:32Z,3240000,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M48.00S,2022-11-05T01:02:30.7Z,2,REGULAR,substitution,in,[],1628372,,,1610612763,63,45,2022-11-05T01:02:32Z,3250000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M48.00S,2022-11-05T01:02:30.7Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,63,45,2022-11-05T01:02:41Z,3260000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M48.00S,2022-11-05T01:02:30.7Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,63,45,2022-11-05T01:02:41Z,3270000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M48.00S,2022-11-05T01:02:52.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628415,,,1610612763,64,45,2022-11-05T01:02:52Z,3280000,,,0,,D. Brooks Free Throw 2 of 2 (15 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
332,PT01M31.00S,2022-11-05T01:03:11.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,93.51182654402102,62.745098039215684,1610612766,64,45,2022-11-05T01:03:19Z,3290000,64.0,8.0,1,right,MISS P. Washington 6' driving floating Shot,[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
333,PT01M30.00S,2022-11-05T01:03:12.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,64,45,2022-11-05T01:03:19Z,3300000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,332.0,,,,,,,,,,,,,,,,,
335,PT01M23.00S,2022-11-05T01:03:35.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629023,76.16622864651774,69.6078431372549,1610612766,64,45,2022-11-05T01:03:41Z,3320000,98.0,172.0,1,right,MISS P. Washington 19' Jump Shot,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,19.75,Missed,,,,,,,,,,,,,,,,,,
336,PT01M20.00S,2022-11-05T01:03:38.8Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,64,45,2022-11-05T01:03:41Z,3330000,,,0,,S. Adams REBOUND (Off:8 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Right Center,,,335.0,14.0,6.0,8.0,,,,,,,,,,,,,,
