actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
432,PT07M28.00S,2022-12-16T02:37:44.8Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612763,90,56,2022-12-16T02:37:57Z,4230000,False,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Adams 2 FT),"[203507, 203500]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,2.0,0.0,Adams,203500.0,,,,,,,,,
434,PT07M28.00S,2022-12-16T02:38:06.7Z,3,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,91,56,2022-12-16T02:38:06Z,4250000,False,,,0,,S. Adams Free Throw 1 of 2 (7 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
435,PT07M28.00S,2022-12-16T02:38:08.8Z,3,REGULAR,substitution,out,[],201572,,,1610612763,91,56,2022-12-16T02:38:16Z,4260000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT07M28.00S,2022-12-16T02:38:08.8Z,3,REGULAR,substitution,in,[],1626171,,,1610612763,91,56,2022-12-16T02:38:16Z,4270000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT07M28.00S,2022-12-16T02:38:31.6Z,3,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,92,56,2022-12-16T02:38:31Z,4280000,False,,,0,,S. Adams Free Throw 2 of 2 (8 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
438,PT07M18.00S,2022-12-16T02:38:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.93495400788436,45.83333333333333,1610612749,92,56,2022-12-16T02:38:51Z,4290000,False,-21.0,23.0,1,right,MISS G. Antetokounmpo driving finger roll Layup - blocked,"[203507, 203500]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,Adams,203500.0,,,,,,
439,PT07M18.00S,2022-12-16T02:38:47.1Z,3,REGULAR,block,,[],203500,,,1610612749,92,56,2022-12-16T02:38:49Z,4300000,False,,,0,,S. Adams BLOCK (5 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
440,PT07M15.00S,2022-12-16T02:38:50.1Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,92,56,2022-12-16T02:38:51Z,4310000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,438.0,6.0,5.0,1.0,,,,,,,,,,,,,,
441,PT07M10.00S,2022-12-16T02:38:55.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,92.9862023653088,52.69607843137255,1610612749,92,58,2022-12-16T02:38:59Z,4320000,False,13.0,13.0,1,right,B. Portis cutting Layup (14 PTS) (G. Antetokounmpo 5 AST),"[1626171, 203507]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,,,,,,14.0,,,,,,G. Antetokounmpo,203507.0,5.0
443,PT06M54.00S,2022-12-16T02:39:12.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203500,6.652431011826544,52.69607843137255,1610612763,94,58,2022-12-16T02:39:18Z,4340000,False,-13.0,10.0,1,left,S. Adams driving bank Hook (10 PTS),[203500],1610612763.0,MEM,driving bank,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.68,Made,,,,,,,,,,10.0,,,,,,,,
444,PT06M42.00S,2022-12-16T02:39:23.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,93.64323258869908,48.529411764705884,1610612749,94,60,2022-12-16T02:39:28Z,4350000,False,-7.0,7.0,1,right,B. Portis cutting Layup (16 PTS) (K. Middleton 5 AST),"[1626171, 203114]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,,,16.0,,,,,,K. Middleton,203114.0,5.0
446,PT06M30.00S,2022-12-16T02:39:35.0Z,3,REGULAR,2pt,Jump Shot,[],1628415,10.988830486202366,71.32352941176471,1610612763,94,60,2022-12-16T02:39:39Z,4370000,False,-107.0,51.0,1,left,MISS D. Brooks 11' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,11.81,Missed,,,,,,,,,,,,,,,,,,
447,PT06M27.00S,2022-12-16T02:39:38.0Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,94,60,2022-12-16T02:39:39Z,4380000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,,,446.0,1.0,1.0,0.0,,,,,,,,,,,,,,
448,PT06M25.00S,2022-12-16T02:39:40.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,69.59592641261499,67.8921568627451,1610612749,94,63,2022-12-16T02:39:44Z,4390000,False,89.0,233.0,1,right,J. Carter 24' 3PT running pullup (9 PTS),[1628975],1610612749.0,MIL,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,24.99,Made,,,,,,,,,,9.0,,,,,,,,
449,PT06M08.00S,2022-12-16T02:39:57.7Z,3,REGULAR,3pt,Jump Shot,[],1629630,30.831143232588698,33.088235294117645,1610612763,94,63,2022-12-16T02:40:02Z,4400000,False,85.0,237.0,1,left,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
450,PT06M04.00S,2022-12-16T02:40:01.7Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612749,94,63,2022-12-16T02:40:02Z,4410000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,,,449.0,2.0,2.0,0.0,,,,,,,,,,,,,,
451,PT05M46.00S,2022-12-16T02:40:19.6Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,94,63,2022-12-16T02:40:23Z,4420000,False,,,0,,K. Middleton bad pass TURNOVER (4 TO),"[203114, 1630583]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,4.0,Aldama,1630583.0,,,
452,PT05M46.00S,2022-12-16T02:40:19.6Z,3,REGULAR,steal,,[],1630583,,,1610612763,94,63,2022-12-16T02:40:21Z,4430000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
453,PT05M42.00S,2022-12-16T02:40:25.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630583,6.258212877792378,50.49019607843137,1610612763,96,63,2022-12-16T02:43:51Z,4440000,False,-2.0,6.0,1,left,S. Aldama running Layup (2 PTS) (J. Morant 7 AST),"[1630583, 1629630]",1610612763.0,MEM,running,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,,,,,,2.0,,,,,,J. Morant,1629630.0,7.0
455,PT05M42.00S,2022-12-16T02:40:28.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626171,,,1610612763,96,63,2022-12-16T02:41:15Z,4460000,False,,,0,,B. Portis shooting personal FOUL (3 PF) (Aldama 1 FT),"[1626171, 1630583]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,3.0,0.0,Aldama,1630583.0,,,,,,,,,
457,PT05M42.00S,2022-12-16T02:40:47.0Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,96,63,2022-12-16T02:42:49Z,4480000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M42.00S,2022-12-16T02:40:47.0Z,3,REGULAR,substitution,out,[],1629723,,,1610612763,96,63,2022-12-16T02:42:49Z,4490000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M42.00S,2022-12-16T02:40:47.0Z,3,REGULAR,substitution,out,[],203507,,,1610612763,96,63,2022-12-16T02:42:49Z,4500000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M42.00S,2022-12-16T02:40:47.0Z,3,REGULAR,substitution,in,[],1626145,,,1610612763,96,63,2022-12-16T02:42:49Z,4510000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M42.00S,2022-12-16T02:40:47.0Z,3,REGULAR,substitution,in,[],1631223,,,1610612763,96,63,2022-12-16T02:42:49Z,4520000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M42.00S,2022-12-16T02:40:47.0Z,3,REGULAR,substitution,in,[],203648,,,1610612763,96,63,2022-12-16T02:42:49Z,4530000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M42.00S,2022-12-16T02:41:16.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630583,,,1610612763,97,63,2022-12-16T02:41:16Z,4540000,False,,,0,,S. Aldama Free Throw 1 of 1 (3 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
464,PT05M30.00S,2022-12-16T02:41:32.1Z,3,REGULAR,3pt,Jump Shot,[],1626171,73.27529566360053,81.61764705882352,1610612749,97,66,2022-12-16T02:41:36Z,4550000,False,158.0,199.0,1,right,B. Portis 25' 3PT  (19 PTS) (J. Carter 2 AST),"[1626171, 1628975]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,25.39,Made,,,,,,,,,,19.0,,,,,,J. Carter,1628975.0,2.0
466,PT05M23.00S,2022-12-16T02:41:40.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.258212877792378,49.26470588235294,1610612763,99,66,2022-12-16T02:41:46Z,4570000,False,4.0,6.0,1,left,J. Morant driving Layup (24 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,,,,24.0,,,,,,,,
467,PT05M23.00S,2022-12-16T02:41:42.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203648,,,1610612763,99,66,2022-12-16T02:42:05Z,4580000,False,,,0,,T. Antetokounmpo shooting personal FOUL (1 PF) (Morant 1 FT),"[203648, 1629630]",1610612749.0,MIL,shooting,,,Antetokounmpo,T. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,1.0,0.0,Morant,1629630.0,,,,,,,,,
469,PT05M23.00S,2022-12-16T02:42:00.7Z,3,REGULAR,substitution,out,[],1628960,,,1610612763,99,66,2022-12-16T02:42:49Z,4600000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M23.00S,2022-12-16T02:42:00.7Z,3,REGULAR,substitution,in,[],201588,,,1610612763,99,66,2022-12-16T02:42:49Z,4610000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT05M23.00S,2022-12-16T02:42:24.8Z,3,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,100,66,2022-12-16T02:42:24Z,4620000,False,,,0,,J. Morant Free Throw 1 of 1 (25 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,,25.0,,,,,,,,
472,PT05M08.00S,2022-12-16T02:42:46.0Z,3,REGULAR,3pt,Jump Shot,[],1626171,67.7562417871222,63.23529411764706,1610612749,100,66,2022-12-16T02:42:50Z,4630000,False,66.0,251.0,1,right,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
473,PT05M04.00S,2022-12-16T02:42:50.0Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,100,66,2022-12-16T02:42:50Z,4640000,False,,,0,,J. Morant REBOUND (Off:2 Def:7),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,472.0,9.0,7.0,2.0,,,,,,,,,,,,,,
474,PT04M57.00S,2022-12-16T02:42:56.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630583,31.225361366622867,64.70588235294117,1610612763,103,66,2022-12-16T02:43:04Z,4650000,False,-74.0,241.0,1,left,S. Aldama 25' 3PT running (6 PTS) (J. Morant 8 AST),"[1630583, 1629630]",1610612763.0,MEM,running,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,25.2,Made,,,,,,,,,,6.0,,,,,,J. Morant,1629630.0,8.0
476,PT04M45.00S,2022-12-16T02:43:08.5Z,3,REGULAR,2pt,Jump Shot,[],1628975,74.98357424441524,24.264705882352942,1610612749,103,66,2022-12-16T02:43:12Z,4670000,False,-129.0,183.0,1,right,MISS J. Carter 22' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,22.35,Missed,,,,,,,,,,,,,,,,,,
477,PT04M43.00S,2022-12-16T02:43:10.5Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,103,66,2022-12-16T02:43:10Z,4680000,False,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,476.0,4.0,2.0,2.0,,,,,,,,,,,,,,
478,PT04M41.00S,2022-12-16T02:43:12.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203114,66.96780551905388,34.55882352941176,1610612749,103,66,2022-12-16T02:43:16Z,4690000,False,-77.0,258.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,26.93,Missed,,,,,,,,,,,,,,,,,,
479,PT04M41.00S,2022-12-16T02:43:12.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,103,66,2022-12-16T02:43:16Z,4700000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,478.0,,,,,,,,,,,,,,,,,
481,PT04M41.00S,2022-12-16T02:43:17.9Z,3,REGULAR,substitution,out,[],203500,,,1610612763,103,66,2022-12-16T02:43:23Z,4720000,False,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M41.00S,2022-12-16T02:43:17.9Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,103,66,2022-12-16T02:43:23Z,4730000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M23.00S,2022-12-16T02:43:47.5Z,3,REGULAR,turnover,lost ball,[],1631223,,,1610612763,103,66,2022-12-16T02:43:50Z,4740000,False,,,0,,D. Roddy lost ball TURNOVER (1 TO),"[1631223, 203114]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Middleton,203114.0,,,
484,PT04M23.00S,2022-12-16T02:43:47.5Z,3,REGULAR,steal,,[],203114,,,1610612749,103,66,2022-12-16T02:43:49Z,4750000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
485,PT04M12.00S,2022-12-16T02:43:58.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626171,87.72996057818659,50.0,1610612749,103,66,2022-12-16T02:44:03Z,4760000,False,0.0,63.0,1,right,MISS B. Portis 6' floating Shot,[1626171],1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,,
486,PT04M09.00S,2022-12-16T02:44:01.3Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,103,66,2022-12-16T02:44:03Z,4770000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,485.0,1.0,1.0,0.0,,,,,,,,,,,,,,
487,PT04M02.00S,2022-12-16T02:44:07.6Z,3,REGULAR,3pt,Jump Shot,[],1629630,25.443495400788436,82.59803921568627,1610612763,103,66,2022-12-16T02:44:11Z,4780000,False,-163.0,187.0,1,left,MISS J. Morant 24' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
488,PT04M00.00S,2022-12-16T02:44:09.6Z,3,REGULAR,rebound,defensive,[],201588,,,1610612749,103,66,2022-12-16T02:44:11Z,4790000,False,,,0,,G. Hill REBOUND (Off:0 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,,,487.0,2.0,2.0,0.0,,,,,,,,,,,,,,
489,PT03M56.00S,2022-12-16T02:44:14.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203114,71.04139290407359,77.45098039215686,1610612749,103,66,2022-12-16T02:44:19Z,4800000,False,137.0,220.0,1,right,MISS K. Middleton 25' running pullup 3PT,[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
490,PT03M52.00S,2022-12-16T02:44:18.5Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612763,103,66,2022-12-16T02:44:19Z,4810000,False,,,0,,D. Roddy REBOUND (Off:0 Def:4),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,489.0,4.0,4.0,0.0,,,,,,,,,,,,,,
491,PT03M41.00S,2022-12-16T02:44:29.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,6.652431011826544,49.50980392156863,1610612763,105,66,2022-12-16T02:44:32Z,4820000,False,2.0,10.0,1,left,S. Aldama cutting DUNK (8 PTS) (D. Roddy 2 AST),"[1630583, 1631223]",1610612763.0,MEM,cutting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,,,,,,8.0,,,,,,D. Roddy,1631223.0,2.0
493,PT03M34.00S,2022-12-16T02:44:52.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,105,66,2022-12-16T02:44:52Z,4840000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M34.00S,2022-12-16T02:46:55.7Z,3,REGULAR,substitution,out,[],1628975,,,1610612749,105,66,2022-12-16T02:47:15Z,4850000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M34.00S,2022-12-16T02:46:55.7Z,3,REGULAR,substitution,out,[],203114,,,1610612749,105,66,2022-12-16T02:47:15Z,4860000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M34.00S,2022-12-16T02:46:55.7Z,3,REGULAR,substitution,in,[],1630699,,,1610612749,105,66,2022-12-16T02:47:15Z,4870000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M34.00S,2022-12-16T02:46:55.7Z,3,REGULAR,substitution,in,[],1629670,,,1610612749,105,66,2022-12-16T02:47:15Z,4880000,False,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M26.00S,2022-12-16T02:47:38.5Z,3,REGULAR,3pt,Jump Shot,[],1630699,68.41327201051249,30.88235294117647,1610612749,105,66,2022-12-16T02:47:45Z,4890000,False,-96.0,244.0,1,right,MISS M. Beauchamp 26' pullup 3PT,[1630699],1610612749.0,MIL,pullup,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
499,PT03M22.00S,2022-12-16T02:47:42.5Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,105,66,2022-12-16T02:47:45Z,4900000,False,,,0,,J. Morant REBOUND (Off:2 Def:8),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,498.0,10.0,8.0,2.0,,,,,,,,,,,,,,
500,PT03M17.00S,2022-12-16T02:47:47.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630583,30.436925098554536,70.34313725490196,1610612763,108,66,2022-12-16T02:47:54Z,4910000,False,-102.0,234.0,1,left,S. Aldama 25' 3PT running (11 PTS) (J. Morant 9 AST),"[1630583, 1629630]",1610612763.0,MEM,running,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.48,Made,,,,,,,,,,11.0,,,,,,J. Morant,1629630.0,9.0
502,PT03M00.00S,2022-12-16T02:48:03.3Z,3,REGULAR,3pt,Jump Shot,[],1630699,69.85873850197109,25.49019607843137,1610612749,108,69,2022-12-16T02:48:10Z,4930000,False,-123.0,231.0,1,right,M. Beauchamp 26' 3PT pullup (3 PTS) (G. Hill 2 AST),"[1630699, 201588]",1610612749.0,MIL,pullup,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,26.13,Made,,,,,,,,,,3.0,,,,,,G. Hill,201588.0,2.0
504,PT02M41.00S,2022-12-16T02:48:23.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629634,7.440867279894875,48.77450980392157,1610612763,110,69,2022-12-16T02:48:27Z,4950000,False,6.0,17.0,1,left,B. Clarke alley-oop DUNK (10 PTS) (J. Morant 10 AST),"[1629634, 1629630]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,10.0,,,,,,J. Morant,1629630.0,10.0
506,PT02M28.00S,2022-12-16T02:48:35.3Z,3,REGULAR,3pt,Jump Shot,[],201588,80.3712220762155,94.11764705882352,1610612749,110,69,2022-12-16T02:48:41Z,4970000,False,221.0,132.0,1,right,MISS G. Hill 25' pullup 3PT,[201588],1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
507,PT02M23.00S,2022-12-16T02:48:40.3Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,110,69,2022-12-16T02:48:41Z,4980000,False,,,0,,B. Clarke REBOUND (Off:1 Def:4),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,506.0,5.0,4.0,1.0,,,,,,,,,,,,,,
508,PT02M20.00S,2022-12-16T02:48:49.5Z,3,REGULAR,turnover,out-of-bounds,[],1630583,,,1610612763,110,69,2022-12-16T02:48:53Z,4990000,False,,,0,,S. Aldama lost ball out-of-bounds TURNOVER (1 TO),[1630583],1610612763.0,MEM,lost ball,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,,,1.0,,,,,
509,PT02M20.00S,2022-12-16T02:48:54.4Z,3,REGULAR,substitution,out,[],1629630,,,1610612749,110,69,2022-12-16T02:48:58Z,5000000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT02M20.00S,2022-12-16T02:48:54.4Z,3,REGULAR,substitution,in,[],1630533,,,1610612749,110,69,2022-12-16T02:48:58Z,5010000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M07.00S,2022-12-16T02:49:20.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626171,90.22667542706965,45.34313725490196,1610612749,110,69,2022-12-16T02:49:24Z,5020000,False,-23.0,39.0,1,right,MISS B. Portis turnaround Hook,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,4.58,Missed,,,,,,,,,,,,,,,,,,
512,PT02M06.00S,2022-12-16T02:49:21.0Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,110,69,2022-12-16T02:49:24Z,5030000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,511.0,2.0,2.0,0.0,,,,,,,,,,,,,,
513,PT02M06.00S,2022-12-16T02:49:26.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612763,110,69,2022-12-16T02:52:18Z,5040000,False,,,0,,B. Portis flagrant-type-1 personal FOUL (4 PF) (Aldama 2 FT),"[1626171, 1630583]",1610612749.0,MIL,flagrant-type-1,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2714.0,4.0,0.0,Aldama,1630583.0,,,,,,,,,
515,PT02M06.00S,2022-12-16T02:50:39.9Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626171,,,1610612763,110,69,2022-12-16T03:00:00Z,5060000,False,,,0,,B. Portis technical FOUL (1 Tech),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,204058.0,4.0,1.0,,,,,,,,,,,
