actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
267,PT05M53.00S,2022-10-20T00:26:35.6Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203500,,,1610612763,43,35,2022-10-20T00:26:35Z,2640000,,,0,,S. Adams Free Throw 2 of 2 (1 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
268,PT05M38.00S,2022-10-20T00:26:51.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,93.9060446780552,56.86274509803921,1610612752,43,35,2022-10-20T00:26:55Z,2650000,34.0,5.0,1,right,MISS J. Randle driving floating Shot,[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
269,PT05M35.00S,2022-10-20T00:26:54.6Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,43,35,2022-10-20T00:26:55Z,2660000,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,268.0,2.0,0.0,2.0,,,,,,,,,,
270,PT05M35.00S,2022-10-20T00:26:54.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,43,35,2022-10-20T00:26:57Z,2670000,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
271,PT05M35.00S,2022-10-20T00:26:54.7Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,43,35,2022-10-20T00:26:57Z,2680000,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,270.0,2.0,2.0,0.0,,,,,,,,,,
272,PT05M30.00S,2022-10-20T00:27:10.7Z,2,REGULAR,foul,personal,[],1629011,,,1610612763,43,35,2022-10-20T00:27:20Z,2690000,,,0,,M. Robinson personal FOUL (3 PF),"[1629011, 203500]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203592.0,3.0,0.0,Adams,203500.0,,,,,
274,PT05M30.00S,2022-10-20T00:27:19.3Z,2,REGULAR,substitution,out,[],1629011,,,1610612763,43,35,2022-10-20T00:27:23Z,2710000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M30.00S,2022-10-20T00:27:19.3Z,2,REGULAR,substitution,in,[],1628392,,,1610612763,43,35,2022-10-20T00:27:23Z,2720000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M22.00S,2022-10-20T00:27:37.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,18.2161629434954,60.78431372549019,1610612763,43,35,2022-10-20T00:27:40Z,2730000,-54.0,119.0,1,left,MISS J. Morant 13' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,13.04,Missed,,,,,,,,,,,,,,,,,,
277,PT05M19.00S,2022-10-20T00:27:40.3Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,43,35,2022-10-20T00:27:40Z,2740000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,276.0,2.0,2.0,0.0,,,,,,,,,,
278,PT05M07.00S,2022-10-20T00:27:51.8Z,2,REGULAR,3pt,Jump Shot,[],203095,66.96780551905388,53.67647058823529,1610612752,43,35,2022-10-20T00:27:57Z,2750000,18.0,258.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
279,PT05M04.00S,2022-10-20T00:27:54.8Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,43,35,2022-10-20T00:27:57Z,2760000,,,0,,J. Morant REBOUND (Off:1 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,,278.0,2.0,1.0,1.0,,,,,,,,,,
280,PT04M56.00S,2022-10-20T00:28:02.8Z,2,REGULAR,3pt,Jump Shot,[],1629723,12.959921156373195,4.166666666666666,1610612763,46,35,2022-10-20T00:28:08Z,2770000,229.0,69.0,1,left,J. Konchar 3PT  (3 PTS) (J. Morant 2 AST),"[1629723, 1629630]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,23.94,Made,3.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,
282,PT04M41.00S,2022-10-20T00:28:18.1Z,2,REGULAR,3pt,Jump Shot,[],203944,68.67608409986859,30.392156862745097,1610612752,46,35,2022-10-20T00:28:22Z,2790000,-98.0,242.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
283,PT04M39.00S,2022-10-20T00:28:20.1Z,2,REGULAR,rebound,offensive,[],203095,,,1610612752,46,35,2022-10-20T00:28:22Z,2800000,,,0,,E. Fournier REBOUND (Off:1 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Left Center,,,,,,,282.0,3.0,2.0,1.0,,,,,,,,,,
284,PT04M38.00S,2022-10-20T00:28:22.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203095,91.27792378449409,43.872549019607845,1610612752,46,37,2022-10-20T00:28:28Z,2810000,-31.0,29.0,1,right,E. Fournier putback Layup (5 PTS),[203095],1610612752.0,NYK,putback,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,4.25,Made,5.0,,,,,,,,,,,,,,,,,
285,PT04M22.00S,2022-10-20T00:28:37.4Z,2,REGULAR,3pt,Jump Shot,[],1629630,31.225361366622867,35.53921568627451,1610612763,49,37,2022-10-20T00:28:41Z,2820000,72.0,241.0,1,left,J. Morant 25' 3PT pullup (18 PTS) (S. Adams 1 AST),"[1629630, 203500]",1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,25.16,Made,18.0,S. Adams,203500.0,1.0,,,,,,,,,,,,,,
287,PT04M05.00S,2022-10-20T00:28:55.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,91.67214191852825,46.81372549019608,1610612752,49,37,2022-10-20T00:28:58Z,2840000,-16.0,26.0,1,right,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
288,PT04M03.00S,2022-10-20T00:28:57.2Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,49,37,2022-10-20T00:28:58Z,2850000,,,0,,S. Adams REBOUND (Off:0 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,287.0,3.0,3.0,0.0,,,,,,,,,,
289,PT03M57.00S,2022-10-20T00:29:03.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629723,30.305519053876477,68.87254901960785,1610612763,49,37,2022-10-20T00:29:07Z,2860000,-94.0,232.0,1,left,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
290,PT03M52.00S,2022-10-20T00:29:08.1Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,49,37,2022-10-20T00:29:07Z,2870000,,,0,,J. Randle REBOUND (Off:0 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,289.0,6.0,6.0,0.0,,,,,,,,,,
291,PT03M42.00S,2022-10-20T00:29:17.3Z,2,REGULAR,3pt,Jump Shot,[],1629628,93.38042049934296,95.83333333333334,1610612752,49,37,2022-10-20T00:29:21Z,2880000,229.0,10.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
292,PT03M38.00S,2022-10-20T00:29:21.3Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,49,37,2022-10-20T00:29:21Z,2890000,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Right Corner 3,24+ Right,,,,,,,291.0,3.0,3.0,0.0,,,,,,,,,,
293,PT03M34.00S,2022-10-20T00:29:25.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629634,6.521024967148489,48.77450980392157,1610612763,51,37,2022-10-20T00:29:31Z,2900000,6.0,9.0,1,left,B. Clarke running finger roll Layup (2 PTS) (J. Morant 3 AST),"[1629634, 1629630]",1610612763.0,MEM,running finger roll,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1.07,Made,2.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,,
295,PT03M27.00S,2022-10-20T00:29:35.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,51,37,2022-10-20T00:29:35Z,2920000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M12.00S,2022-10-20T00:33:15.7Z,2,REGULAR,3pt,Jump Shot,[],203095,92.72339027595268,4.166666666666666,1610612752,51,40,2022-10-20T00:33:19Z,2930000,-229.0,16.0,1,right,E. Fournier 3PT  (8 PTS) (J. Randle 3 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Left Corner 3,24+ Left,22.98,Made,8.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,
302,PT02M52.00S,2022-10-20T00:33:35.0Z,2,REGULAR,3pt,Jump Shot,[],1631223,4.812746386333772,95.58823529411765,1610612763,51,40,2022-10-20T00:33:39Z,2950000,-228.0,-7.0,1,left,MISS D. Roddy 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
303,PT02M49.00S,2022-10-20T00:33:38.0Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,51,40,2022-10-20T00:33:39Z,2960000,,,0,,I. Hartenstein REBOUND (Off:3 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,302.0,4.0,1.0,3.0,,,,,,,,,,
304,PT02M45.00S,2022-10-20T00:33:41.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,93.77463863337714,50.0,1610612752,51,42,2022-10-20T00:33:49Z,2970000,0.0,6.0,1,right,J. Brunson running finger roll Layup (4 PTS) (I. Hartenstein 3 AST),"[1628973, 1628392]",1610612752.0,NYK,running finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.6,Made,4.0,I. Hartenstein,1628392.0,3.0,,,,,,,,,,,,,,
306,PT02M27.00S,2022-10-20T00:34:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,17.821944809461236,43.872549019607845,1610612763,51,42,2022-10-20T00:34:07Z,2990000,31.0,115.0,1,left,MISS J. Morant 11' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,11.9,Missed,,,,,,,,,,,,,,,,,,
307,PT02M25.00S,2022-10-20T00:34:02.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,51,42,2022-10-20T00:34:07Z,3000000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,306.0,,,,,,,,,,,,,
308,PT02M25.00S,2022-10-20T00:34:09.7Z,2,REGULAR,foul,personal,[],1628392,,,1610612763,51,42,2022-10-20T00:34:17Z,3010000,,,0,,I. Hartenstein loose ball personal FOUL (1 PF),"[1628392, 203500]",1610612752.0,NYK,loose ball,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,1.0,0.0,Adams,203500.0,,,,,
310,PT02M25.00S,2022-10-20T00:34:21.1Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,51,42,2022-10-20T00:34:34Z,3030000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M25.00S,2022-10-20T00:34:21.1Z,2,REGULAR,substitution,out,[],1631223,,,1610612763,51,42,2022-10-20T00:34:34Z,3040000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M25.00S,2022-10-20T00:34:21.1Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,51,42,2022-10-20T00:34:34Z,3050000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M25.00S,2022-10-20T00:34:21.1Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,51,42,2022-10-20T00:34:34Z,3060000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M16.00S,2022-10-20T00:34:44.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630583,7.835085413929041,40.68627450980392,1610612763,53,42,2022-10-20T00:34:50Z,3070000,47.0,21.0,1,left,S. Aldama floating Jump Shot (10 PTS) (D. Bane 4 AST),"[1630583, 1630217]",1610612763.0,MEM,floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,5.12,Made,10.0,D. Bane,1630217.0,4.0,,,,,,,,,,,,,,
316,PT01M52.00S,2022-10-20T00:35:08.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,87.46714848883047,50.245098039215684,1610612752,53,44,2022-10-20T00:35:12Z,3090000,1.0,65.0,1,right,J. Brunson 6' driving Layup (6 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,6.0,,,,,,,,,,,,,,,,,
317,PT01M46.00S,2022-10-20T00:35:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.258212877792378,48.529411764705884,1610612763,55,44,2022-10-20T00:35:18Z,3100000,7.0,6.0,1,left,D. Bane running finger roll Layup (7 PTS) (J. Morant 4 AST),"[1630217, 1629630]",1610612763.0,MEM,running finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,0.97,Made,7.0,J. Morant,1629630.0,4.0,,,,,,,,,,,,,,
319,PT01M33.00S,2022-10-20T00:35:25.9Z,2,REGULAR,3pt,Jump Shot,[],1628973,67.49342969776609,35.049019607843135,1610612752,55,44,2022-10-20T00:35:30Z,3120000,-75.0,253.0,1,right,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
320,PT01M30.00S,2022-10-20T00:35:29.1Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,55,44,2022-10-20T00:35:29Z,3130000,,,0,,I. Hartenstein REBOUND (Off:4 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,319.0,5.0,1.0,4.0,,,,,,,,,,
321,PT01M27.00S,2022-10-20T00:35:31.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629628,81.02825229960578,62.99019607843137,1610612752,55,44,2022-10-20T00:35:36Z,3140000,65.0,126.0,1,right,MISS R. Barrett 14' Jump Shot,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,14.16,Missed,,,,,,,,,,,,,,,,,,
322,PT01M25.00S,2022-10-20T00:35:34.7Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,55,44,2022-10-20T00:35:34Z,3150000,,,0,,I. Hartenstein REBOUND (Off:5 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,321.0,6.0,1.0,5.0,,,,,,,,,,
323,PT01M24.00S,2022-10-20T00:35:35.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628392,92.19776609724047,50.49019607843137,1610612752,55,44,2022-10-20T00:35:40Z,3160000,2.0,21.0,1,right,MISS I. Hartenstein floating Shot,[1628392],1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,,
324,PT01M20.00S,2022-10-20T00:35:39.8Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,55,44,2022-10-20T00:35:39Z,3170000,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,323.0,7.0,6.0,1.0,,,,,,,,,,
325,PT01M20.00S,2022-10-20T00:35:39.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203944,94.40999984741211,50.0,1610612752,55,46,2022-10-20T00:35:39Z,3180000,0.0,0.0,1,right,J. Randle tip DUNK (10 PTS),[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
326,PT01M16.00S,2022-10-20T00:35:47.3Z,2,REGULAR,foul,personal,[],1628973,,,1610612763,55,46,2022-10-20T00:35:54Z,3190000,,,0,,J. Brunson personal FOUL (3 PF),"[1628973, 1629630]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2534.0,3.0,0.0,Morant,1629630.0,,,,,
328,PT01M16.00S,2022-10-20T00:36:03.1Z,2,REGULAR,substitution,out,[],1628973,,,1610612763,55,46,2022-10-20T00:36:13Z,3210000,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M16.00S,2022-10-20T00:36:03.1Z,2,REGULAR,substitution,in,[],1630193,,,1610612763,55,46,2022-10-20T00:36:13Z,3220000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M10.00S,2022-10-20T00:36:30.6Z,2,REGULAR,3pt,Jump Shot,[],1630217,28.991458607095925,70.34313725490196,1610612763,58,46,2022-10-20T00:36:34Z,3230000,-102.0,220.0,1,left,D. Bane 24' 3PT  (10 PTS) (J. Morant 5 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,24.24,Made,10.0,J. Morant,1629630.0,5.0,,,,,,,,,,,,,,
332,PT00M56.60S,2022-10-20T00:36:43.5Z,2,REGULAR,3pt,Jump Shot,[],1629628,69.07030223390277,68.62745098039215,1610612752,58,46,2022-10-20T00:36:47Z,3250000,93.0,238.0,1,right,MISS R. Barrett 25' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
333,PT00M54.90S,2022-10-20T00:36:45.2Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,58,46,2022-10-20T00:36:47Z,3260000,,,0,,S. Aldama REBOUND (Off:1 Def:7),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,332.0,8.0,7.0,1.0,,,,,,,,,,
334,PT00M35.30S,2022-10-20T00:37:05.9Z,2,REGULAR,3pt,Jump Shot,[],1629723,8.623521681997373,4.411764705882353,1610612763,61,46,2022-10-20T00:37:09Z,3270000,228.0,29.0,1,left,J. Konchar 3PT pullup (6 PTS) (J. Morant 6 AST),"[1629723, 1629630]",1610612763.0,MEM,pullup,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,22.97,Made,6.0,J. Morant,1629630.0,6.0,,,,,,,,,,,,,,
336,PT00M11.80S,2022-10-20T00:37:32.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,92.72339027595268,48.03921568627451,1610612752,61,46,2022-10-20T00:37:39Z,3290000,-10.0,16.0,1,right,MISS E. Fournier driving floating Shot - blocked,"[203095, 203500]",1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,Adams,203500.0,,
337,PT00M11.80S,2022-10-20T00:37:32.9Z,2,REGULAR,block,,[],203500,,,1610612752,61,46,2022-10-20T00:37:35Z,3300000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
338,PT00M07.50S,2022-10-20T00:37:37.2Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,61,46,2022-10-20T00:37:39Z,3310000,,,0,,S. Adams REBOUND (Off:0 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,336.0,4.0,4.0,0.0,,,,,,,,,,
339,PT00M00.50S,2022-10-20T00:37:44.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,18.478975032851512,49.754901960784316,1610612763,61,46,2022-10-20T00:37:49Z,3320000,1.0,121.0,1,left,MISS D. Bane 12' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,12.12,Missed,,,,,,,,,,,,,,,,,,
340,PT00M00.50S,2022-10-20T00:37:44.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,61,46,2022-10-20T00:38:16Z,3330000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,339.0,,,,,,,,,,,,,
341,PT00M00.00S,2022-10-20T00:38:00.7Z,2,REGULAR,period,end,[],0,,,1610612763,61,46,2022-10-20T00:38:00Z,3340000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-10-20T00:53:03.5Z,3,REGULAR,substitution,out,['startperiod'],1628392,,,1610612763,61,46,2022-10-20T00:54:34Z,3350000,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-10-20T00:53:03.5Z,3,REGULAR,substitution,out,['startperiod'],1630193,,,1610612763,61,46,2022-10-20T00:54:34Z,3360000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-10-20T00:53:03.5Z,3,REGULAR,substitution,in,['startperiod'],1628973,,,1610612763,61,46,2022-10-20T00:54:34Z,3370000,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-10-20T00:53:03.5Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612763,61,46,2022-10-20T00:54:34Z,3380000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-10-20T00:54:41.0Z,3,REGULAR,period,start,[],0,,,1610612752,61,46,2022-10-20T00:54:41Z,3390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M44.00S,2022-10-20T00:54:56.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.863994743758213,50.98039215686274,1610612752,61,48,2022-10-20T00:55:00Z,3400000,-5.0,3.0,1,left,M. Robinson cutting DUNK (4 PTS) (J. Randle 4 AST),"[1629011, 203944]",1610612752.0,NYK,cutting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.55,Made,4.0,J. Randle,203944.0,4.0,,,,,,,,,,,,,,
349,PT11M30.00S,2022-10-20T00:55:10.3Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,61,48,2022-10-20T00:55:13Z,3420000,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 203095]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Fournier,203095.0
350,PT11M30.00S,2022-10-20T00:55:10.3Z,3,REGULAR,steal,,[],203095,,,1610612752,61,48,2022-10-20T00:55:11Z,3430000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT11M23.00S,2022-10-20T00:55:17.2Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1629628,11.12023653088042,14.460784313725492,1610612752,61,48,2022-10-20T00:55:24Z,3440000,178.0,52.0,1,left,MISS R. Barrett 18' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right,18.52,Missed,,,,,,,,,,,,,,,,,,
352,PT11M20.00S,2022-10-20T00:55:20.2Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,61,48,2022-10-20T00:55:21Z,3450000,,,0,,S. Adams REBOUND (Off:0 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Right,,,,,,,351.0,5.0,5.0,0.0,,,,,,,,,,
