shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
10:30,340,PT10M30.00S,2022-12-06T02:22:30.4Z,3,REGULAR,foul,technical,['1freethrow'],203500,,,1610612748,60,57,2022-12-06T02:22:44Z,3330000,False,,,0,,S. Adams defensive-3-second technical FOUL (1 Tech),[203500],4,1610612763.0,MEM,defensive-3-second,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1162.0,1.0,1.0,,,,
10:30,341,PT10M30.00S,2022-12-06T02:22:49.0Z,3,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,60,58,2022-12-06T02:22:49Z,3340000,False,,,0,,J. Butler technical Free Throw 1 of 1 (11 PTS),[202710],22,1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
10:17,342,PT10M17.00S,2022-12-06T02:23:15.3Z,3,REGULAR,3pt,Jump Shot,[],202710,26.62614980289093,80.14705882352942,1610612748,60,58,2022-12-06T02:23:18Z,3350000,False,-151.0,198.0,1,left,MISS J. Butler 24' 3PT,[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
10:15,343,PT10M15.00S,2022-12-06T02:23:17.3Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,60,58,2022-12-06T02:23:18Z,3360000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,342.0,3.0,3.0,0.0,,,,,,,,,,,,,
10:06,344,PT10M06.00S,2022-12-06T02:23:27.4Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,60,58,2022-12-06T02:23:31Z,3370000,False,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 200768]",4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Lowry,200768.0,,,,,,,
10:06,345,PT10M06.00S,2022-12-06T02:23:27.4Z,3,REGULAR,steal,,[],200768,,,1610612748,60,58,2022-12-06T02:23:56Z,3380000,False,,,0,,K. Lowry STEAL (1 STL),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
10:01,346,PT10M01.00S,2022-12-06T02:23:32.0Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1628997,26.888961892247043,28.431372549019606,1610612748,60,60,2022-12-06T02:23:40Z,3390000,False,108.0,200.0,1,left,C. Martin 22' running Jump Shot (16 PTS) (J. Butler 6 AST),"[1628997, 202710]",16,1610612748.0,MIA,running,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,22.75,Made,16.0,,,,,J. Butler,202710.0,6.0,,,,,,,,,,
10:01,348,PT10M01.00S,2022-12-06T02:23:40.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,60,60,2022-12-06T02:23:40Z,3410000,False,,,0,,MEM Timeout,[],,1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:42,349,PT09M42.00S,2022-12-06T02:26:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203500,94.03745072273325,52.20588235294118,1610612763,60,60,2022-12-06T02:26:54Z,3420000,False,11.0,4.0,1,right,MISS S. Adams driving Layup,[203500],4,1610612763.0,MEM,driving,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
09:39,350,PT09M39.00S,2022-12-06T02:26:51.8Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,60,60,2022-12-06T02:26:54Z,3430000,False,,,0,,T. Herro REBOUND (Off:1 Def:8),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,349.0,9.0,8.0,1.0,,,,,,,,,,,,,
09:22,351,PT09M22.00S,2022-12-06T02:27:11.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.1268068331143235,49.50980392156863,1610612748,60,62,2022-12-06T02:27:17Z,3440000,False,2.0,5.0,1,left,B. Adebayo alley-oop Layup (8 PTS) (T. Herro 4 AST),"[1628389, 1629639]",13,1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.57,Made,8.0,,,,,T. Herro,1629639.0,4.0,,,,,,,,,,
09:22,353,PT09M22.00S,2022-12-06T02:27:14.0Z,3,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612748,60,62,2022-12-06T02:27:27Z,3460000,False,,,0,,D. Brooks shooting personal FOUL (3 PF) (Adebayo 1 FT),"[1628415, 1628389]",24,1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1155.0,3.0,0.0,Adebayo,1628389.0,,
09:22,355,PT09M22.00S,2022-12-06T02:27:38.1Z,3,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,60,63,2022-12-06T02:27:38Z,3480000,False,,,0,,B. Adebayo Free Throw 1 of 1 (9 PTS),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
09:00,356,PT09M00.00S,2022-12-06T02:28:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,92.72339027595268,48.28431372549019,1610612763,62,63,2022-12-06T02:28:05Z,3490000,False,-9.0,16.0,1,right,D. Brooks driving finger roll Layup (12 PTS),[1628415],24,1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.81,Made,12.0,,,,,,,,,,,,,,,,,
08:52,357,PT08M52.00S,2022-12-06T02:28:08.6Z,3,REGULAR,3pt,Jump Shot,[],1629639,31.09395532194481,28.676470588235293,1610612748,62,63,2022-12-06T02:28:13Z,3500000,False,107.0,240.0,1,left,MISS T. Herro 26' step back 3PT,[1629639],14,1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
08:50,358,PT08M50.00S,2022-12-06T02:28:10.6Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,62,63,2022-12-06T02:28:13Z,3510000,False,,,0,,T. Jones REBOUND (Off:0 Def:4),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,357.0,4.0,4.0,0.0,,,,,,,,,,,,,
08:35,359,PT08M35.00S,2022-12-06T02:28:26.5Z,3,REGULAR,3pt,Jump Shot,[],1628415,68.01905387647832,68.62745098039215,1610612763,62,63,2022-12-06T02:28:31Z,3520000,False,93.0,248.0,1,right,MISS D. Brooks 26' pullup 3PT,[1628415],24,1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
08:32,360,PT08M32.00S,2022-12-06T02:28:29.5Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,62,63,2022-12-06T02:28:31Z,3530000,False,,,0,,T. Herro REBOUND (Off:1 Def:9),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,359.0,10.0,9.0,1.0,,,,,,,,,,,,,
08:20,361,PT08M20.00S,2022-12-06T02:28:40.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.273981603153747,54.166666666666664,1610612748,62,63,2022-12-06T02:28:44Z,3540000,False,-21.0,82.0,1,left,MISS B. Adebayo 8' Jump Shot,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.43,Missed,,,,,,,,,,,,,,,,,,
08:18,362,PT08M18.00S,2022-12-06T02:28:42.4Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612763,62,63,2022-12-06T02:28:44Z,3550000,False,,,0,,D. Roddy REBOUND (Off:1 Def:2),[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,,,,361.0,3.0,2.0,1.0,,,,,,,,,,,,,
08:09,363,PT08M09.00S,2022-12-06T02:28:52.1Z,3,REGULAR,3pt,Jump Shot,[],1631223,72.35545335085413,15.196078431372548,1610612763,62,63,2022-12-06T02:28:56Z,3560000,False,-174.0,207.0,1,right,MISS D. Roddy 27' 3PT,[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
08:05,364,PT08M05.00S,2022-12-06T02:28:56.1Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,62,63,2022-12-06T02:28:56Z,3570000,False,,,0,,T. Herro REBOUND (Off:1 Def:10),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,363.0,11.0,10.0,1.0,,,,,,,,,,,,,
07:49,365,PT07M49.00S,2022-12-06T02:29:12.3Z,3,REGULAR,3pt,Jump Shot,[],1628997,12.565703022339028,95.09803921568627,1610612748,62,63,2022-12-06T02:29:17Z,3580000,False,-225.0,66.0,1,left,MISS C. Martin 3PT,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
07:48,366,PT07M48.00S,2022-12-06T02:29:13.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,62,63,2022-12-06T02:29:17Z,3590000,False,,,0,,TEAM defensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,Left Corner 3,24+ Left,,,,365.0,,,,,,,,,,,,,,,,
07:30,368,PT07M30.00S,2022-12-06T02:29:46.0Z,3,REGULAR,3pt,Jump Shot,[],1626145,93.51182654402102,4.6568627450980395,1610612763,65,63,2022-12-06T02:29:50Z,3610000,False,-227.0,8.0,1,right,T. Jones 3PT  (20 PTS) (D. Roddy 2 AST),"[1626145, 1631223]",21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,22.69,Made,20.0,,,,,D. Roddy,1631223.0,2.0,,,,,,,,,,
07:03,371,PT07M03.00S,2022-12-06T02:30:48.0Z,3,REGULAR,2pt,Jump Shot,[],1629639,9.806176084099869,67.40196078431373,1610612748,65,63,2022-12-06T02:30:52Z,3640000,False,-87.0,40.0,1,left,MISS T. Herro 9' driving floating bank Shot,[1629639],14,1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,9.56,Missed,,,,,,,,,,,,,,,,,,
07:00,372,PT07M00.00S,2022-12-06T02:30:51.0Z,3,REGULAR,rebound,offensive,[],1629639,,,1610612748,65,63,2022-12-06T02:30:52Z,3650000,False,,,0,,T. Herro REBOUND (Off:2 Def:10),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,371.0,12.0,10.0,2.0,,,,,,,,,,,,,
06:59,373,PT06M59.00S,2022-12-06T02:30:53.2Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612748,65,63,2022-12-06T02:31:03Z,3660000,False,,,0,,D. Brooks shooting personal FOUL (4 PF) (Herro 2 FT),"[1628415, 1629639]",24,1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1162.0,4.0,0.0,Herro,1629639.0,,
06:59,375,PT06M59.00S,2022-12-06T02:31:20.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629639,,,1610612748,65,64,2022-12-06T02:31:20Z,3680000,False,,,0,,T. Herro Free Throw 1 of 2 (16 PTS),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
06:59,376,PT06M59.00S,2022-12-06T02:31:20.9Z,3,REGULAR,substitution,out,[],1628415,,,1610612748,65,64,2022-12-06T02:31:24Z,3690000,False,,,0,,SUB out: D. Brooks,[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
06:59,377,PT06M59.00S,2022-12-06T02:31:20.9Z,3,REGULAR,substitution,in,[],1631113,,,1610612748,65,64,2022-12-06T02:31:24Z,3700000,False,,,0,,SUB in: K. Chandler,[1631113],1,1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,
06:59,378,PT06M59.00S,2022-12-06T02:31:38.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629639,,,1610612748,65,65,2022-12-06T02:31:38Z,3710000,False,,,0,,T. Herro Free Throw 2 of 2 (17 PTS),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
06:45,379,PT06M45.00S,2022-12-06T02:31:55.8Z,3,REGULAR,3pt,Jump Shot,[],1626145,91.40932982917214,4.901960784313726,1610612763,65,65,2022-12-06T02:32:00Z,3720000,False,-225.0,28.0,1,right,MISS T. Jones 3PT,[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
06:40,380,PT06M40.00S,2022-12-06T02:32:00.8Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,65,65,2022-12-06T02:32:00Z,3730000,False,,,0,,J. Butler REBOUND (Off:1 Def:4),[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,,,,379.0,5.0,4.0,1.0,,,,,,,,,,,,,
06:36,381,PT06M36.00S,2022-12-06T02:32:03.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],200768,32.013797634691194,49.50980392156863,1610612748,65,68,2022-12-06T02:32:07Z,3740000,False,2.0,248.0,1,left,K. Lowry 24' 3PT  (10 PTS) (J. Butler 7 AST),"[200768, 202710]",7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,24.84,Made,10.0,,,,,J. Butler,202710.0,7.0,,,,,,,,,,
06:25,383,PT06M25.00S,2022-12-06T02:32:14.6Z,3,REGULAR,3pt,Jump Shot,[],1630583,68.80749014454665,26.47058823529412,1610612763,68,68,2022-12-06T02:32:19Z,3760000,False,-118.0,241.0,1,right,S. Aldama 26' 3PT  (14 PTS) (T. Jones 9 AST),"[1630583, 1626145]",7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,26.79,Made,14.0,,,,,T. Jones,1626145.0,9.0,,,,,,,,,,
06:02,385,PT06M02.00S,2022-12-06T02:32:37.9Z,3,REGULAR,3pt,Jump Shot,[],1629639,32.14520367936925,39.46078431372549,1610612748,68,68,2022-12-06T02:32:42Z,3780000,False,53.0,250.0,1,left,MISS T. Herro 25' 3PT,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
05:58,386,PT05M58.00S,2022-12-06T02:32:41.9Z,3,REGULAR,rebound,offensive,[],200768,,,1610612748,68,68,2022-12-06T02:32:42Z,3790000,False,,,0,,K. Lowry REBOUND (Off:1 Def:2),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,,385.0,3.0,2.0,1.0,,,,,,,,,,,,,
05:57,387,PT05M57.00S,2022-12-06T02:32:45.2Z,3,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,68,68,2022-12-06T02:32:49Z,3800000,False,,,0,,J. Butler bad pass out-of-bounds TURNOVER (4 TO),[202710],22,1610612748.0,MIA,bad pass,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,,,,,,,4.0,,,1155.0,,,,,,
05:57,388,PT05M57.00S,2022-12-06T02:32:53.7Z,3,REGULAR,substitution,out,[],1628389,,,1610612763,68,68,2022-12-06T02:32:59Z,3810000,False,,,0,,SUB out: B. Adebayo,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
05:57,389,PT05M57.00S,2022-12-06T02:32:53.7Z,3,REGULAR,substitution,out,[],1629639,,,1610612763,68,68,2022-12-06T02:32:59Z,3820000,False,,,0,,SUB out: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
05:57,390,PT05M57.00S,2022-12-06T02:32:53.7Z,3,REGULAR,substitution,in,[],203473,,,1610612763,68,68,2022-12-06T02:32:59Z,3830000,False,,,0,,SUB in: D. Dedmon,[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
05:57,391,PT05M57.00S,2022-12-06T02:32:53.7Z,3,REGULAR,substitution,in,[],1629622,,,1610612763,68,68,2022-12-06T02:32:59Z,3840000,False,,,0,,SUB in: M. Strus,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
05:31,392,PT05M31.00S,2022-12-06T02:33:28.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631113,86.41590013140605,38.23529411764706,1610612763,68,68,2022-12-06T02:33:33Z,3850000,False,-59.0,75.0,1,right,MISS K. Chandler 9' Jump Shot,[1631113],1,1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,In The Paint (Non-RA),8-16 Left,9.55,Missed,,,,,,,,,,,,,,,,,,
05:28,393,PT05M28.00S,2022-12-06T02:33:32.4Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,68,68,2022-12-06T02:33:32Z,3860000,False,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Left,,,,392.0,3.0,2.0,1.0,,,,,,,,,,,,,
05:28,394,PT05M28.00S,2022-12-06T02:33:32.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203500,94.40999984741211,50.0,1610612763,70,68,2022-12-06T02:33:32Z,3870000,False,0.0,0.0,1,right,S. Adams tip Layup (4 PTS),[203500],4,1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
05:08,395,PT05M08.00S,2022-12-06T02:33:54.3Z,3,REGULAR,turnover,out-of-bounds,[],1628997,,,1610612748,70,68,2022-12-06T02:34:05Z,3880000,False,,,0,,C. Martin bad pass out-of-bounds TURNOVER (1 TO),[1628997],16,1610612748.0,MIA,bad pass,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,,,1162.0,,,,,,
05:08,396,PT05M08.00S,2022-12-06T02:33:56.4Z,3,REGULAR,substitution,out,[],203500,,,1610612763,70,68,2022-12-06T02:34:05Z,3890000,False,,,0,,SUB out: S. Adams,[203500],4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
05:08,397,PT05M08.00S,2022-12-06T02:33:56.4Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,70,68,2022-12-06T02:34:05Z,3900000,False,,,0,,SUB in: B. Clarke,[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
05:01,398,PT05M01.00S,2022-12-06T02:34:29.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631223,93.77463863337714,51.225490196078425,1610612763,70,68,2022-12-06T02:34:33Z,3910000,False,6.0,6.0,1,right,MISS D. Roddy driving finger roll Layup,[1631223],27,1610612763.0,MEM,driving finger roll,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
04:58,399,PT04M58.00S,2022-12-06T02:34:32.1Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,70,68,2022-12-06T02:34:33Z,3920000,False,,,0,,D. Dedmon REBOUND (Off:2 Def:3),[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,398.0,5.0,3.0,2.0,,,,,,,,,,,,,
04:44,400,PT04M44.00S,2022-12-06T02:34:46.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,11.645860709592641,62.745098039215684,1610612748,70,68,2022-12-06T02:34:50Z,3930000,False,-64.0,57.0,1,left,MISS M. Strus 8' driving floating Shot,[1629622],31,1610612748.0,MIA,driving floating,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Left,8.55,Missed,,,,,,,,,,,,,,,,,,
04:41,401,PT04M41.00S,2022-12-06T02:34:49.5Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,70,68,2022-12-06T02:34:50Z,3940000,False,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Left,,,,400.0,3.0,3.0,0.0,,,,,,,,,,,,,
04:39,402,PT04M39.00S,2022-12-06T02:34:51.3Z,3,REGULAR,turnover,bad pass,[],1629634,,,1610612763,70,68,2022-12-06T02:34:54Z,3950000,False,,,0,,B. Clarke bad pass TURNOVER (1 TO),"[1629634, 1629622]",15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Strus,1629622.0,,,,,,,
04:39,403,PT04M39.00S,2022-12-06T02:34:51.3Z,3,REGULAR,steal,,[],1629622,,,1610612748,70,68,2022-12-06T02:35:43Z,3960000,False,,,0,,M. Strus STEAL (1 STL),[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
04:37,404,PT04M37.00S,2022-12-06T02:34:54.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202710,5.863994743758213,49.50980392156863,1610612748,70,70,2022-12-06T02:34:58Z,3970000,False,2.0,3.0,1,left,J. Butler driving DUNK (13 PTS),[202710],22,1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.36,Made,13.0,,,,,,,,,,,,,,,,,
04:23,405,PT04M23.00S,2022-12-06T02:35:06.6Z,3,REGULAR,3pt,Jump Shot,[],1626145,82.47371879106439,5.392156862745098,1610612763,70,70,2022-12-06T02:35:12Z,3980000,False,-223.0,112.0,1,right,MISS T. Jones 24' 3PT,[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
04:19,406,PT04M19.00S,2022-12-06T02:35:10.6Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,70,70,2022-12-06T02:35:12Z,3990000,False,,,0,,K. Lowry REBOUND (Off:1 Def:3),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,405.0,4.0,3.0,1.0,,,,,,,,,,,,,
04:01,407,PT04M01.00S,2022-12-06T02:35:30.0Z,3,REGULAR,3pt,Jump Shot,[],1629622,7.440867279894875,4.166666666666666,1610612748,70,73,2022-12-06T02:35:34Z,4000000,False,229.0,17.0,1,left,M. Strus 3PT  (5 PTS) (K. Lowry 5 AST),"[1629622, 200768]",31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,22.99,Made,5.0,,,,,K. Lowry,200768.0,5.0,,,,,,,,,,
03:46,409,PT03M46.00S,2022-12-06T02:35:43.5Z,3,REGULAR,3pt,Jump Shot,[],1630583,73.66951379763469,18.137254901960784,1610612763,70,73,2022-12-06T02:35:47Z,4020000,False,-159.0,195.0,1,right,MISS S. Aldama 25' 3PT,[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
03:44,410,PT03M44.00S,2022-12-06T02:35:45.5Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,70,73,2022-12-06T02:35:47Z,4030000,False,,,0,,D. Dedmon REBOUND (Off:2 Def:4),[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Left Center,,,,409.0,6.0,4.0,2.0,,,,,,,,,,,,,
03:36,411,PT03M36.00S,2022-12-06T02:35:55.3Z,3,REGULAR,turnover,lost ball,[],200768,,,1610612748,70,73,2022-12-06T02:35:58Z,4040000,False,,,0,,K. Lowry lost ball TURNOVER (2 TO),"[200768, 1626145]",7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Jones,1626145.0,,,,,,,
03:36,412,PT03M36.00S,2022-12-06T02:35:55.3Z,3,REGULAR,steal,,[],1626145,,,1610612763,70,73,2022-12-06T02:35:57Z,4050000,False,,,0,,T. Jones STEAL (2 STL),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
03:36,413,PT03M36.00S,2022-12-06T02:35:57.9Z,3,REGULAR,foul,personal,['1freethrow'],200768,,,1610612763,70,73,2022-12-06T02:36:48Z,4060000,False,,,0,,K. Lowry transition take personal FOUL (3 PF) (Chandler 1 FT),"[200768, 1631113]",7,1610612748.0,MIA,transition take,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1155.0,3.0,0.0,Chandler,1631113.0,,
03:36,415,PT03M36.00S,2022-12-06T02:36:57.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1626145,,,1610612763,71,73,2022-12-06T02:36:57Z,4080000,False,,,0,,T. Jones transition take Free Throw 1 of 1 (21 PTS),[1626145],21,1610612763.0,MEM,transition take,,,Jones,T. Jones,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
03:23,416,PT03M23.00S,2022-12-06T02:37:27.8Z,3,REGULAR,turnover,out-of-bounds,[],1626145,,,1610612763,71,73,2022-12-06T02:37:31Z,4090000,False,,,0,,T. Jones bad pass out-of-bounds TURNOVER (1 TO),[1626145],21,1610612763.0,MEM,bad pass,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,1155.0,,,,,,
03:23,417,PT03M23.00S,2022-12-06T02:37:30.7Z,3,REGULAR,substitution,out,[],202710,,,1610612748,71,73,2022-12-06T02:37:35Z,4100000,False,,,0,,SUB out: J. Butler,[202710],22,1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
