actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
428,PT05M21.00S,2023-02-08T02:37:58.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629630,7.178055190538765,95.34313725490196,1610612763,61,60,2023-02-08T02:38:06Z,4190000,False,-227.0,15.0,1,left,MISS J. Morant running 3PT,[1629630],1610612763.0,MEM,running,,,,,,Left Corner 3,24+ Left,22.72,Missed,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
429,PT05M16.00S,2023-02-08T02:38:03.2Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,61,60,2023-02-08T02:38:06Z,4200000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,,,White,C. White,428.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
430,PT05M12.00S,2023-02-08T02:38:11.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,92.32917214191852,43.13725490196079,1610612741,61,62,2023-02-08T02:38:27Z,4210000,False,-34.0,20.0,1,right,P. Williams driving Layup (8 PTS) (N. Vucevic 4 AST),"[1630172, 202696]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,3.95,Made,Williams,P. Williams,,,,,8.0,N. Vucevic,202696.0,4.0,,,,,,,,,,,
431,PT05M12.00S,2023-02-08T02:38:15.1Z,3,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612741,61,62,2023-02-08T02:38:22Z,4220000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Williams 1 FT),"[1628415, 1630172]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,,,Brooks,D. Brooks,,,,,,,,,2003.0,2.0,0.0,Williams,1630172.0,,,,,,
434,PT05M12.00S,2023-02-08T02:38:42.2Z,3,REGULAR,freethrow,1 of 1,[],1630172,,,1610612741,61,63,2023-02-08T02:38:42Z,4240000,False,,,0,,P. Williams Free Throw 1 of 1 (9 PTS),[1630172],1610612741.0,CHI,,,,,,,,,,Made,Williams,P. Williams,,,,,9.0,,,,,,,,,,,,,,
435,PT05M01.00S,2023-02-08T02:38:57.2Z,3,REGULAR,foul,personal,[],1630245,,,1610612763,61,63,2023-02-08T02:39:08Z,4250000,False,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 1629630]",1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Dosunmu,A. Dosunmu,,,,,,,,,2003.0,2.0,0.0,Morant,1629630.0,,,,,,
437,PT04M56.00S,2023-02-08T02:39:21.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,16.90210249671485,34.068627450980394,1610612763,61,63,2023-02-08T02:39:26Z,4270000,False,80.0,106.0,1,left,MISS D. Brooks 13' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,,,,In The Paint (Non-RA),8-16 Right,13.29,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
438,PT04M52.00S,2023-02-08T02:39:25.2Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,61,63,2023-02-08T02:39:26Z,4280000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:3),[203897],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Right,,,LaVine,Z. LaVine,437.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
439,PT04M35.00S,2023-02-08T02:39:42.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.72339027595268,56.61764705882353,1610612741,61,65,2023-02-08T02:39:46Z,4290000,False,33.0,16.0,1,right,C. White driving Layup (4 PTS),[1629632],1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,3.67,Made,White,C. White,,,,,4.0,,,,,,,,,,,,,,
440,PT04M26.00S,2023-02-08T02:39:54.6Z,3,REGULAR,foul,personal,[],1630245,,,1610612763,61,65,2023-02-08T02:39:59Z,4300000,False,,,0,,A. Dosunmu personal FOUL (3 PF),"[1630245, 1629630]",1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Right,,,Dosunmu,A. Dosunmu,,,,,,,,,1628480.0,3.0,0.0,Morant,1629630.0,,,,,,
442,PT04M26.00S,2023-02-08T02:40:04.1Z,3,REGULAR,substitution,out,[],1630214,,,1610612763,61,65,2023-02-08T02:40:07Z,4320000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,,,,,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,
443,PT04M26.00S,2023-02-08T02:40:04.1Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,61,65,2023-02-08T02:40:07Z,4330000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,,,,,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,
444,PT04M23.00S,2023-02-08T02:40:15.6Z,3,REGULAR,3pt,Jump Shot,[],1630583,30.56833114323259,29.166666666666668,1610612763,61,65,2023-02-08T02:40:19Z,4340000,False,104.0,235.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,25.69,Missed,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,
445,PT04M20.00S,2023-02-08T02:40:18.6Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,61,65,2023-02-08T02:40:19Z,4350000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:11),[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,Vucevic,N. Vucevic,444.0,12.0,11.0,1.0,,,,,,,,,,,,,,,
446,PT04M16.00S,2023-02-08T02:40:22.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202696,65.52233902759527,48.529411764705884,1610612741,61,68,2023-02-08T02:43:49Z,4360000,False,-7.0,272.0,1,right,N. Vucevic 27' 3PT running (22 PTS) (A. Dosunmu 5 AST),"[202696, 1630245]",1610612741.0,CHI,running,,,,,,Above the Break 3,24+ Center,27.17,Made,Vucevic,N. Vucevic,,,,,22.0,A. Dosunmu,1630245.0,5.0,,,,,,,,,,,
448,PT04M03.00S,2023-02-08T02:40:35.4Z,3,REGULAR,turnover,bad pass,[],1629723,,,1610612763,61,68,2023-02-08T02:40:39Z,4380000,False,,,0,,J. Konchar bad pass TURNOVER (1 TO),"[1629723, 202696]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,Konchar,J. Konchar,,,,,,,,,,,,,,1.0,,,Vucevic,202696.0,
449,PT04M03.00S,2023-02-08T02:40:35.4Z,3,REGULAR,steal,,[],202696,,,1610612741,61,68,2023-02-08T02:50:43Z,4390000,False,,,0,,N. Vucevic STEAL (3 STL),[202696],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
450,PT03M58.00S,2023-02-08T02:40:40.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,92.9862023653088,47.05882352941176,1610612741,61,68,2023-02-08T02:40:45Z,4400000,False,-15.0,13.0,1,right,MISS A. Dosunmu running reverse Layup,[1630245],1610612741.0,CHI,running reverse,,,,,,Restricted Area,0-8 Center,1.99,Missed,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
451,PT03M55.00S,2023-02-08T02:40:43.2Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,61,68,2023-02-08T02:40:45Z,4410000,False,,,0,,B. Clarke REBOUND (Off:0 Def:5),[1629634],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,Clarke,B. Clarke,450.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
452,PT03M50.00S,2023-02-08T02:40:47.9Z,3,REGULAR,3pt,Jump Shot,[],1628415,25.312089356110377,15.196078431372548,1610612763,61,68,2023-02-08T02:40:56Z,4420000,False,174.0,185.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,25.43,Missed,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
453,PT03M49.00S,2023-02-08T02:40:48.9Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,61,68,2023-02-08T02:40:56Z,4430000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:4),[203897],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,LaVine,Z. LaVine,452.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
454,PT03M34.00S,2023-02-08T02:41:04.8Z,3,REGULAR,3pt,Jump Shot,[],1629632,69.59592641261499,79.65686274509804,1610612741,61,68,2023-02-08T02:41:09Z,4440000,False,148.0,233.0,1,right,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,27.64,Missed,White,C. White,,,,,,,,,,,,,,,,,,,
455,PT03M29.00S,2023-02-08T02:41:09.8Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,61,68,2023-02-08T02:41:09Z,4450000,False,,,0,,S. Aldama REBOUND (Off:2 Def:2),[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,Aldama,S. Aldama,454.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
456,PT03M21.00S,2023-02-08T02:41:16.8Z,3,REGULAR,3pt,Jump Shot,[],1629630,27.94021024967148,24.264705882352942,1610612763,64,68,2023-02-08T02:41:21Z,4460000,False,129.0,210.0,1,left,J. Morant 24' 3PT pullup (23 PTS),[1629630],1610612763.0,MEM,pullup,,,,,,Above the Break 3,24+ Right Center,24.64,Made,Morant,J. Morant,,,,,23.0,,,,,,,,,,,,,,
457,PT03M02.00S,2023-02-08T02:41:36.4Z,3,REGULAR,2pt,Jump Shot,[],202696,86.15308804204993,80.14705882352942,1610612741,64,70,2023-02-08T02:47:22Z,4470000,False,151.0,78.0,1,right,N. Vucevic 16' turnaround Jump Shot (24 PTS) (A. Dosunmu 6 AST),"[202696, 1630245]",1610612741.0,CHI,turnaround,,,,,,Mid-Range,16-24 Right,16.96,Made,Vucevic,N. Vucevic,,,,,24.0,A. Dosunmu,1630245.0,6.0,,,,,,,,,,,
459,PT02M50.00S,2023-02-08T02:41:47.8Z,3,REGULAR,3pt,Jump Shot,[],1630583,30.831143232588698,58.57843137254902,1610612763,64,70,2023-02-08T02:41:52Z,4490000,False,-43.0,237.0,1,left,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,24.11,Missed,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,
460,PT02M47.00S,2023-02-08T02:41:50.8Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,64,70,2023-02-08T02:41:52Z,4500000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:12),[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,,,Vucevic,N. Vucevic,459.0,13.0,12.0,1.0,,,,,,,,,,,,,,,
461,PT02M38.00S,2023-02-08T02:42:00.4Z,3,REGULAR,3pt,Jump Shot,[],202696,65.52233902759527,40.931372549019606,1610612741,64,70,2023-02-08T02:42:04Z,4510000,False,-45.0,272.0,1,right,MISS N. Vucevic 27' 3PT,[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,27.54,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
462,PT02M35.00S,2023-02-08T02:42:03.4Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,64,70,2023-02-08T02:42:04Z,4520000,False,,,0,,S. Aldama REBOUND (Off:2 Def:3),[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,Aldama,S. Aldama,461.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
463,PT02M31.00S,2023-02-08T02:42:08.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,8.229303547963205,53.92156862745098,1610612763,64,70,2023-02-08T02:42:12Z,4530000,False,-20.0,25.0,1,left,MISS J. Morant running Layup,[1629630],1610612763.0,MEM,running,,,,,,Restricted Area,0-8 Center,3.17,Missed,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
464,PT02M27.00S,2023-02-08T02:42:12.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,64,70,2023-02-08T02:42:12Z,4540000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:13),[202696],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Vucevic,N. Vucevic,463.0,14.0,13.0,1.0,,,,,,,,,,,,,,,
465,PT02M21.00S,2023-02-08T02:42:24.1Z,3,REGULAR,foul,personal,[],1629630,,,1610612741,64,70,2023-02-08T02:42:30Z,4550000,False,,,0,,J. Morant personal FOUL (1 PF),"[1629630, 202696]",1610612763.0,MEM,,,,,,,Mid-Range,16-24 Center,,,Morant,J. Morant,,,,,,,,,2003.0,1.0,0.0,Vucevic,202696.0,,,,,,
467,PT02M21.00S,2023-02-08T02:42:29.0Z,3,REGULAR,substitution,out,[],1628415,,,1610612741,64,70,2023-02-08T02:42:42Z,4570000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
468,PT02M21.00S,2023-02-08T02:42:29.0Z,3,REGULAR,substitution,out,[],1629723,,,1610612741,64,70,2023-02-08T02:42:42Z,4580000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,
469,PT02M21.00S,2023-02-08T02:42:29.0Z,3,REGULAR,substitution,out,[],202696,,,1610612741,64,70,2023-02-08T02:42:42Z,4590000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
470,PT02M21.00S,2023-02-08T02:42:29.0Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,64,70,2023-02-08T02:42:42Z,4600000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
471,PT02M21.00S,2023-02-08T02:42:29.0Z,3,REGULAR,substitution,out,[],1630172,,,1610612741,64,70,2023-02-08T02:42:42Z,4610000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
472,PT02M21.00S,2023-02-08T02:42:29.0Z,3,REGULAR,substitution,in,[],1626145,,,1610612741,64,70,2023-02-08T02:42:42Z,4620000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
473,PT02M21.00S,2023-02-08T02:42:29.0Z,3,REGULAR,substitution,in,[],1630217,,,1610612741,64,70,2023-02-08T02:42:42Z,4630000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
474,PT02M21.00S,2023-02-08T02:42:29.0Z,3,REGULAR,substitution,in,[],1627936,,,1610612741,64,70,2023-02-08T02:42:42Z,4640000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
475,PT02M21.00S,2023-02-08T02:42:29.0Z,3,REGULAR,substitution,in,[],203083,,,1610612741,64,70,2023-02-08T02:42:42Z,4650000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,
476,PT02M21.00S,2023-02-08T02:42:29.0Z,3,REGULAR,substitution,in,[],1627884,,,1610612741,64,70,2023-02-08T02:42:42Z,4660000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,
477,PT02M21.00S,2023-02-08T02:42:45.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,64,70,2023-02-08T02:42:45Z,4670000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M12.00S,2023-02-08T02:44:25.9Z,3,REGULAR,2pt,Jump Shot,[],203897,90.48948751642575,66.66666666666666,1610612741,64,72,2023-02-08T02:44:32Z,4680000,False,83.0,37.0,1,right,Z. LaVine 9' step back Jump Shot (19 PTS),[203897],1610612741.0,CHI,step back,,,,,,Mid-Range,8-16 Right,9.11,Made,LaVine,Z. LaVine,,,,,19.0,,,,,,,,,,,,,,
479,PT02M04.00S,2023-02-08T02:44:33.3Z,3,REGULAR,3pt,Jump Shot,[],1630217,30.042706964520367,31.127450980392158,1610612763,64,72,2023-02-08T02:44:37Z,4690000,False,94.0,230.0,1,left,MISS D. Bane 24' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,,,,Above the Break 3,24+ Right Center,24.85,Missed,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
480,PT02M00.00S,2023-02-08T02:44:37.3Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,64,72,2023-02-08T02:44:37Z,4700000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,Drummond,A. Drummond,479.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
481,PT01M50.00S,2023-02-08T02:44:47.1Z,3,REGULAR,2pt,Jump Shot,[],203897,85.89027595269383,22.54901960784314,1610612741,64,72,2023-02-08T02:44:53Z,4710000,False,-137.0,80.0,1,right,MISS Z. LaVine 15' turnaround fadeaway Shot,[203897],1610612741.0,CHI,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,15.9,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
482,PT01M48.00S,2023-02-08T02:44:49.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,64,72,2023-02-08T02:47:30Z,4720000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,Mid-Range,8-16 Left,,,,,481.0,,,,,,,,,,,,,,,,,,
486,PT01M33.00S,2023-02-08T02:45:15.9Z,3,REGULAR,3pt,Jump Shot,[],1629630,26.888961892247043,21.813725490196077,1610612763,67,72,2023-02-08T02:45:20Z,4760000,False,141.0,200.0,1,left,J. Morant 24' 3PT  (26 PTS) (T. Jones 2 AST),"[1629630, 1626145]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,24.49,Made,Morant,J. Morant,,,,,26.0,T. Jones,1626145.0,2.0,,,,,,,,,,,
488,PT01M17.00S,2023-02-08T02:45:31.0Z,3,REGULAR,2pt,Jump Shot,[],1627936,93.64323258869908,67.64705882352942,1610612741,67,72,2023-02-08T02:53:49Z,4780000,False,88.0,7.0,1,right,MISS A. Caruso 8' driving floating Shot,[1627936],1610612741.0,CHI,driving floating,,,,,,Mid-Range,8-16 Right,8.85,Missed,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
489,PT01M15.00S,2023-02-08T02:45:33.0Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,67,72,2023-02-08T02:45:36Z,4790000,False,,,0,,B. Clarke REBOUND (Off:0 Def:6),[1629634],1610612763.0,MEM,,,,,,,Mid-Range,8-16 Right,,,Clarke,B. Clarke,488.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
490,PT01M08.00S,2023-02-08T02:45:41.0Z,3,REGULAR,3pt,Jump Shot,[],1630583,5.863994743758213,3.9215686274509802,1610612763,70,72,2023-02-08T02:45:44Z,4800000,False,230.0,3.0,1,left,S. Aldama 3PT  (5 PTS) (D. Bane 4 AST),"[1630583, 1630217]",1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,23.04,Made,Aldama,S. Aldama,,,,,5.0,D. Bane,1630217.0,4.0,,,,,,,,,,,
492,PT00M49.50S,2023-02-08T02:46:00.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,91.67214191852825,37.99019607843137,1610612741,70,72,2023-02-08T02:46:18Z,4820000,False,-60.0,26.0,1,right,MISS Z. LaVine 6' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
493,PT00M48.20S,2023-02-08T02:46:04.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,70,72,2023-02-08T02:46:04Z,4830000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,492.0,,,,,,,,,,,,,,,,,,
496,PT00M48.20S,2023-02-08T02:46:07.0Z,3,REGULAR,substitution,in,[],1628991,,,1610612741,70,72,2023-02-08T02:46:10Z,4860000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
497,PT00M48.20S,2023-02-08T02:46:07.0Z,3,REGULAR,substitution,out,[],1629634,,,1610612741,70,72,2023-02-08T02:46:19Z,4870000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,,,,,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,
498,PT00M43.90S,2023-02-08T02:46:30.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,91.40932982917214,38.970588235294116,1610612741,70,74,2023-02-08T02:46:34Z,4880000,False,-55.0,28.0,1,right,Z. LaVine 6' driving Layup (21 PTS),[203897],1610612741.0,CHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,LaVine,Z. LaVine,,,,,21.0,,,,,,,,,,,,,,
499,PT00M43.90S,2023-02-08T02:46:32.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630217,,,1610612741,70,74,2023-02-08T02:46:57Z,4890000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (LaVine 1 FT),"[1630217, 203897]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Bane,D. Bane,,,,,,,,,201246.0,2.0,0.0,LaVine,203897.0,,,,,,
501,PT00M43.90S,2023-02-08T02:46:58.9Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203897,,,1610612741,70,74,2023-02-08T02:47:08Z,4910000,False,,,0,,MISS Z. LaVine Free Throw 1 of 1,[203897],1610612741.0,CHI,,,,,,,,,,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
502,PT00M43.10S,2023-02-08T02:46:59.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,70,74,2023-02-08T02:47:08Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,501.0,,,,,,,,,,,,,,,,,,
503,PT00M43.10S,2023-02-08T02:47:03.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630583,,,1610612741,70,74,2023-02-08T02:47:25Z,4930000,False,,,0,,S. Aldama loose ball personal FOUL (2 PF) (Drummond 2 FT),"[1630583, 203083]",1610612763.0,MEM,loose ball,,,,,,Restricted Area,0-8 Center,,,Aldama,S. Aldama,,,,,,,,,1628480.0,2.0,0.0,Drummond,203083.0,,,,,,
505,PT00M43.10S,2023-02-08T02:47:28.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203083,,,1610612741,70,74,2023-02-08T02:47:28Z,4950000,False,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612741.0,CHI,,,,,,,,,,Missed,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,
506,PT00M43.10S,2023-02-08T02:47:28.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,70,74,2023-02-08T02:47:28Z,4960000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,,,,
507,PT00M43.10S,2023-02-08T02:47:46.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203083,,,1610612741,70,75,2023-02-08T02:47:46Z,4970000,False,,,0,,A. Drummond Free Throw 2 of 2 (3 PTS),[203083],1610612741.0,CHI,,,,,,,,,,Made,Drummond,A. Drummond,,,,,3.0,,,,,,,,,,,,,,
611,PT00M32.70S,2023-02-08T02:47:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.915243101182654,49.01960784313725,1610612763,70,75,2023-02-08T03:10:01Z,4990000,False,5.0,13.0,1,left,MISS J. Morant driving Layup - blocked,"[1629630, 203083]",1610612763.0,MEM,driving,,,,,,Restricted Area,0-8 Center,1.34,Missed,Morant,J. Morant,,,,,,,,,,,,,,,Drummond,203083.0,,,
612,PT00M32.70S,2023-02-08T02:47:47.1Z,3,REGULAR,block,,[],203083,,,1610612763,70,75,2023-02-08T03:08:03Z,5000000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,
613,PT00M30.70S,2023-02-08T02:47:49.1Z,3,REGULAR,rebound,offensive,[],1629630,,,1610612763,70,75,2023-02-08T03:10:01Z,5005000,False,,,0,,J. Morant REBOUND (Off:1 Def:4),[1629630],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,Morant,J. Morant,611.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
511,PT00M29.70S,2023-02-08T02:48:05.4Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612763,70,75,2023-02-08T02:48:49Z,5010000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Morant 2 FT),"[203083, 1629630]",1610612741.0,CHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Drummond,A. Drummond,,,,,,,,,2003.0,2.0,0.0,Morant,1629630.0,,,,,,
513,PT00M29.70S,2023-02-08T02:48:42.6Z,3,REGULAR,substitution,out,[],1626145,,,1610612763,70,75,2023-02-08T02:48:44Z,5030000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
514,PT00M29.70S,2023-02-08T02:48:42.6Z,3,REGULAR,substitution,in,[],1628415,,,1610612763,70,75,2023-02-08T02:48:44Z,5040000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
515,PT00M29.70S,2023-02-08T02:48:50.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629630,,,1610612763,71,75,2023-02-08T03:08:03Z,5050000,False,,,0,,J. Morant Free Throw 1 of 2 (27 PTS),[1629630],1610612763.0,MEM,,,,,,,,,,Made,Morant,J. Morant,,,,,27.0,,,,,,,,,,,,,,
