actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
323,PT00M07.00S,2023-04-01T01:06:29.2Z,2,REGULAR,3pt,Jump Shot,[],202695,28.465834428383708,79.16666666666666,1610612746,55,51,2023-04-01T01:06:34Z,3200000,False,-146.0,215.0,1,left,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,25.99,Missed,,,,,,,,,,,,,,,
324,PT00M03.60S,2023-04-01T01:06:32.6Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,55,51,2023-04-01T01:06:34Z,3210000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,323.0,1.0,1.0,0.0,,,,,,
327,PT00M00.00S,2023-04-01T01:06:43.1Z,2,REGULAR,period,end,[],0,,,1610612763,55,51,2023-04-01T01:06:43Z,3240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-04-01T01:21:11.6Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612763,55,51,2023-04-01T01:21:50Z,3250000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-04-01T01:21:11.6Z,3,REGULAR,substitution,out,['startperiod'],1631223,,,1610612763,55,51,2023-04-01T01:21:50Z,3260000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-04-01T01:21:11.6Z,3,REGULAR,substitution,out,['startperiod'],202695,,,1610612763,55,51,2023-04-01T01:21:50Z,3270000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-04-01T01:21:11.6Z,3,REGULAR,substitution,in,['startperiod'],1630217,,,1610612763,55,51,2023-04-01T01:21:50Z,3280000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2023-04-01T01:21:11.6Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,55,51,2023-04-01T01:21:50Z,3290000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2023-04-01T01:21:11.6Z,3,REGULAR,substitution,in,['startperiod'],1629611,,,1610612763,55,51,2023-04-01T01:21:50Z,3300000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2023-04-01T01:21:53.8Z,3,REGULAR,period,start,[],0,,,1610612746,55,51,2023-04-01T01:21:53Z,3310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M42.00S,2023-04-01T01:22:10.8Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612746,55,51,2023-04-01T01:22:14Z,3320000,False,,,0,,R. Westbrook bad pass TURNOVER (3 TO),"[201566, 1628415]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,3.0,Brooks,1628415.0,,,,,,,,,,,,,,,,,
339,PT11M42.00S,2023-04-01T01:22:10.8Z,3,REGULAR,steal,,[],1628415,,,1610612763,55,51,2023-04-01T01:22:13Z,3330000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
340,PT11M35.00S,2023-04-01T01:22:18.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,6.389618922470433,51.9607843137255,1610612763,57,51,2023-04-01T01:22:22Z,3340000,False,-10.0,8.0,1,left,J. Jackson Jr. cutting finger roll Layup (9 PTS) (J. Morant 2 AST),"[1628991, 1629630]",1610612763.0,MEM,cutting finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,1.24,Made,9.0,,J. Morant,1629630.0,2.0,,,,,,,,,,
342,PT11M15.00S,2023-04-01T01:22:37.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,80.76544021024968,49.26470588235294,1610612746,57,51,2023-04-01T01:22:42Z,3360000,False,-4.0,128.0,1,right,MISS T. Mann 12' step back Shot,[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,12.84,Missed,,,,,,,,,,,,,,,
343,PT11M11.00S,2023-04-01T01:22:41.5Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,57,51,2023-04-01T01:22:42Z,3370000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,342.0,2.0,2.0,0.0,,,,,,
344,PT11M09.00S,2023-04-01T01:22:44.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630214,6.521024967148489,50.49019607843137,1610612763,59,51,2023-04-01T01:22:49Z,3380000,False,-2.0,9.0,1,left,X. Tillman running DUNK (10 PTS) (J. Morant 3 AST),"[1630214, 1629630]",1610612763.0,MEM,running,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,0.91,Made,10.0,,J. Morant,1629630.0,3.0,,,,,,,,,,
346,PT10M54.00S,2023-04-01T01:22:58.0Z,3,REGULAR,3pt,Jump Shot,[],201566,71.43561103810775,76.7156862745098,1610612746,59,51,2023-04-01T01:23:02Z,3400000,False,134.0,216.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,25.4,Missed,,,,,,,,,,,,,,,
347,PT10M51.00S,2023-04-01T01:23:01.0Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,59,51,2023-04-01T01:23:02Z,3410000,False,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,346.0,3.0,3.0,0.0,,,,,,
348,PT10M48.00S,2023-04-01T01:23:04.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,33.327858081471746,49.26470588235294,1610612763,59,51,2023-04-01T01:23:11Z,3420000,False,4.0,261.0,1,left,MISS J. Morant 26' running pullup 3PT,[1629630],1610612763.0,MEM,running pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,26.08,Missed,,,,,,,,,,,,,,,
349,PT10M47.00S,2023-04-01T01:23:05.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,59,51,2023-04-01T01:23:11Z,3430000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,348.0,,,,,,,,,
351,PT10M39.00S,2023-04-01T01:23:21.9Z,3,REGULAR,turnover,out-of-bounds,[],201566,,,1610612746,59,51,2023-04-01T01:23:26Z,3450000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (4 TO),[201566],1610612746.0,LAC,bad pass,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,4.0,,,,,,203593.0,,,,,,,,,,,,,
352,PT10M26.00S,2023-04-01T01:23:47.3Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612763,59,51,2023-04-01T01:24:09Z,3460000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Morant 2 FT),"[1627826, 1629630]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,Morant,1629630.0
354,PT10M26.00S,2023-04-01T01:24:11.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629630,,,1610612763,60,51,2023-04-01T01:24:41Z,3480000,False,,,0,,J. Morant Free Throw 1 of 2 (4 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
355,PT10M26.00S,2023-04-01T01:24:11.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629630,,,1610612763,60,51,2023-04-01T01:24:41Z,3490000,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
356,PT10M23.00S,2023-04-01T01:24:14.7Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,60,51,2023-04-01T01:24:41Z,3500000,False,,,0,,I. Zubac REBOUND (Off:5 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,355.0,14.0,9.0,5.0,,,,,,
357,PT10M13.00S,2023-04-01T01:24:41.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,92.46057818659659,49.26470588235294,1610612746,60,53,2023-04-01T01:24:44Z,3510000,False,-4.0,18.0,1,right,I. Zubac cutting DUNK (13 PTS) (R. Westbrook 9 AST),"[1627826, 201566]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,1.88,Made,13.0,,R. Westbrook,201566.0,9.0,,,,,,,,,,
359,PT09M50.00S,2023-04-01T01:25:04.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,12.697109067017081,63.970588235294116,1610612763,60,53,2023-04-01T01:25:09Z,3530000,False,-70.0,67.0,1,left,MISS D. Brooks 9' turnaround fadeaway Shot,[1628415],1610612763.0,MEM,turnaround fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Left,,,,9.68,Missed,,,,,,,,,,,,,,,
360,PT09M50.00S,2023-04-01T01:25:04.6Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,60,53,2023-04-01T01:27:45Z,3540000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,359.0,3.0,1.0,2.0,,,,,,
369,PT09M50.00S,2023-04-01T01:25:13.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,5.995400788436268,53.431372549019606,1610612763,60,53,2023-04-01T01:27:45Z,3545000,False,-17.0,4.0,1,left,MISS J. Jackson Jr. tip Layup,[1628991],1610612763.0,MEM,tip,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,1.76,Missed,,,,,,,,,,,,,,,
371,PT09M50.00S,2023-04-01T01:25:13.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612746,60,53,2023-04-01T01:27:29Z,3548750,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,369.0,3.0,3.0,0.0,,,,,,
361,PT09M33.00S,2023-04-01T01:25:22.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626181,92.06636005256242,47.794117647058826,1610612746,60,55,2023-04-01T01:28:54Z,3550000,False,-11.0,22.0,1,right,N. Powell cutting Layup (7 PTS) (R. Westbrook 10 AST),"[1626181, 201566]",1610612746.0,LAC,cutting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,2.47,Made,7.0,,R. Westbrook,201566.0,10.0,,,,,,,,,,
363,PT09M33.00S,2023-04-01T01:25:30.8Z,3,REGULAR,violation,defensive goaltending,[],1628991,,,1610612746,60,55,2023-04-01T01:25:36Z,3570000,False,,,0,,J. Jackson Jr. defensive goaltending VIOLATION,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,
364,PT09M18.00S,2023-04-01T01:25:47.4Z,3,REGULAR,3pt,Jump Shot,[],1628415,26.49474375821288,84.06862745098039,1610612763,60,55,2023-04-01T01:25:52Z,3580000,False,-170.0,197.0,1,left,MISS D. Brooks 26' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,26.01,Missed,,,,,,,,,,,,,,,
365,PT09M13.00S,2023-04-01T01:25:52.4Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,60,55,2023-04-01T01:25:52Z,3590000,False,,,0,,I. Zubac REBOUND (Off:5 Def:10),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,364.0,15.0,10.0,5.0,,,,,,
366,PT09M09.00S,2023-04-01T01:25:56.5Z,3,REGULAR,3pt,Jump Shot,[],1629611,83.52496714848883,4.411764705882353,1610612746,60,58,2023-04-01T01:26:02Z,3600000,False,-228.0,102.0,1,right,T. Mann 24' 3PT  (5 PTS) (R. Westbrook 11 AST),"[1629611, 201566]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,24.98,Made,5.0,,R. Westbrook,201566.0,11.0,,,,,,,,,,
368,PT09M07.00S,2023-04-01T01:26:02.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,60,58,2023-04-01T01:26:02Z,3620000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M56.00S,2023-04-01T01:29:07.0Z,3,REGULAR,3pt,Jump Shot,[],1630217,32.40801576872536,48.03921568627451,1610612763,60,58,2023-04-01T01:29:14Z,3630000,False,10.0,252.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,25.23,Missed,,,,,,,,,,,,,,,
373,PT08M55.00S,2023-04-01T01:29:08.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,60,58,2023-04-01T01:29:14Z,3640000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,372.0,,,,,,,,,
375,PT08M51.00S,2023-04-01T01:29:30.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630217,10.85742444152431,41.911764705882355,1610612763,62,58,2023-04-01T01:32:02Z,3660000,False,40.0,50.0,1,left,D. Bane 6' driving Hook (11 PTS) (X. Tillman 2 AST),"[1630217, 1630214]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,6.4,Made,11.0,,X. Tillman,1630214.0,2.0,,,,,,,,,,
376,PT08M51.00S,2023-04-01T01:29:34.6Z,3,REGULAR,foul,personal,['1freethrow'],1626181,,,1610612763,62,58,2023-04-01T01:29:50Z,3670000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Bane 1 FT),"[1626181, 1630217]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201639.0,,,,,,,,,,1.0,0.0,Bane,1630217.0
378,PT08M51.00S,2023-04-01T01:29:52.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630217,,,1610612763,63,58,2023-04-01T01:29:52Z,3690000,False,,,0,,D. Bane Free Throw 1 of 1 (12 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
379,PT08M30.00S,2023-04-01T01:30:15.9Z,3,REGULAR,3pt,Jump Shot,[],1629611,70.38436268068331,75.0,1610612746,63,58,2023-04-01T01:30:21Z,3700000,False,125.0,226.0,1,right,MISS T. Mann 25' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,25.82,Missed,,,,,,,,,,,,,,,
380,PT08M28.00S,2023-04-01T01:30:17.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,63,58,2023-04-01T01:30:21Z,3710000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,379.0,,,,,,,,,
383,PT08M09.00S,2023-04-01T01:30:43.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628415,9.59264126149803,58.02313112745098,1610612763,63,58,2023-04-01T01:32:52Z,3730000,False,-40.0,38.0,1,left,MISS D. Brooks driving bank Hook,[1628415],1610612763.0,MEM,driving bank,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,5.5,Missed,,,,,,,,,,,,,,,
384,PT08M05.00S,2023-04-01T01:30:47.3Z,3,REGULAR,rebound,offensive,[],1630214,,,1610612763,63,58,2023-04-01T01:30:47Z,3740000,False,,,0,,X. Tillman REBOUND (Off:4 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,383.0,7.0,3.0,4.0,,,,,,
385,PT08M05.00S,2023-04-01T01:30:46.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630214,5.590000152587891,50.0,1610612763,63,58,2023-04-01T01:30:51Z,3750000,False,0.0,0.0,1,left,MISS X. Tillman tip Layup,[1630214],1610612763.0,MEM,tip,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
386,PT08M05.00S,2023-04-01T01:30:46.8Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,63,58,2023-04-01T01:30:51Z,3760000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,385.0,2.0,2.0,0.0,,,,,,
387,PT07M48.00S,2023-04-01T01:31:03.8Z,3,REGULAR,2pt,Jump Shot,[],201587,91.27792378449409,16.666666666666664,1610612746,63,58,2023-04-01T01:31:09Z,3770000,False,-167.0,29.0,1,right,MISS N. Batum 16' pullup Shot,[201587],1610612746.0,LAC,pullup,,,Batum,N. Batum,,,,,Mid-Range,16-24 Left,,,,16.93,Missed,,,,,,,,,,,,,,,
388,PT07M45.00S,2023-04-01T01:31:06.8Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,63,58,2023-04-01T01:31:09Z,3780000,False,,,0,,X. Tillman REBOUND (Off:4 Def:4),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Left,,,,,,,,,,,387.0,8.0,4.0,4.0,,,,,,
389,PT07M36.00S,2023-04-01T01:31:16.4Z,3,REGULAR,turnover,bad pass,[],1629630,,,1610612763,63,58,2023-04-01T01:31:19Z,3790000,False,,,0,,J. Morant bad pass TURNOVER (3 TO),"[1629630, 1627826]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,8-16 Right,3.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,
390,PT07M36.00S,2023-04-01T01:31:16.4Z,3,REGULAR,steal,,[],1627826,,,1610612746,63,58,2023-04-01T01:31:18Z,3800000,False,,,0,,I. Zubac STEAL (2 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
391,PT07M26.00S,2023-04-01T01:31:26.4Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612746,63,58,2023-04-01T01:31:41Z,3810000,False,,,0,,R. Westbrook bad pass TURNOVER (5 TO),"[201566, 1630217]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,5.0,Bane,1630217.0,,,,,,,,,,,,,,,,,
392,PT07M26.00S,2023-04-01T01:31:26.4Z,3,REGULAR,steal,,[],1630217,,,1610612763,63,58,2023-04-01T01:31:29Z,3820000,False,,,0,,D. Bane STEAL (3 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
393,PT07M20.00S,2023-04-01T01:31:32.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630214,7.046649145860711,50.73529411764706,1610612763,65,58,2023-04-01T01:31:38Z,3830000,False,-4.0,14.0,1,left,X. Tillman running alley-oop Layup (12 PTS) (D. Bane 6 AST),"[1630214, 1630217]",1610612763.0,MEM,running alley-oop,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,1.42,Made,12.0,,D. Bane,1630217.0,6.0,,,,,,,,,,
395,PT07M07.00S,2023-04-01T01:31:44.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,83.65637319316689,48.28431372549019,1610612746,65,58,2023-04-01T01:31:49Z,3850000,False,-9.0,101.0,1,right,MISS N. Powell 10' driving floating Shot - blocked,"[1626181, 1628991]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,10.15,Missed,,,,,,,,,,Jackson Jr.,1628991.0,,,,
396,PT07M07.00S,2023-04-01T01:31:44.8Z,3,REGULAR,block,,[],1628991,,,1610612746,65,58,2023-04-01T01:31:46Z,3860000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
397,PT07M04.00S,2023-04-01T01:31:47.8Z,3,REGULAR,rebound,offensive,[],1626181,,,1610612746,65,58,2023-04-01T01:31:49Z,3870000,False,,,0,,N. Powell REBOUND (Off:1 Def:0),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,395.0,1.0,0.0,1.0,,,,,,
398,PT06M55.00S,2023-04-01T01:31:57.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626181,86.41590013140605,47.05882352941176,1610612746,65,60,2023-04-01T01:32:02Z,3880000,False,-15.0,75.0,1,right,N. Powell 7' driving floating Jump Shot (9 PTS) (N. Batum 1 AST),"[1626181, 201587]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,7.66,Made,9.0,,N. Batum,201587.0,1.0,,,,,,,,,,
400,PT06M46.00S,2023-04-01T01:32:08.6Z,3,REGULAR,foul,personal,[],1626181,,,1610612763,65,60,2023-04-01T01:32:20Z,3900000,False,,,0,,N. Powell personal FOUL (2 PF),"[1626181, 1628991]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,,,,,,2.0,0.0,Jackson Jr.,1628991.0
402,PT06M46.00S,2023-04-01T01:32:32.3Z,3,REGULAR,substitution,out,[],1630214,,,1610612763,65,60,2023-04-01T01:32:39Z,3920000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M46.00S,2023-04-01T01:32:32.3Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,65,60,2023-04-01T01:32:39Z,3930000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M35.00S,2023-04-01T01:33:01.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.5722733245729295,53.67647058823529,1610612763,67,60,2023-04-01T01:33:06Z,3940000,False,-18.0,19.0,1,left,J. Morant driving finger roll Layup (6 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,2.62,Made,6.0,,,,,,,,,,,,,,
405,PT06M19.00S,2023-04-01T01:33:17.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,80.3712220762155,62.99019607843137,1610612746,67,60,2023-04-01T01:33:25Z,3950000,False,65.0,132.0,1,right,MISS R. Westbrook 14' pullup Shot,[201566],1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,14.71,Missed,,,,,,,,,,,,,,,
406,PT06M11.00S,2023-04-01T01:33:25.1Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,67,60,2023-04-01T01:33:25Z,3960000,False,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,405.0,4.0,4.0,0.0,,,,,,
407,PT06M10.00S,2023-04-01T01:33:28.1Z,3,REGULAR,foul,personal,[],201587,,,1610612763,67,60,2023-04-01T01:33:36Z,3970000,False,,,0,,N. Batum personal FOUL (2 PF),"[201587, 1629630]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,Morant,1629630.0
409,PT06M03.00S,2023-04-01T01:33:59.5Z,3,REGULAR,turnover,lost ball,[],1628991,,,1610612763,67,60,2023-04-01T01:42:49Z,3990000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (2 TO),"[1628991, 201587]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,2.0,Batum,201587.0,,,,,,,,,,,,,,,,,
410,PT06M03.00S,2023-04-01T01:33:59.5Z,3,REGULAR,steal,,[],201587,,,1610612746,67,60,2023-04-01T01:34:01Z,4000000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
411,PT05M57.00S,2023-04-01T01:34:04.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627826,92.9862023653088,49.50980392156863,1610612746,67,62,2023-04-01T01:34:09Z,4010000,False,-2.0,13.0,1,right,I. Zubac running DUNK (15 PTS) (T. Mann 2 AST),"[1627826, 1629611]",1610612746.0,LAC,running,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,1.36,Made,15.0,,T. Mann,1629611.0,2.0,,,,,,,,,,
