actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
171,PT11M16.00S,2023-02-02T00:39:17.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630570,92.19776609724047,51.71568627450981,1610612757,32,26,2023-02-02T00:39:36Z,1700000,False,9.0,21.0,1,right,MISS T. Watford cutting DUNK - blocked,"[1630570, 1628991]",1610612757.0,POR,cutting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
172,PT11M16.00S,2023-02-02T00:39:17.7Z,2,REGULAR,block,,[],1628991,,,1610612757,32,26,2023-02-02T00:39:21Z,1710000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
173,PT11M16.00S,2023-02-02T00:39:17.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,32,26,2023-02-02T00:39:36Z,1720000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,171.0,,,,,,,,,,,,
175,PT11M14.00S,2023-02-02T00:39:46.1Z,2,REGULAR,foul,personal,[],1630217,,,1610612757,32,26,2023-02-02T00:40:03Z,1740000,False,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 1630570]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628951.0,,,,,,,,2.0,0.0,Watford,1630570.0,,
177,PT11M09.00S,2023-02-02T00:40:06.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203081,88.91261498028909,86.51960784313727,1610612757,32,28,2023-02-02T00:40:10Z,1760000,False,183.0,52.0,1,right,D. Lillard 18' step back Jump Shot (6 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right,18.98,Made,6.0,,,,,,,,,,,,,,,,,
178,PT10M52.00S,2023-02-02T00:40:23.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,5.601182654402102,49.50980392156863,1610612763,34,28,2023-02-02T00:40:27Z,1770000,False,2.0,0.0,1,left,J. Jackson Jr. driving DUNK (6 PTS) (T. Jones 2 AST),"[1628991, 1626145]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.25,Made,6.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
180,PT10M43.00S,2023-02-02T00:40:34.6Z,2,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612757,34,28,2023-02-02T00:40:41Z,1790000,False,,,0,,B. Clarke shooting personal FOUL (3 PF) (Lillard 2 FT),"[1629634, 203081]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,200834.0,,,,,,,,3.0,0.0,Lillard,203081.0,,
182,PT10M43.00S,2023-02-02T00:41:00.8Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,34,29,2023-02-02T00:41:00Z,1810000,False,,,0,,D. Lillard Free Throw 1 of 2 (7 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
183,PT10M43.00S,2023-02-02T00:41:04.0Z,2,REGULAR,substitution,out,[],1629634,,,1610612757,34,29,2023-02-02T00:41:06Z,1820000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M43.00S,2023-02-02T00:41:04.0Z,2,REGULAR,substitution,in,[],1630583,,,1610612757,34,29,2023-02-02T00:41:06Z,1830000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M43.00S,2023-02-02T00:41:23.0Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,34,30,2023-02-02T00:41:23Z,1840000,False,,,0,,D. Lillard Free Throw 2 of 2 (8 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
186,PT10M23.00S,2023-02-02T00:41:45.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,5.469776609724048,49.754901960784316,1610612763,36,30,2023-02-02T00:41:52Z,1850000,False,1.0,-1.0,1,left,S. Aldama driving DUNK (2 PTS) (D. Bane 2 AST),"[1630583, 1630217]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.16,Made,2.0,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,
188,PT10M07.00S,2023-02-02T00:42:01.3Z,2,REGULAR,3pt,Jump Shot,[],1629642,71.04139290407359,22.30392156862745,1610612757,36,30,2023-02-02T00:42:05Z,1870000,False,-138.0,220.0,1,right,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
189,PT10M03.00S,2023-02-02T00:42:05.3Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,36,30,2023-02-02T00:42:05Z,1880000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,
190,PT09M59.00S,2023-02-02T00:42:09.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201980,28.991458607095925,73.77450980392157,1610612763,36,30,2023-02-02T00:42:13Z,1890000,False,-119.0,220.0,1,left,MISS D. Green 25' running 3PT,[201980],1610612763.0,MEM,running,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
191,PT09M56.00S,2023-02-02T00:42:12.0Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,36,30,2023-02-02T00:42:13Z,1900000,False,,,0,,N. Little REBOUND (Off:0 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,,,,,,,,190.0,2.0,2.0,0.0,,,,,,,,,
192,PT09M51.00S,2023-02-02T00:42:16.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203081,60.528909329829176,36.76470588235294,1610612757,36,30,2023-02-02T00:42:22Z,1910000,False,-66.0,319.0,1,right,MISS D. Lillard 32' running pullup 3PT,[203081],1610612757.0,POR,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,32.53,Missed,,,,,,,,,,,,,,,,,,
193,PT09M47.00S,2023-02-02T00:42:20.9Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,36,30,2023-02-02T00:42:22Z,1920000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,
194,PT09M42.00S,2023-02-02T00:42:26.7Z,2,REGULAR,3pt,Jump Shot,[],201980,8.754927726675426,3.1862745098039214,1610612763,36,30,2023-02-02T00:42:31Z,1930000,False,234.0,30.0,1,left,MISS D. Green 3PT,[201980],1610612763.0,MEM,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,23.6,Missed,,,,,,,,,,,,,,,,,,
195,PT09M38.00S,2023-02-02T00:42:30.7Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,36,30,2023-02-02T00:42:31Z,1940000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Right Corner 3,24+ Right,,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,
196,PT09M32.00S,2023-02-02T00:42:36.8Z,2,REGULAR,3pt,Jump Shot,[],203081,71.43561103810775,77.20588235294117,1610612757,36,33,2023-02-02T00:42:41Z,1950000,False,136.0,216.0,1,right,D. Lillard 25' 3PT  (11 PTS) (T. Watford 1 AST),"[203081, 1630570]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.52,Made,11.0,T. Watford,1630570.0,1.0,,,,,,,,,,,,,,
198,PT09M14.00S,2023-02-02T00:42:54.8Z,2,REGULAR,turnover,bad pass,[],1626145,,,1610612763,36,33,2023-02-02T00:42:57Z,1970000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1627780]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Payton II,1627780.0,,,,,,
199,PT09M14.00S,2023-02-02T00:42:54.8Z,2,REGULAR,steal,,[],1627780,,,1610612757,36,33,2023-02-02T00:42:56Z,1980000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
200,PT09M10.00S,2023-02-02T00:42:58.6Z,2,REGULAR,turnover,bad pass,[],1627780,,,1610612757,36,33,2023-02-02T00:43:00Z,1990000,False,,,0,,G. Payton II bad pass TURNOVER (1 TO),"[1627780, 201980]",1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Green,201980.0,,,,,,
201,PT09M10.00S,2023-02-02T00:42:58.6Z,2,REGULAR,steal,,[],201980,,,1610612763,36,33,2023-02-02T00:42:59Z,2000000,False,,,0,,D. Green STEAL (1 STL),[201980],1610612763.0,MEM,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
202,PT09M06.00S,2023-02-02T00:43:02.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626145,30.042706964520367,26.47058823529412,1610612763,36,33,2023-02-02T00:43:06Z,2010000,False,118.0,230.0,1,left,MISS T. Jones 25' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
203,PT09M03.00S,2023-02-02T00:43:05.5Z,2,REGULAR,rebound,offensive,[],201980,,,1610612763,36,33,2023-02-02T00:43:05Z,2020000,False,,,0,,D. Green REBOUND (Off:1 Def:0),[201980],1610612763.0,MEM,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,202.0,1.0,0.0,1.0,,,,,,,,,
204,PT09M01.00S,2023-02-02T00:43:09.4Z,2,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612763,36,33,2023-02-02T00:43:21Z,2030000,False,,,0,,S. Sharpe shooting personal FOUL (2 PF) (Jones 2 FT),"[1631101, 1626145]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628951.0,,,,,,,,2.0,0.0,Jones,1626145.0,,
206,PT09M01.00S,2023-02-02T00:43:34.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626145,,,1610612763,36,33,2023-02-02T00:43:34Z,2050000,False,,,0,,MISS T. Jones Free Throw 1 of 2,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
207,PT09M01.00S,2023-02-02T00:43:34.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,36,33,2023-02-02T00:43:34Z,2060000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,206.0,,,,,,,,,,,,
208,PT09M01.00S,2023-02-02T00:43:50.4Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626145,,,1610612763,37,33,2023-02-02T00:43:50Z,2070000,False,,,0,,T. Jones Free Throw 2 of 2 (1 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
209,PT08M48.00S,2023-02-02T00:44:05.3Z,2,REGULAR,foul,personal,['3freethrow'],1630217,,,1610612757,37,33,2023-02-02T00:44:14Z,2080000,False,,,0,,D. Bane shooting personal FOUL (3 PF) (Lillard 3 FT),"[1630217, 203081]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,203593.0,,,,,,,,3.0,0.0,Lillard,203081.0,,
211,PT08M48.00S,2023-02-02T00:44:34.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,37,33,2023-02-02T00:44:34Z,2100000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M48.00S,2023-02-02T00:47:11.6Z,2,REGULAR,substitution,out,[],1630217,,,1610612757,37,33,2023-02-02T00:47:21Z,2120000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M48.00S,2023-02-02T00:47:11.6Z,2,REGULAR,substitution,in,[],1628415,,,1610612757,37,33,2023-02-02T00:47:21Z,2130000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M48.00S,2023-02-02T00:47:39.9Z,2,REGULAR,freethrow,1 of 3,[],203081,,,1610612757,37,34,2023-02-02T00:47:39Z,2140000,False,,,0,,D. Lillard Free Throw 1 of 3 (12 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
216,PT08M48.00S,2023-02-02T00:47:55.3Z,2,REGULAR,freethrow,2 of 3,[],203081,,,1610612757,37,35,2023-02-02T00:47:55Z,2150000,False,,,0,,D. Lillard Free Throw 2 of 3 (13 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
217,PT08M48.00S,2023-02-02T00:48:10.8Z,2,REGULAR,freethrow,3 of 3,[],203081,,,1610612757,37,36,2023-02-02T00:48:10Z,2160000,False,,,0,,D. Lillard Free Throw 3 of 3 (14 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
218,PT08M37.00S,2023-02-02T00:48:26.8Z,2,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612763,37,36,2023-02-02T00:48:41Z,2170000,False,,,0,,G. Payton II shooting personal FOUL (2 PF) (Jones 2 FT),"[1627780, 1626145]",1610612757.0,POR,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200834.0,,,,,,,,2.0,0.0,Jones,1626145.0,,
220,PT08M37.00S,2023-02-02T00:48:52.1Z,2,REGULAR,freethrow,1 of 2,[],1626145,,,1610612763,38,36,2023-02-02T00:48:52Z,2190000,False,,,0,,T. Jones Free Throw 1 of 2 (2 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
221,PT08M37.00S,2023-02-02T00:49:12.2Z,2,REGULAR,freethrow,2 of 2,[],1626145,,,1610612763,39,36,2023-02-02T00:49:12Z,2200000,False,,,0,,T. Jones Free Throw 2 of 2 (3 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
222,PT08M24.00S,2023-02-02T00:49:27.1Z,2,REGULAR,3pt,Jump Shot,[],203081,65.78515111695138,46.07843137254902,1610612757,39,36,2023-02-02T00:49:31Z,2210000,False,-20.0,269.0,1,right,MISS D. Lillard 26' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,26.98,Missed,,,,,,,,,,,,,,,,,,
223,PT08M19.00S,2023-02-02T00:49:32.1Z,2,REGULAR,rebound,offensive,[],1629642,,,1610612757,39,36,2023-02-02T00:49:31Z,2220000,False,,,0,,N. Little REBOUND (Off:1 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Center,,,,,,,,222.0,3.0,2.0,1.0,,,,,,,,,
224,PT08M14.00S,2023-02-02T00:49:35.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630570,81.68528252299606,40.68627450980392,1610612757,39,36,2023-02-02T00:49:39Z,2230000,False,-47.0,120.0,1,right,MISS T. Watford 12' driving floating Shot,[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,12.85,Missed,,,,,,,,,,,,,,,,,,
225,PT08M11.00S,2023-02-02T00:49:38.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,39,36,2023-02-02T00:49:39Z,2240000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,224.0,2.0,2.0,0.0,,,,,,,,,
226,PT08M01.00S,2023-02-02T00:49:48.8Z,2,REGULAR,3pt,Jump Shot,[],1626145,5.601182654402102,4.411764705882353,1610612763,39,36,2023-02-02T00:49:52Z,2250000,False,228.0,0.0,1,left,MISS T. Jones 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
227,PT07M58.00S,2023-02-02T00:49:51.8Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,39,36,2023-02-02T00:49:52Z,2260000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Right Corner 3,24+ Right,,,,,,,,226.0,2.0,2.0,0.0,,,,,,,,,
228,PT07M52.00S,2023-02-02T00:50:01.7Z,2,REGULAR,turnover,backcourt,[],1630570,,,1610612757,39,36,2023-02-02T00:50:09Z,2270000,False,,,0,,T. Watford backcourt TURNOVER (1 TO),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,,,,,1628951.0,,,,,1.0,,,,,,,,
230,PT07M52.00S,2023-02-02T00:50:09.4Z,2,REGULAR,substitution,out,[],1627780,,,1610612763,39,36,2023-02-02T00:50:21Z,2290000,False,,,0,,SUB out: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M52.00S,2023-02-02T00:50:09.4Z,2,REGULAR,substitution,out,[],1631101,,,1610612763,39,36,2023-02-02T00:50:21Z,2300000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M52.00S,2023-02-02T00:50:09.4Z,2,REGULAR,substitution,in,[],1628404,,,1610612763,39,36,2023-02-02T00:50:21Z,2310000,False,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M52.00S,2023-02-02T00:50:09.4Z,2,REGULAR,substitution,in,[],203924,,,1610612763,39,36,2023-02-02T00:50:21Z,2320000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M52.00S,2023-02-02T00:50:09.4Z,2,REGULAR,substitution,in,[],1629014,,,1610612763,39,36,2023-02-02T00:50:21Z,2330000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M52.00S,2023-02-02T00:50:09.4Z,2,REGULAR,substitution,out,[],1629642,,,1610612763,39,36,2023-02-02T00:50:33Z,2340000,False,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M37.00S,2023-02-02T00:50:45.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,28.991458607095925,27.696078431372552,1610612763,39,36,2023-02-02T00:50:48Z,2350000,False,112.0,220.0,1,left,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,24.66,Missed,,,,,,,,,,,,,,,,,,
237,PT07M35.00S,2023-02-02T00:50:47.7Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,39,36,2023-02-02T00:50:48Z,2360000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,236.0,1.0,1.0,0.0,,,,,,,,,
238,PT07M26.00S,2023-02-02T00:50:58.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201980,,,1610612757,39,36,2023-02-02T00:51:11Z,2370000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Grant 2 FT),"[201980, 203924]",1610612763.0,MEM,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,200834.0,,,,,,,,1.0,0.0,Grant,203924.0,,
240,PT07M26.00S,2023-02-02T00:51:53.6Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,39,37,2023-02-02T00:51:53Z,2390000,False,,,0,,J. Grant Free Throw 1 of 2 (10 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
241,PT07M26.00S,2023-02-02T00:51:54.3Z,2,REGULAR,substitution,out,[],1628991,,,1610612757,39,37,2023-02-02T00:51:58Z,2400000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M26.00S,2023-02-02T00:51:54.3Z,2,REGULAR,substitution,in,[],1630214,,,1610612757,39,37,2023-02-02T00:51:58Z,2410000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M26.00S,2023-02-02T00:52:13.4Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,39,38,2023-02-02T00:52:13Z,2420000,False,,,0,,J. Grant Free Throw 2 of 2 (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
244,PT07M13.00S,2023-02-02T00:52:28.1Z,2,REGULAR,3pt,Jump Shot,[],201980,27.414586070959263,20.34313725490196,1610612763,42,38,2023-02-02T00:52:31Z,2430000,False,148.0,205.0,1,left,D. Green 25' 3PT  (3 PTS) (X. Tillman 1 AST),"[201980, 1630214]",1610612763.0,MEM,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,25.32,Made,3.0,X. Tillman,1630214.0,1.0,,,,,,,,,,,,,,
246,PT07M00.00S,2023-02-02T00:52:40.7Z,2,REGULAR,3pt,Jump Shot,[],1628404,71.04139290407359,22.54901960784314,1610612757,42,38,2023-02-02T00:52:45Z,2450000,False,-137.0,220.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
247,PT06M56.00S,2023-02-02T00:52:44.7Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,42,38,2023-02-02T00:52:45Z,2460000,False,,,0,,X. Tillman REBOUND (Off:2 Def:4),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,,,,,,,,246.0,6.0,4.0,2.0,,,,,,,,,
248,PT06M50.00S,2023-02-02T00:52:50.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,6.258212877792378,51.71568627450981,1610612763,44,38,2023-02-02T00:52:55Z,2470000,False,-9.0,6.0,1,left,S. Aldama cutting DUNK (4 PTS) (D. Brooks 1 AST),"[1630583, 1628415]",1610612763.0,MEM,cutting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1.07,Made,4.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
250,PT06M50.00S,2023-02-02T00:53:02.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,44,38,2023-02-02T00:53:02Z,2490000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M50.00S,2023-02-02T00:54:47.5Z,2,REGULAR,substitution,out,[],1626145,,,1610612757,44,38,2023-02-02T00:55:36Z,2500000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M50.00S,2023-02-02T00:54:47.5Z,2,REGULAR,substitution,out,[],203081,,,1610612757,44,38,2023-02-02T00:55:36Z,2510000,False,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M50.00S,2023-02-02T00:54:47.5Z,2,REGULAR,substitution,out,[],1630570,,,1610612757,44,38,2023-02-02T00:55:36Z,2520000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M50.00S,2023-02-02T00:54:47.5Z,2,REGULAR,substitution,in,[],1629630,,,1610612757,44,38,2023-02-02T00:55:36Z,2530000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M50.00S,2023-02-02T00:54:47.5Z,2,REGULAR,substitution,in,[],1629234,,,1610612757,44,38,2023-02-02T00:55:36Z,2540000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M50.00S,2023-02-02T00:54:47.5Z,2,REGULAR,substitution,in,[],1631101,,,1610612757,44,38,2023-02-02T00:55:36Z,2550000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M30.00S,2023-02-02T00:56:13.0Z,2,REGULAR,3pt,Jump Shot,[],1631101,72.7496714848883,18.627450980392158,1610612757,44,41,2023-02-02T00:56:17Z,2560000,False,-157.0,204.0,1,right,S. Sharpe 25' 3PT  (6 PTS) (J. Grant 1 AST),"[1631101, 203924]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.71,Made,6.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,
