actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
247,PT05M26.00S,2023-02-14T00:53:31.2Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,43,44,2023-02-14T00:53:32Z,2460000,False,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),8-16 Center,,,,246.0,1.0,1.0,0.0,,,,,,,,,,,,,
248,PT05M20.00S,2023-02-14T00:53:36.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630528,92.72339027595268,47.794117647058826,1610612745,43,44,2023-02-14T00:54:18Z,2470000,False,-11.0,16.0,1,right,MISS J. Christopher running Layup,[1630528],1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
249,PT05M18.00S,2023-02-14T00:53:38.8Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,43,44,2023-02-14T00:53:41Z,2480000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,248.0,1.0,1.0,0.0,,,,,,,,,,,,,
250,PT05M06.00S,2023-02-14T00:53:51.6Z,2,REGULAR,3pt,Jump Shot,[],201935,26.757555847568987,79.41176470588235,1610612755,43,44,2023-02-14T00:53:58Z,2490000,False,-147.0,199.0,1,left,MISS J. Harden 24' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,24.75,Missed,,,,,,,,,,,,,,,,,,
251,PT05M03.00S,2023-02-14T00:53:54.6Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612755,43,44,2023-02-14T00:53:58Z,2500000,False,,,0,,D. Melton REBOUND (Off:1 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,250.0,2.0,1.0,1.0,,,,,,,,,,,,,
252,PT05M03.00S,2023-02-14T00:53:57.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629001,5.590000152587891,50.0,1610612755,43,44,2023-02-14T00:53:57Z,2510000,False,0.0,0.0,1,left,MISS D. Melton tip Layup,[1629001],1610612755.0,PHI,tip,,,Melton,D. Melton,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
253,PT05M03.00S,2023-02-14T00:53:58.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,43,44,2023-02-14T00:53:58Z,2520000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Left,,,,252.0,,,,,,,,,,,,,,,,
255,PT05M03.00S,2023-02-14T00:54:01.7Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,43,44,2023-02-14T00:54:09Z,2540000,False,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M03.00S,2023-02-14T00:54:01.7Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,43,44,2023-02-14T00:54:09Z,2550000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M03.00S,2023-02-14T00:54:01.7Z,2,REGULAR,substitution,in,[],1630586,,,1610612745,43,44,2023-02-14T00:54:09Z,2560000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M03.00S,2023-02-14T00:54:01.7Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,43,44,2023-02-14T00:54:09Z,2570000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M45.00S,2023-02-14T00:54:29.9Z,2,REGULAR,3pt,Jump Shot,[],1630256,78.0059132720105,8.823529411764707,1610612745,43,44,2023-02-14T00:54:35Z,2580000,False,-206.0,154.0,1,right,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
260,PT04M41.00S,2023-02-14T00:54:33.9Z,2,REGULAR,rebound,offensive,[],1630586,,,1610612745,43,44,2023-02-14T00:54:35Z,2590000,False,,,0,,U. Garuba REBOUND (Off:1 Def:0),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Left Center,,,,259.0,1.0,0.0,1.0,,,,,,,,,,,,,
261,PT04M31.00S,2023-02-14T00:54:43.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630231,74.72076215505913,87.25490196078431,1610612745,43,44,2023-02-14T00:54:47Z,2600000,False,186.0,185.0,1,right,MISS K. Martin Jr. 26' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
262,PT04M28.00S,2023-02-14T00:54:46.2Z,2,REGULAR,rebound,offensive,[],1630586,,,1610612745,43,44,2023-02-14T00:54:47Z,2610000,False,,,0,,U. Garuba REBOUND (Off:2 Def:0),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Right Center,,,,261.0,2.0,0.0,2.0,,,,,,,,,,,,,
263,PT04M22.00S,2023-02-14T00:54:53.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631095,79.05716162943496,45.83333333333333,1610612745,43,44,2023-02-14T00:54:59Z,2620000,False,-21.0,144.0,1,right,MISS J. Smith Jr. 14' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,14.59,Missed,,,,,,,,,,,,,,,,,,
264,PT04M17.00S,2023-02-14T00:54:58.2Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,43,44,2023-02-14T00:57:11Z,2630000,False,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,,,,263.0,3.0,3.0,0.0,,,,,,,,,,,,,
265,PT04M12.00S,2023-02-14T00:55:01.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,5.338370565045992,48.77450980392157,1610612755,45,44,2023-02-14T00:55:06Z,2640000,False,6.0,-2.0,1,left,T. Harris running Layup (5 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.65,Made,5.0,,,,,,,,,,,,,,,,,
266,PT03M59.00S,2023-02-14T00:55:15.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,80.6340341655716,44.6078431372549,1610612745,45,44,2023-02-14T00:55:20Z,2650000,False,-27.0,130.0,1,right,MISS J. Smith Jr. 13' turnaround Shot,[1631095],1610612745.0,HOU,turnaround,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.23,Missed,,,,,,,,,,,,,,,,,,
267,PT03M57.00S,2023-02-14T00:55:17.2Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,45,44,2023-02-14T00:55:20Z,2660000,False,,,0,,J. Smith Jr. REBOUND (Off:5 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,266.0,9.0,4.0,5.0,,,,,,,,,,,,,
268,PT03M54.00S,2023-02-14T00:55:21.6Z,2,REGULAR,turnover,out-of-bounds,[],1631095,,,1610612745,45,44,2023-02-14T00:55:26Z,2670000,False,,,0,,J. Smith Jr. bad pass out-of-bounds TURNOVER (2 TO),[1631095],1610612745.0,HOU,bad pass,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,1627529.0,,,,,,,,2.0,,,,
269,PT03M37.00S,2023-02-14T00:55:45.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202699,8.229303547963205,19.607843137254903,1610612755,47,44,2023-02-14T00:55:49Z,2680000,False,152.0,25.0,1,left,T. Harris 15' Jump Shot (7 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,15.4,Made,7.0,,,,,,,,,,,,,,,,,
270,PT03M24.00S,2023-02-14T00:55:58.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630586,93.11760840998686,50.0,1610612745,47,44,2023-02-14T01:00:38Z,2690000,False,0.0,12.0,1,right,MISS U. Garuba turnaround Hook,[1630586],1610612745.0,HOU,turnaround,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,,,,,,,,,
271,PT03M21.00S,2023-02-14T00:56:01.7Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,47,44,2023-02-14T00:56:03Z,2700000,False,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,270.0,4.0,4.0,0.0,,,,,,,,,,,,,
272,PT03M15.00S,2023-02-14T00:56:07.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,4.681340341655716,46.07843137254902,1610612755,49,44,2023-02-14T00:56:20Z,2710000,False,20.0,-8.0,1,left,T. Harris running finger roll Layup (9 PTS) (D. Melton 1 AST),"[202699, 1629001]",1610612755.0,PHI,running finger roll,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.14,Made,9.0,,,,,,,,,,D. Melton,1629001.0,1.0,,,,,
274,PT03M15.00S,2023-02-14T00:56:19.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,49,44,2023-02-14T00:56:19Z,2730000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M04.00S,2023-02-14T00:59:15.4Z,2,REGULAR,turnover,bad pass,[],1631095,,,1610612745,49,44,2023-02-14T00:59:19Z,2740000,False,,,0,,J. Smith Jr. bad pass TURNOVER (3 TO),"[1631095, 202699]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,3.0,Harris,202699.0,,
276,PT03M04.00S,2023-02-14T00:59:15.4Z,2,REGULAR,steal,,[],202699,,,1610612755,49,44,2023-02-14T00:59:17Z,2750000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
277,PT02M52.00S,2023-02-14T00:59:27.1Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,49,44,2023-02-14T00:59:30Z,2760000,False,,,0,,J. Embiid lost ball TURNOVER (2 TO),"[203954, 1630586]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Garuba,1630586.0,,
278,PT02M52.00S,2023-02-14T00:59:27.1Z,2,REGULAR,steal,,[],1630586,,,1610612745,49,44,2023-02-14T01:01:34Z,2770000,False,,,0,,U. Garuba STEAL (2 STL),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT02M49.00S,2023-02-14T00:59:33.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630231,92.85479632063075,47.05882352941176,1610612745,49,44,2023-02-14T00:59:39Z,2780000,False,-15.0,15.0,1,right,MISS K. Martin Jr. running Layup - blocked,"[1630231, 201935]",1610612745.0,HOU,running,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,Harden,201935.0
280,PT02M49.00S,2023-02-14T00:59:33.5Z,2,REGULAR,block,,[],201935,,,1610612745,49,44,2023-02-14T00:59:36Z,2790000,False,,,0,,J. Harden BLOCK (2 BLK),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
281,PT02M49.00S,2023-02-14T00:59:33.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,49,44,2023-02-14T00:59:39Z,2800000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,279.0,,,,,,,,,,,,,,,,
283,PT02M47.00S,2023-02-14T00:59:55.6Z,2,REGULAR,turnover,backcourt,[],1630256,,,1610612745,49,44,2023-02-14T01:00:03Z,2820000,False,,,0,,J. Tate backcourt TURNOVER (1 TO),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202027.0,,,,,,,,1.0,,,,
284,PT02M47.00S,2023-02-14T01:00:08.5Z,2,REGULAR,substitution,out,[],1630586,,,1610612755,49,44,2023-02-14T01:00:12Z,2830000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M47.00S,2023-02-14T01:00:08.5Z,2,REGULAR,substitution,in,[],1630578,,,1610612755,49,44,2023-02-14T01:00:12Z,2840000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M41.00S,2023-02-14T01:00:17.6Z,2,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612755,49,44,2023-02-14T01:00:30Z,2850000,False,,,0,,J. Tate shooting personal FOUL (1 PF) (Harden 2 FT),"[1630256, 201935]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,,202027.0,1.0,0.0,Harden,201935.0,,,,,,,,
288,PT02M41.00S,2023-02-14T01:00:39.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612755,50,44,2023-02-14T01:00:39Z,2870000,False,,,0,,J. Harden Free Throw 1 of 2 (8 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
289,PT02M41.00S,2023-02-14T01:00:52.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612755,51,44,2023-02-14T01:00:52Z,2880000,False,,,0,,J. Harden Free Throw 2 of 2 (9 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
290,PT02M19.00S,2023-02-14T01:01:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.38042049934296,54.41176470588235,1610612745,51,46,2023-02-14T01:01:20Z,2890000,False,22.0,10.0,1,right,A. Sengun Layup (8 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.41,Made,8.0,,,,,,,,,,,,,,,,,
291,PT02M12.00S,2023-02-14T01:01:32.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612755,51,46,2023-02-14T01:01:42Z,2900000,False,,,0,,A. Sengun personal FOUL (1 PF) (Embiid 2 FT),"[1630578, 203954]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,2005.0,1.0,0.0,Embiid,203954.0,,,,,,,,
293,PT02M12.00S,2023-02-14T01:02:01.7Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,52,46,2023-02-14T01:02:01Z,2920000,False,,,0,,J. Embiid Free Throw 1 of 2 (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
294,PT02M12.00S,2023-02-14T01:02:19.3Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,53,46,2023-02-14T01:02:19Z,2930000,False,,,0,,J. Embiid Free Throw 2 of 2 (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
295,PT01M53.00S,2023-02-14T01:02:42.2Z,2,REGULAR,foul,personal,[],202699,,,1610612745,53,46,2023-02-14T01:02:47Z,2940000,False,,,0,,T. Harris personal FOUL (2 PF),"[202699, 1630578]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2005.0,2.0,0.0,Sengun,1630578.0,,,,,,,,
297,PT01M42.00S,2023-02-14T01:03:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,94.56307490144546,48.529411764705884,1610612745,53,46,2023-02-14T01:03:20Z,2960000,False,-7.0,-1.0,1,right,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
298,PT01M41.00S,2023-02-14T01:03:17.3Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,53,46,2023-02-14T01:03:17Z,2970000,False,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,297.0,5.0,3.0,2.0,,,,,,,,,,,,,
299,PT01M41.00S,2023-02-14T01:03:19.4Z,2,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,53,46,2023-02-14T01:03:25Z,2980000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (2 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,2005.0,,,,,,,,2.0,,,,
300,PT01M23.00S,2023-02-14T01:03:42.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612755,53,46,2023-02-14T01:04:17Z,2990000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Embiid 2 FT),"[1630578, 203954]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,2005.0,2.0,0.0,Embiid,203954.0,,,,,,,,
302,PT01M23.00S,2023-02-14T01:04:17.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,54,46,2023-02-14T01:04:17Z,3010000,False,,,0,,J. Embiid Free Throw 1 of 2 (11 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
303,PT01M23.00S,2023-02-14T01:04:19.3Z,2,REGULAR,substitution,out,[],202699,,,1610612755,54,46,2023-02-14T01:04:23Z,3020000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M23.00S,2023-02-14T01:04:19.3Z,2,REGULAR,substitution,in,[],1627777,,,1610612755,54,46,2023-02-14T01:04:23Z,3030000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M23.00S,2023-02-14T01:04:36.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,55,46,2023-02-14T01:04:36Z,3040000,False,,,0,,J. Embiid Free Throw 2 of 2 (12 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
306,PT01M07.00S,2023-02-14T01:04:54.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,83.78777923784494,42.40196078431372,1610612745,55,46,2023-02-14T01:04:58Z,3050000,False,-38.0,100.0,1,right,MISS J. Smith Jr. 10' Jump Shot,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.69,Missed,,,,,,,,,,,,,,,,,,
307,PT01M04.00S,2023-02-14T01:04:57.0Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,55,46,2023-02-14T01:04:58Z,3060000,False,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,306.0,3.0,2.0,1.0,,,,,,,,,,,,,
308,PT01M00.00S,2023-02-14T01:05:02.6Z,2,REGULAR,turnover,out-of-bounds,[],201935,,,1610612755,55,46,2023-02-14T01:05:08Z,3070000,False,,,0,,J. Harden lost ball out-of-bounds TURNOVER (1 TO),[201935],1610612755.0,PHI,lost ball,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,1627529.0,,,,,,,,1.0,,,,
309,PT00M46.50S,2023-02-14T01:05:22.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,79.45137976346912,8.57843137254902,1610612745,55,46,2023-02-14T01:05:27Z,3080000,False,-207.0,141.0,1,right,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
310,PT00M43.60S,2023-02-14T01:05:25.8Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,55,46,2023-02-14T01:05:27Z,3090000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,309.0,2.0,2.0,0.0,,,,,,,,,,,,,
311,PT00M31.50S,2023-02-14T01:05:37.9Z,2,REGULAR,3pt,Jump Shot,[],1630178,6.258212877792378,98.52941176470588,1610612755,55,46,2023-02-14T01:05:44Z,3100000,False,-243.0,6.0,1,left,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,24.27,Missed,,,,,,,,,,,,,,,,,,
312,PT00M28.60S,2023-02-14T01:05:40.8Z,2,REGULAR,rebound,offensive,[],1630178,,,1610612755,55,46,2023-02-14T01:05:44Z,3110000,False,,,0,,T. Maxey REBOUND (Off:1 Def:0),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,311.0,1.0,0.0,1.0,,,,,,,,,,,,,
313,PT00M25.90S,2023-02-14T01:05:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,9.149145860709593,50.49019607843137,1610612755,55,46,2023-02-14T01:05:49Z,3120000,False,-2.0,34.0,1,left,MISS T. Maxey putback Layup,[1630178],1610612755.0,PHI,putback,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.36,Missed,,,,,,,,,,,,,,,,,,
314,PT00M22.90S,2023-02-14T01:05:46.5Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,55,46,2023-02-14T01:05:49Z,3130000,False,,,0,,K. Martin Jr. REBOUND (Off:1 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,313.0,3.0,2.0,1.0,,,,,,,,,,,,,
315,PT00M06.20S,2023-02-14T01:06:05.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612745,55,46,2023-02-14T01:06:14Z,3140000,False,,,0,,G. Niang shooting personal FOUL (3 PF) (Green 2 FT),"[1627777, 1630224]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,,,,,,,,2005.0,3.0,0.0,Green,1630224.0,,,,,,,,
317,PT00M06.20S,2023-02-14T01:06:31.9Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,55,47,2023-02-14T01:06:31Z,3160000,False,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
318,PT00M06.20S,2023-02-14T01:06:33.2Z,2,REGULAR,substitution,out,[],1627777,,,1610612745,55,47,2023-02-14T01:06:41Z,3170000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M06.20S,2023-02-14T01:06:33.2Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,55,47,2023-02-14T01:06:41Z,3180000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M06.20S,2023-02-14T01:06:33.2Z,2,REGULAR,substitution,in,[],1629003,,,1610612745,55,47,2023-02-14T01:06:41Z,3190000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M06.20S,2023-02-14T01:06:33.2Z,2,REGULAR,substitution,in,[],1630586,,,1610612745,55,47,2023-02-14T01:06:41Z,3200000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M06.20S,2023-02-14T01:06:55.4Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,55,48,2023-02-14T01:06:55Z,3210000,False,,,0,,J. Green Free Throw 2 of 2 (9 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
324,PT00M00.00S,2023-02-14T01:07:26.2Z,2,REGULAR,period,end,[],0,,,1610612755,55,48,2023-02-14T01:07:26Z,3230000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-02-14T01:17:14.9Z,3,REGULAR,substitution,out,['startperiod'],1629003,,,1610612755,55,48,2023-02-14T01:22:20Z,3240000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-02-14T01:17:14.9Z,3,REGULAR,substitution,out,['startperiod'],1630586,,,1610612755,55,48,2023-02-14T01:22:20Z,3250000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-02-14T01:17:14.9Z,3,REGULAR,substitution,in,['startperiod'],202699,,,1610612755,55,48,2023-02-14T01:22:20Z,3260000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
