actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
175,PT11M12.00S,2022-11-02T22:42:02.8Z,2,REGULAR,foul,personal,['3freethrow'],1628398,,,1610612755,27,34,2022-11-02T22:42:13Z,1740000,,,0,,K. Kuzma shooting personal FOUL (2 PF) (House Jr. 3 FT),"[1628398, 1627863]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,200832.0,2.0,0.0,House Jr.,1627863.0,,
177,PT11M12.00S,2022-11-02T22:42:30.9Z,2,REGULAR,freethrow,1 of 3,[],1627863,,,1610612755,28,34,2022-11-02T22:42:31Z,1760000,,,0,,D. House Jr. Free Throw 1 of 3 (1 PTS),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
178,PT11M12.00S,2022-11-02T22:42:44.9Z,2,REGULAR,freethrow,2 of 3,[],1627863,,,1610612755,29,34,2022-11-02T22:42:44Z,1770000,,,0,,D. House Jr. Free Throw 2 of 3 (2 PTS),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
179,PT11M12.00S,2022-11-02T22:43:10.4Z,2,REGULAR,freethrow,3 of 3,[],1627863,,,1610612755,30,34,2022-11-02T22:43:10Z,1780000,,,0,,D. House Jr. Free Throw 3 of 3 (3 PTS),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
180,PT10M56.00S,2022-11-02T22:43:29.8Z,2,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612764,30,34,2022-11-02T22:43:57Z,1790000,,,0,,S. Milton shooting personal FOUL (2 PF) (Gafford 2 FT),"[1629003, 1629655]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200832.0,2.0,0.0,Gafford,1629655.0,,
182,PT10M56.00S,2022-11-02T22:43:58.6Z,2,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,30,34,2022-11-02T22:43:58Z,1810000,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
183,PT10M56.00S,2022-11-02T22:43:58.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,30,34,2022-11-02T22:43:58Z,1820000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,,,
184,PT10M56.00S,2022-11-02T22:44:14.3Z,2,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,30,35,2022-11-02T22:44:14Z,1830000,,,0,,D. Gafford Free Throw 2 of 2 (4 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
185,PT10M46.00S,2022-11-02T22:44:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.521024967148489,46.32352941176471,1610612755,32,35,2022-11-02T22:44:30Z,1840000,18.0,9.0,1,left,T. Maxey driving finger roll Layup (12 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.04,Made,12.0,,,,,,,,,,,,,,,,,
186,PT10M35.00S,2022-11-02T22:44:36.9Z,2,REGULAR,3pt,Jump Shot,[],1628398,75.50919842312747,87.5,1610612764,32,35,2022-11-02T22:44:43Z,1850000,188.0,178.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
187,PT10M29.00S,2022-11-02T22:44:42.9Z,2,REGULAR,rebound,offensive,[],1629060,,,1610612764,32,35,2022-11-02T22:44:43Z,1860000,,,0,,R. Hachimura REBOUND (Off:1 Def:3),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,186.0,4.0,3.0,1.0,,,,,,,,,,
188,PT10M29.00S,2022-11-02T22:44:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629060,94.40999984741211,50.0,1610612764,32,37,2022-11-02T22:44:42Z,1870000,0.0,0.0,1,right,R. Hachimura tip Layup (4 PTS),[1629060],1610612764.0,WAS,tip,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
189,PT10M17.00S,2022-11-02T22:44:54.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.046649145860711,48.77450980392157,1610612755,32,37,2022-11-02T22:45:00Z,1880000,6.0,14.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
190,PT10M17.00S,2022-11-02T22:44:54.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,32,37,2022-11-02T22:45:00Z,1890000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,189.0,,,,,,,,,,,,,
192,PT10M17.00S,2022-11-02T22:45:00.7Z,2,REGULAR,substitution,out,[],203115,,,1610612764,32,37,2022-11-02T22:45:04Z,1910000,,,0,,SUB out: W. Barton,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M17.00S,2022-11-02T22:45:00.7Z,2,REGULAR,substitution,in,[],1630166,,,1610612764,32,37,2022-11-02T22:45:04Z,1920000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M57.00S,2022-11-02T22:45:30.8Z,2,REGULAR,3pt,Jump Shot,[],1628420,70.51576872536137,82.1078431372549,1610612764,32,37,2022-11-02T22:45:36Z,1930000,161.0,225.0,1,right,MISS M. Morris 27' pullup 3PT,[1628420],1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,27.61,Missed,,,,,,,,,,,,,,,,,,
195,PT09M53.00S,2022-11-02T22:45:34.8Z,2,REGULAR,rebound,defensive,[],1627863,,,1610612755,32,37,2022-11-02T22:45:36Z,1940000,,,0,,D. House Jr. REBOUND (Off:0 Def:2),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,194.0,2.0,2.0,0.0,,,,,,,,,,
196,PT09M47.00S,2022-11-02T22:45:40.4Z,2,REGULAR,turnover,bad pass,[],1629003,,,1610612755,32,37,2022-11-02T22:45:44Z,1950000,,,0,,S. Milton bad pass TURNOVER (2 TO),"[1629003, 1629655]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,Gafford,1629655.0,,,,,,,
197,PT09M47.00S,2022-11-02T22:45:40.4Z,2,REGULAR,steal,,[],1629655,,,1610612764,32,37,2022-11-02T22:45:43Z,1960000,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
198,PT09M33.00S,2022-11-02T22:45:54.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,93.11760840998686,50.49019607843137,1610612764,32,39,2022-11-02T22:45:58Z,1970000,2.0,12.0,1,right,D. Gafford Layup (6 PTS) (M. Morris 5 AST),"[1629655, 1628420]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.25,Made,6.0,M. Morris,1628420.0,5.0,,,,,,,,,,,,,,
200,PT09M16.00S,2022-11-02T22:46:14.2Z,2,REGULAR,foul,personal,[],1629060,,,1610612755,32,39,2022-11-02T22:46:20Z,1990000,,,0,,R. Hachimura personal FOUL (2 PF),"[1629060, 1629003]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,200832.0,2.0,0.0,Milton,1629003.0,,
202,PT09M16.00S,2022-11-02T22:46:23.9Z,2,REGULAR,substitution,out,[],1626149,,,1610612755,32,39,2022-11-02T22:46:26Z,2010000,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M16.00S,2022-11-02T22:46:23.9Z,2,REGULAR,substitution,in,[],202699,,,1610612755,32,39,2022-11-02T22:46:26Z,2020000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M05.00S,2022-11-02T22:46:50.4Z,2,REGULAR,3pt,Jump Shot,[],202699,10.068988173455978,3.6764705882352944,1610612755,35,39,2022-11-02T22:46:54Z,2030000,232.0,42.0,1,left,T. Harris 3PT  (6 PTS) (S. Milton 2 AST),"[202699, 1629003]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.54,Made,6.0,S. Milton,1629003.0,2.0,,,,,,,,,,,,,,
206,PT08M49.00S,2022-11-02T22:47:05.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,94.69448094612353,50.73529411764706,1610612764,35,41,2022-11-02T22:47:11Z,2050000,4.0,-3.0,1,right,D. Gafford cutting DUNK (8 PTS) (K. Kuzma 1 AST),"[1629655, 1628398]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.45,Made,8.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
208,PT08M34.00S,2022-11-02T22:47:21.4Z,2,REGULAR,3pt,Jump Shot,[],1627777,31.882391590013142,60.29411764705882,1610612755,35,41,2022-11-02T22:47:25Z,2070000,-51.0,247.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,,
209,PT08M31.00S,2022-11-02T22:47:24.4Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,35,41,2022-11-02T22:47:25Z,2080000,,,0,,R. Hachimura REBOUND (Off:1 Def:4),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,,208.0,5.0,4.0,1.0,,,,,,,,,,
210,PT08M20.00S,2022-11-02T22:47:35.3Z,2,REGULAR,3pt,Jump Shot,[],1628398,69.33311432325887,22.54901960784314,1610612764,35,41,2022-11-02T22:47:41Z,2090000,-137.0,236.0,1,right,MISS K. Kuzma 27' step back 3PT,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,27.29,Missed,,,,,,,,,,,,,,,,,,
211,PT08M16.00S,2022-11-02T22:47:39.3Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,35,41,2022-11-02T22:47:41Z,2100000,,,0,,G. Niang REBOUND (Off:1 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,,210.0,2.0,1.0,1.0,,,,,,,,,,
212,PT08M04.00S,2022-11-02T22:47:51.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,11.777266754270697,38.48039215686275,1610612755,35,41,2022-11-02T22:47:55Z,2110000,58.0,58.0,1,left,MISS T. Harris 8' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,8.19,Missed,,,,,,,,,,,,,,,,,,
213,PT08M02.00S,2022-11-02T22:47:53.3Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,35,41,2022-11-02T22:47:55Z,2120000,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,,,
214,PT07M52.00S,2022-11-02T22:48:03.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,86.81011826544021,49.26470588235294,1610612764,35,43,2022-11-02T22:48:08Z,2130000,-4.0,71.0,1,right,M. Morris 7' turnaround fadeaway Jump Shot (5 PTS),[1628420],1610612764.0,WAS,turnaround fadeaway,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,5.0,,,,,,,,,,,,,,,,,
215,PT07M51.00S,2022-11-02T22:48:10.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,35,43,2022-11-02T22:48:10Z,2140000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M51.00S,2022-11-02T22:50:30.5Z,2,REGULAR,substitution,out,[],1627863,,,1610612755,35,43,2022-11-02T22:50:47Z,2150000,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M51.00S,2022-11-02T22:50:30.5Z,2,REGULAR,substitution,in,[],201935,,,1610612755,35,43,2022-11-02T22:50:47Z,2160000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M51.00S,2022-11-02T22:50:51.2Z,2,REGULAR,substitution,out,[],1629655,,,1610612755,35,43,2022-11-02T22:50:57Z,2170000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M51.00S,2022-11-02T22:50:51.2Z,2,REGULAR,substitution,out,[],1628420,,,1610612755,35,43,2022-11-02T22:50:57Z,2180000,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M51.00S,2022-11-02T22:50:51.2Z,2,REGULAR,substitution,in,[],203078,,,1610612755,35,43,2022-11-02T22:50:57Z,2190000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M51.00S,2022-11-02T22:50:51.2Z,2,REGULAR,substitution,in,[],204001,,,1610612755,35,43,2022-11-02T22:50:57Z,2200000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M43.00S,2022-11-02T22:51:14.3Z,2,REGULAR,foul,personal,[],1630166,,,1610612755,35,43,2022-11-02T22:51:26Z,2210000,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 202699]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1204.0,2.0,0.0,Harris,202699.0,,
224,PT07M35.00S,2022-11-02T22:51:40.3Z,2,REGULAR,foul,offensive,[],1629003,,,1610612755,35,43,2022-11-02T22:51:49Z,2230000,,,0,,S. Milton offensive FOUL (3 PF),"[1629003, 1630166]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1204.0,3.0,0.0,Avdija,1630166.0,,
226,PT07M35.00S,2022-11-02T22:51:40.3Z,2,REGULAR,turnover,offensive foul,[],1629003,,,1610612755,35,43,2022-11-02T22:51:40Z,2250000,,,0,,S. Milton offensive foul TURNOVER (3 TO),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,3.0,,,1204.0,,,,,,
227,PT07M35.00S,2022-11-02T22:51:54.1Z,2,REGULAR,substitution,out,[],1629003,,,1610612764,35,43,2022-11-02T22:52:05Z,2260000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M35.00S,2022-11-02T22:51:54.1Z,2,REGULAR,substitution,in,[],200782,,,1610612764,35,43,2022-11-02T22:52:05Z,2270000,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M26.00S,2022-11-02T22:52:17.4Z,2,REGULAR,foul,personal,['2freethrow'],200782,,,1610612764,35,43,2022-11-02T22:52:23Z,2280000,,,0,,P. Tucker shooting personal FOUL (3 PF) (Avdija 2 FT),"[200782, 1630166]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1204.0,3.0,0.0,Avdija,1630166.0,,
231,PT07M26.00S,2022-11-02T22:52:44.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630166,,,1610612764,35,44,2022-11-02T22:52:44Z,2300000,,,0,,D. Avdija Free Throw 1 of 2 (2 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
232,PT07M26.00S,2022-11-02T22:52:58.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630166,,,1610612764,35,45,2022-11-02T22:52:58Z,2310000,,,0,,D. Avdija Free Throw 2 of 2 (3 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
233,PT07M12.00S,2022-11-02T22:53:12.9Z,2,REGULAR,3pt,Jump Shot,[],1627777,29.517082785808146,22.794117647058822,1610612755,35,45,2022-11-02T22:53:17Z,2320000,136.0,225.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
234,PT07M09.00S,2022-11-02T22:53:15.9Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,35,45,2022-11-02T22:53:17Z,2330000,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,233.0,4.0,3.0,1.0,,,,,,,,,,
235,PT07M00.00S,2022-11-02T22:53:24.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,94.1688567674113,57.59803921568627,1610612764,35,45,2022-11-02T22:53:28Z,2340000,38.0,2.0,1,right,MISS R. Hachimura driving Layup,[1629060],1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
236,PT06M58.00S,2022-11-02T22:53:26.4Z,2,REGULAR,rebound,offensive,[],1629060,,,1610612764,35,45,2022-11-02T22:53:28Z,2350000,,,0,,R. Hachimura REBOUND (Off:2 Def:4),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,235.0,6.0,4.0,2.0,,,,,,,,,,
237,PT06M57.00S,2022-11-02T22:53:27.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629060,92.72339027595268,47.794117647058826,1610612764,35,47,2022-11-02T22:53:35Z,2360000,-11.0,16.0,1,right,R. Hachimura putback Layup (6 PTS),[1629060],1610612764.0,WAS,putback,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.93,Made,6.0,,,,,,,,,,,,,,,,,
238,PT06M41.00S,2022-11-02T22:53:42.8Z,2,REGULAR,3pt,Jump Shot,[],1630178,8.09789750328515,4.6568627450980395,1610612755,35,47,2022-11-02T22:53:47Z,2370000,227.0,24.0,1,left,MISS T. Maxey 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
239,PT06M39.00S,2022-11-02T22:53:44.8Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,35,47,2022-11-02T22:53:47Z,2380000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,,,238.0,2.0,2.0,0.0,,,,,,,,,,
240,PT06M26.00S,2022-11-02T22:53:59.0Z,2,REGULAR,2pt,Jump Shot,[],1629060,88.12417871222075,33.57843137254902,1610612764,35,47,2022-11-02T22:54:04Z,2390000,-82.0,59.0,1,right,MISS R. Hachimura 10' turnaround fadeaway Shot,[1629060],1610612764.0,WAS,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,10.12,Missed,,,,,,,,,,,,,,,,,,
241,PT06M21.00S,2022-11-02T22:54:04.0Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,35,47,2022-11-02T22:54:04Z,2400000,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,240.0,2.0,2.0,0.0,,,,,,,,,,
242,PT06M16.00S,2022-11-02T22:54:08.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",201935,8.09789750328515,48.529411764705884,1610612755,37,47,2022-11-02T22:57:32Z,2410000,7.0,24.0,1,left,J. Harden running Jump Shot (7 PTS),[201935],1610612755.0,PHI,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,2.47,Made,7.0,,,,,,,,,,,,,,,,,
243,PT05M53.00S,2022-11-02T22:54:32.0Z,2,REGULAR,turnover,bad pass,[],1628398,,,1610612764,37,47,2022-11-02T22:54:37Z,2420000,,,0,,K. Kuzma bad pass TURNOVER (3 TO),"[1628398, 201935]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,3.0,Harden,201935.0,,,,,,,
244,PT05M53.00S,2022-11-02T22:54:32.0Z,2,REGULAR,steal,,[],201935,,,1610612755,37,47,2022-11-02T22:54:34Z,2430000,,,0,,J. Harden STEAL (1 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT05M49.00S,2022-11-02T22:54:36.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202699,8.229303547963205,55.14705882352941,1610612755,37,47,2022-11-02T22:56:19Z,2440000,-26.0,25.0,1,left,MISS T. Harris running finger roll Layup - blocked,"[202699, 1630166]",1610612755.0,PHI,running finger roll,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,Avdija,1630166.0
246,PT05M49.00S,2022-11-02T22:54:36.6Z,2,REGULAR,block,,[],1630166,,,1610612755,37,47,2022-11-02T22:54:39Z,2450000,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
247,PT05M49.00S,2022-11-02T22:54:36.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,37,47,2022-11-02T22:54:44Z,2460000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,245.0,,,,,,,,,,,,,
249,PT05M49.00S,2022-11-02T22:54:43.3Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,37,47,2022-11-02T22:54:50Z,2480000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M49.00S,2022-11-02T22:54:43.3Z,2,REGULAR,substitution,out,[],200782,,,1610612755,37,47,2022-11-02T22:54:50Z,2490000,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M49.00S,2022-11-02T22:54:43.3Z,2,REGULAR,substitution,in,[],1630194,,,1610612755,37,47,2022-11-02T22:54:50Z,2500000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M49.00S,2022-11-02T22:54:43.3Z,2,REGULAR,substitution,in,[],1629680,,,1610612755,37,47,2022-11-02T22:54:50Z,2510000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M39.00S,2022-11-02T22:55:12.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201935,15.062417871222076,63.23529411764706,1610612755,39,47,2022-11-02T22:55:17Z,2520000,-66.0,89.0,1,left,J. Harden 11' step back Jump Shot (9 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,11.1,Made,9.0,,,,,,,,,,,,,,,,,
254,PT05M26.00S,2022-11-02T22:55:25.6Z,2,REGULAR,3pt,Jump Shot,[],204001,66.70499342969777,39.705882352941174,1610612764,39,47,2022-11-02T22:55:31Z,2530000,-51.0,260.0,1,right,MISS K. Porzingis 26' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
255,PT05M26.00S,2022-11-02T22:55:25.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,39,47,2022-11-02T22:55:31Z,2540000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,254.0,,,,,,,,,,,,,
257,PT05M26.00S,2022-11-02T22:55:32.1Z,2,REGULAR,substitution,out,[],1629060,,,1610612755,39,47,2022-11-02T22:55:41Z,2560000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M26.00S,2022-11-02T22:55:32.1Z,2,REGULAR,substitution,out,[],1628398,,,1610612755,39,47,2022-11-02T22:55:41Z,2570000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M26.00S,2022-11-02T22:55:32.1Z,2,REGULAR,substitution,in,[],203115,,,1610612755,39,47,2022-11-02T22:55:41Z,2580000,,,0,,SUB in: W. Barton,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
