actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
225,PT00M05.20S,2023-01-11T00:37:09.8Z,1,REGULAR,turnover,lost ball,[],202692,,,1610612765,27,20,2023-01-11T00:46:05Z,1745000,False,,,0,,A. Burks lost ball TURNOVER (1 TO),"[202692, 1629001]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0
226,PT00M05.20S,2023-01-11T00:37:09.8Z,1,REGULAR,steal,,[],1629001,,,1610612755,27,20,2023-01-11T00:46:05Z,1747500,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
178,PT00M00.40S,2023-01-11T00:37:13.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,8.196452036793687,4.901960784313729,1610612755,27,20,2023-01-11T00:46:05Z,1750000,False,225.0,25.0,1,left,MISS D. Melton 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
179,PT00M00.10S,2023-01-11T00:37:13.4Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,27,20,2023-01-11T00:37:40Z,1760000,False,,,0,,H. Diallo REBOUND (Off:0 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Right Corner 3,24+ Right,,,,178.0,3.0,3.0,0.0,,,,,,,,,,,,,
181,PT00M00.00S,2023-01-11T00:37:34.7Z,1,REGULAR,period,end,[],0,,,1610612765,27,20,2023-01-11T00:37:34Z,1780000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2023-01-11T00:40:01.0Z,2,REGULAR,period,start,[],0,,,1610612765,27,20,2023-01-11T00:40:01Z,1790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M51.00S,2023-01-11T00:40:09.3Z,2,REGULAR,3pt,Jump Shot,[],202692,70.22010512483574,81.12745098039215,1610612765,27,20,2023-01-11T00:40:13Z,1800000,False,156.0,227.0,1,right,MISS A. Burks 27' pullup 3PT,[202692],1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,27.55,Missed,,,,,,,,,,,,,,,,,,
184,PT11M48.00S,2023-01-11T00:40:12.3Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,27,20,2023-01-11T00:40:13Z,1810000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,183.0,3.0,3.0,0.0,,,,,,,,,,,,,
185,PT11M35.00S,2023-01-11T00:40:25.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,7.276609724047319,47.79411764705882,1610612755,29,20,2023-01-11T00:40:29Z,1820000,False,11.0,16.0,1,left,M. Harrell Layup (4 PTS) (D. Melton 1 AST),"[1626149, 1629001]",1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Restricted Area,0-8 Center,1.93,Made,4.0,,,,,,,D. Melton,1629001.0,1.0,,,,,,,,
187,PT11M17.00S,2023-01-11T00:40:42.2Z,2,REGULAR,2pt,Jump Shot,[],1628977,76.65900131406045,45.09803921568627,1610612765,29,22,2023-01-11T00:40:46Z,1840000,False,-25.0,167.0,1,right,H. Diallo 16' Jump Shot (5 PTS) (J. Ivey 2 AST),"[1628977, 1631093]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Center,16.87,Made,5.0,,,,,,,J. Ivey,1631093.0,2.0,,,,,,,,
189,PT11M04.00S,2023-01-11T00:40:55.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,7.013797634691201,48.28431372549019,1610612755,31,22,2023-01-11T00:41:00Z,1860000,False,9.0,13.0,1,left,S. Milton driving floating Jump Shot (2 PTS) (D. Melton 2 AST),"[1629003, 1629001]",1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,,,,,,,D. Melton,1629001.0,2.0,,,,,,,,
191,PT10M54.00S,2023-01-11T00:41:06.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,94.00459921156373,52.450980392156865,1610612765,31,24,2023-01-11T00:48:46Z,1880000,False,12.0,4.0,1,right,H. Diallo cutting Layup (7 PTS) (J. Ivey 3 AST),"[1628977, 1631093]",1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,1.29,Made,7.0,,,,,,,J. Ivey,1631093.0,3.0,,,,,,,,
193,PT10M33.00S,2023-01-11T00:41:26.5Z,2,REGULAR,2pt,Jump Shot,[],1630178,24.359395532194483,62.745098039215684,1610612755,31,24,2023-01-11T00:41:32Z,1900000,False,-64.0,176.0,1,left,MISS T. Maxey 18' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,18.76,Missed,,,,,,,,,,,,,,,,,,
194,PT10M30.00S,2023-01-11T00:41:29.5Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,31,24,2023-01-11T00:41:32Z,1910000,False,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Mid-Range,16-24 Left Center,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,
195,PT10M24.00S,2023-01-11T00:41:37.8Z,2,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,31,24,2023-01-11T00:41:43Z,1920000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (3 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628953.0,,,,,3.0,,
196,PT10M24.00S,2023-01-11T00:41:42.7Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,31,24,2023-01-11T00:41:46Z,1930000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M24.00S,2023-01-11T00:41:42.7Z,2,REGULAR,substitution,in,[],202699,,,1610612755,31,24,2023-01-11T00:41:46Z,1940000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M16.00S,2023-01-11T00:41:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,7.408015768725363,50.73529411764706,1610612755,33,24,2023-01-11T00:42:04Z,1950000,False,-4.0,17.0,1,left,T. Maxey driving finger roll Layup (2 PTS) (S. Milton 1 AST),"[1630178, 1629003]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.75,Made,2.0,,,,,,,S. Milton,1629003.0,1.0,,,,,,,,
200,PT10M01.00S,2023-01-11T00:42:13.0Z,2,REGULAR,2pt,Jump Shot,[],1631093,76.52759526938239,48.0392156862745,1610612765,33,26,2023-01-11T00:42:17Z,1970000,False,-10.0,168.0,1,right,J. Ivey 16' pullup Jump Shot (5 PTS),[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Center,16.84,Made,5.0,,,,,,,,,,,,,,,,,
201,PT09M44.00S,2023-01-11T00:42:30.2Z,2,REGULAR,turnover,bad pass,[],202699,,,1610612755,33,26,2023-01-11T00:42:34Z,1980000,False,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 1628977]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Diallo,1628977.0
202,PT09M44.00S,2023-01-11T00:42:30.2Z,2,REGULAR,steal,,[],1628977,,,1610612765,33,26,2023-01-11T00:42:32Z,1990000,False,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
203,PT09M35.00S,2023-01-11T00:42:39.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203585,66.80354796320631,51.22549019607843,1610612765,33,29,2023-01-11T00:42:44Z,2000000,False,6.0,260.0,1,right,R. McGruder 25' 3PT  (3 PTS) (J. Ivey 4 AST),"[203585, 1631093]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Center,25.96,Made,3.0,,,,,,,J. Ivey,1631093.0,4.0,,,,,,,,
205,PT09M11.00S,2023-01-11T00:43:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,14.766754270696453,47.549019607843135,1610612755,35,29,2023-01-11T00:43:07Z,2020000,False,12.0,86.0,1,left,T. Maxey 8' turnaround Jump Shot (4 PTS),[1630178],1610612755.0,PHI,turnaround,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,8.72,Made,4.0,,,,,,,,,,,,,,,,,
207,PT09M02.00S,2023-01-11T00:43:17.1Z,2,REGULAR,foul,personal,[],1629003,,,1610612765,35,29,2023-01-11T00:43:22Z,2040000,False,,,0,,S. Milton personal FOUL (1 PF),"[1629003, 1630180]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,203593.0,1.0,0.0,Bey,1630180.0,,,
209,PT08M55.00S,2023-01-11T00:43:39.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,83.75492772667542,41.91176470588235,1610612765,35,29,2023-01-11T00:43:43Z,2060000,False,-40.0,100.0,1,right,MISS A. Burks 10' Jump Shot,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,10.8,Missed,,,,,,,,,,,,,,,,,,
210,PT08M52.00S,2023-01-11T00:43:42.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,35,29,2023-01-11T00:43:43Z,2070000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,209.0,2.0,2.0,0.0,,,,,,,,,,,,,
211,PT08M47.00S,2023-01-11T00:43:47.2Z,2,REGULAR,turnover,lost ball,[],1629001,,,1610612755,35,29,2023-01-11T00:43:52Z,2080000,False,,,0,,D. Melton lost ball TURNOVER (1 TO),"[1629001, 1628977]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Diallo,1628977.0
212,PT08M47.00S,2023-01-11T00:43:47.2Z,2,REGULAR,steal,,[],1628977,,,1610612765,35,29,2023-01-11T00:43:49Z,2090000,False,,,0,,H. Diallo STEAL (2 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
213,PT08M44.00S,2023-01-11T00:43:51.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628977,94.13600525624179,51.22549019607843,1610612765,35,29,2023-01-11T00:44:00Z,2100000,False,6.0,3.0,1,right,MISS H. Diallo running alley-oop Layup,[1628977],1610612765.0,DET,running alley-oop,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,0.66,Missed,,,,,,,,,,,,,,,,,,
214,PT08M42.00S,2023-01-11T00:43:53.4Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,35,29,2023-01-11T00:43:53Z,2110000,False,,,0,,D. Melton REBOUND (Off:0 Def:4),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,213.0,4.0,4.0,0.0,,,,,,,,,,,,,
215,PT08M33.00S,2023-01-11T00:44:01.7Z,2,REGULAR,turnover,lost ball,[],1626149,,,1610612755,35,29,2023-01-11T00:44:05Z,2120000,False,,,0,,M. Harrell lost ball TURNOVER (2 TO),"[1626149, 1631093]",1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Ivey,1631093.0
216,PT08M33.00S,2023-01-11T00:44:01.7Z,2,REGULAR,steal,,[],1631093,,,1610612765,35,29,2023-01-11T00:44:03Z,2130000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
217,PT08M19.00S,2023-01-11T00:44:15.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631093,91.63929040735874,53.67647058823529,1610612765,35,29,2023-01-11T00:44:19Z,2140000,False,18.0,26.0,1,right,MISS J. Ivey driving Layup,[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,,
218,PT08M17.00S,2023-01-11T00:44:17.3Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,35,29,2023-01-11T00:44:19Z,2150000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,217.0,3.0,3.0,0.0,,,,,,,,,,,,,
222,PT08M13.00S,2023-01-11T00:44:21.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,20.54862023653088,92.6470588235294,1610612755,38,29,2023-01-11T00:44:27Z,2160000,False,-213.0,141.0,1,left,T. Maxey 25' 3PT running (7 PTS) (T. Harris 2 AST),"[1630178, 202699]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.54,Made,7.0,,,,,,,T. Harris,202699.0,2.0,,,,,,,,
223,PT08M12.00S,2023-01-11T00:44:37.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,38,29,2023-01-11T00:44:37Z,2170000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M12.00S,2023-01-11T00:47:07.7Z,2,REGULAR,substitution,out,[],202692,,,1610612765,38,29,2023-01-11T00:47:21Z,2180000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M12.00S,2023-01-11T00:47:07.7Z,2,REGULAR,substitution,in,[],1630165,,,1610612765,38,29,2023-01-11T00:47:21Z,2190000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M12.00S,2023-01-11T00:47:23.7Z,2,REGULAR,substitution,out,[],1629001,,,1610612765,38,29,2023-01-11T00:47:27Z,2200000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M12.00S,2023-01-11T00:47:23.7Z,2,REGULAR,substitution,in,[],201935,,,1610612765,38,29,2023-01-11T00:47:27Z,2210000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M58.00S,2023-01-11T00:47:37.8Z,2,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,38,29,2023-01-11T00:47:43Z,2220000,False,,,0,,K. Hayes lost ball out-of-bounds TURNOVER (1 TO),[1630165],1610612765.0,DET,lost ball,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,203593.0,,,,,1.0,,
232,PT07M47.00S,2023-01-11T00:47:54.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202699,7.013797634691201,47.79411764705882,1610612755,40,29,2023-01-11T00:47:58Z,2230000,False,11.0,13.0,1,left,T. Harris Layup (9 PTS) (M. Harrell 2 AST),"[202699, 1626149]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.73,Made,9.0,,,,,,,M. Harrell,1626149.0,2.0,,,,,,,,
234,PT07M22.00S,2023-01-11T00:48:18.0Z,2,REGULAR,3pt,Jump Shot,[],1631093,74.29369250985545,11.764705882352942,1610612765,40,29,2023-01-11T00:48:22Z,2250000,False,-191.0,189.0,1,right,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
235,PT07M20.00S,2023-01-11T00:48:20.0Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612755,40,29,2023-01-11T00:48:22Z,2260000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,234.0,1.0,1.0,0.0,,,,,,,,,,,,,
236,PT07M16.00S,2023-01-11T00:48:28.3Z,2,REGULAR,foul,personal,[],1630165,,,1610612755,40,29,2023-01-11T00:48:35Z,2270000,False,,,0,,K. Hayes personal FOUL (1 PF),"[1630165, 1626149]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203593.0,1.0,0.0,Harrell,1626149.0,,,
238,PT07M16.00S,2023-01-11T00:48:35.6Z,2,REGULAR,substitution,out,[],1626149,,,1610612755,40,29,2023-01-11T00:48:39Z,2290000,False,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M16.00S,2023-01-11T00:48:35.6Z,2,REGULAR,substitution,out,[],1630180,,,1610612755,40,29,2023-01-11T00:48:39Z,2300000,False,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M16.00S,2023-01-11T00:48:35.6Z,2,REGULAR,substitution,in,[],203954,,,1610612755,40,29,2023-01-11T00:48:39Z,2310000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M16.00S,2023-01-11T00:48:35.6Z,2,REGULAR,substitution,in,[],203457,,,1610612755,40,29,2023-01-11T00:48:39Z,2320000,False,,,0,,SUB in: N. Noel,[203457],1610612765.0,DET,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M11.00S,2023-01-11T00:48:58.0Z,2,REGULAR,foul,offensive,[],201935,,,1610612755,40,29,2023-01-11T00:49:09Z,2330000,False,,,0,,J. Harden offensive FOUL (1 PF),"[201935, 203585]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,203593.0,1.0,0.0,McGruder,203585.0,,,
244,PT07M11.00S,2023-01-11T00:48:58.0Z,2,REGULAR,turnover,offensive foul,[],201935,,,1610612755,40,29,2023-01-11T00:49:09Z,2350000,False,,,0,,J. Harden offensive foul TURNOVER (2 TO),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,203593.0,,,,,2.0,,
245,PT06M49.00S,2023-01-11T00:49:30.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203585,94.26741130091985,81.12745098039215,1610612765,40,29,2023-01-11T00:49:36Z,2360000,False,156.0,1.0,1,right,MISS R. McGruder 15' fadeaway Shot,[203585],1610612765.0,DET,fadeaway,,,McGruder,R. McGruder,,,,,Mid-Range,8-16 Right,15.56,Missed,,,,,,,,,,,,,,,,,,
246,PT06M44.00S,2023-01-11T00:49:35.1Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,40,29,2023-01-11T00:49:36Z,2370000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,245.0,4.0,4.0,0.0,,,,,,,,,,,,,
247,PT06M34.00S,2023-01-11T00:49:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,5.568331143232584,65.68627450980392,1610612755,42,29,2023-01-11T00:49:52Z,2380000,False,-78.0,0.0,1,left,J. Embiid 7' driving floating Jump Shot (11 PTS) (J. Harden 6 AST),"[203954, 201935]",1610612755.0,PHI,driving floating,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,7.84,Made,11.0,,,,,,,J. Harden,201935.0,6.0,,,,,,,,
249,PT06M34.00S,2023-01-11T00:49:51.2Z,2,REGULAR,foul,personal,['1freethrow'],203457,,,1610612755,42,29,2023-01-11T00:49:57Z,2400000,False,,,0,,N. Noel shooting personal FOUL (2 PF) (Embiid 1 FT),"[203457, 203954]",1610612765.0,DET,shooting,,,Noel,N. Noel,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628953.0,2.0,0.0,Embiid,203954.0,,,
251,PT06M34.00S,2023-01-11T00:49:59.8Z,2,REGULAR,substitution,out,[],1628977,,,1610612755,42,29,2023-01-11T00:50:51Z,2420000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M34.00S,2023-01-11T00:49:59.8Z,2,REGULAR,substitution,in,[],1628995,,,1610612755,42,29,2023-01-11T00:50:51Z,2430000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M34.00S,2023-01-11T00:50:12.5Z,2,REGULAR,substitution,out,[],1631093,,,1610612755,42,29,2023-01-11T00:50:51Z,2440000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M34.00S,2023-01-11T00:50:12.5Z,2,REGULAR,substitution,in,[],202709,,,1610612755,42,29,2023-01-11T00:50:51Z,2450000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M34.00S,2023-01-11T00:50:28.3Z,2,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,43,29,2023-01-11T00:50:28Z,2460000,False,,,0,,J. Embiid Free Throw 1 of 1 (12 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
256,PT06M22.00S,2023-01-11T00:50:45.5Z,2,REGULAR,foul,personal,[],1630178,,,1610612765,43,29,2023-01-11T00:50:51Z,2470000,False,,,0,,T. Maxey personal FOUL (2 PF),"[1630178, 202709]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1148.0,2.0,0.0,Joseph,202709.0,,,
258,PT06M22.00S,2023-01-11T00:50:51.9Z,2,REGULAR,substitution,out,[],1629003,,,1610612765,43,29,2023-01-11T00:50:55Z,2490000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M22.00S,2023-01-11T00:50:51.9Z,2,REGULAR,substitution,in,[],200782,,,1610612765,43,29,2023-01-11T00:50:55Z,2500000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M16.00S,2023-01-11T00:51:09.8Z,2,REGULAR,3pt,Jump Shot,[],1630165,68.24901445466492,70.58823529411765,1610612765,43,29,2023-01-11T00:51:13Z,2510000,False,103.0,246.0,1,right,MISS K. Hayes 26' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,26.67,Missed,,,,,,,,,,,,,,,,,,
261,PT06M14.00S,2023-01-11T00:51:11.8Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,43,29,2023-01-11T00:51:13Z,2520000,False,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,260.0,6.0,6.0,0.0,,,,,,,,,,,,,
262,PT06M01.00S,2023-01-11T00:51:25.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202699,8.327858081471746,49.50980392156863,1610612755,45,29,2023-01-11T00:51:32Z,2530000,False,2.0,26.0,1,left,T. Harris Hook (11 PTS) (P. Tucker 1 AST),"[202699, 200782]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.59,Made,11.0,,,,,,,P. Tucker,200782.0,1.0,,,,,,,,
264,PT05M47.00S,2023-01-11T00:51:39.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203457,86.38304862023654,46.568627450980394,1610612765,45,29,2023-01-11T00:51:43Z,2550000,False,-17.0,75.0,1,right,MISS N. Noel 7' floating Shot,[203457],1610612765.0,DET,floating,,,Noel,N. Noel,,,,,In The Paint (Non-RA),0-8 Center,7.74,Missed,,,,,,,,,,,,,,,,,,
265,PT05M45.00S,2023-01-11T00:51:41.1Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,45,29,2023-01-11T00:51:43Z,2560000,False,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,264.0,4.0,4.0,0.0,,,,,,,,,,,,,
266,PT05M37.00S,2023-01-11T00:51:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,8.459264126149804,45.34313725490197,1610612755,45,29,2023-01-11T00:52:18Z,2570000,False,23.0,27.0,1,left,MISS J. Embiid driving finger roll Layup,[203954],1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
267,PT05M36.00S,2023-01-11T00:51:56.4Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,45,29,2023-01-11T00:51:56Z,2580000,False,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,266.0,5.0,4.0,1.0,,,,,,,,,,,,,
268,PT05M36.00S,2023-01-11T00:51:56.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,5.590000152587891,50.0,1610612755,45,29,2023-01-11T00:51:56Z,2590000,False,0.0,0.0,1,left,MISS J. Embiid tip Layup,[203954],1610612755.0,PHI,tip,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
