actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
182,PT11M29.00S,2022-11-29T00:38:28.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627863,9.411957950065702,50.245098039215684,1610612755,23,34,2022-11-29T00:40:18Z,1730000,False,-1.0,36.0,1,left,MISS D. House Jr. running finger roll Layup,[1627863],1610612755.0,PHI,running finger roll,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
183,PT11M29.00S,2022-11-29T00:38:28.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,23,34,2022-11-29T00:38:40Z,1740000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,182.0,,,,,,,,,,,,,,,,
184,PT11M29.00S,2022-11-29T00:38:37.6Z,2,REGULAR,turnover,traveling,[],1627863,,,1610612755,23,34,2022-11-29T00:38:44Z,1750000,False,,,0,,D. House Jr. traveling TURNOVER (1 TO),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,201245.0,,,,,,,,,,1.0,,
185,PT11M09.00S,2022-11-29T00:39:02.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631100,72.61826544021025,12.990196078431374,1610612737,23,34,2022-11-29T00:39:07Z,1760000,False,-185.0,205.0,1,right,MISS A. Griffin 27' step back 3PT,[1631100],1610612737.0,ATL,step back,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
186,PT11M06.00S,2022-11-29T00:39:05.9Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,23,34,2022-11-29T00:39:07Z,1770000,False,,,0,,P. Reed REBOUND (Off:1 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,185.0,3.0,2.0,1.0,,,,,,,,,,,,,
187,PT10M59.00S,2022-11-29T00:39:13.1Z,2,REGULAR,3pt,Jump Shot,[],1627788,22.946780551905388,9.803921568627452,1610612755,23,34,2022-11-29T00:39:19Z,1780000,False,201.0,163.0,1,left,MISS F. Korkmaz 25' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
188,PT10M57.00S,2022-11-29T00:39:15.9Z,2,REGULAR,rebound,offensive,[],1627788,,,1610612755,23,34,2022-11-29T00:39:15Z,1790000,False,,,0,,F. Korkmaz REBOUND (Off:1 Def:0),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Right Center,,,,187.0,1.0,0.0,1.0,,,,,,,,,,,,,
189,PT10M53.00S,2022-11-29T00:39:19.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627788,6.652431011826544,29.166666666666668,1610612755,25,34,2022-11-29T00:39:22Z,1800000,False,104.0,10.0,1,left,F. Korkmaz 10' turnaround fadeaway Jump Shot (2 PTS),[1627788],1610612755.0,PHI,turnaround fadeaway,,,Korkmaz,F. Korkmaz,,,,,Mid-Range,8-16 Right,10.47,Made,2.0,,,,,,,,,,,,,,,,,
190,PT10M39.00S,2022-11-29T00:39:32.7Z,2,REGULAR,3pt,Jump Shot,[],203200,78.26872536136662,8.088235294117647,1610612737,25,37,2022-11-29T00:39:37Z,1810000,False,-210.0,152.0,1,right,J. Holiday 25' 3PT  (8 PTS) (T. Forrest 2 AST),"[203200, 1630235]",1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.88,Made,8.0,,,,,,,,,,T. Forrest,1630235.0,2.0,,,,,
192,PT10M23.00S,2022-11-29T00:39:48.5Z,2,REGULAR,3pt,Jump Shot,[],1627863,21.23850197109067,7.107843137254902,1610612755,28,37,2022-11-29T00:39:54Z,1830000,False,214.0,147.0,1,left,D. House Jr. 26' 3PT step back (3 PTS) (F. Korkmaz 1 AST),"[1627863, 1627788]",1610612755.0,PHI,step back,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Right Center,26.01,Made,3.0,,,,,,,,,,F. Korkmaz,1627788.0,1.0,,,,,
194,PT10M01.00S,2022-11-29T00:40:10.9Z,2,REGULAR,turnover,lost ball,[],1627749,,,1610612737,28,37,2022-11-29T00:40:17Z,1850000,False,,,0,,D. Murray lost ball TURNOVER (2 TO),"[1627749, 1627788]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Korkmaz,1627788.0
195,PT10M01.00S,2022-11-29T00:40:10.9Z,2,REGULAR,steal,,[],1627788,,,1610612755,28,37,2022-11-29T00:40:14Z,1860000,False,,,0,,F. Korkmaz STEAL (2 STL),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
196,PT09M53.00S,2022-11-29T00:40:18.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,20.581471747700395,94.85294117647058,1610612755,28,37,2022-11-29T00:40:22Z,1870000,False,-224.0,141.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
197,PT09M50.00S,2022-11-29T00:40:21.6Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,28,37,2022-11-29T00:40:22Z,1880000,False,,,0,,D. Murray REBOUND (Off:1 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,196.0,3.0,2.0,1.0,,,,,,,,,,,,,
198,PT09M44.00S,2022-11-29T00:40:34.0Z,2,REGULAR,foul,offensive,[],1630168,,,1610612737,28,37,2022-11-29T00:40:43Z,1890000,False,,,0,,O. Okongwu offensive FOUL (1 PF),"[1630168, 1629003]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,,,1662.0,1.0,0.0,Milton,1629003.0,,,,,,,,
200,PT09M44.00S,2022-11-29T00:40:34.0Z,2,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,28,37,2022-11-29T00:40:34Z,1910000,False,,,0,,O. Okongwu offensive foul TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,,,1662.0,,,,,,,,,,1.0,,
201,PT09M44.00S,2022-11-29T00:40:43.1Z,2,REGULAR,substitution,out,[],1627788,,,1610612755,28,37,2022-11-29T00:40:51Z,1920000,False,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M44.00S,2022-11-29T00:40:43.1Z,2,REGULAR,substitution,out,[],1630235,,,1610612755,28,37,2022-11-29T00:40:51Z,1930000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M44.00S,2022-11-29T00:40:43.1Z,2,REGULAR,substitution,in,[],202699,,,1610612755,28,37,2022-11-29T00:40:51Z,1940000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M44.00S,2022-11-29T00:40:43.1Z,2,REGULAR,substitution,in,[],1629631,,,1610612755,28,37,2022-11-29T00:40:51Z,1950000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M34.00S,2022-11-29T00:40:57.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629003,6.258212877792378,58.57843137254902,1610612755,28,37,2022-11-29T00:41:05Z,1960000,False,-43.0,6.0,1,left,MISS S. Milton driving finger roll Layup - blocked,"[1629003, 1627749]",1610612755.0,PHI,driving finger roll,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,4.34,Missed,,,,,,,,,,,,,,Murray,1627749.0,,,
206,PT09M34.00S,2022-11-29T00:40:57.4Z,2,REGULAR,block,,[],1627749,,,1610612755,28,37,2022-11-29T00:41:00Z,1970000,False,,,0,,D. Murray BLOCK (1 BLK),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT09M30.00S,2022-11-29T00:41:01.4Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,28,37,2022-11-29T00:41:05Z,1980000,False,,,0,,P. Reed REBOUND (Off:2 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,205.0,4.0,2.0,2.0,,,,,,,,,,,,,
208,PT09M30.00S,2022-11-29T00:41:02.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630194,8.09789750328515,43.38235294117647,1610612755,28,37,2022-11-29T00:45:27Z,1990000,False,33.0,24.0,1,left,MISS P. Reed putback Layup - blocked,"[1630194, 1630168]",1610612755.0,PHI,putback,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,Okongwu,1630168.0,,,
209,PT09M30.00S,2022-11-29T00:41:02.9Z,2,REGULAR,block,,[],1630168,,,1610612755,28,37,2022-11-29T00:41:05Z,2000000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
210,PT09M30.00S,2022-11-29T00:41:02.9Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,28,37,2022-11-29T00:41:25Z,2010000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,
211,PT09M30.00S,2022-11-29T00:41:16.1Z,2,REGULAR,foul,personal,[],1630194,,,1610612737,28,37,2022-11-29T00:42:34Z,2020000,False,,,0,,P. Reed personal FOUL (2 PF),"[1630194, 1630168]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right,,,,,,,,201245.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,
214,PT09M30.00S,2022-11-29T00:41:36.2Z,2,REGULAR,foul,technical,['1freethrow'],1627863,,,1610612737,28,37,2022-11-29T00:41:47Z,2050000,False,,,0,,D. House Jr. technical FOUL (1 Tech),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627961.0,1.0,1.0,,,,,,,,,,
215,PT09M30.00S,2022-11-29T00:41:48.5Z,2,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,28,37,2022-11-29T00:41:48Z,2060000,False,,,0,,MISS D. Hunter technical Free Throw 1 of 1,[1629631],1610612737.0,ATL,technical,,,Hunter,D. Hunter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
216,PT09M30.00S,2022-11-29T00:41:48.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,28,37,2022-11-29T00:41:48Z,2070000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,,
217,PT09M30.00S,2022-11-29T00:41:49.3Z,2,REGULAR,substitution,out,[],1630194,,,1610612737,28,37,2022-11-29T00:41:53Z,2080000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M30.00S,2022-11-29T00:41:49.3Z,2,REGULAR,substitution,in,[],203954,,,1610612737,28,37,2022-11-29T00:41:53Z,2090000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M15.00S,2022-11-29T00:42:17.8Z,2,REGULAR,3pt,Jump Shot,[],1631100,77.34888304862024,94.6078431372549,1610612737,28,37,2022-11-29T00:42:21Z,2100000,False,223.0,160.0,1,right,MISS A. Griffin 27' 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,27.47,Missed,,,,,,,,,,,,,,,,,,
220,PT09M12.00S,2022-11-29T00:42:20.8Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,28,37,2022-11-29T00:42:21Z,2110000,False,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,219.0,4.0,3.0,1.0,,,,,,,,,,,,,
221,PT08M52.00S,2022-11-29T00:42:43.7Z,2,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612755,28,37,2022-11-29T00:42:52Z,2120000,False,,,0,,D. Murray shooting personal FOUL (1 PF) (Milton 2 FT),"[1627749, 1629003]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,201245.0,1.0,0.0,Milton,1629003.0,,,,,,,,
223,PT08M52.00S,2022-11-29T00:43:12.6Z,2,REGULAR,freethrow,1 of 2,[],1629003,,,1610612755,29,37,2022-11-29T00:43:12Z,2140000,False,,,0,,S. Milton Free Throw 1 of 2 (3 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
224,PT08M52.00S,2022-11-29T00:43:14.3Z,2,REGULAR,substitution,out,[],1627863,,,1610612755,29,37,2022-11-29T00:43:18Z,2150000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M52.00S,2022-11-29T00:43:14.3Z,2,REGULAR,substitution,in,[],1629001,,,1610612755,29,37,2022-11-29T00:43:18Z,2160000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M52.00S,2022-11-29T00:43:36.5Z,2,REGULAR,freethrow,2 of 2,[],1629003,,,1610612755,30,37,2022-11-29T00:43:36Z,2170000,False,,,0,,S. Milton Free Throw 2 of 2 (4 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
227,PT08M35.00S,2022-11-29T00:43:57.9Z,2,REGULAR,turnover,traveling,[],1629631,,,1610612737,30,37,2022-11-29T00:44:02Z,2180000,False,,,0,,D. Hunter traveling TURNOVER (2 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1662.0,,,,,,,,,,2.0,,
228,PT08M15.00S,2022-11-29T00:44:27.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,30.962549277266753,72.05882352941177,1610612755,30,37,2022-11-29T00:44:31Z,2190000,False,-110.0,239.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
229,PT08M13.00S,2022-11-29T00:44:30.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,30,37,2022-11-29T00:44:30Z,2200000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,228.0,,,,,,,,,,,,,,,,
231,PT08M13.00S,2022-11-29T00:44:34.0Z,2,REGULAR,substitution,out,[],1631100,,,1610612737,30,37,2022-11-29T00:44:39Z,2220000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M13.00S,2022-11-29T00:44:34.0Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,30,37,2022-11-29T00:44:39Z,2230000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M59.00S,2022-11-29T00:45:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203200,93.51182654402102,45.588235294117645,1610612737,30,39,2022-11-29T00:45:04Z,2240000,False,-22.0,8.0,1,right,J. Holiday driving Layup (10 PTS) (D. Murray 3 AST),"[203200, 1627749]",1610612737.0,ATL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.37,Made,10.0,,,,,,,,,,D. Murray,1627749.0,3.0,,,,,
235,PT07M43.00S,2022-11-29T00:45:15.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,16.113666228646515,56.61764705882353,1610612755,30,39,2022-11-29T00:45:19Z,2260000,False,-33.0,99.0,1,left,MISS J. Embiid 10' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,10.44,Missed,,,,,,,,,,,,,,,,,,
236,PT07M40.00S,2022-11-29T00:45:18.6Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,30,39,2022-11-29T00:45:19Z,2270000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,235.0,2.0,2.0,0.0,,,,,,,,,,,,,
237,PT07M38.00S,2022-11-29T00:45:24.7Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612737,30,39,2022-11-29T00:45:32Z,2280000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Collins 2 FT),"[202699, 1628381]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,201245.0,2.0,0.0,Collins,1628381.0,,,,,,,,
239,PT07M38.00S,2022-11-29T00:45:54.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628381,,,1610612737,30,39,2022-11-29T00:45:54Z,2300000,False,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
240,PT07M38.00S,2022-11-29T00:45:54.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,30,39,2022-11-29T00:45:54Z,2310000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,
241,PT07M38.00S,2022-11-29T00:45:54.9Z,2,REGULAR,substitution,out,[],1627777,,,1610612737,30,39,2022-11-29T00:45:58Z,2320000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M38.00S,2022-11-29T00:45:54.9Z,2,REGULAR,substitution,in,[],200782,,,1610612737,30,39,2022-11-29T00:45:58Z,2330000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M38.00S,2022-11-29T00:46:10.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628381,,,1610612737,30,40,2022-11-29T00:46:10Z,2340000,False,,,0,,J. Collins Free Throw 2 of 2 (8 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
244,PT07M18.00S,2022-11-29T00:46:31.0Z,2,REGULAR,3pt,Jump Shot,[],1629001,33.065045992115635,31.61764705882353,1610612755,30,40,2022-11-29T00:46:35Z,2350000,False,92.0,258.0,1,left,MISS D. Melton 27' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,27.42,Missed,,,,,,,,,,,,,,,,,,
245,PT07M13.00S,2022-11-29T00:46:36.0Z,2,REGULAR,rebound,defensive,[],203200,,,1610612737,30,40,2022-11-29T00:46:35Z,2360000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,244.0,1.0,1.0,0.0,,,,,,,,,,,,,
246,PT06M59.00S,2022-11-29T00:46:48.5Z,2,REGULAR,turnover,lost ball,[],1627749,,,1610612737,30,40,2022-11-29T00:46:53Z,2370000,False,,,0,,D. Murray lost ball TURNOVER (3 TO),"[1627749, 1629001]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,Melton,1629001.0
247,PT06M59.00S,2022-11-29T00:46:48.5Z,2,REGULAR,steal,,[],1629001,,,1610612755,30,40,2022-11-29T00:46:51Z,2380000,False,,,0,,D. Melton STEAL (2 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
248,PT06M57.00S,2022-11-29T00:46:55.0Z,2,REGULAR,foul,personal,[],1629631,,,1610612755,30,40,2022-11-29T00:47:00Z,2390000,False,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 1629003]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1662.0,2.0,0.0,Milton,1629003.0,,,,,,,,
250,PT06M57.00S,2022-11-29T00:47:04.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,30,40,2022-11-29T00:47:04Z,2410000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M57.00S,2022-11-29T00:49:46.2Z,2,REGULAR,substitution,out,[],203200,,,1610612755,30,40,2022-11-29T00:49:53Z,2420000,False,,,0,,SUB out: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M57.00S,2022-11-29T00:49:46.2Z,2,REGULAR,substitution,in,[],1629027,,,1610612755,30,40,2022-11-29T00:49:53Z,2430000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M49.00S,2022-11-29T00:50:04.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629003,6.389618922470433,47.794117647058826,1610612755,32,40,2022-11-29T00:50:10Z,2440000,False,11.0,8.0,1,left,S. Milton driving Layup (6 PTS),[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,1.34,Made,6.0,,,,,,,,,,,,,,,,,
254,PT06M34.00S,2022-11-29T00:50:19.4Z,2,REGULAR,3pt,Jump Shot,[],1628381,70.64717477003943,19.852941176470587,1610612737,32,40,2022-11-29T00:50:25Z,2450000,False,-151.0,223.0,1,right,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,,
255,PT06M33.00S,2022-11-29T00:50:20.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,32,40,2022-11-29T00:50:25Z,2460000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,254.0,,,,,,,,,,,,,,,,
257,PT06M31.00S,2022-11-29T00:50:43.7Z,2,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612737,32,40,2022-11-29T00:50:59Z,2480000,False,,,0,,D. Melton shooting personal FOUL (1 PF) (Hunter 2 FT),"[1629001, 1629631]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1662.0,1.0,0.0,Hunter,1629631.0,,,,,,,,
259,PT06M31.00S,2022-11-29T00:51:15.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629631,,,1610612737,32,41,2022-11-29T00:51:15Z,2500000,False,,,0,,D. Hunter Free Throw 1 of 2 (5 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
260,PT06M31.00S,2022-11-29T00:51:33.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629631,,,1610612737,32,42,2022-11-29T00:51:33Z,2510000,False,,,0,,D. Hunter Free Throw 2 of 2 (6 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
261,PT06M12.00S,2022-11-29T00:51:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.206964520367937,51.470588235294116,1610612755,34,42,2022-11-29T00:53:27Z,2520000,False,-7.0,-4.0,1,left,J. Embiid driving Layup (6 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,0.82,Made,6.0,,,,,,,,,,,,,,,,,
262,PT05M55.00S,2022-11-29T00:52:09.6Z,2,REGULAR,2pt,Jump Shot,[],1629027,82.47371879106439,68.62745098039215,1610612737,34,44,2022-11-29T00:52:13Z,2530000,False,93.0,112.0,1,right,T. Young 14' pullup Jump Shot (7 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,8-16 Right,14.58,Made,7.0,,,,,,,,,,,,,,,,,
263,PT05M47.00S,2022-11-29T00:52:22.4Z,2,REGULAR,foul,personal,[],1630168,,,1610612755,34,44,2022-11-29T00:52:28Z,2540000,False,,,0,,O. Okongwu personal FOUL (2 PF),"[1630168, 203954]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,,,,,1627961.0,2.0,0.0,Embiid,203954.0,,,,,,,,
265,PT05M47.00S,2022-11-29T00:52:29.4Z,2,REGULAR,substitution,out,[],1630168,,,1610612755,34,44,2022-11-29T00:52:32Z,2560000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M47.00S,2022-11-29T00:52:29.4Z,2,REGULAR,substitution,in,[],203991,,,1610612755,34,44,2022-11-29T00:52:32Z,2570000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
