actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
267,PT04M19.00S,2023-03-30T00:35:51.3Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,46,53,2023-03-30T00:35:53Z,2660000,False,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,266.0,4.0,3.0,1.0,,,,
268,PT04M14.00S,2023-03-30T00:35:57.5Z,2,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,46,53,2023-03-30T00:36:02Z,2670000,False,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (3 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,202026.0,3.0,,,,,,,,,,,,,,,,,,
269,PT04M09.00S,2023-03-30T00:36:05.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202681,71.04139290407359,15.196078431372548,1610612742,46,56,2023-03-30T00:39:15Z,2680000,False,-174.0,220.0,1,right,K. Irving 28' 3PT pullup (15 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,28.03,Made,15.0,,,,,,,,,,,,,,,
270,PT03M56.00S,2023-03-30T00:36:18.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,10.200394218134035,56.127450980392155,1610612755,46,56,2023-03-30T00:36:24Z,2690000,False,-31.0,43.0,1,left,MISS J. Embiid driving floating Shot,[203954],1610612755.0,PHI,driving floating,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,5.31,Missed,,,,,,,,,,,,,,,,
271,PT03M54.00S,2023-03-30T00:36:20.4Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,46,56,2023-03-30T00:36:24Z,2700000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,270.0,2.0,2.0,0.0,,,,
273,PT03M47.00S,2023-03-30T00:36:55.5Z,2,REGULAR,2pt,Jump Shot,[],202681,96.40275952693824,88.23529411764706,1610612742,46,56,2023-03-30T00:41:50Z,2720000,False,191.0,-19.0,1,right,MISS K. Irving 19' Jump Shot,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right,,,19.21,Missed,,,,,,,,,,,,,,,,
274,PT03M46.00S,2023-03-30T00:36:56.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,46,56,2023-03-30T00:37:06Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,273.0,,,,,,,
276,PT03M37.00S,2023-03-30T00:37:23.7Z,2,REGULAR,foul,personal,['2freethrow'],201935,,,1610612742,46,56,2023-03-30T00:37:29Z,2750000,False,,,0,,J. Harden shooting personal FOUL (2 PF) (Powell 2 FT),"[201935, 203939]",1610612755.0,PHI,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,202026.0,,,,,,,,2.0,0.0,Powell,203939.0,,,,,,,,
278,PT03M37.00S,2023-03-30T00:37:54.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,46,56,2023-03-30T00:38:16Z,2770000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
279,PT03M37.00S,2023-03-30T00:37:54.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,46,56,2023-03-30T00:38:16Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,278.0,,,,,,,
280,PT03M37.00S,2023-03-30T00:37:54.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,46,56,2023-03-30T00:38:16Z,2790000,False,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
281,PT03M34.00S,2023-03-30T00:37:57.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,46,56,2023-03-30T00:38:16Z,2800000,False,,,0,,J. Harden REBOUND (Off:1 Def:1),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,280.0,2.0,1.0,1.0,,,,
282,PT03M17.00S,2023-03-30T00:38:32.6Z,2,REGULAR,3pt,Jump Shot,[],200782,9.806176084099869,2.941176470588235,1610612755,46,56,2023-03-30T00:38:37Z,2810000,False,235.0,40.0,1,left,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,,,23.86,Missed,,,,,,,,,,,,,,,,
283,PT03M15.00S,2023-03-30T00:38:34.6Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,46,56,2023-03-30T00:38:37Z,2820000,False,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,282.0,4.0,4.0,0.0,,,,
284,PT03M09.00S,2023-03-30T00:38:42.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,89.70105124835742,48.28431372549019,1610612742,46,58,2023-03-30T00:38:45Z,2830000,False,-9.0,44.0,1,right,L. Doncic driving floating Jump Shot (9 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,4.51,Made,9.0,,,,,,,,,,,,,,,
285,PT02M47.00S,2023-03-30T00:39:06.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612755,46,58,2023-03-30T00:39:12Z,2840000,False,,,0,,D. Powell shooting personal FOUL (3 PF) (Embiid 2 FT),"[203939, 203954]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,202026.0,,,,,,,,3.0,0.0,Embiid,203954.0,,,,,,,,
287,PT02M47.00S,2023-03-30T00:39:14.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,46,58,2023-03-30T00:39:14Z,2860000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M47.00S,2023-03-30T00:42:04.6Z,2,REGULAR,substitution,out,[],1630178,,,1610612755,46,58,2023-03-30T00:42:19Z,2870000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M47.00S,2023-03-30T00:42:04.6Z,2,REGULAR,substitution,out,[],203939,,,1610612755,46,58,2023-03-30T00:42:19Z,2880000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M47.00S,2023-03-30T00:42:04.6Z,2,REGULAR,substitution,in,[],1629001,,,1610612755,46,58,2023-03-30T00:42:19Z,2890000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M47.00S,2023-03-30T00:42:04.6Z,2,REGULAR,substitution,in,[],1628467,,,1610612755,46,58,2023-03-30T00:42:19Z,2900000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M47.00S,2023-03-30T00:42:41.4Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,47,58,2023-03-30T00:42:41Z,2910000,False,,,0,,J. Embiid Free Throw 1 of 2 (11 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
293,PT02M47.00S,2023-03-30T00:43:07.1Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,48,58,2023-03-30T00:43:07Z,2920000,False,,,0,,J. Embiid Free Throw 2 of 2 (12 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
294,PT02M25.00S,2023-03-30T00:43:30.3Z,2,REGULAR,2pt,Jump Shot,[],203493,88.78120893561103,66.91176470588235,1610612742,48,60,2023-03-30T00:43:34Z,2930000,False,85.0,53.0,1,right,R. Bullock 9' pullup Jump Shot (7 PTS) (M. Kleber 1 AST),"[203493, 1628467]",1610612742.0,DAL,pullup,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Right,,,9.98,Made,7.0,M. Kleber,1628467.0,1.0,,,,,,,,,,,,
296,PT02M09.00S,2023-03-30T00:43:46.0Z,2,REGULAR,3pt,Jump Shot,[],201935,27.414586070959263,19.362745098039216,1610612755,51,60,2023-03-30T00:43:49Z,2950000,False,153.0,205.0,1,left,J. Harden 25' 3PT  (6 PTS) (J. Embiid 2 AST),"[201935, 203954]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,25.61,Made,6.0,J. Embiid,203954.0,2.0,,,,,,,,,,,,
298,PT01M49.00S,2023-03-30T00:44:05.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.85479632063075,47.05882352941176,1610612742,51,62,2023-03-30T00:44:09Z,2970000,False,-15.0,15.0,1,right,L. Doncic driving Layup (11 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,2.08,Made,11.0,,,,,,,,,,,,,,,
299,PT01M38.00S,2023-03-30T00:44:19.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612755,51,62,2023-03-30T00:44:26Z,2980000,False,,,0,,M. Kleber shooting personal FOUL (1 PF) (Harden 2 FT),"[1628467, 201935]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,1.0,0.0,Harden,201935.0,,,,,,,,
301,PT01M38.00S,2023-03-30T00:44:44.0Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,51,62,2023-03-30T00:44:44Z,3000000,False,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
302,PT01M38.00S,2023-03-30T00:44:44.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,51,62,2023-03-30T00:44:44Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,301.0,,,,,,,
303,PT01M38.00S,2023-03-30T00:44:48.3Z,2,REGULAR,substitution,out,[],202681,,,1610612755,51,62,2023-03-30T00:44:53Z,3020000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M38.00S,2023-03-30T00:44:48.3Z,2,REGULAR,substitution,in,[],1630182,,,1610612755,51,62,2023-03-30T00:44:53Z,3030000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M38.00S,2023-03-30T00:45:04.0Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,52,62,2023-03-30T00:45:04Z,3040000,False,,,0,,J. Harden Free Throw 2 of 2 (7 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
306,PT01M24.00S,2023-03-30T00:45:20.0Z,2,REGULAR,2pt,Jump Shot,[],1629029,85.10183968462549,22.30392156862745,1610612742,52,62,2023-03-30T00:45:24Z,3050000,False,-138.0,88.0,1,right,MISS L. Doncic 16' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left,,,16.38,Missed,,,,,,,,,,,,,,,,
307,PT01M21.00S,2023-03-30T00:45:23.0Z,2,REGULAR,rebound,defensive,[],200782,,,1610612755,52,62,2023-03-30T00:45:24Z,3060000,False,,,0,,P. Tucker REBOUND (Off:1 Def:3),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,306.0,4.0,3.0,1.0,,,,
308,PT01M09.00S,2023-03-30T00:45:34.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,9.543363994743759,48.77450980392157,1610612755,54,62,2023-03-30T00:45:37Z,3070000,False,6.0,37.0,1,left,T. Harris pullup Jump Shot (7 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,3.77,Made,7.0,,,,,,,,,,,,,,,
310,PT00M46.10S,2023-03-30T00:45:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,87.86136662286465,49.754901960784316,1610612742,54,62,2023-03-30T00:46:04Z,3090000,False,-1.0,62.0,1,right,MISS L. Doncic 6' driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,6.16,Missed,,,,,,,,,,,,,,,,
311,PT00M44.00S,2023-03-30T00:46:01.1Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,54,62,2023-03-30T00:46:04Z,3100000,False,,,0,,J. Harden REBOUND (Off:1 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,310.0,3.0,2.0,1.0,,,,
312,PT00M40.70S,2023-03-30T00:46:05.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203954,6.258212877792378,50.245098039215684,1610612755,56,62,2023-03-30T00:46:09Z,3110000,False,-1.0,6.0,1,left,J. Embiid running Layup (14 PTS) (J. Harden 4 AST),"[203954, 201935]",1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,0.64,Made,14.0,J. Harden,201935.0,4.0,,,,,,,,,,,,
315,PT00M27.30S,2023-03-30T00:46:22.3Z,2,REGULAR,3pt,Jump Shot,[],203501,78.40013140604468,6.862745098039216,1610612742,56,62,2023-03-30T00:46:28Z,3130000,False,-216.0,151.0,1,right,MISS T. Hardaway Jr. 26' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,26.3,Missed,,,,,,,,,,,,,,,,
316,PT00M27.30S,2023-03-30T00:46:25.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,56,62,2023-03-30T00:46:25Z,3140000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,315.0,,,,,,,
318,PT00M11.20S,2023-03-30T00:46:55.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612755,56,62,2023-03-30T00:47:02Z,3160000,False,,,0,,R. Bullock personal FOUL (1 PF) (Harden 2 FT),"[203493, 201935]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,204059.0,,,,,,,,1.0,0.0,Harden,201935.0,,,,,,,,
320,PT00M11.20S,2023-03-30T00:47:27.1Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,57,62,2023-03-30T00:47:27Z,3180000,False,,,0,,J. Harden Free Throw 1 of 2 (8 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
321,PT00M11.20S,2023-03-30T00:47:37.9Z,2,REGULAR,substitution,out,[],1630182,,,1610612755,57,62,2023-03-30T00:47:42Z,3190000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M11.20S,2023-03-30T00:47:37.9Z,2,REGULAR,substitution,in,[],202681,,,1610612755,57,62,2023-03-30T00:47:42Z,3200000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M11.20S,2023-03-30T00:47:27.1Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,57,62,2023-03-30T00:48:03Z,3210000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
324,PT00M09.20S,2023-03-30T00:47:29.1Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,57,62,2023-03-30T00:48:03Z,3220000,False,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,323.0,5.0,5.0,0.0,,,,
325,PT00M01.90S,2023-03-30T00:48:10.0Z,2,REGULAR,3pt,Jump Shot,[],203493,76.69185282522996,10.294117647058822,1610612742,57,62,2023-03-30T00:48:14Z,3230000,False,-199.0,167.0,1,right,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,25.91,Missed,,,,,,,,,,,,,,,,
326,PT00M01.90S,2023-03-30T00:48:10.0Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,57,62,2023-03-30T00:48:14Z,3240000,False,,,0,,D. Melton REBOUND (Off:2 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,325.0,4.0,2.0,2.0,,,,
327,PT00M00.00S,2023-03-30T00:48:15.1Z,2,REGULAR,period,end,[],0,,,1610612755,57,62,2023-03-30T00:48:15Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-03-30T01:02:19.7Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612755,57,62,2023-03-30T01:03:35Z,3260000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-03-30T01:02:19.7Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612755,57,62,2023-03-30T01:03:35Z,3270000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-03-30T01:02:19.7Z,3,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,57,62,2023-03-30T01:03:35Z,3280000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-03-30T01:02:19.7Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612755,57,62,2023-03-30T01:03:35Z,3290000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-03-30T01:08:53.7Z,3,REGULAR,period,start,[],0,,,1610612742,57,62,2023-03-30T01:08:53Z,3300000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M52.00S,2023-03-30T01:09:00.8Z,3,REGULAR,turnover,bad pass,[],203493,,,1610612742,57,62,2023-03-30T01:09:05Z,3310000,False,,,0,,R. Bullock bad pass TURNOVER (2 TO),"[203493, 201935]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,,,,,Harden,201935.0,,
334,PT11M52.00S,2023-03-30T01:09:00.8Z,3,REGULAR,steal,,[],201935,,,1610612755,57,62,2023-03-30T01:09:02Z,3320000,False,,,0,,J. Harden STEAL (2 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
335,PT11M48.00S,2023-03-30T01:09:05.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,93.51182654402102,50.245098039215684,1610612755,59,62,2023-03-30T01:09:11Z,3330000,False,1.0,8.0,1,right,T. Maxey running Layup (12 PTS) (J. Harden 5 AST),"[1630178, 201935]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,0.86,Made,12.0,J. Harden,201935.0,5.0,,,,,,,,,,,,
337,PT11M37.00S,2023-03-30T01:09:17.5Z,3,REGULAR,violation,kicked ball,[],200782,,,1610612742,59,62,2023-03-30T01:09:25Z,3350000,False,,,0,,P. Tucker kicked ball VIOLATION,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,
338,PT11M25.00S,2023-03-30T01:09:39.7Z,3,REGULAR,turnover,out-of-bounds,[],203939,,,1610612742,59,62,2023-03-30T01:09:49Z,3360000,False,,,0,,D. Powell lost ball out-of-bounds TURNOVER (1 TO),[203939],1610612742.0,DAL,lost ball,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,202026.0,1.0,,,,,,,,,,,,,,,,,,
340,PT11M03.00S,2023-03-30T01:10:09.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203954,72.48685939553219,41.911764705882355,1610612755,61,62,2023-03-30T01:10:15Z,3370000,False,-40.0,206.0,1,right,J. Embiid 21' Jump Shot (16 PTS) (J. Harden 6 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,21.0,Made,16.0,J. Harden,201935.0,6.0,,,,,,,,,,,,
342,PT10M46.00S,2023-03-30T01:10:28.2Z,3,REGULAR,foul,personal,['2freethrow'],203954,,,1610612742,61,62,2023-03-30T01:10:33Z,3390000,False,,,0,,J. Embiid shooting personal FOUL (2 PF) (Powell 2 FT),"[203954, 203939]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,204059.0,,,,,,,,2.0,0.0,Powell,203939.0,,,,,,,,
344,PT10M46.00S,2023-03-30T01:11:01.8Z,3,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,61,62,2023-03-30T01:11:01Z,3410000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
345,PT10M46.00S,2023-03-30T01:11:01.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,61,62,2023-03-30T01:11:01Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,344.0,,,,,,,
346,PT10M46.00S,2023-03-30T01:11:20.0Z,3,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,61,63,2023-03-30T01:11:20Z,3430000,False,,,0,,D. Powell Free Throw 2 of 2 (3 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
347,PT10M31.00S,2023-03-30T01:11:35.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],200782,90.75229960578186,50.73529411764706,1610612755,61,63,2023-03-30T01:11:40Z,3440000,False,4.0,34.0,1,right,MISS P. Tucker driving Hook,[200782],1610612755.0,PHI,driving,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,3.46,Missed,,,,,,,,,,,,,,,,
348,PT10M28.00S,2023-03-30T01:11:38.7Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,61,63,2023-03-30T01:11:40Z,3450000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,347.0,2.0,1.0,1.0,,,,
349,PT10M18.00S,2023-03-30T01:11:48.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,32.14520367936925,26.96078431372549,1610612742,61,66,2023-03-30T01:11:54Z,3460000,False,115.0,250.0,1,left,L. Doncic 27' 3PT  (14 PTS) (R. Bullock 1 AST),"[1629029, 203493]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,27.5,Made,14.0,R. Bullock,203493.0,1.0,,,,,,,,,,,,
351,PT09M58.00S,2023-03-30T01:12:08.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,91.5407358738502,41.911764705882355,1610612755,61,66,2023-03-30T01:12:13Z,3480000,False,-40.0,27.0,1,right,MISS J. Embiid cutting Layup - blocked,"[203954, 1629029]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,4.86,Missed,,,,,,,,,,,,,,,Doncic,1629029.0
352,PT09M58.00S,2023-03-30T01:12:08.7Z,3,REGULAR,block,,[],1629029,,,1610612755,61,66,2023-03-30T01:12:11Z,3490000,False,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
353,PT09M55.00S,2023-03-30T01:12:11.7Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,61,66,2023-03-30T01:12:13Z,3500000,False,,,0,,R. Bullock REBOUND (Off:0 Def:4),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,351.0,4.0,4.0,0.0,,,,
354,PT09M53.00S,2023-03-30T01:12:14.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,6.783837056504599,50.0,1610612742,61,68,2023-03-30T01:12:21Z,3510000,False,0.0,11.0,1,left,T. Hardaway Jr. running alley-oop Layup (9 PTS) (K. Irving 2 AST),"[203501, 202681]",1610612742.0,DAL,running alley-oop,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,1.13,Made,9.0,K. Irving,202681.0,2.0,,,,,,,,,,,,
356,PT09M32.00S,2023-03-30T01:12:33.9Z,3,REGULAR,2pt,Jump Shot,[],202699,87.20433639947439,68.87254901960785,1610612755,63,68,2023-03-30T01:12:38Z,3530000,False,94.0,68.0,1,right,T. Harris 11' step back Jump Shot (9 PTS),[202699],1610612755.0,PHI,step back,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,11.62,Made,9.0,,,,,,,,,,,,,,,
