actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
256,PT03M44.00S,2023-01-07T00:51:25.6Z,2,REGULAR,substitution,out,[],1630178,,,1610612741,50,44,2023-01-07T00:51:28Z,2550000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M44.00S,2023-01-07T00:51:25.6Z,2,REGULAR,substitution,in,[],1629003,,,1610612741,50,44,2023-01-07T00:51:28Z,2560000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M44.00S,2023-01-07T00:51:46.4Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,50,45,2023-01-07T00:51:46Z,2570000,False,,,0,,D. DeRozan Free Throw 2 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
259,PT03M26.00S,2023-01-07T00:52:04.9Z,2,REGULAR,3pt,Jump Shot,[],1629003,5.174113009198422,95.83333333333333,1610612755,50,45,2023-01-07T00:52:09Z,2580000,False,-229.0,-4.0,1,left,MISS S. Milton 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
260,PT03M23.00S,2023-01-07T00:52:07.9Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,50,45,2023-01-07T00:52:09Z,2590000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,259.0,9.0,8.0,1.0,,,,,,,,,,,,,,
261,PT03M18.00S,2023-01-07T00:52:12.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,94.26741130091985,48.529411764705884,1610612741,50,47,2023-01-07T00:52:20Z,2600000,False,-7.0,1.0,1,right,A. Dosunmu running finger roll Layup (4 PTS) (Z. LaVine 5 AST),"[1630245, 203897]",1610612741.0,CHI,running finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,,,,4.0,Z. LaVine,203897.0,5.0,,,,,
263,PT03M02.00S,2023-01-07T00:52:28.3Z,2,REGULAR,3pt,Jump Shot,[],201935,17.789093298291732,3.67647058823529,1610612755,50,47,2023-01-07T00:52:32Z,2620000,False,232.0,115.0,1,left,MISS J. Harden 25' 3PT,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
264,PT02M59.00S,2023-01-07T00:52:31.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,50,47,2023-01-07T00:52:32Z,2630000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,263.0,10.0,9.0,1.0,,,,,,,,,,,,,,
265,PT02M51.00S,2023-01-07T00:52:42.9Z,2,REGULAR,2pt,Jump Shot,[],201942,77.31603153745073,65.19607843137254,1610612741,50,49,2023-01-07T00:52:47Z,2640000,False,76.0,161.0,1,right,D. DeRozan 17' pullup Jump Shot (7 PTS) (N. Vucevic 2 AST),"[201942, 202696]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,17.78,Made,,,,,,,,,,7.0,N. Vucevic,202696.0,2.0,,,,,
266,PT02M51.00S,2023-01-07T00:52:45.7Z,2,REGULAR,foul,personal,['1freethrow'],200782,,,1610612741,50,49,2023-01-07T00:52:54Z,2650000,False,,,0,,P. Tucker shooting personal FOUL (1 PF) (DeRozan 1 FT),"[200782, 201942]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,DeRozan,201942.0
268,PT02M51.00S,2023-01-07T00:52:57.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,50,49,2023-01-07T00:56:23Z,2670000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M51.00S,2023-01-07T00:56:02.7Z,2,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,50,50,2023-01-07T00:56:02Z,2680000,False,,,0,,D. DeRozan Free Throw 1 of 1 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
271,PT02M35.00S,2023-01-07T00:56:21.0Z,2,REGULAR,turnover,lost ball,[],1629001,,,1610612755,50,50,2023-01-07T01:04:09Z,2690000,False,,,0,,D. Melton lost ball TURNOVER (2 TO),"[1629001, 201942]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,,,,,,,,,2.0,DeRozan,201942.0,,,,,,,,,
272,PT02M35.00S,2023-01-07T00:56:21.0Z,2,REGULAR,steal,,[],201942,,,1610612741,50,50,2023-01-07T00:56:23Z,2700000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
274,PT02M25.00S,2023-01-07T00:56:47.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202696,94.26741130091985,67.64705882352942,1610612741,50,50,2023-01-07T00:56:51Z,2720000,False,88.0,1.0,1,right,MISS N. Vucevic 8' turnaround Shot,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,8.82,Missed,,,,,,,,,,,,,,,,,,
275,PT02M23.00S,2023-01-07T00:56:49.2Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,50,50,2023-01-07T00:56:51Z,2730000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,,,274.0,2.0,2.0,0.0,,,,,,,,,,,,,,
276,PT02M03.00S,2023-01-07T00:57:13.9Z,2,REGULAR,turnover,out-of-bounds,[],1629003,,,1610612755,50,50,2023-01-07T00:57:25Z,2740000,False,,,0,,S. Milton bad pass out-of-bounds TURNOVER (1 TO),[1629003],1610612755.0,PHI,bad pass,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,1627534.0,,,,
277,PT01M53.00S,2023-01-07T00:57:34.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612741,50,50,2023-01-07T00:57:56Z,2750000,False,,,0,,D. Melton shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1629001, 201942]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202053.0,3.0,0.0,DeRozan,201942.0
279,PT01M53.00S,2023-01-07T00:57:59.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,50,51,2023-01-07T00:57:59Z,2770000,False,,,0,,D. DeRozan Free Throw 1 of 2 (9 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
280,PT01M53.00S,2023-01-07T00:58:01.8Z,2,REGULAR,substitution,out,[],1629001,,,1610612741,50,51,2023-01-07T00:58:06Z,2780000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M53.00S,2023-01-07T00:58:01.8Z,2,REGULAR,substitution,in,[],1629680,,,1610612741,50,51,2023-01-07T00:58:06Z,2790000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M53.00S,2023-01-07T00:58:17.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,50,52,2023-01-07T00:58:17Z,2800000,False,,,0,,D. DeRozan Free Throw 2 of 2 (10 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
283,PT01M38.00S,2023-01-07T00:58:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,12.401445466491452,51.22549019607843,1610612755,50,52,2023-01-07T00:59:13Z,2810000,False,-6.0,64.0,1,left,MISS J. Harden 6' driving floating bank Shot,[201935],1610612755.0,PHI,driving floating bank,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
284,PT01M36.00S,2023-01-07T00:58:36.9Z,2,REGULAR,rebound,offensive,[],201935,,,1610612755,50,52,2023-01-07T00:58:36Z,2820000,False,,,0,,J. Harden REBOUND (Off:5 Def:1),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,283.0,6.0,1.0,5.0,,,,,,,,,,,,,,
285,PT01M33.00S,2023-01-07T00:58:39.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],200782,7.933639947437584,94.36274509803921,1610612755,50,52,2023-01-07T00:58:44Z,2830000,False,-222.0,22.0,1,left,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,22.29,Missed,,,,,,,,,,,,,,,,,,
286,PT01M30.00S,2023-01-07T00:58:42.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,50,52,2023-01-07T00:58:44Z,2840000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,285.0,11.0,10.0,1.0,,,,,,,,,,,,,,
287,PT01M27.00S,2023-01-07T00:58:45.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,93.74178712220763,51.71568627450981,1610612741,50,54,2023-01-07T00:58:50Z,2850000,False,9.0,6.0,1,right,A. Dosunmu running finger roll Layup (6 PTS),[1630245],1610612741.0,CHI,running finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,,,6.0,,,,,,,,
289,PT01M19.00S,2023-01-07T00:58:53.4Z,2,REGULAR,3pt,Jump Shot,[],202699,31.45532194480947,71.07843137254902,1610612755,53,54,2023-01-07T00:58:58Z,2870000,False,-105.0,243.0,1,left,T. Harris 26' 3PT  (11 PTS) (S. Milton 2 AST),"[202699, 1629003]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,26.51,Made,,,,,,,,,,11.0,S. Milton,1629003.0,2.0,,,,,
291,PT00M57.00S,2023-01-07T00:59:15.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,81.91524310118265,36.029411764705884,1610612741,53,54,2023-01-07T00:59:20Z,2890000,False,-70.0,117.0,1,right,MISS D. DeRozan 13' pullup Shot - blocked,"[201942, 1629680]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,13.67,Missed,,,,,Thybulle,1629680.0,,,,,,,,,,,,
292,PT00M57.00S,2023-01-07T00:59:15.7Z,2,REGULAR,block,,[],1629680,,,1610612741,53,54,2023-01-07T00:59:18Z,2900000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
293,PT00M54.70S,2023-01-07T00:59:18.0Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,53,54,2023-01-07T00:59:20Z,2910000,False,,,0,,J. Harden REBOUND (Off:5 Def:2),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,,,291.0,7.0,2.0,5.0,,,,,,,,,,,,,,
294,PT00M50.80S,2023-01-07T00:59:23.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201935,5.831143232588701,50.73529411764706,1610612755,55,54,2023-01-07T00:59:37Z,2920000,False,-4.0,2.0,1,left,J. Harden running Layup (6 PTS),[201935],1610612755.0,PHI,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,,,,,,6.0,,,,,,,,
295,PT00M38.10S,2023-01-07T00:59:40.1Z,2,REGULAR,3pt,Jump Shot,[],203897,65.3580814717477,35.049019607843135,1610612741,55,57,2023-01-07T00:59:44Z,2930000,False,-75.0,273.0,1,right,Z. LaVine 28' 3PT pullup (11 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,28.32,Made,,,,,,,,,,11.0,,,,,,,,
296,PT00M31.50S,2023-01-07T00:59:52.0Z,2,REGULAR,3pt,Jump Shot,[],202699,34.08344283837057,67.15686274509804,1610612755,55,57,2023-01-07T00:59:56Z,2940000,False,-86.0,268.0,1,left,MISS T. Harris 28' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,28.13,Missed,,,,,,,,,,,,,,,,,,
297,PT00M28.10S,2023-01-07T00:59:55.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,55,57,2023-01-07T00:59:56Z,2950000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:11),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,296.0,12.0,11.0,1.0,,,,,,,,,,,,,,
298,PT00M14.40S,2023-01-07T01:00:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.74178712220763,49.754901960784316,1610612741,55,59,2023-01-07T01:00:14Z,2960000,False,-1.0,6.0,1,right,Z. LaVine driving Layup (13 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,,,,13.0,,,,,,,,
299,PT00M00.30S,2023-01-07T01:00:29.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,6.8823915900131425,49.01960784313726,1610612755,55,59,2023-01-07T01:00:38Z,2970000,False,5.0,12.0,1,left,MISS M. Thybulle driving finger roll Layup,[1629680],1610612755.0,PHI,driving finger roll,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,1.31,Missed,,,,,,,,,,,,,,,,,,
300,PT00M00.10S,2023-01-07T01:00:29.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,55,59,2023-01-07T01:00:38Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,299.0,,,,,,,,,,,,,,,,,
301,PT00M00.00S,2023-01-07T01:00:34.6Z,2,REGULAR,period,end,[],0,,,1610612755,55,59,2023-01-07T01:00:34Z,2990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2023-01-07T01:12:11.2Z,3,REGULAR,substitution,out,['startperiod'],1629003,,,1610612755,55,59,2023-01-07T01:15:40Z,3000000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2023-01-07T01:12:11.2Z,3,REGULAR,substitution,out,['startperiod'],1629680,,,1610612755,55,59,2023-01-07T01:15:40Z,3010000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2023-01-07T01:12:11.2Z,3,REGULAR,substitution,in,['startperiod'],1629001,,,1610612755,55,59,2023-01-07T01:15:40Z,3020000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2023-01-07T01:12:11.2Z,3,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,55,59,2023-01-07T01:15:40Z,3030000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2023-01-07T01:15:49.3Z,3,REGULAR,period,start,[],0,,,1610612755,55,59,2023-01-07T01:15:49Z,3040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT11M46.00S,2023-01-07T01:16:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.16491458607096,48.0392156862745,1610612755,55,59,2023-01-07T01:16:06Z,3050000,False,-10.0,21.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
308,PT11M45.00S,2023-01-07T01:16:02.4Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,55,59,2023-01-07T01:16:06Z,3060000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:12),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,307.0,13.0,12.0,1.0,,,,,,,,,,,,,,
309,PT11M38.00S,2023-01-07T01:16:10.4Z,3,REGULAR,2pt,Jump Shot,[],203897,9.904730617608408,87.74509803921569,1610612741,55,59,2023-01-07T01:16:15Z,3070000,False,-189.0,41.0,1,left,MISS Z. LaVine 19' Jump Shot,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,19.3,Missed,,,,,,,,,,,,,,,,,,
310,PT11M36.00S,2023-01-07T01:16:12.3Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,55,59,2023-01-07T01:16:12Z,3080000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:12),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left,,,309.0,14.0,12.0,2.0,,,,,,,,,,,,,,
311,PT11M33.00S,2023-01-07T01:16:14.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630172,11.744415243101187,51.470588235294116,1610612741,55,61,2023-01-07T01:16:19Z,3090000,False,-7.0,58.0,1,left,P. Williams floating Jump Shot (2 PTS) (N. Vucevic 3 AST),"[1630172, 202696]",1610612741.0,CHI,floating,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.84,Made,,,,,,,,,,2.0,N. Vucevic,202696.0,3.0,,,,,
314,PT11M22.00S,2023-01-07T01:16:26.3Z,3,REGULAR,3pt,Jump Shot,[],1630178,97.15834428383705,1.7156862745098067,1610612755,58,61,2023-01-07T01:16:31Z,3120000,False,-241.0,-26.0,1,right,T. Maxey 24' 3PT  (16 PTS) (P. Tucker 2 AST),"[1630178, 200782]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,24.28,Made,,,,,,,,,,16.0,P. Tucker,200782.0,2.0,,,,,
316,PT11M03.00S,2023-01-07T01:16:44.4Z,3,REGULAR,2pt,Jump Shot,[],1630172,22.38830486202366,28.92156862745098,1610612741,58,63,2023-01-07T01:16:49Z,3140000,False,105.0,158.0,1,left,P. Williams 18' pullup Jump Shot (4 PTS) (N. Vucevic 4 AST),"[1630172, 202696]",1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,18.99,Made,,,,,,,,,,4.0,N. Vucevic,202696.0,4.0,,,,,
318,PT10M53.00S,2023-01-07T01:16:55.1Z,3,REGULAR,3pt,Jump Shot,[],1629001,67.59198423127464,78.67647058823529,1610612755,61,63,2023-01-07T01:16:59Z,3160000,False,143.0,252.0,1,right,D. Melton 29' 3PT  (9 PTS) (J. Harden 7 AST),"[1629001, 201935]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,29.0,Made,,,,,,,,,,9.0,J. Harden,201935.0,7.0,,,,,
320,PT10M34.00S,2023-01-07T01:17:14.1Z,3,REGULAR,3pt,Jump Shot,[],1630172,18.577529566360056,4.656862745098039,1610612741,61,66,2023-01-07T01:17:18Z,3180000,False,227.0,122.0,1,left,P. Williams 25' 3PT  (7 PTS) (D. DeRozan 1 AST),"[1630172, 201942]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.75,Made,,,,,,,,,,7.0,D. DeRozan,201942.0,1.0,,,,,
322,PT10M25.00S,2023-01-07T01:17:25.4Z,3,REGULAR,foul,personal,[],1630245,,,1610612755,61,66,2023-01-07T01:17:32Z,3200000,False,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1630178]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,24+ Left,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Maxey,1630178.0
324,PT10M12.00S,2023-01-07T01:17:53.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,85.98883048620237,48.28431372549019,1610612755,63,66,2023-01-07T01:17:59Z,3220000,False,-9.0,79.0,1,right,P. Tucker 7' driving floating Jump Shot (2 PTS) (J. Harden 8 AST),"[200782, 201935]",1610612755.0,PHI,driving floating,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,7.97,Made,,,,,,,,,,2.0,J. Harden,201935.0,8.0,,,,,
326,PT09M49.00S,2023-01-07T01:18:15.5Z,3,REGULAR,2pt,Jump Shot,[],201942,24.359395532194483,64.2156862745098,1610612741,63,66,2023-01-07T01:18:20Z,3240000,False,-71.0,176.0,1,left,MISS D. DeRozan 19' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,19.03,Missed,,,,,,,,,,,,,,,,,,
327,PT09M47.00S,2023-01-07T01:18:17.5Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,63,66,2023-01-07T01:18:20Z,3250000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,,,326.0,4.0,4.0,0.0,,,,,,,,,,,,,,
328,PT09M39.00S,2023-01-07T01:18:26.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,93.2161629434954,51.22549019607843,1610612755,63,66,2023-01-07T01:18:31Z,3260000,False,6.0,11.0,1,right,MISS J. Harden driving floating bank Shot,[201935],1610612755.0,PHI,driving floating bank,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.28,Missed,,,,,,,,,,,,,,,,,,
329,PT09M37.00S,2023-01-07T01:18:28.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,63,66,2023-01-07T01:18:31Z,3270000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:13),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,328.0,15.0,13.0,2.0,,,,,,,,,,,,,,
331,PT09M31.00S,2023-01-07T01:18:59.0Z,3,REGULAR,foul,personal,[],200782,,,1610612741,63,66,2023-01-07T01:20:39Z,3290000,False,,,0,,P. Tucker personal FOUL (2 PF),"[200782, 203897]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1662.0,2.0,0.0,LaVine,203897.0
333,PT09M25.00S,2023-01-07T01:19:26.8Z,3,REGULAR,2pt,Jump Shot,[],1630245,9.379106438896187,25.735294117647058,1610612741,63,66,2023-01-07T01:19:31Z,3310000,False,121.0,36.0,1,left,MISS A. Dosunmu 12' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,12.64,Missed,,,,,,,,,,,,,,,,,,
334,PT09M22.00S,2023-01-07T01:19:29.8Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,63,66,2023-01-07T01:19:31Z,3320000,False,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,333.0,5.0,5.0,0.0,,,,,,,,,,,,,,
335,PT09M19.00S,2023-01-07T01:19:34.7Z,3,REGULAR,foul,personal,[],1630245,,,1610612755,63,66,2023-01-07T01:19:42Z,3330000,False,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 202699]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Harris,202699.0
337,PT09M07.00S,2023-01-07T01:20:22.6Z,3,REGULAR,violation,kicked ball,[],1630172,,,1610612755,63,66,2023-01-07T01:20:29Z,3350000,False,,,0,,P. Williams kicked ball VIOLATION,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,202053.0,,,,
339,PT09M07.00S,2023-01-07T01:20:29.5Z,3,REGULAR,substitution,in,[],1626149,,,1610612755,63,66,2023-01-07T01:20:33Z,3370000,False,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT09M07.00S,2023-01-07T01:20:29.5Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,63,66,2023-01-07T01:20:40Z,3380000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT09M03.00S,2023-01-07T01:20:55.5Z,3,REGULAR,violation,kicked ball,[],202696,,,1610612755,63,66,2023-01-07T01:21:03Z,3390000,False,,,0,,N. Vucevic kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,1662.0,,,,
342,PT08M52.00S,2023-01-07T01:21:18.8Z,3,REGULAR,2pt,Jump Shot,[],202699,74.95072273324573,54.411764705882355,1610612755,65,66,2023-01-07T01:21:23Z,3400000,False,22.0,183.0,1,right,T. Harris 18' pullup Jump Shot (13 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,18.43,Made,,,,,,,,,,13.0,,,,,,,,
343,PT08M42.00S,2023-01-07T01:21:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,9.247700394218143,51.470588235294116,1610612741,65,66,2023-01-07T01:21:42Z,3410000,False,-7.0,34.0,1,left,MISS Z. LaVine driving Layup - blocked,"[203897, 1629001]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,3.52,Missed,,,,,Melton,1629001.0,,,,,,,,,,,,
