actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
254,PT04M05.00S,2023-02-11T00:55:29.7Z,2,REGULAR,3pt,Jump Shot,[],1630193,71.27135348226018,26.715686274509807,1610612752,47,55,2023-02-11T00:59:06Z,2530000,False,-116.0,218.0,1,right,MISS I. Quickley 24' 3PT,[1630193],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,24.67,Missed,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
255,PT04M03.00S,2023-02-11T00:55:31.7Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,47,55,2023-02-11T00:55:33Z,2540000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,,Melton,D. Melton,254.0,1.0,1.0,0.0,,,,,,,,,,,,,
256,PT03M42.00S,2023-02-11T00:55:52.9Z,2,REGULAR,3pt,Jump Shot,[],201935,32.53942181340342,34.068627450980394,1610612755,47,55,2023-02-11T00:55:58Z,2550000,False,80.0,253.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Center,26.56,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
257,PT03M39.00S,2023-02-11T00:55:55.9Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,47,55,2023-02-11T00:55:58Z,2560000,False,,,0,,J. Brunson REBOUND (Off:1 Def:3),[1628973],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,,,,Brunson,J. Brunson,256.0,4.0,3.0,1.0,,,,,,,,,,,,,
258,PT03M36.00S,2023-02-11T00:55:58.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203944,93.77463863337714,49.754901960784316,1610612752,47,57,2023-02-11T00:56:03Z,2570000,False,-1.0,6.0,1,right,J. Randle running DUNK (9 PTS) (J. Brunson 3 AST),"[203944, 1628973]",1610612752.0,NYK,running,,,,,,Restricted Area,0-8 Center,0.61,Made,9.0,Randle,J. Randle,,,,,J. Brunson,1628973.0,3.0,,,,,,,,,,
260,PT03M21.00S,2023-02-11T00:56:13.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,11.514454664914586,46.81372549019608,1610612755,47,57,2023-02-11T00:56:17Z,2590000,False,16.0,56.0,1,left,MISS T. Harris driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,Harris,T. Harris,,,,,,,,,,,,,,,,,
261,PT03M19.00S,2023-02-11T00:56:15.9Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,47,57,2023-02-11T00:56:17Z,2600000,False,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Randle,J. Randle,260.0,5.0,5.0,0.0,,,,,,,,,,,,,
262,PT03M08.00S,2023-02-11T00:56:26.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,94.03745072273325,50.0,1610612752,47,59,2023-02-11T00:56:30Z,2610000,False,0.0,4.0,1,right,J. Sims alley-oop DUNK (2 PTS) (J. Brunson 4 AST),"[1630579, 1628973]",1610612752.0,NYK,alley-oop,,,,,,Restricted Area,0-8 Center,0.35,Made,2.0,Sims,J. Sims,,,,,J. Brunson,1628973.0,4.0,,,,,,,,,,
264,PT02M43.00S,2023-02-11T00:56:51.6Z,2,REGULAR,3pt,Jump Shot,[],200782,8.886333771353483,2.2058823529411766,1610612755,50,59,2023-02-11T00:56:55Z,2630000,False,239.0,31.0,1,left,P. Tucker 24' 3PT  (3 PTS) (J. Harden 4 AST),"[200782, 201935]",1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,24.1,Made,3.0,Tucker,P. Tucker,,,,,J. Harden,201935.0,4.0,,,,,,,,,,
266,PT02M19.00S,2023-02-11T00:57:15.9Z,2,REGULAR,3pt,Jump Shot,[],1628973,67.49342969776609,31.61764705882353,1610612752,50,59,2023-02-11T00:57:20Z,2650000,False,-92.0,253.0,1,right,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,,,,Above the Break 3,24+ Left Center,26.93,Missed,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
267,PT02M16.00S,2023-02-11T00:57:18.9Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,50,59,2023-02-11T00:57:20Z,2660000,False,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Embiid,J. Embiid,266.0,7.0,6.0,1.0,,,,,,,,,,,,,
268,PT02M12.00S,2023-02-11T00:57:25.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630579,,,1610612755,50,59,2023-02-11T00:57:31Z,2670000,False,,,0,,J. Sims shooting personal FOUL (2 PF) (Embiid 2 FT),"[1630579, 203954]",1610612752.0,NYK,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sims,J. Sims,,,,,,,,1626302.0,2.0,0.0,Embiid,203954.0,,,,,
270,PT02M12.00S,2023-02-11T00:57:33.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,50,59,2023-02-11T00:57:33Z,2690000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M12.00S,2023-02-11T01:00:43.4Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,51,59,2023-02-11T01:00:43Z,2700000,False,,,0,,J. Embiid Free Throw 1 of 2 (16 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,16.0,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
272,PT02M12.00S,2023-02-11T01:00:59.5Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,52,59,2023-02-11T01:00:59Z,2710000,False,,,0,,J. Embiid Free Throw 2 of 2 (17 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,17.0,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
273,PT02M00.00S,2023-02-11T01:01:14.1Z,2,REGULAR,2pt,Jump Shot,[],203944,95.3515111695138,68.87254901960785,1610612752,52,61,2023-02-11T01:01:18Z,2720000,False,94.0,-9.0,1,right,J. Randle 9' pullup Jump Shot (11 PTS),[203944],1610612752.0,NYK,pullup,,,,,,Mid-Range,8-16 Right,9.48,Made,11.0,Randle,J. Randle,,,,,,,,,,,,,,,,,
274,PT01M34.00S,2023-02-11T01:01:39.2Z,2,REGULAR,2pt,Jump Shot,[],201935,22.552562417871222,33.088235294117645,1610612755,52,61,2023-02-11T01:01:45Z,2730000,False,85.0,159.0,1,left,MISS J. Harden 18' step back Shot,[201935],1610612755.0,PHI,step back,,,,,,Mid-Range,16-24 Right Center,18.05,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
275,PT01M31.00S,2023-02-11T01:01:42.2Z,2,REGULAR,rebound,offensive,[],200782,,,1610612755,52,61,2023-02-11T01:01:45Z,2740000,False,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right Center,,,,Tucker,P. Tucker,274.0,3.0,2.0,1.0,,,,,,,,,,,,,
276,PT01M29.00S,2023-02-11T01:01:43.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200782,5.995400788436268,47.30392156862745,1610612755,54,61,2023-02-11T01:01:49Z,2750000,False,13.0,4.0,1,left,P. Tucker reverse Layup (5 PTS),[200782],1610612755.0,PHI,reverse,,,,,,Restricted Area,0-8 Center,1.41,Made,5.0,Tucker,P. Tucker,,,,,,,,,,,,,,,,,
277,PT01M10.00S,2023-02-11T01:02:03.3Z,2,REGULAR,3pt,Jump Shot,[],203944,94.82588699080158,3.9215686274509802,1610612752,54,61,2023-02-11T01:02:07Z,2760000,False,-230.0,-4.0,1,right,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,,,,Left Corner 3,24+ Left,23.04,Missed,,Randle,J. Randle,,,,,,,,,,,,,,,,,
278,PT01M07.00S,2023-02-11T01:02:06.3Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,54,61,2023-02-11T01:02:07Z,2770000,False,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Harden,J. Harden,277.0,2.0,2.0,0.0,,,,,,,,,,,,,
279,PT01M02.00S,2023-02-11T01:02:10.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,26.62614980289093,81.37254901960785,1610612755,54,61,2023-02-11T01:04:25Z,2780000,False,-157.0,198.0,1,left,MISS D. Melton 25' running pullup 3PT,[1629001],1610612755.0,PHI,running pullup,,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,Melton,D. Melton,,,,,,,,,,,,,,,,,
280,PT00M58.20S,2023-02-11T01:02:14.6Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,54,61,2023-02-11T01:02:20Z,2790000,False,,,0,,J. Randle REBOUND (Off:0 Def:6),[203944],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,,,,Randle,J. Randle,279.0,6.0,6.0,0.0,,,,,,,,,,,,,
281,PT00M52.20S,2023-02-11T01:02:22.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,94.1688567674113,49.50980392156863,1610612752,54,63,2023-02-11T01:02:27Z,2800000,False,-2.0,2.0,1,right,Q. Grimes cutting finger roll Layup (6 PTS) (J. Randle 1 AST),"[1629656, 203944]",1610612752.0,NYK,cutting finger roll,,,,,,Restricted Area,0-8 Center,0.34,Made,6.0,Grimes,Q. Grimes,,,,,J. Randle,203944.0,1.0,,,,,,,,,,
283,PT00M32.50S,2023-02-11T01:02:49.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630579,,,1610612755,54,63,2023-02-11T01:02:57Z,2820000,False,,,0,,J. Sims shooting personal FOUL (3 PF) (Embiid 2 FT),"[1630579, 203954]",1610612752.0,NYK,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sims,J. Sims,,,,,,,,200832.0,3.0,0.0,Embiid,203954.0,,,,,
285,PT00M32.50S,2023-02-11T01:03:21.6Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,55,63,2023-02-11T01:03:21Z,2840000,False,,,0,,J. Embiid Free Throw 1 of 2 (18 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,18.0,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
286,PT00M32.50S,2023-02-11T01:03:22.3Z,2,REGULAR,substitution,out,[],1630193,,,1610612755,55,63,2023-02-11T01:03:28Z,2850000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,,,,,,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
287,PT00M32.50S,2023-02-11T01:03:22.3Z,2,REGULAR,substitution,out,[],1630579,,,1610612755,55,63,2023-02-11T01:03:28Z,2860000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,,,,,,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,
288,PT00M32.50S,2023-02-11T01:03:22.3Z,2,REGULAR,substitution,in,[],1628392,,,1610612755,55,63,2023-02-11T01:03:28Z,2870000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,
289,PT00M32.50S,2023-02-11T01:03:22.3Z,2,REGULAR,substitution,in,[],1629628,,,1610612755,55,63,2023-02-11T01:03:28Z,2880000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
290,PT00M32.50S,2023-02-11T01:03:44.4Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,56,63,2023-02-11T01:03:44Z,2890000,False,,,0,,J. Embiid Free Throw 2 of 2 (19 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,19.0,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
291,PT00M17.00S,2023-02-11T01:04:08.4Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612752,56,63,2023-02-11T01:04:16Z,2900000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Randle 2 FT),"[202699, 203944]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Harris,T. Harris,,,,,,,,200832.0,2.0,0.0,Randle,203944.0,,,,,
293,PT00M17.00S,2023-02-11T01:04:39.3Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,56,64,2023-02-11T01:04:39Z,2920000,False,,,0,,J. Randle Free Throw 1 of 2 (12 PTS),[203944],1610612752.0,NYK,,,,,,,,,,Made,12.0,Randle,J. Randle,,,,,,,,,,,,,,,,,
294,PT00M17.00S,2023-02-11T01:04:42.3Z,2,REGULAR,substitution,out,[],200782,,,1610612752,56,64,2023-02-11T01:05:00Z,2930000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,,,,,,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,
295,PT00M17.00S,2023-02-11T01:04:42.3Z,2,REGULAR,substitution,out,[],1628973,,,1610612752,56,64,2023-02-11T01:05:00Z,2940000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,,,,,,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
296,PT00M17.00S,2023-02-11T01:04:42.3Z,2,REGULAR,substitution,in,[],1630178,,,1610612752,56,64,2023-02-11T01:05:00Z,2950000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
297,PT00M17.00S,2023-02-11T01:04:42.3Z,2,REGULAR,substitution,in,[],1630540,,,1610612752,56,64,2023-02-11T01:05:00Z,2960000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,,,,,,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,
298,PT00M17.00S,2023-02-11T01:05:20.7Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,56,65,2023-02-11T01:05:20Z,2970000,False,,,0,,J. Randle Free Throw 2 of 2 (13 PTS),[203944],1610612752.0,NYK,,,,,,,,,,Made,13.0,Randle,J. Randle,,,,,,,,,,,,,,,,,
299,PT00M03.60S,2023-02-11T01:05:38.0Z,2,REGULAR,3pt,Jump Shot,[],202699,7.5722733245729295,5.147058823529411,1610612755,59,65,2023-02-11T01:05:42Z,2980000,False,224.0,19.0,1,left,T. Harris 3PT  (8 PTS) (J. Harden 5 AST),"[202699, 201935]",1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,22.51,Made,8.0,Harris,T. Harris,,,,,J. Harden,201935.0,5.0,,,,,,,,,,
301,PT00M00.30S,2023-02-11T01:05:46.1Z,2,REGULAR,turnover,lost ball,[],1629628,,,1610612752,59,65,2023-02-11T01:05:57Z,3000000,False,,,0,,R. Barrett lost ball TURNOVER (3 TO),"[1629628, 201935]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,,Barrett,R. Barrett,,,,,,,,,,,,,3.0,Harden,201935.0,,
302,PT00M00.30S,2023-02-11T01:05:46.1Z,2,REGULAR,steal,,[],201935,,,1610612755,59,65,2023-02-11T01:06:27Z,3010000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,
303,PT00M00.20S,2023-02-11T01:05:51.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201935,45.15440210249672,88.72549019607843,1610612755,59,65,2023-02-11T01:08:30Z,3020000,False,-194.0,372.0,1,left,MISS J. Harden 41' 3PT,[201935],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,41.94,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
304,PT00M00.10S,2023-02-11T01:05:51.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,59,65,2023-02-11T01:06:05Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,,,303.0,,,,,,,,,,,,,,,,
305,PT00M00.00S,2023-02-11T01:06:10.8Z,2,REGULAR,period,end,[],0,,,1610612755,59,65,2023-02-11T01:06:10Z,3040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2023-02-11T01:19:36.3Z,3,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,59,65,2023-02-11T01:21:10Z,3050000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2023-02-11T01:19:36.3Z,3,REGULAR,substitution,out,['startperiod'],1628392,,,1610612755,59,65,2023-02-11T01:21:10Z,3080000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2023-02-11T01:19:36.3Z,3,REGULAR,substitution,out,['startperiod'],1630540,,,1610612755,59,65,2023-02-11T01:21:10Z,3090000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,,,,,,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2023-02-11T01:19:36.3Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612755,59,65,2023-02-11T01:21:10Z,3100000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,,,,,,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2023-02-11T01:19:36.3Z,3,REGULAR,substitution,in,['startperiod'],1628973,,,1610612755,59,65,2023-02-11T01:21:10Z,3120000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,,,,,,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2023-02-11T01:19:36.3Z,3,REGULAR,substitution,in,['startperiod'],1630579,,,1610612755,59,65,2023-02-11T01:21:10Z,3140000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,,,,,,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2023-02-11T01:21:21.4Z,3,REGULAR,period,start,[],0,,,1610612755,59,65,2023-02-11T01:21:21Z,3150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M47.00S,2023-02-11T01:21:36.1Z,3,REGULAR,foul,personal,[],1629656,,,1610612755,59,65,2023-02-11T01:21:49Z,3160000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 201935]",1610612752.0,NYK,,,,,,,Mid-Range,16-24 Center,,,,Grimes,Q. Grimes,,,,,,,,200832.0,1.0,0.0,Harden,201935.0,,,,,
319,PT11M40.00S,2023-02-11T01:22:00.4Z,3,REGULAR,2pt,Jump Shot,[],203954,78.26872536136662,57.84313725490197,1610612755,61,65,2023-02-11T01:22:05Z,3180000,False,39.0,152.0,1,right,J. Embiid 15' Jump Shot (21 PTS) (J. Harden 6 AST),"[203954, 201935]",1610612755.0,PHI,,,,,,,Mid-Range,8-16 Center,15.68,Made,21.0,Embiid,J. Embiid,,,,,J. Harden,201935.0,6.0,,,,,,,,,,
321,PT11M24.00S,2023-02-11T01:22:16.1Z,3,REGULAR,3pt,Jump Shot,[],203944,9.937582128777924,3.6764705882352944,1610612752,61,68,2023-02-11T01:22:20Z,3200000,False,232.0,41.0,1,left,J. Randle 3PT  (16 PTS) (J. Brunson 5 AST),"[203944, 1628973]",1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,23.52,Made,16.0,Randle,J. Randle,,,,,J. Brunson,1628973.0,5.0,,,,,,,,,,
323,PT11M03.00S,2023-02-11T01:22:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.46057818659659,54.41176470588235,1610612755,63,68,2023-02-11T01:22:42Z,3220000,False,22.0,18.0,1,right,T. Harris driving Layup (10 PTS) (D. Melton 1 AST),"[202699, 1629001]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,2.88,Made,10.0,Harris,T. Harris,,,,,D. Melton,1629001.0,1.0,,,,,,,,,,
325,PT10M47.00S,2023-02-11T01:22:55.4Z,3,REGULAR,violation,kicked ball,[],203954,,,1610612752,63,68,2023-02-11T01:23:02Z,3240000,False,,,0,,J. Embiid kicked ball VIOLATION,[203954],1610612755.0,PHI,,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,1627961.0,,,,,,,,,
326,PT10M37.00S,2023-02-11T01:23:17.7Z,3,REGULAR,3pt,Jump Shot,[],203944,32.013797634691194,46.81372549019608,1610612752,63,71,2023-02-11T01:23:22Z,3250000,False,16.0,248.0,1,left,J. Randle 24' 3PT pullup (19 PTS),[203944],1610612752.0,NYK,pullup,,,,,,Above the Break 3,24+ Center,24.89,Made,19.0,Randle,J. Randle,,,,,,,,,,,,,,,,,
327,PT10M23.00S,2023-02-11T01:23:31.9Z,3,REGULAR,3pt,Jump Shot,[],1629001,87.59855453350855,97.05882352941177,1610612755,66,71,2023-02-11T01:23:36Z,3260000,False,235.0,64.0,1,right,D. Melton 24' 3PT  (3 PTS) (J. Harden 7 AST),"[1629001, 201935]",1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,24.39,Made,3.0,Melton,D. Melton,,,,,J. Harden,201935.0,7.0,,,,,,,,,,
329,PT09M55.00S,2023-02-11T01:24:01.0Z,3,REGULAR,2pt,Jump Shot,[],1628973,19.267411300919843,69.36274509803921,1610612752,66,73,2023-02-11T01:24:05Z,3280000,False,-97.0,129.0,1,left,J. Brunson 16' step back Jump Shot (22 PTS),[1628973],1610612752.0,NYK,step back,,,,,,Mid-Range,16-24 Left Center,16.1,Made,22.0,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
330,PT09M45.00S,2023-02-11T01:24:10.2Z,3,REGULAR,3pt,Jump Shot,[],201935,67.62483574244416,71.56862745098039,1610612755,66,73,2023-02-11T01:24:17Z,3290000,False,108.0,252.0,1,right,MISS J. Harden 27' step back 3PT,[201935],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Right Center,27.39,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
331,PT09M43.00S,2023-02-11T01:24:12.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,66,73,2023-02-11T01:24:17Z,3300000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,,,,330.0,,,,,,,,,,,,,,,,
333,PT09M23.00S,2023-02-11T01:24:41.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,16.507884362680684,50.98039215686274,1610612752,66,75,2023-02-11T01:24:48Z,3320000,False,-5.0,103.0,1,left,R. Barrett 10' turnaround fadeaway Jump Shot (13 PTS),[1629628],1610612752.0,NYK,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,10.28,Made,13.0,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
335,PT09M23.00S,2023-02-11T01:24:48.0Z,3,REGULAR,foul,personal,['1freethrow'],200782,,,1610612752,66,75,2023-02-11T01:24:54Z,3340000,False,,,0,,P. Tucker shooting personal FOUL (2 PF) (Barrett 1 FT),"[200782, 1629628]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Tucker,P. Tucker,,,,,,,,1626302.0,2.0,0.0,Barrett,1629628.0,,,,,
337,PT09M23.00S,2023-02-11T01:25:08.2Z,3,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,66,76,2023-02-11T01:25:08Z,3360000,False,,,0,,R. Barrett Free Throw 1 of 1 (14 PTS),[1629628],1610612752.0,NYK,,,,,,,,,,Made,14.0,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
338,PT09M11.00S,2023-02-11T01:25:21.3Z,3,REGULAR,turnover,out-of-bounds,[],202699,,,1610612755,66,76,2023-02-11T01:25:43Z,3370000,False,,,0,,T. Harris bad pass out-of-bounds TURNOVER (1 TO),[202699],1610612755.0,PHI,bad pass,,,,,,Above the Break 3,24+ Right Center,,,,Harris,T. Harris,,,,,,,,200832.0,,,,,1.0,,,,
339,PT08M46.00S,2023-02-11T01:25:50.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630579,10.5946123521682,59.55882352941176,1610612752,66,76,2023-02-11T01:29:49Z,3380000,False,-48.0,47.0,1,left,MISS J. Sims 6' turnaround Hook,[1630579],1610612752.0,NYK,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.71,Missed,,Sims,J. Sims,,,,,,,,,,,,,,,,,
340,PT08M43.00S,2023-02-11T01:25:53.1Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,66,76,2023-02-11T01:25:54Z,3390000,False,,,0,,P. Tucker REBOUND (Off:1 Def:3),[200782],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Tucker,P. Tucker,339.0,4.0,3.0,1.0,,,,,,,,,,,,,
341,PT08M33.00S,2023-02-11T01:26:02.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.24901445466492,47.794117647058826,1610612755,66,76,2023-02-11T01:26:07Z,3400000,False,-11.0,11.0,1,right,MISS J. Harden driving Layup,[201935],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,1.56,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
342,PT08M31.00S,2023-02-11T01:26:04.3Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,66,76,2023-02-11T01:26:07Z,3410000,False,,,0,,J. Sims REBOUND (Off:0 Def:3),[1630579],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,,Sims,J. Sims,341.0,3.0,3.0,0.0,,,,,,,,,,,,,
343,PT08M27.00S,2023-02-11T01:26:09.3Z,3,REGULAR,3pt,Jump Shot,[],203944,27.414586070959263,21.813725490196077,1610612752,66,76,2023-02-11T01:26:20Z,3420000,False,141.0,205.0,1,left,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,Randle,J. Randle,,,,,,,,,,,,,,,,,
344,PT08M23.00S,2023-02-11T01:26:13.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,66,76,2023-02-11T01:26:15Z,3430000,False,,,0,,J. Embiid REBOUND (Off:1 Def:7),[203954],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Embiid,J. Embiid,343.0,8.0,7.0,1.0,,,,,,,,,,,,,
