actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
336,PT08M24.00S,2022-10-21T00:47:38.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,51,54,2022-10-21T00:48:08Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,334.0,,,,,,,,,,,,,,,,,
337,PT08M22.00S,2022-10-21T00:47:45.9Z,3,REGULAR,foul,personal,[],201935,,,1610612749,51,54,2022-10-21T01:55:57Z,3350000,,,0,,J. Harden personal FOUL (1 PF),"[201935, 201950]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Holiday,201950.0,,,,,
339,PT08M13.00S,2022-10-21T00:48:05.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201572,23.570959264126145,71.56862745098039,1610612749,51,54,2022-10-21T00:48:15Z,3370000,-108.0,169.0,1,left,MISS B. Lopez 20' floating Shot,[201572],1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left Center,20.05,Missed,,,,,,,,,,,,,,,,,,
340,PT08M13.00S,2022-10-21T00:48:05.9Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,51,54,2022-10-21T00:48:15Z,3380000,,,0,,T. Harris REBOUND (Off:1 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,,,339.0,7.0,6.0,1.0,,,,,,,,,,,,,,
341,PT08M07.00S,2022-10-21T00:48:13.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202699,90.71944809461235,49.50980392156863,1610612755,53,54,2022-10-21T00:48:22Z,3390000,-2.0,35.0,1,right,T. Harris running Layup (4 PTS) (J. Harden 7 AST),"[202699, 201935]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.48,Made,,,,,4.0,J. Harden,201935.0,7.0,,,,,,,,,,
343,PT07M41.00S,2022-10-21T00:48:41.7Z,3,REGULAR,3pt,Jump Shot,[],201572,17.789093298291732,2.4509803921568647,1610612749,53,54,2022-10-21T00:49:04Z,3410000,238.0,115.0,1,left,MISS B. Lopez 26' 3PT - blocked,"[201572, 202699]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,Harris,202699.0
344,PT07M41.00S,2022-10-21T00:48:41.7Z,3,REGULAR,block,,[],202699,,,1610612749,53,54,2022-10-21T00:48:44Z,3420000,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
345,PT07M40.00S,2022-10-21T00:48:42.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,53,54,2022-10-21T00:49:04Z,3430000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,343.0,,,,,,,,,,,,,,,,,
346,PT07M40.00S,2022-10-21T00:48:53.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612749,53,54,2022-10-21T00:48:59Z,3440000,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202058.0,,,,,,,,,
347,PT07M18.00S,2022-10-21T00:49:15.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203954,94.00459921156373,49.26470588235294,1610612755,53,54,2022-10-21T00:49:21Z,3450000,-4.0,4.0,1,right,MISS J. Embiid driving DUNK - blocked,"[203954, 201572]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
348,PT07M18.00S,2022-10-21T00:49:15.7Z,3,REGULAR,block,,[],201572,,,1610612755,53,54,2022-10-21T00:49:17Z,3460000,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
349,PT07M15.00S,2022-10-21T00:49:18.7Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,53,54,2022-10-21T01:47:17Z,3470000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,347.0,2.0,2.0,0.0,,,,,,,,,,,,,,
350,PT07M09.00S,2022-10-21T00:49:25.1Z,3,REGULAR,3pt,Jump Shot,[],1628960,21.20565045992116,8.088235294117652,1610612749,53,54,2022-10-21T00:49:30Z,3480000,210.0,147.0,1,left,MISS G. Allen 25' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
351,PT07M05.00S,2022-10-21T00:49:29.1Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,53,54,2022-10-21T00:49:30Z,3490000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,350.0,4.0,4.0,0.0,,,,,,,,,,,,,,
352,PT06M55.00S,2022-10-21T00:49:38.4Z,3,REGULAR,3pt,Jump Shot,[],201935,78.76149802890933,91.91176470588235,1610612755,53,54,2022-10-21T00:49:44Z,3500000,210.0,147.0,1,right,MISS J. Harden 25' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.61,Missed,,,,,,,,,,,,,,,,,,
353,PT06M51.00S,2022-10-21T00:49:42.4Z,3,REGULAR,rebound,offensive,[],200782,,,1610612755,53,54,2022-10-21T00:49:44Z,3510000,,,0,,P. Tucker REBOUND (Off:4 Def:0),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Right Center,,,352.0,4.0,0.0,4.0,,,,,,,,,,,,,,
354,PT06M49.00S,2022-10-21T00:49:43.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202699,83.62352168199737,4.901960784313729,1610612755,53,54,2022-10-21T00:49:47Z,3520000,-225.0,101.0,1,right,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
355,PT06M46.00S,2022-10-21T00:49:46.5Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,53,54,2022-10-21T00:49:47Z,3530000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,354.0,3.0,3.0,0.0,,,,,,,,,,,,,,
356,PT06M43.00S,2022-10-21T00:49:51.9Z,3,REGULAR,foul,personal,['2freethrow'],200782,,,1610612749,53,54,2022-10-21T00:50:00Z,3540000,,,0,,P. Tucker shooting personal FOUL (3 PF) (Allen 2 FT),"[200782, 1628960]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1627964.0,3.0,0.0,Allen,1628960.0,,,,,
358,PT06M43.00S,2022-10-21T00:50:02.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,53,54,2022-10-21T00:50:02Z,3560000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT06M43.00S,2022-10-21T00:53:00.3Z,3,REGULAR,substitution,out,[],203507,,,1610612749,53,54,2022-10-21T00:53:02Z,3570000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT06M43.00S,2022-10-21T00:53:00.3Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,53,54,2022-10-21T00:53:02Z,3580000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M43.00S,2022-10-21T00:53:00.3Z,3,REGULAR,substitution,out,[],200782,,,1610612749,53,54,2022-10-21T00:55:00Z,3595000,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M43.00S,2022-10-21T00:53:00.3Z,3,REGULAR,substitution,in,[],1627863,,,1610612749,53,54,2022-10-21T00:55:00Z,3602500,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT06M43.00S,2022-10-21T00:53:47.0Z,3,REGULAR,freethrow,1 of 2,[],1628960,,,1610612749,53,54,2022-10-21T00:53:47Z,3610000,,,0,,MISS G. Allen Free Throw 1 of 2,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
364,PT06M43.00S,2022-10-21T00:53:47.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,53,54,2022-10-21T00:53:47Z,3620000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,,,
367,PT06M43.00S,2022-10-21T00:54:51.0Z,3,REGULAR,freethrow,2 of 2,[],1628960,,,1610612749,53,55,2022-10-21T00:54:51Z,3650000,,,0,,G. Allen Free Throw 2 of 2 (7 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
370,PT06M29.00S,2022-10-21T00:55:12.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,94.26741130091985,52.69607843137255,1610612755,55,55,2022-10-21T00:55:16Z,3660000,13.0,1.0,1,right,T. Harris alley-oop Layup (6 PTS) (J. Embiid 1 AST),"[202699, 203954]",1610612755.0,PHI,alley-oop,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,6.0,J. Embiid,203954.0,1.0,,,,,,,,,,
372,PT06M12.00S,2022-10-21T00:55:28.8Z,3,REGULAR,3pt,Jump Shot,[],1628960,34.477660972404735,39.21568627450981,1610612749,55,55,2022-10-21T00:55:33Z,3680000,54.0,272.0,1,left,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,27.69,Missed,,,,,,,,,,,,,,,,,,
373,PT06M10.00S,2022-10-21T00:55:30.8Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,55,55,2022-10-21T00:55:33Z,3690000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,372.0,5.0,5.0,0.0,,,,,,,,,,,,,,
374,PT06M02.00S,2022-10-21T00:55:40.4Z,3,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,55,55,2022-10-21T00:55:47Z,3700000,,,0,,J. Embiid lost ball out-of-bounds TURNOVER (2 TO),[203954],1610612755.0,PHI,lost ball,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627964.0,,,,,2.0,,,,
375,PT06M02.00S,2022-10-21T00:55:44.5Z,3,REGULAR,substitution,out,[],1627863,,,1610612749,55,55,2022-10-21T00:55:46Z,3710000,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M02.00S,2022-10-21T00:55:44.5Z,3,REGULAR,substitution,in,[],1627777,,,1610612749,55,55,2022-10-21T00:55:46Z,3720000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M47.00S,2022-10-21T00:56:06.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201572,33.295006570302235,40.19607843137255,1610612749,55,58,2022-10-21T01:48:09Z,3730000,49.0,260.0,1,left,B. Lopez 26' 3PT  (16 PTS) (J. Carter 1 AST),"[201572, 1628975]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,26.51,Made,,,,,16.0,J. Carter,1628975.0,1.0,,,,,,,,,,
379,PT05M37.00S,2022-10-21T00:56:15.9Z,3,REGULAR,turnover,bad pass,[],203954,,,1610612755,55,58,2022-10-21T00:56:19Z,3750000,,,0,,J. Embiid bad pass TURNOVER (3 TO),"[203954, 1628975]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,3.0,Carter,1628975.0,,
380,PT05M37.00S,2022-10-21T00:56:15.9Z,3,REGULAR,steal,,[],1628975,,,1610612749,55,58,2022-10-21T00:56:18Z,3760000,,,0,,J. Carter STEAL (1 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
381,PT05M30.00S,2022-10-21T00:56:22.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201950,33.03219448094612,56.61764705882353,1610612749,55,58,2022-10-21T00:57:01Z,3770000,-33.0,258.0,1,left,MISS J. Holiday 26' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
382,PT05M30.00S,2022-10-21T00:56:22.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,55,58,2022-10-21T00:56:29Z,3780000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Center,,,381.0,,,,,,,,,,,,,,,,,
384,PT05M30.00S,2022-10-21T00:56:36.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,55,58,2022-10-21T00:56:36Z,3800000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT05M30.00S,2022-10-21T00:59:38.0Z,3,REGULAR,substitution,out,[],1628975,,,1610612755,55,58,2022-10-21T00:59:40Z,3810000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M30.00S,2022-10-21T00:59:38.0Z,3,REGULAR,substitution,in,[],201588,,,1610612755,55,58,2022-10-21T00:59:40Z,3820000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M18.00S,2022-10-21T01:00:07.8Z,3,REGULAR,foul,personal,[],1626171,,,1610612755,55,58,2022-10-21T01:00:13Z,3830000,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 203954]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627964.0,1.0,0.0,Embiid,203954.0,,,,,
389,PT05M07.00S,2022-10-21T01:00:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,95.18725361366623,36.76470588235294,1610612755,55,58,2022-10-21T01:00:47Z,3850000,-66.0,-7.0,1,right,MISS T. Harris 6' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,6.66,Missed,,,,,,,,,,,,,,,,,,
390,PT05M05.00S,2022-10-21T01:00:46.1Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,55,58,2022-10-21T01:00:47Z,3860000,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,389.0,3.0,3.0,0.0,,,,,,,,,,,,,,
391,PT04M45.00S,2022-10-21T01:01:06.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.145203679369246,51.71568627450981,1610612749,55,60,2022-10-21T01:01:12Z,3870000,-9.0,15.0,1,left,J. Holiday driving finger roll Layup (4 PTS),[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,4.0,,,,,,,,,,,,,
392,PT04M23.00S,2022-10-21T01:01:27.4Z,3,REGULAR,2pt,Jump Shot,[],203954,89.14257555847568,24.019607843137265,1610612755,55,60,2022-10-21T01:01:31Z,3880000,-130.0,50.0,1,right,MISS J. Embiid 13' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,13.9,Missed,,,,,,,,,,,,,,,,,,
393,PT04M22.00S,2022-10-21T01:01:28.4Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,55,60,2022-10-21T01:01:31Z,3890000,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,392.0,4.0,4.0,0.0,,,,,,,,,,,,,,
394,PT04M14.00S,2022-10-21T01:01:36.9Z,3,REGULAR,3pt,Jump Shot,[],1628960,31.718134034165573,20.588235294117652,1610612749,55,60,2022-10-21T01:01:40Z,3900000,147.0,246.0,1,left,MISS G. Allen 28' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,28.64,Missed,,,,,,,,,,,,,,,,,,
395,PT04M11.00S,2022-10-21T01:01:39.9Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,55,60,2022-10-21T01:01:40Z,3910000,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,394.0,6.0,6.0,0.0,,,,,,,,,,,,,,
396,PT04M08.00S,2022-10-21T01:01:43.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630178,94.92444152431011,49.50980392156863,1610612755,57,60,2022-10-21T01:01:49Z,3920000,-2.0,-5.0,1,right,T. Maxey running DUNK (11 PTS) (T. Harris 2 AST),"[1630178, 202699]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,11.0,T. Harris,202699.0,2.0,,,,,,,,,,
398,PT03M45.00S,2022-10-21T01:02:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.093955321944804,48.0392156862745,1610612749,57,60,2022-10-21T01:02:10Z,3940000,10.0,5.0,1,left,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.09,Missed,,,,,,,,,,,,,,,,,,
399,PT03M41.00S,2022-10-21T01:02:10.4Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,57,60,2022-10-21T01:02:10Z,3950000,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,398.0,5.0,4.0,1.0,,,,,,,,,,,,,,
400,PT03M41.00S,2022-10-21T01:02:09.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,5.590000152587891,50.0,1610612749,57,62,2022-10-21T01:13:10Z,3960000,0.0,0.0,1,left,B. Portis putback Layup (4 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
401,PT03M31.00S,2022-10-21T01:02:19.5Z,3,REGULAR,3pt,Jump Shot,[],202699,70.3515111695138,30.392156862745097,1610612755,57,62,2022-10-21T01:02:26Z,3970000,-98.0,226.0,1,right,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
402,PT03M31.00S,2022-10-21T01:02:19.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,57,62,2022-10-21T01:02:26Z,3980000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,401.0,,,,,,,,,,,,,,,,,
404,PT03M31.00S,2022-10-21T01:02:25.9Z,3,REGULAR,substitution,out,[],201935,,,1610612749,57,62,2022-10-21T01:02:44Z,4000000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M31.00S,2022-10-21T01:02:25.9Z,3,REGULAR,substitution,out,[],202699,,,1610612749,57,62,2022-10-21T01:02:44Z,4010000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M31.00S,2022-10-21T01:02:25.9Z,3,REGULAR,substitution,out,[],1627777,,,1610612749,57,62,2022-10-21T01:02:44Z,4020000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M31.00S,2022-10-21T01:02:25.9Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,57,62,2022-10-21T01:02:44Z,4040000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M31.00S,2022-10-21T01:02:25.9Z,3,REGULAR,substitution,out,[],201950,,,1610612749,57,62,2022-10-21T01:02:44Z,4050000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M31.00S,2022-10-21T01:02:25.9Z,3,REGULAR,substitution,in,[],1629001,,,1610612749,57,62,2022-10-21T01:02:44Z,4060000,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M31.00S,2022-10-21T01:02:25.9Z,3,REGULAR,substitution,in,[],200782,,,1610612749,57,62,2022-10-21T01:02:44Z,4070000,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M31.00S,2022-10-21T01:02:25.9Z,3,REGULAR,substitution,in,[],1627863,,,1610612749,57,62,2022-10-21T01:02:44Z,4080000,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M31.00S,2022-10-21T01:02:25.9Z,3,REGULAR,substitution,in,[],1629670,,,1610612749,57,62,2022-10-21T01:02:44Z,4090000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M31.00S,2022-10-21T01:02:25.9Z,3,REGULAR,substitution,in,[],202083,,,1610612749,57,62,2022-10-21T01:02:44Z,4100000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M31.00S,2022-10-21T01:02:25.9Z,3,REGULAR,substitution,in,[],203507,,,1610612749,57,62,2022-10-21T01:02:44Z,4110000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M31.00S,2022-10-21T01:02:25.9Z,3,REGULAR,substitution,out,[],201572,,,1610612749,57,62,2022-10-21T01:02:49Z,4120000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M17.00S,2022-10-21T01:03:04.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,8.459264126149804,53.67647058823529,1610612749,57,62,2022-10-21T01:03:08Z,4130000,-18.0,27.0,1,left,MISS B. Portis driving Layup,[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
418,PT03M15.00S,2022-10-21T01:03:06.6Z,3,REGULAR,rebound,offensive,[],202083,,,1610612749,57,62,2022-10-21T01:03:06Z,4140000,,,0,,W. Matthews REBOUND (Off:2 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,,,417.0,3.0,1.0,2.0,,,,,,,,,,,,,,
419,PT03M10.00S,2022-10-21T01:03:11.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629670,8.722076215505908,64.95098039215686,1610612749,57,62,2022-10-21T01:03:15Z,4150000,-75.0,29.0,1,left,MISS J. Nwora 8' fadeaway Shot,[1629670],1610612749.0,MIL,fadeaway,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Left,8.04,Missed,,,,,,,,,,,,,,,,,,
420,PT03M08.00S,2022-10-21T01:03:13.6Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,57,62,2022-10-21T01:03:15Z,4160000,,,0,,P. Tucker REBOUND (Off:4 Def:1),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Left,,,419.0,5.0,1.0,4.0,,,,,,,,,,,,,,
421,PT03M01.00S,2022-10-21T01:03:20.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.3988173455979,49.50980392156863,1610612755,57,62,2022-10-21T01:03:25Z,4170000,-2.0,0.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.25,Missed,,,,,,,,,,,,,,,,,,
422,PT02M59.00S,2022-10-21T01:03:22.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,57,62,2022-10-21T01:03:25Z,4180000,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,421.0,6.0,5.0,1.0,,,,,,,,,,,,,,
424,PT02M44.00S,2022-10-21T01:03:55.4Z,3,REGULAR,2pt,Jump Shot,[],202083,20.41721419185282,51.470588235294116,1610612749,57,64,2022-10-21T01:04:00Z,4200000,-7.0,139.0,1,left,W. Matthews 13' driving floating Jump Shot (5 PTS) (G. Antetokounmpo 5 AST),"[202083, 203507]",1610612749.0,MIL,driving floating,,,Matthews,W. Matthews,,,,,Mid-Range,8-16 Center,13.96,Made,,,,,5.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,
