actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
429,PT01M13.00S,2023-04-05T01:34:36.9Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,68,65,2023-04-05T01:34:36Z,4240000,False,,,0,,L. Kornet REBOUND (Off:2 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,428.0,3.0,1.0,2.0,,,,,,,
430,PT01M12.00S,2023-04-05T01:34:38.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628401,16.507884362680684,51.225490196078425,1610612738,68,67,2023-04-05T01:34:44Z,4250000,False,-6.0,103.0,1,left,D. White 10' driving floating Jump Shot (11 PTS) (L. Kornet 1 AST),"[1628401, 1628436]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,11.0,10.29,,,,,L. Kornet,1628436.0,1.0,,,,
431,PT00M54.10S,2023-04-05T01:34:58.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,93.24901445466492,49.01960784313725,1610612755,70,67,2023-04-05T01:35:04Z,4260000,False,-5.0,11.0,1,right,J. Embiid driving DUNK (36 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,Made,36.0,1.2,,,,,,,,,,,
432,PT00M35.90S,2023-04-05T01:35:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,13.485545335085414,51.225490196078425,1610612738,70,67,2023-04-05T01:43:04Z,4270000,False,-6.0,74.0,1,left,MISS L. Kornet 7' Layup - blocked,"[1628436, 1629667]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,7.45,,,,,,,,,,McDaniels,1629667.0
433,PT00M35.90S,2023-04-05T01:35:18.6Z,3,REGULAR,block,,[],1629667,,,1610612738,70,67,2023-04-05T01:35:21Z,4280000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
434,PT00M31.50S,2023-04-05T01:35:23.0Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,70,67,2023-04-05T01:35:29Z,4290000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,432.0,2.0,2.0,0.0,,,,,,,
435,PT00M26.70S,2023-04-05T01:35:29.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201143,,,1610612755,70,67,2023-04-05T01:35:38Z,4300000,False,,,0,,A. Horford shooting personal FOUL (3 PF) (Embiid 2 FT),"[201143, 203954]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,3.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,
437,PT00M26.70S,2023-04-05T01:35:57.5Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,71,67,2023-04-05T01:43:42Z,4320000,False,,,0,,J. Embiid Free Throw 1 of 2 (37 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,Made,37.0,,,,,,,,,,,,
438,PT00M26.70S,2023-04-05T01:35:59.4Z,3,REGULAR,substitution,out,[],201143,,,1610612755,71,67,2023-04-05T01:36:02Z,4330000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT00M26.70S,2023-04-05T01:35:59.4Z,3,REGULAR,substitution,in,[],203488,,,1610612755,71,67,2023-04-05T01:36:02Z,4340000,False,,,0,,SUB in: M. Muscala,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT00M26.70S,2023-04-05T01:36:04.9Z,3,REGULAR,substitution,out,[],1627777,,,1610612755,71,67,2023-04-05T01:36:07Z,4350000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M26.70S,2023-04-05T01:36:04.9Z,3,REGULAR,substitution,in,[],1627863,,,1610612755,71,67,2023-04-05T01:36:07Z,4360000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT00M26.70S,2023-04-05T01:35:57.5Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,72,67,2023-04-05T01:43:42Z,4370000,False,,,0,,J. Embiid Free Throw 2 of 2 (38 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,Made,38.0,,,,,,,,,,,,
443,PT00M08.60S,2023-04-05T01:36:43.3Z,3,REGULAR,2pt,Jump Shot,[],1627763,13.091327201051248,67.40196078431373,1610612738,72,67,2023-04-05T01:36:48Z,4380000,False,-87.0,71.0,1,left,MISS M. Brogdon 11' fadeaway Shot,[1627763],1610612738.0,BOS,fadeaway,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,11.2,,,,,,,,,,,
444,PT00M06.20S,2023-04-05T01:36:45.7Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612755,72,67,2023-04-05T01:36:45Z,4390000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,443.0,2.0,2.0,0.0,,,,,,,
445,PT00M01.80S,2023-04-05T01:36:50.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,69.72733245729303,75.98039215686273,1610612755,72,67,2023-04-05T01:37:05Z,4400000,False,130.0,232.0,1,right,MISS T. Maxey 26' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,26.6,,,,,,,,,,,
446,PT00M01.80S,2023-04-05T01:36:50.1Z,3,REGULAR,rebound,defensive,[],203488,,,1610612738,72,67,2023-04-05T01:37:05Z,4410000,False,,,0,,M. Muscala REBOUND (Off:0 Def:4),[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,445.0,4.0,4.0,0.0,,,,,,,
447,PT00M00.00S,2023-04-05T01:36:58.5Z,3,REGULAR,period,end,[],0,,,1610612738,72,67,2023-04-05T01:36:58Z,4420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2023-04-05T01:37:09.1Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612738,72,67,2023-04-05T01:40:02Z,4430000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2023-04-05T01:37:09.1Z,4,REGULAR,substitution,out,['startperiod'],203954,,,1610612738,72,67,2023-04-05T01:40:02Z,4440000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2023-04-05T01:37:09.1Z,4,REGULAR,substitution,out,['startperiod'],1627863,,,1610612738,72,67,2023-04-05T01:40:02Z,4450000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2023-04-05T01:37:09.1Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,72,67,2023-04-05T01:40:02Z,4460000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2023-04-05T01:37:09.1Z,4,REGULAR,substitution,out,['startperiod'],1628436,,,1610612738,72,67,2023-04-05T01:40:02Z,4470000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2023-04-05T01:37:09.1Z,4,REGULAR,substitution,in,['startperiod'],1630194,,,1610612738,72,67,2023-04-05T01:40:02Z,4480000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2023-04-05T01:37:09.1Z,4,REGULAR,substitution,in,['startperiod'],1627777,,,1610612738,72,67,2023-04-05T01:40:02Z,4490000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2023-04-05T01:37:09.1Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612738,72,67,2023-04-05T01:40:02Z,4500000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2023-04-05T01:37:09.1Z,4,REGULAR,substitution,in,['startperiod'],201933,,,1610612738,72,67,2023-04-05T01:40:02Z,4510000,False,,,0,,SUB in: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2023-04-05T01:37:09.1Z,4,REGULAR,substitution,in,['startperiod'],1629684,,,1610612738,72,67,2023-04-05T01:40:02Z,4520000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2023-04-05T01:40:31.3Z,4,REGULAR,period,start,[],0,,,1610612738,72,67,2023-04-05T01:40:31Z,4530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT11M36.00S,2023-04-05T01:40:54.3Z,4,REGULAR,3pt,Jump Shot,[],1629684,2.0532194480946124,97.54901960784314,1610612738,72,67,2023-04-05T01:45:43Z,4540000,False,-238.0,-33.0,1,left,MISS G. Williams 24' pullup 3PT,[1629684],1610612738.0,BOS,pullup,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,24.0,,,,,,,,,,,
460,PT11M32.00S,2023-04-05T01:40:58.3Z,4,REGULAR,rebound,offensive,[],1627763,,,1610612738,72,67,2023-04-05T01:41:00Z,4550000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:3),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,,,,,,,,,,459.0,4.0,3.0,1.0,,,,,,,
461,PT11M31.00S,2023-04-05T01:40:59.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627763,13.748357424441524,42.15686274509804,1610612738,72,67,2023-04-05T01:41:08Z,4560000,False,39.0,77.0,1,left,MISS M. Brogdon 8' floating Shot,[1627763],1610612738.0,BOS,floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,8.61,,,,,,,,,,,
462,PT11M31.00S,2023-04-05T01:40:59.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,72,67,2023-04-05T01:41:08Z,4570000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,461.0,,,,,,,,,,
464,PT11M23.00S,2023-04-05T01:41:44.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628401,11.251642575558476,51.470588235294116,1610612738,72,69,2023-04-05T01:41:49Z,4590000,False,-7.0,53.0,1,left,D. White driving floating Jump Shot (13 PTS) (B. Griffin 1 AST),"[1628401, 201933]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,13.0,5.38,,,,,B. Griffin,201933.0,1.0,,,,
466,PT10M56.00S,2023-04-05T01:42:11.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,80.50262812089356,42.64705882352941,1610612755,72,69,2023-04-05T01:42:16Z,4610000,False,-37.0,131.0,1,right,MISS J. Harden 13' step back Shot,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,13.59,,,,,,,,,,,
467,PT10M54.00S,2023-04-05T01:42:13.1Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,72,69,2023-04-05T01:42:16Z,4620000,False,,,0,,D. White REBOUND (Off:1 Def:6),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,466.0,7.0,6.0,1.0,,,,,,,
468,PT10M49.00S,2023-04-05T01:42:17.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627763,7.178055190538765,52.69607843137255,1610612738,72,71,2023-04-05T01:42:23Z,4630000,False,-13.0,15.0,1,left,M. Brogdon running finger roll Layup (15 PTS) (D. White 3 AST),"[1627763, 1628401]",1610612738.0,BOS,running finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,Made,15.0,2.02,,,,,D. White,1628401.0,3.0,,,,
470,PT10M35.00S,2023-04-05T01:42:33.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,93.64323258869908,55.14705882352941,1610612755,74,71,2023-04-05T01:47:18Z,4650000,False,26.0,7.0,1,right,P. Reed cutting Layup (2 PTS) (J. Harden 6 AST),"[1630194, 201935]",1610612755.0,PHI,cutting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,2.67,,,,,J. Harden,201935.0,6.0,,,,
473,PT10M35.00S,2023-04-05T01:42:36.7Z,4,REGULAR,foul,personal,['1freethrow'],201933,,,1610612755,74,71,2023-04-05T01:42:46Z,4670000,False,,,0,,B. Griffin shooting personal FOUL (1 PF) (Reed 1 FT),"[201933, 1630194]",1610612738.0,BOS,shooting,,,Griffin,B. Griffin,,,,,Restricted Area,0-8 Center,2715.0,,1.0,0.0,Reed,1630194.0,,,,,,,,,,,,,,
475,PT10M35.00S,2023-04-05T01:42:57.7Z,4,REGULAR,freethrow,1 of 1,[],1630194,,,1610612755,74,71,2023-04-05T01:43:00Z,4690000,False,,,0,,MISS P. Reed Free Throw 1 of 1,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
476,PT10M33.00S,2023-04-05T01:42:59.7Z,4,REGULAR,rebound,defensive,[],201933,,,1610612738,74,71,2023-04-05T01:43:00Z,4700000,False,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,475.0,1.0,1.0,0.0,,,,,,,
477,PT10M18.00S,2023-04-05T01:43:14.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,15.850854139290407,51.470588235294116,1610612738,74,71,2023-04-05T01:43:23Z,4710000,False,-7.0,96.0,1,left,MISS M. Brogdon 9' floating Shot,[1627763],1610612738.0,BOS,floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,9.68,,,,,,,,,,,
478,PT10M14.00S,2023-04-05T01:43:18.5Z,4,REGULAR,rebound,offensive,[],201933,,,1610612738,74,71,2023-04-05T01:43:23Z,4720000,False,,,0,,B. Griffin REBOUND (Off:1 Def:1),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,477.0,2.0,1.0,1.0,,,,,,,
479,PT10M09.00S,2023-04-05T01:43:23.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,32.276609724047304,45.83333333333333,1610612738,74,74,2023-04-05T01:48:27Z,4730000,False,21.0,251.0,1,left,D. White 25' 3PT  (16 PTS) (G. Williams 3 AST),"[1628401, 1629684]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,Made,16.0,25.18,,,,,G. Williams,1629684.0,3.0,,,,
481,PT09M51.00S,2023-04-05T01:43:40.6Z,4,REGULAR,3pt,Jump Shot,[],1629667,67.36202365308804,65.68627450980392,1610612755,74,74,2023-04-05T01:48:43Z,4750000,False,78.0,254.0,1,right,MISS J. McDaniels 26' 3PT,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,26.61,,,,,,,,,,,
482,PT09M48.00S,2023-04-05T01:43:43.6Z,4,REGULAR,rebound,defensive,[],201933,,,1610612738,74,74,2023-04-05T01:43:45Z,4760000,False,,,0,,B. Griffin REBOUND (Off:1 Def:2),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Center,,,,,,,,,,481.0,3.0,2.0,1.0,,,,,,,
483,PT09M35.00S,2023-04-05T01:43:56.2Z,4,REGULAR,3pt,Jump Shot,[],1627763,9.806176084099869,98.77450980392157,1610612738,74,77,2023-04-05T01:44:00Z,4770000,False,-244.0,40.0,1,left,M. Brogdon 24' 3PT  (18 PTS) (D. White 4 AST),"[1627763, 1628401]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,,,,,,,Made,18.0,24.71,,,,,D. White,1628401.0,4.0,,,,
508,PT09M35.00S,2023-04-05T01:44:42.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,74,77,2023-04-05T01:50:31Z,4785000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT09M35.00S,2023-04-05T01:45:28.3Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,74,77,2023-04-05T01:46:51Z,4790000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT09M35.00S,2023-04-05T01:45:28.3Z,4,REGULAR,substitution,in,[],202699,,,1610612755,74,77,2023-04-05T01:46:51Z,4800000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT09M21.00S,2023-04-05T01:47:35.3Z,4,REGULAR,3pt,Jump Shot,[],1629667,69.33311432325887,74.26470588235294,1610612755,77,77,2023-04-05T01:47:40Z,4810000,False,121.0,236.0,1,right,J. McDaniels 26' 3PT  (8 PTS) (J. Harden 7 AST),"[1629667, 201935]",1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,8.0,26.52,,,,,J. Harden,201935.0,7.0,,,,
490,PT09M03.00S,2023-04-05T01:48:04.2Z,4,REGULAR,foul,personal,[],201935,,,1610612738,77,77,2023-04-05T01:48:16Z,4830000,False,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1627763]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,202037.0,,1.0,0.0,Brogdon,1627763.0,,,,,,,,,,,,,,
492,PT08M48.00S,2023-04-05T01:48:35.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,10.33180026281209,55.14705882352941,1610612738,77,79,2023-04-05T01:48:41Z,4850000,False,-26.0,45.0,1,left,G. Williams driving finger roll Layup (7 PTS),[1629684],1610612738.0,BOS,driving finger roll,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,7.0,5.15,,,,,,,,,,,
493,PT08M19.00S,2023-04-05T01:49:04.4Z,4,REGULAR,2pt,Jump Shot,[],201935,94.43166885676742,23.03921568627451,1610612755,77,79,2023-04-05T01:49:13Z,4860000,False,-135.0,0.0,1,right,MISS J. Harden 13' step back Shot - blocked,"[201935, 1628401]",1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,13.48,,,,,,,,,,White,1628401.0
494,PT08M19.00S,2023-04-05T01:49:04.4Z,4,REGULAR,block,,[],1628401,,,1610612755,77,79,2023-04-05T01:49:07Z,4870000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
495,PT08M19.00S,2023-04-05T01:49:04.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,77,79,2023-04-05T01:49:13Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,493.0,,,,,,,,,,
496,PT08M19.00S,2023-04-05T01:49:10.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,77,79,2023-04-05T01:49:50Z,4890000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Left,202037.0,,,,,,,,,,,,,,,,,,,
497,PT08M08.00S,2023-04-05T01:49:32.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,31.750985545335087,67.8921568627451,1610612738,77,79,2023-04-05T01:51:45Z,4900000,False,-89.0,246.0,1,left,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.18,,,,,,,,,,,
498,PT08M05.00S,2023-04-05T01:49:35.2Z,4,REGULAR,rebound,offensive,[],201933,,,1610612738,77,79,2023-04-05T01:49:35Z,4910000,False,,,0,,B. Griffin REBOUND (Off:2 Def:2),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,497.0,4.0,2.0,2.0,,,,,,,
499,PT08M03.00S,2023-04-05T01:49:45.5Z,4,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612738,77,79,2023-04-05T01:49:50Z,4920000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Brogdon 2 FT),"[1630194, 1627763]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,2715.0,,1.0,0.0,Brogdon,1627763.0,,,,,,,,,,,,,,
501,PT08M03.00S,2023-04-05T01:50:05.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627763,,,1610612738,77,79,2023-04-05T01:50:37Z,4940000,False,,,0,,MISS M. Brogdon Free Throw 1 of 2,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
502,PT08M03.00S,2023-04-05T01:50:05.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,77,79,2023-04-05T01:50:37Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,501.0,,,,,,,,,,
503,PT08M03.00S,2023-04-05T01:50:12.0Z,4,REGULAR,substitution,out,[],1629667,,,1610612738,77,79,2023-04-05T01:50:15Z,4960000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M03.00S,2023-04-05T01:50:12.0Z,4,REGULAR,substitution,out,[],1630194,,,1610612738,77,79,2023-04-05T01:50:15Z,4970000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M03.00S,2023-04-05T01:50:12.0Z,4,REGULAR,substitution,in,[],1630178,,,1610612738,77,79,2023-04-05T01:50:15Z,4980000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M03.00S,2023-04-05T01:50:12.0Z,4,REGULAR,substitution,in,[],203954,,,1610612738,77,79,2023-04-05T01:50:15Z,4990000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M03.00S,2023-04-05T01:50:05.4Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627763,,,1610612738,77,79,2023-04-05T01:50:37Z,5000000,False,,,0,,MISS M. Brogdon Free Throw 2 of 2,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
509,PT07M56.00S,2023-04-05T01:50:12.4Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,77,79,2023-04-05T01:50:37Z,5010000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,507.0,4.0,4.0,0.0,,,,,,,
510,PT07M46.00S,2023-04-05T01:50:45.0Z,4,REGULAR,2pt,Jump Shot,[],203954,78.66294349540078,36.27450980392157,1610612755,79,79,2023-04-05T01:50:50Z,5020000,False,-69.0,148.0,1,right,J. Embiid 16' pullup Jump Shot (40 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,,,,,Made,40.0,16.32,,,,,,,,,,,
512,PT07M27.00S,2023-04-05T01:51:04.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,5.206964520367937,47.30392156862745,1610612738,79,81,2023-04-05T01:51:09Z,5040000,False,13.0,-4.0,1,left,D. White driving finger roll Layup (18 PTS),[1628401],1610612738.0,BOS,driving finger roll,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,Made,18.0,1.4,,,,,,,,,,,
513,PT07M07.00S,2023-04-05T01:51:24.3Z,4,REGULAR,2pt,Jump Shot,[],203954,77.34888304862024,48.77450980392157,1610612755,81,81,2023-04-05T01:55:01Z,5050000,False,-6.0,160.0,1,right,J. Embiid 16' Jump Shot (42 PTS) (D. Melton 1 AST),"[203954, 1629001]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,,Made,42.0,16.05,,,,,D. Melton,1629001.0,1.0,,,,
515,PT07M06.00S,2023-04-05T01:51:36.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,81,81,2023-04-05T01:51:36Z,5070000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
