actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
516,PT00M48.80S,2023-02-24T02:24:21.0Z,3,REGULAR,turnover,bad pass,[],1626145,,,1610612763,71,79,2023-02-24T02:26:22Z,5100000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 203954]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,,,,,Embiid,203954.0
517,PT00M48.80S,2023-02-24T02:24:21.0Z,3,REGULAR,steal,,[],203954,,,1610612755,71,79,2023-02-24T02:24:23Z,5110000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
518,PT00M45.20S,2023-02-24T02:24:25.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630178,94.53022339027595,48.529411764705884,1610612755,73,79,2023-02-24T02:24:42Z,5120000,False,-7.0,-1.0,1,right,T. Maxey running finger roll Layup (10 PTS) (J. Embiid 5 AST),"[1630178, 203954]",1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,,,,,,,10.0,J. Embiid,203954.0,5.0,,
520,PT00M31.90S,2023-02-24T02:24:40.9Z,3,REGULAR,2pt,Jump Shot,[],1626145,21.73127463863338,41.91176470588235,1610612763,73,79,2023-02-24T02:24:47Z,5140000,False,40.0,152.0,1,left,MISS T. Jones 15' fadeaway Shot,[1626145],1610612763.0,MEM,fadeaway,,,Jones,T. Jones,,,,,Mid-Range,8-16 Center,15.71,Missed,,,,,,,,,,,,,,,,,,
521,PT00M28.50S,2023-02-24T02:24:44.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,73,79,2023-02-24T02:24:47Z,5150000,False,,,0,,J. Embiid REBOUND (Off:2 Def:15),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,,,520.0,17.0,15.0,2.0,,,,,,,,,,,,,,
522,PT00M24.70S,2023-02-24T02:24:48.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203954,71.53416557161628,76.9607843137255,1610612755,73,79,2023-02-24T02:24:55Z,5160000,False,135.0,215.0,1,right,MISS J. Embiid 25' running pullup 3PT,[203954],1610612755.0,PHI,running pullup,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
523,PT00M21.50S,2023-02-24T02:24:51.2Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,73,79,2023-02-24T02:24:55Z,5170000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,522.0,6.0,6.0,0.0,,,,,,,,,,,,,,
524,PT00M17.60S,2023-02-24T02:24:55.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629634,5.305519053876466,51.96078431372549,1610612763,73,81,2023-02-24T02:25:03Z,5180000,False,-10.0,-3.0,1,left,B. Clarke running Layup (2 PTS) (J. Jackson Jr. 1 AST),"[1629634, 1628991]",1610612763.0,MEM,running,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,,,,2.0,J. Jackson Jr.,1628991.0,1.0,,
526,PT00M02.50S,2023-02-24T02:25:15.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.95335085413929,55.14705882352941,1610612755,75,81,2023-02-24T02:25:20Z,5200000,False,26.0,14.0,1,right,T. Maxey driving Layup (12 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.91,Made,,,,,,,,,,,,,12.0,,,,,
527,PT00M00.00S,2023-02-24T02:25:27.0Z,3,REGULAR,period,end,[],0,,,1610612763,75,81,2023-02-24T02:25:27Z,5210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2023-02-24T02:26:17.7Z,4,REGULAR,substitution,out,['startperiod'],1629003,,,1610612763,75,81,2023-02-24T02:28:26Z,5220000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-02-24T02:26:17.7Z,4,REGULAR,substitution,out,['startperiod'],203954,,,1610612763,75,81,2023-02-24T02:28:26Z,5230000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-02-24T02:26:17.7Z,4,REGULAR,substitution,out,['startperiod'],1629723,,,1610612763,75,81,2023-02-24T02:28:26Z,5240000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2023-02-24T02:26:17.7Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612763,75,81,2023-02-24T02:28:26Z,5250000,False,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2023-02-24T02:26:17.7Z,4,REGULAR,substitution,in,['startperiod'],1630194,,,1610612763,75,81,2023-02-24T02:28:26Z,5260000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2023-02-24T02:26:17.7Z,4,REGULAR,substitution,in,['startperiod'],1631223,,,1610612763,75,81,2023-02-24T02:28:26Z,5270000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2023-02-24T02:29:01.8Z,4,REGULAR,period,start,[],0,,,1610612763,75,81,2023-02-24T02:29:01Z,5280000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT11M47.00S,2023-02-24T02:29:14.0Z,4,REGULAR,3pt,Jump Shot,[],1631223,11.744415243101187,95.58823529411765,1610612763,75,84,2023-02-24T02:29:20Z,5290000,False,-228.0,58.0,1,left,D. Roddy 3PT  (5 PTS) (T. Jones 3 AST),"[1631223, 1626145]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,23.51,Made,,,,,,,,,,,,,5.0,T. Jones,1626145.0,3.0,,
537,PT11M24.00S,2023-02-24T02:29:36.9Z,4,REGULAR,3pt,Jump Shot,[],201935,72.84822601839684,82.35294117647058,1610612755,78,84,2023-02-24T02:29:43Z,5310000,False,162.0,203.0,1,right,J. Harden 25' 3PT step back (21 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.94,Made,,,,,,,,,,,,,21.0,,,,,
538,PT11M06.00S,2023-02-24T02:29:56.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,9.904730617608408,52.450980392156865,1610612763,78,86,2023-02-24T02:30:19Z,5320000,False,-12.0,41.0,1,left,J. Jackson Jr. driving floating Jump Shot (11 PTS) (B. Clarke 3 AST),"[1628991, 1629634]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,4.24,Made,,,,,,,,,,,,,11.0,B. Clarke,1629634.0,3.0,,
540,PT11M06.00S,2023-02-24T02:29:59.1Z,4,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612763,78,86,2023-02-24T02:30:07Z,5340000,False,,,0,,P. Reed shooting personal FOUL (2 PF) (Jackson Jr. 1 FT),"[1630194, 1628991]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2715.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,
542,PT11M06.00S,2023-02-24T02:30:23.7Z,4,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,78,87,2023-02-24T02:30:23Z,5360000,False,,,0,,J. Jackson Jr. Free Throw 1 of 1 (12 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
543,PT10M57.00S,2023-02-24T02:30:39.8Z,4,REGULAR,turnover,backcourt,[],201935,,,1610612755,78,87,2023-02-24T02:31:05Z,5370000,False,,,0,,J. Harden backcourt TURNOVER (4 TO),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,101283.0,,,,,4.0,,,,,,
544,PT10M42.00S,2023-02-24T02:31:12.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,30.798291721419176,79.16666666666666,1610612763,78,87,2023-02-24T02:31:16Z,5380000,False,-146.0,237.0,1,left,MISS D. Bane 27' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,,
545,PT10M39.00S,2023-02-24T02:31:15.4Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,78,87,2023-02-24T02:31:16Z,5390000,False,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,544.0,5.0,5.0,0.0,,,,,,,,,,,,,,
547,PT10M26.00S,2023-02-24T02:31:54.2Z,4,REGULAR,3pt,Jump Shot,[],1627777,71.13994743758212,75.0,1610612755,78,87,2023-02-24T02:32:00Z,5410000,False,125.0,219.0,1,right,MISS G. Niang 25' step back 3PT,[1627777],1610612755.0,PHI,step back,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
548,PT10M24.00S,2023-02-24T02:31:56.2Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,78,87,2023-02-24T02:32:00Z,5420000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,547.0,1.0,1.0,0.0,,,,,,,,,,,,,,
549,PT10M19.00S,2023-02-24T02:32:02.6Z,4,REGULAR,foul,offensive,[],1631223,,,1610612763,78,87,2023-02-24T02:32:12Z,5430000,False,,,0,,D. Roddy charge offensive FOUL (2 PF),"[1631223, 1627777]",1610612763.0,MEM,charge,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,2715.0,2.0,0.0,Niang,1627777.0,,,,,,,
551,PT10M19.00S,2023-02-24T02:32:02.6Z,4,REGULAR,turnover,offensive foul,[],1631223,,,1610612763,78,87,2023-02-24T02:32:02Z,5450000,False,,,0,,D. Roddy offensive foul TURNOVER (1 TO),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,2715.0,,,,,1.0,,,,,,
552,PT10M19.00S,2023-02-24T02:32:11.1Z,4,REGULAR,substitution,out,[],1630194,,,1610612755,78,87,2023-02-24T02:32:19Z,5460000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT10M19.00S,2023-02-24T02:32:11.1Z,4,REGULAR,substitution,in,[],200782,,,1610612755,78,87,2023-02-24T02:32:19Z,5470000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M04.00S,2023-02-24T02:32:40.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,69.4316688567674,35.78431372549019,1610612755,78,87,2023-02-24T02:32:47Z,5480000,False,-71.0,235.0,1,right,MISS T. Maxey 24' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,24.53,Missed,,,,,,,,,,,,,,,,,,
555,PT10M00.00S,2023-02-24T02:32:44.4Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,78,87,2023-02-24T02:32:47Z,5490000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,554.0,2.0,2.0,0.0,,,,,,,,,,,,,,
556,PT09M53.00S,2023-02-24T02:32:51.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,14.50394218134035,50.49019607843137,1610612763,78,87,2023-02-24T02:33:00Z,5500000,False,-2.0,84.0,1,left,MISS J. Jackson Jr. 8' Jump Shot - blocked,"[1628991, 201935]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.38,Missed,,,,,Harden,201935.0,,,,,,,,,,,,
557,PT09M53.00S,2023-02-24T02:32:51.1Z,4,REGULAR,block,,[],201935,,,1610612763,78,87,2023-02-24T02:42:20Z,5510000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
558,PT09M49.00S,2023-02-24T02:32:55.1Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,78,87,2023-02-24T02:33:00Z,5520000,False,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,556.0,2.0,1.0,1.0,,,,,,,,,,,,,,
559,PT09M49.00S,2023-02-24T02:32:55.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1629634,16.688567674113003,49.19960171568627,1610612763,78,87,2023-02-24T02:37:51Z,5530000,False,4.0,104.0,1,left,MISS B. Clarke 10' Layup,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,10.45,Missed,,,,,,,,,,,,,,,,,,
560,PT09M47.00S,2023-02-24T02:32:57.2Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,78,87,2023-02-24T02:43:08Z,5540000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,559.0,2.0,2.0,0.0,,,,,,,,,,,,,,
561,PT09M46.00S,2023-02-24T02:32:58.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630178,87.0400788436268,50.49019607843137,1610612755,78,87,2023-02-24T02:45:01Z,5550000,False,2.0,69.0,1,right,MISS T. Maxey 6' running Layup - blocked,"[1630178, 1628991]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,6.93,Missed,,,,,Jackson Jr.,1628991.0,,,,,,,,,,,,
562,PT09M46.00S,2023-02-24T02:32:58.2Z,4,REGULAR,block,,[],1628991,,,1610612755,78,87,2023-02-24T02:33:00Z,5560000,False,,,0,,J. Jackson Jr. BLOCK (4 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
563,PT09M42.00S,2023-02-24T02:33:02.2Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612763,78,87,2023-02-24T02:33:12Z,5570000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,561.0,2.0,2.0,0.0,,,,,,,,,,,,,,
564,PT09M38.00S,2023-02-24T02:33:06.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631223,19.103153745072277,4.166666666666657,1610612763,78,87,2023-02-24T02:33:17Z,5580000,False,229.0,127.0,1,left,MISS D. Roddy 26' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
565,PT09M35.00S,2023-02-24T02:33:09.3Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612755,78,87,2023-02-24T02:33:17Z,5590000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,564.0,2.0,1.0,1.0,,,,,,,,,,,,,,
566,PT09M30.00S,2023-02-24T02:33:18.2Z,4,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612755,78,87,2023-02-24T02:33:28Z,5600000,False,,,0,,B. Clarke shooting personal FOUL (4 PF) (Harden 2 FT),"[1629634, 201935]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,101283.0,4.0,0.0,Harden,201935.0,,,,,,,
568,PT09M30.00S,2023-02-24T02:33:45.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],201935,,,1610612755,79,87,2023-02-24T02:34:08Z,5620000,False,,,0,,J. Harden Free Throw 1 of 2 (22 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,,22.0,,,,,
569,PT09M30.00S,2023-02-24T02:33:45.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],201935,,,1610612755,79,87,2023-02-24T02:34:08Z,5630000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
570,PT09M28.00S,2023-02-24T02:33:47.4Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,79,87,2023-02-24T02:34:08Z,5640000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,569.0,7.0,7.0,0.0,,,,,,,,,,,,,,
571,PT09M18.00S,2023-02-24T02:34:19.5Z,4,REGULAR,foul,personal,[],1627777,,,1610612763,79,87,2023-02-24T02:34:24Z,5650000,False,,,0,,G. Niang personal FOUL (2 PF),"[1627777, 1629634]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Center,,,,,,,,,101283.0,2.0,0.0,Clarke,1629634.0,,,,,,,
573,PT09M11.00S,2023-02-24T02:34:42.5Z,4,REGULAR,3pt,Jump Shot,[],1628991,34.21484888304862,77.69607843137254,1610612763,79,87,2023-02-24T02:34:51Z,5670000,False,-138.0,269.0,1,left,MISS J. Jackson Jr. 30' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,30.27,Missed,,,,,,,,,,,,,,,,,,
574,PT09M10.00S,2023-02-24T02:34:43.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,79,87,2023-02-24T02:34:51Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,573.0,,,,,,,,,,,,,,,,,
575,PT09M10.00S,2023-02-24T02:34:48.2Z,4,REGULAR,foul,personal,[],1627777,,,1610612763,79,87,2023-02-24T02:35:01Z,5690000,False,,,0,,G. Niang loose ball personal FOUL (3 PF),"[1627777, 1629634]",1610612755.0,PHI,loose ball,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2715.0,3.0,0.0,Clarke,1629634.0,,,,,,,
577,PT09M03.00S,2023-02-24T02:35:17.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,6.8823915900131425,47.79411764705882,1610612763,79,89,2023-02-24T02:35:22Z,5710000,False,11.0,12.0,1,left,D. Bane driving finger roll Layup (23 PTS) (T. Jones 4 AST),"[1630217, 1626145]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,,,,,,,,,23.0,T. Jones,1626145.0,4.0,,
579,PT08M54.00S,2023-02-24T02:35:26.9Z,4,REGULAR,3pt,Jump Shot,[],1627777,67.46057818659658,39.70588235294118,1610612755,79,89,2023-02-24T02:35:32Z,5730000,False,-51.0,253.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
580,PT08M51.00S,2023-02-24T02:35:29.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,79,89,2023-02-24T02:35:32Z,5740000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,579.0,,,,,,,,,,,,,,,,,
582,PT08M51.00S,2023-02-24T02:35:33.1Z,4,REGULAR,substitution,out,[],1627777,,,1610612763,79,89,2023-02-24T02:35:37Z,5760000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M51.00S,2023-02-24T02:35:33.1Z,4,REGULAR,substitution,in,[],202699,,,1610612763,79,89,2023-02-24T02:35:37Z,5770000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M36.00S,2023-02-24T02:35:59.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,6.225361366622863,48.774509803921575,1610612763,79,91,2023-02-24T02:36:05Z,5780000,False,6.0,6.0,1,left,J. Jackson Jr. alley-oop DUNK (14 PTS) (T. Jones 5 AST),"[1628991, 1626145]",1610612763.0,MEM,alley-oop,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,,,,14.0,T. Jones,1626145.0,5.0,,
586,PT08M29.00S,2023-02-24T02:36:07.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,95.71287779237845,50.98039215686275,1610612755,81,91,2023-02-24T02:36:13Z,5800000,False,5.0,-12.0,1,right,T. Maxey driving finger roll Layup (14 PTS) (J. Harden 3 AST),"[1630178, 201935]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,,,,,,,,,14.0,J. Harden,201935.0,3.0,,
588,PT08M17.00S,2023-02-24T02:36:18.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,7.539421813403408,46.81372549019608,1610612763,81,91,2023-02-24T02:36:23Z,5820000,False,16.0,18.0,1,left,MISS B. Clarke alley-oop Layup,[1629634],1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
589,PT08M15.00S,2023-02-24T02:36:20.9Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,81,91,2023-02-24T02:36:23Z,5830000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,588.0,4.0,3.0,1.0,,,,,,,,,,,,,,
590,PT08M06.00S,2023-02-24T02:36:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,95.31865965834429,46.32352941176471,1610612755,83,91,2023-02-24T02:36:36Z,5840000,False,-18.0,-8.0,1,right,T. Maxey driving reverse Layup (16 PTS) (J. Harden 4 AST),"[1630178, 201935]",1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,,,,,,,16.0,J. Harden,201935.0,4.0,,
592,PT08M06.00S,2023-02-24T02:36:37.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,83,91,2023-02-24T02:36:37Z,5860000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M06.00S,2023-02-24T02:39:32.0Z,4,REGULAR,substitution,out,[],1628991,,,1610612763,83,91,2023-02-24T02:39:43Z,5870000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M06.00S,2023-02-24T02:39:32.0Z,4,REGULAR,substitution,out,[],1630217,,,1610612763,83,91,2023-02-24T02:39:43Z,5880000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M06.00S,2023-02-24T02:39:32.0Z,4,REGULAR,substitution,in,[],1628415,,,1610612763,83,91,2023-02-24T02:39:43Z,5890000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M06.00S,2023-02-24T02:39:32.0Z,4,REGULAR,substitution,in,[],1630583,,,1610612763,83,91,2023-02-24T02:39:43Z,5900000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M46.00S,2023-02-24T02:40:23.7Z,4,REGULAR,turnover,lost ball,[],1628415,,,1610612763,83,91,2023-02-24T02:40:29Z,5910000,False,,,0,,D. Brooks lost ball TURNOVER (2 TO),"[1628415, 200782]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,,,,,Tucker,200782.0
598,PT07M46.00S,2023-02-24T02:40:23.7Z,4,REGULAR,steal,,[],200782,,,1610612755,83,91,2023-02-24T02:40:26Z,5920000,False,,,0,,P. Tucker STEAL (1 STL),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
599,PT07M29.00S,2023-02-24T02:40:44.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,84.80617608409987,48.774509803921575,1610612755,85,91,2023-02-24T02:40:50Z,5930000,False,-6.0,90.0,1,right,J. Harden 9' driving floating Jump Shot (24 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,9.05,Made,,,,,,,,,,,,,24.0,,,,,
