actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
176,PT10M45.00S,2022-11-08T01:32:13.4Z,2,REGULAR,2pt,Jump Shot,[],1629013,78.23587385019711,44.607843137254896,1610612756,35,22,2022-11-08T01:32:17Z,1700000,-27.0,152.0,1,right,MISS L. Shamet 15' pullup Shot,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Center,15.45,Missed,,,,,,,,,,,,,,,,,,
177,PT10M43.00S,2022-11-08T01:32:15.4Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,35,22,2022-11-08T01:32:17Z,1710000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Center,,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,
178,PT10M40.00S,2022-11-08T01:32:22.4Z,2,REGULAR,foul,personal,[],1627814,,,1610612755,35,22,2022-11-08T01:32:29Z,1720000,,,0,,D. Lee personal FOUL (2 PF),"[1627814, 1627777]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,,,,,,,1626300.0,,,,,,,,,,2.0,0.0,Niang,1627777.0
180,PT10M28.00S,2022-11-08T01:32:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,18.05190538764782,42.892156862745104,1610612755,35,22,2022-11-08T01:32:59Z,1740000,36.0,117.0,1,left,MISS J. Embiid 12' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,12.25,Missed,,,,,,,,,,,,,,,,,,
181,PT10M25.00S,2022-11-08T01:32:57.6Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612756,35,22,2022-11-08T01:32:59Z,1750000,,,0,,D. Lee REBOUND (Off:0 Def:3),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,180.0,3.0,3.0,0.0,,,,,,,,,
182,PT10M18.00S,2022-11-08T01:33:03.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,83.36070959264126,47.549019607843135,1610612756,35,24,2022-11-08T01:33:07Z,1760000,-12.0,104.0,1,right,C. Paul 10' driving floating Jump Shot (2 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,10.46,Made,2.0,,,,,,,,,,,,,,,,,
183,PT09M58.00S,2022-11-08T01:33:24.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,13.18988173455979,43.13725490196079,1610612755,35,24,2022-11-08T01:33:30Z,1770000,34.0,71.0,1,left,MISS J. Embiid 7' driving floating bank Shot,[203954],1610612755.0,PHI,driving floating bank,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,7.93,Missed,,,,,,,,,,,,,,,,,,
184,PT09M58.00S,2022-11-08T01:33:27.5Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,35,24,2022-11-08T01:33:27Z,1780000,,,0,,J. Embiid REBOUND (Off:4 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,183.0,5.0,1.0,4.0,,,,,,,,,
185,PT09M58.00S,2022-11-08T01:33:32.7Z,2,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612755,35,24,2022-11-08T01:33:41Z,1790000,,,0,,D. Ayton shooting personal FOUL (2 PF) (Embiid 2 FT),"[1629028, 203954]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,,,,,,,,,,2.0,0.0,Embiid,203954.0
187,PT09M58.00S,2022-11-08T01:33:56.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,36,24,2022-11-08T01:33:56Z,1810000,,,0,,J. Embiid Free Throw 1 of 2 (13 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
188,PT09M58.00S,2022-11-08T01:33:57.5Z,2,REGULAR,substitution,out,[],1629003,,,1610612755,36,24,2022-11-08T01:34:02Z,1820000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M58.00S,2022-11-08T01:33:57.5Z,2,REGULAR,substitution,in,[],1629680,,,1610612755,36,24,2022-11-08T01:34:02Z,1830000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M58.00S,2022-11-08T01:34:20.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,37,24,2022-11-08T01:34:20Z,1840000,,,0,,J. Embiid Free Throw 2 of 2 (14 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
191,PT09M45.00S,2022-11-08T01:34:34.1Z,2,REGULAR,3pt,Jump Shot,[],1627814,86.90867279894876,96.32352941176471,1610612756,37,24,2022-11-08T01:34:37Z,1850000,232.0,71.0,1,right,MISS D. Lee 24' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,24.21,Missed,,,,,,,,,,,,,,,,,,
192,PT09M43.00S,2022-11-08T01:34:36.1Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,37,24,2022-11-08T01:34:37Z,1860000,,,0,,J. Embiid REBOUND (Off:4 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Right Corner 3,24+ Right,,,,,,,,191.0,6.0,2.0,4.0,,,,,,,,,
193,PT09M30.00S,2022-11-08T01:34:49.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,18.7089356110381,64.70588235294117,1610612755,37,24,2022-11-08T01:34:53Z,1870000,-74.0,123.0,1,left,MISS J. Embiid 14' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Left,14.36,Missed,,,,,,,,,,,,,,,,,,
194,PT09M27.00S,2022-11-08T01:34:52.7Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,37,24,2022-11-08T01:34:53Z,1880000,,,0,,D. Ayton REBOUND (Off:2 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,193.0,3.0,1.0,2.0,,,,,,,,,
195,PT09M18.00S,2022-11-08T01:35:02.0Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612756,37,24,2022-11-08T01:35:06Z,1890000,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 1627777]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Niang,1627777.0,,,,,,
196,PT09M18.00S,2022-11-08T01:35:02.0Z,2,REGULAR,steal,,[],1627777,,,1610612755,37,24,2022-11-08T01:35:04Z,1900000,,,0,,G. Niang STEAL (1 STL),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
197,PT09M14.00S,2022-11-08T01:35:06.0Z,2,REGULAR,turnover,lost ball,[],1627777,,,1610612755,37,24,2022-11-08T01:35:11Z,1910000,,,0,,G. Niang lost ball TURNOVER (1 TO),"[1627777, 101108]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Paul,101108.0,,,,,,
198,PT09M14.00S,2022-11-08T01:35:06.0Z,2,REGULAR,steal,,[],101108,,,1610612756,37,24,2022-11-08T01:35:08Z,1920000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT09M05.00S,2022-11-08T01:35:15.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,88.61695137976346,96.81372549019608,1610612756,37,27,2022-11-08T01:35:19Z,1930000,234.0,55.0,1,right,M. Bridges 24' 3PT  (5 PTS) (L. Shamet 1 AST),"[1628969, 1629013]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,24.04,Made,5.0,L. Shamet,1629013.0,1.0,,,,,,,,,,,,,,
201,PT08M44.00S,2022-11-08T01:35:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,6.225361366622863,49.754901960784316,1610612755,37,27,2022-11-08T01:35:41Z,1950000,1.0,6.0,1,left,MISS G. Niang Layup,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
202,PT08M41.00S,2022-11-08T01:35:38.7Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,37,27,2022-11-08T01:35:41Z,1960000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,,201.0,2.0,2.0,0.0,,,,,,,,,
203,PT08M39.00S,2022-11-08T01:35:40.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,93.47897503285151,53.67647058823529,1610612756,37,27,2022-11-08T01:35:47Z,1970000,18.0,9.0,1,right,MISS D. Lee running Layup,[1627814],1610612756.0,PHX,running,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,,,,,,
204,PT08M37.00S,2022-11-08T01:35:42.9Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,37,27,2022-11-08T01:35:47Z,1980000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,203.0,2.0,2.0,0.0,,,,,,,,,
205,PT08M33.00S,2022-11-08T01:35:46.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,6.4881734559789805,2.6960784313725554,1610612755,40,27,2022-11-08T01:35:52Z,1990000,237.0,8.0,1,left,G. Niang 3PT running (3 PTS) (T. Maxey 5 AST),"[1627777, 1630178]",1610612755.0,PHI,running,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,23.67,Made,3.0,T. Maxey,1630178.0,5.0,,,,,,,,,,,,,,
207,PT08M15.00S,2022-11-08T01:36:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,93.87319316688567,43.627450980392155,1610612756,40,27,2022-11-08T01:36:09Z,2010000,-32.0,5.0,1,right,MISS M. Bridges driving finger roll Layup - blocked,"[1628969, 203954]",1610612756.0,PHX,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,Embiid,203954.0,,,,
208,PT08M15.00S,2022-11-08T01:36:04.0Z,2,REGULAR,block,,[],203954,,,1610612756,40,27,2022-11-08T01:36:06Z,2020000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT08M12.00S,2022-11-08T01:36:07.0Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,40,27,2022-11-08T01:36:09Z,2030000,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,207.0,3.0,3.0,0.0,,,,,,,,,
210,PT08M10.00S,2022-11-08T01:36:13.2Z,2,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612755,40,27,2022-11-08T01:36:27Z,2040000,,,0,,L. Shamet shooting personal FOUL (1 PF) (Maxey 2 FT),"[1629013, 1630178]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,,,,,,,,,,1.0,0.0,Maxey,1630178.0
212,PT08M10.00S,2022-11-08T01:36:43.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,41,27,2022-11-08T01:36:43Z,2060000,,,0,,T. Maxey Free Throw 1 of 2 (4 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
213,PT08M10.00S,2022-11-08T01:36:56.9Z,2,REGULAR,substitution,out,[],203954,,,1610612755,41,27,2022-11-08T01:37:06Z,2070000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M10.00S,2022-11-08T01:36:56.9Z,2,REGULAR,substitution,out,[],1627814,,,1610612755,41,27,2022-11-08T01:37:06Z,2080000,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M10.00S,2022-11-08T01:36:56.9Z,2,REGULAR,substitution,in,[],1630194,,,1610612755,41,27,2022-11-08T01:37:06Z,2090000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M10.00S,2022-11-08T01:36:56.9Z,2,REGULAR,substitution,in,[],1628470,,,1610612755,41,27,2022-11-08T01:37:06Z,2100000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M10.00S,2022-11-08T01:37:07.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,42,27,2022-11-08T01:37:07Z,2110000,,,0,,T. Maxey Free Throw 2 of 2 (5 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
218,PT07M53.00S,2022-11-08T01:37:25.0Z,2,REGULAR,3pt,Jump Shot,[],1629013,68.64323258869908,69.8529411764706,1610612756,42,27,2022-11-08T01:37:29Z,2120000,99.0,242.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,,
219,PT07M49.00S,2022-11-08T01:37:29.0Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,42,27,2022-11-08T01:37:29Z,2130000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,218.0,2.0,2.0,0.0,,,,,,,,,
220,PT07M39.00S,2022-11-08T01:37:37.6Z,2,REGULAR,2pt,Jump Shot,[],1630178,10.82457293035479,83.57843137254902,1610612755,42,27,2022-11-08T01:37:44Z,2140000,-168.0,49.0,1,left,MISS T. Maxey 17' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left,17.5,Missed,,,,,,,,,,,,,,,,,,
221,PT07M37.00S,2022-11-08T01:37:39.6Z,2,REGULAR,rebound,offensive,[],1629680,,,1610612755,42,27,2022-11-08T01:38:26Z,2150000,,,0,,M. Thybulle REBOUND (Off:1 Def:0),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Left,,,,,,,,220.0,1.0,0.0,1.0,,,,,,,,,
222,PT07M35.00S,2022-11-08T01:37:42.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,30.66688567674113,79.65686274509804,1610612755,45,27,2022-11-08T01:37:47Z,2160000,-148.0,236.0,1,left,G. Niang 27' 3PT  (6 PTS) (P. Tucker 1 AST),"[1627777, 200782]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,27.86,Made,6.0,P. Tucker,200782.0,1.0,,,,,,,,,,,,,,
224,PT07M24.00S,2022-11-08T01:37:58.5Z,2,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612756,45,27,2022-11-08T01:38:07Z,2180000,,,0,,G. Niang shooting personal FOUL (1 PF) (Bridges 2 FT),"[1627777, 1628969]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,,,,,,,,,,1.0,0.0,Bridges,1628969.0
226,PT07M24.00S,2022-11-08T01:38:29.8Z,2,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,45,28,2022-11-08T01:38:29Z,2200000,,,0,,M. Bridges Free Throw 1 of 2 (6 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
227,PT07M24.00S,2022-11-08T01:38:31.0Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,45,28,2022-11-08T01:38:37Z,2210000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M24.00S,2022-11-08T01:38:31.0Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,45,28,2022-11-08T01:38:37Z,2220000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M24.00S,2022-11-08T01:38:51.3Z,2,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,45,29,2022-11-08T01:38:51Z,2230000,,,0,,M. Bridges Free Throw 2 of 2 (7 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
230,PT07M08.00S,2022-11-08T01:39:10.9Z,2,REGULAR,turnover,palming,[],1630178,,,1610612755,45,29,2022-11-08T01:39:17Z,2240000,,,0,,T. Maxey palming TURNOVER (1 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,1830.0,,,,,1.0,,,,,,,,
231,PT07M08.00S,2022-11-08T01:39:20.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,45,29,2022-11-08T01:39:20Z,2250000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M08.00S,2022-11-08T01:42:07.9Z,2,REGULAR,substitution,out,[],1627777,,,1610612756,45,29,2022-11-08T01:42:13Z,2260000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M08.00S,2022-11-08T01:42:07.9Z,2,REGULAR,substitution,out,[],1629680,,,1610612756,45,29,2022-11-08T01:42:13Z,2270000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M08.00S,2022-11-08T01:42:07.9Z,2,REGULAR,substitution,in,[],202699,,,1610612756,45,29,2022-11-08T01:42:13Z,2280000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M08.00S,2022-11-08T01:42:07.9Z,2,REGULAR,substitution,in,[],1629001,,,1610612756,45,29,2022-11-08T01:42:13Z,2290000,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M55.00S,2022-11-08T01:42:25.2Z,2,REGULAR,foul,personal,[],1630194,,,1610612756,45,29,2022-11-08T01:42:31Z,2300000,,,0,,P. Reed personal FOUL (1 PF),"[1630194, 1629028]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1830.0,,,,,,,,,,1.0,0.0,Ayton,1629028.0
238,PT06M54.00S,2022-11-08T01:42:52.9Z,2,REGULAR,foul,personal,[],1629001,,,1610612756,45,29,2022-11-08T01:43:00Z,2320000,,,0,,D. Melton personal FOUL (1 PF),"[1629001, 1626164]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,,,,,,,,,,1.0,0.0,Booker,1626164.0
240,PT06M42.00S,2022-11-08T01:43:17.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,93.61038107752957,34.31372549019608,1610612756,45,29,2022-11-08T01:43:21Z,2340000,-78.0,8.0,1,right,MISS D. Booker 7' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,7.88,Missed,,,,,,,,,,,,,,,,,,
241,PT06M39.00S,2022-11-08T01:43:20.6Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,45,29,2022-11-08T01:43:21Z,2350000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,240.0,2.0,2.0,0.0,,,,,,,,,
242,PT06M36.00S,2022-11-08T01:43:23.5Z,2,REGULAR,3pt,Jump Shot,[],202699,32.769382391590014,72.30392156862744,1610612755,45,29,2022-11-08T01:43:34Z,2360000,-112.0,256.0,1,left,MISS T. Harris 27' running 3PT,[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,27.88,Missed,,,,,,,,,,,,,,,,,,
243,PT06M34.00S,2022-11-08T01:43:27.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,45,29,2022-11-08T01:43:27Z,2370000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,242.0,,,,,,,,,,,,
245,PT06M33.00S,2022-11-08T01:43:48.5Z,2,REGULAR,foul,personal,[],1629028,,,1610612755,45,29,2022-11-08T01:43:56Z,2390000,,,0,,D. Ayton personal FOUL (3 PF),"[1629028, 1630194]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,1626300.0,,,,,,,,,,3.0,0.0,Reed,1630194.0
247,PT06M33.00S,2022-11-08T01:44:00.2Z,2,REGULAR,substitution,out,[],1629028,,,1610612755,45,29,2022-11-08T01:44:06Z,2410000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M33.00S,2022-11-08T01:44:00.2Z,2,REGULAR,substitution,in,[],202687,,,1610612755,45,29,2022-11-08T01:44:06Z,2420000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M24.00S,2022-11-08T01:44:20.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,33.952036793692514,54.90196078431372,1610612755,45,29,2022-11-08T01:44:27Z,2430000,-25.0,267.0,1,left,MISS D. Melton 26' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,26.77,Missed,,,,,,,,,,,,,,,,,,
250,PT06M21.00S,2022-11-08T01:44:23.6Z,2,REGULAR,rebound,offensive,[],200782,,,1610612755,45,29,2022-11-08T01:44:27Z,2440000,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Center,,,,,,,,249.0,2.0,1.0,1.0,,,,,,,,,
251,PT06M17.00S,2022-11-08T01:44:26.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,31.718134034165573,28.92156862745098,1610612755,45,29,2022-11-08T01:44:30Z,2450000,105.0,246.0,1,left,MISS T. Maxey 26' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,26.74,Missed,,,,,,,,,,,,,,,,,,
252,PT06M15.00S,2022-11-08T01:44:28.7Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,45,29,2022-11-08T01:44:30Z,2460000,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,251.0,3.0,2.0,1.0,,,,,,,,,
253,PT06M10.00S,2022-11-08T01:44:39.5Z,2,REGULAR,foul,personal,[],1629001,,,1610612756,45,29,2022-11-08T01:44:54Z,2470000,,,0,,D. Melton personal FOUL (2 PF),"[1629001, 1626164]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,,1626300.0,,,,,,,,,,2.0,0.0,Booker,1626164.0
255,PT06M10.00S,2022-11-08T01:44:49.7Z,2,REGULAR,substitution,out,[],101108,,,1610612756,45,29,2022-11-08T01:44:57Z,2490000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M10.00S,2022-11-08T01:44:49.7Z,2,REGULAR,substitution,in,[],1626166,,,1610612756,45,29,2022-11-08T01:44:57Z,2500000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M01.00S,2022-11-08T01:45:09.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,89.79960578186596,55.63725490196079,1610612756,45,29,2022-11-08T01:45:14Z,2510000,28.0,43.0,1,right,MISS D. Booker driving Layup - blocked,"[1626164, 1629001]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,,,Melton,1629001.0,,,,
258,PT06M01.00S,2022-11-08T01:45:09.5Z,2,REGULAR,block,,[],1629001,,,1610612756,45,29,2022-11-08T01:46:09Z,2520000,,,0,,D. Melton BLOCK (2 BLK),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT05M58.00S,2022-11-08T01:45:12.5Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,45,29,2022-11-08T01:54:43Z,2530000,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,257.0,4.0,4.0,0.0,,,,,,,,,
