actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
347,PT08M44.00S,2022-12-20T01:26:36.5Z,3,REGULAR,3pt,Jump Shot,[],202699,88.12417871222075,94.11764705882352,1610612755,62,56,2022-12-20T01:26:44Z,3420000,False,221.0,59.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,22.84,Missed,,,,,,,,,,,,,,,,,,
348,PT08M41.00S,2022-12-20T01:26:39.5Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,62,56,2022-12-20T01:26:44Z,3430000,False,,,0,,P. Siakam REBOUND (Off:0 Def:6),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,347.0,6.0,6.0,0.0,,,,,,,,,,,,,,
349,PT08M33.00S,2022-12-20T01:26:47.4Z,3,REGULAR,3pt,Jump Shot,[],1627832,32.670827858081466,44.11764705882353,1610612761,62,56,2022-12-20T01:26:53Z,3440000,False,29.0,255.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
350,PT08M30.00S,2022-12-20T01:26:50.4Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,62,56,2022-12-20T01:26:53Z,3450000,False,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,349.0,5.0,5.0,0.0,,,,,,,,,,,,,,
351,PT08M18.00S,2022-12-20T01:27:02.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.24901445466492,48.77450980392157,1610612755,64,56,2022-12-20T01:27:06Z,3460000,False,-6.0,11.0,1,right,J. Harden driving Layup (9 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,9.0,,,,,,,,,,,
352,PT07M58.00S,2022-12-20T01:27:23.5Z,3,REGULAR,2pt,Jump Shot,[],1627783,26.10052562417871,41.66666666666667,1610612761,64,56,2022-12-20T01:27:28Z,3470000,False,42.0,193.0,1,left,MISS P. Siakam 19' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,19.73,Missed,,,,,,,,,,,,,,,,,,
353,PT07M53.00S,2022-12-20T01:27:28.5Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,64,56,2022-12-20T01:27:28Z,3480000,False,,,0,,D. Melton REBOUND (Off:1 Def:3),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,,,352.0,4.0,3.0,1.0,,,,,,,,,,,,,,
354,PT07M42.00S,2022-12-20T01:27:38.2Z,3,REGULAR,3pt,Jump Shot,[],202699,86.28449408672799,94.36274509803921,1610612755,67,56,2022-12-20T01:27:43Z,3490000,False,222.0,76.0,1,right,T. Harris 3PT  (13 PTS) (D. Melton 1 AST),"[202699, 1629001]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.46,Made,,,,,,,13.0,,,,,D. Melton,1629001.0,1.0,,,,
356,PT07M27.00S,2022-12-20T01:27:54.8Z,3,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612761,67,56,2022-12-20T01:28:00Z,3510000,False,,,0,,P. Siakam bad pass out-of-bounds TURNOVER (2 TO),[1627783],1610612761.0,TOR,bad pass,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2.0,,,1628953.0,,,,,,,
357,PT07M20.00S,2022-12-20T01:28:07.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629001,91.80354796320631,47.549019607843135,1610612755,69,56,2022-12-20T01:28:15Z,3520000,False,-12.0,25.0,1,right,D. Melton driving finger roll Layup (2 PTS) (J. Embiid 2 AST),"[1629001, 203954]",1610612755.0,PHI,driving finger roll,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,,,2.0,,,,,J. Embiid,203954.0,2.0,,,,
359,PT07M20.00S,2022-12-20T01:28:12.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,69,56,2022-12-20T01:28:12Z,3540000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT06M59.00S,2022-12-20T01:31:22.2Z,3,REGULAR,3pt,Jump Shot,[],1627783,31.35676741130092,65.44117647058823,1610612761,69,56,2022-12-20T01:31:52Z,3550000,False,-77.0,242.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
364,PT06M56.00S,2022-12-20T01:31:25.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,69,56,2022-12-20T01:31:52Z,3560000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,360.0,,,,,,,,,,,,,,,,,
361,PT06M56.00S,2022-12-20T01:31:50.8Z,3,REGULAR,jumpball,recovered,[],201935,,,1610612755,69,56,2022-12-20T01:31:50Z,3570000,False,,,0,,Jump Ball J. Embiid vs. S. Barnes: Tip to J. Harden,"[201935, 203954, 1630567]",1610612755.0,PHI,lodgedball,J. Harden,201935.0,Harden,J. Harden,Embiid,203954.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
365,PT06M35.00S,2022-12-20T01:32:12.3Z,3,REGULAR,2pt,Jump Shot,[],203954,76.42904073587385,62.5,1610612755,69,56,2022-12-20T01:32:16Z,3600000,False,62.0,169.0,1,right,MISS J. Embiid 18' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,18.03,Missed,,,,,,,,,,,,,,,,,,
366,PT06M33.00S,2022-12-20T01:32:14.3Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,69,56,2022-12-20T01:32:16Z,3610000,False,,,0,,P. Siakam REBOUND (Off:0 Def:7),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,365.0,7.0,7.0,0.0,,,,,,,,,,,,,,
367,PT06M16.00S,2022-12-20T01:32:31.1Z,3,REGULAR,3pt,Jump Shot,[],1628384,15.456636005256241,3.9215686274509802,1610612761,69,59,2022-12-20T01:32:37Z,3620000,False,230.0,93.0,1,left,O. Anunoby 24' 3PT  (9 PTS) (P. Siakam 5 AST),"[1628384, 1627783]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right,24.84,Made,,,,,,,9.0,,,,,P. Siakam,1627783.0,5.0,,,,
369,PT05M59.00S,2022-12-20T01:32:49.8Z,3,REGULAR,turnover,palming,[],1629001,,,1610612755,69,59,2022-12-20T01:32:56Z,3640000,False,,,0,,D. Melton palming TURNOVER (2 TO),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2.0,,,2003.0,,,,,,,
370,PT05M41.00S,2022-12-20T01:33:13.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,20.18725361366623,8.57843137254902,1610612761,69,59,2022-12-20T01:33:19Z,3650000,False,207.0,137.0,1,left,MISS P. Siakam 24' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
371,PT05M38.00S,2022-12-20T01:33:16.0Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,69,59,2022-12-20T01:33:19Z,3660000,False,,,0,,J. Embiid REBOUND (Off:0 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,370.0,7.0,7.0,0.0,,,,,,,,,,,,,,
372,PT05M32.00S,2022-12-20T01:33:24.5Z,3,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612755,69,59,2022-12-20T01:33:31Z,3670000,False,,,0,,S. Barnes shooting personal FOUL (3 PF) (Tucker 2 FT),"[1630567, 200782]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,,,,3.0,0.0,Tucker,200782.0
374,PT05M32.00S,2022-12-20T01:33:36.0Z,3,REGULAR,foul,technical,['1freethrow'],1630567,,,1610612755,69,59,2022-12-20T01:33:41Z,3690000,False,,,0,,S. Barnes technical FOUL (1 Tech),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,1628953.0,,,,3.0,1.0,,
375,PT05M32.00S,2022-12-20T01:33:59.3Z,3,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,70,59,2022-12-20T01:33:59Z,3700000,False,,,0,,J. Harden technical Free Throw 1 of 1 (10 PTS),[201935],1610612755.0,PHI,technical,,,Harden,J. Harden,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
376,PT05M32.00S,2022-12-20T01:34:26.8Z,3,REGULAR,freethrow,1 of 2,[],200782,,,1610612755,71,59,2022-12-20T01:34:26Z,3710000,False,,,0,,P. Tucker Free Throw 1 of 2 (4 PTS),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
377,PT05M32.00S,2022-12-20T01:34:26.8Z,3,REGULAR,freethrow,2 of 2,[],200782,,,1610612755,72,59,2022-12-20T01:34:55Z,3720000,False,,,0,,P. Tucker Free Throw 2 of 2 (5 PTS),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
378,PT05M15.00S,2022-12-20T01:35:03.8Z,3,REGULAR,2pt,Jump Shot,[],1627783,24.78646517739816,51.71568627450981,1610612761,72,61,2022-12-20T01:35:09Z,3730000,False,-9.0,180.0,1,left,P. Siakam 18' pullup Jump Shot (22 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,18.07,Made,,,,,,,22.0,,,,,,,,,,,
379,PT05M15.00S,2022-12-20T01:35:07.6Z,3,REGULAR,foul,personal,['1freethrow'],200782,,,1610612761,72,61,2022-12-20T01:35:14Z,3740000,False,,,0,,P. Tucker shooting personal FOUL (2 PF) (Siakam 1 FT),"[200782, 1627783]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1628953.0,,,,2.0,1.0,Siakam,1627783.0
381,PT05M15.00S,2022-12-20T01:35:41.1Z,3,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,72,62,2022-12-20T01:35:41Z,3760000,False,,,0,,P. Siakam Free Throw 1 of 1 (23 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
382,PT05M05.00S,2022-12-20T01:35:53.5Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612755,72,62,2022-12-20T01:35:57Z,3770000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1627783]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,2.0,Siakam,1627783.0,,,,,,,,
383,PT05M05.00S,2022-12-20T01:35:53.5Z,3,REGULAR,steal,,[],1627783,,,1610612761,72,62,2022-12-20T01:35:55Z,3780000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
384,PT05M00.00S,2022-12-20T01:35:58.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627832,22.815374507227332,90.93137254901961,1610612761,72,65,2022-12-20T01:36:04Z,3790000,False,-205.0,162.0,1,left,F. VanVleet 26' 3PT running (8 PTS) (S. Barnes 2 AST),"[1627832, 1630567]",1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.1,Made,,,,,,,8.0,,,,,S. Barnes,1630567.0,2.0,,,,
386,PT04M59.00S,2022-12-20T01:36:04.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,72,65,2022-12-20T01:36:04Z,3810000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M59.00S,2022-12-20T01:38:28.0Z,3,REGULAR,substitution,out,[],1630567,,,1610612755,72,65,2022-12-20T01:38:30Z,3820000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M59.00S,2022-12-20T01:38:28.0Z,3,REGULAR,substitution,in,[],1628449,,,1610612755,72,65,2022-12-20T01:38:30Z,3830000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M46.00S,2022-12-20T01:39:14.3Z,3,REGULAR,2pt,Jump Shot,[],203954,78.53153745072274,51.225490196078425,1610612755,72,65,2022-12-20T01:39:51Z,3840000,False,6.0,149.0,1,right,MISS J. Embiid 14' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,14.94,Missed,,,,,,,,,,,,,,,,,,
390,PT04M44.00S,2022-12-20T01:39:16.3Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,72,65,2022-12-20T01:39:18Z,3850000,False,,,0,,C. Boucher REBOUND (Off:2 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Center,,,389.0,5.0,3.0,2.0,,,,,,,,,,,,,,
391,PT04M35.00S,2022-12-20T01:39:25.4Z,3,REGULAR,3pt,Jump Shot,[],1628384,23.340998685939553,10.049019607843137,1610612761,72,65,2022-12-20T01:39:31Z,3860000,False,200.0,167.0,1,left,MISS O. Anunoby 26' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
392,PT04M33.00S,2022-12-20T01:39:27.4Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,72,65,2022-12-20T01:39:31Z,3870000,False,,,0,,D. Melton REBOUND (Off:1 Def:4),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,391.0,5.0,4.0,1.0,,,,,,,,,,,,,,
393,PT04M26.00S,2022-12-20T01:39:36.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,88.91261498028909,46.07843137254902,1610612755,72,65,2022-12-20T01:39:53Z,3880000,False,-20.0,52.0,1,right,MISS J. Harden driving Layup - blocked,"[201935, 203920]",1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,,,,,Birch,203920.0,,,,,,,,,,,,
394,PT04M26.00S,2022-12-20T01:39:36.9Z,3,REGULAR,block,,[],203920,,,1610612755,72,65,2022-12-20T01:39:53Z,3890000,False,,,0,,K. Birch BLOCK (1 BLK),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT04M25.00S,2022-12-20T01:39:37.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,72,65,2022-12-20T01:39:53Z,3900000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,393.0,,,,,,,,,,,,,,,,,
397,PT04M25.00S,2022-12-20T01:39:42.8Z,3,REGULAR,substitution,out,[],201935,,,1610612755,72,65,2022-12-20T01:39:55Z,3920000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M25.00S,2022-12-20T01:39:42.8Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,72,65,2022-12-20T01:39:55Z,3930000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M15.00S,2022-12-20T01:40:15.7Z,3,REGULAR,turnover,lost ball,[],202699,,,1610612755,72,65,2022-12-20T01:40:20Z,3940000,False,,,0,,T. Harris lost ball TURNOVER (2 TO),"[202699, 1628384]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,Anunoby,1628384.0,,,,,,,,
400,PT04M15.00S,2022-12-20T01:40:15.7Z,3,REGULAR,steal,,[],1628384,,,1610612761,72,65,2022-12-20T01:40:17Z,3950000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT04M06.00S,2022-12-20T01:40:26.3Z,3,REGULAR,foul,personal,['2freethrow'],200782,,,1610612761,72,65,2022-12-20T01:40:33Z,3960000,False,,,0,,P. Tucker shooting personal FOUL (3 PF) (Anunoby 2 FT),"[200782, 1628384]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628953.0,,,,3.0,1.0,Anunoby,1628384.0
403,PT04M06.00S,2022-12-20T01:41:03.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628384,,,1610612761,72,66,2022-12-20T01:41:03Z,3980000,False,,,0,,O. Anunoby Free Throw 1 of 2 (10 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
404,PT04M06.00S,2022-12-20T01:41:18.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628384,,,1610612761,72,67,2022-12-20T01:41:18Z,3990000,False,,,0,,O. Anunoby Free Throw 2 of 2 (11 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
405,PT03M47.00S,2022-12-20T01:41:38.7Z,3,REGULAR,3pt,Jump Shot,[],1629001,73.01248357424441,17.401960784313726,1610612755,72,67,2022-12-20T01:41:43Z,4000000,False,-163.0,201.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
406,PT03M44.00S,2022-12-20T01:41:41.7Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,72,67,2022-12-20T01:41:43Z,4010000,False,,,0,,K. Birch REBOUND (Off:0 Def:4),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,Above the Break 3,24+ Left Center,,,405.0,4.0,4.0,0.0,,,,,,,,,,,,,,
407,PT03M27.00S,2022-12-20T01:41:58.3Z,3,REGULAR,3pt,Jump Shot,[],1628449,32.40801576872536,48.28431372549019,1610612761,72,67,2022-12-20T01:42:04Z,4020000,False,9.0,252.0,1,left,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
408,PT03M24.00S,2022-12-20T01:42:01.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,72,67,2022-12-20T01:42:04Z,4030000,False,,,0,,J. Embiid REBOUND (Off:0 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,407.0,8.0,8.0,0.0,,,,,,,,,,,,,,
409,PT03M17.00S,2022-12-20T01:42:09.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,83.39356110381078,43.627450980392155,1610612755,74,67,2022-12-20T01:42:15Z,4040000,False,-32.0,104.0,1,right,J. Embiid 10' Jump Shot (19 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,10.84,Made,,,,,,,19.0,,,,,,,,,,,
410,PT03M01.00S,2022-12-20T01:42:24.7Z,3,REGULAR,2pt,Jump Shot,[],203920,6.258212877792378,68.38235294117648,1610612761,74,67,2022-12-20T01:42:29Z,4050000,False,-92.0,6.0,1,left,MISS K. Birch 9' Jump Shot,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,Mid-Range,8-16 Left,9.21,Missed,,,,,,,,,,,,,,,,,,
411,PT02M59.00S,2022-12-20T01:42:26.7Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,74,67,2022-12-20T01:42:29Z,4060000,False,,,0,,J. Embiid REBOUND (Off:0 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,410.0,9.0,9.0,0.0,,,,,,,,,,,,,,
412,PT02M44.00S,2022-12-20T01:42:42.7Z,3,REGULAR,2pt,Jump Shot,[],202699,79.05716162943496,49.754901960784316,1610612755,76,67,2022-12-20T01:42:51Z,4070000,False,-1.0,144.0,1,right,T. Harris 14' turnaround fadeaway Jump Shot (15 PTS),[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,Mid-Range,8-16 Center,14.44,Made,,,,,,,15.0,,,,,,,,,,,
413,PT02M23.00S,2022-12-20T01:43:03.4Z,3,REGULAR,turnover,lost ball,[],1627783,,,1610612761,76,67,2022-12-20T01:43:07Z,4080000,False,,,0,,P. Siakam lost ball TURNOVER (3 TO),"[1627783, 1629001]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,,,,,3.0,Melton,1629001.0,,,,,,,,
414,PT02M23.00S,2022-12-20T01:43:03.4Z,3,REGULAR,steal,,[],1629001,,,1610612755,76,67,2022-12-20T01:43:05Z,4090000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
415,PT02M17.00S,2022-12-20T01:43:09.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629003,93.9060446780552,47.05882352941176,1610612755,78,67,2022-12-20T01:43:17Z,4100000,False,-15.0,5.0,1,right,S. Milton running finger roll Layup (4 PTS),[1629003],1610612755.0,PHI,running finger roll,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,4.0,,,,,,,,,,,
416,PT02M09.00S,2022-12-20T01:43:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.046649145860711,51.71568627450981,1610612761,78,69,2022-12-20T01:43:25Z,4110000,False,-9.0,14.0,1,left,P. Siakam Layup (25 PTS) (C. Boucher 1 AST),"[1627783, 1628449]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,25.0,,,,,C. Boucher,1628449.0,1.0,,,,
418,PT01M55.00S,2022-12-20T01:43:31.0Z,3,REGULAR,3pt,Jump Shot,[],200782,90.62089356110381,2.2058823529411766,1610612755,78,69,2022-12-20T01:43:35Z,4130000,False,-239.0,36.0,1,right,MISS P. Tucker 24' 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,24.17,Missed,,,,,,,,,,,,,,,,,,
419,PT01M52.00S,2022-12-20T01:43:34.0Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,78,69,2022-12-20T01:43:35Z,4140000,False,,,0,,K. Birch REBOUND (Off:0 Def:5),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,Left Corner 3,24+ Left,,,418.0,5.0,5.0,0.0,,,,,,,,,,,,,,
420,PT01M46.00S,2022-12-20T01:43:39.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627783,10.988830486202366,98.2843137254902,1610612761,78,72,2022-12-20T01:43:49Z,4150000,False,-241.0,51.0,1,left,P. Siakam 24' 3PT running (28 PTS) (O. Anunoby 3 AST),"[1627783, 1628384]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,24.67,Made,,,,,,,28.0,,,,,O. Anunoby,1628384.0,3.0,,,,
422,PT01M32.00S,2022-12-20T01:43:55.9Z,3,REGULAR,foul,offensive,[],203954,,,1610612755,78,72,2022-12-20T01:44:02Z,4170000,False,,,0,,J. Embiid offensive FOUL (2 PF),"[203954, 1627783]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628953.0,,,,2.0,0.0,Siakam,1627783.0
424,PT01M32.00S,2022-12-20T01:43:55.9Z,3,REGULAR,turnover,offensive foul,[],203954,,,1610612755,78,72,2022-12-20T01:43:55Z,4190000,False,,,0,,J. Embiid offensive foul TURNOVER (3 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,,,3.0,,,1628953.0,,,,,,,
425,PT01M32.00S,2022-12-20T01:44:02.2Z,3,REGULAR,substitution,out,[],1629001,,,1610612761,78,72,2022-12-20T01:44:34Z,4200000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT01M32.00S,2022-12-20T01:44:02.2Z,3,REGULAR,substitution,out,[],200782,,,1610612761,78,72,2022-12-20T01:44:34Z,4210000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT01M32.00S,2022-12-20T01:44:02.2Z,3,REGULAR,substitution,out,[],203954,,,1610612761,78,72,2022-12-20T01:44:34Z,4220000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT01M32.00S,2022-12-20T01:44:02.2Z,3,REGULAR,substitution,out,[],1628384,,,1610612761,78,72,2022-12-20T01:44:34Z,4230000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT01M32.00S,2022-12-20T01:44:02.2Z,3,REGULAR,substitution,out,[],203920,,,1610612761,78,72,2022-12-20T01:44:34Z,4240000,False,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,,
