actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
262,PT04M17.00S,2022-11-19T01:33:05.6Z,2,REGULAR,substitution,in,[],1630194,,,1610612749,44,52,2022-11-19T01:33:09Z,2570000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M52.00S,2022-11-19T01:33:33.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201572,84.28055190538765,61.76470588235294,1610612749,44,52,2022-11-19T01:33:40Z,2580000,False,59.0,95.0,1,right,MISS B. Lopez 11' Hook,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,11.2,Missed,,,,,,,,,,,,,,,,,,
264,PT03M50.00S,2022-11-19T01:33:36.2Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,44,52,2022-11-19T01:33:36Z,2590000,False,,,0,,B. Portis REBOUND (Off:3 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,,,263.0,6.0,3.0,3.0,,,,,,,,,,,,,,
265,PT03M45.00S,2022-11-19T01:33:41.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201572,68.9060446780552,71.56862745098039,1610612749,44,52,2022-11-19T01:33:46Z,2600000,False,108.0,240.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
266,PT03M42.00S,2022-11-19T01:33:44.7Z,2,REGULAR,rebound,offensive,[],1628960,,,1610612749,44,52,2022-11-19T01:33:46Z,2610000,False,,,0,,G. Allen REBOUND (Off:1 Def:0),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,265.0,1.0,0.0,1.0,,,,,,,,,,,,,,
267,PT03M39.00S,2022-11-19T01:33:46.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628975,65.48948751642575,39.950980392156865,1610612749,44,52,2022-11-19T01:33:53Z,2620000,False,-50.0,272.0,1,right,MISS J. Carter 27' 3PT - blocked,"[1628975, 1630178]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,27.65,Missed,,,,,,Maxey,1630178.0,,,,,,,,,,,
268,PT03M39.00S,2022-11-19T01:33:46.9Z,2,REGULAR,block,,[],1630178,,,1610612749,44,52,2022-11-19T01:33:49Z,2630000,False,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
269,PT03M36.00S,2022-11-19T01:33:49.9Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,44,52,2022-11-19T01:33:53Z,2640000,False,,,0,,B. Portis REBOUND (Off:4 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,267.0,7.0,3.0,4.0,,,,,,,,,,,,,,
270,PT03M33.00S,2022-11-19T01:33:52.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626171,85.46320630749014,57.35294117647059,1610612749,44,54,2022-11-19T01:33:55Z,2650000,False,37.0,84.0,1,right,B. Portis 9' Hook (13 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,9.18,Made,,,,,13.0,,,,,,,,,,,,,
271,PT03M15.00S,2022-11-19T01:34:13.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630178,5.962549277266746,50.98039215686275,1610612755,46,54,2022-11-19T01:34:29Z,2660000,False,-5.0,4.0,1,left,T. Maxey cutting Layup (20 PTS) (J. Embiid 1 AST),"[1630178, 203954]",1610612755.0,PHI,cutting,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,20.0,,,,,,,,,J. Embiid,203954.0,1.0,,
273,PT03M15.00S,2022-11-19T01:34:18.1Z,2,REGULAR,violation,defensive goaltending,[],1629670,,,1610612755,46,54,2022-11-19T01:34:29Z,2680000,False,,,0,,J. Nwora defensive goaltending VIOLATION,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,
274,PT02M57.00S,2022-11-19T01:34:36.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,86.7772667542707,48.28431372549019,1610612749,46,54,2022-11-19T01:34:41Z,2690000,False,-9.0,72.0,1,right,MISS J. Nwora 7' driving floating Shot,[1629670],1610612749.0,MIL,driving floating,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
275,PT02M54.00S,2022-11-19T01:34:39.3Z,2,REGULAR,rebound,defensive,[],1627863,,,1610612755,46,54,2022-11-19T01:34:41Z,2700000,False,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,274.0,1.0,1.0,0.0,,,,,,,,,,,,,,
276,PT02M44.00S,2022-11-19T01:34:48.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,17.526281208935615,53.18627450980392,1610612755,46,54,2022-11-19T01:34:52Z,2710000,False,-16.0,112.0,1,left,MISS J. Embiid 11' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,11.33,Missed,,,,,,,,,,,,,,,,,,
277,PT02M42.00S,2022-11-19T01:34:50.9Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,46,54,2022-11-19T01:34:52Z,2720000,False,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,276.0,2.0,2.0,0.0,,,,,,,,,,,,,,
278,PT02M33.00S,2022-11-19T01:35:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,94.92444152431011,63.23529411764706,1610612749,46,56,2022-11-19T01:39:59Z,2730000,False,66.0,-5.0,1,right,B. Lopez 6' floating Jump Shot (11 PTS) (J. Carter 3 AST),"[201572, 1628975]",1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,6.64,Made,,,,,11.0,,,,,,,,,J. Carter,1628975.0,3.0,,
280,PT02M33.00S,2022-11-19T01:35:10.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,46,56,2022-11-19T01:35:10Z,2750000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M33.00S,2022-11-19T01:37:52.6Z,2,REGULAR,substitution,out,[],1629001,,,1610612755,46,56,2022-11-19T01:38:19Z,2760000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M33.00S,2022-11-19T01:37:52.6Z,2,REGULAR,substitution,out,[],1630194,,,1610612755,46,56,2022-11-19T01:38:19Z,2770000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M33.00S,2022-11-19T01:37:52.6Z,2,REGULAR,substitution,out,[],1628960,,,1610612755,46,56,2022-11-19T01:38:19Z,2780000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M33.00S,2022-11-19T01:37:52.6Z,2,REGULAR,substitution,out,[],1629670,,,1610612755,46,56,2022-11-19T01:38:19Z,2790000,False,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M33.00S,2022-11-19T01:37:52.6Z,2,REGULAR,substitution,in,[],200782,,,1610612755,46,56,2022-11-19T01:38:19Z,2800000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M33.00S,2022-11-19T01:37:52.6Z,2,REGULAR,substitution,in,[],1629003,,,1610612755,46,56,2022-11-19T01:38:19Z,2810000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M33.00S,2022-11-19T01:37:52.6Z,2,REGULAR,substitution,in,[],201950,,,1610612755,46,56,2022-11-19T01:38:19Z,2820000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M33.00S,2022-11-19T01:37:52.6Z,2,REGULAR,substitution,in,[],203507,,,1610612755,46,56,2022-11-19T01:38:19Z,2830000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M20.00S,2022-11-19T01:38:41.2Z,2,REGULAR,3pt,Jump Shot,[],1630178,33.820630749014455,47.79411764705882,1610612755,49,56,2022-11-19T01:38:46Z,2840000,False,11.0,265.0,1,left,T. Maxey 26' 3PT step back (23 PTS) (J. Embiid 2 AST),"[1630178, 203954]",1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.56,Made,,,,,23.0,,,,,,,,,J. Embiid,203954.0,2.0,,
291,PT02M09.00S,2022-11-19T01:38:53.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.66162943495401,48.774509803921575,1610612749,49,58,2022-11-19T01:38:58Z,2860000,False,-6.0,-2.0,1,right,G. Antetokounmpo Layup (15 PTS) (J. Holiday 2 AST),"[203507, 201950]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,15.0,,,,,,,,,J. Holiday,201950.0,2.0,,
293,PT02M09.00S,2022-11-19T01:38:57.0Z,2,REGULAR,foul,personal,['1freethrow'],203954,,,1610612749,49,58,2022-11-19T01:39:06Z,2880000,False,,,0,,J. Embiid shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[203954, 203507]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,202049.0,,1.0,0.0,Antetokounmpo,203507.0,,,,,
295,PT02M09.00S,2022-11-19T01:39:36.4Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,49,58,2022-11-19T01:39:38Z,2900000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
296,PT02M07.00S,2022-11-19T01:39:38.4Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,49,58,2022-11-19T01:39:38Z,2910000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,295.0,2.0,2.0,0.0,,,,,,,,,,,,,,
297,PT01M53.00S,2022-11-19T01:39:50.6Z,2,REGULAR,3pt,Jump Shot,[],1629003,8.065045992115643,1.7156862745098067,1610612755,52,58,2022-11-19T01:39:55Z,2920000,False,241.0,23.0,1,left,S. Milton 24' 3PT  (5 PTS) (J. Embiid 3 AST),"[1629003, 203954]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,Right Corner 3,24+ Right,24.25,Made,,,,,5.0,,,,,,,,,J. Embiid,203954.0,3.0,,
299,PT01M40.00S,2022-11-19T01:40:03.6Z,2,REGULAR,2pt,Jump Shot,[],203507,77.44743758212877,38.725490196078425,1610612749,52,58,2022-11-19T01:40:06Z,2940000,False,-56.0,159.0,1,right,MISS G. Antetokounmpo 16' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,16.92,Missed,,,,,,,,,,,,,,,,,,
300,PT01M38.00S,2022-11-19T01:40:05.6Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,52,58,2022-11-19T01:40:06Z,2950000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,299.0,4.0,4.0,0.0,,,,,,,,,,,,,,
301,PT01M36.00S,2022-11-19T01:40:11.4Z,2,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612755,52,58,2022-11-19T01:42:54Z,2960000,False,,,0,,J. Carter shooting personal FOUL (1 PF) (Maxey 2 FT),"[1628975, 1630178]",1610612749.0,MIL,shooting,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,,,,,,,,,,202049.0,,1.0,0.0,Maxey,1630178.0,,,,,
303,PT01M36.00S,2022-11-19T01:41:01.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,52,58,2022-11-19T01:43:26Z,2980000,False,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT01M36.00S,2022-11-19T01:41:01.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,52,58,2022-11-19T01:43:26Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,
305,PT01M36.00S,2022-11-19T01:41:06.4Z,2,REGULAR,substitution,out,[],1626171,,,1610612755,52,58,2022-11-19T01:41:10Z,3000000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M36.00S,2022-11-19T01:41:06.4Z,2,REGULAR,substitution,in,[],1628960,,,1610612755,52,58,2022-11-19T01:41:10Z,3010000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M36.00S,2022-11-19T01:41:21.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,52,58,2022-11-19T01:41:34Z,3020000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,
308,PT01M36.00S,2022-11-19T01:41:01.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,53,58,2022-11-19T01:43:26Z,3030000,False,,,0,,T. Maxey Free Throw 2 of 2 (24 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
309,PT01M34.00S,2022-11-19T01:41:41.2Z,2,REGULAR,foul,personal,[],1629003,,,1610612749,53,58,2022-11-19T01:41:57Z,3040000,False,,,0,,S. Milton take personal FOUL (2 PF),"[1629003, 201950]",1610612755.0,PHI,take,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627963.0,,2.0,0.0,Holiday,201950.0,,,,,
311,PT01M34.00S,2022-11-19T01:41:50.8Z,2,REGULAR,substitution,out,[],1630178,,,1610612749,53,58,2022-11-19T01:41:54Z,3060000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M34.00S,2022-11-19T01:41:50.8Z,2,REGULAR,substitution,in,[],1629001,,,1610612749,53,58,2022-11-19T01:41:54Z,3070000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M24.00S,2022-11-19T01:42:20.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,91.63929040735874,45.34313725490197,1610612749,53,58,2022-11-19T01:42:27Z,3080000,False,-23.0,26.0,1,right,MISS G. Antetokounmpo driving DUNK - blocked,"[203507, 203954]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,Embiid,203954.0,,,,,,,,,,,
314,PT01M24.00S,2022-11-19T01:42:20.1Z,2,REGULAR,block,,[],203954,,,1610612749,53,58,2022-11-19T01:42:22Z,3090000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
315,PT01M24.00S,2022-11-19T01:42:20.1Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,53,58,2022-11-19T01:42:27Z,3100000,False,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,313.0,3.0,2.0,1.0,,,,,,,,,,,,,,
318,PT01M17.00S,2022-11-19T01:42:46.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628960,94.3988173455979,49.01960784313726,1610612749,53,60,2022-11-19T01:42:50Z,3130000,False,-5.0,0.0,1,right,G. Allen driving finger roll Layup (5 PTS) (G. Antetokounmpo 2 AST),"[1628960, 203507]",1610612749.0,MIL,driving finger roll,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,5.0,,,,,,,,,G. Antetokounmpo,203507.0,2.0,,
320,PT01M00.00S,2022-11-19T01:43:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,19.49737187910644,43.627450980392155,1610612755,55,60,2022-11-19T01:43:06Z,3150000,False,32.0,131.0,1,left,J. Embiid 13' pullup Jump Shot (13 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,13.46,Made,,,,,13.0,,,,,,,,,,,,,
321,PT00M48.40S,2022-11-19T01:43:17.8Z,2,REGULAR,2pt,Jump Shot,[],1628975,96.10709592641261,32.35294117647058,1610612749,55,60,2022-11-19T01:43:21Z,3160000,False,-88.0,-16.0,1,right,MISS J. Carter 8' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,8.96,Missed,,,,,,,,,,,,,,,,,,
322,PT00M46.20S,2022-11-19T01:43:20.0Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,55,60,2022-11-19T01:43:21Z,3170000,False,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,321.0,3.0,3.0,0.0,,,,,,,,,,,,,,
323,PT00M40.60S,2022-11-19T01:43:26.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629003,24.6222076215506,87.5,1610612755,55,60,2022-11-19T01:43:31Z,3180000,False,-188.0,179.0,1,left,MISS S. Milton 25' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
324,PT00M37.60S,2022-11-19T01:43:29.2Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,55,60,2022-11-19T01:43:31Z,3190000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,323.0,8.0,8.0,0.0,,,,,,,,,,,,,,
325,PT00M34.90S,2022-11-19T01:43:32.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201950,93.34756898817345,45.34313725490197,1610612749,55,62,2022-11-19T01:43:37Z,3200000,False,-23.0,10.0,1,right,J. Holiday running reverse Layup (4 PTS) (G. Antetokounmpo 3 AST),"[201950, 203507]",1610612749.0,MIL,running reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,4.0,,,,,,,,,G. Antetokounmpo,203507.0,3.0,,
327,PT00M28.40S,2022-11-19T01:43:42.1Z,2,REGULAR,3pt,Jump Shot,[],203954,33.163600525624176,40.931372549019606,1610612755,55,62,2022-11-19T01:43:48Z,3220000,False,45.0,259.0,1,left,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
328,PT00M25.60S,2022-11-19T01:43:44.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,55,62,2022-11-19T01:43:48Z,3230000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,327.0,9.0,9.0,0.0,,,,,,,,,,,,,,
329,PT00M09.10S,2022-11-19T01:44:01.3Z,2,REGULAR,3pt,Jump Shot,[],201950,68.77463863337714,73.52941176470588,1610612749,55,62,2022-11-19T01:44:05Z,3240000,False,118.0,241.0,1,right,MISS J. Holiday 26' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.82,Missed,,,,,,,,,,,,,,,,,,
330,PT00M06.60S,2022-11-19T01:44:04.0Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,55,62,2022-11-19T01:44:04Z,3250000,False,,,0,,D. Melton REBOUND (Off:1 Def:3),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,329.0,4.0,3.0,1.0,,,,,,,,,,,,,,
331,PT00M00.70S,2022-11-19T01:44:09.8Z,2,REGULAR,3pt,Jump Shot,[],200782,5.305519053876466,95.09803921568627,1610612755,55,62,2022-11-19T01:44:15Z,3260000,False,-225.0,-3.0,1,left,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
332,PT00M00.70S,2022-11-19T01:44:09.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,55,62,2022-11-19T01:44:15Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,331.0,,,,,,,,,,,,,,,,,
333,PT00M00.00S,2022-11-19T01:44:15.7Z,2,REGULAR,period,end,[],0,,,1610612755,55,62,2022-11-19T01:44:15Z,3280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-11-19T01:58:55.7Z,3,REGULAR,substitution,out,['startperiod'],1628960,,,1610612755,55,62,2022-11-19T01:59:21Z,3290000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-11-19T01:58:55.7Z,3,REGULAR,substitution,out,['startperiod'],201950,,,1610612755,55,62,2022-11-19T01:59:21Z,3300000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-11-19T01:58:55.7Z,3,REGULAR,substitution,in,['startperiod'],1626171,,,1610612755,55,62,2022-11-19T01:59:21Z,3310000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-11-19T01:58:55.7Z,3,REGULAR,substitution,in,['startperiod'],1630699,,,1610612755,55,62,2022-11-19T01:59:21Z,3320000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-11-19T01:59:45.2Z,3,REGULAR,period,start,[],0,,,1610612755,55,62,2022-11-19T01:59:45Z,3330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M46.00S,2022-11-19T02:00:02.7Z,3,REGULAR,foul,offensive,[],200782,,,1610612755,55,62,2022-11-19T02:00:27Z,3340000,False,,,0,,P. Tucker offensive FOUL (3 PF),"[200782, 1626171]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,101284.0,,3.0,0.0,Portis,1626171.0,,,,,
341,PT11M46.00S,2022-11-19T02:00:02.7Z,3,REGULAR,turnover,offensive foul,[],200782,,,1610612755,55,62,2022-11-19T02:00:27Z,3360000,False,,,0,,P. Tucker offensive foul TURNOVER (2 TO),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,101284.0,2.0,,,,,,,,,
342,PT11M34.00S,2022-11-19T02:00:24.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203507,21.20565045992116,66.91176470588235,1610612749,55,62,2022-11-19T02:00:33Z,3370000,False,-85.0,147.0,1,left,MISS G. Antetokounmpo 16' step back Shot,[203507],1610612749.0,MIL,step back,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,16.94,Missed,,,,,,,,,,,,,,,,,,
343,PT11M32.00S,2022-11-19T02:00:26.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,55,62,2022-11-19T02:00:33Z,3380000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Left Center,,,342.0,,,,,,,,,,,,,,,,,
345,PT11M17.00S,2022-11-19T02:00:50.1Z,3,REGULAR,2pt,Jump Shot,[],1629001,77.18462549277267,37.99019607843137,1610612755,57,62,2022-11-19T02:00:55Z,3400000,False,-60.0,162.0,1,right,D. Melton 17' pullup Jump Shot (2 PTS) (J. Embiid 4 AST),"[1629001, 203954]",1610612755.0,PHI,pullup,,,Melton,D. Melton,,,,,Mid-Range,16-24 Left Center,17.28,Made,,,,,2.0,,,,,,,,,J. Embiid,203954.0,4.0,,
347,PT11M09.00S,2022-11-19T02:01:00.3Z,3,REGULAR,foul,personal,['2freethrow'],1627863,,,1610612749,57,62,2022-11-19T02:01:09Z,3420000,False,,,0,,D. House Jr. shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1627863, 203507]",1610612755.0,PHI,shooting,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101284.0,,1.0,0.0,Antetokounmpo,203507.0,,,,,
