actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
441,PT07M14.00S,2022-10-25T00:36:06.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,73,59,2022-10-25T00:36:07Z,4380000,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Left Corner 3,24+ Left,,,440.0,4.0,3.0,1.0,,,,,,,,,,,,,,
442,PT07M00.00S,2022-10-25T00:36:19.0Z,3,REGULAR,3pt,Jump Shot,[],203954,66.96780551905388,42.8921568627451,1610612755,73,59,2022-10-25T00:36:23Z,4390000,-36.0,258.0,1,right,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
443,PT06M57.00S,2022-10-25T00:36:22.0Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,73,59,2022-10-25T00:36:23Z,4400000,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,442.0,4.0,4.0,0.0,,,,,,,,,,,,,,
444,PT06M48.00S,2022-10-25T00:36:31.3Z,3,REGULAR,3pt,Jump Shot,[],1627741,27.94021024967148,22.54901960784314,1610612754,73,62,2022-10-25T00:36:35Z,4410000,137.0,210.0,1,left,B. Hield 25' 3PT  (12 PTS) (T. Haliburton 10 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,25.1,Made,,,,,12.0,T. Haliburton,1630169.0,10.0,,,,,,,,,,
446,PT06M23.00S,2022-10-25T00:36:55.7Z,3,REGULAR,3pt,Jump Shot,[],202699,67.09921156373193,42.15686274509804,1610612755,76,62,2022-10-25T00:37:00Z,4430000,-39.0,257.0,1,right,T. Harris 25' 3PT  (15 PTS) (J. Harden 9 AST),"[202699, 201935]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,25.98,Made,,,,,15.0,J. Harden,201935.0,9.0,,,,,,,,,,
448,PT06M08.00S,2022-10-25T00:37:11.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.258212877792378,50.73529411764706,1610612754,76,64,2022-10-25T00:37:17Z,4450000,-4.0,6.0,1,left,B. Hield driving finger roll Layup (14 PTS) (G. Bitadze 1 AST),"[1627741, 1629048]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,14.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,
450,PT05M58.00S,2022-10-25T00:37:20.9Z,3,REGULAR,3pt,Jump Shot,[],1630178,67.7562417871222,28.676470588235293,1610612755,76,64,2022-10-25T00:37:27Z,4470000,-107.0,251.0,1,right,MISS T. Maxey 27' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
451,PT05M53.00S,2022-10-25T00:37:25.9Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,76,64,2022-10-25T00:37:27Z,4480000,,,0,,B. Hield REBOUND (Off:0 Def:5),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,450.0,5.0,5.0,0.0,,,,,,,,,,,,,,
452,PT05M49.00S,2022-10-25T00:37:32.3Z,3,REGULAR,foul,offensive,[],1630174,,,1610612754,76,64,2022-10-25T00:37:40Z,4490000,,,0,,A. Nesmith charge offensive FOUL (3 PF),"[1630174, 1630178]",1610612754.0,IND,charge,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627529.0,,,3.0,0.0,Maxey,1630178.0
454,PT05M49.00S,2022-10-25T00:37:32.3Z,3,REGULAR,turnover,offensive foul,[],1630174,,,1610612754,76,64,2022-10-25T00:37:32Z,4510000,,,0,,A. Nesmith offensive foul TURNOVER (1 TO),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,1627529.0,,,,,,
455,PT05M49.00S,2022-10-25T00:37:41.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,76,64,2022-10-25T00:37:41Z,4520000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M49.00S,2022-10-25T00:40:17.0Z,3,REGULAR,substitution,out,[],203954,,,1610612755,76,64,2022-10-25T00:40:31Z,4530000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M49.00S,2022-10-25T00:40:17.0Z,3,REGULAR,substitution,out,[],1630188,,,1610612755,76,64,2022-10-25T00:40:31Z,4550000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M49.00S,2022-10-25T00:40:17.0Z,3,REGULAR,substitution,in,[],1626149,,,1610612755,76,64,2022-10-25T00:40:31Z,4560000,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M49.00S,2022-10-25T00:40:17.0Z,3,REGULAR,substitution,in,[],1630678,,,1610612755,76,64,2022-10-25T00:40:31Z,4570000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M49.00S,2022-10-25T00:40:35.7Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,76,64,2022-10-25T00:40:43Z,4590000,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,203177.0,,,,,,
507,PT05M49.00S,2022-10-25T00:40:46.3Z,3,REGULAR,substitution,out,[],1630174,,,1610612755,76,64,2022-10-25T00:49:26Z,4595000,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT05M49.00S,2022-10-25T00:40:46.3Z,3,REGULAR,substitution,in,[],1631097,,,1610612755,76,64,2022-10-25T00:49:26Z,4597500,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M33.00S,2022-10-25T00:40:56.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,92.9862023653088,51.225490196078425,1610612755,76,64,2022-10-25T00:41:01Z,4600000,6.0,13.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
464,PT05M31.00S,2022-10-25T00:40:58.9Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,76,64,2022-10-25T00:48:54Z,4610000,,,0,,B. Hield REBOUND (Off:0 Def:6),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,463.0,6.0,6.0,0.0,,,,,,,,,,,,,,
465,PT05M29.00S,2022-10-25T00:41:02.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1627741,6.652431011826544,53.67647058823529,1610612754,76,66,2022-10-25T00:49:01Z,4620000,-18.0,10.0,1,left,B. Hield running Layup (16 PTS),[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,16.0,,,,,,,,,,,,,
466,PT05M29.00S,2022-10-25T00:41:10.3Z,3,REGULAR,violation,defensive goaltending,[],202699,,,1610612754,76,66,2022-10-25T00:41:24Z,4630000,,,0,,T. Harris defensive goaltending VIOLATION,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,1148.0,,,,,,
467,PT05M09.00S,2022-10-25T00:41:33.2Z,3,REGULAR,2pt,Jump Shot,[],1630178,94.30026281208936,71.56862745098039,1610612755,76,66,2022-10-25T01:05:36Z,4640000,108.0,1.0,1,right,MISS T. Maxey 10' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,10.78,Missed,,,,,,,,,,,,,,,,,,
468,PT05M06.00S,2022-10-25T00:41:36.2Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,76,66,2022-10-25T00:41:40Z,4650000,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Right,,,467.0,2.0,2.0,0.0,,,,,,,,,,,,,,
469,PT05M03.00S,2022-10-25T00:41:39.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,29.25427069645204,80.63725490196079,1610612754,76,66,2022-10-25T00:41:47Z,4660000,-153.0,222.0,1,left,MISS B. Hield 27' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.01,Missed,,,,,,,,,,,,,,,,,,
470,PT04M59.00S,2022-10-25T00:41:42.4Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,76,66,2022-10-25T00:41:42Z,4670000,,,0,,T. Harris REBOUND (Off:2 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,469.0,7.0,5.0,2.0,,,,,,,,,,,,,,
471,PT04M48.00S,2022-10-25T00:41:54.3Z,3,REGULAR,3pt,Jump Shot,[],201935,68.54467805519053,72.30392156862744,1610612755,79,66,2022-10-25T00:41:59Z,4680000,112.0,243.0,1,right,J. Harden 26' 3PT  (16 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.75,Made,,,,,16.0,,,,,,,,,,,,,
472,PT04M29.00S,2022-10-25T00:42:12.1Z,3,REGULAR,3pt,Jump Shot,[],1627741,32.013797634691194,26.96078431372549,1610612754,79,66,2022-10-25T00:42:17Z,4690000,115.0,248.0,1,left,MISS B. Hield 27' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,27.38,Missed,,,,,,,,,,,,,,,,,,
473,PT04M28.00S,2022-10-25T00:42:13.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,79,66,2022-10-25T00:42:17Z,4700000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,472.0,,,,,,,,,,,,,,,,,
475,PT04M28.00S,2022-10-25T00:42:17.8Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,79,66,2022-10-25T00:42:33Z,4720000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M28.00S,2022-10-25T00:42:17.8Z,3,REGULAR,substitution,out,[],202699,,,1610612755,79,66,2022-10-25T00:42:33Z,4730000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M28.00S,2022-10-25T00:42:17.8Z,3,REGULAR,substitution,out,[],200782,,,1610612755,79,66,2022-10-25T00:42:33Z,4740000,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M28.00S,2022-10-25T00:42:17.8Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,79,66,2022-10-25T00:42:33Z,4750000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT04M28.00S,2022-10-25T00:42:17.8Z,3,REGULAR,substitution,in,[],1629001,,,1610612755,79,66,2022-10-25T00:42:33Z,4760000,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M28.00S,2022-10-25T00:42:17.8Z,3,REGULAR,substitution,in,[],1627863,,,1610612755,79,66,2022-10-25T00:42:33Z,4770000,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M08.00S,2022-10-25T00:42:54.7Z,3,REGULAR,3pt,Jump Shot,[],1629001,83.26215505913272,3.431372549019608,1610612755,79,66,2022-10-25T00:42:59Z,4780000,-233.0,105.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
482,PT04M05.00S,2022-10-25T00:42:57.7Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,79,66,2022-10-25T00:42:59Z,4790000,,,0,,T. Haliburton REBOUND (Off:1 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,481.0,4.0,3.0,1.0,,,,,,,,,,,,,,
484,PT03M59.00S,2022-10-25T00:43:07.0Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,79,66,2022-10-25T00:43:10Z,4810000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT03M59.00S,2022-10-25T00:43:07.0Z,3,REGULAR,substitution,in,[],1630537,,,1610612754,79,66,2022-10-25T00:43:10Z,4820000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M50.00S,2022-10-25T00:43:28.7Z,3,REGULAR,3pt,Jump Shot,[],1630169,34.37910643889619,53.18627450980392,1610612754,79,66,2022-10-25T00:53:42Z,4830000,-16.0,271.0,1,left,MISS T. Haliburton 27' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.12,Missed,,,,,,,,,,,,,,,,,,
487,PT03M47.00S,2022-10-25T00:43:31.7Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,79,66,2022-10-25T00:43:33Z,4840000,,,0,,D. Melton REBOUND (Off:0 Def:4),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,486.0,4.0,4.0,0.0,,,,,,,,,,,,,,
488,PT03M41.00S,2022-10-25T00:43:39.4Z,3,REGULAR,foul,personal,['2freethrow'],1630678,,,1610612755,79,66,2022-10-25T00:43:50Z,4850000,,,0,,T. Taylor shooting personal FOUL (1 PF) (Harden 2 FT),"[1630678, 201935]",1610612754.0,IND,shooting,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203177.0,,,1.0,0.0,Harden,201935.0
490,PT03M41.00S,2022-10-25T00:44:10.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201935,,,1610612755,80,66,2022-10-25T00:44:10Z,4870000,,,0,,J. Harden Free Throw 1 of 2 (17 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
491,PT03M41.00S,2022-10-25T00:44:15.8Z,3,REGULAR,substitution,out,[],1630678,,,1610612755,80,66,2022-10-25T00:44:23Z,4880000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M41.00S,2022-10-25T00:44:15.8Z,3,REGULAR,substitution,in,[],1629614,,,1610612755,80,66,2022-10-25T00:44:23Z,4890000,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M41.00S,2022-10-25T00:44:40.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201935,,,1610612755,81,66,2022-10-25T00:44:40Z,4900000,,,0,,J. Harden Free Throw 2 of 2 (18 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
494,PT03M25.00S,2022-10-25T00:44:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,5.601182654402102,47.549019607843135,1610612754,81,68,2022-10-25T00:45:03Z,4910000,12.0,0.0,1,left,T. Haliburton driving finger roll Layup (14 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,14.0,,,,,,,,,,,,,
495,PT03M08.00S,2022-10-25T00:45:15.2Z,3,REGULAR,3pt,Jump Shot,[],1627777,70.12155059132719,18.627450980392158,1610612755,84,68,2022-10-25T00:45:20Z,4920000,-157.0,228.0,1,right,G. Niang 27' 3PT  (9 PTS) (J. Harden 10 AST),"[1627777, 201935]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,27.71,Made,,,,,9.0,J. Harden,201935.0,10.0,,,,,,,,,,
497,PT02M49.00S,2022-10-25T00:45:33.7Z,3,REGULAR,3pt,Jump Shot,[],1630169,31.61957950065703,65.68627450980392,1610612754,84,71,2022-10-25T00:45:38Z,4940000,-78.0,245.0,1,left,T. Haliburton 25' 3PT  (17 PTS) (A. Nembhard 1 AST),"[1630169, 1629614]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,25.7,Made,,,,,17.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,
499,PT02M43.00S,2022-10-25T00:45:42.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612755,84,71,2022-10-25T00:46:10Z,4960000,,,0,,G. Bitadze personal FOUL (3 PF) (Niang 2 FT),"[1629048, 1627777]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1148.0,,,3.0,0.0,Niang,1627777.0
531,PT02M43.00S,2022-10-25T00:45:59.1Z,3,REGULAR,substitution,out,[],201935,,,1610612755,84,71,2022-10-25T00:52:22Z,4975000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT02M43.00S,2022-10-25T00:45:59.1Z,3,REGULAR,substitution,in,[],1630178,,,1610612755,84,71,2022-10-25T00:52:22Z,4977500,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT02M43.00S,2022-10-25T00:46:15.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,84,71,2022-10-25T00:46:15Z,4980000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT02M43.00S,2022-10-25T00:49:01.6Z,3,REGULAR,freethrow,1 of 2,[],1627777,,,1610612755,85,71,2022-10-25T00:49:01Z,5000000,,,0,,G. Niang Free Throw 1 of 2 (10 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
506,PT02M43.00S,2022-10-25T00:49:19.4Z,3,REGULAR,freethrow,2 of 2,[],1627777,,,1610612755,86,71,2022-10-25T00:49:19Z,5010000,,,0,,G. Niang Free Throw 2 of 2 (11 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
511,PT02M43.00S,2022-10-25T00:49:51.0Z,3,REGULAR,substitution,out,[],1626149,,,1610612754,86,71,2022-10-25T00:59:55Z,5015000,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M43.00S,2022-10-25T00:49:51.0Z,3,REGULAR,substitution,in,[],203954,,,1610612754,86,71,2022-10-25T00:59:55Z,5017500,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT02M18.00S,2022-10-25T00:50:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.732588699080158,50.98039215686274,1610612754,86,73,2022-10-25T01:04:53Z,5020000,-5.0,1.0,1,left,B. Mathurin cutting Layup (4 PTS) (A. Nembhard 2 AST),"[1631097, 1629614]",1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,4.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,
513,PT01M55.00S,2022-10-25T00:50:07.4Z,3,REGULAR,2pt,Jump Shot,[],203954,77.87450722733246,30.392156862745097,1610612755,86,73,2022-10-25T00:50:15Z,5060000,-98.0,155.0,1,right,MISS J. Embiid 18' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,18.38,Missed,,,,,,,,,,,,,,,,,,
514,PT01M55.00S,2022-10-25T00:50:07.4Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,86,73,2022-10-25T00:50:15Z,5070000,,,0,,T. Haliburton REBOUND (Off:1 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,513.0,5.0,4.0,1.0,,,,,,,,,,,,,,
515,PT01M50.00S,2022-10-25T00:50:14.8Z,3,REGULAR,foul,personal,[],1627777,,,1610612754,86,73,2022-10-25T00:50:20Z,5080000,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 1631097]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,1627529.0,,,1.0,0.0,Mathurin,1631097.0
517,PT01M39.00S,2022-10-25T00:50:43.4Z,3,REGULAR,3pt,Jump Shot,[],1629048,31.35676741130092,27.696078431372552,1610612754,86,73,2022-10-25T00:51:06Z,5100000,112.0,242.0,1,left,MISS G. Bitadze 26' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,26.67,Missed,,,,,,,,,,,,,,,,,,
518,PT01M36.00S,2022-10-25T00:50:46.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,86,73,2022-10-25T00:50:46Z,5110000,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,517.0,5.0,4.0,1.0,,,,,,,,,,,,,,
519,PT01M28.00S,2022-10-25T00:50:55.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,93.38042049934296,49.50980392156863,1610612755,88,73,2022-10-25T00:51:12Z,5120000,-2.0,10.0,1,right,J. Embiid DUNK (18 PTS) (G. Niang 1 AST),"[203954, 1627777]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,18.0,G. Niang,1627777.0,1.0,,,,,,,,,,
522,PT01M09.00S,2022-10-25T00:51:32.0Z,3,REGULAR,3pt,Jump Shot,[],1630169,34.773324572930356,43.627450980392155,1610612754,88,73,2022-10-25T01:08:38Z,5150000,32.0,274.0,1,left,MISS T. Haliburton 27' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.62,Missed,,,,,,,,,,,,,,,,,,
523,PT01M06.00S,2022-10-25T00:51:35.0Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,88,73,2022-10-25T01:08:38Z,5160000,,,0,,D. Melton REBOUND (Off:0 Def:5),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,522.0,5.0,5.0,0.0,,,,,,,,,,,,,,
524,PT01M01.00S,2022-10-25T00:51:40.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,91.27792378449409,50.73529411764706,1610612755,88,73,2022-10-25T00:51:57Z,5170000,4.0,29.0,1,right,MISS D. Melton Layup - blocked,"[1629001, 1629048]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,Bitadze,1629048.0,,,,
525,PT01M01.00S,2022-10-25T00:51:40.1Z,3,REGULAR,block,,[],1629048,,,1610612755,88,73,2022-10-25T00:51:42Z,5180000,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
526,PT00M59.00S,2022-10-25T00:51:42.1Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,88,73,2022-10-25T00:51:57Z,5190000,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,524.0,1.0,1.0,0.0,,,,,,,,,,,,,,
527,PT00M56.10S,2022-10-25T00:51:51.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612754,88,73,2022-10-25T00:51:56Z,5200000,,,0,,G. Niang personal FOUL (2 PF) (Bitadze 2 FT),"[1627777, 1629048]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203177.0,,,2.0,0.0,Bitadze,1629048.0
529,PT00M56.10S,2022-10-25T00:52:20.3Z,3,REGULAR,freethrow,1 of 2,[],1629048,,,1610612754,88,73,2022-10-25T00:52:20Z,5220000,,,0,,MISS G. Bitadze Free Throw 1 of 2,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
530,PT00M56.10S,2022-10-25T00:52:20.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,88,73,2022-10-25T00:52:20Z,5230000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,529.0,,,,,,,,,,,,,,,,,
533,PT00M56.10S,2022-10-25T00:52:24.1Z,3,REGULAR,substitution,out,[],1630169,,,1610612754,88,73,2022-10-25T00:52:26Z,5240000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT00M56.10S,2022-10-25T00:52:24.1Z,3,REGULAR,substitution,in,[],204456,,,1610612754,88,73,2022-10-25T00:52:26Z,5250000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
