actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
265,PT04M17.00S,2024-11-16T01:01:24.1Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,32,35,2024-11-16T01:01:25Z,2590000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,,264.0,5.0,4.0,1.0,,,,,,,,
266,PT04M04.00S,2024-11-16T01:01:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,91.40932982917214,56.61764705882353,1610612755,32,35,2024-11-16T01:04:38Z,2600000,False,33.0,28.0,1,right,MISS P. George driving Layup,[202331],1610612755.0,PHI,driving,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.35,,,,,,,,,,,,
267,PT04M04.00S,2024-11-16T01:01:46.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,32,35,2024-11-16T01:01:46Z,2610000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,266.0,,,,,,,,,,,
269,PT04M04.00S,2024-11-16T01:01:54.4Z,2,REGULAR,substitution,out,[],1641783,,,1610612755,32,35,2024-11-16T01:02:06Z,2630000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M04.00S,2024-11-16T01:01:54.4Z,2,REGULAR,substitution,out,[],203083,,,1610612755,32,35,2024-11-16T01:02:06Z,2640000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M04.00S,2024-11-16T01:01:54.4Z,2,REGULAR,substitution,in,[],1628371,,,1610612755,32,35,2024-11-16T01:02:06Z,2650000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M04.00S,2024-11-16T01:01:54.4Z,2,REGULAR,substitution,in,[],203954,,,1610612755,32,35,2024-11-16T01:02:06Z,2660000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M58.00S,2024-11-16T01:02:18.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203954,73.01248357424441,80.14705882352942,1610612755,32,35,2024-11-16T01:02:25Z,2670000,False,151.0,201.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.14,,,,,,,,,,,,
274,PT03M56.00S,2024-11-16T01:02:20.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,32,35,2024-11-16T01:02:25Z,2680000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,273.0,,,,,,,,,,,
276,PT03M33.00S,2024-11-16T01:03:04.8Z,2,REGULAR,2pt,Jump Shot,[],1630532,7.703679369250986,26.715686274509803,1610612753,32,35,2024-11-16T01:03:12Z,2700000,False,116.0,20.0,1,left,MISS F. Wagner 11' pullup Shot,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,,,,Missed,,11.81,,,,,,,,,,,,
277,PT03M29.00S,2024-11-16T01:03:08.8Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,32,35,2024-11-16T01:03:12Z,2710000,False,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,,,,276.0,3.0,2.0,1.0,,,,,,,,
278,PT03M24.00S,2024-11-16T01:03:13.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642272,69.85873850197109,15.931372549019606,1610612755,32,38,2024-11-16T01:03:19Z,2720000,False,-170.0,231.0,1,right,J. McCain 28' 3PT running (7 PTS) (P. George 3 AST),"[1642272, 202331]",1610612755.0,PHI,running,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,28.68,,,,,,,P. George,202331.0,3.0,,,
280,PT03M16.00S,2024-11-16T01:03:24.7Z,2,REGULAR,foul,personal,[],1642272,,,1610612753,32,38,2024-11-16T01:03:32Z,2740000,False,,,0,,J. McCain personal FOUL (2 PF),"[1642272, 1630175]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,202007.0,2.0,0.0,Anthony,1630175.0,,,,,,,,,,,,,,,
282,PT03M16.00S,2024-11-16T01:03:34.2Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,32,38,2024-11-16T01:03:40Z,2760000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M16.00S,2024-11-16T01:03:34.2Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,32,38,2024-11-16T01:03:40Z,2770000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M07.00S,2024-11-16T01:03:56.3Z,2,REGULAR,2pt,Jump Shot,[],1628371,5.995400788436268,29.411764705882355,1610612753,34,38,2024-11-16T01:04:01Z,2780000,False,103.0,4.0,1,left,J. Isaac 10' turnaround Jump Shot (7 PTS) (K. Caldwell-Pope 1 AST),"[1628371, 203484]",1610612753.0,ORL,turnaround,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Right,,,,,,Made,7.0,10.3,,,,,,,K. Caldwell-Pope,203484.0,1.0,,,
286,PT02M49.00S,2024-11-16T01:04:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,92.59198423127464,59.31372549019608,1610612755,34,40,2024-11-16T01:04:18Z,2800000,False,47.0,17.0,1,right,J. McCain driving Layup (9 PTS),[1642272],1610612755.0,PHI,driving,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,9.0,4.96,,,,,,,,,,,,
287,PT02M35.00S,2024-11-16T01:04:28.5Z,2,REGULAR,turnover,bad pass,[],1630591,,,1610612753,34,40,2024-11-16T01:04:33Z,2810000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 200768]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Lowry,200768.0
288,PT02M35.00S,2024-11-16T01:04:28.5Z,2,REGULAR,steal,,[],200768,,,1610612755,34,40,2024-11-16T01:04:30Z,2820000,False,,,0,,K. Lowry STEAL (1 STL),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
289,PT02M30.00S,2024-11-16T01:04:33.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202331,93.24901445466492,3.431372549019608,1610612755,34,40,2024-11-16T01:04:39Z,2830000,False,-233.0,11.0,1,right,MISS P. George running 3PT,[202331],1610612755.0,PHI,running,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.31,,,,,,,,,,,,
290,PT02M25.00S,2024-11-16T01:04:38.5Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,34,40,2024-11-16T01:04:39Z,2840000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,,,,,,,289.0,3.0,2.0,1.0,,,,,,,,
291,PT02M21.00S,2024-11-16T01:04:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,9.937582128777924,50.49019607843137,1610612753,36,40,2024-11-16T01:04:47Z,2850000,False,-2.0,41.0,1,left,F. Wagner running Layup (14 PTS) (J. Suggs 1 AST),"[1630532, 1630591]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,4.1,,,,,,,J. Suggs,1630591.0,1.0,,,
293,PT02M01.00S,2024-11-16T01:05:01.5Z,2,REGULAR,3pt,Jump Shot,[],1642272,74.98357424441524,86.76470588235294,1610612755,36,40,2024-11-16T01:05:05Z,2870000,False,184.0,183.0,1,right,MISS J. McCain 25' pullup 3PT,[1642272],1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.92,,,,,,,,,,,,
294,PT02M01.00S,2024-11-16T01:05:01.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,36,40,2024-11-16T01:05:05Z,2880000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,293.0,,,,,,,,,,,
296,PT01M46.00S,2024-11-16T01:05:22.8Z,2,REGULAR,2pt,Hook,[],1630532,9.674770039421814,31.61764705882353,1610612753,38,40,2024-11-16T01:05:33Z,2900000,False,92.0,38.0,1,left,F. Wagner 9' driving Hook (16 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,,,,Made,16.0,9.96,,,,,,,,,,,,
297,PT01M28.00S,2024-11-16T01:05:40.6Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,38,40,2024-11-16T01:05:48Z,2910000,False,,,0,,J. Embiid lost ball TURNOVER (3 TO),"[203954, 203484]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Caldwell-Pope,203484.0
298,PT01M28.00S,2024-11-16T01:05:40.6Z,2,REGULAR,steal,,[],203484,,,1610612753,38,40,2024-11-16T01:14:47Z,2920000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
299,PT01M22.00S,2024-11-16T01:05:47.2Z,2,REGULAR,turnover,lost ball,[],203484,,,1610612753,38,40,2024-11-16T01:05:52Z,2930000,False,,,0,,K. Caldwell-Pope lost ball TURNOVER (2 TO),"[203484, 200768]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Lowry,200768.0
300,PT01M22.00S,2024-11-16T01:05:47.2Z,2,REGULAR,steal,,[],200768,,,1610612755,38,40,2024-11-16T01:05:49Z,2940000,False,,,0,,K. Lowry STEAL (2 STL),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
301,PT01M19.00S,2024-11-16T01:05:52.5Z,2,REGULAR,foul,personal,['2freethrow'],1628371,,,1610612755,38,40,2024-11-16T01:06:05Z,2950000,False,,,0,,J. Isaac shooting personal FOUL (2 PF) (Embiid 2 FT),"[1628371, 203954]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,1155.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
303,PT01M19.00S,2024-11-16T01:06:22.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203954,,,1610612755,38,41,2024-11-16T01:11:29Z,2970000,False,,,0,,J. Embiid Free Throw 1 of 2 (15 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
304,PT01M19.00S,2024-11-16T01:06:22.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",203954,,,1610612755,38,42,2024-11-16T01:11:29Z,2980000,False,,,0,,J. Embiid Free Throw 2 of 2 (16 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
306,PT01M09.00S,2024-11-16T01:07:08.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642272,,,1610612753,38,42,2024-11-16T01:07:15Z,2990000,False,,,0,,J. McCain personal FOUL (3 PF) (Suggs 2 FT),"[1642272, 1630591]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,Mid-Range,16-24 Left Center,1627963.0,3.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,
308,PT01M09.00S,2024-11-16T01:07:41.7Z,2,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,39,42,2024-11-16T01:07:41Z,3010000,False,,,0,,J. Suggs Free Throw 1 of 2 (7 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
309,PT01M09.00S,2024-11-16T01:08:04.0Z,2,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,40,42,2024-11-16T01:08:04Z,3020000,False,,,0,,J. Suggs Free Throw 2 of 2 (8 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
310,PT00M49.90S,2024-11-16T01:08:25.6Z,2,REGULAR,3pt,Jump Shot,[],202331,81.68528252299606,93.87254901960785,1610612755,40,45,2024-11-16T01:08:32Z,3030000,False,219.0,120.0,1,right,P. George 24' 3PT  (3 PTS) (J. Embiid 2 AST),"[202331, 203954]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,24.99,,,,,,,J. Embiid,203954.0,2.0,,,
312,PT00M36.40S,2024-11-16T01:08:39.9Z,2,REGULAR,3pt,Jump Shot,[],1630591,37.53285151116951,50.0,1610612753,40,45,2024-11-16T01:08:44Z,3050000,False,0.0,300.0,1,left,MISS J. Suggs 30' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,Missed,,30.03,,,,,,,,,,,,
313,PT00M33.20S,2024-11-16T01:08:43.1Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,40,45,2024-11-16T01:08:44Z,3060000,False,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,,312.0,4.0,3.0,1.0,,,,,,,,
314,PT00M18.20S,2024-11-16T01:09:00.8Z,2,REGULAR,foul,offensive,['inpenalty'],203954,,,1610612755,40,45,2024-11-16T01:09:11Z,3070000,False,,,0,,J. Embiid charge offensive FOUL (1 PF),"[203954, 1630591]",1610612755.0,PHI,charge,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,
316,PT00M18.20S,2024-11-16T01:09:00.8Z,2,REGULAR,turnover,offensive foul,[],203954,,,1610612755,40,45,2024-11-16T01:09:00Z,3090000,False,,,0,,J. Embiid offensive foul TURNOVER (4 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,,,,,,,,,,,,,,,,,4.0,,
317,PT00M18.20S,2024-11-16T01:09:16.7Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,40,45,2024-11-16T01:09:24Z,3100000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M18.20S,2024-11-16T01:09:16.7Z,2,REGULAR,substitution,out,[],1642272,,,1610612753,40,45,2024-11-16T01:09:24Z,3110000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M18.20S,2024-11-16T01:09:16.7Z,2,REGULAR,substitution,in,[],203914,,,1610612753,40,45,2024-11-16T01:09:24Z,3120000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M18.20S,2024-11-16T01:09:16.7Z,2,REGULAR,substitution,in,[],1626162,,,1610612753,40,45,2024-11-16T01:10:53Z,3145000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M02.10S,2024-11-16T01:10:05.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203484,29.77989487516426,23.774509803921568,1610612753,43,45,2024-11-16T01:15:36Z,3160000,False,131.0,227.0,1,left,K. Caldwell-Pope 26' 3PT pullup (5 PTS) (F. Wagner 4 AST),"[203484, 1630532]",1610612753.0,ORL,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,26.25,,,,,,,F. Wagner,1630532.0,4.0,,,
327,PT00M00.00S,2024-11-16T01:11:27.4Z,2,REGULAR,period,end,[],0,,,1610612755,43,45,2024-11-16T01:11:27Z,3190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-11-16T01:25:07.9Z,3,REGULAR,substitution,out,['startperiod'],203914,,,1610612755,43,45,2024-11-16T01:25:28Z,3200000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-11-16T01:25:07.9Z,3,REGULAR,substitution,out,['startperiod'],1626162,,,1610612755,43,45,2024-11-16T01:25:28Z,3210000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-11-16T01:25:07.9Z,3,REGULAR,substitution,in,['startperiod'],1641783,,,1610612755,43,45,2024-11-16T01:25:28Z,3220000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-11-16T01:25:07.9Z,3,REGULAR,substitution,in,['startperiod'],1642272,,,1610612755,43,45,2024-11-16T01:25:28Z,3230000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-11-16T01:25:33.4Z,3,REGULAR,period,start,[],0,,,1610612753,43,45,2024-11-16T01:25:33Z,3240000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M50.00S,2024-11-16T01:25:44.8Z,3,REGULAR,turnover,traveling,[],1629048,,,1610612753,43,45,2024-11-16T01:25:55Z,3250000,False,,,0,,G. Bitadze traveling TURNOVER (3 TO),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,1627963.0,,,,,,,,,,,,,,,,,3.0,,
336,PT11M34.00S,2024-11-16T01:26:25.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202331,14.4053876478318,95.58823529411765,1610612755,43,48,2024-11-16T01:26:32Z,3270000,False,-228.0,83.0,1,left,P. George 24' 3PT  (6 PTS) (K. Lowry 2 AST),"[202331, 200768]",1610612755.0,PHI,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,24.25,,,,,,,K. Lowry,200768.0,2.0,,,
340,PT11M10.00S,2024-11-16T01:26:49.8Z,3,REGULAR,3pt,Jump Shot,[],1630532,75.24638633377135,12.745098039215685,1610612753,46,48,2024-11-16T01:26:57Z,3290000,False,-186.0,180.0,1,right,F. Wagner 25' 3PT step back (19 PTS),[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,Made,19.0,25.92,,,,,,,,,,,,
341,PT10M58.00S,2024-11-16T01:27:04.0Z,3,REGULAR,turnover,out-of-bounds,[],202331,,,1610612755,46,48,2024-11-16T01:27:11Z,3300000,False,,,0,,P. George lost ball out-of-bounds TURNOVER (2 TO),[202331],1610612755.0,PHI,lost ball,,,George,P. George,,,,,Mid-Range,16-24 Left Center,1627963.0,,,,,,,,,,,,,,,,,2.0,,
343,PT10M51.00S,2024-11-16T01:27:14.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203484,78.0059132720105,8.823529411764707,1610612753,49,48,2024-11-16T01:27:20Z,3320000,False,-206.0,154.0,1,right,K. Caldwell-Pope 25' 3PT  (8 PTS) (F. Wagner 5 AST),"[203484, 1630532]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,25.72,,,,,,,F. Wagner,1630532.0,5.0,,,
345,PT10M26.00S,2024-11-16T01:27:40.2Z,3,REGULAR,2pt,Jump Shot,[],203954,26.757555847568987,48.77450980392157,1610612755,49,48,2024-11-16T01:27:45Z,3340000,False,6.0,199.0,1,left,MISS J. Embiid 19' step back Shot,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,Missed,,19.91,,,,,,,,,,,,
346,PT10M24.00S,2024-11-16T01:27:42.2Z,3,REGULAR,rebound,defensive,[],203484,,,1610612753,49,48,2024-11-16T01:27:45Z,3350000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,,,,,,,,,345.0,1.0,1.0,0.0,,,,,,,,
347,PT10M05.00S,2024-11-16T01:28:00.8Z,3,REGULAR,3pt,Jump Shot,[],203484,89.04402102496715,95.83333333333334,1610612753,49,48,2024-11-16T01:28:07Z,3360000,False,229.0,50.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.47,,,,,,,,,,,,
348,PT10M00.00S,2024-11-16T01:28:05.8Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,49,48,2024-11-16T01:28:07Z,3370000,False,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Right Corner 3,24+ Right,,,,,,,,,347.0,5.0,4.0,1.0,,,,,,,,
349,PT09M56.00S,2024-11-16T01:28:09.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642272,18.610381077529567,8.823529411764707,1610612755,49,51,2024-11-16T01:28:18Z,3380000,False,206.0,122.0,1,left,J. McCain 3PT running (12 PTS) (K. Lowry 3 AST),"[1642272, 200768]",1610612755.0,PHI,running,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,,,,,,Made,12.0,23.95,,,,,,,K. Lowry,200768.0,3.0,,,
351,PT09M29.00S,2024-11-16T01:28:39.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612753,49,51,2024-11-16T01:28:46Z,3400000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Left,1155.0,,,,,,,,,,,,,,,,,,,
352,PT09M14.00S,2024-11-16T01:29:03.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202331,13.222733245729303,3.9215686274509802,1610612755,49,51,2024-11-16T01:29:06Z,3410000,False,230.0,72.0,1,left,MISS P. George 24' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.13,,,,,,,,,,,,
353,PT09M12.00S,2024-11-16T01:29:05.0Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,49,51,2024-11-16T01:29:06Z,3420000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Right Corner 3,24+ Right,,,,,,,,,352.0,4.0,3.0,1.0,,,,,,,,
354,PT09M08.00S,2024-11-16T01:29:09.7Z,3,REGULAR,turnover,lost ball,[],1630591,,,1610612753,49,51,2024-11-16T01:29:17Z,3430000,False,,,0,,J. Suggs lost ball TURNOVER (2 TO),"[1630591, 202331]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,George,202331.0
355,PT09M08.00S,2024-11-16T01:29:09.7Z,3,REGULAR,steal,,[],202331,,,1610612755,49,51,2024-11-16T01:29:11Z,3440000,False,,,0,,P. George STEAL (4 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
356,PT09M04.00S,2024-11-16T01:29:14.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202331,28.86005256241787,20.34313725490196,1610612755,49,51,2024-11-16T03:28:57Z,3450000,False,148.0,219.0,1,left,MISS P. George 26' running pullup 3PT,[202331],1610612755.0,PHI,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.43,,,,,,,,,,,,
357,PT09M01.00S,2024-11-16T01:29:17.3Z,3,REGULAR,rebound,offensive,[],1642272,,,1610612755,49,51,2024-11-16T03:28:57Z,3460000,False,,,0,,J. McCain REBOUND (Off:1 Def:0),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,,,,,,,,,356.0,1.0,0.0,1.0,,,,,,,,
358,PT08M58.00S,2024-11-16T01:29:19.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642272,7.703679369250986,50.49019607843137,1610612755,49,53,2024-11-16T01:29:24Z,3470000,False,-2.0,20.0,1,left,J. McCain Layup (14 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,2.01,,,,,,,,,,,,
359,PT08M44.00S,2024-11-16T01:29:35.7Z,3,REGULAR,foul,personal,[],1628997,,,1610612753,49,53,2024-11-16T01:29:42Z,3480000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 1630591]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,1627963.0,2.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,
361,PT08M32.00S,2024-11-16T01:30:05.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.14651773981603,59.55882352941176,1610612753,49,53,2024-11-16T01:30:11Z,3500000,False,48.0,31.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.68,,,,,,,,,,,,
