actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
502,PT10M09.00S,2025-02-13T01:49:59.3Z,4,REGULAR,substitution,out,[],1641783,,,1610612766,80,70,2025-02-13T01:50:04Z,4940000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M09.00S,2025-02-13T01:49:59.3Z,4,REGULAR,substitution,in,[],1630243,,,1610612766,80,70,2025-02-13T01:50:04Z,4950000,False,,,0,,SUB in: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M02.00S,2025-02-13T01:50:23.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,11.038107752956634,37.967218137254896,1610612766,80,70,2025-02-13T01:51:21Z,4960000,False,60.0,51.0,1,left,MISS E. Payton 7' pullup bank Shot,[203901],1610612766.0,CHA,pullup bank,,,Payton,E. Payton,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,,,,,,,,,,,,
505,PT10M01.00S,2025-02-13T01:50:24.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,80,70,2025-02-13T01:51:06Z,4970000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,504.0,,8.0,6.0,2.0,,,,,,,,,
506,PT09M43.00S,2025-02-13T01:50:41.7Z,4,REGULAR,turnover,out-of-bounds,[],1641710,,,1610612753,80,70,2025-02-13T01:51:42Z,4980000,False,,,0,,A. Black bad pass out-of-bounds TURNOVER (1 TO),[1641710],1610612753.0,ORL,bad pass,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628480.0,,,,,,1.0,,,,,,
507,PT09M21.00S,2025-02-13T01:51:17.0Z,4,REGULAR,turnover,out-of-bounds,[],1629610,,,1610612766,80,70,2025-02-13T01:52:04Z,4990000,False,,,0,,D. Jeffries step out-of-bounds TURNOVER (1 TO),[1629610],1610612766.0,CHA,step,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,,1.0,,,,,,
508,PT09M06.00S,2025-02-13T01:51:42.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641710,94.48094612352168,4.143688725490193,1610612753,83,70,2025-02-13T01:52:18Z,5000000,False,-229.0,-1.0,1,right,A. Black 3PT  (12 PTS) (F. Wagner 1 AST),"[1641710, 1630532]",1610612753.0,ORL,,,,Black,A. Black,,,,,Left Corner 3,24+ Left,22.93,Made,12.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,
510,PT08M53.00S,2025-02-13T01:51:56.7Z,4,REGULAR,3pt,Jump Shot,[],1628970,33.644053876478324,59.63158700980392,1610612766,83,70,2025-02-13T01:52:40Z,5020000,False,-48.0,264.0,1,left,MISS M. Bridges 26' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,26.82,Missed,,,,,,,,,,,,,,,,,,
511,PT08M50.00S,2025-02-13T01:51:59.7Z,4,REGULAR,rebound,defensive,[],1641710,,,1610612753,83,70,2025-02-13T01:52:40Z,5030000,False,,,0,,A. Black REBOUND (Off:0 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,510.0,,3.0,3.0,0.0,,,,,,,,,
512,PT08M32.00S,2025-02-13T01:52:17.6Z,4,REGULAR,2pt,Jump Shot,[],1630532,79.23784494086728,55.215992647058826,1610612753,85,70,2025-02-13T01:53:21Z,5040000,False,26.0,143.0,1,right,F. Wagner 14' turnaround fadeaway Jump Shot (15 PTS),[1630532],1610612753.0,ORL,turnaround fadeaway,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Center,14.51,Made,15.0,,,,,,,,,,,,,,,,,
513,PT08M31.00S,2025-02-13T01:52:23.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,85,70,2025-02-13T01:52:23Z,5050000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M16.00S,2025-02-13T01:55:28.6Z,4,REGULAR,3pt,Jump Shot,[],1629610,24.753613666228645,90.44117647058823,1610612766,85,70,2025-02-13T01:55:55Z,5060000,False,-202.0,180.0,1,left,MISS D. Jeffries 27' 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,27.08,Missed,,,,,,,,,,,,,,,,,,
515,PT08M14.00S,2025-02-13T01:55:30.6Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,85,70,2025-02-13T01:55:55Z,5070000,False,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,514.0,,6.0,5.0,1.0,,,,,,,,,
516,PT08M09.00S,2025-02-13T01:55:36.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,67.11769053876478,61.856617647058826,1610612753,85,70,2025-02-13T01:56:40Z,5080000,False,59.0,257.0,1,right,MISS F. Wagner 26' running pullup 3PT,[1630532],1610612753.0,ORL,running pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
517,PT08M07.00S,2025-02-13T01:55:38.0Z,4,REGULAR,rebound,offensive,[],1641710,,,1610612753,85,70,2025-02-13T01:56:40Z,5090000,False,,,0,,A. Black REBOUND (Off:1 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,516.0,,4.0,3.0,1.0,,,,,,,,,
518,PT08M06.00S,2025-02-13T01:55:41.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1641710,91.19579500657031,50.34466911764706,1610612753,87,70,2025-02-13T01:57:37Z,5100000,False,2.0,30.0,1,right,A. Black tip Layup (14 PTS),[1641710],1610612753.0,ORL,tip,,,Black,A. Black,,,,,Restricted Area,0-8 Center,3.03,Made,14.0,,,,,,,,,,,,,,,,,
519,PT07M56.00S,2025-02-13T01:55:48.9Z,4,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612766,87,70,2025-02-13T01:57:17Z,5110000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Baugh 2 FT),"[1630532, 1641878]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200832.0,,,,,,,,,2.0,0.0,Baugh,1641878.0
521,PT07M56.00S,2025-02-13T01:56:18.3Z,4,REGULAR,freethrow,1 of 2,[],1641878,,,1610612766,87,71,2025-02-13T01:56:18Z,5130000,False,,,0,,D. Baugh Free Throw 1 of 2 (11 PTS),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
522,PT07M56.00S,2025-02-13T01:56:32.8Z,4,REGULAR,freethrow,2 of 2,[],1641878,,,1610612766,87,72,2025-02-13T01:56:32Z,5140000,False,,,0,,D. Baugh Free Throw 2 of 2 (12 PTS),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
524,PT07M38.00S,2025-02-13T01:57:10.4Z,4,REGULAR,2pt,Jump Shot,[],1641710,90.40735873850197,7.820159313725497,1610612753,89,72,2025-02-13T01:58:02Z,5160000,False,-211.0,38.0,1,right,A. Black 21' Jump Shot (16 PTS) (F. Wagner 2 AST),"[1641710, 1630532]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Left,21.42,Made,16.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,,,,
526,PT07M14.00S,2025-02-13T01:57:34.7Z,4,REGULAR,3pt,Jump Shot,[],1641878,26.806833114323254,87.47702205882354,1610612766,89,72,2025-02-13T01:58:26Z,5180000,False,-187.0,199.0,1,left,MISS D. Baugh 27' pullup 3PT,[1641878],1610612766.0,CHA,pullup,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Left Center,27.37,Missed,,,,,,,,,,,,,,,,,,
527,PT07M10.00S,2025-02-13T01:57:38.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,89,72,2025-02-13T01:58:26Z,5190000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,526.0,,9.0,7.0,2.0,,,,,,,,,
528,PT07M02.00S,2025-02-13T01:57:45.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631216,81.07752956636006,6.8397671568627345,1610612753,92,72,2025-02-13T01:58:54Z,5200000,False,-216.0,125.0,1,right,C. Houstan 24' 3PT running (6 PTS) (A. Black 2 AST),"[1631216, 1641710]",1610612753.0,ORL,running,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,24.96,Made,6.0,A. Black,1641710.0,2.0,,,,,,,,,,,,,,
530,PT06M44.00S,2025-02-13T01:58:04.1Z,4,REGULAR,foul,personal,[],1630532,,,1610612766,92,72,2025-02-13T01:59:06Z,5220000,False,,,0,,F. Wagner personal FOUL (3 PF),"[1630532, 1628970]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Center,,,,,,,,1628480.0,,,,,,,,,3.0,0.0,Bridges,1628970.0
532,PT06M32.00S,2025-02-13T01:58:39.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,11.432325886990796,60.857077205882355,1610612766,92,72,2025-02-13T01:59:42Z,5240000,False,-54.0,55.0,1,left,MISS M. Bridges 7' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.73,Missed,,,,,,,,,,,,,,,,,,
533,PT06M30.00S,2025-02-13T01:58:41.2Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,92,72,2025-02-13T01:59:42Z,5250000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,532.0,,10.0,8.0,2.0,,,,,,,,,
534,PT06M20.00S,2025-02-13T01:58:52.4Z,4,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,92,72,2025-02-13T02:00:03Z,5260000,False,,,0,,W. Carter Jr. bad pass out-of-bounds TURNOVER (1 TO),[1628976],1610612753.0,ORL,bad pass,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,1628480.0,,,,,,1.0,,,,,,
535,PT06M20.00S,2025-02-13T01:58:55.1Z,4,REGULAR,substitution,out,[],1630182,,,1610612766,92,72,2025-02-13T01:58:58Z,5270000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT06M20.00S,2025-02-13T01:58:55.1Z,4,REGULAR,substitution,in,[],1631209,,,1610612766,92,72,2025-02-13T01:58:58Z,5280000,False,,,0,,SUB in: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M07.00S,2025-02-13T01:59:16.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641878,27.650706307490154,18.60447303921569,1610612766,92,72,2025-02-13T02:00:40Z,5290000,False,157.0,207.0,1,left,MISS D. Baugh 26' 3PT,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
538,PT06M03.00S,2025-02-13T01:59:20.8Z,4,REGULAR,rebound,defensive,[],1631216,,,1610612753,92,72,2025-02-13T02:00:40Z,5300000,False,,,0,,C. Houstan REBOUND (Off:0 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,,,,,537.0,,1.0,1.0,0.0,,,,,,,,,
610,PT05M53.00S,2025-02-13T01:59:26.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,85.72601839684626,52.94117647058824,1610612753,92,72,2025-02-13T02:15:59Z,5315000,False,15.0,82.0,1,right,MISS F. Wagner 8' pullup Shot - blocked,"[1630532, 203901]",1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,8.3,Missed,,,,,,,,,,Payton,203901.0,,,,,,,
611,PT05M53.00S,2025-02-13T01:59:26.4Z,4,REGULAR,block,,[],203901,,,1610612753,92,72,2025-02-13T02:15:59Z,5322500,False,,,0,,E. Payton BLOCK (1 BLK),[203901],1610612766.0,CHA,,,,Payton,E. Payton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
612,PT05M52.00S,2025-02-13T01:59:27.4Z,4,REGULAR,rebound,defensive,[],1641878,,,1610612766,92,72,2025-02-13T02:15:59Z,5326250,False,,,0,,D. Baugh REBOUND (Off:0 Def:3),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,610.0,,3.0,3.0,0.0,,,,,,,,,
541,PT05M47.00S,2025-02-13T01:59:36.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641878,9.59264126149803,36.61917892156863,1610612766,92,74,2025-02-13T02:15:25Z,5330000,False,67.0,38.0,1,left,D. Baugh 7' running Layup (14 PTS),[1641878],1610612766.0,CHA,running,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),0-8 Center,7.68,Made,14.0,,,,,,,,,,,,,,,,,
542,PT05M36.00S,2025-02-13T01:59:47.4Z,4,REGULAR,foul,personal,['2freethrow'],203901,,,1610612753,92,74,2025-02-13T02:01:41Z,5340000,False,,,0,,E. Payton shooting personal FOUL (2 PF) (Wagner 2 FT),"[203901, 1630532]",1610612766.0,CHA,shooting,,,Payton,E. Payton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1626300.0,,,,,,,,,2.0,0.0,Wagner,1630532.0
544,PT05M36.00S,2025-02-13T02:00:11.6Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,93,74,2025-02-13T02:00:34Z,5360000,False,,,0,,F. Wagner Free Throw 1 of 2 (16 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
545,PT05M36.00S,2025-02-13T02:00:11.6Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,93,74,2025-02-13T02:00:34Z,5370000,False,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
546,PT05M35.00S,2025-02-13T02:00:12.6Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,93,74,2025-02-13T02:01:54Z,5380000,False,,,0,,M. Bridges REBOUND (Off:0 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,545.0,,8.0,8.0,0.0,,,,,,,,,
547,PT05M21.00S,2025-02-13T02:00:47.1Z,4,REGULAR,3pt,Jump Shot,[],1629610,6.833114323258869,96.54564950980392,1610612766,93,74,2025-02-13T02:02:07Z,5390000,False,-233.0,12.0,1,left,MISS D. Jeffries 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
548,PT05M19.00S,2025-02-13T02:00:49.1Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,93,74,2025-02-13T02:02:07Z,5400000,False,,,0,,F. Wagner REBOUND (Off:1 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,547.0,,7.0,6.0,1.0,,,,,,,,,
549,PT05M13.00S,2025-02-13T02:00:55.9Z,4,REGULAR,3pt,Jump Shot,[],1630243,78.44940867279895,6.349571078431367,1610612753,93,74,2025-02-13T02:02:27Z,5410000,False,-218.0,150.0,1,right,MISS T. Queen 26' 3PT,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
550,PT05M11.00S,2025-02-13T02:00:57.9Z,4,REGULAR,rebound,defensive,[],203901,,,1610612766,93,74,2025-02-13T02:02:27Z,5420000,False,,,0,,E. Payton REBOUND (Off:1 Def:3),[203901],1610612766.0,CHA,,,,Payton,E. Payton,,,,,Above the Break 3,24+ Left Center,,,,,,,549.0,,4.0,3.0,1.0,,,,,,,,,
552,PT04M58.00S,2025-02-13T02:01:24.7Z,4,REGULAR,substitution,out,[],203901,,,1610612766,93,74,2025-02-13T02:01:28Z,5440000,False,,,0,,SUB out: E. Payton,[203901],1610612766.0,CHA,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT04M58.00S,2025-02-13T02:01:24.7Z,4,REGULAR,substitution,in,[],201959,,,1610612766,93,74,2025-02-13T02:01:28Z,5450000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT04M56.00S,2025-02-13T02:01:38.6Z,4,REGULAR,3pt,Jump Shot,[],1628970,19.18528252299606,94.33976715686275,1610612766,93,77,2025-02-13T02:03:06Z,5460000,False,-222.0,128.0,1,left,M. Bridges 25' 3PT  (19 PTS) (D. Baugh 2 AST),"[1628970, 1641878]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.59,Made,19.0,D. Baugh,1641878.0,2.0,,,,,,,,,,,,,,
613,PT04M38.00S,2025-02-13T02:01:51.6Z,4,REGULAR,turnover,bad pass,[],1628976,,,1610612753,93,77,2025-02-13T02:16:54Z,5475000,False,,,0,,W. Carter Jr. bad pass TURNOVER (2 TO),"[1628976, 1641878]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,Baugh,1641878.0,,,,
614,PT04M38.00S,2025-02-13T02:01:51.6Z,4,REGULAR,steal,,[],1641878,,,1610612766,93,77,2025-02-13T02:16:54Z,5477500,False,,,0,,D. Baugh STEAL (1 STL),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
616,PT04M35.00S,2025-02-13T02:01:58.1Z,4,REGULAR,turnover,bad pass,[],1641878,,,1610612766,93,77,2025-02-13T02:17:22Z,5478750,False,,,0,,D. Baugh bad pass TURNOVER (2 TO),"[1641878, 1631216]",1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,2.0,Houstan,1631216.0,,,,
617,PT04M35.00S,2025-02-13T02:01:58.1Z,4,REGULAR,steal,,[],1631216,,,1610612753,93,77,2025-02-13T02:17:22Z,5479375,False,,,0,,C. Houstan STEAL (1 STL),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
556,PT04M34.00S,2025-02-13T02:02:04.6Z,4,REGULAR,foul,personal,[],1631209,,,1610612753,93,77,2025-02-13T04:07:53Z,5480000,False,,,0,,I. Wong personal FOUL (1 PF),"[1631209, 1631216]",1610612766.0,CHA,,,,Wong,I. Wong,,,,,Above the Break 3,24+ Center,,,,,,,,1626300.0,,,,,,,,,1.0,0.0,Houstan,1631216.0
559,PT04M21.00S,2025-02-13T02:02:59.0Z,4,REGULAR,jumpball,recovered,[],1630243,,,1610612753,93,77,2025-02-13T02:17:45Z,5520000,False,,,0,,Jump Ball W. Carter Jr. vs. M. Bridges: Tip to T. Queen,"[1630243, 1628976, 1628970]",1610612753.0,ORL,lodgedball,T. Queen,1630243.0,Queen,T. Queen,Carter Jr.,1628976.0,Bridges,1628970.0,,,,,,,,,,,,,,,,,,,,,,
563,PT04M18.00S,2025-02-13T02:03:02.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641710,89.75032851511169,58.4750306372549,1610612753,95,77,2025-02-13T02:17:39Z,5550000,False,42.0,44.0,1,right,A. Black 6' alley-oop DUNK (18 PTS) (T. Queen 1 AST),"[1641710, 1630243]",1610612753.0,ORL,alley-oop,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,18.0,T. Queen,1630243.0,1.0,,,,,,,,,,,,,,
565,PT03M51.00S,2025-02-13T02:03:27.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201959,9.59264126149803,42.21813725490197,1610612766,95,79,2025-02-13T02:05:00Z,5570000,False,39.0,38.0,1,left,T. Gibson alley-oop Layup (8 PTS) (D. Baugh 3 AST),"[201959, 1641878]",1610612766.0,CHA,alley-oop,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,8.0,D. Baugh,1641878.0,3.0,,,,,,,,,,,,,,
567,PT03M50.00S,2025-02-13T02:03:35.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,95,79,2025-02-13T02:03:35Z,5590000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT03M50.00S,2025-02-13T02:04:22.2Z,4,REGULAR,substitution,out,[],1630532,,,1610612753,95,79,2025-02-13T02:06:24Z,5600000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT03M50.00S,2025-02-13T02:04:22.2Z,4,REGULAR,substitution,out,[],1628970,,,1610612753,95,79,2025-02-13T02:06:24Z,5610000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT03M50.00S,2025-02-13T02:04:22.2Z,4,REGULAR,substitution,in,[],1641724,,,1610612753,95,79,2025-02-13T02:06:24Z,5620000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M50.00S,2025-02-13T02:04:22.2Z,4,REGULAR,substitution,in,[],203901,,,1610612753,95,79,2025-02-13T02:06:24Z,5630000,False,,,0,,SUB in: E. Payton,[203901],1610612766.0,CHA,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT03M38.00S,2025-02-13T02:06:38.2Z,4,REGULAR,2pt,Jump Shot,[],1628976,77.71024967148489,48.0392156862745,1610612753,95,79,2025-02-13T02:07:21Z,5640000,False,-10.0,157.0,1,right,MISS W. Carter Jr. 15' pullup Shot,[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,15.73,Missed,,,,,,,,,,,,,,,,,,
573,PT03M36.00S,2025-02-13T02:06:40.2Z,4,REGULAR,rebound,offensive,[],1641724,,,1610612753,95,79,2025-02-13T02:07:21Z,5650000,False,,,0,,J. Howard REBOUND (Off:1 Def:1),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Mid-Range,8-16 Center,,,,,,,572.0,,2.0,1.0,1.0,,,,,,,,,
574,PT03M26.00S,2025-02-13T02:06:51.1Z,4,REGULAR,foul,personal,['2freethrow'],201959,,,1610612753,95,79,2025-02-13T02:08:05Z,5660000,False,,,0,,T. Gibson shooting personal FOUL (4 PF) (Queen 2 FT),"[201959, 1630243]",1610612766.0,CHA,shooting,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,,,,,4.0,0.0,Queen,1630243.0
576,PT03M26.00S,2025-02-13T02:07:17.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630243,,,1610612753,96,79,2025-02-13T02:07:17Z,5680000,False,,,0,,T. Queen Free Throw 1 of 2 (1 PTS),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
577,PT03M26.00S,2025-02-13T02:07:29.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630243,,,1610612753,97,79,2025-02-13T02:07:29Z,5690000,False,,,0,,T. Queen Free Throw 2 of 2 (2 PTS),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
578,PT03M10.00S,2025-02-13T02:07:48.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631209,14.717477003942179,34.53584558823529,1610612766,97,79,2025-02-13T02:08:32Z,5700000,False,77.0,86.0,1,left,MISS I. Wong 11' turnaround fadeaway Shot,[1631209],1610612766.0,CHA,turnaround fadeaway,,,Wong,I. Wong,,,,,In The Paint (Non-RA),8-16 Right,11.55,Missed,,,,,,,,,,,,,,,,,,
579,PT03M08.00S,2025-02-13T02:07:50.6Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,97,79,2025-02-13T02:08:32Z,5710000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,578.0,,11.0,9.0,2.0,,,,,,,,,
580,PT02M50.00S,2025-02-13T02:08:07.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,92.64126149802891,56.02405024509804,1610612753,99,79,2025-02-13T02:08:49Z,5720000,False,30.0,17.0,1,right,W. Carter Jr. alley-oop DUNK (11 PTS) (A. Black 3 AST),"[1628976, 1641710]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.44,Made,11.0,A. Black,1641710.0,3.0,,,,,,,,,,,,,,
582,PT02M36.00S,2025-02-13T02:08:22.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641878,10.906701708278575,43.443627450980394,1610612766,99,81,2025-02-13T02:09:45Z,5740000,False,33.0,50.0,1,left,D. Baugh cutting Layup (16 PTS) (E. Payton 5 AST),"[1641878, 203901]",1610612766.0,CHA,cutting,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),0-8 Center,5.98,Made,16.0,E. Payton,203901.0,5.0,,,,,,,,,,,,,,
