actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
266,PT05M04.00S,2024-11-28T00:56:38.6Z,2,REGULAR,rebound,offensive,[],1630604,,,1610612741,54,40,2024-11-28T00:56:38Z,2610000,False,,,0,,E. Liddell REBOUND (Off:1 Def:0),[1630604],1610612741.0,CHI,,,,Liddell,E. Liddell,,,,,Left Corner 3,24+ Left,,,,,,265.0,1.0,0.0,1.0,,,,,,,,,,,
267,PT04M58.00S,2024-11-28T00:56:46.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612741,54,40,2024-11-28T00:56:57Z,2620000,False,,,0,,C. Anthony personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1630175, 1629659]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Horton-Tucker,1629659.0
269,PT04M58.00S,2024-11-28T00:57:13.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629659,,,1610612741,54,40,2024-11-28T00:57:13Z,2640000,False,,,0,,MISS T. Horton-Tucker Free Throw 1 of 2,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
270,PT04M58.00S,2024-11-28T00:57:13.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,54,40,2024-11-28T00:57:13Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,269.0,,,,,,,,,,,,,,
271,PT04M58.00S,2024-11-28T00:57:14.6Z,2,REGULAR,substitution,out,[],1628976,,,1610612741,54,40,2024-11-28T00:57:22Z,2660000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M58.00S,2024-11-28T00:57:14.6Z,2,REGULAR,substitution,in,[],1628371,,,1610612741,54,40,2024-11-28T00:57:22Z,2670000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M58.00S,2024-11-28T00:57:31.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629659,,,1610612741,54,41,2024-11-28T00:57:31Z,2680000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (6 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
274,PT04M37.00S,2024-11-28T00:57:55.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,86.94152431011827,50.245098039215684,1610612753,54,41,2024-11-28T00:58:01Z,2690000,False,1.0,70.0,1,right,MISS F. Wagner 7' driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
275,PT04M37.00S,2024-11-28T00:57:55.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,54,41,2024-11-28T00:58:01Z,2700000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,274.0,,,,,,,,,,,,,,
276,PT04M37.00S,2024-11-28T00:57:59.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630581,,,1610612753,54,41,2024-11-28T00:58:14Z,2710000,False,,,0,,J. Giddey personal FOUL (1 PF) (Isaac 2 FT),"[1630581, 1628371]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Isaac,1628371.0
278,PT04M37.00S,2024-11-28T00:58:27.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628371,,,1610612753,55,41,2024-11-28T00:58:27Z,2730000,False,,,0,,J. Isaac Free Throw 1 of 2 (3 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
279,PT04M37.00S,2024-11-28T00:58:28.0Z,2,REGULAR,substitution,out,[],1630581,,,1610612753,55,41,2024-11-28T00:58:40Z,2740000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M37.00S,2024-11-28T00:58:28.0Z,2,REGULAR,substitution,out,[],1629659,,,1610612753,55,41,2024-11-28T00:58:40Z,2750000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M37.00S,2024-11-28T00:58:28.0Z,2,REGULAR,substitution,out,[],1630604,,,1610612753,55,41,2024-11-28T00:58:40Z,2760000,False,,,0,,SUB out: E. Liddell,[1630604],1610612741.0,CHI,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M37.00S,2024-11-28T00:58:28.0Z,2,REGULAR,substitution,in,[],202696,,,1610612753,55,41,2024-11-28T00:58:40Z,2770000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M37.00S,2024-11-28T00:58:28.0Z,2,REGULAR,substitution,in,[],1641824,,,1610612753,55,41,2024-11-28T00:58:40Z,2780000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M37.00S,2024-11-28T00:58:28.0Z,2,REGULAR,substitution,in,[],1629632,,,1610612753,55,41,2024-11-28T00:58:40Z,2790000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M37.00S,2024-11-28T00:58:48.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628371,,,1610612753,56,41,2024-11-28T00:58:48Z,2800000,False,,,0,,J. Isaac Free Throw 2 of 2 (4 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
286,PT04M22.00S,2024-11-28T00:59:05.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,14.273981603153747,53.67647058823529,1610612741,56,41,2024-11-28T00:59:25Z,2810000,False,-18.0,82.0,1,left,MISS N. Vučević 8' driving floating Shot,[202696],1610612741.0,CHI,driving floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,8.37,Missed,,,,,,,,,,,,,,,,,,
287,PT04M19.00S,2024-11-28T00:59:08.9Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,56,41,2024-11-28T00:59:11Z,2820000,False,,,0,,J. Isaac REBOUND (Off:1 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,286.0,3.0,2.0,1.0,,,,,,,,,,,
288,PT04M17.00S,2024-11-28T00:59:21.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641824,,,1610612753,56,41,2024-11-28T00:59:28Z,2830000,False,,,0,,M. Buzelis personal FOUL (2 PF) (Wagner 2 FT),"[1641824, 1630532]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Wagner,1630532.0
290,PT04M17.00S,2024-11-28T00:59:43.0Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,57,41,2024-11-28T00:59:43Z,2850000,False,,,0,,F. Wagner Free Throw 1 of 2 (12 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
291,PT04M17.00S,2024-11-28T00:59:59.2Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,58,41,2024-11-28T00:59:59Z,2860000,False,,,0,,F. Wagner Free Throw 2 of 2 (13 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
292,PT04M07.00S,2024-11-28T01:00:12.5Z,2,REGULAR,3pt,Jump Shot,[],203897,32.53942181340342,35.78431372549019,1610612741,58,41,2024-11-28T01:00:18Z,2870000,False,71.0,253.0,1,left,MISS Z. LaVine 26' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,26.32,Missed,,,,,,,,,,,,,,,,,,
293,PT04M03.00S,2024-11-28T01:00:16.5Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,58,41,2024-11-28T01:00:18Z,2880000,False,,,0,,J. Isaac REBOUND (Off:1 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,292.0,4.0,3.0,1.0,,,,,,,,,,,
294,PT03M46.00S,2024-11-28T01:00:33.0Z,2,REGULAR,3pt,Jump Shot,[],203484,72.22404730617609,81.12745098039215,1610612753,58,41,2024-11-28T01:00:38Z,2890000,False,156.0,209.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
295,PT03M42.00S,2024-11-28T01:00:37.0Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,58,41,2024-11-28T01:00:38Z,2900000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,294.0,2.0,2.0,0.0,,,,,,,,,,,
296,PT03M33.00S,2024-11-28T01:00:46.4Z,2,REGULAR,turnover,lost ball,[],1641824,,,1610612741,58,41,2024-11-28T01:00:50Z,2910000,False,,,0,,M. Buzelis lost ball TURNOVER (2 TO),"[1641824, 1629048]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,Bitadze,1629048.0,,,,,
297,PT03M33.00S,2024-11-28T01:00:46.4Z,2,REGULAR,steal,,[],1629048,,,1610612753,58,41,2024-11-28T01:00:49Z,2920000,False,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
298,PT03M25.00S,2024-11-28T01:00:55.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203484,92.46057818659659,50.49019607843137,1610612753,60,41,2024-11-28T01:01:00Z,2930000,False,2.0,18.0,1,right,K. Caldwell-Pope driving Layup (9 PTS) (F. Wagner 3 AST),"[203484, 1630532]",1610612753.0,ORL,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.86,Made,9.0,,,,,,,F. Wagner,1630532.0,3.0,,,,,,,,
300,PT03M11.00S,2024-11-28T01:01:08.4Z,2,REGULAR,3pt,Jump Shot,[],202696,33.85348226018397,25.49019607843137,1610612741,60,44,2024-11-28T01:01:15Z,2950000,False,123.0,266.0,1,left,N. Vučević 29' 3PT  (9 PTS) (Z. LaVine 6 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,29.26,Made,9.0,,,,,,,Z. LaVine,203897.0,6.0,,,,,,,,
302,PT02M50.00S,2024-11-28T01:01:28.8Z,2,REGULAR,3pt,Jump Shot,[],1630175,67.36202365308804,68.87254901960785,1610612753,60,44,2024-11-28T01:02:16Z,2970000,False,94.0,254.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
303,PT02M47.00S,2024-11-28T01:01:31.8Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,60,44,2024-11-28T01:01:33Z,2980000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,302.0,2.0,2.0,0.0,,,,,,,,,,,
304,PT02M41.00S,2024-11-28T01:01:39.4Z,2,REGULAR,3pt,Jump Shot,[],1629632,32.802233902759525,25.49019607843137,1610612741,60,44,2024-11-28T01:01:44Z,2990000,False,123.0,256.0,1,left,MISS C. White 28' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,28.36,Missed,,,,,,,,,,,,,,,,,,
305,PT02M36.00S,2024-11-28T01:01:44.4Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,60,44,2024-11-28T01:01:44Z,3000000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,,304.0,4.0,3.0,1.0,,,,,,,,,,,
306,PT02M23.00S,2024-11-28T01:01:56.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,89.70105124835742,51.71568627450981,1610612753,60,44,2024-11-28T01:02:02Z,3010000,False,9.0,44.0,1,right,MISS F. Wagner driving floating Shot - blocked,"[1630532, 1641824]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.51,Missed,,Buzelis,1641824.0,,,,,,,,,,,,,,,
307,PT02M23.00S,2024-11-28T01:01:56.6Z,2,REGULAR,block,,[],1641824,,,1610612753,60,44,2024-11-28T01:01:59Z,3020000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
308,PT02M19.00S,2024-11-28T01:02:00.6Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,60,44,2024-11-28T01:02:02Z,3030000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,306.0,5.0,3.0,2.0,,,,,,,,,,,
309,PT02M17.00S,2024-11-28T01:02:02.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628371,91.93495400788436,95.34313725490196,1610612753,60,44,2024-11-28T01:02:07Z,3040000,False,227.0,23.0,1,right,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
310,PT02M17.00S,2024-11-28T01:02:02.4Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,60,44,2024-11-28T01:02:07Z,3050000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,,,309.0,3.0,3.0,0.0,,,,,,,,,,,
311,PT02M03.00S,2024-11-28T01:02:19.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612741,60,44,2024-11-28T01:02:40Z,3060000,False,,,0,,F. Wagner shooting personal FOUL (3 PF) (Buzelis 2 FT),"[1630532, 1641824]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Buzelis,1641824.0
313,PT02M03.00S,2024-11-28T01:02:57.2Z,2,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,60,45,2024-11-28T01:02:57Z,3080000,False,,,0,,M. Buzelis Free Throw 1 of 2 (6 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
314,PT02M03.00S,2024-11-28T01:02:59.8Z,2,REGULAR,substitution,out,[],1630175,,,1610612741,60,45,2024-11-28T01:03:05Z,3090000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M03.00S,2024-11-28T01:02:59.8Z,2,REGULAR,substitution,in,[],1630591,,,1610612741,60,45,2024-11-28T01:03:05Z,3100000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M03.00S,2024-11-28T01:03:18.5Z,2,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,60,46,2024-11-28T01:03:18Z,3110000,False,,,0,,M. Buzelis Free Throw 2 of 2 (7 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
317,PT01M51.00S,2024-11-28T01:03:33.6Z,2,REGULAR,3pt,Jump Shot,[],203484,74.32654402102497,14.460784313725492,1610612753,63,46,2024-11-28T01:03:39Z,3120000,False,-178.0,189.0,1,right,K. Caldwell-Pope 25' 3PT  (12 PTS) (J. Suggs 3 AST),"[203484, 1630591]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,25.93,Made,12.0,,,,,,,J. Suggs,1630591.0,3.0,,,,,,,,
319,PT01M35.00S,2024-11-28T01:03:48.7Z,2,REGULAR,turnover,bad pass,[],1629632,,,1610612741,63,46,2024-11-28T01:03:54Z,3140000,False,,,0,,C. White bad pass TURNOVER (3 TO),"[1629632, 203484]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,Caldwell-Pope,203484.0,,,,,
320,PT01M35.00S,2024-11-28T01:03:48.7Z,2,REGULAR,steal,,[],203484,,,1610612753,63,46,2024-11-28T01:03:51Z,3150000,False,,,0,,K. Caldwell-Pope STEAL (3 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
321,PT01M32.00S,2024-11-28T01:03:52.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203484,67.36202365308804,73.2843137254902,1610612753,66,46,2024-11-28T01:03:59Z,3160000,False,116.0,254.0,1,right,K. Caldwell-Pope 27' 3PT running pullup (15 PTS),[203484],1610612753.0,ORL,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,27.97,Made,15.0,,,,,,,,,,,,,,,,,
322,PT01M20.00S,2024-11-28T01:04:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,8.492115637319317,58.82352941176471,1610612741,66,48,2024-11-28T01:04:13Z,3170000,False,-44.0,27.0,1,left,N. Vučević floating Jump Shot (11 PTS) (Z. LaVine 7 AST),"[202696, 203897]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,5.19,Made,11.0,,,,,,,Z. LaVine,203897.0,7.0,,,,,,,,
324,PT01M20.00S,2024-11-28T01:04:12.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630591,,,1610612741,66,48,2024-11-28T01:04:21Z,3190000,False,,,0,,J. Suggs shooting personal FOUL (2 PF) (Vučević 1 FT),"[1630591, 202696]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Vučević,202696.0
326,PT01M20.00S,2024-11-28T01:04:34.7Z,2,REGULAR,freethrow,1 of 1,[],202696,,,1610612741,66,48,2024-11-28T01:04:38Z,3210000,False,,,0,,MISS N. Vučević Free Throw 1 of 1,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
327,PT01M17.00S,2024-11-28T01:04:37.7Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,66,48,2024-11-28T01:04:38Z,3220000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:4),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,326.0,6.0,4.0,2.0,,,,,,,,,,,
328,PT00M59.20S,2024-11-28T01:04:55.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,92.85479632063075,55.63725490196079,1610612753,68,48,2024-11-28T01:05:01Z,3230000,False,28.0,15.0,1,right,G. Bitadze alley-oop DUNK (8 PTS) (J. Suggs 4 AST),"[1629048, 1630591]",1610612753.0,ORL,alley-oop,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.18,Made,8.0,,,,,,,J. Suggs,1630591.0,4.0,,,,,,,,
330,PT00M46.20S,2024-11-28T01:05:13.9Z,2,REGULAR,3pt,Jump Shot,[],202696,30.962549277266753,71.32352941176471,1610612741,68,51,2024-11-28T01:05:18Z,3250000,False,-107.0,239.0,1,left,N. Vučević 26' 3PT  (14 PTS) (Z. LaVine 8 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,26.12,Made,14.0,,,,,,,Z. LaVine,203897.0,8.0,,,,,,,,
332,PT00M37.30S,2024-11-28T01:05:31.3Z,2,REGULAR,3pt,Jump Shot,[],1630591,66.70499342969777,30.392156862745097,1610612753,71,51,2024-11-28T01:05:37Z,3270000,False,-98.0,260.0,1,right,J. Suggs 27' 3PT step back (15 PTS),[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,27.83,Made,15.0,,,,,,,,,,,,,,,,,
333,PT00M32.50S,2024-11-28T01:05:40.7Z,2,REGULAR,3pt,Jump Shot,[],203897,30.831143232588698,79.16666666666666,1610612741,71,54,2024-11-28T01:05:45Z,3280000,False,-146.0,237.0,1,left,Z. LaVine 27' 3PT pullup (5 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,27.85,Made,5.0,,,,,,,,,,,,,,,,,
334,PT00M10.30S,2024-11-28T01:06:11.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612753,71,54,2024-11-28T01:06:26Z,3290000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Suggs 2 FT),"[203897, 1630591]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Suggs,1630591.0
336,PT00M10.30S,2024-11-28T01:06:41.3Z,2,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,72,54,2024-11-28T01:06:41Z,3310000,False,,,0,,J. Suggs Free Throw 1 of 2 (16 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
337,PT00M10.30S,2024-11-28T01:06:44.3Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,72,54,2024-11-28T01:06:48Z,3320000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M10.30S,2024-11-28T01:06:44.3Z,2,REGULAR,substitution,in,[],1641710,,,1610612753,72,54,2024-11-28T01:06:48Z,3330000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M10.30S,2024-11-28T01:07:05.9Z,2,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,73,54,2024-11-28T01:07:05Z,3340000,False,,,0,,J. Suggs Free Throw 2 of 2 (17 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
340,PT00M01.10S,2024-11-28T01:07:20.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,6.1268068331143235,51.470588235294116,1610612741,73,54,2024-11-28T01:07:30Z,3350000,False,-7.0,5.0,1,left,MISS Z. LaVine driving DUNK - blocked,"[203897, 1629048]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.9,Missed,,Bitadze,1629048.0,,,,,,,,,,,,,,,
344,PT00M01.10S,2024-11-28T01:07:20.3Z,2,REGULAR,block,,[],1629048,,,1610612741,73,54,2024-11-28T01:10:13Z,3355000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT00M01.10S,2024-11-28T01:07:20.3Z,2,REGULAR,rebound,offensive,[],1630245,,,1610612741,73,54,2024-11-28T01:07:30Z,3360000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,340.0,4.0,3.0,1.0,,,,,,,,,,,
343,PT00M00.00S,2024-11-28T01:08:41.5Z,2,REGULAR,period,end,[],0,,,1610612741,73,54,2024-11-28T01:08:41Z,3380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-11-28T01:21:47.4Z,3,REGULAR,substitution,out,['startperiod'],1628371,,,1610612741,73,54,2024-11-28T01:22:41Z,3390000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-11-28T01:21:47.4Z,3,REGULAR,substitution,out,['startperiod'],1641710,,,1610612741,73,54,2024-11-28T01:22:41Z,3400000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-11-28T01:21:47.4Z,3,REGULAR,substitution,out,['startperiod'],1641824,,,1610612741,73,54,2024-11-28T01:22:41Z,3410000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-11-28T01:21:47.4Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612741,73,54,2024-11-28T01:22:41Z,3420000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
