actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
262,PT06M29.00S,2025-03-07T01:00:12.1Z,2,REGULAR,3pt,Jump Shot,[],1630532,66.96780551905388,64.70588235294117,1610612753,47,53,2025-03-07T01:00:17Z,2570000,False,74.0,258.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,26.83,Missed,,,,,,,,,,,,,,,,,,
263,PT06M25.00S,2025-03-07T01:00:16.1Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612741,47,53,2025-03-07T01:00:17Z,2580000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,262.0,3.0,3.0,0.0,,,,,,,,,,,,,,
264,PT06M17.00S,2025-03-07T01:00:23.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,13.354139290407357,47.30392156862745,1610612741,47,53,2025-03-07T01:00:30Z,2590000,False,13.0,73.0,1,left,MISS D. Terry 7' driving Layup - blocked,"[1631207, 1628976]",1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,,,,,Carter Jr.,1628976.0
286,PT06M17.00S,2025-03-07T01:00:23.9Z,2,REGULAR,block,,[],1628976,,,1610612741,47,53,2025-03-07T01:03:34Z,2595000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
265,PT06M15.00S,2025-03-07T01:00:25.9Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612741,47,53,2025-03-07T01:10:45Z,2600000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,264.0,2.0,1.0,1.0,,,,,,,,,,,,,,
266,PT06M08.00S,2025-03-07T01:00:36.7Z,2,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612741,47,53,2025-03-07T01:00:45Z,2610000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Jones 2 FT),"[1630532, 1630200]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627534.0,,2.0,0.0,Jones,1630200.0,,,,,,,,
268,PT06M08.00S,2025-03-07T01:01:02.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630200,,,1610612741,47,54,2025-03-07T01:01:02Z,2630000,False,,,0,,T. Jones Free Throw 1 of 2 (9 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
269,PT06M08.00S,2025-03-07T01:01:16.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630200,,,1610612741,47,55,2025-03-07T01:01:16Z,2640000,False,,,0,,T. Jones Free Throw 2 of 2 (10 PTS),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
270,PT06M00.00S,2025-03-07T01:01:28.0Z,2,REGULAR,foul,offensive,[],1631094,,,1610612753,47,55,2025-03-07T01:02:14Z,2650000,False,,,0,,P. Banchero charge offensive FOUL (1 PF),"[1631094, 1630200]",1610612753.0,ORL,charge,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,200832.0,,1.0,0.0,Jones,1630200.0,,,,,,,,
272,PT06M00.00S,2025-03-07T01:01:28.0Z,2,REGULAR,turnover,offensive foul,[],1631094,,,1610612753,47,55,2025-03-07T01:01:28Z,2670000,False,,,0,,P. Banchero offensive foul TURNOVER (2 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,200832.0,2.0,,,,,,,,,,,,
273,PT05M51.00S,2025-03-07T01:01:52.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,8.886333771353483,56.372549019607845,1610612741,47,55,2025-03-07T01:02:48Z,2680000,False,-32.0,31.0,1,left,MISS J. Giddey driving floating bank Shot,[1630581],1610612741.0,CHI,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
274,PT05M48.00S,2025-03-07T01:01:55.2Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,47,55,2025-03-07T01:01:57Z,2690000,False,,,0,,P. Banchero REBOUND (Off:1 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,273.0,4.0,3.0,1.0,,,,,,,,,,,,,,
275,PT05M42.00S,2025-03-07T01:02:01.3Z,2,REGULAR,2pt,Jump Shot,[],1631094,76.95466491458606,69.11764705882352,1610612753,49,55,2025-03-07T01:02:07Z,2700000,False,96.0,164.0,1,right,P. Banchero 18' turnaround Jump Shot (8 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,18.99,Made,,,,,,,,,,,8.0,,,,,,,
276,PT05M30.00S,2025-03-07T01:02:14.2Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612741,49,55,2025-03-07T01:02:18Z,2710000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1630532]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,,,,,,,,,Wagner,1630532.0,,
277,PT05M30.00S,2025-03-07T01:02:14.2Z,2,REGULAR,steal,,[],1630532,,,1610612753,49,55,2025-03-07T01:02:16Z,2720000,False,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
278,PT05M25.00S,2025-03-07T01:02:20.2Z,2,REGULAR,foul,personal,['2freethrow'],1631207,,,1610612753,49,55,2025-03-07T01:02:36Z,2730000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (Banchero 2 FT),"[1631207, 1631094]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,1.0,0.0,Banchero,1631094.0,,,,,,,,
280,PT05M25.00S,2025-03-07T01:02:58.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631094,,,1610612753,50,55,2025-03-07T01:02:58Z,2750000,False,,,0,,P. Banchero Free Throw 1 of 2 (9 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
281,PT05M25.00S,2025-03-07T01:03:00.6Z,2,REGULAR,substitution,out,[],1631207,,,1610612753,50,55,2025-03-07T01:03:12Z,2760000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M25.00S,2025-03-07T01:03:00.6Z,2,REGULAR,substitution,out,[],1630200,,,1610612753,50,55,2025-03-07T01:03:12Z,2770000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M25.00S,2025-03-07T01:03:00.6Z,2,REGULAR,substitution,in,[],1629632,,,1610612753,50,55,2025-03-07T01:03:12Z,2780000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M25.00S,2025-03-07T01:03:00.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612753,50,55,2025-03-07T01:03:12Z,2790000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M25.00S,2025-03-07T01:03:21.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631094,,,1610612753,51,55,2025-03-07T01:03:21Z,2800000,False,,,0,,P. Banchero Free Throw 2 of 2 (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
287,PT05M08.00S,2025-03-07T01:03:41.4Z,2,REGULAR,3pt,Jump Shot,[],1629632,28.991458607095925,73.2843137254902,1610612741,51,58,2025-03-07T01:03:48Z,2810000,False,-116.0,220.0,1,left,C. White 24' 3PT pullup (14 PTS) (J. Smith 3 AST),"[1629632, 1630188]",1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.89,Made,,,,,,,,,,,14.0,J. Smith,1630188.0,3.0,,,,
289,PT04M58.00S,2025-03-07T01:03:52.1Z,2,REGULAR,turnover,bad pass,[],1630175,,,1610612753,51,58,2025-03-07T01:03:56Z,2830000,False,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[1630175, 1630581]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,,,,,,,Giddey,1630581.0,,
290,PT04M58.00S,2025-03-07T01:03:52.1Z,2,REGULAR,steal,,[],1630581,,,1610612741,51,58,2025-03-07T01:03:55Z,2840000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
291,PT04M52.00S,2025-03-07T01:03:57.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629632,30.436925098554536,23.52941176470588,1610612741,51,58,2025-03-07T01:04:17Z,2850000,False,132.0,234.0,1,left,MISS C. White 26' running 3PT,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.85,Missed,,,,,,,,,,,,,,,,,,
292,PT04M48.00S,2025-03-07T01:04:01.9Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,51,58,2025-03-07T01:04:03Z,2860000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,291.0,2.0,1.0,1.0,,,,,,,,,,,,,,
293,PT04M43.00S,2025-03-07T01:04:07.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630175,90.62089356110381,46.568627450980394,1610612753,51,58,2025-03-07T01:04:59Z,2870000,False,-17.0,36.0,1,right,MISS C. Anthony running finger roll Layup,[1630175],1610612753.0,ORL,running finger roll,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,,
294,PT04M41.00S,2025-03-07T01:04:09.0Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,51,58,2025-03-07T01:04:59Z,2880000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,293.0,2.0,0.0,2.0,,,,,,,,,,,,,,
295,PT04M40.00S,2025-03-07T01:04:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,90.22667542706965,51.470588235294116,1610612753,51,58,2025-03-07T01:04:19Z,2890000,False,7.0,39.0,1,right,MISS W. Carter Jr. putback Layup - blocked,"[1628976, 1641824]",1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,,,,,Buzelis,1641824.0
296,PT04M40.00S,2025-03-07T01:04:09.9Z,2,REGULAR,block,,[],1641824,,,1610612753,51,58,2025-03-07T01:04:12Z,2900000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT04M36.00S,2025-03-07T01:04:13.9Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,51,58,2025-03-07T01:04:19Z,2910000,False,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,295.0,3.0,3.0,0.0,,,,,,,,,,,,,,
298,PT04M31.00S,2025-03-07T01:04:18.7Z,2,REGULAR,3pt,Jump Shot,[],1628989,32.802233902759525,67.8921568627451,1610612741,51,58,2025-03-07T01:04:28Z,2920000,False,-89.0,256.0,1,left,MISS K. Huerter 27' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
299,PT04M26.00S,2025-03-07T01:04:23.7Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,51,58,2025-03-07T01:04:28Z,2930000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,298.0,3.0,1.0,2.0,,,,,,,,,,,,,,
300,PT04M20.00S,2025-03-07T01:04:31.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.72339027595268,46.568627450980394,1610612753,53,58,2025-03-07T01:04:41Z,2940000,False,-17.0,16.0,1,right,P. Banchero Layup (12 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,,,,,12.0,,,,,,,
302,PT04M20.00S,2025-03-07T01:04:35.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628989,,,1610612753,53,58,2025-03-07T01:04:43Z,2960000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Banchero 1 FT),"[1628989, 1631094]",1610612741.0,CHI,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,1.0,0.0,Banchero,1631094.0,,,,,,,,
304,PT04M20.00S,2025-03-07T01:04:44.4Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,53,58,2025-03-07T01:04:59Z,2980000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M20.00S,2025-03-07T01:04:44.4Z,2,REGULAR,substitution,in,[],1641783,,,1610612753,53,58,2025-03-07T01:04:59Z,2990000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M20.00S,2025-03-07T01:05:10.8Z,2,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,54,58,2025-03-07T01:05:10Z,3000000,False,,,0,,P. Banchero Free Throw 1 of 1 (13 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,,13.0,,,,,,,
307,PT04M05.00S,2025-03-07T01:05:26.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,8.09789750328515,47.794117647058826,1610612741,54,60,2025-03-07T01:06:18Z,3010000,False,11.0,24.0,1,left,C. White driving finger roll Layup (16 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,,,,,16.0,,,,,,,
308,PT03M49.00S,2025-03-07T01:05:42.4Z,2,REGULAR,3pt,Jump Shot,[],1628976,91.80354796320631,4.411764705882353,1610612753,57,60,2025-03-07T01:05:46Z,3020000,False,-228.0,25.0,1,right,W. Carter Jr. 3PT  (7 PTS) (F. Wagner 2 AST),"[1628976, 1630532]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,,,,,,,7.0,F. Wagner,1630532.0,2.0,,,,
310,PT03M31.00S,2025-03-07T01:06:01.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.521024967148489,45.588235294117645,1610612741,57,62,2025-03-07T01:06:07Z,3040000,False,22.0,9.0,1,left,J. Giddey driving finger roll Layup (8 PTS),[1630581],1610612741.0,CHI,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,,,,,8.0,,,,,,,
311,PT03M19.00S,2025-03-07T01:06:12.2Z,2,REGULAR,3pt,Jump Shot,[],1641783,69.99014454664915,75.49019607843137,1610612753,57,62,2025-03-07T01:06:17Z,3050000,False,127.0,230.0,1,right,MISS T. da Silva 26' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
312,PT03M16.00S,2025-03-07T01:06:15.2Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,57,62,2025-03-07T01:06:17Z,3060000,False,,,0,,J. Giddey REBOUND (Off:4 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,311.0,7.0,3.0,4.0,,,,,,,,,,,,,,
313,PT03M08.00S,2025-03-07T01:06:25.8Z,2,REGULAR,foul,offensive,['inpenalty'],1641824,,,1610612741,57,62,2025-03-07T01:06:32Z,3070000,False,,,0,,M. Buzelis charge offensive FOUL (2 PF),"[1641824, 1630532]",1610612741.0,CHI,charge,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200832.0,,2.0,0.0,Wagner,1630532.0,,,,,,,,
315,PT03M08.00S,2025-03-07T01:06:25.8Z,2,REGULAR,turnover,offensive foul,[],1641824,,,1610612741,57,62,2025-03-07T01:06:25Z,3090000,False,,,0,,M. Buzelis offensive foul TURNOVER (2 TO),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200832.0,2.0,,,,,,,,,,,,
316,PT02M57.00S,2025-03-07T01:06:53.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641783,91.80354796320631,47.794117647058826,1610612753,57,62,2025-03-07T01:06:58Z,3100000,False,-11.0,25.0,1,right,MISS T. da Silva cutting Layup,[1641783],1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
317,PT02M55.00S,2025-03-07T01:06:55.7Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,57,62,2025-03-07T01:06:58Z,3110000,False,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,316.0,3.0,2.0,1.0,,,,,,,,,,,,,,
318,PT02M51.00S,2025-03-07T01:07:01.4Z,2,REGULAR,foul,personal,['2freethrow'],1641783,,,1610612741,57,62,2025-03-07T01:07:11Z,3120000,False,,,0,,T. da Silva shooting personal FOUL (1 PF) (Giddey 2 FT),"[1641783, 1630581]",1610612753.0,ORL,shooting,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,,1.0,0.0,Giddey,1630581.0,,,,,,,,
320,PT02M51.00S,2025-03-07T01:07:34.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630581,,,1610612741,57,63,2025-03-07T01:23:30Z,3140000,False,,,0,,J. Giddey Free Throw 1 of 2 (9 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
321,PT02M51.00S,2025-03-07T01:07:44.4Z,2,REGULAR,substitution,out,[],1630532,,,1610612741,57,63,2025-03-07T01:07:54Z,3150000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M51.00S,2025-03-07T01:07:44.4Z,2,REGULAR,substitution,in,[],202709,,,1610612741,57,63,2025-03-07T01:07:54Z,3160000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M51.00S,2025-03-07T01:07:59.2Z,2,REGULAR,foul,technical,['1freethrow'],1630532,,,1610612741,57,63,2025-03-07T01:08:12Z,3170000,False,,,0,,F. Wagner technical FOUL (1 Tech),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,1627534.0,,2.0,1.0,,,,,,,,,,
324,PT02M51.00S,2025-03-07T01:08:13.7Z,2,REGULAR,freethrow,1 of 1,[],1629632,,,1610612741,57,63,2025-03-07T01:08:13Z,3180000,False,,,0,,MISS C. White technical Free Throw 1 of 1,[1629632],1610612741.0,CHI,technical,,,White,C. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
325,PT02M51.00S,2025-03-07T01:08:13.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,57,63,2025-03-07T01:08:13Z,3190000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,,,
326,PT02M51.00S,2025-03-07T01:07:34.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630581,,,1610612741,57,64,2025-03-07T01:23:30Z,3200000,False,,,0,,J. Giddey Free Throw 2 of 2 (10 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
327,PT02M36.00S,2025-03-07T01:08:55.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612753,57,64,2025-03-07T01:09:10Z,3210000,False,,,0,,J. Smith personal FOUL (3 PF) (Carter Jr. 2 FT),"[1630188, 1628976]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,,3.0,0.0,Carter Jr.,1628976.0,,,,,,,,
329,PT02M36.00S,2025-03-07T01:09:21.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,57,64,2025-03-07T01:12:04Z,3230000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M36.00S,2025-03-07T01:09:25.9Z,2,REGULAR,substitution,out,[],1641824,,,1610612753,57,64,2025-03-07T01:11:51Z,3235000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M36.00S,2025-03-07T01:09:25.9Z,2,REGULAR,substitution,in,[],1630200,,,1610612753,57,64,2025-03-07T01:11:51Z,3237500,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M36.00S,2025-03-07T01:12:19.7Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,58,64,2025-03-07T01:12:19Z,3250000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
334,PT02M36.00S,2025-03-07T01:12:43.1Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,59,64,2025-03-07T01:12:43Z,3260000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (9 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
335,PT02M21.00S,2025-03-07T01:13:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,8.886333771353483,47.05882352941176,1610612741,59,64,2025-03-07T01:13:30Z,3270000,False,15.0,31.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
336,PT02M19.00S,2025-03-07T01:13:05.3Z,2,REGULAR,rebound,defensive,[],202709,,,1610612753,59,64,2025-03-07T01:13:30Z,3280000,False,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,335.0,1.0,1.0,0.0,,,,,,,,,,,,,,
337,PT01M59.00S,2025-03-07T01:13:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,91.40932982917214,47.30392156862745,1610612753,61,64,2025-03-07T01:13:27Z,3290000,False,-13.0,28.0,1,right,K. Caldwell-Pope driving Layup (9 PTS) (T. da Silva 3 AST),"[203484, 1641783]",1610612753.0,ORL,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,3.14,Made,,,,,,,,,,,9.0,T. da Silva,1641783.0,3.0,,,,
339,PT01M47.00S,2025-03-07T01:13:34.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,6.1268068331143235,42.40196078431372,1610612741,61,64,2025-03-07T01:14:06Z,3310000,False,38.0,5.0,1,left,MISS K. Huerter turnaround Shot,[1628989],1610612741.0,CHI,turnaround,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,,
340,PT01M45.00S,2025-03-07T01:13:36.7Z,2,REGULAR,rebound,offensive,[],1628989,,,1610612741,61,64,2025-03-07T01:13:36Z,3320000,False,,,0,,K. Huerter REBOUND (Off:1 Def:3),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,339.0,4.0,3.0,1.0,,,,,,,,,,,,,,
341,PT01M45.00S,2025-03-07T01:13:37.7Z,2,REGULAR,foul,personal,['2freethrow'],202709,,,1610612741,61,64,2025-03-07T01:13:49Z,3330000,False,,,0,,C. Joseph shooting personal FOUL (1 PF) (Huerter 2 FT),"[202709, 1628989]",1610612753.0,ORL,shooting,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,,1.0,0.0,Huerter,1628989.0,,,,,,,,
343,PT01M45.00S,2025-03-07T01:14:07.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628989,,,1610612741,61,65,2025-03-07T01:14:07Z,3350000,False,,,0,,K. Huerter Free Throw 1 of 2 (6 PTS),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
344,PT01M45.00S,2025-03-07T01:14:10.9Z,2,REGULAR,substitution,out,[],1630188,,,1610612741,61,65,2025-03-07T01:14:16Z,3360000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
