actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
255,PT06M08.00S,2025-03-19T23:53:41.7Z,2,REGULAR,3pt,Jump Shot,[],202709,68.80749014454665,72.05882352941177,1610612753,41,34,2025-03-19T23:53:46Z,2530000,False,110.0,241.0,1,right,MISS C. Joseph 26' 3PT,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,
256,PT06M04.00S,2025-03-19T23:53:45.7Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,41,34,2025-03-19T23:53:46Z,2540000,False,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,255.0,,,,,3.0,2.0,1.0,,,,,,,,
257,PT05M46.00S,2025-03-19T23:54:03.2Z,2,REGULAR,2pt,Jump Shot,[],1628415,15.982260183968464,33.088235294117645,1610612745,41,36,2025-03-19T23:54:26Z,2550000,False,85.0,98.0,1,left,D. Brooks 12' fadeaway Jump Shot (7 PTS),[1628415],1610612745.0,HOU,fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,12.92,Made,,,,,,,7.0,,,,,,,,,,,
258,PT05M30.00S,2025-03-19T23:54:20.5Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,41,36,2025-03-19T23:54:24Z,2560000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1628415]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,Brooks,1628415.0,,,,,,,,,,,,
259,PT05M30.00S,2025-03-19T23:54:20.5Z,2,REGULAR,steal,,[],1628415,,,1610612745,41,36,2025-03-19T23:54:23Z,2570000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
260,PT05M19.00S,2025-03-19T23:54:31.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,32.40801576872536,63.725490196078425,1610612745,41,36,2025-03-19T23:54:37Z,2580000,False,-69.0,252.0,1,left,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.13,Missed,,,,,,,,,,,,,,,,,,
261,PT05M14.00S,2025-03-19T23:54:36.2Z,2,REGULAR,rebound,defensive,[],1641783,,,1610612753,41,36,2025-03-19T23:54:37Z,2590000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,,,260.0,,,,,1.0,1.0,0.0,,,,,,,,
262,PT05M00.00S,2025-03-19T23:54:49.2Z,2,REGULAR,3pt,Jump Shot,[],203484,75.64060446780552,87.25490196078431,1610612753,44,36,2025-03-19T23:54:55Z,2600000,False,186.0,176.0,1,right,K. Caldwell-Pope 25' 3PT  (8 PTS) (P. Banchero 3 AST),"[203484, 1631094]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.66,Made,,,,,,,8.0,,,,,,,,,P. Banchero,1631094.0,3.0
264,PT04M35.00S,2025-03-19T23:55:14.2Z,2,REGULAR,3pt,Jump Shot,[],1628415,27.54599211563732,17.401960784313726,1610612745,44,39,2025-03-19T23:55:18Z,2620000,False,163.0,206.0,1,left,D. Brooks 26' 3PT  (10 PTS) (T. Eason 2 AST),"[1628415, 1631106]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.3,Made,,,,,,,10.0,,,,,,,,,T. Eason,1631106.0,2.0
266,PT04M18.00S,2025-03-19T23:55:32.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,90.88370565045992,60.29411764705882,1610612753,44,39,2025-03-19T23:55:53Z,2640000,False,51.0,33.0,1,right,MISS P. Banchero 6' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
267,PT04M14.00S,2025-03-19T23:55:36.2Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,44,39,2025-03-19T23:55:38Z,2650000,False,,,0,,S. Adams REBOUND (Off:0 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,266.0,,,,,3.0,3.0,0.0,,,,,,,,
268,PT04M05.00S,2025-03-19T23:55:45.1Z,2,REGULAR,turnover,lost ball,[],1630224,,,1610612745,44,39,2025-03-19T23:55:50Z,2660000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 202709]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,2.0,Joseph,202709.0,,,,,,,,,,,,
269,PT04M05.00S,2025-03-19T23:55:45.1Z,2,REGULAR,steal,,[],202709,,,1610612753,44,39,2025-03-19T23:55:47Z,2670000,False,,,0,,C. Joseph STEAL (2 STL),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
270,PT04M02.00S,2025-03-19T23:55:48.2Z,2,REGULAR,turnover,bad pass,[],202709,,,1610612753,44,39,2025-03-19T23:56:45Z,2680000,False,,,0,,C. Joseph bad pass TURNOVER (1 TO),"[202709, 1631106]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,Eason,1631106.0,,,,,,,,,,,,
271,PT04M02.00S,2025-03-19T23:55:48.2Z,2,REGULAR,steal,,[],1631106,,,1610612745,44,39,2025-03-19T23:55:50Z,2690000,False,,,0,,T. Eason STEAL (3 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
272,PT03M58.00S,2025-03-19T23:55:51.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631106,5.863994743758213,51.71568627450981,1610612745,44,41,2025-03-19T23:57:50Z,2700000,False,-9.0,3.0,1,left,T. Eason driving Layup (2 PTS),[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,2.0,,,,,,,,,,,
273,PT03M47.00S,2025-03-19T23:56:03.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,86.81011826544021,50.73529411764706,1610612753,44,41,2025-03-19T23:57:58Z,2710000,False,4.0,71.0,1,right,MISS P. Banchero 7' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,,
274,PT03M45.00S,2025-03-19T23:56:05.0Z,2,REGULAR,rebound,offensive,[],1631094,,,1610612753,44,41,2025-03-19T23:56:09Z,2720000,False,,,0,,P. Banchero REBOUND (Off:1 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,273.0,,,,,3.0,2.0,1.0,,,,,,,,
275,PT03M44.00S,2025-03-19T23:56:06.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,92.32917214191852,49.26470588235294,1610612753,46,41,2025-03-19T23:56:15Z,2730000,False,-4.0,20.0,1,right,P. Banchero putback Layup (16 PTS),[1631094],1610612753.0,ORL,putback,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,16.0,,,,,,,,,,,
276,PT03M20.00S,2025-03-19T23:56:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,8.886333771353483,60.5392156862745,1610612745,46,43,2025-03-19T23:57:29Z,2740000,False,-53.0,31.0,1,left,A. Sengun 6' driving floating bank Jump Shot (8 PTS) (T. Eason 3 AST),"[1630578, 1631106]",1610612745.0,HOU,driving floating bank,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.11,Made,,,,,,,8.0,,,,,,,,,T. Eason,1631106.0,3.0
278,PT03M07.00S,2025-03-19T23:56:42.5Z,2,REGULAR,3pt,Jump Shot,[],203484,72.22404730617609,80.88235294117648,1610612753,46,43,2025-03-19T23:56:48Z,2760000,False,154.0,209.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
279,PT03M03.00S,2025-03-19T23:56:46.5Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,46,43,2025-03-19T23:56:48Z,2770000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,278.0,,,,,2.0,2.0,0.0,,,,,,,,
280,PT03M00.00S,2025-03-19T23:56:51.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631106,7.046649145860711,51.470588235294116,1610612745,46,45,2025-03-19T23:57:00Z,2780000,False,-7.0,14.0,1,left,T. Eason running DUNK (4 PTS) (D. Brooks 1 AST),"[1631106, 1628415]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,4.0,,,,,,,,,D. Brooks,1628415.0,1.0
282,PT03M00.00S,2025-03-19T23:57:03.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,46,45,2025-03-19T23:57:03Z,2800000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M00.00S,2025-03-19T23:58:20.7Z,2,REGULAR,substitution,out,[],1641783,,,1610612753,46,45,2025-03-19T23:59:42Z,2810000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M00.00S,2025-03-19T23:58:20.7Z,2,REGULAR,substitution,out,[],1628976,,,1610612753,46,45,2025-03-19T23:59:42Z,2820000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M00.00S,2025-03-19T23:58:20.7Z,2,REGULAR,substitution,out,[],203500,,,1610612753,46,45,2025-03-19T23:59:42Z,2830000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M00.00S,2025-03-19T23:58:20.7Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,46,45,2025-03-19T23:59:42Z,2840000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M00.00S,2025-03-19T23:58:20.7Z,2,REGULAR,substitution,in,[],1629048,,,1610612753,46,45,2025-03-19T23:59:42Z,2850000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M00.00S,2025-03-19T23:58:20.7Z,2,REGULAR,substitution,in,[],1627832,,,1610612753,46,45,2025-03-19T23:59:42Z,2860000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M46.00S,2025-03-20T00:00:06.4Z,2,REGULAR,3pt,Jump Shot,[],202709,94.03745072273325,95.58823529411765,1610612753,46,45,2025-03-20T00:00:11Z,2870000,False,228.0,4.0,1,right,MISS C. Joseph 3PT,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
290,PT02M41.00S,2025-03-20T00:00:11.4Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,46,45,2025-03-20T00:00:11Z,2880000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,289.0,,,,,4.0,3.0,1.0,,,,,,,,
291,PT02M30.00S,2025-03-20T00:00:22.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,14.14257555847569,41.42156862745098,1610612745,46,47,2025-03-20T00:00:31Z,2890000,False,43.0,80.0,1,left,A. Sengun 9' fadeaway bank Jump Shot (10 PTS),[1630578],1610612745.0,HOU,fadeaway bank,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.11,Made,,,,,,,10.0,,,,,,,,,,,
307,PT02M24.00S,2025-03-20T00:00:42.6Z,2,REGULAR,foul,personal,[],1628415,,,1610612753,46,47,2025-03-20T00:03:15Z,2915000,False,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 202709]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1151.0,2.0,0.0,Joseph,202709.0,,,
294,PT02M18.00S,2025-03-20T00:00:54.3Z,2,REGULAR,3pt,Jump Shot,[],1631094,71.56701708278581,80.88235294117648,1610612753,46,47,2025-03-20T00:03:15Z,2920000,False,154.0,215.0,1,right,MISS P. Banchero 26' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
295,PT02M14.00S,2025-03-20T00:00:58.0Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,46,47,2025-03-20T00:00:58Z,2930000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,294.0,,,,,2.0,0.0,2.0,,,,,,,,
296,PT02M11.00S,2025-03-20T00:01:00.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203484,71.82982917214193,22.058823529411764,1610612753,46,47,2025-03-20T00:03:15Z,2940000,False,-140.0,212.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
297,PT02M10.00S,2025-03-20T00:01:01.1Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,46,47,2025-03-20T00:04:07Z,2950000,False,,,0,,J. Green REBOUND (Off:1 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,296.0,,,,,5.0,4.0,1.0,,,,,,,,
298,PT02M00.00S,2025-03-20T00:01:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.703679369250986,47.30392156862745,1610612745,46,49,2025-03-20T00:01:16Z,2960000,False,13.0,20.0,1,left,J. Green driving finger roll Layup (14 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.4,Made,,,,,,,14.0,,,,,,,,,,,
299,PT01M48.00S,2025-03-20T00:01:24.3Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612753,46,49,2025-03-20T00:01:33Z,2970000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630578, 1631094]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1628159.0,1.0,0.0,Banchero,1631094.0,,,
301,PT01M48.00S,2025-03-20T00:02:33.7Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,47,49,2025-03-20T00:02:33Z,2990000,False,,,0,,P. Banchero Free Throw 1 of 2 (17 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
302,PT01M48.00S,2025-03-20T00:02:34.6Z,2,REGULAR,substitution,out,[],202709,,,1610612753,47,49,2025-03-20T00:02:42Z,3000000,False,,,0,,SUB out: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M48.00S,2025-03-20T00:02:34.6Z,2,REGULAR,substitution,out,[],1628415,,,1610612753,47,49,2025-03-20T00:02:42Z,3010000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M48.00S,2025-03-20T00:02:34.6Z,2,REGULAR,substitution,in,[],1641710,,,1610612753,47,49,2025-03-20T00:02:42Z,3020000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M48.00S,2025-03-20T00:02:34.6Z,2,REGULAR,substitution,in,[],1631095,,,1610612753,47,49,2025-03-20T00:02:42Z,3030000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M48.00S,2025-03-20T00:02:59.5Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,48,49,2025-03-20T00:02:59Z,3040000,False,,,0,,P. Banchero Free Throw 2 of 2 (18 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
310,PT01M35.00S,2025-03-20T00:03:14.1Z,2,REGULAR,3pt,Jump Shot,[],1630224,35.03613666228647,42.64705882352941,1610612745,48,49,2025-03-20T00:04:47Z,3050000,False,37.0,277.0,1,left,MISS J. Green 27' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,27.92,Missed,,,,,,,,,,,,,,,,,,
311,PT01M31.00S,2025-03-20T00:03:18.1Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,48,49,2025-03-20T00:03:18Z,3060000,False,,,0,,T. Eason REBOUND (Off:2 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,310.0,,,,,4.0,2.0,2.0,,,,,,,,
312,PT01M29.00S,2025-03-20T00:03:19.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630578,6.652431011826544,50.245098039215684,1610612745,48,51,2025-03-20T00:05:38Z,3070000,False,-1.0,10.0,1,left,A. Sengun DUNK (12 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,12.0,,,,,,,,,,,
314,PT01M07.00S,2025-03-20T00:03:41.5Z,2,REGULAR,3pt,Jump Shot,[],203484,93.38042049934296,95.34313725490196,1610612753,48,51,2025-03-20T00:03:45Z,3090000,False,227.0,10.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
315,PT01M03.00S,2025-03-20T00:03:45.5Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,48,51,2025-03-20T00:03:45Z,3100000,False,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,,,314.0,,,,,5.0,4.0,1.0,,,,,,,,
316,PT00M44.70S,2025-03-20T00:04:04.8Z,2,REGULAR,turnover,bad pass,[],1630578,,,1610612745,48,51,2025-03-20T00:04:08Z,3110000,False,,,0,,A. Sengun bad pass TURNOVER (2 TO),"[1630578, 1629048]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,,,,,,2.0,Bitadze,1629048.0,,,,,,,,,,,,
317,PT00M44.70S,2025-03-20T00:04:04.8Z,2,REGULAR,steal,,[],1629048,,,1610612753,48,51,2025-03-20T00:09:19Z,3120000,False,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
318,PT00M41.00S,2025-03-20T00:04:09.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,79.71419185282524,52.20588235294118,1610612753,50,51,2025-03-20T00:04:18Z,3130000,False,11.0,138.0,1,right,K. Caldwell-Pope 13' running pullup Jump Shot (10 PTS),[203484],1610612753.0,ORL,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,13.86,Made,,,,,,,10.0,,,,,,,,,,,
319,PT00M28.70S,2025-03-20T00:04:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,6.783837056504599,55.14705882352941,1610612745,50,51,2025-03-20T00:42:54Z,3140000,False,-26.0,11.0,1,left,MISS F. VanVleet driving finger roll Layup,[1627832],1610612745.0,HOU,driving finger roll,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,,,,,,,,,,
320,PT00M26.30S,2025-03-20T00:04:29.1Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,50,51,2025-03-20T00:04:29Z,3150000,False,,,0,,A. Sengun REBOUND (Off:2 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,319.0,,,,,6.0,4.0,2.0,,,,,,,,
321,PT00M25.50S,2025-03-20T00:04:29.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630578,6.1268068331143235,55.63725490196079,1610612745,50,51,2025-03-20T00:04:33Z,3160000,False,-28.0,5.0,1,left,MISS A. Sengun Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
322,PT00M25.50S,2025-03-20T00:04:29.9Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,50,51,2025-03-20T00:04:33Z,3170000,False,,,0,,A. Sengun REBOUND (Off:3 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,321.0,,,,,7.0,4.0,3.0,,,,,,,,
323,PT00M22.20S,2025-03-20T00:04:33.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,24.655059132720105,85.5392156862745,1610612745,50,51,2025-03-20T00:04:36Z,3180000,False,-178.0,179.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
324,PT00M20.20S,2025-03-20T00:04:35.2Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,50,51,2025-03-20T00:04:36Z,3190000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,323.0,,,,,3.0,1.0,2.0,,,,,,,,
325,PT00M13.70S,2025-03-20T00:04:43.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,6.258212877792378,46.81372549019608,1610612745,50,53,2025-03-20T00:04:47Z,3200000,False,16.0,6.0,1,left,J. Smith Jr. cutting Layup (7 PTS) (T. Eason 4 AST),"[1631095, 1631106]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,7.0,,,,,,,,,T. Eason,1631106.0,4.0
327,PT00M05.40S,2025-03-20T00:04:56.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,85.75886990801577,55.63725490196079,1610612753,50,53,2025-03-20T00:07:56Z,3220000,False,28.0,81.0,1,right,MISS F. Wagner 8' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,8.61,Missed,,,,,,,,,,,,,,,,,,
328,PT00M02.90S,2025-03-20T00:04:59.4Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,50,53,2025-03-20T00:07:56Z,3230000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,327.0,,,,,3.0,0.0,3.0,,,,,,,,
329,PT00M02.90S,2025-03-20T00:05:02.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,94.40999984741211,50.0,1610612753,52,53,2025-03-20T00:05:06Z,3240000,False,0.0,0.0,1,right,G. Bitadze tip Layup (6 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,6.0,,,,,,,,,,,
330,PT00M00.60S,2025-03-20T00:05:04.6Z,2,REGULAR,3pt,Jump Shot,[],1627832,31.311596583442842,6.640625,1610612745,52,56,2025-03-20T00:05:19Z,3250000,False,217.0,242.0,1,left,F. VanVleet 32' 3PT pullup (7 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,32.48,Made,,,,,,,7.0,,,,,,,,,,,
332,PT00M00.00S,2025-03-20T00:05:45.9Z,2,REGULAR,period,end,[],0,,,1610612753,52,56,2025-03-20T00:05:45Z,3270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2025-03-20T00:17:32.7Z,3,REGULAR,substitution,out,['startperiod'],1629048,,,1610612753,52,56,2025-03-20T00:20:22Z,3280000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2025-03-20T00:17:32.7Z,3,REGULAR,substitution,out,['startperiod'],1641710,,,1610612753,52,56,2025-03-20T00:20:22Z,3290000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2025-03-20T00:17:32.7Z,3,REGULAR,substitution,out,['startperiod'],1631095,,,1610612753,52,56,2025-03-20T00:20:22Z,3300000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
