actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
178,PT00M33.40S,2025-03-02T23:40:02.3Z,1,REGULAR,3pt,Jump Shot,[],1630532,68.80749014454665,25.0,1610612753,17,26,2025-03-02T23:47:44Z,1780000,False,-125.0,241.0,1,right,MISS F. Wagner 27' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,27.12,Missed,,,,,,,,,,,,,,,,,,
179,PT00M29.50S,2025-03-02T23:40:06.2Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,17,26,2025-03-02T23:40:12Z,1790000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,178.0,1.0,0.0,1.0,,,,
180,PT00M27.90S,2025-03-02T23:40:07.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,93.24901445466492,55.88235294117647,1610612753,17,26,2025-03-03T00:39:37Z,1800000,False,29.0,11.0,1,right,MISS G. Bitadze driving Layup - blocked,"[1629048, 1630567]",1610612753.0,ORL,driving,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,Barnes,1630567.0,,
181,PT00M27.90S,2025-03-02T23:40:07.9Z,1,REGULAR,block,,[],1630567,,,1610612753,17,26,2025-03-02T23:55:26Z,1810000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
182,PT00M26.70S,2025-03-02T23:40:09.1Z,1,REGULAR,rebound,offensive,[],1641783,,,1610612753,17,26,2025-03-02T23:40:15Z,1820000,False,,,0,,T. da Silva REBOUND (Off:1 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,180.0,2.0,1.0,1.0,,,,
183,PT00M25.60S,2025-03-02T23:40:12.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641783,89.50804862023654,50.857843137254896,1610612753,19,26,2025-03-02T23:48:32Z,1830000,False,4.0,46.0,1,right,T. da Silva putback Layup (2 PTS),[1641783],1610612753.0,ORL,putback,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,2.0,,,,,,,,,,,,,,,,,
184,PT00M08.30S,2025-03-02T23:40:31.4Z,1,REGULAR,violation,kicked ball,[],1641710,,,1610612761,19,26,2025-03-02T23:40:46Z,1840000,False,,,0,,A. Black kicked ball VIOLATION,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,
185,PT00M08.30S,2025-03-02T23:40:38.8Z,1,REGULAR,substitution,out,[],1642347,,,1610612761,19,26,2025-03-02T23:40:45Z,1850000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT00M08.30S,2025-03-02T23:40:38.8Z,1,REGULAR,substitution,in,[],1630193,,,1610612761,19,26,2025-03-02T23:40:45Z,1860000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT00M02.10S,2025-03-02T23:41:11.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641783,,,1610612761,19,26,2025-03-02T23:41:36Z,1870000,False,,,0,,T. da Silva shooting personal FOUL (2 PF) (Poeltl 2 FT),"[1641783, 1627751]",1610612753.0,ORL,shooting,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627963.0,2.0,0.0,Poeltl,1627751.0,,,,,,,,,
189,PT00M02.10S,2025-03-02T23:41:40.0Z,1,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,19,27,2025-03-02T23:41:40Z,1890000,False,,,0,,J. Poeltl Free Throw 1 of 2 (3 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
190,PT00M02.10S,2025-03-02T23:41:40.7Z,1,REGULAR,substitution,out,[],1630193,,,1610612761,19,27,2025-03-02T23:41:44Z,1900000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT00M02.10S,2025-03-02T23:41:40.7Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,19,27,2025-03-02T23:41:44Z,1910000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT00M02.10S,2025-03-02T23:41:40.0Z,1,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,19,27,2025-03-02T23:42:06Z,1920000,False,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT00M00.30S,2025-03-02T23:41:41.8Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,19,27,2025-03-02T23:42:06Z,1930000,False,,,0,,J. Isaac REBOUND (Off:0 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,192.0,2.0,2.0,0.0,,,,
196,PT00M00.00S,2025-03-02T23:42:15.4Z,1,REGULAR,period,end,[],0,,,1610612753,19,27,2025-03-02T23:42:15Z,1960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2025-03-02T23:43:08.3Z,2,REGULAR,substitution,out,['startperiod'],1642347,,,1610612753,19,27,2025-03-02T23:44:41Z,1970000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2025-03-02T23:43:08.3Z,2,REGULAR,substitution,in,['startperiod'],1630193,,,1610612753,19,27,2025-03-02T23:44:41Z,1980000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2025-03-02T23:44:44.7Z,2,REGULAR,period,start,[],0,,,1610612753,19,27,2025-03-02T23:44:44Z,1990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT11M35.00S,2025-03-02T23:45:09.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,94.95729303547962,62.745098039215684,1610612753,21,27,2025-03-02T23:49:43Z,2000000,False,64.0,-5.0,1,right,F. Wagner 6' driving floating Jump Shot (6 PTS) (G. Bitadze 1 AST),"[1630532, 1629048]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.39,Made,6.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,,,,
202,PT11M13.00S,2025-03-02T23:45:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642266,12.565703022339028,45.34313725490196,1610612761,21,29,2025-03-02T23:45:35Z,2020000,False,23.0,66.0,1,left,J. Walter 6' driving bank Jump Shot (7 PTS) (S. Barnes 3 AST),"[1642266, 1630567]",1610612761.0,TOR,driving bank,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,7.0,S. Barnes,1630567.0,3.0,,,,,,,,,,,,,,
204,PT10M49.00S,2025-03-02T23:45:55.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,87.72996057818659,45.588235294117645,1610612753,23,29,2025-03-02T23:46:03Z,2040000,False,-22.0,63.0,1,right,A. Black 6' pullup bank Jump Shot (5 PTS) (G. Bitadze 2 AST),"[1641710, 1629048]",1610612753.0,ORL,pullup bank,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,6.66,Made,5.0,G. Bitadze,1629048.0,2.0,,,,,,,,,,,,,,
206,PT10M35.00S,2025-03-02T23:46:08.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,16.245072273324574,51.470588235294116,1610612761,23,29,2025-03-02T23:46:13Z,2060000,False,-7.0,100.0,1,left,MISS S. Barnes 10' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,10.05,Missed,,,,,,,,,,,,,,,,,,
207,PT10M31.00S,2025-03-02T23:46:12.3Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,23,29,2025-03-02T23:46:13Z,2070000,False,,,0,,J. Isaac REBOUND (Off:0 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,206.0,3.0,3.0,0.0,,,,
208,PT10M16.00S,2025-03-02T23:46:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,92.59198423127464,47.30392156862745,1610612753,23,29,2025-03-02T23:46:33Z,2080000,False,-13.0,17.0,1,right,MISS J. Isaac cutting Layup,[1628371],1610612753.0,ORL,cutting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,2.18,Missed,,,,,,,,,,,,,,,,,,
209,PT10M16.00S,2025-03-02T23:46:27.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,23,29,2025-03-02T23:46:33Z,2090000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,208.0,3.0,3.0,0.0,,,,
210,PT10M16.00S,2025-03-02T23:46:32.7Z,2,REGULAR,foul,personal,[],1628371,,,1610612761,23,29,2025-03-02T23:46:38Z,2100000,False,,,0,,J. Isaac personal FOUL (1 PF),"[1628371, 1627751]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1146.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,
212,PT10M02.00S,2025-03-02T23:47:02.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,14.4053876478318,41.42156862745098,1610612761,23,29,2025-03-02T23:47:07Z,2120000,False,43.0,83.0,1,left,MISS I. Quickley 9' floating Shot,[1630193],1610612761.0,TOR,floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,9.33,Missed,,,,,,,,,,,,,,,,,,
213,PT10M00.00S,2025-03-02T23:47:04.3Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,23,29,2025-03-02T23:47:07Z,2130000,False,,,0,,J. Isaac REBOUND (Off:0 Def:4),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,212.0,4.0,4.0,0.0,,,,
214,PT09M52.00S,2025-03-02T23:47:13.0Z,2,REGULAR,3pt,Jump Shot,[],1629048,65.91655716162943,51.71568627450981,1610612753,23,29,2025-03-02T23:47:18Z,2140000,False,9.0,268.0,1,right,MISS G. Bitadze 26' 3PT,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,26.8,Missed,,,,,,,,,,,,,,,,,,
215,PT09M47.00S,2025-03-02T23:47:18.0Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,23,29,2025-03-02T23:47:18Z,2150000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,214.0,4.0,4.0,0.0,,,,
216,PT09M44.00S,2025-03-02T23:47:21.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630639,6.915243101182654,58.08823529411765,1610612761,23,29,2025-03-02T23:47:37Z,2160000,False,-40.0,13.0,1,left,MISS A. Lawson running Layup - blocked,"[1630639, 1641783]",1610612761.0,TOR,running,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,4.23,Missed,,,,,,,,,,,,,,,da Silva,1641783.0,,
217,PT09M44.00S,2025-03-02T23:47:21.7Z,2,REGULAR,block,,[],1641783,,,1610612761,23,29,2025-03-02T23:47:25Z,2170000,False,,,0,,T. da Silva BLOCK (1 BLK),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
218,PT09M44.00S,2025-03-02T23:47:21.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,23,29,2025-03-02T23:47:37Z,2180000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,216.0,,,,,,,
220,PT09M40.00S,2025-03-02T23:47:45.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,20.71287779237845,8.088235294117647,1610612761,23,32,2025-03-02T23:47:51Z,2200000,False,210.0,142.0,1,left,I. Quickley 25' 3PT step back (5 PTS) (J. Poeltl 2 AST),"[1630193, 1627751]",1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.33,Made,5.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,
222,PT09M13.00S,2025-03-02T23:48:12.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,90.3580814717477,47.05882352941176,1610612753,23,32,2025-03-02T23:48:16Z,2220000,False,-15.0,38.0,1,right,MISS F. Wagner driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
223,PT09M10.00S,2025-03-02T23:48:14.5Z,2,REGULAR,rebound,defensive,[],1642266,,,1610612761,23,32,2025-03-02T23:48:14Z,2230000,False,,,0,,J. Walter REBOUND (Off:1 Def:2),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,222.0,3.0,2.0,1.0,,,,
224,PT09M08.00S,2025-03-02T23:48:23.9Z,2,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612761,23,32,2025-03-02T23:50:12Z,2240000,False,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Quickley 2 FT),"[1629048, 1630193]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1627963.0,2.0,0.0,Quickley,1630193.0,,,,,,,,,
226,PT09M08.00S,2025-03-02T23:48:53.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630193,,,1610612761,23,33,2025-03-02T23:49:51Z,2260000,False,,,0,,I. Quickley Free Throw 1 of 2 (6 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
235,PT09M08.00S,2025-03-02T23:48:53.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630193,,,1610612761,23,34,2025-03-02T23:49:51Z,2265000,False,,,0,,I. Quickley Free Throw 2 of 2 (7 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
227,PT09M08.00S,2025-03-02T23:48:53.9Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,23,34,2025-03-02T23:49:51Z,2270000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M08.00S,2025-03-02T23:48:53.9Z,2,REGULAR,substitution,out,[],1641783,,,1610612753,23,34,2025-03-02T23:49:51Z,2280000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M08.00S,2025-03-02T23:48:53.9Z,2,REGULAR,substitution,out,[],1630639,,,1610612753,23,34,2025-03-02T23:49:51Z,2290000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M08.00S,2025-03-02T23:48:53.9Z,2,REGULAR,substitution,out,[],1630567,,,1610612753,23,34,2025-03-02T23:49:51Z,2300000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M08.00S,2025-03-02T23:48:53.9Z,2,REGULAR,substitution,in,[],203484,,,1610612753,23,34,2025-03-02T23:49:51Z,2310000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M08.00S,2025-03-02T23:48:53.9Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,23,34,2025-03-02T23:49:51Z,2320000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M08.00S,2025-03-02T23:48:53.9Z,2,REGULAR,substitution,in,[],1641711,,,1610612753,23,34,2025-03-02T23:49:51Z,2330000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT09M08.00S,2025-03-02T23:48:53.9Z,2,REGULAR,substitution,in,[],1642367,,,1610612753,23,34,2025-03-02T23:49:51Z,2340000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M47.00S,2025-03-02T23:49:58.4Z,2,REGULAR,3pt,Jump Shot,[],203484,91.14651773981603,2.941176470588235,1610612753,26,34,2025-03-02T23:50:07Z,2350000,False,-235.0,31.0,1,right,K. Caldwell-Pope 3PT  (7 PTS) (A. Black 1 AST),"[203484, 1641710]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,23.73,Made,7.0,A. Black,1641710.0,1.0,,,,,,,,,,,,,,
238,PT08M35.00S,2025-03-02T23:50:11.8Z,2,REGULAR,3pt,Jump Shot,[],1630193,27.283180026281208,82.59803921568627,1610612761,26,34,2025-03-03T00:24:51Z,2370000,False,-163.0,204.0,1,left,MISS I. Quickley 26' pullup 3PT,[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
239,PT08M34.00S,2025-03-02T23:50:12.8Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612761,26,34,2025-03-03T00:24:51Z,2380000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,238.0,5.0,4.0,1.0,,,,
240,PT08M33.00S,2025-03-02T23:50:17.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612761,26,36,2025-03-03T00:24:18Z,2390000,False,0.0,0.0,1,left,J. Poeltl tip Layup (5 PTS),[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
241,PT08M06.00S,2025-03-02T23:50:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.06636005256242,48.28431372549019,1610612753,28,36,2025-03-02T23:50:45Z,2400000,False,-9.0,22.0,1,right,F. Wagner driving finger roll Layup (8 PTS) (K. Caldwell-Pope 1 AST),"[1630532, 203484]",1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.37,Made,8.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,
243,PT07M51.00S,2025-03-02T23:50:54.3Z,2,REGULAR,3pt,Jump Shot,[],1642266,33.590670170827856,23.284313725490197,1610612761,28,36,2025-03-02T23:50:58Z,2420000,False,134.0,263.0,1,left,MISS J. Walter 29' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,29.53,Missed,,,,,,,,,,,,,,,,,,
244,PT07M47.00S,2025-03-02T23:50:58.3Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,28,36,2025-03-02T23:50:58Z,2430000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,243.0,2.0,1.0,1.0,,,,
245,PT07M43.00S,2025-03-02T23:51:04.3Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612753,28,36,2025-03-02T23:51:21Z,2440000,False,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Wagner 2 FT),"[1627751, 1630532]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,
247,PT07M43.00S,2025-03-02T23:51:32.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,28,36,2025-03-02T23:51:32Z,2460000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M43.00S,2025-03-02T23:51:40.8Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,28,36,2025-03-02T23:54:22Z,2470000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M43.00S,2025-03-02T23:51:40.8Z,2,REGULAR,substitution,out,[],1630193,,,1610612753,28,36,2025-03-02T23:54:22Z,2480000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M43.00S,2025-03-02T23:51:40.8Z,2,REGULAR,substitution,out,[],1642266,,,1610612753,28,36,2025-03-02T23:54:22Z,2490000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M43.00S,2025-03-02T23:51:40.8Z,2,REGULAR,substitution,out,[],1627751,,,1610612753,28,36,2025-03-02T23:54:22Z,2500000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M43.00S,2025-03-02T23:51:40.8Z,2,REGULAR,substitution,out,[],1642367,,,1610612753,28,36,2025-03-02T23:54:22Z,2510000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M43.00S,2025-03-02T23:51:40.8Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,28,36,2025-03-02T23:54:22Z,2520000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M43.00S,2025-03-02T23:51:40.8Z,2,REGULAR,substitution,in,[],1630639,,,1610612753,28,36,2025-03-02T23:54:22Z,2530000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M43.00S,2025-03-02T23:51:40.8Z,2,REGULAR,substitution,in,[],1631115,,,1610612753,28,36,2025-03-02T23:54:22Z,2540000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M43.00S,2025-03-02T23:51:40.8Z,2,REGULAR,substitution,in,[],1642347,,,1610612753,28,36,2025-03-02T23:54:22Z,2550000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M43.00S,2025-03-02T23:51:40.8Z,2,REGULAR,substitution,in,[],1629628,,,1610612753,28,36,2025-03-02T23:54:22Z,2560000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M43.00S,2025-03-02T23:54:32.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630532,,,1610612753,29,36,2025-03-02T23:57:47Z,2570000,False,,,0,,F. Wagner Free Throw 1 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
259,PT07M43.00S,2025-03-02T23:54:32.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630532,,,1610612753,30,36,2025-03-02T23:57:47Z,2580000,False,,,0,,F. Wagner Free Throw 2 of 2 (10 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
260,PT07M28.00S,2025-03-02T23:55:06.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,8.09789750328515,60.29411764705882,1610612761,30,36,2025-03-02T23:58:28Z,2590000,False,-51.0,24.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,,,,,,,,,,,,,,,,,
261,PT07M27.00S,2025-03-02T23:55:07.1Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,30,36,2025-03-02T23:55:15Z,2600000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,260.0,1.0,1.0,0.0,,,,
262,PT07M23.00S,2025-03-02T23:55:17.7Z,2,REGULAR,foul,personal,[],1642347,,,1610612753,30,36,2025-03-02T23:55:41Z,2610000,False,,,0,,J. Shead personal FOUL (2 PF),"[1642347, 1630532]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627963.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,
