actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
261,PT06M09.00S,2025-03-05T00:54:36.6Z,2,REGULAR,3pt,Jump Shot,[],1631094,31.718134034165573,22.794117647058826,1610612753,38,33,2025-03-05T00:54:41Z,2580000,False,136.0,246.0,1,left,P. Banchero 28' 3PT pullup (11 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,28.08,Made,11.0,,,,,,,,,,,,,,,,,
262,PT05M56.00S,2025-03-05T00:54:49.5Z,2,REGULAR,turnover,bad pass,[],1642347,,,1610612761,38,33,2025-03-05T00:54:55Z,2590000,False,,,0,,J. Shead bad pass TURNOVER (2 TO),"[1642347, 1631094]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,8-16 Left,,,,,,,2.0,,,,,Banchero,1631094.0,,,,,,,
263,PT05M56.00S,2025-03-05T00:54:49.5Z,2,REGULAR,steal,,[],1631094,,,1610612753,38,33,2025-03-05T00:54:51Z,2600000,False,,,0,,P. Banchero STEAL (3 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
264,PT05M52.00S,2025-03-05T00:54:53.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,7.276609724047319,47.549019607843135,1610612753,40,33,2025-03-05T00:55:00Z,2610000,False,12.0,16.0,1,left,P. Banchero running Layup (13 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.01,Made,13.0,,,,,,,,,,,,,,,,,
265,PT05M23.00S,2025-03-05T00:55:22.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,90.45663600525624,51.470588235294116,1610612761,40,33,2025-03-05T00:55:26Z,2620000,False,7.0,37.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,,
266,PT05M22.00S,2025-03-05T00:55:23.1Z,2,REGULAR,rebound,offensive,[],1631115,,,1610612761,40,33,2025-03-05T00:55:26Z,2630000,False,,,0,,O. Robinson REBOUND (Off:2 Def:0),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,265.0,2.0,0.0,2.0,,,,,,,,,
267,PT05M20.00S,2025-03-05T00:55:26.1Z,2,REGULAR,turnover,lost ball,[],1631115,,,1610612761,40,33,2025-03-05T00:55:30Z,2640000,False,,,0,,O. Robinson lost ball TURNOVER (3 TO),"[1631115, 1628976]",1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,,,,,Carter Jr.,1628976.0,,,,,,,
268,PT05M20.00S,2025-03-05T00:55:26.1Z,2,REGULAR,steal,,[],1628976,,,1610612753,40,33,2025-03-05T00:55:28Z,2650000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
269,PT05M15.00S,2025-03-05T00:55:30.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203484,35.39750328515112,37.00980392156863,1610612753,40,33,2025-03-05T00:56:33Z,2660000,False,65.0,280.0,1,left,MISS K. Caldwell-Pope 28' running pullup 3PT,[203484],1610612753.0,ORL,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,28.76,Missed,,,,,,,,,,,,,,,,,,
270,PT05M12.00S,2025-03-05T00:55:33.9Z,2,REGULAR,rebound,defensive,[],1631115,,,1610612761,40,33,2025-03-05T00:55:38Z,2670000,False,,,0,,O. Robinson REBOUND (Off:2 Def:1),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,269.0,3.0,1.0,2.0,,,,,,,,,
271,PT05M08.00S,2025-03-05T00:55:39.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,92.82194480946123,45.833333333333336,1610612761,40,35,2025-03-05T00:55:46Z,2680000,False,-21.0,15.0,1,right,J. Shead driving Layup (2 PTS),[1642347],1610612761.0,TOR,driving,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,2.56,Made,2.0,,,,,,,,,,,,,,,,,
272,PT05M08.00S,2025-03-05T00:55:45.2Z,2,REGULAR,foul,personal,['1freethrow'],202709,,,1610612761,40,35,2025-03-05T00:56:13Z,2690000,False,,,0,,C. Joseph shooting personal FOUL (1 PF) (Shead 1 FT),"[202709, 1642347]",1610612753.0,ORL,shooting,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627519.0,1.0,0.0,Shead,1642347.0,,
274,PT05M08.00S,2025-03-05T00:55:55.5Z,2,REGULAR,substitution,out,[],1630532,,,1610612761,40,35,2025-03-05T00:56:11Z,2710000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M08.00S,2025-03-05T00:55:55.5Z,2,REGULAR,substitution,out,[],1630639,,,1610612761,40,35,2025-03-05T00:56:11Z,2720000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M08.00S,2025-03-05T00:55:55.5Z,2,REGULAR,substitution,out,[],1631197,,,1610612761,40,35,2025-03-05T00:56:11Z,2730000,False,,,0,,SUB out: J. Rhoden,[1631197],1610612761.0,TOR,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M08.00S,2025-03-05T00:55:55.5Z,2,REGULAR,substitution,in,[],1641724,,,1610612761,40,35,2025-03-05T00:56:11Z,2740000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M08.00S,2025-03-05T00:55:55.5Z,2,REGULAR,substitution,in,[],1642367,,,1610612761,40,35,2025-03-05T00:56:11Z,2750000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M08.00S,2025-03-05T00:55:55.5Z,2,REGULAR,substitution,in,[],1642266,,,1610612761,40,35,2025-03-05T00:56:11Z,2760000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M08.00S,2025-03-05T00:56:26.8Z,2,REGULAR,violation,lane,[],1631094,,,1610612761,40,35,2025-03-05T00:56:26Z,2770000,False,,,0,,P. Banchero lane VIOLATION,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M08.00S,2025-03-05T00:56:40.3Z,2,REGULAR,freethrow,1 of 1,[],1642347,,,1610612761,40,36,2025-03-05T00:56:40Z,2780000,False,,,0,,J. Shead Free Throw 1 of 1 (3 PTS),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
282,PT05M05.00S,2025-03-05T00:56:48.1Z,2,REGULAR,foul,personal,[],1642347,,,1610612753,40,36,2025-03-05T00:57:06Z,2790000,False,,,0,,J. Shead personal FOUL (2 PF),"[1642347, 202709]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,202049.0,2.0,0.0,Joseph,202709.0,,
284,PT04M50.00S,2025-03-05T00:57:17.1Z,2,REGULAR,2pt,Jump Shot,[],203484,26.593298291721425,59.55882352941176,1610612753,40,36,2025-03-05T00:57:21Z,2810000,False,-48.0,197.0,1,left,MISS K. Caldwell-Pope 20' pullup Shot,[203484],1610612753.0,ORL,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,20.32,Missed,,,,,,,,,,,,,,,,,,
285,PT04M48.00S,2025-03-05T00:57:19.1Z,2,REGULAR,rebound,defensive,[],1642367,,,1610612761,40,36,2025-03-05T00:57:21Z,2820000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:2),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,16-24 Center,,,,,,,,284.0,3.0,2.0,1.0,,,,,,,,,
286,PT04M44.00S,2025-03-05T00:57:23.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,72.7168199737188,78.18627450980392,1610612761,40,39,2025-03-05T00:57:29Z,2830000,False,141.0,204.0,1,right,R. Barrett 24' 3PT running (12 PTS) (J. Shead 2 AST),"[1629628, 1642347]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,24.79,Made,12.0,J. Shead,1642347.0,2.0,,,,,,,,,,,,,,
288,PT04M32.00S,2025-03-05T00:57:35.3Z,2,REGULAR,3pt,Jump Shot,[],1631094,32.637976346911955,26.470588235294116,1610612753,40,39,2025-03-05T00:58:37Z,2850000,False,118.0,254.0,1,left,MISS P. Banchero 28' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,28.02,Missed,,,,,,,,,,,,,,,,,,
289,PT04M30.00S,2025-03-05T00:57:37.3Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,40,39,2025-03-05T00:57:40Z,2860000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,,288.0,4.0,4.0,0.0,,,,,,,,,
291,PT04M12.00S,2025-03-05T00:58:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642367,91.24507227332458,50.73529411764706,1610612761,40,39,2025-03-05T00:58:08Z,2880000,False,4.0,30.0,1,right,MISS J. Mogbo cutting Layup,[1642367],1610612761.0,TOR,cutting,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,3.0,Missed,,,,,,,,,,,,,,,,,,
292,PT04M09.00S,2025-03-05T00:58:06.5Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,40,39,2025-03-05T00:58:08Z,2890000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,291.0,3.0,2.0,1.0,,,,,,,,,
293,PT03M55.00S,2025-03-05T00:58:22.5Z,2,REGULAR,foul,offensive,[],1631094,,,1610612753,40,39,2025-03-05T00:59:14Z,2900000,False,,,0,,P. Banchero charge offensive FOUL (1 PF),"[1631094, 1642266]",1610612753.0,ORL,charge,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627519.0,1.0,0.0,Walter,1642266.0,,
295,PT03M55.00S,2025-03-05T00:58:22.5Z,2,REGULAR,turnover,offensive foul,[],1631094,,,1610612753,40,39,2025-03-05T00:58:22Z,2920000,False,,,0,,P. Banchero offensive foul TURNOVER (1 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,1627519.0,,,,,,
296,PT03M55.00S,2025-03-05T00:58:30.7Z,2,REGULAR,substitution,out,[],1631115,,,1610612761,40,39,2025-03-05T00:59:01Z,2930000,False,,,0,,SUB out: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M55.00S,2025-03-05T00:58:30.7Z,2,REGULAR,substitution,out,[],1642347,,,1610612761,40,39,2025-03-05T00:59:01Z,2940000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M55.00S,2025-03-05T00:58:30.7Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,40,39,2025-03-05T00:59:01Z,2950000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M55.00S,2025-03-05T00:58:30.7Z,2,REGULAR,substitution,in,[],1630193,,,1610612761,40,39,2025-03-05T00:59:01Z,2960000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M55.00S,2025-03-05T00:59:28.3Z,2,REGULAR,substitution,out,[],1642367,,,1610612761,40,39,2025-03-05T00:59:36Z,2980000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M55.00S,2025-03-05T00:59:28.3Z,2,REGULAR,substitution,in,[],1627751,,,1610612761,40,39,2025-03-05T00:59:36Z,2990000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M39.00S,2025-03-05T01:01:07.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630567,85.54533508541392,44.93336397058824,1610612761,40,39,2025-03-05T01:02:06Z,3000000,False,-25.0,83.0,1,right,MISS S. Barnes 8' turnaround Hook,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,8.72,Missed,,,,,,,,,,,,,,,,,,
304,PT03M37.00S,2025-03-05T01:01:09.5Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,40,39,2025-03-05T01:01:14Z,3010000,False,,,0,,S. Barnes REBOUND (Off:3 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,303.0,6.0,3.0,3.0,,,,,,,,,
305,PT03M36.00S,2025-03-05T01:01:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630567,93.08475689881735,50.245098039215684,1610612761,40,41,2025-03-05T01:01:19Z,3020000,False,1.0,13.0,1,right,S. Barnes putback Layup (4 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.26,Made,4.0,,,,,,,,,,,,,,,,,
306,PT03M15.00S,2025-03-05T01:01:31.1Z,2,REGULAR,3pt,Jump Shot,[],202709,7.933639947437584,5.637254901960787,1610612753,43,41,2025-03-05T01:01:35Z,3030000,False,222.0,22.0,1,left,C. Joseph 3PT  (3 PTS) (K. Caldwell-Pope 2 AST),"[202709, 203484]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Right Corner 3,24+ Right,22.29,Made,3.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,,,
308,PT03M01.00S,2025-03-05T01:01:44.6Z,2,REGULAR,3pt,Jump Shot,[],1630567,65.75229960578187,43.38235294117647,1610612761,43,44,2025-03-05T01:01:49Z,3050000,False,-33.0,269.0,1,right,S. Barnes 27' 3PT  (7 PTS) (J. Poeltl 1 AST),"[1630567, 1627751]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,27.14,Made,7.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
310,PT02M32.00S,2025-03-05T01:02:14.9Z,2,REGULAR,2pt,Jump Shot,[],202709,24.227989487516425,64.2156862745098,1610612753,45,44,2025-03-05T01:02:19Z,3070000,False,-71.0,175.0,1,left,C. Joseph 18' pullup Jump Shot (5 PTS) (W. Carter Jr. 3 AST),"[202709, 1628976]",1610612753.0,ORL,pullup,,,Joseph,C. Joseph,,,,,Mid-Range,16-24 Left Center,18.91,Made,5.0,W. Carter Jr.,1628976.0,3.0,,,,,,,,,,,,,,
311,PT02M26.00S,2025-03-05T01:02:23.8Z,2,REGULAR,foul,personal,[],1628976,,,1610612761,45,44,2025-03-05T01:02:27Z,3080000,False,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 1627751]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1627519.0,1.0,0.0,Poeltl,1627751.0,,
313,PT02M26.00S,2025-03-05T01:02:34.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,45,44,2025-03-05T01:02:34Z,3100000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M26.00S,2025-03-05T01:04:40.7Z,2,REGULAR,substitution,out,[],202709,,,1610612761,45,44,2025-03-05T01:05:11Z,3110000,False,,,0,,SUB out: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M26.00S,2025-03-05T01:04:40.7Z,2,REGULAR,substitution,out,[],1641724,,,1610612761,45,44,2025-03-05T01:05:11Z,3120000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M26.00S,2025-03-05T01:04:40.7Z,2,REGULAR,substitution,in,[],1630532,,,1610612761,45,44,2025-03-05T01:05:11Z,3130000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT02M26.00S,2025-03-05T01:04:40.7Z,2,REGULAR,substitution,in,[],1641783,,,1610612761,45,44,2025-03-05T01:05:11Z,3140000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M12.00S,2025-03-05T01:05:34.9Z,2,REGULAR,3pt,Jump Shot,[],1642266,68.11760840998686,38.970588235294116,1610612761,45,44,2025-03-05T01:05:40Z,3150000,False,-55.0,247.0,1,right,MISS J. Walter 25' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,25.33,Missed,,,,,,,,,,,,,,,,,,
320,PT02M09.00S,2025-03-05T01:05:37.9Z,2,REGULAR,rebound,defensive,[],203484,,,1610612753,45,44,2025-03-05T01:05:40Z,3160000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,319.0,1.0,1.0,0.0,,,,,,,,,
321,PT01M46.00S,2025-03-05T01:05:59.9Z,2,REGULAR,3pt,Jump Shot,[],1641783,20.02299605781866,6.127450980392155,1610612753,48,44,2025-03-05T01:06:03Z,3170000,False,219.0,136.0,1,left,T. da Silva 25' 3PT  (6 PTS) (P. Banchero 4 AST),"[1641783, 1631094]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,25.8,Made,6.0,P. Banchero,1631094.0,4.0,,,,,,,,,,,,,,
327,PT01M41.00S,2025-03-05T01:06:26.8Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612761,48,44,2025-03-05T01:06:30Z,3230000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M41.00S,2025-03-05T01:08:41.9Z,2,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612761,48,44,2025-03-05T03:32:10Z,3250000,False,,,0,,R. Barrett lost ball out-of-bounds TURNOVER (1 TO),[1629628],1610612761.0,TOR,lost ball,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,202037.0,,,,,,
330,PT01M20.00S,2025-03-05T01:09:30.8Z,2,REGULAR,turnover,bad pass,[],1630532,,,1610612753,48,44,2025-03-05T01:09:35Z,3260000,False,,,0,,F. Wagner bad pass TURNOVER (3 TO),"[1630532, 1630567]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,3.0,,,,,Barnes,1630567.0,,,,,,,
331,PT01M20.00S,2025-03-05T01:09:30.8Z,2,REGULAR,steal,,[],1630567,,,1610612761,48,44,2025-03-05T01:09:32Z,3270000,False,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
332,PT01M16.00S,2025-03-05T01:09:36.3Z,2,REGULAR,foul,personal,[],1630532,,,1610612761,48,44,2025-03-05T01:09:53Z,3280000,False,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1627751]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202037.0,2.0,0.0,Poeltl,1627751.0,,
334,PT01M05.00S,2025-03-05T01:10:10.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,75.73915900131406,86.76470588235294,1610612761,48,47,2025-03-05T01:10:16Z,3300000,False,184.0,176.0,1,right,R. Barrett 25' 3PT  (15 PTS) (I. Quickley 2 AST),"[1629628, 1630193]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.42,Made,15.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,
336,PT00M46.80S,2025-03-05T01:10:31.9Z,2,REGULAR,foul,offensive,[],1630532,,,1610612753,48,47,2025-03-05T01:10:41Z,3320000,False,,,0,,F. Wagner charge offensive FOUL (3 PF),"[1630532, 1629628]",1610612753.0,ORL,charge,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202049.0,3.0,0.0,Barrett,1629628.0,,
338,PT00M46.80S,2025-03-05T01:10:31.9Z,2,REGULAR,turnover,offensive foul,[],1630532,,,1610612753,48,47,2025-03-05T01:10:31Z,3340000,False,,,0,,F. Wagner offensive foul TURNOVER (4 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.0,,,,,,,202049.0,,,,,,
339,PT00M46.80S,2025-03-05T01:10:54.6Z,2,REGULAR,substitution,out,[],1630532,,,1610612761,48,47,2025-03-05T01:10:58Z,3350000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M46.80S,2025-03-05T01:10:54.6Z,2,REGULAR,substitution,in,[],1641724,,,1610612761,48,47,2025-03-05T01:10:58Z,3360000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M25.20S,2025-03-05T01:11:23.7Z,2,REGULAR,turnover,bad pass,[],1642266,,,1610612761,48,47,2025-03-05T01:11:28Z,3370000,False,,,0,,J. Walter bad pass TURNOVER (4 TO),"[1642266, 1641783]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.0,,,,,da Silva,1641783.0,,,,,,,
342,PT00M25.20S,2025-03-05T01:11:23.7Z,2,REGULAR,steal,,[],1641783,,,1610612753,48,47,2025-03-05T01:11:25Z,3380000,False,,,0,,T. da Silva STEAL (1 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
343,PT00M10.30S,2025-03-05T01:11:41.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641783,30.535479632063073,76.7156862745098,1610612753,51,47,2025-03-05T01:54:32Z,3390000,False,-134.0,235.0,1,left,T. da Silva 26' 3PT  (9 PTS) (J. Howard 1 AST),"[1641783, 1641724]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,26.99,Made,9.0,J. Howard,1641724.0,1.0,,,,,,,,,,,,,,
347,PT00M09.10S,2025-03-05T01:13:57.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612761,51,47,2025-03-05T01:14:28Z,3430000,False,,,0,,W. Carter Jr. loose ball personal FOUL (2 PF) (Poeltl 2 FT),"[1628976, 1627751]",1610612753.0,ORL,loose ball,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202049.0,2.0,0.0,Poeltl,1627751.0,,
349,PT00M09.10S,2025-03-05T01:14:34.1Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,51,48,2025-03-05T01:14:34Z,3450000,False,,,0,,J. Poeltl Free Throw 1 of 2 (5 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
350,PT00M09.10S,2025-03-05T01:14:49.0Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,51,49,2025-03-05T01:14:49Z,3460000,False,,,0,,J. Poeltl Free Throw 2 of 2 (6 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
351,PT00M00.00S,2025-03-05T01:15:01.3Z,2,REGULAR,3pt,Jump Shot,[],203484,31.718134034165573,71.81372549019608,1610612753,54,49,2025-03-05T01:15:15Z,3470000,False,-109.0,246.0,1,left,K. Caldwell-Pope 26' 3PT  (9 PTS) (P. Banchero 5 AST),"[203484, 1631094]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,26.88,Made,9.0,P. Banchero,1631094.0,5.0,,,,,,,,,,,,,,
354,PT00M00.00S,2025-03-05T01:15:30.9Z,2,REGULAR,period,end,[],0,,,1610612761,54,49,2025-03-05T01:15:30Z,3500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-03-05T01:29:32.8Z,3,REGULAR,substitution,out,['startperiod'],1641783,,,1610612761,54,49,2025-03-05T01:30:14Z,3510000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-03-05T01:29:32.8Z,3,REGULAR,substitution,out,['startperiod'],1641724,,,1610612761,54,49,2025-03-05T01:30:14Z,3520000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
