actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
441,PT05M30.00S,2025-01-20T00:39:11.9Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612743,65,72,2025-01-20T00:39:18Z,4210000,False,,,0,,R. Westbrook bad pass TURNOVER (5 TO),"[201566, 1641783]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,5.0,da Silva,1641783.0,,,,,
442,PT05M30.00S,2025-01-20T00:39:11.9Z,3,REGULAR,steal,,[],1641783,,,1610612753,65,72,2025-01-20T00:39:14Z,4220000,False,,,0,,T. da Silva STEAL (2 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
443,PT05M23.00S,2025-01-20T00:39:18.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628976,89.43823915900131,3.431372549019608,1610612753,65,72,2025-01-20T00:39:23Z,4230000,False,-233.0,47.0,1,right,MISS W. Carter Jr. running 3PT,[1628976],1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.75,Missed,,,,,,,,,,,,,,,,,,
444,PT05M21.00S,2025-01-20T00:39:20.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612743,65,72,2025-01-20T00:39:23Z,4240000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,443.0,3.0,3.0,0.0,,,,,,,,,,,,,
445,PT05M16.00S,2025-01-20T00:39:25.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,6.258212877792378,53.18627450980392,1610612743,65,74,2025-01-20T00:39:30Z,4250000,False,-16.0,6.0,1,left,C. Braun running Layup (18 PTS) (J. Murray 4 AST),"[1631128, 1627750]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.71,Made,18.0,,,,,J. Murray,1627750.0,4.0,,,,,,,,,,
447,PT05M04.00S,2025-01-20T00:39:39.8Z,3,REGULAR,foul,personal,[],1631128,,,1610612753,65,74,2025-01-20T00:39:55Z,4270000,False,,,0,,C. Braun personal FOUL (2 PF),"[1631128, 1630175]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Anthony,1630175.0
449,PT05M04.00S,2025-01-20T00:39:46.9Z,3,REGULAR,substitution,out,[],1630175,,,1610612753,65,74,2025-01-20T00:39:52Z,4290000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M04.00S,2025-01-20T00:39:46.9Z,3,REGULAR,substitution,in,[],1641710,,,1610612753,65,74,2025-01-20T00:39:52Z,4300000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M04.00S,2025-01-20T00:39:57.9Z,3,REGULAR,substitution,out,[],1627750,,,1610612753,65,74,2025-01-20T00:40:04Z,4310000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M04.00S,2025-01-20T00:39:57.9Z,3,REGULAR,substitution,in,[],1631124,,,1610612753,65,74,2025-01-20T00:40:04Z,4320000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M51.00S,2025-01-20T00:40:12.3Z,3,REGULAR,3pt,Jump Shot,[],1641783,71.56701708278581,75.49019607843137,1610612753,68,74,2025-01-20T00:40:16Z,4330000,False,127.0,215.0,1,right,T. da Silva 24' 3PT  (10 PTS) (W. Carter Jr. 5 AST),"[1641783, 1628976]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,24.98,Made,10.0,,,,,W. Carter Jr.,1628976.0,5.0,,,,,,,,,,
455,PT04M37.00S,2025-01-20T00:40:26.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,8.360709592641262,49.01960784313725,1610612743,68,76,2025-01-20T00:46:58Z,4350000,False,5.0,26.0,1,left,M. Porter Jr. cutting Layup (15 PTS) (N. Jokić 7 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.66,Made,15.0,,,,,N. Jokić,203999.0,7.0,,,,,,,,,,
457,PT04M21.00S,2025-01-20T00:40:41.9Z,3,REGULAR,2pt,Jump Shot,[],1628976,77.08607095926413,60.78431372549019,1610612753,68,76,2025-01-20T00:40:47Z,4370000,False,54.0,163.0,1,right,MISS W. Carter Jr. 17' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,17.16,Missed,,,,,,,,,,,,,,,,,,
458,PT04M17.00S,2025-01-20T00:40:45.9Z,3,REGULAR,rebound,defensive,[],201566,,,1610612743,68,76,2025-01-20T00:40:47Z,4380000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,457.0,4.0,4.0,0.0,,,,,,,,,,,,,
459,PT04M12.00S,2025-01-20T00:40:51.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,7.835085413929041,49.01960784313725,1610612743,68,76,2025-01-20T00:41:04Z,4390000,False,5.0,21.0,1,left,MISS R. Westbrook running Layup,[201566],1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
460,PT04M09.00S,2025-01-20T00:40:54.3Z,3,REGULAR,rebound,offensive,[],201566,,,1610612743,68,76,2025-01-20T00:41:04Z,4400000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,459.0,5.0,4.0,1.0,,,,,,,,,,,,,
461,PT04M01.00S,2025-01-20T00:41:02.2Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,68,76,2025-01-20T00:41:07Z,4410000,False,,,0,,N. Jokić bad pass TURNOVER (2 TO),"[203999, 1641710]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Black,1641710.0,,,,,
462,PT04M01.00S,2025-01-20T00:41:02.2Z,3,REGULAR,steal,,[],1641710,,,1610612753,68,76,2025-01-20T00:41:03Z,4420000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
463,PT03M52.00S,2025-01-20T00:41:11.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630243,93.24901445466492,54.41176470588235,1610612753,70,76,2025-01-20T00:41:17Z,4430000,False,22.0,11.0,1,right,T. Queen cutting Layup (6 PTS) (T. da Silva 2 AST),"[1630243, 1641783]",1610612753.0,ORL,cutting,,,Queen,T. Queen,,,,,Restricted Area,0-8 Center,2.47,Made,6.0,,,,,T. da Silva,1641783.0,2.0,,,,,,,,,,
465,PT03M36.00S,2025-01-20T00:41:29.2Z,3,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612743,70,76,2025-01-20T00:41:43Z,4450000,False,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Strawther 2 FT),"[1628976, 1631124]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,3.0,0.0,Strawther,1631124.0
467,PT03M36.00S,2025-01-20T00:41:52.4Z,3,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,70,77,2025-01-20T00:41:52Z,4470000,False,,,0,,J. Strawther Free Throw 1 of 2 (3 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
468,PT03M36.00S,2025-01-20T00:41:53.3Z,3,REGULAR,substitution,out,[],1631128,,,1610612743,70,77,2025-01-20T00:42:02Z,4480000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M36.00S,2025-01-20T00:41:53.3Z,3,REGULAR,substitution,in,[],203932,,,1610612743,70,77,2025-01-20T00:42:02Z,4490000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M36.00S,2025-01-20T00:42:08.6Z,3,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,70,78,2025-01-20T00:42:08Z,4500000,False,,,0,,J. Strawther Free Throw 2 of 2 (4 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
471,PT03M26.00S,2025-01-20T00:42:29.2Z,3,REGULAR,3pt,Jump Shot,[],203484,73.40670170827858,18.38235294117647,1610612753,70,78,2025-01-20T00:42:35Z,4510000,False,-158.0,197.0,1,right,MISS K. Caldwell-Pope 25' step back 3PT,[203484],1610612753.0,ORL,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
472,PT03M22.00S,2025-01-20T00:42:33.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,70,78,2025-01-20T00:42:35Z,4520000,False,,,0,,N. Jokić REBOUND (Off:1 Def:13),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,471.0,14.0,13.0,1.0,,,,,,,,,,,,,
473,PT03M17.00S,2025-01-20T00:42:38.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,6.783837056504599,51.470588235294116,1610612743,70,80,2025-01-20T00:42:46Z,4530000,False,-7.0,11.0,1,left,N. Jokić running Layup (17 PTS) (R. Westbrook 6 AST),"[203999, 201566]",1610612743.0,DEN,running,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.35,Made,17.0,,,,,R. Westbrook,201566.0,6.0,,,,,,,,,,
475,PT03M17.00S,2025-01-20T00:42:46.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,70,80,2025-01-20T00:42:46Z,4550000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M17.00S,2025-01-20T00:43:56.9Z,3,REGULAR,substitution,out,[],203484,,,1610612753,70,80,2025-01-20T00:45:05Z,4560000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M17.00S,2025-01-20T00:43:56.9Z,3,REGULAR,substitution,out,[],1641783,,,1610612753,70,80,2025-01-20T00:45:05Z,4570000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M17.00S,2025-01-20T00:43:56.9Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,70,80,2025-01-20T00:45:05Z,4580000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M17.00S,2025-01-20T00:43:56.9Z,3,REGULAR,substitution,in,[],1628371,,,1610612753,70,80,2025-01-20T00:45:05Z,4590000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M17.00S,2025-01-20T00:43:56.9Z,3,REGULAR,substitution,in,[],1631216,,,1610612753,70,80,2025-01-20T00:45:05Z,4600000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M17.00S,2025-01-20T00:43:56.9Z,3,REGULAR,substitution,in,[],1631094,,,1610612753,70,80,2025-01-20T00:45:05Z,4610000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M05.00S,2025-01-20T00:45:45.3Z,3,REGULAR,3pt,Jump Shot,[],1628371,68.01905387647832,35.53921568627451,1610612753,70,80,2025-01-20T00:45:49Z,4620000,False,-72.0,248.0,1,right,MISS J. Isaac 25' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
483,PT03M02.00S,2025-01-20T00:45:47.8Z,3,REGULAR,rebound,offensive,[],1631094,,,1610612753,70,80,2025-01-20T00:45:47Z,4630000,False,,,0,,P. Banchero REBOUND (Off:3 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,482.0,7.0,4.0,3.0,,,,,,,,,,,,,
484,PT02M58.00S,2025-01-20T00:45:51.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628371,92.32917214191852,53.431372549019606,1610612753,72,80,2025-01-20T00:46:03Z,4640000,False,17.0,20.0,1,right,J. Isaac cutting DUNK (8 PTS) (P. Banchero 3 AST),"[1628371, 1631094]",1610612753.0,ORL,cutting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,2.61,Made,8.0,,,,,P. Banchero,1631094.0,3.0,,,,,,,,,,
486,PT02M37.00S,2025-01-20T00:46:15.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.521024967148489,58.57843137254902,1610612743,72,82,2025-01-20T00:51:29Z,4660000,False,-43.0,9.0,1,left,N. Jokić driving Layup (19 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,4.38,Made,19.0,,,,,,,,,,,,,,,,,
487,PT02M37.00S,2025-01-20T00:46:19.1Z,3,REGULAR,foul,personal,['1freethrow'],1628371,,,1610612743,72,82,2025-01-20T00:46:27Z,4670000,False,,,0,,J. Isaac shooting personal FOUL (3 PF) (Jokić 1 FT),"[1628371, 203999]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,3.0,0.0,Jokić,203999.0
489,PT02M37.00S,2025-01-20T00:46:27.9Z,3,REGULAR,substitution,out,[],201566,,,1610612743,72,82,2025-01-20T00:47:13Z,4690000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M37.00S,2025-01-20T00:46:27.9Z,3,REGULAR,substitution,in,[],1627750,,,1610612743,72,82,2025-01-20T00:47:13Z,4700000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M37.00S,2025-01-20T00:46:44.5Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,72,83,2025-01-20T00:46:44Z,4710000,False,,,0,,N. Jokić Free Throw 1 of 1 (20 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
492,PT02M11.00S,2025-01-20T00:47:12.1Z,3,REGULAR,2pt,Jump Shot,[],1631094,75.90341655716163,42.40196078431372,1610612753,72,83,2025-01-20T00:47:16Z,4720000,False,-38.0,174.0,1,right,MISS P. Banchero 17' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,17.81,Missed,,,,,,,,,,,,,,,,,,
493,PT02M11.00S,2025-01-20T00:47:13.8Z,3,REGULAR,rebound,offensive,[],1628371,,,1610612753,72,83,2025-01-20T00:47:13Z,4730000,False,,,0,,J. Isaac REBOUND (Off:2 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Center,,,,492.0,5.0,3.0,2.0,,,,,,,,,,,,,
494,PT02M11.00S,2025-01-20T00:47:17.2Z,3,REGULAR,foul,personal,['2freethrow'],1631124,,,1610612753,72,83,2025-01-20T00:47:25Z,4740000,False,,,0,,J. Strawther shooting personal FOUL (3 PF) (Isaac 2 FT),"[1631124, 1628371]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,3.0,0.0,Isaac,1628371.0
496,PT02M11.00S,2025-01-20T00:47:42.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628371,,,1610612753,73,83,2025-01-20T00:47:42Z,4760000,False,,,0,,J. Isaac Free Throw 1 of 2 (9 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
497,PT02M11.00S,2025-01-20T00:47:43.1Z,3,REGULAR,substitution,out,[],1629008,,,1610612753,73,83,2025-01-20T00:47:45Z,4770000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M11.00S,2025-01-20T00:47:43.1Z,3,REGULAR,substitution,in,[],1631128,,,1610612753,73,83,2025-01-20T00:47:45Z,4780000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M11.00S,2025-01-20T00:48:02.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628371,,,1610612753,74,83,2025-01-20T00:48:02Z,4790000,False,,,0,,J. Isaac Free Throw 2 of 2 (10 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
500,PT01M56.00S,2025-01-20T00:48:19.5Z,3,REGULAR,turnover,bad pass,[],1631128,,,1610612743,74,83,2025-01-20T00:48:23Z,4800000,False,,,0,,C. Braun bad pass TURNOVER (1 TO),"[1631128, 1630243]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Queen,1630243.0,,,,,
501,PT01M56.00S,2025-01-20T00:48:19.5Z,3,REGULAR,steal,,[],1630243,,,1610612753,74,83,2025-01-20T00:48:22Z,4810000,False,,,0,,T. Queen STEAL (3 STL),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
502,PT01M53.00S,2025-01-20T00:48:24.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,93.38042049934296,49.754901960784316,1610612753,76,83,2025-01-20T00:48:35Z,4820000,False,-1.0,10.0,1,right,P. Banchero running Layup (7 PTS) (T. Queen 2 AST),"[1631094, 1630243]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.98,Made,7.0,,,,,T. Queen,1630243.0,2.0,,,,,,,,,,
504,PT01M53.00S,2025-01-20T00:48:28.4Z,3,REGULAR,foul,personal,['1freethrow'],1627750,,,1610612753,76,83,2025-01-20T00:48:41Z,4840000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Banchero 1 FT),"[1627750, 1631094]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Banchero,1631094.0
506,PT01M53.00S,2025-01-20T00:48:51.5Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631094,,,1610612753,77,83,2025-01-20T00:48:51Z,4860000,False,,,0,,P. Banchero Free Throw 1 of 1 (8 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
507,PT01M35.00S,2025-01-20T00:49:12.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,7.046649145860711,52.450980392156865,1610612743,77,85,2025-01-20T00:49:29Z,4870000,False,-12.0,14.0,1,left,J. Murray driving floating Jump Shot (8 PTS) (N. Jokić 8 AST),"[1627750, 203999]",1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.84,Made,8.0,,,,,N. Jokić,203999.0,8.0,,,,,,,,,,
509,PT01M35.00S,2025-01-20T00:49:15.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641710,,,1610612743,77,85,2025-01-20T00:49:45Z,4890000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Murray 1 FT),"[1641710, 1627750]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Murray,1627750.0
511,PT01M35.00S,2025-01-20T00:49:56.2Z,3,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,77,86,2025-01-20T00:49:56Z,4910000,False,,,0,,J. Murray Free Throw 1 of 1 (9 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
512,PT01M23.00S,2025-01-20T00:50:09.2Z,3,REGULAR,2pt,Jump Shot,[],1631094,78.53153745072274,70.83333333333334,1610612753,77,86,2025-01-20T00:50:13Z,4920000,False,104.0,149.0,1,right,MISS P. Banchero 18' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,18.21,Missed,,,,,,,,,,,,,,,,,,
513,PT01M23.00S,2025-01-20T00:50:10.8Z,3,REGULAR,rebound,offensive,[],1628371,,,1610612753,77,86,2025-01-20T00:50:10Z,4930000,False,,,0,,J. Isaac REBOUND (Off:3 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right Center,,,,512.0,6.0,3.0,3.0,,,,,,,,,,,,,
517,PT01M15.00S,2025-01-20T00:50:18.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631094,89.70105124835742,47.05882352941176,1610612753,77,86,2025-01-20T00:55:18Z,4940000,False,-15.0,44.0,1,right,MISS P. Banchero driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,,,,,
518,PT01M11.00S,2025-01-20T00:50:22.4Z,3,REGULAR,rebound,defensive,[],1631124,,,1610612743,77,86,2025-01-20T00:55:18Z,4950000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,,,,517.0,1.0,1.0,0.0,,,,,,,,,,,,,
519,PT01M03.00S,2025-01-20T00:50:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,7.178055190538765,54.166666666666664,1610612743,77,88,2025-01-20T00:50:43Z,4960000,False,-21.0,15.0,1,left,J. Murray driving Layup (11 PTS) (N. Jokić 9 AST),"[1627750, 203999]",1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.56,Made,11.0,,,,,N. Jokić,203999.0,9.0,,,,,,,,,,
521,PT00M50.70S,2025-01-20T00:50:42.3Z,3,REGULAR,3pt,Jump Shot,[],1631094,69.46452036793693,24.019607843137255,1610612753,77,88,2025-01-20T00:50:51Z,4980000,False,-130.0,235.0,1,right,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,26.81,Missed,,,,,,,,,,,,,,,,,,
522,PT00M47.50S,2025-01-20T00:50:45.5Z,3,REGULAR,rebound,defensive,[],1631124,,,1610612743,77,88,2025-01-20T00:50:51Z,4990000,False,,,0,,J. Strawther REBOUND (Off:0 Def:2),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,,521.0,2.0,2.0,0.0,,,,,,,,,,,,,
523,PT00M40.40S,2025-01-20T00:50:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,6.521024967148489,51.470588235294116,1610612743,77,88,2025-01-20T00:50:59Z,5000000,False,-7.0,9.0,1,left,MISS J. Strawther Layup,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
524,PT00M38.30S,2025-01-20T00:50:55.7Z,3,REGULAR,rebound,offensive,[],1631124,,,1610612743,77,88,2025-01-20T00:50:55Z,5010000,False,,,0,,J. Strawther REBOUND (Off:1 Def:2),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,523.0,3.0,2.0,1.0,,,,,,,,,,,,,
525,PT00M37.60S,2025-01-20T00:50:56.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631124,7.5722733245729295,54.41176470588235,1610612743,77,88,2025-01-20T00:51:07Z,5020000,False,-22.0,19.0,1,left,MISS J. Strawther putback Layup - blocked,"[1631124, 1641710]",1610612743.0,DEN,putback,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,Black,1641710.0,,,,,,,,
526,PT00M37.60S,2025-01-20T00:50:56.4Z,3,REGULAR,block,,[],1641710,,,1610612743,77,88,2025-01-20T00:50:59Z,5030000,False,,,0,,A. Black BLOCK (1 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
527,PT00M34.30S,2025-01-20T00:50:59.7Z,3,REGULAR,rebound,offensive,[],1631128,,,1610612743,77,88,2025-01-20T00:50:59Z,5040000,False,,,0,,C. Braun REBOUND (Off:4 Def:4),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,525.0,8.0,4.0,4.0,,,,,,,,,,,,,
