actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,value,stealPlayerName,stealPersonId
461,PT01M15.00S,2021-12-09T01:58:33.2Z,3,REGULAR,2pt,Jump Shot,[],203552,82.86793692509855,70.09803921568627,1610612755,76,80,2021-12-09T01:59:22Z,4530000,100.0,109.0,1,right,MISS S. Curry 14' pullup Shot,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,14.79,Missed,,,,,,,,,,,,,,,,,,,
462,PT01M12.00S,2021-12-09T01:58:36.2Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,76,80,2021-12-09T01:58:38Z,4540000,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,461.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
463,PT01M01.00S,2021-12-09T01:58:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202330,7.30946123521682,51.470588235294116,1610612766,78,80,2021-12-09T01:58:54Z,4550000,-7.0,16.0,1,left,G. Hayward cutting Layup (25 PTS) (M. Bridges 2 AST),"[202330, 1628970]",1610612766.0,CHA,cutting,,,Hayward,G. Hayward,,,,,1.78,Made,,,,,25.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,
465,PT00M40.70S,2021-12-09T01:59:10.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203954,91.27792378449409,51.71568627450981,1610612755,78,82,2021-12-09T02:00:09Z,4570000,9.0,29.0,1,right,J. Embiid Hook (24 PTS) (S. Curry 7 AST),"[203954, 203552]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,3.07,Made,,,,,24.0,S. Curry,203552.0,7.0,,,,,,,,,,,
467,PT00M32.80S,2021-12-09T01:59:21.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,8.09789750328515,49.754901960784316,1610612766,80,82,2021-12-09T01:59:26Z,4590000,1.0,24.0,1,left,G. Hayward Jump Shot (27 PTS) (M. Bridges 3 AST),"[202330, 1628970]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,2.36,Made,,,,,27.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,
469,PT00M32.80S,2021-12-09T01:59:23.3Z,3,REGULAR,foul,personal,['1freethrow'],1629680,,,1610612766,80,82,2021-12-09T01:59:35Z,4610000,,,0,,M. Thybulle shooting personal FOUL (1 PF) (Hayward 1 FT),"[1629680, 202330]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,202026.0,1.0,0.0,Hayward,202330.0,,,,,,
471,PT00M32.80S,2021-12-09T01:59:36.6Z,3,REGULAR,substitution,out,[],203954,,,1610612766,80,82,2021-12-09T02:00:09Z,4630000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M32.80S,2021-12-09T01:59:36.6Z,3,REGULAR,substitution,out,[],203552,,,1610612766,80,82,2021-12-09T02:00:09Z,4640000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M32.80S,2021-12-09T01:59:36.6Z,3,REGULAR,substitution,in,[],1627788,,,1610612766,80,82,2021-12-09T02:00:09Z,4650000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M32.80S,2021-12-09T01:59:36.6Z,3,REGULAR,substitution,in,[],203083,,,1610612766,80,82,2021-12-09T02:00:09Z,4660000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M32.80S,2021-12-09T01:59:51.1Z,3,REGULAR,freethrow,1 of 1,[],202330,,,1610612766,81,82,2021-12-09T01:59:51Z,4670000,,,0,,G. Hayward Free Throw 1 of 1 (28 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,,,,,28.0,,,,,,,,,,,,,,
476,PT00M14.60S,2021-12-09T02:00:11.1Z,3,REGULAR,turnover,bad pass,[],1629003,,,1610612755,81,82,2021-12-09T02:00:16Z,4680000,,,0,,S. Milton bad pass TURNOVER (1 TO),"[1629003, 202330]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,1.0,,,,Hayward,202330.0
477,PT00M14.60S,2021-12-09T02:00:11.1Z,3,REGULAR,steal,,[],202330,,,1610612766,81,82,2021-12-09T02:04:21Z,4690000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M00.00S,2021-12-09T02:00:26.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628970,10.068988173455978,41.66666666666667,1610612766,81,82,2021-12-09T02:04:38Z,4700000,42.0,42.0,1,left,MISS M. Bridges driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,5.93,Missed,,,,,,,,,,,,,,,,,,,
479,PT00M00.00S,2021-12-09T02:00:26.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,81,82,2021-12-09T02:00:35Z,4710000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,478.0,,,,,,,,,,,,,,,,,,
480,PT00M00.00S,2021-12-09T02:00:33.4Z,3,REGULAR,period,end,[],0,,,1610612766,81,82,2021-12-09T02:00:33Z,4720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2021-12-09T02:01:16.9Z,4,REGULAR,substitution,out,['startperiod'],202330,,,1610612766,81,82,2021-12-09T02:03:14Z,4730000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2021-12-09T02:01:16.9Z,4,REGULAR,substitution,in,['startperiod'],1626162,,,1610612766,81,82,2021-12-09T02:03:14Z,4740000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2021-12-09T02:03:07.8Z,4,REGULAR,period,start,[],0,,,1610612755,81,82,2021-12-09T02:03:14Z,4750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT11M47.00S,2021-12-09T02:03:22.4Z,4,REGULAR,turnover,traveling,[],1627788,,,1610612755,81,82,2021-12-09T02:03:30Z,4760000,,,0,,F. Korkmaz traveling TURNOVER (1 TO),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,1204.0,,,,,1.0,,,,,
485,PT11M36.00S,2021-12-09T02:03:44.9Z,4,REGULAR,turnover,traveling,[],1628970,,,1610612766,81,82,2021-12-09T02:03:52Z,4770000,,,0,,M. Bridges traveling TURNOVER (5 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,202026.0,,,,,5.0,,,,,
486,PT11M26.00S,2021-12-09T02:04:04.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629003,92.72339027595268,55.14705882352941,1610612755,81,84,2021-12-09T02:04:12Z,4780000,26.0,16.0,1,right,S. Milton driving Layup (5 PTS),[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,3.02,Made,,,,,5.0,,,,,,,,,,,,,,
487,PT11M15.00S,2021-12-09T02:04:16.2Z,4,REGULAR,turnover,bad pass,[],1630547,,,1610612766,81,84,2021-12-09T02:04:22Z,4790000,,,0,,J. Bouknight bad pass TURNOVER (2 TO),"[1630547, 1627777]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,2.0,,,,Niang,1627777.0
488,PT11M15.00S,2021-12-09T02:04:16.2Z,4,REGULAR,steal,,[],1627777,,,1610612755,81,84,2021-12-09T02:04:17Z,4800000,,,0,,G. Niang STEAL (1 STL),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M10.00S,2021-12-09T02:04:20.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629680,94.30026281208936,54.41176470588235,1610612755,81,84,2021-12-09T02:06:49Z,4810000,22.0,1.0,1,right,MISS M. Thybulle running Layup,[1629680],1610612755.0,PHI,running,,,Thybulle,M. Thybulle,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,,
490,PT11M08.00S,2021-12-09T02:04:22.9Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,81,84,2021-12-09T02:04:22Z,4820000,,,0,,A. Drummond REBOUND (Off:3 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,489.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
491,PT11M05.00S,2021-12-09T02:04:25.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629680,94.56307490144546,4.411764705882353,1610612755,81,84,2021-12-09T02:04:38Z,4830000,-228.0,-1.0,1,right,MISS M. Thybulle 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
492,PT11M01.00S,2021-12-09T02:04:29.9Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,81,84,2021-12-09T02:04:38Z,4840000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,491.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
493,PT10M58.00S,2021-12-09T02:04:32.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630208,6.258212877792378,51.9607843137255,1610612766,83,84,2021-12-09T02:04:44Z,4850000,-10.0,6.0,1,left,N. Richards Layup (8 PTS) (M. Bridges 4 AST),"[1630208, 1628970]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,1.17,Made,,,,,8.0,M. Bridges,1628970.0,4.0,,,,,,,,,,,
495,PT10M45.00S,2021-12-09T02:04:45.1Z,4,REGULAR,3pt,Jump Shot,[],1629003,68.15045992115637,34.31372549019608,1610612755,83,87,2021-12-09T02:08:06Z,4870000,-78.0,247.0,1,right,S. Milton 25' 3PT pullup (8 PTS),[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,25.9,Made,,,,,8.0,,,,,,,,,,,,,,
496,PT10M17.00S,2021-12-09T02:05:17.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,83,87,2021-12-09T02:05:27Z,4880000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,1204.0,,,,,,,,,,
497,PT10M08.00S,2021-12-09T02:05:44.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629003,69.46452036793693,25.49019607843137,1610612755,83,87,2021-12-09T02:09:04Z,4890000,-123.0,235.0,1,right,MISS S. Milton 26' pullup 3PT,[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
498,PT10M05.00S,2021-12-09T02:05:47.5Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,83,87,2021-12-09T02:05:50Z,4900000,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,497.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
499,PT09M55.00S,2021-12-09T02:06:02.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,83,87,2021-12-09T02:06:02Z,4910000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M55.00S,2021-12-09T02:07:34.1Z,4,REGULAR,substitution,out,[],1630547,,,1610612766,83,87,2021-12-09T02:08:50Z,4920000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M55.00S,2021-12-09T02:07:34.1Z,4,REGULAR,substitution,out,[],1630208,,,1610612766,83,87,2021-12-09T02:08:50Z,4930000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M55.00S,2021-12-09T02:07:34.1Z,4,REGULAR,substitution,in,[],1629023,,,1610612766,83,87,2021-12-09T02:08:50Z,4940000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M55.00S,2021-12-09T02:07:34.1Z,4,REGULAR,substitution,in,[],1630550,,,1610612766,83,87,2021-12-09T02:08:50Z,4950000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M42.00S,2021-12-09T02:09:17.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,10.726018396846255,53.92156862745098,1610612766,83,87,2021-12-09T02:09:56Z,4960000,-20.0,48.0,1,left,MISS K. Oubre Jr. driving floating Shot - blocked,"[1626162, 203083]",1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,5.21,Missed,,,,,,,,,,,,,,,Drummond,203083.0,,,
505,PT09M42.00S,2021-12-09T02:09:17.0Z,4,REGULAR,block,,[],203083,,,1610612766,83,87,2021-12-09T02:09:19Z,4970000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M39.00S,2021-12-09T02:09:20.0Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,83,87,2021-12-09T02:09:23Z,4980000,,,0,,F. Korkmaz REBOUND (Off:0 Def:3),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,504.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
507,PT09M29.00S,2021-12-09T02:09:33.2Z,4,REGULAR,foul,offensive,[],203083,,,1610612755,83,87,2021-12-09T02:09:41Z,4990000,,,0,,A. Drummond offensive FOUL (3 PF),"[203083, 1630550]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1662.0,3.0,1.0,Thor,1630550.0,,,,,,
509,PT09M29.00S,2021-12-09T02:09:33.2Z,4,REGULAR,turnover,offensive foul,[],203083,,,1610612755,83,87,2021-12-09T02:09:33Z,5010000,,,0,,A. Drummond offensive foul TURNOVER (3 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1662.0,,,,,3.0,,,,,
510,PT09M17.00S,2021-12-09T02:09:57.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,8.229303547963205,49.50980392156863,1610612766,85,87,2021-12-09T02:10:41Z,5020000,2.0,25.0,1,left,M. Bridges cutting Layup (19 PTS) (P. Washington 3 AST),"[1628970, 1629023]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,2.5,Made,,,,,19.0,P. Washington,1629023.0,3.0,,,,,,,,,,,
512,PT09M01.00S,2021-12-09T02:10:13.1Z,4,REGULAR,3pt,Jump Shot,[],1629680,91.80354796320631,98.2843137254902,1610612755,85,87,2021-12-09T02:10:17Z,5040000,241.0,25.0,1,right,MISS M. Thybulle 24' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,24.26,Missed,,,,,,,,,,,,,,,,,,,
513,PT08M59.00S,2021-12-09T02:10:15.1Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,85,87,2021-12-09T02:10:17Z,5050000,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,512.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
514,PT08M46.00S,2021-12-09T02:10:28.1Z,4,REGULAR,3pt,Jump Shot,[],1628998,32.53942181340342,53.92156862745098,1610612766,88,87,2021-12-09T02:10:33Z,5060000,-20.0,253.0,1,left,C. Martin 25' 3PT  (12 PTS) (M. Bridges 5 AST),"[1628998, 1628970]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,25.42,Made,,,,,12.0,M. Bridges,1628970.0,5.0,,,,,,,,,,,
516,PT08M44.00S,2021-12-09T02:10:33.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,88,87,2021-12-09T02:10:33Z,5080000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M44.00S,2021-12-09T02:12:10.9Z,4,REGULAR,substitution,out,[],1628970,,,1610612755,88,87,2021-12-09T02:13:00Z,5090000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M44.00S,2021-12-09T02:12:10.9Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,88,87,2021-12-09T02:13:00Z,5100000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M44.00S,2021-12-09T02:12:10.9Z,4,REGULAR,substitution,out,[],1627788,,,1610612755,88,87,2021-12-09T02:13:00Z,5110000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M44.00S,2021-12-09T02:12:10.9Z,4,REGULAR,substitution,in,[],202330,,,1610612755,88,87,2021-12-09T02:13:00Z,5120000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M44.00S,2021-12-09T02:12:10.9Z,4,REGULAR,substitution,in,[],202699,,,1610612755,88,87,2021-12-09T02:13:00Z,5130000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M44.00S,2021-12-09T02:12:10.9Z,4,REGULAR,substitution,in,[],201980,,,1610612755,88,87,2021-12-09T02:13:00Z,5140000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M26.00S,2021-12-09T02:13:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,90.75229960578186,63.725490196078425,1610612755,88,87,2021-12-09T02:13:59Z,5150000,69.0,34.0,1,right,MISS T. Harris 7' Layup - blocked,"[202699, 1629023]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,7.67,Missed,,,,,,,,,,,,,,,Washington,1629023.0,,,
524,PT08M26.00S,2021-12-09T02:13:43.3Z,4,REGULAR,block,,[],1629023,,,1610612755,88,87,2021-12-09T02:13:45Z,5160000,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M26.00S,2021-12-09T02:13:43.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,88,87,2021-12-09T02:13:59Z,5170000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,523.0,,,,,,,,,,,,,,,,,,
526,PT08M26.00S,2021-12-09T02:13:50.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,88,87,2021-12-09T02:13:50Z,5180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M23.00S,2021-12-09T02:14:04.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,93.9060446780552,52.20588235294118,1610612755,88,89,2021-12-09T02:14:09Z,5190000,11.0,5.0,1,right,T. Harris Layup (12 PTS) (S. Milton 3 AST),"[202699, 1629003]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,1.2,Made,,,,,12.0,S. Milton,1629003.0,3.0,,,,,,,,,,,
529,PT08M05.00S,2021-12-09T02:14:22.2Z,4,REGULAR,3pt,Jump Shot,[],1626162,32.670827858081466,58.08823529411765,1610612766,88,89,2021-12-09T02:15:02Z,5210000,-40.0,255.0,1,left,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
530,PT08M03.00S,2021-12-09T02:14:24.2Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,88,89,2021-12-09T02:14:27Z,5220000,,,0,,D. Green REBOUND (Off:0 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,529.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
531,PT08M02.00S,2021-12-09T02:14:25.5Z,4,REGULAR,turnover,lost ball,[],201980,,,1610612755,88,89,2021-12-09T02:14:35Z,5230000,,,0,,D. Green lost ball TURNOVER (1 TO),"[201980, 1630550]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,1.0,,,,Thor,1630550.0
532,PT08M02.00S,2021-12-09T02:14:25.5Z,4,REGULAR,steal,,[],1630550,,,1610612766,88,89,2021-12-09T02:14:29Z,5240000,,,0,,J. Thor STEAL (1 STL),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M56.00S,2021-12-09T02:14:31.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,28.465834428383708,21.323529411764707,1610612766,91,89,2021-12-09T02:14:39Z,5250000,143.0,215.0,1,left,K. Oubre Jr. 25' 3PT  (17 PTS) (G. Hayward 5 AST),"[1626162, 202330]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.85,Made,,,,,17.0,G. Hayward,202330.0,5.0,,,,,,,,,,,
535,PT07M35.00S,2021-12-09T02:14:52.5Z,4,REGULAR,3pt,Jump Shot,[],201980,74.32654402102497,13.23529411764706,1610612755,91,89,2021-12-09T02:14:59Z,5270000,-184.0,189.0,1,right,MISS D. Green 26' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
536,PT07M33.00S,2021-12-09T02:14:54.5Z,4,REGULAR,rebound,offensive,[],201980,,,1610612755,91,89,2021-12-09T02:18:49Z,5280000,,,0,,D. Green REBOUND (Off:1 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,535.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
537,PT07M33.00S,2021-12-09T02:14:57.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,91,89,2021-12-09T02:14:57Z,5290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M33.00S,2021-12-09T02:15:11.3Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,91,89,2021-12-09T02:15:14Z,5300000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M33.00S,2021-12-09T02:15:11.3Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,91,89,2021-12-09T02:15:14Z,5310000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M25.00S,2021-12-09T02:15:30.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202699,86.38304862023654,50.73529411764706,1610612755,91,89,2021-12-09T02:20:38Z,5315000,4.0,75.0,1,right,MISS T. Harris 7' driving floating Shot - blocked,"[202699, 202330]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,7.56,Missed,,,,,,,,,,,,,,,Hayward,202330.0,,,
569,PT07M25.00S,2021-12-09T02:15:30.1Z,4,REGULAR,block,,[],202330,,,1610612755,91,89,2021-12-09T02:20:38Z,5317500,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M24.00S,2021-12-09T02:15:31.1Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,91,89,2021-12-09T02:20:38Z,5318750,,,0,,T. Harris REBOUND (Off:2 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,568.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
540,PT07M20.00S,2021-12-09T02:15:48.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202699,92.32917214191852,52.20588235294118,1610612755,91,91,2021-12-09T02:20:38Z,5320000,11.0,20.0,1,right,T. Harris Jump Shot (14 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,2.25,Made,,,,,14.0,,,,,,,,,,,,,,
541,PT07M12.00S,2021-12-09T02:16:01.1Z,4,REGULAR,foul,personal,[],1627777,,,1610612766,91,91,2021-12-09T02:16:09Z,5330000,,,0,,G. Niang personal FOUL (2 PF),"[1627777, 202330]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,202026.0,2.0,0.0,Hayward,202330.0,,,,,,
543,PT07M12.00S,2021-12-09T02:16:08.3Z,4,REGULAR,substitution,out,[],203083,,,1610612766,91,91,2021-12-09T02:16:18Z,5350000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M12.00S,2021-12-09T02:16:08.3Z,4,REGULAR,substitution,out,[],1627777,,,1610612766,91,91,2021-12-09T02:16:18Z,5360000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M12.00S,2021-12-09T02:16:08.3Z,4,REGULAR,substitution,in,[],203954,,,1610612766,91,91,2021-12-09T02:16:18Z,5370000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M12.00S,2021-12-09T02:16:08.3Z,4,REGULAR,substitution,in,[],203552,,,1610612766,91,91,2021-12-09T02:16:18Z,5380000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
