actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
273,PT02M26.00S,2021-10-25T23:53:49.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,66.70499342969777,37.00980392156863,1610612738,61,63,2021-10-25T23:53:57Z,2680000,-65.0,260.0,1,right,J. Tatum 26' 3PT  (19 PTS) (D. Schroder 4 AST),"[1628369, 203471]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.85,Made,19.0,D. Schroder,203471.0,4.0,,,,,,,,,,,,,,
275,PT02M05.00S,2021-10-25T23:54:09.5Z,2,REGULAR,3pt,Jump Shot,[],1628970,15.193823915900131,3.9215686274509802,1610612766,64,63,2021-10-25T23:54:13Z,2700000,230.0,90.0,1,left,M. Bridges 24' 3PT  (14 PTS) (I. Smith 3 AST),"[1628970, 202397]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,24.75,Made,14.0,I. Smith,202397.0,3.0,,,,,,,,,,,,,,
277,PT01M41.00S,2021-10-25T23:54:35.1Z,2,REGULAR,3pt,Jump Shot,[],203935,89.43823915900131,4.166666666666666,1610612738,64,63,2021-10-25T23:54:40Z,2720000,-229.0,47.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,23.39,Missed,,,,,,,,,,,,,,,,,,
278,PT01M38.00S,2021-10-25T23:54:38.1Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,64,63,2021-10-25T23:54:40Z,2730000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,277.0,4.0,4.0,0.0,,,,,,
279,PT01M32.00S,2021-10-25T23:54:47.1Z,2,REGULAR,turnover,out-of-bounds,[],202397,,,1610612766,64,63,2021-10-25T23:54:54Z,2740000,,,0,,I. Smith step out-of-bounds TURNOVER (1 TO),[202397],1610612766.0,CHA,step,,,Smith,I. Smith,,,,,,,,,,,202901.0,1.0,,,,,,,,,,,,
282,PT01M32.00S,2021-10-25T23:54:59.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,64,63,2021-10-25T23:55:25Z,2745000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M17.00S,2021-10-25T23:55:11.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628369,88.38699080157687,45.83333333333333,1610612738,64,65,2021-10-25T23:56:19Z,2750000,-21.0,57.0,1,right,J. Tatum 6' driving floating Jump Shot (21 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,6.04,Made,21.0,M. Smart,203935.0,3.0,,,,,,,,,,,,,,
283,PT00M58.70S,2021-10-25T23:55:31.2Z,2,REGULAR,3pt,Jump Shot,[],1628970,29.25427069645204,72.79411764705883,1610612766,64,65,2021-10-25T23:55:37Z,2770000,-114.0,222.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,
284,PT00M56.90S,2021-10-25T23:55:34.5Z,2,REGULAR,rebound,defensive,[],203471,,,1610612738,64,65,2021-10-25T23:55:34Z,2780000,,,0,,D. Schroder REBOUND (Off:0 Def:4),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,283.0,4.0,4.0,0.0,,,,,,
285,PT00M56.90S,2021-10-25T23:55:45.2Z,2,REGULAR,foul,personal,[],1628970,,,1610612738,64,65,2021-10-25T23:55:54Z,2790000,,,0,,M. Bridges personal FOUL (1 PF),"[1628970, 203471]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,202901.0,,,,,,,,1.0,0.0,Schroder,203471.0,,
287,PT00M46.30S,2021-10-25T23:56:02.7Z,2,REGULAR,3pt,Jump Shot,[],1628369,70.38436268068331,25.98039215686275,1610612738,64,65,2021-10-25T23:56:10Z,2810000,-120.0,226.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
288,PT00M43.20S,2021-10-25T23:56:05.9Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,64,65,2021-10-25T23:56:05Z,2820000,,,0,,R. Williams III REBOUND (Off:3 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,287.0,4.0,1.0,3.0,,,,,,
289,PT00M41.90S,2021-10-25T23:56:08.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203471,76.69185282522996,12.009803921568627,1610612738,64,68,2021-10-25T23:56:13Z,2830000,-190.0,167.0,1,right,D. Schroder 25' 3PT  (12 PTS) (R. Williams III 3 AST),"[203471, 1629057]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.27,Made,12.0,R. Williams III,1629057.0,3.0,,,,,,,,,,,,,,
291,PT00M32.60S,2021-10-25T23:56:23.3Z,2,REGULAR,2pt,Jump Shot,[],202397,22.026938239159,34.80392156862745,1610612766,66,68,2021-10-25T23:56:30Z,2850000,76.0,155.0,1,left,I. Smith 17' Jump Shot (6 PTS) (K. Oubre Jr. 2 AST),"[202397, 1626162]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,17.23,Made,6.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,,,,,,,,
293,PT00M27.90S,2021-10-25T23:56:46.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202397,,,1610612738,66,68,2021-10-25T23:57:08Z,2870000,,,0,,I. Smith personal FOUL (1 PF) (Williams III 2 FT),"[202397, 1629057]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,202901.0,,,,,,,,1.0,0.0,Williams III,1629057.0,,
295,PT00M27.90S,2021-10-25T23:57:24.9Z,2,REGULAR,freethrow,1 of 2,[],1629057,,,1610612738,66,68,2021-10-25T23:57:47Z,2890000,,,0,,MISS R. Williams III Free Throw 1 of 2,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Missed,,,,,,,,,,,,,,,,,,
296,PT00M27.90S,2021-10-25T23:57:24.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,66,68,2021-10-25T23:57:47Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,
297,PT00M27.90S,2021-10-25T23:57:24.9Z,2,REGULAR,freethrow,2 of 2,[],1629057,,,1610612738,66,68,2021-10-25T23:57:47Z,2910000,,,0,,MISS R. Williams III Free Throw 2 of 2,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Missed,,,,,,,,,,,,,,,,,,
298,PT00M25.20S,2021-10-25T23:57:27.6Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,66,68,2021-10-25T23:57:47Z,2920000,,,0,,G. Hayward REBOUND (Off:2 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,297.0,4.0,2.0,2.0,,,,,,
299,PT00M05.10S,2021-10-25T23:58:06.0Z,2,REGULAR,3pt,Jump Shot,[],1628970,30.831143232588698,72.54901960784314,1610612766,66,68,2021-10-26T00:00:22Z,2930000,-113.0,237.0,1,left,MISS M. Bridges 26' step back bank 3PT,[1628970],1610612766.0,CHA,step back bank,,,Bridges,M. Bridges,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,
300,PT00M03.10S,2021-10-25T23:58:08.0Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,66,68,2021-10-25T23:58:11Z,2940000,,,0,,M. Plumlee REBOUND (Off:1 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,299.0,7.0,6.0,1.0,,,,,,
301,PT00M00.00S,2021-10-25T23:58:11.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203486,14.323258869908015,47.11243872549019,1610612766,66,68,2021-10-25T23:58:38Z,2950000,14.0,82.0,1,left,MISS M. Plumlee 8' fadeaway Shot,[203486],1610612766.0,CHA,fadeaway,,,Plumlee,M. Plumlee,,,,,8.34,Missed,,,,,,,,,,,,,,,,,,
302,PT00M00.00S,2021-10-25T23:58:11.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,66,68,2021-10-25T23:58:38Z,2960000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,301.0,2.0,2.0,0.0,,,,,,
303,PT00M00.00S,2021-10-25T23:58:19.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,54.8784494086728,33.57843137254902,1610612738,66,68,2021-10-25T23:58:24Z,2970000,-82.0,372.0,1,right,MISS J. Tatum 38' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,38.06,Missed,,,,,,,,,,,,,,,,,,
304,PT00M00.00S,2021-10-25T23:58:22.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,66,68,2021-10-25T23:58:22Z,2980000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,303.0,,,,,,,,,
305,PT00M00.00S,2021-10-25T23:58:41.9Z,2,REGULAR,period,end,[],0,,,1610612738,66,68,2021-10-25T23:58:41Z,2990000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2021-10-25T23:58:57.5Z,3,REGULAR,substitution,out,['startperiod'],202397,,,1610612738,66,68,2021-10-26T00:13:28Z,3000000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2021-10-25T23:58:57.5Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,66,68,2021-10-26T00:13:28Z,3010000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2021-10-25T23:58:57.5Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612738,66,68,2021-10-26T00:13:28Z,3020000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2021-10-25T23:58:57.5Z,3,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,66,68,2021-10-26T00:13:28Z,3030000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2021-10-26T00:13:37.4Z,3,REGULAR,period,start,[],0,,,1610612766,66,68,2021-10-26T00:13:37Z,3040000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2021-10-26T00:13:45.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,66,68,2021-10-26T00:28:36Z,3045000,,,0,,TEAM delay-of-game VIOLATION,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT11M48.00S,2021-10-26T00:13:53.5Z,3,REGULAR,foul,personal,[],203471,,,1610612766,66,68,2021-10-26T00:14:11Z,3050000,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 202330]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,2005.0,,,,,,,,1.0,0.0,Hayward,202330.0,,
313,PT11M39.00S,2021-10-26T00:14:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.38042049934296,50.73529411764706,1610612766,68,68,2021-10-26T00:14:23Z,3070000,4.0,10.0,1,right,M. Bridges Layup (16 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,1.04,Made,16.0,,,,,,,,,,,,,,,,,
315,PT11M14.00S,2021-10-26T00:14:44.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,11.645860709592641,49.26470588235294,1610612738,68,68,2021-10-26T00:14:53Z,3090000,4.0,57.0,1,left,MISS J. Brown driving DUNK,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,5.71,Missed,,,,,,,,,,,,,,,,,,
316,PT11M12.00S,2021-10-26T00:14:46.9Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,68,68,2021-10-26T00:14:46Z,3100000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,315.0,2.0,1.0,1.0,,,,,,
317,PT11M11.00S,2021-10-26T00:14:51.3Z,3,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612766,68,68,2021-10-26T00:15:23Z,3110000,,,0,,J. Tatum shooting personal FOUL (1 PF) (Hayward 2 FT),"[1628369, 202330]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,2004.0,,,,,,,,1.0,0.0,Hayward,202330.0,,
319,PT11M11.00S,2021-10-26T00:15:24.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202330,,,1610612766,69,68,2021-10-26T00:15:24Z,3130000,,,0,,G. Hayward Free Throw 1 of 2 (5 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
320,PT11M11.00S,2021-10-26T00:15:34.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202330,,,1610612766,70,68,2021-10-26T00:15:34Z,3140000,,,0,,G. Hayward Free Throw 2 of 2 (6 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
321,PT11M03.00S,2021-10-26T00:15:49.6Z,3,REGULAR,foul,personal,[],203486,,,1610612738,70,68,2021-10-26T00:15:59Z,3150000,,,0,,M. Plumlee personal FOUL (1 PF),"[203486, 1629057]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,202901.0,,,,,,,,1.0,0.0,Williams III,1629057.0,,
323,PT10M47.00S,2021-10-26T00:16:17.0Z,3,REGULAR,2pt,Jump Shot,[],1628369,12.434296977660972,79.16666666666666,1610612738,70,68,2021-10-26T00:16:24Z,3170000,-146.0,64.0,1,left,MISS J. Tatum 15' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,15.94,Missed,,,,,,,,,,,,,,,,,,
324,PT10M45.00S,2021-10-26T00:16:19.6Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,70,68,2021-10-26T00:16:19Z,3180000,,,0,,J. Brown REBOUND (Off:2 Def:0),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,323.0,2.0,0.0,2.0,,,,,,
325,PT10M40.00S,2021-10-26T00:16:24.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203471,30.699737187910642,28.431372549019606,1610612738,70,68,2021-10-26T00:16:31Z,3190000,108.0,236.0,1,left,MISS D. Schroder 25' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
326,PT10M36.00S,2021-10-26T00:16:28.6Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,70,68,2021-10-26T00:16:31Z,3200000,,,0,,R. Williams III REBOUND (Off:4 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,325.0,5.0,1.0,4.0,,,,,,
327,PT10M31.00S,2021-10-26T00:16:32.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,14.273981603153747,15.441176470588236,1610612738,70,70,2021-10-26T00:16:36Z,3210000,173.0,82.0,1,left,J. Tatum 19' Jump Shot (23 PTS) (R. Williams III 4 AST),"[1628369, 1629057]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,19.11,Made,23.0,R. Williams III,1629057.0,4.0,,,,,,,,,,,,,,
329,PT10M16.00S,2021-10-26T00:16:47.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.38042049934296,50.0,1610612766,72,70,2021-10-26T00:16:51Z,3230000,0.0,10.0,1,right,M. Plumlee DUNK (8 PTS) (M. Bridges 3 AST),"[203486, 1628970]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,0.97,Made,8.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,,
331,PT10M03.00S,2021-10-26T00:17:01.0Z,3,REGULAR,3pt,Jump Shot,[],1627759,26.888961892247043,81.37254901960785,1610612738,72,73,2021-10-26T00:17:05Z,3250000,-157.0,200.0,1,left,J. Brown 25' 3PT  (9 PTS) (J. Tatum 4 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.44,Made,9.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,
333,PT09M51.00S,2021-10-26T00:17:17.9Z,3,REGULAR,foul,personal,[],203471,,,1610612766,72,73,2021-10-26T00:17:29Z,3270000,,,0,,D. Schroder personal FOUL (2 PF),"[203471, 202330]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,202901.0,,,,,,,,2.0,0.0,Hayward,202330.0,,
335,PT09M43.00S,2021-10-26T00:17:42.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203486,89.43823915900131,51.225490196078425,1610612766,72,73,2021-10-26T00:17:58Z,3290000,6.0,47.0,1,right,MISS M. Plumlee Layup - blocked,"[203486, 1629057]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,4.72,Missed,,,,,,,Williams III,1629057.0,,,,,,,,,,
336,PT09M43.00S,2021-10-26T00:17:42.4Z,3,REGULAR,block,,[],1629057,,,1610612766,72,73,2021-10-26T00:17:45Z,3300000,,,0,,R. Williams III BLOCK (2 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
337,PT09M43.00S,2021-10-26T00:17:42.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,72,73,2021-10-26T00:17:58Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,335.0,,,,,,,,,
338,PT09M41.00S,2021-10-26T00:17:58.8Z,3,REGULAR,turnover,bad pass,[],1630163,,,1610612766,72,73,2021-10-26T00:18:05Z,3320000,,,0,,L. Ball bad pass TURNOVER (4 TO),"[1630163, 1627759]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,4.0,,,,,,,,,,,Brown,1627759.0
339,PT09M41.00S,2021-10-26T00:17:58.8Z,3,REGULAR,steal,,[],1627759,,,1610612738,72,73,2021-10-26T00:18:02Z,3330000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
340,PT09M34.00S,2021-10-26T00:18:05.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203471,23.603810775295663,12.5,1610612738,72,73,2021-10-26T00:18:13Z,3340000,188.0,169.0,1,left,MISS D. Schroder 25' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,
341,PT09M33.00S,2021-10-26T00:18:06.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,72,73,2021-10-26T00:18:13Z,3350000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,340.0,,,,,,,,,
342,PT09M33.00S,2021-10-26T00:18:10.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,72,73,2021-10-26T00:18:10Z,3360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT09M23.00S,2021-10-26T00:18:30.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,83.13074901445466,48.529411764705884,1610612766,72,73,2021-10-26T00:18:36Z,3370000,-7.0,106.0,1,right,MISS L. Ball 10' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,10.64,Missed,,,,,,,,,,,,,,,,,,
344,PT09M22.00S,2021-10-26T00:18:35.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,72,73,2021-10-26T00:18:35Z,3380000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,343.0,,,,,,,,,
345,PT09M22.00S,2021-10-26T00:18:36.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,72,73,2021-10-26T00:18:36Z,3390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT09M13.00S,2021-10-26T00:18:55.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202330,87.59855453350855,3.9215686274509802,1610612766,75,73,2021-10-26T00:19:08Z,3400000,-230.0,64.0,1,right,G. Hayward 3PT step back (9 PTS),[202330],1610612766.0,CHA,step back,,,Hayward,G. Hayward,,,,,23.92,Made,9.0,,,,,,,,,,,,,,,,,
347,PT08M53.00S,2021-10-26T00:19:22.1Z,3,REGULAR,foul,personal,[],1626162,,,1610612738,75,73,2021-10-26T00:19:32Z,3410000,,,0,,K. Oubre Jr. personal FOUL (1 PF),"[1626162, 1627759]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,2005.0,,,,,,,,1.0,0.0,Brown,1627759.0,,
349,PT08M47.00S,2021-10-26T00:19:45.7Z,3,REGULAR,2pt,Jump Shot,[],203471,18.610381077529567,25.0,1610612738,75,73,2021-10-26T00:19:50Z,3430000,125.0,122.0,1,left,MISS D. Schroder 17' pullup Shot,[203471],1610612738.0,BOS,pullup,,,Schroder,D. Schroder,,,,,17.49,Missed,,,,,,,,,,,,,,,,,,
350,PT08M44.00S,2021-10-26T00:19:48.7Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,75,73,2021-10-26T00:19:50Z,3440000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,349.0,5.0,5.0,0.0,,,,,,
351,PT08M32.00S,2021-10-26T00:20:00.0Z,3,REGULAR,3pt,Jump Shot,[],1626162,68.9388961892247,69.11764705882352,1610612766,75,73,2021-10-26T00:20:04Z,3450000,96.0,239.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,
352,PT08M29.00S,2021-10-26T00:20:03.0Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,75,73,2021-10-26T00:20:04Z,3460000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,351.0,3.0,3.0,0.0,,,,,,
353,PT08M22.00S,2021-10-26T00:20:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.521024967148489,47.30392156862745,1610612738,75,75,2021-10-26T00:20:14Z,3470000,13.0,9.0,1,left,J. Brown driving Layup (11 PTS) (J. Tatum 5 AST),"[1627759, 1628369]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,1.61,Made,11.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,,,
355,PT08M10.00S,2021-10-26T00:20:22.2Z,3,REGULAR,3pt,Jump Shot,[],1630163,70.77858081471747,76.7156862745098,1610612766,78,75,2021-10-26T00:20:28Z,3490000,134.0,222.0,1,right,L. Ball 25' 3PT step back (15 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,25.93,Made,15.0,,,,,,,,,,,,,,,,,
356,PT07M57.00S,2021-10-26T00:20:35.3Z,3,REGULAR,2pt,Jump Shot,[],1629057,11.251642575558476,78.67647058823529,1610612738,78,75,2021-10-26T00:20:42Z,3500000,-143.0,53.0,1,left,MISS R. Williams III 15' Jump Shot,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,15.3,Missed,,,,,,,,,,,,,,,,,,
357,PT07M55.00S,2021-10-26T00:20:37.3Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,78,75,2021-10-26T00:20:42Z,3510000,,,0,,L. Ball REBOUND (Off:0 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,356.0,4.0,4.0,0.0,,,,,,
358,PT07M51.00S,2021-10-26T00:20:43.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202330,94.03745072273325,51.71568627450981,1610612766,80,75,2021-10-26T00:20:49Z,3520000,9.0,4.0,1,right,G. Hayward Layup (11 PTS) (L. Ball 7 AST),"[202330, 1630163]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,0.93,Made,11.0,L. Ball,1630163.0,7.0,,,,,,,,,,,,,,
360,PT07M51.00S,2021-10-26T00:21:14.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,80,75,2021-10-26T00:21:14Z,3540000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M36.00S,2021-10-26T00:24:07.6Z,3,REGULAR,3pt,Jump Shot,[],203935,28.465834428383708,18.38235294117647,1610612738,80,75,2021-10-26T00:24:12Z,3550000,158.0,215.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,
362,PT07M33.00S,2021-10-26T00:24:10.6Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,80,75,2021-10-26T00:24:12Z,3560000,,,0,,M. Plumlee REBOUND (Off:1 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,361.0,8.0,7.0,1.0,,,,,,
363,PT07M19.00S,2021-10-26T00:24:24.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,91.01511169513797,60.049019607843135,1610612766,80,75,2021-10-26T00:24:30Z,3570000,50.0,32.0,1,right,MISS L. Ball fadeaway Shot,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,5.95,Missed,,,,,,,,,,,,,,,,,,
364,PT07M17.00S,2021-10-26T00:24:26.9Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,80,75,2021-10-26T00:24:30Z,3580000,,,0,,R. Williams III REBOUND (Off:4 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,363.0,6.0,2.0,4.0,,,,,,
