actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
265,PT03M56.00S,2022-02-26T00:55:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,5.995400788436268,48.77450980392157,1610612761,55,41,2022-02-26T00:55:59Z,2580000,6.0,4.0,1,left,S. Barnes cutting Layup (12 PTS) (K. Birch 2 AST),"[1630567, 203920]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,0.72,Made,,,,,,,,,12.0,K. Birch,203920.0,2.0,,,,,,
267,PT03M49.00S,2022-02-26T00:56:02.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,94.43166885676742,46.07843137254902,1610612766,57,41,2022-02-26T00:56:20Z,2600000,-20.0,0.0,1,right,M. Bridges alley-oop DUNK (4 PTS) (T. Rozier 5 AST),"[1628970, 1626179]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,1.96,Made,,,,,,,,,4.0,T. Rozier,1626179.0,5.0,,,,,,
269,PT03M29.00S,2022-02-26T00:56:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,8.360709592641262,50.73529411764706,1610612761,57,41,2022-02-26T00:56:26Z,2620000,-4.0,26.0,1,left,MISS P. Siakam Layup - blocked,"[1627783, 1626162]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,2.64,Missed,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
270,PT03M29.00S,2022-02-26T00:56:22.5Z,2,REGULAR,block,,[],1626162,,,1610612761,57,41,2022-02-26T00:56:24Z,2630000,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M27.00S,2022-02-26T00:56:24.5Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,57,41,2022-02-26T00:56:26Z,2640000,,,0,,J. Thor REBOUND (Off:0 Def:2),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,269.0,2.0,2.0,0.0,,,,,,,,,,,,,,
272,PT03M23.00S,2022-02-26T00:56:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,92.85479632063075,51.71568627450981,1610612766,59,41,2022-02-26T00:56:35Z,2650000,9.0,15.0,1,right,T. Rozier driving finger roll Layup (14 PTS),[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,1.7,Made,,,,,,,,,14.0,,,,,,,,,
273,PT03M17.00S,2022-02-26T00:56:34.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630567,7.835085413929041,49.50980392156863,1610612761,59,43,2022-02-26T00:56:41Z,2660000,2.0,21.0,1,left,S. Barnes DUNK (14 PTS) (F. VanVleet 2 AST),"[1630567, 1627832]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,2.12,Made,,,,,,,,,14.0,F. VanVleet,1627832.0,2.0,,,,,,
275,PT02M53.00S,2022-02-26T00:56:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.32917214191852,50.49019607843137,1610612766,61,43,2022-02-26T00:57:05Z,2680000,2.0,20.0,1,right,K. Oubre Jr. driving Layup (10 PTS) (J. Thor 2 AST),"[1626162, 1630550]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,1.98,Made,,,,,,,,,10.0,J. Thor,1630550.0,2.0,,,,,,
277,PT02M39.00S,2022-02-26T00:57:13.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,8.229303547963205,52.20588235294118,1610612761,61,45,2022-02-26T00:57:17Z,2700000,-11.0,25.0,1,left,S. Barnes cutting DUNK (16 PTS) (F. VanVleet 3 AST),"[1630567, 1627832]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,2.72,Made,,,,,,,,,16.0,F. VanVleet,1627832.0,3.0,,,,,,
279,PT02M24.00S,2022-02-26T00:57:27.0Z,2,REGULAR,2pt,Jump Shot,[],1626179,93.51182654402102,27.205882352941174,1610612766,63,45,2022-02-26T00:57:30Z,2720000,-114.0,8.0,1,right,T. Rozier 11' pullup Jump Shot (16 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,11.43,Made,,,,,,,,,16.0,,,,,,,,,
280,PT02M09.00S,2022-02-26T00:57:42.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,12.434296977660972,48.03921568627451,1610612761,63,47,2022-02-26T00:57:46Z,2730000,10.0,64.0,1,left,P. Siakam 6' floating Jump Shot (6 PTS),[1627783],1610612761.0,TOR,floating,,,Siakam,P. Siakam,,,,,6.51,Made,,,,,,,,,6.0,,,,,,,,,
281,PT01M54.00S,2022-02-26T00:57:59.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.5407358738502,54.41176470588235,1610612766,65,47,2022-02-26T00:58:06Z,2740000,22.0,27.0,1,right,M. Bridges driving Layup (6 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.49,Made,,,,,,,,,6.0,,,,,,,,,
282,PT01M54.00S,2022-02-26T00:58:02.0Z,2,REGULAR,foul,personal,['1freethrow'],1629018,,,1610612766,65,47,2022-02-26T00:58:33Z,2750000,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Bridges 1 FT),"[1629018, 1628970]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,1627541.0,,,,,,,,1.0,0.0,Bridges,1628970.0,,
285,PT01M54.00S,2022-02-26T00:58:14.5Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,65,47,2022-02-26T00:58:32Z,2770000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
286,PT01M54.00S,2022-02-26T00:58:14.5Z,2,REGULAR,substitution,out,[],203486,,,1610612766,65,47,2022-02-26T00:58:32Z,2780000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M54.00S,2022-02-26T00:58:14.5Z,2,REGULAR,substitution,out,[],1630550,,,1610612766,65,47,2022-02-26T00:58:32Z,2790000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M54.00S,2022-02-26T00:58:14.5Z,2,REGULAR,substitution,out,[],1630567,,,1610612766,65,47,2022-02-26T00:58:32Z,2800000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M54.00S,2022-02-26T00:58:14.5Z,2,REGULAR,substitution,out,[],203920,,,1610612766,65,47,2022-02-26T00:58:32Z,2810000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M54.00S,2022-02-26T00:58:14.5Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,65,47,2022-02-26T00:58:32Z,2820000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M54.00S,2022-02-26T00:58:14.5Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,65,47,2022-02-26T00:58:32Z,2830000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M54.00S,2022-02-26T00:58:14.5Z,2,REGULAR,substitution,in,[],1626149,,,1610612766,65,47,2022-02-26T00:58:32Z,2840000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M54.00S,2022-02-26T00:58:14.5Z,2,REGULAR,substitution,in,[],1630173,,,1610612766,65,47,2022-02-26T00:58:32Z,2850000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M54.00S,2022-02-26T00:58:14.5Z,2,REGULAR,substitution,in,[],1628449,,,1610612766,65,47,2022-02-26T00:58:32Z,2860000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M54.00S,2022-02-26T00:58:41.8Z,2,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,66,47,2022-02-26T00:58:41Z,2870000,,,0,,M. Bridges Free Throw 1 of 1 (7 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
296,PT01M39.00S,2022-02-26T00:58:59.1Z,2,REGULAR,2pt,Jump Shot,[],1627783,22.946780551905388,58.57843137254902,1610612761,66,47,2022-02-26T00:59:03Z,2880000,-43.0,163.0,1,left,MISS P. Siakam 16' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,16.87,Missed,,,,,,,,,,,,,,,,,,
297,PT01M36.00S,2022-02-26T00:59:02.1Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,66,47,2022-02-26T00:59:03Z,2890000,,,0,,M. Bridges REBOUND (Off:2 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,296.0,7.0,5.0,2.0,,,,,,,,,,,,,,
298,PT01M18.00S,2022-02-26T00:59:19.7Z,2,REGULAR,3pt,Jump Shot,[],1626179,79.97700394218134,6.862745098039216,1610612766,66,47,2022-02-26T00:59:24Z,2900000,-216.0,136.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,
299,PT01M15.00S,2022-02-26T00:59:22.7Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,66,47,2022-02-26T00:59:24Z,2910000,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,298.0,4.0,3.0,1.0,,,,,,,,,,,,,,
300,PT01M07.00S,2022-02-26T00:59:30.7Z,2,REGULAR,2pt,Jump Shot,[],1629018,30.17411300919842,41.66666666666667,1610612761,66,47,2022-02-26T00:59:35Z,2920000,42.0,231.0,1,left,MISS G. Trent Jr. 23' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,
301,PT01M03.00S,2022-02-26T00:59:34.3Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,66,47,2022-02-26T00:59:34Z,2930000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,300.0,3.0,3.0,0.0,,,,,,,,,,,,,,
302,PT00M59.10S,2022-02-26T00:59:39.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626149,93.38042049934296,49.26470588235294,1610612766,68,47,2022-02-26T00:59:52Z,2940000,-4.0,10.0,1,right,M. Harrell Layup (10 PTS) (T. Rozier 6 AST),"[1626149, 1626179]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,1.04,Made,,,,,,,,,10.0,T. Rozier,1626179.0,6.0,,,,,,
304,PT00M37.90S,2022-02-26T01:00:03.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,16.63929040735874,57.84313725490197,1610612761,68,47,2022-02-26T01:00:09Z,2960000,-39.0,104.0,1,left,MISS F. VanVleet 11' floating Shot,[1627832],1610612761.0,TOR,floating,,,VanVleet,F. VanVleet,,,,,11.1,Missed,,,,,,,,,,,,,,,,,,
305,PT00M36.00S,2022-02-26T01:00:05.3Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,68,47,2022-02-26T01:00:09Z,2970000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,304.0,4.0,3.0,1.0,,,,,,,,,,,,,,
306,PT00M34.70S,2022-02-26T01:00:07.2Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,68,47,2022-02-26T01:00:15Z,2980000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (3 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,,,,,,,200833.0,3.0,,,,,,,,,,,,
307,PT00M27.70S,2022-02-26T01:00:27.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,25.443495400788436,84.55882352941177,1610612761,68,47,2022-02-26T01:00:31Z,2990000,-173.0,187.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
308,PT00M25.50S,2022-02-26T01:00:29.7Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612766,68,47,2022-02-26T01:00:29Z,3000000,,,0,,M. Harrell REBOUND (Off:2 Def:3),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,307.0,5.0,3.0,2.0,,,,,,,,,,,,,,
309,PT00M06.40S,2022-02-26T01:00:48.7Z,2,REGULAR,3pt,Jump Shot,[],1628970,69.59592641261499,68.38235294117648,1610612766,68,47,2022-02-26T01:00:55Z,3010000,92.0,233.0,1,right,MISS M. Bridges 25' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,
310,PT00M03.70S,2022-02-26T01:00:51.4Z,2,REGULAR,rebound,offensive,[],1626149,,,1610612766,68,47,2022-02-26T01:00:55Z,3020000,,,0,,M. Harrell REBOUND (Off:3 Def:3),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,309.0,6.0,3.0,3.0,,,,,,,,,,,,,,
311,PT00M03.70S,2022-02-26T01:00:52.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,92.9862023653088,50.73529411764706,1610612766,70,47,2022-02-26T01:06:28Z,3030000,4.0,13.0,1,right,M. Harrell putback Layup (12 PTS),[1626149],1610612766.0,CHA,putback,,,Harrell,M. Harrell,,,,,1.39,Made,,,,,,,,,12.0,,,,,,,,,
312,PT00M00.00S,2022-02-26T01:01:06.0Z,2,REGULAR,period,end,[],0,,,1610612761,70,47,2022-02-26T01:01:06Z,3040000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-02-26T01:15:51.8Z,3,REGULAR,substitution,out,['startperiod'],1626149,,,1610612761,70,47,2022-02-26T01:16:13Z,3050000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-02-26T01:15:51.8Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612761,70,47,2022-02-26T01:16:13Z,3060000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-02-26T01:15:51.8Z,3,REGULAR,substitution,out,['startperiod'],1628449,,,1610612761,70,47,2022-02-26T01:16:13Z,3070000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-02-26T01:15:51.8Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612761,70,47,2022-02-26T01:16:13Z,3080000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-02-26T01:15:51.8Z,3,REGULAR,substitution,in,['startperiod'],203920,,,1610612761,70,47,2022-02-26T01:16:13Z,3090000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-02-26T01:15:51.8Z,3,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,70,47,2022-02-26T01:16:13Z,3100000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-02-26T01:16:15.7Z,3,REGULAR,period,start,[],0,,,1610612761,70,47,2022-02-26T01:16:15Z,3110000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M43.00S,2022-02-26T01:16:33.9Z,3,REGULAR,foul,personal,[],1629023,,,1610612761,70,47,2022-02-26T01:16:51Z,3120000,,,0,,P. Washington personal FOUL (2 PF),"[1629023, 1630567]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,200833.0,,,,,,,,2.0,0.0,Barnes,1630567.0,,
322,PT11M28.00S,2022-02-26T01:17:03.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203920,88.12417871222075,48.77450980392157,1610612761,70,47,2022-02-26T01:17:08Z,3140000,-6.0,59.0,1,right,MISS K. Birch Jump Shot,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,5.94,Missed,,,,,,,,,,,,,,,,,,
323,PT11M25.00S,2022-02-26T01:17:06.9Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,70,47,2022-02-26T01:17:08Z,3150000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,322.0,1.0,1.0,0.0,,,,,,,,,,,,,,
324,PT11M11.00S,2022-02-26T01:17:24.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,70,47,2022-02-26T01:17:24Z,3160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M04.00S,2022-02-26T01:17:46.7Z,3,REGULAR,3pt,Jump Shot,[],1629023,26.757555847568987,81.37254901960785,1610612766,70,47,2022-02-26T01:17:51Z,3170000,-157.0,199.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
326,PT11M00.00S,2022-02-26T01:17:50.7Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,70,47,2022-02-26T01:17:51Z,3180000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,325.0,3.0,3.0,0.0,,,,,,,,,,,,,,
327,PT10M48.00S,2022-02-26T01:18:02.1Z,3,REGULAR,2pt,Jump Shot,[],1627783,75.1149802890933,44.36274509803921,1610612761,70,47,2022-02-26T01:18:06Z,3190000,-28.0,181.0,1,right,MISS P. Siakam 18' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,18.36,Missed,,,,,,,,,,,,,,,,,,
328,PT10M46.00S,2022-02-26T01:18:04.1Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,70,47,2022-02-26T01:18:06Z,3200000,,,0,,M. Bridges REBOUND (Off:2 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,327.0,8.0,6.0,2.0,,,,,,,,,,,,,,
329,PT10M27.00S,2022-02-26T01:18:23.7Z,3,REGULAR,3pt,Jump Shot,[],1630163,19.530223390275953,91.66666666666666,1610612766,70,47,2022-02-26T01:18:28Z,3210000,-208.0,131.0,1,left,MISS L. Ball 24' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,
330,PT10M22.00S,2022-02-26T01:18:28.7Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,70,47,2022-02-26T01:18:28Z,3220000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:4),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,329.0,4.0,4.0,0.0,,,,,,,,,,,,,,
331,PT10M13.00S,2022-02-26T01:18:36.8Z,3,REGULAR,2pt,Jump Shot,[],1630567,94.56307490144546,78.67647058823529,1610612761,70,47,2022-02-26T01:18:41Z,3230000,143.0,-1.0,1,right,MISS S. Barnes 14' Jump Shot,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,14.34,Missed,,,,,,,,,,,,,,,,,,
332,PT10M10.00S,2022-02-26T01:18:39.8Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,70,47,2022-02-26T01:18:41Z,3240000,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,331.0,4.0,4.0,0.0,,,,,,,,,,,,,,
333,PT09M59.00S,2022-02-26T01:18:51.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,5.863994743758213,50.98039215686274,1610612766,70,47,2022-02-26T01:18:57Z,3250000,-5.0,3.0,1,left,MISS M. Bridges driving Layup - blocked,"[1628970, 203920]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,0.55,Missed,,,,,,,,,,,,,,,,,Birch,203920.0
334,PT09M59.00S,2022-02-26T01:18:51.6Z,3,REGULAR,block,,[],203920,,,1610612766,70,47,2022-02-26T01:18:54Z,3260000,,,0,,K. Birch BLOCK (1 BLK),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
335,PT09M56.00S,2022-02-26T01:18:54.6Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,70,47,2022-02-26T01:18:57Z,3270000,,,0,,K. Birch REBOUND (Off:2 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,333.0,4.0,2.0,2.0,,,,,,,,,,,,,,
336,PT09M54.00S,2022-02-26T01:18:56.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,95.0886990801577,47.794117647058826,1610612761,70,47,2022-02-26T01:19:05Z,3280000,-11.0,-6.0,1,right,MISS P. Siakam running Layup,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,1.27,Missed,,,,,,,,,,,,,,,,,,
337,PT09M51.00S,2022-02-26T01:18:59.7Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,70,47,2022-02-26T01:19:05Z,3290000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,336.0,2.0,2.0,0.0,,,,,,,,,,,,,,
338,PT09M49.00S,2022-02-26T01:19:05.1Z,3,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,70,47,2022-02-26T01:19:12Z,3300000,,,0,,M. Bridges step out-of-bounds TURNOVER (2 TO),[1628970],1610612766.0,CHA,step,,,Bridges,M. Bridges,,,,,,,,,,,200833.0,2.0,,,,,,,,,,,,
339,PT09M32.00S,2022-02-26T01:19:26.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627783,94.82588699080158,52.450980392156865,1610612761,70,49,2022-02-26T01:50:58Z,3310000,12.0,-4.0,1,right,P. Siakam bank Hook (8 PTS),[1627783],1610612761.0,TOR,bank,,,Siakam,P. Siakam,,,,,1.29,Made,,,,,,,,,8.0,,,,,,,,,
340,PT09M19.00S,2022-02-26T01:19:40.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,5.338370565045992,49.754901960784316,1610612766,72,49,2022-02-26T01:19:44Z,3320000,1.0,-2.0,1,left,L. Ball driving Layup (12 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,0.26,Made,,,,,,,,,12.0,,,,,,,,,
341,PT08M59.00S,2022-02-26T01:19:58.7Z,3,REGULAR,3pt,Jump Shot,[],1629018,95.22010512483574,96.81372549019608,1610612761,72,52,2022-02-26T01:20:02Z,3330000,234.0,-8.0,1,right,G. Trent Jr. 3PT  (12 PTS) (F. VanVleet 4 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,23.42,Made,,,,,,,,,12.0,F. VanVleet,1627832.0,4.0,,,,,,
343,PT08M39.00S,2022-02-26T01:20:19.9Z,3,REGULAR,3pt,Jump Shot,[],1629023,6.783837056504599,3.6764705882352944,1610612766,75,52,2022-02-26T01:20:25Z,3350000,232.0,11.0,1,left,P. Washington 3PT  (11 PTS) (L. Ball 3 AST),"[1629023, 1630163]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,23.19,Made,,,,,,,,,11.0,L. Ball,1630163.0,3.0,,,,,,
345,PT08M17.00S,2022-02-26T01:20:41.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,87.46714848883047,51.225490196078425,1610612761,75,52,2022-02-26T01:20:48Z,3370000,6.0,65.0,1,right,MISS P. Siakam 6' bank Shot - blocked,"[1627783, 1629023]",1610612761.0,TOR,bank,,,Siakam,P. Siakam,,,,,6.56,Missed,,,,,,,,,,,,,,,,,Washington,1629023.0
346,PT08M17.00S,2022-02-26T01:20:41.7Z,3,REGULAR,block,,[],1629023,,,1610612761,75,52,2022-02-26T01:20:44Z,3380000,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
347,PT08M14.00S,2022-02-26T01:20:44.7Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,75,52,2022-02-26T01:20:48Z,3390000,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,345.0,3.0,3.0,0.0,,,,,,,,,,,,,,
348,PT08M13.00S,2022-02-26T01:20:49.1Z,3,REGULAR,foul,personal,[],1630567,,,1610612766,75,52,2022-02-26T01:23:11Z,3400000,,,0,,S. Barnes take personal FOUL (1 PF),"[1630567, 1630163]",1610612761.0,TOR,take,,,Barnes,S. Barnes,,,,,,,,,,,201640.0,,,,,,,,1.0,0.0,Ball,1630163.0,,
350,PT07M57.00S,2022-02-26T01:21:22.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,5.995400788436268,50.0,1610612766,77,52,2022-02-26T01:21:29Z,3420000,0.0,4.0,1,left,M. Plumlee driving DUNK (4 PTS),[203486],1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,0.39,Made,,,,,,,,,4.0,,,,,,,,,
351,PT07M56.00S,2022-02-26T01:21:32.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,77,52,2022-02-26T01:21:32Z,3430000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
