actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
449,PT04M21.00S,2022-01-03T01:35:50.7Z,3,REGULAR,substitution,out,[],1626179,,,1610612756,63,91,2022-01-03T01:35:55Z,4410000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M21.00S,2022-01-03T01:35:50.7Z,3,REGULAR,substitution,in,[],1629667,,,1610612756,63,91,2022-01-03T01:35:55Z,4420000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M21.00S,2022-01-03T01:36:09.3Z,3,REGULAR,freethrow,2 of 2,[],1629661,,,1610612756,63,92,2022-01-03T01:36:09Z,4430000,,,0,,C. Johnson Free Throw 2 of 2 (14 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
452,PT04M12.00S,2022-01-03T01:36:23.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,93.77463863337714,51.225490196078425,1610612766,65,92,2022-01-03T01:36:31Z,4440000,6.0,6.0,1,right,K. Oubre Jr. cutting DUNK (12 PTS) (M. Bridges 3 AST),"[1626162, 1628970]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,0.86,Made,12.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,,
454,PT03M52.00S,2022-01-03T01:36:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202687,6.783837056504599,49.754901960784316,1610612756,65,94,2022-01-03T01:36:48Z,4460000,1.0,11.0,1,left,B. Biyombo Layup (9 PTS) (D. Booker 3 AST),"[202687, 1626164]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,1.14,Made,9.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,
456,PT03M33.00S,2022-01-03T01:37:03.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,93.24901445466492,50.49019607843137,1610612766,67,94,2022-01-03T01:37:08Z,4480000,2.0,11.0,1,right,M. Bridges DUNK (10 PTS) (C. Martin 2 AST),"[1628970, 1628998]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,1.13,Made,10.0,C. Martin,1628998.0,2.0,,,,,,,,,,,,,,
458,PT03M24.00S,2022-01-03T01:37:19.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,67,94,2022-01-03T01:37:19Z,4500000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M24.00S,2022-01-03T01:37:45.5Z,3,REGULAR,substitution,out,[],1629661,,,1610612756,67,94,2022-01-03T01:39:53Z,4510000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M24.00S,2022-01-03T01:37:45.5Z,3,REGULAR,substitution,in,[],1628969,,,1610612756,67,94,2022-01-03T01:39:53Z,4520000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M14.00S,2022-01-03T01:40:18.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628969,8.229303547963205,50.73529411764706,1610612756,67,94,2022-01-03T01:40:23Z,4530000,-4.0,25.0,1,left,MISS M. Bridges driving DUNK - blocked,"[1628969, 1628970]",1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,2.52,Missed,,,,,,,,,,,,Bridges,1628970.0,,,,,
462,PT03M14.00S,2022-01-03T01:40:18.4Z,3,REGULAR,block,,[],1628970,,,1610612756,67,94,2022-01-03T01:40:20Z,4540000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M14.00S,2022-01-03T01:40:18.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,67,94,2022-01-03T01:40:23Z,4550000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,461.0,,,,,,,,,,,,,
464,PT03M14.00S,2022-01-03T01:40:23.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,67,94,2022-01-03T01:40:23Z,4560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M10.00S,2022-01-03T01:40:41.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,30.17411300919842,24.264705882352942,1610612756,67,94,2022-01-03T01:40:47Z,4570000,129.0,231.0,1,left,MISS D. Booker 26' fadeaway 3PT,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,
466,PT03M07.00S,2022-01-03T01:40:44.2Z,3,REGULAR,rebound,offensive,[],202687,,,1610612756,67,94,2022-01-03T01:40:44Z,4580000,,,0,,B. Biyombo REBOUND (Off:3 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,465.0,5.0,2.0,3.0,,,,,,,,,,
467,PT03M04.00S,2022-01-03T01:40:46.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626166,16.245072273324574,94.85294117647058,1610612756,67,97,2022-01-03T01:40:51Z,4590000,-224.0,100.0,1,left,C. Payne 24' 3PT  (10 PTS) (B. Biyombo 1 AST),"[1626166, 202687]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,24.57,Made,10.0,B. Biyombo,202687.0,1.0,,,,,,,,,,,,,,
469,PT02M48.00S,2022-01-03T01:41:02.9Z,3,REGULAR,turnover,lost ball,[],1626162,,,1610612766,67,97,2022-01-03T01:41:09Z,4610000,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 1629013]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,1.0,Shamet,1629013.0,,,,,,,
470,PT02M48.00S,2022-01-03T01:41:02.9Z,3,REGULAR,steal,,[],1629013,,,1610612756,67,97,2022-01-03T01:41:05Z,4620000,,,0,,L. Shamet STEAL (2 STL),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M42.00S,2022-01-03T01:41:09.1Z,3,REGULAR,turnover,bad pass,[],1626166,,,1610612756,67,97,2022-01-03T01:41:17Z,4630000,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 1628970]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,1.0,Bridges,1628970.0,,,,,,,
472,PT02M42.00S,2022-01-03T01:41:09.1Z,3,REGULAR,steal,,[],1628970,,,1610612766,67,97,2022-01-03T01:41:37Z,4640000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M41.00S,2022-01-03T01:41:20.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,67,97,2022-01-03T01:41:20Z,4650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M30.00S,2022-01-03T01:41:45.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,67,97,2022-01-03T01:41:45Z,4660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M20.00S,2022-01-03T01:42:07.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628998,70.51576872536137,25.245098039215684,1610612766,67,97,2022-01-03T01:42:12Z,4670000,-124.0,225.0,1,right,MISS C. Martin 25' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,
476,PT02M17.00S,2022-01-03T01:42:10.4Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,67,97,2022-01-03T01:42:12Z,4680000,,,0,,B. Biyombo REBOUND (Off:3 Def:3),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,475.0,6.0,3.0,3.0,,,,,,,,,,
477,PT02M15.00S,2022-01-03T01:42:13.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,28.728646517739815,18.137254901960784,1610612756,67,100,2022-01-03T01:46:15Z,4690000,159.0,218.0,1,left,M. Bridges 26' 3PT running pullup (15 PTS) (C. Payne 4 AST),"[1628969, 1626166]",1610612756.0,PHX,running pullup,,,Bridges,M. Bridges,,,,,26.96,Made,15.0,C. Payne,1626166.0,4.0,,,,,,,,,,,,,,
479,PT01M51.00S,2022-01-03T01:42:36.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628998,93.24901445466492,49.754901960784316,1610612766,69,100,2022-01-03T01:42:40Z,4710000,-1.0,11.0,1,right,C. Martin driving DUNK (4 PTS),[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,1.11,Made,4.0,,,,,,,,,,,,,,,,,
480,PT01M41.00S,2022-01-03T01:42:49.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,10.068988173455978,55.88235294117647,1610612756,69,102,2022-01-03T01:46:59Z,4720000,-29.0,42.0,1,left,C. Payne driving floating Jump Shot (12 PTS),[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,5.13,Made,12.0,,,,,,,,,,,,,,,,,
481,PT01M27.00S,2022-01-03T01:43:01.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.9862023653088,53.18627450980392,1610612766,69,102,2022-01-03T01:43:05Z,4730000,16.0,13.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,
482,PT01M24.00S,2022-01-03T01:43:04.6Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,69,102,2022-01-03T01:43:05Z,4740000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,481.0,4.0,3.0,1.0,,,,,,,,,,
483,PT01M18.00S,2022-01-03T01:43:10.5Z,3,REGULAR,3pt,Jump Shot,[],1626164,28.33442838370565,23.52941176470588,1610612756,69,102,2022-01-03T01:47:48Z,4750000,132.0,214.0,1,left,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
484,PT01M15.00S,2022-01-03T01:43:13.5Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612756,69,102,2022-01-03T01:51:16Z,4760000,,,0,,M. Bridges REBOUND (Off:2 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,483.0,5.0,3.0,2.0,,,,,,,,,,
485,PT01M12.00S,2022-01-03T01:43:15.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,24.26084099868594,12.5,1610612756,69,102,2022-01-03T01:43:22Z,4770000,188.0,176.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
486,PT01M07.00S,2022-01-03T01:43:20.8Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,69,102,2022-01-03T01:43:22Z,4780000,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,485.0,3.0,3.0,0.0,,,,,,,,,,
487,PT01M06.00S,2022-01-03T01:43:27.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612766,69,102,2022-01-03T01:43:35Z,4790000,,,0,,D. Booker shooting personal FOUL (4 PF) (Ball 2 FT),"[1626164, 1630163]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,1628485.0,4.0,0.0,Ball,1630163.0
489,PT01M06.00S,2022-01-03T01:43:54.9Z,3,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,70,102,2022-01-03T01:43:54Z,4810000,,,0,,L. Ball Free Throw 1 of 2 (16 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
492,PT01M06.00S,2022-01-03T01:43:55.7Z,3,REGULAR,substitution,out,[],1626164,,,1610612766,70,102,2022-01-03T01:44:27Z,4830000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M06.00S,2022-01-03T01:43:55.7Z,3,REGULAR,substitution,in,[],1630208,,,1610612766,70,102,2022-01-03T01:44:27Z,4840000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M06.00S,2022-01-03T01:43:55.7Z,3,REGULAR,substitution,in,[],203901,,,1610612766,70,102,2022-01-03T01:44:27Z,4850000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M06.00S,2022-01-03T01:43:55.7Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,70,102,2022-01-03T01:45:08Z,4855000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M06.00S,2022-01-03T01:44:29.3Z,3,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,71,102,2022-01-03T01:44:29Z,4860000,,,0,,L. Ball Free Throw 2 of 2 (17 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
496,PT00M53.20S,2022-01-03T01:44:33.6Z,3,REGULAR,2pt,Jump Shot,[],1626166,7.440867279894875,30.637254901960787,1610612756,71,104,2022-01-03T01:49:58Z,4870000,97.0,17.0,1,left,C. Payne 9' driving floating bank Jump Shot (14 PTS),[1626166],1610612756.0,PHX,driving floating bank,,,Payne,C. Payne,,,,,9.84,Made,14.0,,,,,,,,,,,,,,,,,
497,PT00M38.50S,2022-01-03T01:44:48.3Z,3,REGULAR,turnover,bad pass,[],1626162,,,1610612766,71,104,2022-01-03T01:44:54Z,4880000,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 203901]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,2.0,Payton,203901.0,,,,,,,
498,PT00M38.50S,2022-01-03T01:44:48.3Z,3,REGULAR,steal,,[],203901,,,1610612756,71,104,2022-01-03T01:44:51Z,4890000,,,0,,E. Payton STEAL (1 STL),[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M35.50S,2022-01-03T01:44:54.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202687,7.5722733245729295,48.77450980392157,1610612756,71,106,2022-01-03T01:50:48Z,4900000,6.0,19.0,1,left,B. Biyombo running alley-oop DUNK (11 PTS) (L. Shamet 2 AST),"[202687, 1629013]",1610612756.0,PHX,running alley-oop,,,Biyombo,B. Biyombo,,,,,1.97,Made,11.0,L. Shamet,1629013.0,2.0,,,,,,,,,,,,,,
502,PT00M19.80S,2022-01-03T01:45:14.5Z,3,REGULAR,3pt,Jump Shot,[],1626162,69.85873850197109,80.88235294117648,1610612766,74,106,2022-01-03T01:45:20Z,4920000,154.0,231.0,1,right,K. Oubre Jr. 27' 3PT  (15 PTS) (C. Martin 3 AST),"[1626162, 1628998]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,27.77,Made,15.0,C. Martin,1628998.0,3.0,,,,,,,,,,,,,,
506,PT00M00.00S,2022-01-03T01:45:56.1Z,3,REGULAR,period,end,[],0,,,1610612756,74,106,2022-01-03T01:45:56Z,4960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-01-03T01:46:00.4Z,4,REGULAR,substitution,out,['startperiod'],1630163,,,1610612756,74,106,2022-01-03T01:48:20Z,4970000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-01-03T01:46:00.4Z,4,REGULAR,substitution,out,['startperiod'],1626162,,,1610612756,74,106,2022-01-03T01:48:20Z,4980000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-01-03T01:46:00.4Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612756,74,106,2022-01-03T01:48:20Z,4990000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-01-03T01:46:00.4Z,4,REGULAR,substitution,out,['startperiod'],203901,,,1610612756,74,106,2022-01-03T01:48:20Z,5000000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-01-03T01:46:00.4Z,4,REGULAR,substitution,in,['startperiod'],202397,,,1610612756,74,106,2022-01-03T01:48:20Z,5010000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-01-03T01:46:00.4Z,4,REGULAR,substitution,in,['startperiod'],1630547,,,1610612756,74,106,2022-01-03T01:48:20Z,5020000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-01-03T01:46:00.4Z,4,REGULAR,substitution,in,['startperiod'],1629661,,,1610612756,74,106,2022-01-03T01:48:20Z,5030000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-01-03T01:46:00.4Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,74,106,2022-01-03T01:48:20Z,5040000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-01-03T01:48:29.2Z,4,REGULAR,period,start,[],0,,,1610612756,74,106,2022-01-03T01:48:29Z,5050000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M46.00S,2022-01-03T01:48:41.5Z,4,REGULAR,3pt,Jump Shot,[],1629013,5.863994743758213,97.05882352941177,1610612756,74,109,2022-01-03T01:48:45Z,5060000,-235.0,3.0,1,left,L. Shamet 3PT  (9 PTS) (C. Johnson 2 AST),"[1629013, 1629661]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.53,Made,9.0,C. Johnson,1629661.0,2.0,,,,,,,,,,,,,,
518,PT11M29.00S,2022-01-03T01:48:59.0Z,4,REGULAR,3pt,Jump Shot,[],1630547,72.7496714848883,13.480392156862745,1610612766,74,109,2022-01-03T01:49:04Z,5080000,-183.0,204.0,1,right,MISS J. Bouknight 27' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,
519,PT11M26.00S,2022-01-03T01:49:02.0Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,74,109,2022-01-03T01:49:04Z,5090000,,,0,,C. Paul REBOUND (Off:0 Def:6),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,518.0,6.0,6.0,0.0,,,,,,,,,,
520,PT11M18.00S,2022-01-03T01:49:10.0Z,4,REGULAR,2pt,Jump Shot,[],101108,23.99802890932983,47.30392156862745,1610612756,74,111,2022-01-03T01:49:14Z,5100000,13.0,173.0,1,left,C. Paul 17' step back Jump Shot (7 PTS),[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,17.36,Made,7.0,,,,,,,,,,,,,,,,,
521,PT10M58.00S,2022-01-03T01:49:30.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,82.7365308804205,63.48039215686274,1610612766,76,111,2022-01-03T01:52:59Z,5110000,67.0,110.0,1,right,I. Smith 12' pullup Jump Shot (9 PTS) (J. Bouknight 1 AST),"[202397, 1630547]",1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,12.88,Made,9.0,J. Bouknight,1630547.0,1.0,,,,,,,,,,,,,,
523,PT10M46.00S,2022-01-03T01:49:44.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,11.908672798948752,47.794117647058826,1610612756,76,111,2022-01-03T01:49:50Z,5130000,11.0,59.0,1,left,MISS C. Payne 6' floating Shot - blocked,"[1626166, 1630208]",1610612756.0,PHX,floating,,,Payne,C. Payne,,,,,6.04,Missed,,,,,,,,,,,,Richards,1630208.0,,,,,
524,PT10M46.00S,2022-01-03T01:49:44.1Z,4,REGULAR,block,,[],1630208,,,1610612756,76,111,2022-01-03T01:49:48Z,5140000,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M46.00S,2022-01-03T01:49:44.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,76,111,2022-01-03T01:49:50Z,5150000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,523.0,,,,,,,,,,,,,
526,PT10M46.00S,2022-01-03T01:49:50.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,76,111,2022-01-03T01:49:50Z,5160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M44.00S,2022-01-03T01:50:02.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,28.465834428383708,20.098039215686274,1610612756,76,114,2022-01-03T01:50:06Z,5170000,150.0,215.0,1,left,L. Shamet 26' 3PT  (12 PTS) (C. Paul 16 AST),"[1629013, 101108]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.2,Made,12.0,C. Paul,101108.0,16.0,,,,,,,,,,,,,,
529,PT10M23.00S,2022-01-03T01:50:23.6Z,4,REGULAR,turnover,bad pass,[],1628998,,,1610612766,76,114,2022-01-03T01:50:28Z,5190000,,,0,,C. Martin bad pass TURNOVER (2 TO),"[1628998, 1629013]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,2.0,Shamet,1629013.0,,,,,,,
530,PT10M23.00S,2022-01-03T01:50:23.6Z,4,REGULAR,steal,,[],1629013,,,1610612756,76,114,2022-01-03T01:52:41Z,5200000,,,0,,L. Shamet STEAL (3 STL),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M16.00S,2022-01-03T01:50:30.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,7.835085413929041,5.147058823529411,1610612756,76,117,2022-01-03T01:50:35Z,5210000,224.0,21.0,1,left,L. Shamet 3PT  (15 PTS) (C. Johnson 3 AST),"[1629013, 1629661]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,22.53,Made,15.0,C. Johnson,1629661.0,3.0,,,,,,,,,,,,,,
533,PT10M08.00S,2022-01-03T01:50:43.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,76,117,2022-01-03T01:50:43Z,5230000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M08.00S,2022-01-03T01:51:28.8Z,4,REGULAR,substitution,out,[],202687,,,1610612766,76,117,2022-01-03T01:53:23Z,5240000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
535,PT10M08.00S,2022-01-03T01:51:28.8Z,4,REGULAR,substitution,in,[],1630188,,,1610612766,76,117,2022-01-03T01:53:23Z,5250000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M57.00S,2022-01-03T01:53:41.8Z,4,REGULAR,turnover,bad pass,[],202397,,,1610612766,76,117,2022-01-03T02:02:06Z,5260000,,,0,,I. Smith bad pass TURNOVER (3 TO),"[202397, 1629013]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,3.0,Shamet,1629013.0,,,,,,,
537,PT09M57.00S,2022-01-03T01:53:41.8Z,4,REGULAR,steal,,[],1629013,,,1610612756,76,117,2022-01-03T01:53:44Z,5270000,,,0,,L. Shamet STEAL (4 STL),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M49.00S,2022-01-03T01:53:49.3Z,4,REGULAR,turnover,lost ball,[],1629013,,,1610612756,76,117,2022-01-03T01:53:53Z,5280000,,,0,,L. Shamet lost ball TURNOVER (2 TO),"[1629013, 1628998]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,2.0,Martin,1628998.0,,,,,,,
539,PT09M49.00S,2022-01-03T01:53:49.3Z,4,REGULAR,steal,,[],1628998,,,1610612766,76,117,2022-01-03T01:53:51Z,5290000,,,0,,C. Martin STEAL (2 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M42.00S,2022-01-03T01:53:56.8Z,4,REGULAR,turnover,bad pass,[],1630208,,,1610612766,76,117,2022-01-03T01:54:02Z,5300000,,,0,,N. Richards bad pass TURNOVER (1 TO),"[1630208, 1626166]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,1.0,Payne,1626166.0,,,,,,,
541,PT09M42.00S,2022-01-03T01:53:56.8Z,4,REGULAR,steal,,[],1626166,,,1610612756,76,117,2022-01-03T01:53:59Z,5310000,,,0,,C. Payne STEAL (2 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M37.00S,2022-01-03T01:54:00.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629013,6.258212877792378,50.0,1610612756,76,119,2022-01-03T01:54:07Z,5320000,0.0,6.0,1,left,L. Shamet running DUNK (17 PTS) (C. Payne 5 AST),"[1629013, 1626166]",1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,0.63,Made,17.0,C. Payne,1626166.0,5.0,,,,,,,,,,,,,,
