actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
357,PT09M09.00S,2022-03-22T00:20:57.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,8.492115637319317,60.29411764705882,1610612740,49,57,2022-03-22T00:21:20Z,3500000,-51.0,27.0,1,left,J. Hayes Layup (4 PTS) (J. Valanciunas 3 AST),"[1629637, 202685]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,5.83,Made,4.0,J. Valanciunas,202685.0,3.0,,,,,,,,,,,,,,,
358,PT09M09.00S,2022-03-22T00:21:16.2Z,3,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612740,49,57,2022-03-22T00:21:41Z,3510000,,,0,,P. Washington shooting personal FOUL (2 PF) (Hayes 1 FT),"[1629023, 1629637]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Hayes,1629637.0,
360,PT09M09.00S,2022-03-22T00:21:31.1Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629637,,,1610612740,49,58,2022-03-22T00:21:31Z,3530000,,,0,,J. Hayes Free Throw 1 of 1 (5 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
361,PT08M58.00S,2022-03-22T00:21:45.5Z,3,REGULAR,3pt,Jump Shot,[],1630163,67.36202365308804,67.64705882352942,1610612766,52,58,2022-03-22T00:21:55Z,3540000,88.0,254.0,1,right,L. Ball 26' 3PT pullup (11 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,26.92,Made,11.0,,,,,,,,,,,,,,,,,,
362,PT08M34.00S,2022-03-22T00:22:09.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,12.565703022339028,42.15686274509804,1610612740,52,58,2022-03-22T00:22:13Z,3550000,39.0,66.0,1,left,MISS H. Jones 7' pullup Shot,[1630529],1610612740.0,NOP,pullup,,,Jones,H. Jones,,,,,7.64,Missed,,,,,,,,,,,,,,,,,,,
363,PT08M32.00S,2022-03-22T00:22:11.9Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,52,58,2022-03-22T00:22:11Z,3560000,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,362.0,6.0,5.0,1.0,,,,,,,,,,,
364,PT08M29.00S,2022-03-22T00:22:19.2Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612766,52,58,2022-03-22T00:22:41Z,3570000,,,0,,C. McCollum shooting personal FOUL (2 PF) (Plumlee 2 FT),"[203468, 203486]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Plumlee,203486.0,
367,PT08M29.00S,2022-03-22T00:22:58.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203486,,,1610612766,53,58,2022-03-22T00:22:58Z,3590000,,,0,,M. Plumlee Free Throw 1 of 2 (4 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
368,PT08M29.00S,2022-03-22T00:23:01.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203486,,,1610612766,54,58,2022-03-22T00:23:01Z,3600000,,,0,,M. Plumlee Free Throw 2 of 2 (5 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
369,PT08M10.00S,2022-03-22T00:23:22.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,7.046649145860711,45.09803921568628,1610612740,54,58,2022-03-22T00:23:28Z,3610000,25.0,14.0,1,left,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,2.81,Missed,,,,,,,,,,,,,,,,,,,
370,PT08M08.00S,2022-03-22T00:23:24.4Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,54,58,2022-03-22T00:23:24Z,3620000,,,0,,M. Plumlee REBOUND (Off:1 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,369.0,7.0,6.0,1.0,,,,,,,,,,,
371,PT08M03.00S,2022-03-22T00:23:29.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,84.31340341655716,3.9215686274509802,1610612766,57,58,2022-03-22T00:23:35Z,3630000,-230.0,95.0,1,right,L. Ball 24' 3PT step back (14 PTS) (M. Plumlee 3 AST),"[1630163, 203486]",1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,24.92,Made,14.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,,,,,
373,PT08M02.00S,2022-03-22T00:23:41.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,57,58,2022-03-22T00:23:41Z,3650000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M45.00S,2022-03-22T00:26:45.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,5.863994743758213,52.450980392156865,1610612740,57,60,2022-03-22T00:26:49Z,3660000,-12.0,3.0,1,left,C. McCollum cutting Layup (15 PTS) (J. Valanciunas 4 AST),"[203468, 202685]",1610612740.0,NOP,cutting,,,McCollum,C. McCollum,,,,,1.26,Made,15.0,J. Valanciunas,202685.0,4.0,,,,,,,,,,,,,,,
376,PT07M26.00S,2022-03-22T00:27:03.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.9060446780552,51.225490196078425,1610612766,59,60,2022-03-22T00:27:15Z,3680000,6.0,5.0,1,right,M. Plumlee alley-oop DUNK (7 PTS) (L. Ball 4 AST),"[203486, 1630163]",1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,0.78,Made,7.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,,
378,PT07M04.00S,2022-03-22T00:27:25.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,10.068988173455978,49.50980392156863,1610612740,59,62,2022-03-22T00:27:29Z,3700000,2.0,42.0,1,left,J. Valanciunas Hook (12 PTS) (H. Jones 2 AST),"[202685, 1630529]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,4.22,Made,12.0,H. Jones,1630529.0,2.0,,,,,,,,,,,,,,,
380,PT06M49.00S,2022-03-22T00:27:41.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,88.64980289093299,45.83333333333333,1610612766,61,62,2022-03-22T00:27:48Z,3720000,-21.0,54.0,1,right,P. Washington driving floating Jump Shot (2 PTS) (M. Bridges 3 AST),"[1629023, 1628970]",1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,5.81,Made,2.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,,,
382,PT06M39.00S,2022-03-22T00:27:53.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.783837056504599,45.09803921568628,1610612740,61,64,2022-03-22T00:28:10Z,3740000,25.0,11.0,1,left,J. Valanciunas driving Layup (14 PTS) (C. McCollum 6 AST),"[202685, 203468]",1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,2.7,Made,14.0,C. McCollum,203468.0,6.0,,,,,,,,,,,,,,,
384,PT06M39.00S,2022-03-22T00:27:59.0Z,3,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612740,61,64,2022-03-22T00:28:14Z,3760000,,,0,,P. Washington shooting personal FOUL (3 PF) (Valanciunas 1 FT),"[1629023, 202685]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,2003.0,3.0,0.0,Valanciunas,202685.0,
386,PT06M39.00S,2022-03-22T00:28:21.5Z,3,REGULAR,freethrow,1 of 1,[],202685,,,1610612740,61,65,2022-03-22T00:28:21Z,3780000,,,0,,J. Valanciunas Free Throw 1 of 1 (15 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
387,PT06M26.00S,2022-03-22T00:28:37.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203486,91.01511169513797,52.450980392156865,1610612766,61,65,2022-03-22T00:29:19Z,3790000,12.0,32.0,1,right,MISS M. Plumlee cutting Layup,[203486],1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,3.43,Missed,,,,,,,,,,,,,,,,,,,
388,PT06M24.00S,2022-03-22T00:28:39.0Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,61,65,2022-03-22T00:28:44Z,3800000,,,0,,J. Valanciunas REBOUND (Off:3 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,387.0,12.0,9.0,3.0,,,,,,,,,,,
389,PT06M22.00S,2022-03-22T00:28:45.6Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612740,61,65,2022-03-22T00:33:01Z,3810000,,,0,,H. Jones flagrant-type-2 personal FOUL (2 PF) (Bridges 2 FT),"[1630529, 1628970]",1610612740.0,NOP,flagrant-type-2,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Bridges,1628970.0,
391,PT06M22.00S,2022-03-22T00:28:45.6Z,3,REGULAR,turnover,,[],1630529,,,1610612740,61,65,2022-03-22T00:32:31Z,3830000,,,0,,H. Jones TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,1.0,,,203592.0,,,,,
393,PT06M22.00S,2022-03-22T00:29:15.0Z,3,REGULAR,instantreplay,request,[],0,,,1610612766,61,65,2022-03-22T00:32:17Z,3840000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,Common Foul to Flagrant 2
404,PT06M22.00S,2022-03-22T00:31:12.4Z,3,REGULAR,ejection,other,[],1630529,,,1610612766,61,65,2022-03-22T00:34:12Z,3845000,,,0,,Ejection H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,2003.0,,,,,
394,PT06M22.00S,2022-03-22T00:33:09.8Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,62,65,2022-03-22T00:33:09Z,3850000,,,0,,M. Bridges flagrant Free Throw 1 of 2 (8 PTS),[1628970],1610612766.0,CHA,flagrant,,,Bridges,M. Bridges,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
395,PT06M22.00S,2022-03-22T00:33:25.4Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,63,65,2022-03-22T00:33:25Z,3860000,,,0,,M. Bridges flagrant Free Throw 2 of 2 (9 PTS),[1628970],1610612766.0,CHA,flagrant,,,Bridges,M. Bridges,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
396,PT06M22.00S,2022-03-22T00:33:39.5Z,3,REGULAR,substitution,out,[],1629023,,,1610612740,63,65,2022-03-22T00:33:47Z,3870000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M22.00S,2022-03-22T00:33:39.5Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,63,65,2022-03-22T00:33:47Z,3880000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M22.00S,2022-03-22T00:33:39.5Z,3,REGULAR,substitution,in,[],1628998,,,1610612740,63,65,2022-03-22T00:33:47Z,3890000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M22.00S,2022-03-22T00:33:39.5Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,63,65,2022-03-22T00:33:47Z,3900000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M09.00S,2022-03-22T00:33:52.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,93.38042049934296,41.42156862745098,1610612766,63,65,2022-03-22T00:35:12Z,3910000,-43.0,10.0,1,right,MISS T. Rozier driving floating bank Shot,[1626179],1610612766.0,CHA,driving floating bank,,,Rozier,T. Rozier,,,,,4.4,Missed,,,,,,,,,,,,,,,,,,,
401,PT06M07.00S,2022-03-22T00:33:54.3Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,63,65,2022-03-22T00:33:54Z,3920000,,,0,,J. Valanciunas REBOUND (Off:3 Def:10),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,400.0,13.0,10.0,3.0,,,,,,,,,,,
402,PT06M04.00S,2022-03-22T00:33:57.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630230,5.601182654402102,47.549019607843135,1610612740,63,67,2022-03-22T00:35:28Z,3930000,12.0,0.0,1,left,N. Marshall running DUNK (10 PTS) (J. Valanciunas 5 AST),"[1630230, 202685]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,1.23,Made,10.0,J. Valanciunas,202685.0,5.0,,,,,,,,,,,,,,,
405,PT05M51.00S,2022-03-22T00:34:11.6Z,3,REGULAR,3pt,Jump Shot,[],1626179,92.32917214191852,3.9215686274509802,1610612766,63,67,2022-03-22T00:34:26Z,3950000,-230.0,20.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.12,Missed,,,,,,,,,,,,,,,,,,,
406,PT05M51.00S,2022-03-22T00:34:11.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,63,67,2022-03-22T00:34:26Z,3960000,,,0,,J. Valanciunas REBOUND (Off:3 Def:11),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,405.0,14.0,11.0,3.0,,,,,,,,,,,
407,PT05M40.00S,2022-03-22T00:34:22.1Z,3,REGULAR,3pt,Jump Shot,[],202685,32.933639947437584,46.07843137254902,1610612740,63,70,2022-03-22T00:34:28Z,3970000,20.0,257.0,1,left,J. Valanciunas 25' 3PT  (18 PTS) (D. Graham 2 AST),"[202685, 1628984]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,25.78,Made,18.0,D. Graham,1628984.0,2.0,,,,,,,,,,,,,,,
409,PT05M13.00S,2022-03-22T00:34:48.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,94.30026281208936,50.49019607843137,1610612766,65,70,2022-03-22T00:34:53Z,3990000,2.0,1.0,1,right,M. Bridges driving DUNK (11 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,0.27,Made,11.0,,,,,,,,,,,,,,,,,,
410,PT05M09.00S,2022-03-22T00:34:57.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,7.30946123521682,53.92156862745098,1610612740,65,72,2022-03-22T00:37:01Z,4000000,-20.0,16.0,1,left,C. McCollum driving floating bank Jump Shot (17 PTS),[203468],1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,2.54,Made,17.0,,,,,,,,,,,,,,,,,,
411,PT05M09.00S,2022-03-22T00:35:03.1Z,3,REGULAR,foul,personal,['1freethrow'],1626179,,,1610612740,65,72,2022-03-22T00:35:08Z,4010000,,,0,,T. Rozier shooting personal FOUL (2 PF) (McCollum 1 FT),"[1626179, 203468]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,2003.0,2.0,0.0,McCollum,203468.0,
413,PT05M09.00S,2022-03-22T00:35:09.9Z,3,REGULAR,substitution,out,[],1626179,,,1610612740,65,72,2022-03-22T00:36:00Z,4030000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M09.00S,2022-03-22T00:35:09.9Z,3,REGULAR,substitution,out,[],203486,,,1610612740,65,72,2022-03-22T00:36:00Z,4040000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M09.00S,2022-03-22T00:35:09.9Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,65,72,2022-03-22T00:36:00Z,4050000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M09.00S,2022-03-22T00:35:09.9Z,3,REGULAR,substitution,out,[],202685,,,1610612740,65,72,2022-03-22T00:36:00Z,4060000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M09.00S,2022-03-22T00:35:09.9Z,3,REGULAR,substitution,in,[],1626162,,,1610612740,65,72,2022-03-22T00:36:00Z,4070000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M09.00S,2022-03-22T00:35:09.9Z,3,REGULAR,substitution,in,[],1626149,,,1610612740,65,72,2022-03-22T00:36:00Z,4080000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M09.00S,2022-03-22T00:35:09.9Z,3,REGULAR,substitution,in,[],1626195,,,1610612740,65,72,2022-03-22T00:36:00Z,4090000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M09.00S,2022-03-22T00:35:09.9Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,65,72,2022-03-22T00:36:00Z,4100000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M09.00S,2022-03-22T00:35:34.8Z,3,REGULAR,freethrow,1 of 1,[],203468,,,1610612740,65,73,2022-03-22T00:35:34Z,4110000,,,0,,C. McCollum Free Throw 1 of 1 (18 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
422,PT04M55.00S,2022-03-22T00:35:49.0Z,3,REGULAR,foul,personal,[],203468,,,1610612766,65,73,2022-03-22T00:36:00Z,4120000,,,0,,C. McCollum personal FOUL (3 PF),"[203468, 1628970]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,203592.0,3.0,0.0,Bridges,1628970.0,
424,PT04M46.00S,2022-03-22T00:36:08.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,93.51182654402102,49.26470588235294,1610612766,67,73,2022-03-22T00:37:42Z,4140000,-4.0,8.0,1,right,M. Harrell cutting DUNK (8 PTS) (M. Bridges 4 AST),"[1626149, 1628970]",1610612766.0,CHA,cutting,,,Harrell,M. Harrell,,,,,0.93,Made,8.0,M. Bridges,1628970.0,4.0,,,,,,,,,,,,,,,
426,PT04M26.00S,2022-03-22T00:36:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,8.623521681997373,46.568627450980394,1610612740,67,73,2022-03-22T00:36:36Z,4160000,17.0,29.0,1,left,MISS W. Hernangomez Layup - blocked,"[1626195, 1626162]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,3.34,Missed,,,,,,,,,Oubre Jr.,1626162.0,,,,,,,,,
427,PT04M26.00S,2022-03-22T00:36:30.0Z,3,REGULAR,block,,[],1626162,,,1610612740,67,73,2022-03-22T00:36:33Z,4170000,,,0,,K. Oubre Jr. BLOCK (2 BLK),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M20.00S,2022-03-22T00:36:36.0Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,67,73,2022-03-22T00:36:36Z,4180000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,426.0,2.0,2.0,0.0,,,,,,,,,,,
429,PT04M19.00S,2022-03-22T00:36:36.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626149,92.85479632063075,49.754901960784316,1610612766,69,73,2022-03-22T00:39:19Z,4190000,-1.0,15.0,1,right,M. Harrell running alley-oop DUNK (10 PTS) (M. Bridges 5 AST),"[1626149, 1628970]",1610612766.0,CHA,running alley-oop,,,Harrell,M. Harrell,,,,,1.47,Made,10.0,M. Bridges,1628970.0,5.0,,,,,,,,,,,,,,,
431,PT04M01.00S,2022-03-22T00:36:57.7Z,3,REGULAR,foul,personal,['3freethrow'],1626162,,,1610612740,69,73,2022-03-22T00:37:10Z,4210000,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (McCollum 3 FT),"[1626162, 203468]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,McCollum,203468.0,
433,PT04M01.00S,2022-03-22T00:37:24.3Z,3,REGULAR,freethrow,1 of 3,[],203468,,,1610612740,69,74,2022-03-22T00:37:24Z,4230000,,,0,,C. McCollum Free Throw 1 of 3 (19 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
434,PT04M01.00S,2022-03-22T00:37:39.1Z,3,REGULAR,freethrow,2 of 3,[],203468,,,1610612740,69,75,2022-03-22T00:37:39Z,4240000,,,0,,C. McCollum Free Throw 2 of 3 (20 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
435,PT04M01.00S,2022-03-22T00:37:53.2Z,3,REGULAR,freethrow,3 of 3,[],203468,,,1610612740,69,76,2022-03-22T00:37:53Z,4250000,,,0,,C. McCollum Free Throw 3 of 3 (21 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
436,PT03M43.00S,2022-03-22T00:38:14.5Z,3,REGULAR,3pt,Jump Shot,[],1626162,69.85873850197109,26.47058823529412,1610612766,72,76,2022-03-22T00:38:20Z,4260000,-118.0,231.0,1,right,K. Oubre Jr. 25' 3PT  (3 PTS) (L. Ball 5 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.9,Made,3.0,L. Ball,1630163.0,5.0,,,,,,,,,,,,,,,
438,PT03M15.00S,2022-03-22T00:38:41.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,7.966491458607096,57.107843137254896,1610612740,72,76,2022-03-22T00:38:46Z,4280000,-36.0,22.0,1,left,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,4.2,Missed,,,,,,,,,,,,,,,,,,,
439,PT03M13.00S,2022-03-22T00:38:43.5Z,3,REGULAR,rebound,offensive,[],1630631,,,1610612740,72,76,2022-03-22T00:38:43Z,4290000,,,0,,J. Alvarado REBOUND (Off:2 Def:0),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,438.0,2.0,0.0,2.0,,,,,,,,,,,
440,PT03M06.00S,2022-03-22T00:38:50.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630631,10.85742444152431,44.36274509803921,1610612740,72,78,2022-03-22T00:38:55Z,4300000,28.0,50.0,1,left,J. Alvarado floating Jump Shot (2 PTS),[1630631],1610612740.0,NOP,floating,,,Alvarado,J. Alvarado,,,,,5.71,Made,2.0,,,,,,,,,,,,,,,,,,
441,PT02M56.00S,2022-03-22T00:39:00.8Z,3,REGULAR,turnover,bad pass,[],1626149,,,1610612766,72,78,2022-03-22T00:39:31Z,4310000,,,0,,M. Harrell bad pass TURNOVER (1 TO),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,1.0,,,,,,,,
443,PT02M56.00S,2022-03-22T00:39:05.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612740,72,78,2022-03-22T00:42:29Z,4330000,,,0,,M. Harrell loose ball personal FOUL (1 PF) (Marshall 2 FT),"[1626149, 1630230]",1610612766.0,CHA,loose ball,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Marshall,1630230.0,
445,PT02M56.00S,2022-03-22T00:39:34.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,72,78,2022-03-22T00:39:34Z,4350000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M56.00S,2022-03-22T00:42:33.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630230,,,1610612740,72,79,2022-03-22T00:42:33Z,4360000,,,0,,N. Marshall Free Throw 1 of 2 (11 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
447,PT02M56.00S,2022-03-22T00:42:45.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630230,,,1610612740,72,80,2022-03-22T00:42:45Z,4370000,,,0,,N. Marshall Free Throw 2 of 2 (12 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
448,PT02M42.00S,2022-03-22T00:43:01.1Z,3,REGULAR,3pt,Jump Shot,[],1626162,66.70499342969777,58.333333333333336,1610612766,75,80,2022-03-22T00:43:05Z,4380000,42.0,260.0,1,right,K. Oubre Jr. 26' 3PT  (6 PTS) (L. Ball 6 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.38,Made,6.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,,,
450,PT02M25.00S,2022-03-22T00:43:18.1Z,3,REGULAR,turnover,lost ball,[],1629637,,,1610612740,75,80,2022-03-22T00:45:49Z,4400000,,,0,,J. Hayes lost ball TURNOVER (2 TO),"[1629637, 1628970]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,2.0,Bridges,1628970.0,,,,,,
451,PT02M25.00S,2022-03-22T00:43:18.1Z,3,REGULAR,steal,,[],1628970,,,1610612766,75,80,2022-03-22T00:43:22Z,4410000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
