actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
447,PT09M40.00S,2022-02-13T01:34:05.2Z,3,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612766,49,78,2022-02-13T01:34:15Z,4350000,,,0,,D. Bane shooting personal FOUL (2 PF) (Bridges 2 FT),"[1630217, 1628970]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,,,,202058.0,,,,2.0,0.0,Bridges,1628970.0,,,
449,PT09M40.00S,2022-02-13T01:34:29.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628970,,,1610612766,50,78,2022-02-13T01:34:29Z,4370000,,,0,,M. Bridges Free Throw 1 of 2 (5 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
450,PT09M40.00S,2022-02-13T01:34:47.0Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628970,,,1610612766,51,78,2022-02-13T01:34:47Z,4380000,,,0,,M. Bridges Free Throw 2 of 2 (6 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
451,PT09M25.00S,2022-02-13T01:35:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.440867279894875,50.73529411764706,1610612763,51,78,2022-02-13T01:35:08Z,4390000,-4.0,17.0,1,left,MISS J. Morant Layup,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,1.78,Missed,,,,,,,,,,,,,,,,,,,
452,PT09M21.00S,2022-02-13T01:35:07.9Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,51,78,2022-02-13T01:35:08Z,4400000,,,0,,T. Rozier REBOUND (Off:3 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,451.0,7.0,4.0,3.0,,,,,,,,,,,,,,
453,PT09M19.00S,2022-02-13T01:35:09.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,92.06636005256242,49.50980392156863,1610612766,53,78,2022-02-13T01:35:21Z,4410000,-2.0,22.0,1,right,K. Oubre Jr. driving Layup (6 PTS) (T. Rozier 4 AST),"[1626162, 1626179]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,2.22,Made,6.0,,,,,,,,,T. Rozier,1626179.0,4.0,,,,,,,
455,PT09M19.00S,2022-02-13T01:35:16.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,53,78,2022-02-13T01:35:16Z,4430000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT08M58.00S,2022-02-13T01:38:33.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612763,53,78,2022-02-13T01:38:49Z,4440000,,,0,,M. Plumlee personal FOUL (3 PF) (Jackson Jr. 2 FT),"[203486, 1628991]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,1627964.0,,,,3.0,1.0,Jackson Jr.,1628991.0,,,
458,PT08M58.00S,2022-02-13T01:39:02.7Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,53,79,2022-02-13T01:39:02Z,4460000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (16 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
459,PT08M58.00S,2022-02-13T01:39:16.9Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,53,80,2022-02-13T01:39:16Z,4470000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (17 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
460,PT08M49.00S,2022-02-13T01:39:34.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1630163,81.02825229960578,38.48039215686275,1610612766,55,80,2022-02-13T01:39:50Z,4480000,-58.0,126.0,1,right,L. Ball 13' floating Jump Shot (7 PTS) (M. Plumlee 3 AST),"[1630163, 203486]",1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,13.84,Made,7.0,,,,,,,,,M. Plumlee,203486.0,3.0,,,,,,,
461,PT08M49.00S,2022-02-13T01:39:42.3Z,3,REGULAR,violation,defensive goaltending,[],1628991,,,1610612766,55,80,2022-02-13T01:39:50Z,4490000,,,0,,J. Jackson Jr. defensive goaltending VIOLATION,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,202058.0,,,,,,,,,,
463,PT08M39.00S,2022-02-13T01:39:55.5Z,3,REGULAR,3pt,Jump Shot,[],1628991,26.49474375821288,14.705882352941178,1610612763,55,80,2022-02-13T01:40:00Z,4500000,176.0,197.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
464,PT08M35.00S,2022-02-13T01:39:59.5Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,55,80,2022-02-13T01:40:00Z,4510000,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,463.0,4.0,1.0,3.0,,,,,,,,,,,,,,
465,PT08M29.00S,2022-02-13T01:40:05.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,89.96386333771353,3.6764705882352944,1610612766,58,80,2022-02-13T01:40:15Z,4520000,-232.0,42.0,1,right,T. Rozier 3PT  (21 PTS) (K. Oubre Jr. 1 AST),"[1626179, 1626162]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.53,Made,21.0,,,,,,,,,K. Oubre Jr.,1626162.0,1.0,,,,,,,
467,PT08M14.00S,2022-02-13T01:40:24.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612763,58,80,2022-02-13T01:40:30Z,4540000,,,0,,K. Oubre Jr. personal FOUL (4 PF) (Morant 2 FT),"[1626162, 1629630]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,202058.0,,,,4.0,0.0,Morant,1629630.0,,,
469,PT08M14.00S,2022-02-13T01:40:47.3Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,58,80,2022-02-13T01:40:47Z,4560000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
470,PT08M14.00S,2022-02-13T01:40:47.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,58,80,2022-02-13T01:40:47Z,4570000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,469.0,,,,,,,,,,,,,,,,,
471,PT08M14.00S,2022-02-13T01:41:00.4Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,58,81,2022-02-13T01:41:00Z,4580000,,,0,,J. Morant Free Throw 2 of 2 (15 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
472,PT08M02.00S,2022-02-13T01:41:14.9Z,3,REGULAR,3pt,Jump Shot,[],1628970,71.17279894875165,78.18627450980392,1610612766,58,81,2022-02-13T01:41:22Z,4590000,141.0,218.0,1,right,MISS M. Bridges 26' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
473,PT07M58.00S,2022-02-13T01:41:18.9Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,58,81,2022-02-13T01:41:22Z,4600000,,,0,,M. Plumlee REBOUND (Off:2 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,472.0,7.0,5.0,2.0,,,,,,,,,,,,,,
474,PT07M56.00S,2022-02-13T01:41:20.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,76.5604467805519,11.76470588235294,1610612766,58,81,2022-02-13T01:41:25Z,4610000,-191.0,168.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
475,PT07M54.00S,2022-02-13T01:41:22.3Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,58,81,2022-02-13T01:41:25Z,4620000,,,0,,J. Jackson Jr. REBOUND (Off:3 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,474.0,7.0,4.0,3.0,,,,,,,,,,,,,,
476,PT07M52.00S,2022-02-13T01:41:24.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630533,6.521024967148489,51.470588235294116,1610612763,58,83,2022-02-13T01:41:30Z,4630000,-7.0,9.0,1,left,Z. Williams alley-oop DUNK (4 PTS) (J. Morant 6 AST),"[1630533, 1629630]",1610612763.0,MEM,alley-oop,,,Williams,Z. Williams,,,,,1.15,Made,4.0,,,,,,,,,J. Morant,1629630.0,6.0,,,,,,,
478,PT07M37.00S,2022-02-13T01:41:54.8Z,3,REGULAR,violation,kicked ball,[],1628991,,,1610612766,58,83,2022-02-13T01:42:04Z,4650000,,,0,,J. Jackson Jr. kicked ball VIOLATION,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,1627964.0,,,,,,,,,,
479,PT07M31.00S,2022-02-13T01:42:06.6Z,3,REGULAR,3pt,Jump Shot,[],1626179,90.48948751642575,96.81372549019608,1610612766,61,83,2022-02-13T01:42:10Z,4660000,234.0,37.0,1,right,T. Rozier 3PT  (24 PTS) (M. Bridges 4 AST),"[1626179, 1628970]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.7,Made,24.0,,,,,,,,,M. Bridges,1628970.0,4.0,,,,,,,
481,PT07M18.00S,2022-02-13T01:42:21.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.258212877792378,47.30392156862745,1610612763,61,85,2022-02-13T01:42:27Z,4680000,13.0,6.0,1,left,J. Morant driving Layup (17 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,1.49,Made,17.0,,,,,,,,,,,,,,,,,,
482,PT07M18.00S,2022-02-13T01:42:24.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630163,,,1610612763,61,85,2022-02-13T01:42:32Z,4690000,,,0,,L. Ball shooting personal FOUL (5 PF) (Morant 1 FT),"[1630163, 1629630]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,,,,,204058.0,,,,5.0,0.0,Morant,1629630.0,,,
484,PT07M18.00S,2022-02-13T01:42:45.8Z,3,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,61,85,2022-02-13T01:42:49Z,4710000,,,0,,MISS J. Morant Free Throw 1 of 1,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
485,PT07M16.00S,2022-02-13T01:42:47.8Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,61,85,2022-02-13T01:42:49Z,4720000,,,0,,M. Plumlee REBOUND (Off:2 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,484.0,8.0,6.0,2.0,,,,,,,,,,,,,,
486,PT07M11.00S,2022-02-13T01:42:52.7Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612766,61,85,2022-02-13T01:43:00Z,4730000,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Ball 2 FT),"[1628991, 1630163]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,204058.0,,,,3.0,0.0,Ball,1630163.0,,,
488,PT07M11.00S,2022-02-13T01:43:23.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630163,,,1610612766,62,85,2022-02-13T01:43:23Z,4750000,,,0,,L. Ball Free Throw 1 of 2 (8 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
489,PT07M11.00S,2022-02-13T01:43:42.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630163,,,1610612766,63,85,2022-02-13T01:43:42Z,4760000,,,0,,L. Ball Free Throw 2 of 2 (9 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
490,PT06M55.00S,2022-02-13T01:44:03.6Z,3,REGULAR,foul,offensive,[],1630217,,,1610612763,63,85,2022-02-13T01:44:17Z,4770000,,,0,,D. Bane offensive FOUL (3 PF),"[1630217, 1626162]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,202058.0,,,,3.0,0.0,Oubre Jr.,1626162.0,,,
492,PT06M55.00S,2022-02-13T01:44:03.6Z,3,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,63,85,2022-02-13T01:44:03Z,4790000,,,0,,D. Bane offensive foul TURNOVER (5 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,5.0,,,202058.0,,,,,,,,,,
493,PT06M55.00S,2022-02-13T01:44:10.3Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,63,85,2022-02-13T01:44:15Z,4800000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT06M55.00S,2022-02-13T01:44:10.3Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,63,85,2022-02-13T01:44:15Z,4810000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT06M44.00S,2022-02-13T01:44:29.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,89.83245729303549,64.4607843137255,1610612766,65,85,2022-02-13T01:44:33Z,4820000,72.0,43.0,1,right,T. Rozier 8' pullup Jump Shot (26 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,8.42,Made,26.0,,,,,,,,,,,,,,,,,,
511,PT06M22.00S,2022-02-13T01:44:42.5Z,3,REGULAR,3pt,Jump Shot,[],1630217,6.521024967148489,94.11764705882352,1610612763,65,85,2022-02-13T01:46:53Z,4825000,-221.0,9.0,1,left,MISS D. Bane 3PT - blocked,"[1630217, 1626179]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,22.08,Missed,,,,,,,,,,,,,,,,,Rozier,1626179.0,
512,PT06M22.00S,2022-02-13T01:44:42.5Z,3,REGULAR,block,,[],1626179,,,1610612763,65,85,2022-02-13T01:46:53Z,4827500,,,0,,T. Rozier BLOCK (1 BLK),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M22.00S,2022-02-13T01:44:42.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,65,85,2022-02-13T01:46:53Z,4828750,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,511.0,,,,,,,,,,,,,,,,,
496,PT06M22.00S,2022-02-13T01:44:55.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,65,85,2022-02-13T01:44:55Z,4830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT06M22.00S,2022-02-13T01:44:57.8Z,3,REGULAR,substitution,out,[],203486,,,1610612763,65,85,2022-02-13T01:45:06Z,4840000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT06M22.00S,2022-02-13T01:44:57.8Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,65,85,2022-02-13T01:45:06Z,4850000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT06M22.00S,2022-02-13T01:44:57.8Z,3,REGULAR,substitution,in,[],1626149,,,1610612763,65,85,2022-02-13T01:45:06Z,4860000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT06M22.00S,2022-02-13T01:44:57.8Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,65,85,2022-02-13T01:45:06Z,4870000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT06M12.00S,2022-02-13T01:45:28.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,5.863994743758213,49.01960784313725,1610612763,65,87,2022-02-13T01:46:53Z,4880000,5.0,3.0,1,left,B. Clarke cutting Layup (12 PTS) (J. Jackson Jr. 1 AST),"[1629634, 1628991]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,0.55,Made,12.0,,,,,,,,,J. Jackson Jr.,1628991.0,1.0,,,,,,,
503,PT05M54.00S,2022-02-13T01:45:45.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,93.64323258869908,50.49019607843137,1610612766,65,87,2022-02-13T01:47:17Z,4900000,2.0,7.0,1,right,MISS M. Bridges driving bank Hook,[1628970],1610612766.0,CHA,driving bank,,,Bridges,M. Bridges,,,,,0.77,Missed,,,,,,,,,,,,,,,,,,,
504,PT05M52.00S,2022-02-13T01:45:47.2Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,65,87,2022-02-13T01:45:51Z,4910000,,,0,,D. Melton REBOUND (Off:1 Def:5),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,503.0,6.0,5.0,1.0,,,,,,,,,,,,,,
505,PT05M51.00S,2022-02-13T01:45:50.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612763,65,87,2022-02-13T01:46:00Z,4920000,,,0,,T. Rozier shooting personal FOUL (2 PF) (Williams 2 FT),"[1626179, 1630533]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,,,,,,,,,,,204058.0,,,,2.0,1.0,Williams,1630533.0,,,
507,PT05M51.00S,2022-02-13T01:46:18.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630533,,,1610612763,65,87,2022-02-13T01:47:00Z,4940000,,,0,,MISS Z. Williams Free Throw 1 of 2,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
508,PT05M51.00S,2022-02-13T01:46:18.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,65,87,2022-02-13T01:47:00Z,4950000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,507.0,,,,,,,,,,,,,,,,,
509,PT05M51.00S,2022-02-13T01:46:18.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630533,,,1610612763,65,87,2022-02-13T01:47:00Z,4960000,,,0,,MISS Z. Williams Free Throw 2 of 2,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
510,PT05M48.00S,2022-02-13T01:46:21.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,65,87,2022-02-13T01:47:00Z,4970000,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,509.0,2.0,1.0,1.0,,,,,,,,,,,,,,
514,PT05M34.00S,2022-02-13T01:46:58.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.59198423127464,49.01960784313725,1610612766,67,87,2022-02-13T01:47:06Z,4980000,-5.0,17.0,1,right,K. Oubre Jr. reverse Layup (8 PTS) (M. Harrell 1 AST),"[1626162, 1626149]",1610612766.0,CHA,reverse,,,Oubre Jr.,K. Oubre Jr.,,,,,1.78,Made,8.0,,,,,,,,,M. Harrell,1626149.0,1.0,,,,,,,
516,PT05M16.00S,2022-02-13T01:47:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,11.383048620236531,50.49019607843137,1610612763,67,87,2022-02-13T01:47:20Z,5000000,-2.0,55.0,1,left,MISS B. Clarke alley-oop Layup - blocked,"[1629634, 1628970]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,5.46,Missed,,,,,,,,,,,,,,,,,Bridges,1628970.0,
517,PT05M16.00S,2022-02-13T01:47:15.5Z,3,REGULAR,block,,[],1628970,,,1610612763,67,87,2022-02-13T01:47:17Z,5010000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT05M13.00S,2022-02-13T01:47:18.5Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,67,87,2022-02-13T01:47:20Z,5020000,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,516.0,2.0,1.0,1.0,,,,,,,,,,,,,,
519,PT05M12.00S,2022-02-13T01:47:19.9Z,3,REGULAR,turnover,bad pass,[],1629023,,,1610612766,67,87,2022-02-13T01:47:24Z,5030000,,,0,,P. Washington bad pass TURNOVER (2 TO),"[1629023, 1629001]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,2.0,Melton,1629001.0,,,,,,,,,,,
520,PT05M12.00S,2022-02-13T01:47:19.9Z,3,REGULAR,steal,,[],1629001,,,1610612763,67,87,2022-02-13T01:47:21Z,5040000,,,0,,D. Melton STEAL (3 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT05M09.00S,2022-02-13T01:47:23.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630533,10.463206307490145,50.0,1610612763,67,87,2022-02-13T01:49:03Z,5050000,0.0,46.0,1,left,MISS Z. Williams pullup Shot,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,4.59,Missed,,,,,,,,,,,,,,,,,,,
522,PT05M07.00S,2022-02-13T01:47:25.8Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,67,87,2022-02-13T01:47:27Z,5060000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,521.0,3.0,2.0,1.0,,,,,,,,,,,,,,
523,PT04M53.00S,2022-02-13T01:47:45.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,67,87,2022-02-13T01:47:50Z,5070000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT04M53.00S,2022-02-13T01:50:09.9Z,3,REGULAR,substitution,out,[],1626162,,,1610612766,67,87,2022-02-13T01:50:45Z,5080000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT04M53.00S,2022-02-13T01:50:09.9Z,3,REGULAR,substitution,out,[],1630533,,,1610612766,67,87,2022-02-13T01:50:45Z,5090000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT04M53.00S,2022-02-13T01:50:09.9Z,3,REGULAR,substitution,in,[],1630547,,,1610612766,67,87,2022-02-13T01:50:45Z,5100000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT04M53.00S,2022-02-13T01:50:09.9Z,3,REGULAR,substitution,in,[],1629723,,,1610612766,67,87,2022-02-13T01:50:45Z,5110000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT04M49.00S,2022-02-13T01:50:51.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,95.0886990801577,47.549019607843135,1610612766,69,87,2022-02-13T01:51:01Z,5120000,-12.0,-6.0,1,right,M. Bridges driving DUNK (8 PTS) (T. Rozier 5 AST),"[1628970, 1626179]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.38,Made,8.0,,,,,,,,,T. Rozier,1626179.0,5.0,,,,,,,
530,PT04M27.00S,2022-02-13T01:51:13.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,10.463206307490145,49.26470588235294,1610612763,69,87,2022-02-13T01:51:18Z,5140000,4.0,46.0,1,left,MISS J. Jackson Jr. turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,4.6,Missed,,,,,,,,,,,,,,,,,,,
531,PT04M25.00S,2022-02-13T01:51:15.7Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,69,87,2022-02-13T01:51:18Z,5150000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,530.0,4.0,3.0,1.0,,,,,,,,,,,,,,
532,PT04M12.00S,2022-02-13T01:51:28.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.06636005256242,49.50980392156863,1610612766,69,87,2022-02-13T01:51:35Z,5160000,-2.0,22.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,2.22,Missed,,,,,,,,,,,,,,,,,,,
533,PT04M08.00S,2022-02-13T01:51:33.1Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,69,87,2022-02-13T01:51:33Z,5170000,,,0,,J. Jackson Jr. REBOUND (Off:3 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,532.0,8.0,5.0,3.0,,,,,,,,,,,,,,
534,PT04M08.00S,2022-02-13T01:51:43.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612763,69,87,2022-02-13T01:52:14Z,5180000,,,0,,M. Harrell personal FOUL (2 PF) (Melton 2 FT),"[1626149, 1629001]",1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,202058.0,,,,2.0,0.0,Melton,1629001.0,,,
