actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
451,PT04M34.00S,2021-11-27T01:35:44.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,82,74,2021-11-27T01:35:44Z,4410000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,
452,PT04M34.00S,2021-11-27T01:35:45.2Z,3,REGULAR,substitution,out,[],1628970,,,1610612750,82,74,2021-11-27T01:36:01Z,4420000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M34.00S,2021-11-27T01:35:45.2Z,3,REGULAR,substitution,out,[],1626179,,,1610612750,82,74,2021-11-27T01:36:01Z,4430000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M34.00S,2021-11-27T01:35:45.2Z,3,REGULAR,substitution,in,[],1629667,,,1610612750,82,74,2021-11-27T01:36:01Z,4440000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M34.00S,2021-11-27T01:35:45.2Z,3,REGULAR,substitution,in,[],1626162,,,1610612750,82,74,2021-11-27T01:36:01Z,4450000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M34.00S,2021-11-27T01:36:04.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629020,,,1610612750,82,75,2021-11-27T01:36:04Z,4460000,,,0,,J. Vanderbilt Free Throw 2 of 2 (5 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
457,PT04M22.00S,2021-11-27T01:36:18.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,7.440867279894875,49.50980392156863,1610612766,84,75,2021-11-27T01:36:22Z,4470000,2.0,17.0,1,left,N. Richards DUNK (2 PTS) (L. Ball 10 AST),"[1630208, 1630163]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,1.76,Made,,,,,2.0,L. Ball,1630163.0,10.0,,,,,,,,,,
459,PT04M10.00S,2021-11-27T01:36:31.2Z,3,REGULAR,2pt,Jump Shot,[],1627736,78.13731931668858,46.81372549019608,1610612750,84,75,2021-11-27T01:36:36Z,4490000,-16.0,153.0,1,right,MISS M. Beasley 15' pullup Shot,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,15.38,Missed,,,,,,,,,,,,,,,,,,
460,PT04M10.00S,2021-11-27T01:36:31.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,84,75,2021-11-27T01:36:36Z,4500000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,459.0,,,,,,,,,,,,,,,,,
461,PT04M10.00S,2021-11-27T01:36:36.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612750,84,75,2021-11-27T01:36:45Z,4510000,,,0,,L. Ball loose ball personal FOUL (2 PF) (Towns 2 FT),"[1630163, 1626157]",1610612766.0,CHA,loose ball,,,Ball,L. Ball,,,,,,,,,,,,,,,1628480.0,,,,,,2.0,0.0,Towns,1626157.0
463,PT04M10.00S,2021-11-27T01:37:02.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612750,84,76,2021-11-27T01:37:02Z,4530000,,,0,,K. Towns Free Throw 1 of 2 (20 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
464,PT04M10.00S,2021-11-27T01:37:09.3Z,3,REGULAR,substitution,out,[],1629020,,,1610612750,84,76,2021-11-27T01:37:11Z,4540000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M10.00S,2021-11-27T01:37:09.3Z,3,REGULAR,substitution,in,[],1630183,,,1610612750,84,76,2021-11-27T01:37:11Z,4550000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M10.00S,2021-11-27T01:37:23.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612750,84,77,2021-11-27T01:37:23Z,4560000,,,0,,K. Towns Free Throw 2 of 2 (21 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
467,PT03M58.00S,2021-11-27T01:37:36.2Z,3,REGULAR,3pt,Jump Shot,[],1626162,33.459264126149804,50.98039215686274,1610612766,87,77,2021-11-27T01:37:40Z,4570000,-5.0,262.0,1,left,K. Oubre Jr. 26' 3PT  (18 PTS) (L. Ball 11 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.2,Made,,,,,18.0,L. Ball,1630163.0,11.0,,,,,,,,,,
469,PT03M42.00S,2021-11-27T01:37:51.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,87.46714848883047,50.245098039215684,1610612750,87,77,2021-11-27T01:41:17Z,4590000,1.0,65.0,1,right,MISS K. Towns 6' driving Hook,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,6.53,Missed,,,,,,,,,,,,,,,,,,
470,PT03M41.00S,2021-11-27T01:37:52.3Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,87,77,2021-11-27T01:37:55Z,4600000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,469.0,4.0,3.0,1.0,,,,,,,,,,,,,,
471,PT03M37.00S,2021-11-27T01:37:58.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612766,87,77,2021-11-27T01:38:06Z,4610000,,,0,,K. Towns shooting personal FOUL (3 PF) (Ball 2 FT),"[1626157, 1630163]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,,1628480.0,,,,,,3.0,0.0,Ball,1630163.0
473,PT03M37.00S,2021-11-27T01:38:29.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630163,,,1610612766,87,77,2021-11-27T01:38:29Z,4630000,,,0,,MISS L. Ball Free Throw 1 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Missed,,,,,,,,,,,,,,,,,,
474,PT03M37.00S,2021-11-27T01:38:29.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,87,77,2021-11-27T01:38:29Z,4640000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,,
475,PT03M37.00S,2021-11-27T01:38:43.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630163,,,1610612766,88,77,2021-11-27T01:38:43Z,4650000,,,0,,L. Ball Free Throw 2 of 2 (8 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
476,PT03M23.00S,2021-11-27T01:38:59.2Z,3,REGULAR,3pt,Jump Shot,[],1630183,74.72076215505913,87.74509803921569,1610612750,88,77,2021-11-27T01:39:04Z,4660000,189.0,185.0,1,right,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,
477,PT03M20.00S,2021-11-27T01:39:01.4Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,88,77,2021-11-27T01:39:01Z,4670000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,476.0,5.0,4.0,1.0,,,,,,,,,,,,,,
478,PT03M13.00S,2021-11-27T01:39:08.3Z,3,REGULAR,3pt,Jump Shot,[],1626162,26.888961892247043,83.08823529411765,1610612766,91,77,2021-11-27T01:39:13Z,4680000,-165.0,200.0,1,left,K. Oubre Jr. 25' 3PT  (21 PTS) (J. McDaniels 1 AST),"[1626162, 1629667]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.98,Made,,,,,21.0,J. McDaniels,1629667.0,1.0,,,,,,,,,,
480,PT02M58.00S,2021-11-27T01:39:25.3Z,3,REGULAR,3pt,Jump Shot,[],1627752,88.51839684625493,97.54901960784314,1610612750,91,77,2021-11-27T01:39:31Z,4700000,238.0,55.0,1,right,MISS T. Prince 24' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,24.41,Missed,,,,,,,,,,,,,,,,,,
481,PT02M53.00S,2021-11-27T01:39:30.3Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,91,77,2021-11-27T01:39:31Z,4710000,,,0,,L. Ball REBOUND (Off:1 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,480.0,6.0,5.0,1.0,,,,,,,,,,,,,,
482,PT02M40.00S,2021-11-27T01:39:43.5Z,3,REGULAR,3pt,Jump Shot,[],1626162,29.517082785808146,23.774509803921568,1610612766,91,77,2021-11-27T01:43:07Z,4720000,131.0,225.0,1,left,MISS K. Oubre Jr. 26' step back 3PT,[1626162],1610612766.0,CHA,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,
483,PT02M37.00S,2021-11-27T01:39:45.5Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,91,77,2021-11-27T01:39:45Z,4730000,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,482.0,7.0,5.0,2.0,,,,,,,,,,,,,,
484,PT02M32.00S,2021-11-27T01:39:50.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627736,92.46057818659659,52.20588235294118,1610612750,91,77,2021-11-27T01:48:21Z,4740000,11.0,18.0,1,right,MISS M. Beasley running Layup - blocked,"[1627736, 1626162]",1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,2.14,Missed,,,,,,,,,,,,,Oubre Jr.,1626162.0,,,,
485,PT02M32.00S,2021-11-27T01:39:50.4Z,3,REGULAR,block,,[],1626162,,,1610612750,91,77,2021-11-27T01:48:13Z,4750000,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M29.00S,2021-11-27T01:39:53.4Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,91,77,2021-11-27T01:39:55Z,4760000,,,0,,J. McDaniels REBOUND (Off:2 Def:5),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,484.0,7.0,5.0,2.0,,,,,,,,,,,,,,
487,PT02M09.00S,2021-11-27T01:40:13.6Z,3,REGULAR,3pt,Jump Shot,[],1626162,7.966491458607096,4.411764705882353,1610612766,94,77,2021-11-27T01:40:18Z,4770000,228.0,22.0,1,left,K. Oubre Jr. 3PT  (24 PTS) (L. Ball 12 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,22.9,Made,,,,,24.0,L. Ball,1630163.0,12.0,,,,,,,,,,
489,PT02M08.00S,2021-11-27T01:40:25.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,94,77,2021-11-27T01:40:25Z,4790000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M08.00S,2021-11-27T01:42:08.7Z,3,REGULAR,substitution,out,[],1629162,,,1610612750,94,77,2021-11-27T01:43:18Z,4800000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M08.00S,2021-11-27T01:42:08.7Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,94,77,2021-11-27T01:43:18Z,4810000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M08.00S,2021-11-27T01:42:08.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,94,77,2021-11-27T01:43:18Z,4820000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M08.00S,2021-11-27T01:42:08.7Z,3,REGULAR,substitution,in,[],1626156,,,1610612750,94,77,2021-11-27T01:43:18Z,4830000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M08.00S,2021-11-27T01:42:08.7Z,3,REGULAR,substitution,in,[],1630162,,,1610612750,94,77,2021-11-27T01:43:18Z,4840000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M08.00S,2021-11-27T01:42:08.7Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,94,77,2021-11-27T01:43:18Z,4850000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M51.00S,2021-11-27T01:43:34.3Z,3,REGULAR,3pt,Jump Shot,[],1627752,96.66557161629436,98.0392156862745,1610612750,94,80,2021-11-27T01:43:39Z,4860000,240.0,-21.0,1,right,T. Prince 24' 3PT  (5 PTS) (M. Beasley 1 AST),"[1627752, 1627736]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,24.11,Made,,,,,5.0,M. Beasley,1627736.0,1.0,,,,,,,,,,
498,PT01M38.00S,2021-11-27T01:43:47.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,7.703679369250986,50.73529411764706,1610612766,96,80,2021-11-27T01:46:00Z,4880000,-4.0,20.0,1,left,L. Ball driving finger roll Layup (10 PTS),[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,2.02,Made,,,,,10.0,,,,,,,,,,,,,
499,PT01M11.00S,2021-11-27T01:44:14.5Z,3,REGULAR,3pt,Jump Shot,[],1627736,68.41327201051249,59.80392156862745,1610612750,96,80,2021-11-27T01:44:18Z,4890000,49.0,244.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,
500,PT01M08.00S,2021-11-27T01:44:17.5Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,96,80,2021-11-27T01:44:18Z,4900000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,499.0,2.0,2.0,0.0,,,,,,,,,,,,,,
501,PT00M56.20S,2021-11-27T01:44:29.6Z,3,REGULAR,3pt,Jump Shot,[],1626162,8.09789750328515,97.30392156862744,1610612766,99,80,2021-11-27T01:44:35Z,4910000,-237.0,24.0,1,left,K. Oubre Jr. 3PT  (27 PTS) (L. Ball 13 AST),"[1626162, 1630163]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,23.77,Made,,,,,27.0,L. Ball,1630163.0,13.0,,,,,,,,,,
503,PT00M48.90S,2021-11-27T01:44:41.5Z,3,REGULAR,2pt,Jump Shot,[],1626156,92.46057818659659,25.49019607843137,1610612750,99,80,2021-11-27T01:44:47Z,4930000,-123.0,18.0,1,right,MISS D. Russell 12' Jump Shot,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,12.39,Missed,,,,,,,,,,,,,,,,,,
504,PT00M44.80S,2021-11-27T01:44:45.6Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,99,80,2021-11-27T01:44:47Z,4940000,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,503.0,3.0,3.0,0.0,,,,,,,,,,,,,,
505,PT00M33.00S,2021-11-27T01:44:57.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,11.777266754270697,53.18627450980392,1610612766,99,80,2021-11-27T01:45:03Z,4950000,-16.0,58.0,1,left,MISS J. McDaniels 6' driving floating Shot,[1629667],1610612766.0,CHA,driving floating,,,McDaniels,J. McDaniels,,,,,6.03,Missed,,,,,,,,,,,,,,,,,,
506,PT00M30.80S,2021-11-27T01:44:59.5Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,99,80,2021-11-27T01:44:59Z,4960000,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,505.0,2.0,2.0,0.0,,,,,,,,,,,,,,
507,PT00M14.60S,2021-11-27T01:45:16.5Z,3,REGULAR,3pt,Jump Shot,[],1627752,94.82588699080158,97.79411764705883,1610612750,99,83,2021-11-27T01:45:20Z,4970000,239.0,-4.0,1,right,T. Prince 3PT  (8 PTS) (N. Reid 1 AST),"[1627752, 1629675]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,23.9,Made,,,,,8.0,N. Reid,1629675.0,1.0,,,,,,,,,,
509,PT00M00.00S,2021-11-27T01:45:36.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,7.5722733245729295,50.245098039215684,1610612766,99,83,2021-11-27T01:45:43Z,4990000,-1.0,19.0,1,left,MISS N. Richards DUNK - blocked,"[1630208, 1629675]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,1.87,Missed,,,,,,,,,,,,,Reid,1629675.0,,,,
510,PT00M00.00S,2021-11-27T01:45:36.7Z,3,REGULAR,block,,[],1629675,,,1610612766,99,83,2021-11-27T01:45:39Z,5000000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M00.00S,2021-11-27T01:45:36.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,99,83,2021-11-27T01:45:43Z,5010000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,509.0,,,,,,,,,,,,,,,,,
512,PT00M00.00S,2021-11-27T01:45:47.1Z,3,REGULAR,period,end,[],0,,,1610612766,99,83,2021-11-27T01:45:47Z,5020000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-11-27T01:46:10.5Z,4,REGULAR,substitution,out,['startperiod'],1630163,,,1610612766,99,83,2021-11-27T01:48:19Z,5030000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-11-27T01:46:10.5Z,4,REGULAR,substitution,out,['startperiod'],1628998,,,1610612766,99,83,2021-11-27T01:48:19Z,5040000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-11-27T01:46:10.5Z,4,REGULAR,substitution,out,['startperiod'],1630208,,,1610612766,99,83,2021-11-27T01:48:19Z,5050000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-11-27T01:46:10.5Z,4,REGULAR,substitution,in,['startperiod'],202330,,,1610612766,99,83,2021-11-27T01:48:19Z,5060000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-11-27T01:46:10.5Z,4,REGULAR,substitution,in,['startperiod'],1626179,,,1610612766,99,83,2021-11-27T01:48:19Z,5070000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-11-27T01:46:10.5Z,4,REGULAR,substitution,in,['startperiod'],1628970,,,1610612766,99,83,2021-11-27T01:48:19Z,5080000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-11-27T01:48:19.9Z,4,REGULAR,period,start,[],0,,,1610612766,99,83,2021-11-27T01:48:19Z,5090000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M46.00S,2021-11-27T01:48:34.6Z,4,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612766,99,83,2021-11-27T01:48:44Z,5100000,,,0,,M. Beasley shooting personal FOUL (2 PF) (Bridges 2 FT),"[1627736, 1628970]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,,,,,,,,,,,1198.0,,,,,,2.0,0.0,Bridges,1628970.0
522,PT11M46.00S,2021-11-27T01:48:59.8Z,4,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,100,83,2021-11-27T01:48:59Z,5120000,,,0,,M. Bridges Free Throw 1 of 2 (14 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
523,PT11M46.00S,2021-11-27T01:49:14.2Z,4,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,101,83,2021-11-27T01:49:14Z,5130000,,,0,,M. Bridges Free Throw 2 of 2 (15 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
524,PT11M31.00S,2021-11-27T01:49:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,88.25558475689881,49.26470588235294,1610612750,101,85,2021-11-27T01:51:01Z,5140000,-4.0,58.0,1,right,D. Russell driving Layup (15 PTS),[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,5.8,Made,,,,,15.0,,,,,,,,,,,,,
525,PT11M19.00S,2021-11-27T01:49:45.5Z,4,REGULAR,foul,offensive,[],202330,,,1610612766,101,85,2021-11-27T01:50:06Z,5150000,,,0,,G. Hayward offensive FOUL (2 PF),"[202330, 1626156]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1628480.0,,,,,,2.0,0.0,Russell,1626156.0
527,PT11M19.00S,2021-11-27T01:49:45.5Z,4,REGULAR,turnover,offensive foul,[],202330,,,1610612766,101,85,2021-11-27T01:49:45Z,5170000,,,0,,G. Hayward offensive foul TURNOVER (4 TO),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1628480.0,4.0,,,,,,,,
528,PT11M06.00S,2021-11-27T01:50:15.1Z,4,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612750,101,85,2021-11-27T01:50:23Z,5180000,,,0,,M. Bridges shooting personal FOUL (4 PF) (Russell 2 FT),"[1628970, 1626156]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1162.0,,,,,,4.0,0.0,Russell,1626156.0
530,PT11M06.00S,2021-11-27T01:50:36.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612750,101,86,2021-11-27T01:50:53Z,5200000,,,0,,D. Russell Free Throw 1 of 2 (16 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
531,PT11M06.00S,2021-11-27T01:50:36.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612750,101,86,2021-11-27T01:50:53Z,5210000,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Missed,,,,,,,,,,,,,,,,,,
532,PT11M03.00S,2021-11-27T01:50:39.4Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,101,86,2021-11-27T01:50:53Z,5220000,,,0,,G. Hayward REBOUND (Off:2 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,531.0,6.0,4.0,2.0,,,,,,,,,,,,,,
533,PT10M46.00S,2021-11-27T01:51:08.7Z,4,REGULAR,3pt,Jump Shot,[],1628970,25.57490144546649,14.460784313725492,1610612766,104,86,2021-11-27T01:51:14Z,5230000,178.0,188.0,1,left,M. Bridges 25' 3PT step back (18 PTS) (T. Rozier 2 AST),"[1628970, 1626179]",1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,25.86,Made,,,,,18.0,T. Rozier,1626179.0,2.0,,,,,,,,,,
549,PT10M29.00S,2021-11-27T01:51:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,89.17542706964521,45.34313725490196,1610612750,104,86,2021-11-27T01:53:02Z,5265000,-23.0,49.0,1,right,MISS N. Reid Layup - blocked,"[1629675, 1626179]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,5.45,Missed,,,,,,,,,,,,,Rozier,1626179.0,,,,
550,PT10M29.00S,2021-11-27T01:51:28.5Z,4,REGULAR,block,,[],1626179,,,1610612750,104,86,2021-11-27T01:53:02Z,5267500,,,0,,T. Rozier BLOCK (1 BLK),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
551,PT10M29.00S,2021-11-27T01:51:28.5Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,104,86,2021-11-27T01:53:02Z,5268750,,,0,,J. McDaniels REBOUND (Off:2 Def:6),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,549.0,8.0,6.0,2.0,,,,,,,,,,,,,,
537,PT10M26.00S,2021-11-27T01:51:30.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629667,7.966491458607096,50.98039215686274,1610612766,106,86,2021-11-27T01:53:02Z,5270000,-5.0,22.0,1,left,J. McDaniels running Layup (13 PTS),[1629667],1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,2.29,Made,,,,,13.0,,,,,,,,,,,,,
538,PT10M26.00S,2021-11-27T01:51:34.0Z,4,REGULAR,foul,personal,['1freethrow'],1627752,,,1610612766,106,86,2021-11-27T01:51:41Z,5280000,,,0,,T. Prince shooting personal FOUL (1 PF) (McDaniels 1 FT),"[1627752, 1629667]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,,,,,1162.0,,,,,,1.0,0.0,McDaniels,1629667.0
