actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
271,PT05M06.00S,2022-04-07T23:56:40.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629643,89.43823915900131,95.34313725490196,1610612753,56,38,2022-04-07T23:56:46Z,2650000,227.0,47.0,1,right,C. Okeke 3PT  (7 PTS) (M. Wagner 1 AST),"[1629643, 1629021]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,23.15,Made,,,,,,,7.0,,,M. Wagner,1629021.0,1.0,,,,,,,
273,PT04M55.00S,2022-04-07T23:56:52.5Z,2,REGULAR,3pt,Jump Shot,[],1626162,32.802233902759525,49.26470588235294,1610612766,59,38,2022-04-07T23:56:57Z,2670000,4.0,256.0,1,left,K. Oubre Jr. 25' 3PT  (9 PTS) (M. Bridges 1 AST),"[1626162, 1628970]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.58,Made,,,,,,,9.0,,,M. Bridges,1628970.0,1.0,,,,,,,
275,PT04M40.00S,2022-04-07T23:57:14.3Z,2,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612753,59,38,2022-04-07T23:57:25Z,2690000,,,0,,T. Rozier shooting personal FOUL (1 PF) (Wagner 2 FT),"[1626179, 1629021]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,,,,,,,,,,201638.0,,,,,1.0,0.0,Wagner,1629021.0,,,
277,PT04M40.00S,2022-04-07T23:57:36.8Z,2,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,59,39,2022-04-07T23:57:36Z,2710000,,,0,,M. Wagner Free Throw 1 of 2 (6 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
278,PT04M40.00S,2022-04-07T23:57:36.8Z,2,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,59,39,2022-04-07T23:57:55Z,2720000,,,0,,MISS M. Wagner Free Throw 2 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Missed,,,,,,,,,,,,,,,,,,,
279,PT04M36.00S,2022-04-07T23:57:40.8Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,59,39,2022-04-07T23:57:55Z,2730000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,278.0,3.0,3.0,0.0,,,,,,,,,,,,,
280,PT04M25.00S,2022-04-07T23:58:08.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612766,59,39,2022-04-07T23:58:17Z,2740000,,,0,,J. Suggs shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1630591, 1626162]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,1179.0,,,,,2.0,0.0,Oubre Jr.,1626162.0,,,
282,PT04M25.00S,2022-04-07T23:58:43.2Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,59,39,2022-04-07T23:58:50Z,2760000,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
283,PT04M25.00S,2022-04-07T23:58:43.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,59,39,2022-04-07T23:58:50Z,2770000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,
284,PT04M25.00S,2022-04-07T23:58:43.2Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,59,39,2022-04-07T23:58:50Z,2780000,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
285,PT04M22.00S,2022-04-07T23:58:46.2Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,59,39,2022-04-07T23:58:50Z,2790000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,284.0,1.0,1.0,0.0,,,,,,,,,,,,,
286,PT04M18.00S,2022-04-07T23:59:01.0Z,2,REGULAR,foul,personal,[],1626162,,,1610612753,59,39,2022-04-07T23:59:11Z,2800000,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 1630591]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,201638.0,,,,,2.0,0.0,Suggs,1630591.0,,,
288,PT03M59.00S,2022-04-07T23:59:32.5Z,2,REGULAR,3pt,Jump Shot,[],1629643,93.24901445466492,95.83333333333334,1610612753,59,39,2022-04-07T23:59:36Z,2820000,229.0,11.0,1,right,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
289,PT03M57.00S,2022-04-07T23:59:34.5Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,59,39,2022-04-07T23:59:36Z,2830000,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,288.0,4.0,4.0,0.0,,,,,,,,,,,,,
290,PT03M50.00S,2022-04-07T23:59:41.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,16.63929040735874,41.66666666666667,1610612766,61,39,2022-04-07T23:59:49Z,2840000,42.0,104.0,1,left,T. Rozier 11' pullup Jump Shot (6 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,11.2,Made,,,,,,,6.0,,,,,,,,,,,,
291,PT03M34.00S,2022-04-08T00:00:02.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612753,61,39,2022-04-08T00:00:12Z,2850000,,,0,,P. Washington shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629023, 1629021]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,1179.0,,,,,1.0,0.0,Wagner,1629021.0,,,
293,PT03M34.00S,2022-04-08T00:00:26.6Z,2,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,61,40,2022-04-08T00:00:26Z,2870000,,,0,,M. Wagner Free Throw 1 of 2 (7 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
294,PT03M34.00S,2022-04-08T00:00:42.9Z,2,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,61,41,2022-04-08T00:00:42Z,2880000,,,0,,M. Wagner Free Throw 2 of 2 (8 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
295,PT03M16.00S,2022-04-08T00:01:01.0Z,2,REGULAR,3pt,Jump Shot,[],1626179,30.962549277266753,36.27450980392157,1610612766,64,41,2022-04-08T00:01:08Z,2890000,69.0,239.0,1,left,T. Rozier 24' 3PT pullup (9 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,24.82,Made,,,,,,,9.0,,,,,,,,,,,,
296,PT03M15.00S,2022-04-08T00:01:10.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,64,41,2022-04-08T00:01:10Z,2900000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M15.00S,2022-04-08T00:01:14.7Z,2,REGULAR,substitution,out,[],1626162,,,1610612753,64,41,2022-04-08T00:03:58Z,2910000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M15.00S,2022-04-08T00:01:14.7Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,64,41,2022-04-08T00:03:58Z,2920000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M15.00S,2022-04-08T00:01:14.7Z,2,REGULAR,substitution,out,[],1630181,,,1610612753,64,41,2022-04-08T00:03:58Z,2930000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M15.00S,2022-04-08T00:01:14.7Z,2,REGULAR,substitution,in,[],1630163,,,1610612753,64,41,2022-04-08T00:03:58Z,2940000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M15.00S,2022-04-08T00:01:14.7Z,2,REGULAR,substitution,in,[],1629962,,,1610612753,64,41,2022-04-08T00:03:58Z,2950000,,,0,,SUB in: D. Cannady,[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M15.00S,2022-04-08T00:01:14.7Z,2,REGULAR,substitution,in,[],1629649,,,1610612753,64,41,2022-04-08T00:03:58Z,2960000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M59.00S,2022-04-08T00:04:26.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,93.64323258869908,50.98039215686274,1610612753,64,43,2022-04-08T00:04:31Z,2970000,5.0,7.0,1,right,M. Wagner driving DUNK (10 PTS) (M. Fultz 3 AST),"[1629021, 1628365]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,0.88,Made,,,,,,,10.0,,,M. Fultz,1628365.0,3.0,,,,,,,
305,PT02M40.00S,2022-04-08T00:04:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,9.674770039421814,49.50980392156863,1610612766,64,43,2022-04-08T00:04:49Z,2990000,2.0,38.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.85,Missed,,,,,,,,,,,,,,,,,,,
306,PT02M38.00S,2022-04-08T00:04:48.1Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,64,43,2022-04-08T00:04:49Z,3000000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,305.0,2.0,2.0,0.0,,,,,,,,,,,,,
307,PT02M31.00S,2022-04-08T00:04:54.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,93.11760840998686,46.07843137254902,1610612753,64,45,2022-04-08T00:05:02Z,3010000,-20.0,12.0,1,right,M. Fultz driving reverse Layup (10 PTS) (C. Okeke 2 AST),"[1628365, 1629643]",1610612753.0,ORL,driving reverse,,,Fultz,M. Fultz,,,,,2.31,Made,,,,,,,10.0,,,C. Okeke,1629643.0,2.0,,,,,,,
309,PT02M23.00S,2022-04-08T00:05:03.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.258212877792378,48.03921568627451,1610612766,66,45,2022-04-08T00:05:12Z,3030000,10.0,6.0,1,left,T. Rozier driving Layup (11 PTS),[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,1.17,Made,,,,,,,11.0,,,,,,,,,,,,
310,PT02M01.00S,2022-04-08T00:05:24.8Z,2,REGULAR,3pt,Jump Shot,[],1628365,67.7562417871222,65.19607843137256,1610612753,66,45,2022-04-08T00:05:31Z,3040000,76.0,251.0,1,right,MISS M. Fultz 26' step back 3PT,[1628365],1610612753.0,ORL,step back,,,Fultz,M. Fultz,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
311,PT01M58.00S,2022-04-08T00:05:27.3Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,66,45,2022-04-08T00:05:27Z,3050000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,310.0,4.0,4.0,0.0,,,,,,,,,,,,,
312,PT01M53.00S,2022-04-08T00:05:32.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628970,6.915243101182654,51.9607843137255,1610612766,68,45,2022-04-08T00:05:38Z,3060000,-10.0,13.0,1,left,M. Bridges running Layup (4 PTS),[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,1.59,Made,,,,,,,4.0,,,,,,,,,,,,
313,PT01M38.00S,2022-04-08T00:05:47.4Z,2,REGULAR,3pt,Jump Shot,[],1629643,72.09264126149803,82.59803921568627,1610612753,68,48,2022-04-08T00:05:52Z,3070000,163.0,210.0,1,right,C. Okeke 26' 3PT  (10 PTS) (I. Brazdeikis 1 AST),"[1629643, 1629649]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.57,Made,,,,,,,10.0,,,I. Brazdeikis,1629649.0,1.0,,,,,,,
315,PT01M23.00S,2022-04-08T00:06:03.0Z,2,REGULAR,3pt,Jump Shot,[],1628970,5.338370565045992,96.56862745098039,1610612766,68,48,2022-04-08T00:06:07Z,3090000,-233.0,-2.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
316,PT01M20.00S,2022-04-08T00:06:05.8Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,68,48,2022-04-08T00:06:05Z,3100000,,,0,,C. Okeke REBOUND (Off:0 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,315.0,3.0,3.0,0.0,,,,,,,,,,,,,
317,PT01M11.00S,2022-04-08T00:06:14.5Z,2,REGULAR,3pt,Jump Shot,[],1629643,70.38436268068331,17.892156862745097,1610612753,68,48,2022-04-08T00:06:19Z,3110000,-161.0,226.0,1,right,MISS C. Okeke 27' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,27.71,Missed,,,,,,,,,,,,,,,,,,,
318,PT01M09.00S,2022-04-08T00:06:16.5Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,68,48,2022-04-08T00:06:19Z,3120000,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,317.0,4.0,3.0,1.0,,,,,,,,,,,,,
319,PT01M02.00S,2022-04-08T00:06:24.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,7.703679369250986,55.14705882352941,1610612766,68,48,2022-04-08T00:06:27Z,3130000,-26.0,20.0,1,left,MISS T. Rozier driving Layup - blocked,"[1626179, 1629643]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,3.25,Missed,Okeke,1629643.0,,,,,,,,,,,,,,,,,
320,PT01M02.00S,2022-04-08T00:06:24.1Z,2,REGULAR,block,,[],1629643,,,1610612766,68,48,2022-04-08T00:06:26Z,3140000,,,0,,C. Okeke BLOCK (2 BLK),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M59.50S,2022-04-08T00:06:26.6Z,2,REGULAR,rebound,defensive,[],1628365,,,1610612753,68,48,2022-04-08T00:06:27Z,3150000,,,0,,M. Fultz REBOUND (Off:0 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,319.0,3.0,3.0,0.0,,,,,,,,,,,,,
322,PT00M55.30S,2022-04-08T00:06:31.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629962,71.96123521681997,19.362745098039216,1610612753,68,48,2022-04-08T00:06:37Z,3160000,-153.0,211.0,1,right,MISS D. Cannady 26' 3PT,[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
323,PT00M51.90S,2022-04-08T00:06:35.3Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,68,48,2022-04-08T00:06:35Z,3170000,,,0,,M. Wagner REBOUND (Off:1 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,322.0,2.0,1.0,1.0,,,,,,,,,,,,,
324,PT00M48.10S,2022-04-08T00:06:41.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,68,48,2022-04-08T00:06:41Z,3180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M48.10S,2022-04-08T00:06:43.4Z,2,REGULAR,substitution,out,[],1629023,,,1610612753,68,48,2022-04-08T00:06:53Z,3190000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M48.10S,2022-04-08T00:06:43.4Z,2,REGULAR,substitution,out,[],1628365,,,1610612753,68,48,2022-04-08T00:06:53Z,3200000,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M48.10S,2022-04-08T00:06:43.4Z,2,REGULAR,substitution,in,[],1626149,,,1610612753,68,48,2022-04-08T00:06:53Z,3210000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M48.10S,2022-04-08T00:06:43.4Z,2,REGULAR,substitution,in,[],1630181,,,1610612753,68,48,2022-04-08T00:06:53Z,3220000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M40.90S,2022-04-08T00:07:11.7Z,2,REGULAR,turnover,out-of-bounds,[],1630181,,,1610612753,68,48,2022-04-08T00:07:17Z,3230000,,,0,,R. Hampton lost ball out-of-bounds TURNOVER (2 TO),[1630181],1610612753.0,ORL,lost ball,,,Hampton,R. Hampton,,,,,,,,,,,,,,1179.0,2.0,,,,,,,,,,
330,PT00M36.80S,2022-04-08T00:07:24.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630163,30.042706964520367,70.09803921568627,1610612766,68,48,2022-04-08T00:07:32Z,3240000,-100.0,230.0,1,left,MISS L. Ball 25' running pullup 3PT,[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,,
331,PT00M33.30S,2022-04-08T00:07:27.5Z,2,REGULAR,rebound,defensive,[],1629649,,,1610612753,68,48,2022-04-08T00:07:32Z,3250000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:2),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,330.0,2.0,2.0,0.0,,,,,,,,,,,,,
332,PT00M27.50S,2022-04-08T00:07:33.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629649,93.11760840998686,55.63725490196079,1610612753,68,48,2022-04-08T00:07:39Z,3260000,28.0,12.0,1,right,MISS I. Brazdeikis running Layup,[1629649],1610612753.0,ORL,running,,,Brazdeikis,I. Brazdeikis,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,,
333,PT00M24.90S,2022-04-08T00:07:35.9Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,68,48,2022-04-08T00:07:39Z,3270000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,332.0,5.0,5.0,0.0,,,,,,,,,,,,,
334,PT00M10.40S,2022-04-08T00:07:54.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,6.521024967148489,49.01960784313725,1610612766,70,48,2022-04-08T00:07:59Z,3280000,5.0,9.0,1,left,M. Bridges driving DUNK (6 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.01,Made,,,,,,,6.0,,,,,,,,,,,,
335,PT00M00.70S,2022-04-08T00:08:05.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,84.83902759526939,48.28431372549019,1610612753,70,48,2022-04-08T00:08:15Z,3290000,-9.0,90.0,1,right,MISS R. Hampton 9' pullup Shot,[1630181],1610612753.0,ORL,pullup,,,Hampton,R. Hampton,,,,,9.04,Missed,,,,,,,,,,,,,,,,,,,
336,PT00M00.70S,2022-04-08T00:08:05.4Z,2,REGULAR,rebound,offensive,[],1630181,,,1610612753,70,48,2022-04-08T00:08:15Z,3300000,,,0,,R. Hampton REBOUND (Off:1 Def:3),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,335.0,4.0,3.0,1.0,,,,,,,,,,,,,
337,PT00M00.00S,2022-04-08T00:08:15.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630181,80.30962549277267,44.841452205882355,1610612753,70,50,2022-04-08T00:08:58Z,3310000,-26.0,133.0,1,right,R. Hampton 13' fadeaway Jump Shot (5 PTS),[1630181],1610612753.0,ORL,fadeaway,,,Hampton,R. Hampton,,,,,13.51,Made,,,,,,,5.0,,,,,,,,,,,,
338,PT00M00.00S,2022-04-08T00:08:25.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612766,70,50,2022-04-08T00:08:54Z,3320000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,1179.0,,,,,,,,,,,End Period - Good Basket
341,PT00M00.00S,2022-04-08T00:09:03.5Z,2,REGULAR,period,end,[],0,,,1610612766,70,50,2022-04-08T00:09:03Z,3350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-04-08T00:09:08.3Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612766,70,50,2022-04-08T00:23:33Z,3360000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-04-08T00:09:08.3Z,3,REGULAR,substitution,out,['startperiod'],1626149,,,1610612766,70,50,2022-04-08T00:23:33Z,3370000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-04-08T00:09:08.3Z,3,REGULAR,substitution,out,['startperiod'],1629649,,,1610612766,70,50,2022-04-08T00:23:33Z,3380000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-04-08T00:09:08.3Z,3,REGULAR,substitution,out,['startperiod'],1630181,,,1610612766,70,50,2022-04-08T00:23:33Z,3390000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-04-08T00:09:08.3Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,70,50,2022-04-08T00:23:33Z,3400000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-04-08T00:09:08.3Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,70,50,2022-04-08T00:23:33Z,3410000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-04-08T00:09:08.3Z,3,REGULAR,substitution,in,['startperiod'],1628365,,,1610612766,70,50,2022-04-08T00:23:33Z,3420000,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-04-08T00:09:08.3Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612766,70,50,2022-04-08T00:23:33Z,3430000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-04-08T00:23:33.2Z,3,REGULAR,period,start,[],0,,,1610612766,70,50,2022-04-08T00:23:33Z,3440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M56.00S,2022-04-08T00:23:36.6Z,3,REGULAR,3pt,Jump Shot,[],1628970,89.96386333771353,3.9215686274509802,1610612766,70,50,2022-04-08T00:23:42Z,3450000,-230.0,42.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
352,PT11M52.00S,2022-04-08T00:23:40.6Z,3,REGULAR,rebound,defensive,[],1628365,,,1610612753,70,50,2022-04-08T00:23:42Z,3460000,,,0,,M. Fultz REBOUND (Off:0 Def:4),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,351.0,4.0,4.0,0.0,,,,,,,,,,,,,
353,PT11M44.00S,2022-04-08T00:23:47.9Z,3,REGULAR,3pt,Jump Shot,[],1629962,31.35676741130092,67.8921568627451,1610612753,70,50,2022-04-08T00:23:52Z,3470000,-89.0,242.0,1,left,MISS D. Cannady 25' 3PT,[1629962],1610612753.0,ORL,,,,Cannady,D. Cannady,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
354,PT11M42.00S,2022-04-08T00:23:49.9Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,70,50,2022-04-08T00:23:52Z,3480000,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,353.0,2.0,1.0,1.0,,,,,,,,,,,,,
355,PT11M31.00S,2022-04-08T00:24:01.9Z,3,REGULAR,3pt,Jump Shot,[],1630163,60.397503285151124,36.27450980392157,1610612766,70,50,2022-04-08T00:24:08Z,3490000,-69.0,320.0,1,right,MISS L. Ball 32' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,32.71,Missed,,,,,,,,,,,,,,,,,,,
356,PT11M26.00S,2022-04-08T00:24:06.9Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,70,50,2022-04-08T00:24:08Z,3500000,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,355.0,2.0,2.0,0.0,,,,,,,,,,,,,
357,PT11M16.00S,2022-04-08T00:24:15.9Z,3,REGULAR,3pt,Jump Shot,[],1629643,32.40801576872536,40.44117647058824,1610612753,70,50,2022-04-08T00:24:20Z,3510000,48.0,252.0,1,left,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
